SA2_NAME16	Age	Sex	workers
Kincumber - Picketts Valley	15-19	M	93
Kincumber - Picketts Valley	20-24	F	77
Kincumber - Picketts Valley	20-24	M	108
Kincumber - Picketts Valley	25-29	F	90
Kincumber - Picketts Valley	25-29	M	77
Kincumber - Picketts Valley	30-34	F	78
Kincumber - Picketts Valley	30-34	M	69
Kincumber - Picketts Valley	35-39	F	95
Kincumber - Picketts Valley	35-39	M	75
Kincumber - Picketts Valley	40-44	F	132
Kincumber - Picketts Valley	40-44	M	92
Kincumber - Picketts Valley	45-49	F	148
Kincumber - Picketts Valley	45-49	M	111
Kincumber - Picketts Valley	50-54	F	148
Kincumber - Picketts Valley	50-54	M	120
Kincumber - Picketts Valley	55-59	F	125
Kincumber - Picketts Valley	55-59	M	125
Kincumber - Picketts Valley	60-64	F	100
Kincumber - Picketts Valley	60-64	M	85
Kincumber - Picketts Valley	65-69	F	42
Kincumber - Picketts Valley	65-69	M	35
Kincumber - Picketts Valley	70-74	F	9
Kincumber - Picketts Valley	70-74	M	14
Kincumber - Picketts Valley	75+	M	5
Narara	15-19	F	14
Narara	15-19	M	9
Narara	20-24	F	18
Narara	20-24	M	23
Narara	25-29	F	32
Narara	25-29	M	30
Narara	30-34	F	47
Narara	30-34	M	29
Narara	35-39	F	47
Narara	35-39	M	31
Narara	40-44	F	55
Narara	40-44	M	23
Narara	45-49	F	56
Narara	45-49	M	29
Narara	50-54	F	67
Narara	50-54	M	35
Narara	55-59	F	52
Narara	55-59	M	37
Narara	60-64	F	44
Narara	60-64	M	18
Narara	65-69	F	15
Narara	65-69	M	7
Narara	70-74	M	7
Narara	75+	F	3
Niagara Park - Lisarow	15-19	F	98
Niagara Park - Lisarow	15-19	M	91
Niagara Park - Lisarow	20-24	F	94
Niagara Park - Lisarow	20-24	M	136
Niagara Park - Lisarow	25-29	F	98
Niagara Park - Lisarow	25-29	M	105
Niagara Park - Lisarow	30-34	F	115
Niagara Park - Lisarow	30-34	M	124
Niagara Park - Lisarow	35-39	F	131
Niagara Park - Lisarow	35-39	M	141
Niagara Park - Lisarow	40-44	F	153
Niagara Park - Lisarow	40-44	M	142
Niagara Park - Lisarow	45-49	F	178
Niagara Park - Lisarow	45-49	M	136
Niagara Park - Lisarow	50-54	F	168
Niagara Park - Lisarow	50-54	M	174
Niagara Park - Lisarow	55-59	F	169
Niagara Park - Lisarow	55-59	M	154
Niagara Park - Lisarow	60-64	F	92
Niagara Park - Lisarow	60-64	M	106
Niagara Park - Lisarow	65-69	F	20
Niagara Park - Lisarow	65-69	M	36
Niagara Park - Lisarow	70-74	M	9
Niagara Park - Lisarow	75+	F	3
Niagara Park - Lisarow	75+	M	10
Point Clare - Koolewong	15-19	F	21
Point Clare - Koolewong	15-19	M	9
Point Clare - Koolewong	20-24	F	20
Point Clare - Koolewong	20-24	M	16
Point Clare - Koolewong	25-29	F	25
Point Clare - Koolewong	25-29	M	23
Point Clare - Koolewong	30-34	F	26
Point Clare - Koolewong	30-34	M	32
Point Clare - Koolewong	35-39	F	38
Point Clare - Koolewong	35-39	M	36
Point Clare - Koolewong	40-44	F	66
Point Clare - Koolewong	40-44	M	30
Point Clare - Koolewong	45-49	F	68
Point Clare - Koolewong	45-49	M	41
Point Clare - Koolewong	50-54	F	87
Point Clare - Koolewong	50-54	M	52
Point Clare - Koolewong	55-59	F	74
Point Clare - Koolewong	55-59	M	47
Point Clare - Koolewong	60-64	F	40
Point Clare - Koolewong	60-64	M	31
Point Clare - Koolewong	65-69	F	15
Point Clare - Koolewong	65-69	M	26
Point Clare - Koolewong	70-74	F	11
Point Clare - Koolewong	70-74	M	10
Point Clare - Koolewong	75+	F	4
Point Clare - Koolewong	75+	M	7
Saratoga - Davistown	15-19	F	25
Saratoga - Davistown	15-19	M	23
Saratoga - Davistown	20-24	F	17
Saratoga - Davistown	20-24	M	33
Saratoga - Davistown	25-29	F	19
Saratoga - Davistown	25-29	M	25
Saratoga - Davistown	30-34	F	28
Saratoga - Davistown	30-34	M	37
Saratoga - Davistown	35-39	F	30
Saratoga - Davistown	35-39	M	38
Saratoga - Davistown	40-44	F	45
Saratoga - Davistown	40-44	M	32
Saratoga - Davistown	45-49	F	56
Saratoga - Davistown	45-49	M	40
Saratoga - Davistown	50-54	F	38
Saratoga - Davistown	50-54	M	40
Saratoga - Davistown	55-59	F	35
Saratoga - Davistown	55-59	M	42
Saratoga - Davistown	60-64	F	17
Saratoga - Davistown	60-64	M	31
Saratoga - Davistown	65-69	F	15
Saratoga - Davistown	65-69	M	17
Saratoga - Davistown	70-74	F	9
Saratoga - Davistown	70-74	M	7
Saratoga - Davistown	75+	M	4
Terrigal - North Avoca	15-19	F	160
Terrigal - North Avoca	15-19	M	111
Terrigal - North Avoca	20-24	F	185
Terrigal - North Avoca	20-24	M	134
Terrigal - North Avoca	25-29	F	154
Terrigal - North Avoca	25-29	M	122
Terrigal - North Avoca	30-34	F	134
Terrigal - North Avoca	30-34	M	117
Terrigal - North Avoca	35-39	F	135
Terrigal - North Avoca	35-39	M	116
Terrigal - North Avoca	40-44	F	174
Terrigal - North Avoca	40-44	M	127
Terrigal - North Avoca	45-49	F	162
Terrigal - North Avoca	45-49	M	145
Terrigal - North Avoca	50-54	F	157
Terrigal - North Avoca	50-54	M	124
Terrigal - North Avoca	55-59	F	128
Terrigal - North Avoca	55-59	M	133
Terrigal - North Avoca	60-64	F	99
Terrigal - North Avoca	60-64	M	85
Terrigal - North Avoca	65-69	F	44
Terrigal - North Avoca	65-69	M	55
Terrigal - North Avoca	70-74	F	22
Terrigal - North Avoca	70-74	M	21
Terrigal - North Avoca	75+	F	3
Terrigal - North Avoca	75+	M	13
Umina - Booker Bay - Patonga	15-19	F	185
Umina - Booker Bay - Patonga	15-19	M	126
Umina - Booker Bay - Patonga	20-24	F	185
Umina - Booker Bay - Patonga	20-24	M	139
Umina - Booker Bay - Patonga	25-29	F	141
Umina - Booker Bay - Patonga	25-29	M	125
Umina - Booker Bay - Patonga	30-34	F	174
Umina - Booker Bay - Patonga	30-34	M	144
Umina - Booker Bay - Patonga	35-39	F	203
Umina - Booker Bay - Patonga	35-39	M	134
Umina - Booker Bay - Patonga	40-44	F	241
Umina - Booker Bay - Patonga	40-44	M	157
Umina - Booker Bay - Patonga	45-49	F	264
Umina - Booker Bay - Patonga	45-49	M	149
Umina - Booker Bay - Patonga	50-54	F	267
Umina - Booker Bay - Patonga	50-54	M	143
Umina - Booker Bay - Patonga	55-59	F	268
Umina - Booker Bay - Patonga	55-59	M	124
Umina - Booker Bay - Patonga	60-64	F	163
Umina - Booker Bay - Patonga	60-64	M	115
Umina - Booker Bay - Patonga	65-69	F	74
Umina - Booker Bay - Patonga	65-69	M	75
Umina - Booker Bay - Patonga	70-74	F	19
Umina - Booker Bay - Patonga	70-74	M	31
Umina - Booker Bay - Patonga	75+	F	8
Umina - Booker Bay - Patonga	75+	M	20
Wamberal - Forresters Beach	15-19	F	43
Wamberal - Forresters Beach	15-19	M	42
Wamberal - Forresters Beach	20-24	F	72
Wamberal - Forresters Beach	20-24	M	61
Wamberal - Forresters Beach	25-29	F	80
Wamberal - Forresters Beach	25-29	M	67
Wamberal - Forresters Beach	30-34	F	79
Wamberal - Forresters Beach	30-34	M	56
Wamberal - Forresters Beach	35-39	F	100
Wamberal - Forresters Beach	35-39	M	51
Wamberal - Forresters Beach	40-44	F	113
Wamberal - Forresters Beach	40-44	M	86
Wamberal - Forresters Beach	45-49	F	125
Wamberal - Forresters Beach	45-49	M	68
Wamberal - Forresters Beach	50-54	F	84
Wamberal - Forresters Beach	50-54	M	84
Wamberal - Forresters Beach	55-59	F	77
Wamberal - Forresters Beach	55-59	M	69
Wamberal - Forresters Beach	60-64	F	54
Wamberal - Forresters Beach	60-64	M	47
Wamberal - Forresters Beach	65-69	F	15
Wamberal - Forresters Beach	65-69	M	23
Wamberal - Forresters Beach	70-74	F	3
Wamberal - Forresters Beach	70-74	M	9
Wamberal - Forresters Beach	75+	F	3
Woy Woy - Blackwall	15-19	F	232
Woy Woy - Blackwall	15-19	M	129
Woy Woy - Blackwall	20-24	F	194
Woy Woy - Blackwall	20-24	M	153
Woy Woy - Blackwall	25-29	F	186
Woy Woy - Blackwall	25-29	M	143
Woy Woy - Blackwall	30-34	F	188
Woy Woy - Blackwall	30-34	M	113
Woy Woy - Blackwall	35-39	F	204
Woy Woy - Blackwall	35-39	M	118
Woy Woy - Blackwall	40-44	F	220
Woy Woy - Blackwall	40-44	M	140
Woy Woy - Blackwall	45-49	F	313
Woy Woy - Blackwall	45-49	M	139
Woy Woy - Blackwall	50-54	F	286
Woy Woy - Blackwall	50-54	M	138
Woy Woy - Blackwall	55-59	F	294
Woy Woy - Blackwall	55-59	M	170
Woy Woy - Blackwall	60-64	F	176
Woy Woy - Blackwall	60-64	M	108
Woy Woy - Blackwall	65-69	F	79
Woy Woy - Blackwall	65-69	M	48
Woy Woy - Blackwall	70-74	F	26
Woy Woy - Blackwall	70-74	M	29
Woy Woy - Blackwall	75+	F	9
Woy Woy - Blackwall	75+	M	12
Wyoming	15-19	F	154
Wyoming	15-19	M	115
Wyoming	20-24	F	139
Wyoming	20-24	M	112
Wyoming	25-29	F	121
Wyoming	25-29	M	90
Wyoming	30-34	F	124
Wyoming	30-34	M	96
Wyoming	35-39	F	119
Wyoming	35-39	M	76
Wyoming	40-44	F	133
Wyoming	40-44	M	75
Wyoming	45-49	F	178
Wyoming	45-49	M	83
Wyoming	50-54	F	195
Wyoming	50-54	M	76
Wyoming	55-59	F	195
Wyoming	55-59	M	85
Wyoming	60-64	F	122
Wyoming	60-64	M	90
Wyoming	65-69	F	57
Wyoming	65-69	M	41
Wyoming	70-74	F	24
Wyoming	70-74	M	18
Wyoming	75+	F	3
Wyoming	75+	M	4
Bateau Bay - Killarney Vale	15-19	F	244
Bateau Bay - Killarney Vale	15-19	M	181
Bateau Bay - Killarney Vale	20-24	F	226
Bateau Bay - Killarney Vale	20-24	M	177
Bateau Bay - Killarney Vale	25-29	F	176
Bateau Bay - Killarney Vale	25-29	M	111
Bateau Bay - Killarney Vale	30-34	F	197
Bateau Bay - Killarney Vale	30-34	M	148
Bateau Bay - Killarney Vale	35-39	F	205
Bateau Bay - Killarney Vale	35-39	M	103
Bateau Bay - Killarney Vale	40-44	F	245
Bateau Bay - Killarney Vale	40-44	M	143
Bateau Bay - Killarney Vale	45-49	F	275
Bateau Bay - Killarney Vale	45-49	M	136
Bateau Bay - Killarney Vale	50-54	F	271
Bateau Bay - Killarney Vale	50-54	M	162
Bateau Bay - Killarney Vale	55-59	F	313
Bateau Bay - Killarney Vale	55-59	M	176
Bateau Bay - Killarney Vale	60-64	F	190
Bateau Bay - Killarney Vale	60-64	M	140
Bateau Bay - Killarney Vale	65-69	F	80
Bateau Bay - Killarney Vale	65-69	M	63
Bateau Bay - Killarney Vale	70-74	F	18
Bateau Bay - Killarney Vale	70-74	M	20
Bateau Bay - Killarney Vale	75+	F	6
Bateau Bay - Killarney Vale	75+	M	18
Blue Haven - San Remo	15-19	F	24
Blue Haven - San Remo	15-19	M	27
Blue Haven - San Remo	20-24	F	77
Blue Haven - San Remo	20-24	M	57
Blue Haven - San Remo	25-29	F	72
Blue Haven - San Remo	25-29	M	52
Blue Haven - San Remo	30-34	F	52
Blue Haven - San Remo	30-34	M	43
Blue Haven - San Remo	35-39	F	71
Blue Haven - San Remo	35-39	M	44
Blue Haven - San Remo	40-44	F	64
Blue Haven - San Remo	40-44	M	64
Blue Haven - San Remo	45-49	F	85
Blue Haven - San Remo	45-49	M	52
Blue Haven - San Remo	50-54	F	64
Blue Haven - San Remo	50-54	M	54
Blue Haven - San Remo	55-59	F	60
Blue Haven - San Remo	55-59	M	40
Blue Haven - San Remo	60-64	F	29
Blue Haven - San Remo	60-64	M	24
Blue Haven - San Remo	65-69	F	9
Blue Haven - San Remo	65-69	M	15
Blue Haven - San Remo	70-74	M	5
Blue Haven - San Remo	75+	F	4
Budgewoi - Buff Point - Halekulani	15-19	F	48
Budgewoi - Buff Point - Halekulani	15-19	M	42
Budgewoi - Buff Point - Halekulani	20-24	F	46
Budgewoi - Buff Point - Halekulani	20-24	M	41
Budgewoi - Buff Point - Halekulani	25-29	F	44
Budgewoi - Buff Point - Halekulani	25-29	M	29
Budgewoi - Buff Point - Halekulani	30-34	F	55
Budgewoi - Buff Point - Halekulani	30-34	M	29
Budgewoi - Buff Point - Halekulani	35-39	F	48
Budgewoi - Buff Point - Halekulani	35-39	M	26
Budgewoi - Buff Point - Halekulani	40-44	F	62
Budgewoi - Buff Point - Halekulani	40-44	M	40
Budgewoi - Buff Point - Halekulani	45-49	F	55
Budgewoi - Buff Point - Halekulani	45-49	M	48
Budgewoi - Buff Point - Halekulani	50-54	F	63
Budgewoi - Buff Point - Halekulani	50-54	M	41
Budgewoi - Buff Point - Halekulani	55-59	F	62
Budgewoi - Buff Point - Halekulani	55-59	M	44
Budgewoi - Buff Point - Halekulani	60-64	F	41
Budgewoi - Buff Point - Halekulani	60-64	M	34
Budgewoi - Buff Point - Halekulani	65-69	F	11
Budgewoi - Buff Point - Halekulani	65-69	M	11
Budgewoi - Buff Point - Halekulani	70-74	F	3
Budgewoi - Buff Point - Halekulani	70-74	M	12
Budgewoi - Buff Point - Halekulani	75+	M	5
Chittaway Bay - Tumbi Umbi	15-19	F	137
Chittaway Bay - Tumbi Umbi	15-19	M	173
Chittaway Bay - Tumbi Umbi	20-24	F	165
Chittaway Bay - Tumbi Umbi	20-24	M	214
Chittaway Bay - Tumbi Umbi	25-29	F	154
Chittaway Bay - Tumbi Umbi	25-29	M	262
Chittaway Bay - Tumbi Umbi	30-34	F	191
Chittaway Bay - Tumbi Umbi	30-34	M	246
Chittaway Bay - Tumbi Umbi	35-39	F	222
Chittaway Bay - Tumbi Umbi	35-39	M	285
Chittaway Bay - Tumbi Umbi	40-44	F	263
Chittaway Bay - Tumbi Umbi	40-44	M	344
Chittaway Bay - Tumbi Umbi	45-49	F	276
Chittaway Bay - Tumbi Umbi	45-49	M	373
Chittaway Bay - Tumbi Umbi	50-54	F	277
Chittaway Bay - Tumbi Umbi	50-54	M	366
Chittaway Bay - Tumbi Umbi	55-59	F	230
Chittaway Bay - Tumbi Umbi	55-59	M	290
Chittaway Bay - Tumbi Umbi	60-64	F	132
Chittaway Bay - Tumbi Umbi	60-64	M	172
Chittaway Bay - Tumbi Umbi	65-69	F	27
Chittaway Bay - Tumbi Umbi	65-69	M	64
Chittaway Bay - Tumbi Umbi	70-74	F	11
Chittaway Bay - Tumbi Umbi	70-74	M	24
Chittaway Bay - Tumbi Umbi	75+	M	12
Gorokan - Kanwal - Charmhaven	15-19	F	384
Gorokan - Kanwal - Charmhaven	15-19	M	235
Gorokan - Kanwal - Charmhaven	20-24	F	308
Gorokan - Kanwal - Charmhaven	20-24	M	188
Gorokan - Kanwal - Charmhaven	25-29	F	222
Gorokan - Kanwal - Charmhaven	25-29	M	163
Gorokan - Kanwal - Charmhaven	30-34	F	246
Gorokan - Kanwal - Charmhaven	30-34	M	166
Gorokan - Kanwal - Charmhaven	35-39	F	215
Gorokan - Kanwal - Charmhaven	35-39	M	132
Gorokan - Kanwal - Charmhaven	40-44	F	249
Gorokan - Kanwal - Charmhaven	40-44	M	109
Gorokan - Kanwal - Charmhaven	45-49	F	265
Gorokan - Kanwal - Charmhaven	45-49	M	116
Gorokan - Kanwal - Charmhaven	50-54	F	285
Gorokan - Kanwal - Charmhaven	50-54	M	127
Gorokan - Kanwal - Charmhaven	55-59	F	262
Gorokan - Kanwal - Charmhaven	55-59	M	106
Gorokan - Kanwal - Charmhaven	60-64	F	159
Gorokan - Kanwal - Charmhaven	60-64	M	80
Gorokan - Kanwal - Charmhaven	65-69	F	43
Gorokan - Kanwal - Charmhaven	65-69	M	38
Gorokan - Kanwal - Charmhaven	70-74	F	20
Gorokan - Kanwal - Charmhaven	70-74	M	8
Gorokan - Kanwal - Charmhaven	75+	F	5
Gorokan - Kanwal - Charmhaven	75+	M	7
Jilliby - Yarramalong	15-19	F	50
Jilliby - Yarramalong	15-19	M	46
Jilliby - Yarramalong	20-24	F	42
Jilliby - Yarramalong	20-24	M	39
Jilliby - Yarramalong	25-29	F	19
Jilliby - Yarramalong	25-29	M	36
Jilliby - Yarramalong	30-34	F	26
Jilliby - Yarramalong	30-34	M	31
Jilliby - Yarramalong	35-39	F	33
Jilliby - Yarramalong	35-39	M	31
Jilliby - Yarramalong	40-44	F	46
Jilliby - Yarramalong	40-44	M	31
Jilliby - Yarramalong	45-49	F	46
Jilliby - Yarramalong	45-49	M	33
Jilliby - Yarramalong	50-54	F	41
Jilliby - Yarramalong	50-54	M	45
Jilliby - Yarramalong	55-59	F	27
Jilliby - Yarramalong	55-59	M	50
Jilliby - Yarramalong	60-64	F	24
Jilliby - Yarramalong	60-64	M	35
Jilliby - Yarramalong	65-69	F	13
Jilliby - Yarramalong	65-69	M	16
Jilliby - Yarramalong	70-74	F	3
Jilliby - Yarramalong	70-74	M	3
Jilliby - Yarramalong	75+	F	3
Jilliby - Yarramalong	75+	M	4
Lake Munmorah - Mannering Park	15-19	F	67
Lake Munmorah - Mannering Park	15-19	M	30
Lake Munmorah - Mannering Park	20-24	F	54
Lake Munmorah - Mannering Park	20-24	M	90
Lake Munmorah - Mannering Park	25-29	F	80
Lake Munmorah - Mannering Park	25-29	M	88
Lake Munmorah - Mannering Park	30-34	F	86
Lake Munmorah - Mannering Park	30-34	M	109
Lake Munmorah - Mannering Park	35-39	F	80
Lake Munmorah - Mannering Park	35-39	M	85
Lake Munmorah - Mannering Park	40-44	F	89
Lake Munmorah - Mannering Park	40-44	M	86
Lake Munmorah - Mannering Park	45-49	F	94
Lake Munmorah - Mannering Park	45-49	M	87
Lake Munmorah - Mannering Park	50-54	F	93
Lake Munmorah - Mannering Park	50-54	M	140
Lake Munmorah - Mannering Park	55-59	F	81
Lake Munmorah - Mannering Park	55-59	M	152
Lake Munmorah - Mannering Park	60-64	F	54
Lake Munmorah - Mannering Park	60-64	M	78
Lake Munmorah - Mannering Park	65-69	F	31
Lake Munmorah - Mannering Park	65-69	M	34
Lake Munmorah - Mannering Park	70-74	F	11
Lake Munmorah - Mannering Park	70-74	M	12
Lake Munmorah - Mannering Park	75+	M	5
Ourimbah - Fountaindale	15-19	F	17
Ourimbah - Fountaindale	15-19	M	50
Ourimbah - Fountaindale	20-24	F	55
Ourimbah - Fountaindale	20-24	M	108
Ourimbah - Fountaindale	25-29	F	65
Ourimbah - Fountaindale	25-29	M	88
Ourimbah - Fountaindale	30-34	F	71
Ourimbah - Fountaindale	30-34	M	129
Ourimbah - Fountaindale	35-39	F	87
Ourimbah - Fountaindale	35-39	M	119
Ourimbah - Fountaindale	40-44	F	93
Ourimbah - Fountaindale	40-44	M	126
Ourimbah - Fountaindale	45-49	F	124
Ourimbah - Fountaindale	45-49	M	104
Ourimbah - Fountaindale	50-54	F	148
Ourimbah - Fountaindale	50-54	M	129
Ourimbah - Fountaindale	55-59	F	109
Ourimbah - Fountaindale	55-59	M	136
Ourimbah - Fountaindale	60-64	F	61
Ourimbah - Fountaindale	60-64	M	91
Ourimbah - Fountaindale	65-69	F	23
Ourimbah - Fountaindale	65-69	M	51
Ourimbah - Fountaindale	70-74	F	8
Ourimbah - Fountaindale	70-74	M	17
Ourimbah - Fountaindale	75+	F	3
Ourimbah - Fountaindale	75+	M	6
Summerland Point - Gwandalan	15-19	F	8
Summerland Point - Gwandalan	15-19	M	12
Summerland Point - Gwandalan	20-24	F	21
Summerland Point - Gwandalan	20-24	M	32
Summerland Point - Gwandalan	25-29	F	22
Summerland Point - Gwandalan	25-29	M	16
Summerland Point - Gwandalan	30-34	F	28
Summerland Point - Gwandalan	30-34	M	17
Summerland Point - Gwandalan	35-39	F	15
Summerland Point - Gwandalan	35-39	M	21
Summerland Point - Gwandalan	40-44	F	26
Summerland Point - Gwandalan	40-44	M	27
Summerland Point - Gwandalan	45-49	F	29
Summerland Point - Gwandalan	45-49	M	32
Summerland Point - Gwandalan	50-54	F	32
Summerland Point - Gwandalan	50-54	M	35
Summerland Point - Gwandalan	55-59	F	19
Summerland Point - Gwandalan	55-59	M	26
Summerland Point - Gwandalan	60-64	F	19
Summerland Point - Gwandalan	60-64	M	10
Summerland Point - Gwandalan	65-69	F	5
Summerland Point - Gwandalan	65-69	M	7
Summerland Point - Gwandalan	70-74	M	5
Summerland Point - Gwandalan	75+	M	3
The Entrance	15-19	F	157
The Entrance	15-19	M	117
The Entrance	20-24	F	190
The Entrance	20-24	M	182
The Entrance	25-29	F	156
The Entrance	25-29	M	148
The Entrance	30-34	F	139
The Entrance	30-34	M	143
The Entrance	35-39	F	173
The Entrance	35-39	M	124
The Entrance	40-44	F	226
The Entrance	40-44	M	132
The Entrance	45-49	F	198
The Entrance	45-49	M	131
The Entrance	50-54	F	203
The Entrance	50-54	M	112
The Entrance	55-59	F	166
The Entrance	55-59	M	118
The Entrance	60-64	F	123
The Entrance	60-64	M	116
The Entrance	65-69	F	42
The Entrance	65-69	M	65
The Entrance	70-74	F	17
The Entrance	70-74	M	30
The Entrance	75+	F	12
The Entrance	75+	M	15
Toukley - Norah Head	15-19	F	73
Toukley - Norah Head	15-19	M	43
Toukley - Norah Head	20-24	F	142
Toukley - Norah Head	20-24	M	66
Toukley - Norah Head	25-29	F	127
Toukley - Norah Head	25-29	M	74
Toukley - Norah Head	30-34	F	144
Toukley - Norah Head	30-34	M	76
Toukley - Norah Head	35-39	F	132
Toukley - Norah Head	35-39	M	76
Toukley - Norah Head	40-44	F	145
Toukley - Norah Head	40-44	M	87
Toukley - Norah Head	45-49	F	169
Toukley - Norah Head	45-49	M	81
Toukley - Norah Head	50-54	F	174
Toukley - Norah Head	50-54	M	77
Toukley - Norah Head	55-59	F	158
Toukley - Norah Head	55-59	M	76
Toukley - Norah Head	60-64	F	85
Toukley - Norah Head	60-64	M	63
Toukley - Norah Head	65-69	F	34
Toukley - Norah Head	65-69	M	29
Toukley - Norah Head	70-74	F	9
Toukley - Norah Head	70-74	M	8
Toukley - Norah Head	75+	F	3
Toukley - Norah Head	75+	M	8
Tuggerah - Kangy Angy	15-19	F	473
Tuggerah - Kangy Angy	15-19	M	359
Tuggerah - Kangy Angy	20-24	F	598
Tuggerah - Kangy Angy	20-24	M	568
Tuggerah - Kangy Angy	25-29	F	530
Tuggerah - Kangy Angy	25-29	M	483
Tuggerah - Kangy Angy	30-34	F	489
Tuggerah - Kangy Angy	30-34	M	494
Tuggerah - Kangy Angy	35-39	F	450
Tuggerah - Kangy Angy	35-39	M	444
Tuggerah - Kangy Angy	40-44	F	552
Tuggerah - Kangy Angy	40-44	M	464
Tuggerah - Kangy Angy	45-49	F	568
Tuggerah - Kangy Angy	45-49	M	480
Tuggerah - Kangy Angy	50-54	F	474
Tuggerah - Kangy Angy	50-54	M	421
Tuggerah - Kangy Angy	55-59	F	390
Tuggerah - Kangy Angy	55-59	M	325
Tuggerah - Kangy Angy	60-64	F	227
Tuggerah - Kangy Angy	60-64	M	254
Tuggerah - Kangy Angy	65-69	F	66
Tuggerah - Kangy Angy	65-69	M	96
Tuggerah - Kangy Angy	70-74	F	23
Tuggerah - Kangy Angy	70-74	M	46
Tuggerah - Kangy Angy	75+	F	6
Tuggerah - Kangy Angy	75+	M	8
Warnervale - Wadalba	15-19	F	157
Warnervale - Wadalba	15-19	M	135
Warnervale - Wadalba	20-24	F	222
Warnervale - Wadalba	20-24	M	207
Warnervale - Wadalba	25-29	F	268
Warnervale - Wadalba	25-29	M	257
Warnervale - Wadalba	30-34	F	312
Warnervale - Wadalba	30-34	M	240
Warnervale - Wadalba	35-39	F	354
Warnervale - Wadalba	35-39	M	265
Warnervale - Wadalba	40-44	F	419
Warnervale - Wadalba	40-44	M	348
Warnervale - Wadalba	45-49	F	397
Warnervale - Wadalba	45-49	M	328
Warnervale - Wadalba	50-54	F	424
Warnervale - Wadalba	50-54	M	332
Warnervale - Wadalba	55-59	F	366
Warnervale - Wadalba	55-59	M	299
Warnervale - Wadalba	60-64	F	218
Warnervale - Wadalba	60-64	M	178
Warnervale - Wadalba	65-69	F	74
Warnervale - Wadalba	65-69	M	100
Warnervale - Wadalba	70-74	F	13
Warnervale - Wadalba	70-74	M	24
Warnervale - Wadalba	75+	F	4
Warnervale - Wadalba	75+	M	9
Wyong	15-19	F	164
Wyong	15-19	M	145
Wyong	20-24	F	176
Wyong	20-24	M	195
Wyong	25-29	F	209
Wyong	25-29	M	220
Wyong	30-34	F	238
Wyong	30-34	M	274
Wyong	35-39	F	271
Wyong	35-39	M	274
Wyong	40-44	F	333
Wyong	40-44	M	278
Wyong	45-49	F	330
Wyong	45-49	M	325
Wyong	50-54	F	296
Wyong	50-54	M	312
Wyong	55-59	F	247
Wyong	55-59	M	272
Wyong	60-64	F	157
Wyong	60-64	M	214
Wyong	65-69	F	45
Wyong	65-69	M	95
Wyong	70-74	F	23
Wyong	70-74	M	18
Wyong	75+	F	5
Wyong	75+	M	8
Bathurst	15-19	F	516
Bathurst	15-19	M	355
Bathurst	20-24	F	781
Bathurst	20-24	M	669
Bathurst	25-29	F	674
Bathurst	25-29	M	632
Bathurst	30-34	F	650
Bathurst	30-34	M	586
Bathurst	35-39	F	684
Bathurst	35-39	M	518
Bathurst	40-44	F	780
Bathurst	40-44	M	566
Bathurst	45-49	F	812
Bathurst	45-49	M	564
Bathurst	50-54	F	769
Bathurst	50-54	M	544
Bathurst	55-59	F	699
Bathurst	55-59	M	520
Bathurst	60-64	F	468
Bathurst	60-64	M	414
Bathurst	65-69	F	175
Bathurst	65-69	M	168
Bathurst	70-74	F	48
Bathurst	70-74	M	70
Bathurst	75+	F	25
Bathurst	75+	M	50
Bathurst - East	15-19	F	109
Bathurst - East	15-19	M	119
Bathurst - East	20-24	F	140
Bathurst - East	20-24	M	188
Bathurst - East	25-29	F	167
Bathurst - East	25-29	M	205
Bathurst - East	30-34	F	156
Bathurst - East	30-34	M	202
Bathurst - East	35-39	F	112
Bathurst - East	35-39	M	213
Bathurst - East	40-44	F	174
Bathurst - East	40-44	M	225
Bathurst - East	45-49	F	161
Bathurst - East	45-49	M	248
Bathurst - East	50-54	F	180
Bathurst - East	50-54	M	241
Bathurst - East	55-59	F	169
Bathurst - East	55-59	M	207
Bathurst - East	60-64	F	79
Bathurst - East	60-64	M	131
Bathurst - East	65-69	F	38
Bathurst - East	65-69	M	59
Bathurst - East	70-74	F	12
Bathurst - East	70-74	M	26
Bathurst - East	75+	M	14
Bathurst Region	15-19	F	26
Bathurst Region	15-19	M	32
Bathurst Region	20-24	F	26
Bathurst Region	20-24	M	32
Bathurst Region	25-29	F	22
Bathurst Region	25-29	M	58
Bathurst Region	30-34	F	29
Bathurst Region	30-34	M	55
Bathurst Region	35-39	F	43
Bathurst Region	35-39	M	41
Bathurst Region	40-44	F	47
Bathurst Region	40-44	M	50
Bathurst Region	45-49	F	62
Bathurst Region	45-49	M	69
Bathurst Region	50-54	F	55
Bathurst Region	50-54	M	74
Bathurst Region	55-59	F	54
Bathurst Region	55-59	M	76
Bathurst Region	60-64	F	45
Bathurst Region	60-64	M	85
Bathurst Region	65-69	F	47
Bathurst Region	65-69	M	78
Bathurst Region	70-74	F	29
Bathurst Region	70-74	M	43
Bathurst Region	75+	F	11
Bathurst Region	75+	M	43
Oberon	15-19	F	49
Oberon	15-19	M	55
Oberon	20-24	F	57
Oberon	20-24	M	94
Oberon	25-29	F	50
Oberon	25-29	M	131
Oberon	30-34	F	57
Oberon	30-34	M	101
