SA2_NAME16	IncomeTotPersonal.max	PublicSector	LevelOfGovt	workers
Swan Hill Region	52500	0		293
Swan Hill Region	52500	1	State territory	5
Swan Hill Region	65625			3
Swan Hill Region	65625	0		236
Swan Hill Region	65625	1	State territory	15
Swan Hill Region	78750	0		103
Swan Hill Region	78750	1	State territory	6
Swan Hill Region	91875	0		64
Swan Hill Region	91875	1	State territory	9
Swan Hill Region	105000	0		48
Swan Hill Region	105000	1	State territory	3
Swan Hill Region	157500	0		53
Swan Hill Region	157500	1	State territory	7
Swan Hill Region	Inf			4
Swan Hill Region	Inf	0		54
Swan Hill Region	Inf	1	State territory	4
Echuca				24
Echuca		0		107
Echuca		1	Local	3
Echuca		1	State territory	9
Echuca	0			3
Echuca	0	0		56
Echuca	7875			5
Echuca	7875	0		400
Echuca	7875	1	State territory	6
Echuca	15750			3
Echuca	15750	0		290
Echuca	15750	1	Local	6
Echuca	15750	1	State territory	8
Echuca	21000			11
Echuca	21000	0		370
Echuca	21000	1	Local	15
Echuca	21000	1	State territory	18
Echuca	26250			11
Echuca	26250	0		448
Echuca	26250	1	Local	9
Echuca	26250	1	National	3
Echuca	26250	1	State territory	36
Echuca	34125			12
Echuca	34125	0		760
Echuca	34125	1	Local	20
Echuca	34125	1	National	4
Echuca	34125	1	State territory	51
Echuca	42000			11
Echuca	42000	0		908
Echuca	42000	1	Local	34
Echuca	42000	1	National	6
Echuca	42000	1	State territory	103
Echuca	52500			12
Echuca	52500	0		1060
Echuca	52500	1	Local	31
Echuca	52500	1	National	7
Echuca	52500	1	State territory	105
Echuca	65625			18
Echuca	65625	0		833
Echuca	65625	1	Local	57
Echuca	65625	1	National	9
Echuca	65625	1	State territory	171
Echuca	78750	0		426
Echuca	78750	1	Local	38
Echuca	78750	1	National	4
Echuca	78750	1	State territory	129
Echuca	91875	0		353
Echuca	91875	1	Local	21
Echuca	91875	1	National	5
Echuca	91875	1	State territory	105
Echuca	105000	0		204
Echuca	105000	1	Local	19
Echuca	105000	1	State territory	76
Echuca	157500	0		238
Echuca	157500	1	Local	21
Echuca	157500	1	National	3
Echuca	157500	1	State territory	45
Echuca	Inf			3
Echuca	Inf	0		139
Echuca	Inf	1	Local	3
Echuca	Inf	1	State territory	14
Kyabram				16
Kyabram		0		70
Kyabram	0			8
Kyabram	0	0		69
Kyabram	7875			4
Kyabram	7875	0		139
Kyabram	7875	1	Local	7
Kyabram	15750			3
Kyabram	15750	0		167
Kyabram	15750	1	State territory	7
Kyabram	21000			4
Kyabram	21000	0		209
Kyabram	21000	1	National	4
Kyabram	21000	1	State territory	8
Kyabram	26250			3
Kyabram	26250	0		267
Kyabram	26250	1	Local	3
Kyabram	26250	1	National	3
Kyabram	26250	1	State territory	7
Kyabram	34125			4
Kyabram	34125	0		416
Kyabram	34125	1	National	3
Kyabram	34125	1	State territory	23
Kyabram	42000			3
Kyabram	42000	0		495
Kyabram	42000	1	State territory	30
Kyabram	52500	0		523
Kyabram	52500	1	Local	11
Kyabram	52500	1	National	3
Kyabram	52500	1	State territory	35
Kyabram	65625	0		488
Kyabram	65625	1	Local	12
Kyabram	65625	1	State territory	50
Kyabram	78750	0		248
Kyabram	78750	1	Local	3
Kyabram	78750	1	State territory	27
Kyabram	91875	0		180
Kyabram	91875	1	Local	4
Kyabram	91875	1	State territory	12
Kyabram	105000	0		124
Kyabram	105000	1	Local	3
Kyabram	105000	1	National	6
Kyabram	105000	1	State territory	26
Kyabram	157500	0		121
Kyabram	157500	1	State territory	15
Kyabram	Inf	0		52
Lockington - Gunbower		0		24
Lockington - Gunbower	0			3
Lockington - Gunbower	0	0		37
Lockington - Gunbower	7875	0		52
Lockington - Gunbower	15750	0		49
Lockington - Gunbower	21000	0		54
Lockington - Gunbower	21000	1	National	4
Lockington - Gunbower	26250	0		56
Lockington - Gunbower	26250	1	Local	3
Lockington - Gunbower	34125	0		99
Lockington - Gunbower	34125	1	National	3
Lockington - Gunbower	34125	1	State territory	3
Lockington - Gunbower	42000	0		88
Lockington - Gunbower	52500	0		108
Lockington - Gunbower	52500	1	State territory	3
Lockington - Gunbower	65625	0		115
Lockington - Gunbower	78750	0		53
Lockington - Gunbower	78750	1	State territory	7
Lockington - Gunbower	91875	0		37
Lockington - Gunbower	91875	1	State territory	6
Lockington - Gunbower	105000	0		20
Lockington - Gunbower	105000	1	State territory	3
Lockington - Gunbower	157500	0		22
Lockington - Gunbower	157500	1	State territory	4
Lockington - Gunbower	Inf	0		19
Rochester				3
Rochester		0		38
Rochester	0	0		23
Rochester	7875	0		55
Rochester	15750	0		49
Rochester	15750	1	Local	3
Rochester	15750	1	State territory	4
Rochester	21000			3
Rochester	21000	0		57
Rochester	21000	1	State territory	3
Rochester	26250	0		80
Rochester	26250	1	National	3
Rochester	26250	1	State territory	3
Rochester	34125	0		111
Rochester	34125	1	State territory	14
Rochester	42000			7
Rochester	42000	0		149
Rochester	42000	1	Local	3
Rochester	42000	1	State territory	10
Rochester	52500	0		179
Rochester	52500	1	State territory	10
Rochester	65625	0		178
Rochester	65625	1	Local	7
Rochester	65625	1	State territory	25
Rochester	78750	0		97
Rochester	78750	1	State territory	17
Rochester	91875	0		92
Rochester	91875	1	State territory	23
Rochester	105000	0		70
Rochester	105000	1	State territory	22
Rochester	157500	0		68
Rochester	157500	1	State territory	12
Rochester	Inf	0		23
Rochester	Inf	1	State territory	5
Rushworth		0		12
Rushworth	0	0		29
Rushworth	7875	0		32
Rushworth	15750			3
Rushworth	15750	0		63
Rushworth	15750	1	State territory	5
Rushworth	21000			5
Rushworth	21000	0		93
Rushworth	21000	1	State territory	8
Rushworth	26250	0		82
Rushworth	26250	1	State territory	4
Rushworth	34125			3
Rushworth	34125	0		120
Rushworth	34125	1	State territory	17
Rushworth	42000			4
Rushworth	42000	0		105
Rushworth	42000	1	State territory	19
Rushworth	52500			5
Rushworth	52500	0		128
Rushworth	52500	1	State territory	8
Rushworth	65625	0		112
Rushworth	65625	1	State territory	11
Rushworth	78750	0		75
Rushworth	78750	1	State territory	15
Rushworth	91875	0		60
Rushworth	91875	1	State territory	10
Rushworth	105000	0		22
Rushworth	105000	1	State territory	4
Rushworth	157500	0		50
Rushworth	157500	1	State territory	9
Rushworth	Inf	0		26
Cobram				10
Cobram		0		81
Cobram		1	Local	3
Cobram	0			7
Cobram	0	0		29
Cobram	7875			8
Cobram	7875	0		130
Cobram	15750			4
Cobram	15750	0		102
Cobram	15750	1	Local	5
Cobram	21000			8
Cobram	21000	0		148
Cobram	21000	1	State territory	5
Cobram	26250			3
Cobram	26250	0		198
Cobram	26250	1	Local	3
Cobram	26250	1	State territory	3
Cobram	34125			8
Cobram	34125	0		321
Cobram	34125	1	Local	7
Cobram	34125	1	National	3
Cobram	34125	1	State territory	9
Cobram	42000			4
Cobram	42000	0		443
Cobram	42000	1	Local	9
Cobram	42000	1	State territory	11
Cobram	52500			7
Cobram	52500	0		415
Cobram	52500	1	Local	13
Cobram	52500	1	State territory	15
Cobram	65625	0		356
Cobram	65625	1	Local	43
Cobram	65625	1	National	3
Cobram	65625	1	State territory	36
Cobram	78750	0		215
Cobram	78750	1	Local	17
Cobram	78750	1	State territory	35
Cobram	91875	0		170
Cobram	91875	1	Local	24
Cobram	91875	1	State territory	29
Cobram	105000	0		187
Cobram	105000	1	Local	14
Cobram	105000	1	State territory	16
Cobram	157500			3
Cobram	157500	0		126
Cobram	157500	1	Local	16
Cobram	157500	1	State territory	14
Cobram	Inf	0		61
Cobram	Inf	1	State territory	3
Moira				3
Moira		0		30
Moira	0	0		20
Moira	7875	0		16
Moira	15750	0		27
Moira	21000	0		35
Moira	26250	0		52
Moira	34125			8
Moira	34125	0		59
Moira	42000	0		59
Moira	52500	0		84
Moira	65625	0		95
Moira	65625	1	Local	7
Moira	78750	0		37
Moira	78750	1	State territory	3
Moira	91875	0		31
Moira	105000	0		8
Moira	105000	1	State territory	3
Moira	157500	0		3
Moira	157500	1	State territory	3
Moira	Inf	0		22
Numurkah				12
Numurkah		0		98
Numurkah		1	State territory	4
Numurkah	0			9
Numurkah	0	0		100
Numurkah	7875			3
Numurkah	7875	0		224
Numurkah	15750			3
Numurkah	15750	0		161
Numurkah	15750	1	Local	3
Numurkah	15750	1	National	6
Numurkah	15750	1	State territory	4
Numurkah	21000			4
Numurkah	21000	0		226
Numurkah	21000	1	National	3
Numurkah	21000	1	State territory	7
Numurkah	26250			4
Numurkah	26250	0		293
Numurkah	26250	1	National	3
Numurkah	26250	1	State territory	13
Numurkah	34125			11
Numurkah	34125	0		417
Numurkah	34125	1	Local	3
Numurkah	34125	1	State territory	29
Numurkah	42000			6
Numurkah	42000	0		465
Numurkah	42000	1	State territory	54
Numurkah	52500			4
Numurkah	52500	0		535
Numurkah	52500	1	Local	4
Numurkah	52500	1	State territory	50
Numurkah	65625			5
Numurkah	65625	0		449
Numurkah	65625	1	Local	4
Numurkah	65625	1	National	3
Numurkah	65625	1	State territory	39
Numurkah	78750	0		264
Numurkah	78750	1	Local	6
Numurkah	78750	1	State territory	45
Numurkah	91875			4
Numurkah	91875	0		197
Numurkah	91875	1	Local	3
Numurkah	91875	1	State territory	30
Numurkah	105000	0		101
Numurkah	105000	1	State territory	30
Numurkah	157500	0		98
Numurkah	157500	1	State territory	23
Numurkah	Inf	0		77
Yarrawonga				8
Yarrawonga		0		44
Yarrawonga	0			3
Yarrawonga	0	0		21
Yarrawonga	7875	0		127
Yarrawonga	15750	0		110
Yarrawonga	21000			6
Yarrawonga	21000	0		165
Yarrawonga	21000	1	National	5
Yarrawonga	26250	0		215
Yarrawonga	26250	1	State territory	3
Yarrawonga	34125			4
Yarrawonga	34125	0		310
Yarrawonga	34125	1	National	4
Yarrawonga	34125	1	State territory	4
Yarrawonga	42000			3
Yarrawonga	42000	0		314
Yarrawonga	42000	1	State territory	3
Yarrawonga	52500	0		283
Yarrawonga	52500	1	Local	3
Yarrawonga	52500	1	State territory	3
Yarrawonga	65625	0		256
Yarrawonga	65625	1	Local	3
Yarrawonga	65625	1	State territory	6
Yarrawonga	78750			3
Yarrawonga	78750	0		156
Yarrawonga	78750	1	Local	4
Yarrawonga	78750	1	State territory	7
Yarrawonga	91875	0		89
Yarrawonga	91875	1	State territory	13
Yarrawonga	105000	0		69
Yarrawonga	105000	1	State territory	15
Yarrawonga	157500	0		48
Yarrawonga	157500	1	State territory	9
Yarrawonga	Inf	0		44
Mooroopna				6
Mooroopna		0		26
Mooroopna	0	0		17
Mooroopna	7875			3
Mooroopna	7875	0		109
Mooroopna	7875	1	National	3
Mooroopna	15750	0		85
Mooroopna	21000			4
Mooroopna	21000	0		108
Mooroopna	26250	0		126
Mooroopna	26250	1	State territory	3
Mooroopna	34125	0		215
Mooroopna	34125	1	State territory	8
Mooroopna	42000			7
Mooroopna	42000	0		209
Mooroopna	42000	1	State territory	7
Mooroopna	52500			3
Mooroopna	52500	0		186
Mooroopna	52500	1	Local	3
Mooroopna	52500	1	State territory	16
Mooroopna	65625	0		141
Mooroopna	65625	1	Local	3
Mooroopna	65625	1	State territory	21
Mooroopna	78750	0		68
Mooroopna	78750	1	Local	3
Mooroopna	78750	1	National	4
Mooroopna	78750	1	State territory	19
Mooroopna	91875	0		51
Mooroopna	91875	1	State territory	19
Mooroopna	105000	0		18
Mooroopna	105000	1	State territory	18
Mooroopna	157500	0		27
Mooroopna	157500	1	State territory	3
Mooroopna	Inf	0		15
Shepparton - North				52
Shepparton - North		0		168
Shepparton - North		1	National	3
Shepparton - North		1	State territory	27
Shepparton - North	0			3
Shepparton - North	0	0		54
Shepparton - North	0	1	State territory	4
Shepparton - North	7875			12
Shepparton - North	7875	0		375
Shepparton - North	7875	1	State territory	14
Shepparton - North	15750			8
Shepparton - North	15750	0		317
Shepparton - North	15750	1	Local	6
Shepparton - North	15750	1	National	6
Shepparton - North	15750	1	State territory	18
Shepparton - North	21000			20
Shepparton - North	21000	0		402
Shepparton - North	21000	1	Local	9
Shepparton - North	21000	1	National	3
Shepparton - North	21000	1	State territory	45
Shepparton - North	26250			14
Shepparton - North	26250	0		559
Shepparton - North	26250	1	Local	15
Shepparton - North	26250	1	National	3
Shepparton - North	26250	1	State territory	61
Shepparton - North	34125			17
Shepparton - North	34125	0		1051
Shepparton - North	34125	1	Local	27
Shepparton - North	34125	1	National	6
Shepparton - North	34125	1	State territory	141
Shepparton - North	42000			28
Shepparton - North	42000	0		1412
Shepparton - North	42000	1	Local	23
Shepparton - North	42000	1	National	14
Shepparton - North	42000	1	State territory	218
Shepparton - North	52500			16
Shepparton - North	52500	0		1717
Shepparton - North	52500	1	Local	46
Shepparton - North	52500	1	National	18
Shepparton - North	52500	1	State territory	321
Shepparton - North	65625			9
Shepparton - North	65625	0		1556
Shepparton - North	65625	1	Local	127
Shepparton - North	65625	1	National	15
Shepparton - North	65625	1	State territory	417
Shepparton - North	78750			11
Shepparton - North	78750	0		899
Shepparton - North	78750	1	Local	57
Shepparton - North	78750	1	National	17
Shepparton - North	78750	1	State territory	370
Shepparton - North	91875			5
Shepparton - North	91875	0		633
Shepparton - North	91875	1	Local	56
Shepparton - North	91875	1	National	12
Shepparton - North	91875	1	State territory	279
Shepparton - North	105000	0		334
Shepparton - North	105000	1	Local	16
Shepparton - North	105000	1	National	18
Shepparton - North	105000	1	State territory	138
Shepparton - North	157500	0		446
Shepparton - North	157500	1	Local	22
Shepparton - North	157500	1	National	10
Shepparton - North	157500	1	State territory	136
Shepparton - North	Inf			3
Shepparton - North	Inf	0		240
Shepparton - North	Inf	1	Local	8
Shepparton - North	Inf	1	National	11
Shepparton - North	Inf	1	State territory	78
Shepparton - South				35
Shepparton - South		0		119
Shepparton - South		1	State territory	3
Shepparton - South	0			10
Shepparton - South	0	0		57
Shepparton - South	7875			8
Shepparton - South	7875	0		479
Shepparton - South	7875	1	National	3
Shepparton - South	7875	1	State territory	3
Shepparton - South	15750			10
Shepparton - South	15750	0		350
Shepparton - South	15750	1	Local	3
Shepparton - South	15750	1	State territory	9
Shepparton - South	21000			9
Shepparton - South	21000	0		405
Shepparton - South	21000	1	Local	7
Shepparton - South	21000	1	State territory	6
Shepparton - South	26250			14
Shepparton - South	26250	0		529
Shepparton - South	26250	1	National	4
Shepparton - South	26250	1	State territory	23
Shepparton - South	34125			15
Shepparton - South	34125	0		743
Shepparton - South	34125	1	National	4
Shepparton - South	34125	1	State territory	37
Shepparton - South	42000			17
Shepparton - South	42000	0		988
Shepparton - South	42000	1	Local	5
Shepparton - South	42000	1	National	4
Shepparton - South	42000	1	State territory	35
Shepparton - South	52500			5
Shepparton - South	52500	0		1008
Shepparton - South	52500	1	Local	12
Shepparton - South	52500	1	National	15
Shepparton - South	52500	1	State territory	60
Shepparton - South	65625			7
Shepparton - South	65625	0		779
Shepparton - South	65625	1	Local	15
Shepparton - South	65625	1	National	38
Shepparton - South	65625	1	State territory	98
Shepparton - South	78750			3
Shepparton - South	78750	0		429
Shepparton - South	78750	1	Local	9
Shepparton - South	78750	1	National	29
Shepparton - South	78750	1	State territory	107
Shepparton - South	91875	0		259
Shepparton - South	91875	1	Local	3
Shepparton - South	91875	1	National	10
Shepparton - South	91875	1	State territory	83
Shepparton - South	105000	0		164
Shepparton - South	105000	1	Local	4
Shepparton - South	105000	1	National	4
Shepparton - South	105000	1	State territory	79
Shepparton - South	157500	0		179
Shepparton - South	157500	1	Local	3
Shepparton - South	157500	1	National	7
Shepparton - South	157500	1	State territory	71
Shepparton - South	Inf			3
Shepparton - South	Inf	0		98
Shepparton - South	Inf	1	State territory	11
Shepparton Region - East				7
Shepparton Region - East		0		30
Shepparton Region - East	0	0		36
Shepparton Region - East	7875			4
Shepparton Region - East	7875	0		33
Shepparton Region - East	15750	0		35
Shepparton Region - East	15750	1	National	4
Shepparton Region - East	21000	0		65
Shepparton Region - East	21000	1	National	3
Shepparton Region - East	21000	1	State territory	3
Shepparton Region - East	26250			3
Shepparton Region - East	26250	0		75
Shepparton Region - East	26250	1	Local	3
Shepparton Region - East	26250	1	National	4
Shepparton Region - East	34125			4
Shepparton Region - East	34125	0		113
Shepparton Region - East	34125	1	National	4
Shepparton Region - East	42000			3
Shepparton Region - East	42000	0		145
Shepparton Region - East	42000	1	National	3
Shepparton Region - East	52500	0		176
Shepparton Region - East	52500	1	National	4
Shepparton Region - East	52500	1	State territory	4
Shepparton Region - East	65625	0		201
Shepparton Region - East	65625	1	National	4
Shepparton Region - East	65625	1	State territory	10
Shepparton Region - East	78750	0		112
Shepparton Region - East	78750	1	National	3
Shepparton Region - East	78750	1	State territory	4
Shepparton Region - East	91875	0		84
Shepparton Region - East	91875	1	National	4
Shepparton Region - East	91875	1	State territory	6
Shepparton Region - East	105000	0		42
Shepparton Region - East	105000	1	National	3
Shepparton Region - East	105000	1	State territory	5
Shepparton Region - East	157500	0		47
Shepparton Region - East	157500	1	State territory	6
Shepparton Region - East	Inf	0		32
Shepparton Region - West				19
Shepparton Region - West		0		62
Shepparton Region - West		1	State territory	12
Shepparton Region - West	0			8
Shepparton Region - West	0	0		75
Shepparton Region - West	0	1	National	3
Shepparton Region - West	7875			5
Shepparton Region - West	7875	0		113
Shepparton Region - West	15750			7
Shepparton Region - West	15750	0		143
Shepparton Region - West	15750	1	State territory	7
Shepparton Region - West	21000	0		185
Shepparton Region - West	21000	1	National	3
Shepparton Region - West	21000	1	State territory	12
Shepparton Region - West	26250			4
Shepparton Region - West	26250	0		238
Shepparton Region - West	26250	1	State territory	9
Shepparton Region - West	34125			8
Shepparton Region - West	34125	0		333
Shepparton Region - West	34125	1	State territory	28
Shepparton Region - West	42000			5
Shepparton Region - West	42000	0		485
Shepparton Region - West	42000	1	State territory	32
Shepparton Region - West	52500			6
Shepparton Region - West	52500	0		447
Shepparton Region - West	52500	1	State territory	67
Shepparton Region - West	65625			3
Shepparton Region - West	65625	0		498
Shepparton Region - West	65625	1	National	3
Shepparton Region - West	65625	1	State territory	102
Shepparton Region - West	78750	0		256
Shepparton Region - West	78750	1	Local	3
Shepparton Region - West	78750	1	National	6
Shepparton Region - West	78750	1	State territory	138
Shepparton Region - West	91875	0		216
Shepparton Region - West	91875	1	National	4
Shepparton Region - West	91875	1	State territory	146
Shepparton Region - West	105000	0		133
Shepparton Region - West	105000	1	State territory	107
Shepparton Region - West	157500	0		153
Shepparton Region - West	157500	1	State territory	122
Shepparton Region - West	Inf			3
Shepparton Region - West	Inf	0		81
Shepparton Region - West	Inf	1	State territory	22
Glenelg (Vic.)				10
Glenelg (Vic.)		0		47
Glenelg (Vic.)		1	Local	4
Glenelg (Vic.)		1	State territory	4
