SA2_NAME16	LabourForceStatus	Sex	workers
Korora - Emerald Beach		M	16
Korora - Emerald Beach	Employed (away from work)	F	14
Korora - Emerald Beach	Employed (away from work)	M	15
Korora - Emerald Beach	Employed (full-time)	F	197
Korora - Emerald Beach	Employed (full-time)	M	347
Korora - Emerald Beach	Employed (part-time)	F	385
Korora - Emerald Beach	Employed (part-time)	M	214
Sawtell - Boambee		F	26
Sawtell - Boambee		M	48
Sawtell - Boambee	Employed (away from work)	F	83
Sawtell - Boambee	Employed (away from work)	M	47
Sawtell - Boambee	Employed (full-time)	F	783
Sawtell - Boambee	Employed (full-time)	M	1401
Sawtell - Boambee	Employed (part-time)	F	1235
Sawtell - Boambee	Employed (part-time)	M	685
Urunga		F	5
Urunga		M	12
Urunga	Employed (away from work)	F	24
Urunga	Employed (away from work)	M	22
Urunga	Employed (full-time)	F	167
Urunga	Employed (full-time)	M	449
Urunga	Employed (part-time)	F	278
Urunga	Employed (part-time)	M	191
Woolgoolga - Arrawarra		F	26
Woolgoolga - Arrawarra		M	42
Woolgoolga - Arrawarra	Employed (away from work)	F	62
Woolgoolga - Arrawarra	Employed (away from work)	M	48
Woolgoolga - Arrawarra	Employed (full-time)	F	588
Woolgoolga - Arrawarra	Employed (full-time)	M	1119
Woolgoolga - Arrawarra	Employed (part-time)	F	822
Woolgoolga - Arrawarra	Employed (part-time)	M	521
Bourke - Brewarrina		F	24
Bourke - Brewarrina		M	18
Bourke - Brewarrina	Employed (away from work)	F	31
Bourke - Brewarrina	Employed (away from work)	M	22
Bourke - Brewarrina	Employed (full-time)	F	474
Bourke - Brewarrina	Employed (full-time)	M	591
Bourke - Brewarrina	Employed (part-time)	F	195
Bourke - Brewarrina	Employed (part-time)	M	122
Cobar		F	24
Cobar		M	40
Cobar	Employed (away from work)	F	48
Cobar	Employed (away from work)	M	57
Cobar	Employed (full-time)	F	472
Cobar	Employed (full-time)	M	1165
Cobar	Employed (part-time)	F	347
Cobar	Employed (part-time)	M	113
Coonamble		F	26
Coonamble		M	37
Coonamble	Employed (away from work)	F	43
Coonamble	Employed (away from work)	M	29
Coonamble	Employed (full-time)	F	393
Coonamble	Employed (full-time)	M	594
Coonamble	Employed (part-time)	F	266
Coonamble	Employed (part-time)	M	128
Nyngan - Warren		F	21
Nyngan - Warren		M	31
Nyngan - Warren	Employed (away from work)	F	36
Nyngan - Warren	Employed (away from work)	M	45
Nyngan - Warren	Employed (full-time)	F	519
Nyngan - Warren	Employed (full-time)	M	1063
Nyngan - Warren	Employed (part-time)	F	404
Nyngan - Warren	Employed (part-time)	M	140
Walgett - Lightning Ridge		F	33
Walgett - Lightning Ridge		M	40
Walgett - Lightning Ridge	Employed (away from work)	F	50
Walgett - Lightning Ridge	Employed (away from work)	M	28
Walgett - Lightning Ridge	Employed (full-time)	F	529
Walgett - Lightning Ridge	Employed (full-time)	M	828
Walgett - Lightning Ridge	Employed (part-time)	F	403
Walgett - Lightning Ridge	Employed (part-time)	M	223
Broken Hill		F	68
Broken Hill		M	99
Broken Hill	Employed (away from work)	F	173
Broken Hill	Employed (away from work)	M	143
Broken Hill	Employed (full-time)	F	1710
Broken Hill	Employed (full-time)	M	2555
Broken Hill	Employed (part-time)	F	1449
Broken Hill	Employed (part-time)	M	659
Far West		F	17
Far West		M	23
Far West	Employed (away from work)	F	22
Far West	Employed (away from work)	M	8
Far West	Employed (full-time)	F	266
Far West	Employed (full-time)	M	488
Far West	Employed (part-time)	F	104
Far West	Employed (part-time)	M	78
Coonabarabran		F	28
Coonabarabran		M	38
Coonabarabran	Employed (away from work)	F	46
Coonabarabran	Employed (away from work)	M	42
Coonabarabran	Employed (full-time)	F	586
Coonabarabran	Employed (full-time)	M	997
Coonabarabran	Employed (part-time)	F	636
Coonabarabran	Employed (part-time)	M	258
Dubbo - East		F	52
Dubbo - East		M	78
Dubbo - East	Employed (away from work)	F	135
Dubbo - East	Employed (away from work)	M	77
Dubbo - East	Employed (full-time)	F	1635
Dubbo - East	Employed (full-time)	M	3029
Dubbo - East	Employed (part-time)	F	1044
Dubbo - East	Employed (part-time)	M	432
Dubbo - South		F	83
Dubbo - South		M	102
Dubbo - South	Employed (away from work)	F	260
Dubbo - South	Employed (away from work)	M	120
Dubbo - South	Employed (full-time)	F	3066
Dubbo - South	Employed (full-time)	M	3131
Dubbo - South	Employed (part-time)	F	2438
Dubbo - South	Employed (part-time)	M	724
Dubbo - West		F	19
Dubbo - West		M	16
Dubbo - West	Employed (away from work)	F	32
Dubbo - West	Employed (away from work)	M	32
Dubbo - West	Employed (full-time)	F	426
Dubbo - West	Employed (full-time)	M	895
Dubbo - West	Employed (part-time)	F	459
Dubbo - West	Employed (part-time)	M	238
Dubbo Region		F	10
Dubbo Region		M	14
Dubbo Region	Employed (away from work)	F	13
Dubbo Region	Employed (away from work)	M	19
Dubbo Region	Employed (full-time)	F	154
Dubbo Region	Employed (full-time)	M	558
Dubbo Region	Employed (part-time)	F	157
Dubbo Region	Employed (part-time)	M	110
Gilgandra		F	25
Gilgandra		M	15
Gilgandra	Employed (away from work)	F	31
Gilgandra	Employed (away from work)	M	23
Gilgandra	Employed (full-time)	F	353
Gilgandra	Employed (full-time)	M	656
Gilgandra	Employed (part-time)	F	338
Gilgandra	Employed (part-time)	M	160
Narromine		F	24
Narromine		M	43
Narromine	Employed (away from work)	F	37
Narromine	Employed (away from work)	M	41
Narromine	Employed (full-time)	F	505
Narromine	Employed (full-time)	M	1043
Narromine	Employed (part-time)	F	420
Narromine	Employed (part-time)	M	173
Wellington		F	32
Wellington		M	30
Wellington	Employed (away from work)	F	46
Wellington	Employed (away from work)	M	39
Wellington	Employed (full-time)	F	550
Wellington	Employed (full-time)	M	874
Wellington	Employed (part-time)	F	500
Wellington	Employed (part-time)	M	262
Branxton - Greta - Pokolbin		F	40
Branxton - Greta - Pokolbin		M	27
Branxton - Greta - Pokolbin	Employed (away from work)	F	79
Branxton - Greta - Pokolbin	Employed (away from work)	M	38
Branxton - Greta - Pokolbin	Employed (full-time)	F	793
Branxton - Greta - Pokolbin	Employed (full-time)	M	1292
Branxton - Greta - Pokolbin	Employed (part-time)	F	1215
Branxton - Greta - Pokolbin	Employed (part-time)	M	500
Cessnock		F	53
Cessnock		M	67
Cessnock	Employed (away from work)	F	196
Cessnock	Employed (away from work)	M	76
Cessnock	Employed (full-time)	F	1608
Cessnock	Employed (full-time)	M	1692
Cessnock	Employed (part-time)	F	2000
Cessnock	Employed (part-time)	M	666
Cessnock Region		F	12
Cessnock Region		M	17
Cessnock Region	Employed (away from work)	F	29
Cessnock Region	Employed (away from work)	M	35
Cessnock Region	Employed (full-time)	F	240
Cessnock Region	Employed (full-time)	M	832
Cessnock Region	Employed (part-time)	F	285
Cessnock Region	Employed (part-time)	M	178
Dungog		F	24
Dungog		M	27
Dungog	Employed (away from work)	F	50
Dungog	Employed (away from work)	M	35
Dungog	Employed (full-time)	F	436
Dungog	Employed (full-time)	M	683
Dungog	Employed (part-time)	F	624
Dungog	Employed (part-time)	M	276
Kurri Kurri - Abermain		F	26
Kurri Kurri - Abermain		M	30
Kurri Kurri - Abermain	Employed (away from work)	F	72
Kurri Kurri - Abermain	Employed (away from work)	M	30
Kurri Kurri - Abermain	Employed (full-time)	F	655
Kurri Kurri - Abermain	Employed (full-time)	M	1056
Kurri Kurri - Abermain	Employed (part-time)	F	1100
Kurri Kurri - Abermain	Employed (part-time)	M	373
Singleton		F	65
Singleton		M	99
Singleton	Employed (away from work)	F	150
Singleton	Employed (away from work)	M	139
Singleton	Employed (full-time)	F	1464
Singleton	Employed (full-time)	M	3640
Singleton	Employed (part-time)	F	1911
Singleton	Employed (part-time)	M	685
Singleton Region		F	40
Singleton Region		M	108
Singleton Region	Employed (away from work)	F	58
Singleton Region	Employed (away from work)	M	246
Singleton Region	Employed (full-time)	F	589
Singleton Region	Employed (full-time)	M	5055
Singleton Region	Employed (part-time)	F	359
Singleton Region	Employed (part-time)	M	439
Maitland		F	67
Maitland		M	43
Maitland	Employed (away from work)	F	197
Maitland	Employed (away from work)	M	67
Maitland	Employed (full-time)	F	1929
Maitland	Employed (full-time)	M	1707
Maitland	Employed (part-time)	F	1955
Maitland	Employed (part-time)	M	494
Maitland - East		F	58
Maitland - East		M	66
Maitland - East	Employed (away from work)	F	195
Maitland - East	Employed (away from work)	M	84
Maitland - East	Employed (full-time)	F	1836
Maitland - East	Employed (full-time)	M	1997
Maitland - East	Employed (part-time)	F	2571
Maitland - East	Employed (part-time)	M	831
Maitland - North		F	14
Maitland - North		M	8
Maitland - North	Employed (away from work)	F	15
Maitland - North	Employed (away from work)	M	7
Maitland - North	Employed (full-time)	F	215
Maitland - North	Employed (full-time)	M	274
Maitland - North	Employed (part-time)	F	338
Maitland - North	Employed (part-time)	M	116
Maitland - West		F	44
Maitland - West		M	81
Maitland - West	Employed (away from work)	F	136
Maitland - West	Employed (away from work)	M	88
Maitland - West	Employed (full-time)	F	1342
Maitland - West	Employed (full-time)	M	3339
Maitland - West	Employed (part-time)	F	1690
Maitland - West	Employed (part-time)	M	771
Thornton - Millers Forest		F	18
Thornton - Millers Forest		M	38
Thornton - Millers Forest	Employed (away from work)	F	56
Thornton - Millers Forest	Employed (away from work)	M	62
Thornton - Millers Forest	Employed (full-time)	F	626
Thornton - Millers Forest	Employed (full-time)	M	1892
Thornton - Millers Forest	Employed (part-time)	F	703
Thornton - Millers Forest	Employed (part-time)	M	451
Anna Bay		F	4
Anna Bay		M	15
Anna Bay	Employed (away from work)	F	13
Anna Bay	Employed (away from work)	M	12
Anna Bay	Employed (full-time)	F	129
Anna Bay	Employed (full-time)	M	269
Anna Bay	Employed (part-time)	F	242
Anna Bay	Employed (part-time)	M	118
Lemon Tree Passage - Tanilba Bay		F	4
Lemon Tree Passage - Tanilba Bay		M	8
Lemon Tree Passage - Tanilba Bay	Employed (away from work)	F	14
Lemon Tree Passage - Tanilba Bay	Employed (away from work)	M	15
Lemon Tree Passage - Tanilba Bay	Employed (full-time)	F	153
Lemon Tree Passage - Tanilba Bay	Employed (full-time)	M	177
Lemon Tree Passage - Tanilba Bay	Employed (part-time)	F	297
Lemon Tree Passage - Tanilba Bay	Employed (part-time)	M	126
Nelson Bay Peninsula		F	63
Nelson Bay Peninsula		M	61
Nelson Bay Peninsula	Employed (away from work)	F	174
Nelson Bay Peninsula	Employed (away from work)	M	96
Nelson Bay Peninsula	Employed (full-time)	F	1425
Nelson Bay Peninsula	Employed (full-time)	M	1722
Nelson Bay Peninsula	Employed (part-time)	F	2315
Nelson Bay Peninsula	Employed (part-time)	M	909
Raymond Terrace		F	61
Raymond Terrace		M	109
Raymond Terrace	Employed (away from work)	F	147
Raymond Terrace	Employed (away from work)	M	176
Raymond Terrace	Employed (full-time)	F	1519
Raymond Terrace	Employed (full-time)	M	5403
Raymond Terrace	Employed (part-time)	F	1656
Raymond Terrace	Employed (part-time)	M	833
Seaham - Woodville		F	7
Seaham - Woodville		M	11
Seaham - Woodville	Employed (away from work)	F	10
Seaham - Woodville	Employed (away from work)	M	20
Seaham - Woodville	Employed (full-time)	F	93
Seaham - Woodville	Employed (full-time)	M	335
Seaham - Woodville	Employed (part-time)	F	182
Seaham - Woodville	Employed (part-time)	M	80
Tea Gardens - Hawks Nest		F	11
Tea Gardens - Hawks Nest		M	10
Tea Gardens - Hawks Nest	Employed (away from work)	F	23
Tea Gardens - Hawks Nest	Employed (away from work)	M	20
Tea Gardens - Hawks Nest	Employed (full-time)	F	207
Tea Gardens - Hawks Nest	Employed (full-time)	M	353
Tea Gardens - Hawks Nest	Employed (part-time)	F	334
Tea Gardens - Hawks Nest	Employed (part-time)	M	151
Williamtown - Medowie - Karuah		F	48
Williamtown - Medowie - Karuah		M	65
Williamtown - Medowie - Karuah	Employed (away from work)	F	97
Williamtown - Medowie - Karuah	Employed (away from work)	M	130
Williamtown - Medowie - Karuah	Employed (full-time)	F	999
Williamtown - Medowie - Karuah	Employed (full-time)	M	3674
Williamtown - Medowie - Karuah	Employed (part-time)	F	954
Williamtown - Medowie - Karuah	Employed (part-time)	M	560
Muswellbrook		F	51
Muswellbrook		M	94
Muswellbrook	Employed (away from work)	F	147
Muswellbrook	Employed (away from work)	M	183
Muswellbrook	Employed (full-time)	F	1354
Muswellbrook	Employed (full-time)	M	3771
Muswellbrook	Employed (part-time)	F	1247
Muswellbrook	Employed (part-time)	M	618
Muswellbrook Region		F	22
Muswellbrook Region		M	31
Muswellbrook Region	Employed (away from work)	F	32
Muswellbrook Region	Employed (away from work)	M	48
Muswellbrook Region	Employed (full-time)	F	329
Muswellbrook Region	Employed (full-time)	M	1114
Muswellbrook Region	Employed (part-time)	F	278
Muswellbrook Region	Employed (part-time)	M	178
Scone		F	27
Scone		M	30
Scone	Employed (away from work)	F	57
Scone	Employed (away from work)	M	33
Scone	Employed (full-time)	F	745
Scone	Employed (full-time)	M	881
Scone	Employed (part-time)	F	734
Scone	Employed (part-time)	M	289
Scone Region		F	22
Scone Region		M	25
Scone Region	Employed (away from work)	F	54
Scone Region	Employed (away from work)	M	37
Scone Region	Employed (full-time)	F	511
Scone Region	Employed (full-time)	M	866
Scone Region	Employed (part-time)	F	515
Scone Region	Employed (part-time)	M	214
Dapto - Avondale		F	42
Dapto - Avondale		M	42
Dapto - Avondale	Employed (away from work)	F	115
Dapto - Avondale	Employed (away from work)	M	64
Dapto - Avondale	Employed (full-time)	F	971
Dapto - Avondale	Employed (full-time)	M	1184
Dapto - Avondale	Employed (part-time)	F	1602
Dapto - Avondale	Employed (part-time)	M	605
Horsley - Kembla Grange		F	8
Horsley - Kembla Grange		M	10
Horsley - Kembla Grange	Employed (away from work)	F	19
Horsley - Kembla Grange	Employed (away from work)	M	4
Horsley - Kembla Grange	Employed (full-time)	F	161
Horsley - Kembla Grange	Employed (full-time)	M	353
Horsley - Kembla Grange	Employed (part-time)	F	224
Horsley - Kembla Grange	Employed (part-time)	M	80
Port Kembla Industrial		F	9
Port Kembla Industrial		M	59
Port Kembla Industrial	Employed (away from work)	F	12
Port Kembla Industrial	Employed (away from work)	M	112
Port Kembla Industrial	Employed (full-time)	F	224
Port Kembla Industrial	Employed (full-time)	M	2397
Port Kembla Industrial	Employed (part-time)	F	150
Port Kembla Industrial	Employed (part-time)	M	297
Unanderra - Mount Kembla		F	53
Unanderra - Mount Kembla		M	93
Unanderra - Mount Kembla	Employed (away from work)	F	95
Unanderra - Mount Kembla	Employed (away from work)	M	167
Unanderra - Mount Kembla	Employed (full-time)	F	1160
Unanderra - Mount Kembla	Employed (full-time)	M	5032
Unanderra - Mount Kembla	Employed (part-time)	F	1380
Unanderra - Mount Kembla	Employed (part-time)	M	880
Berkeley - Lake Heights - Cringila		F	10
Berkeley - Lake Heights - Cringila		M	14
Berkeley - Lake Heights - Cringila	Employed (away from work)	F	38
Berkeley - Lake Heights - Cringila	Employed (away from work)	M	20
Berkeley - Lake Heights - Cringila	Employed (full-time)	F	324
Berkeley - Lake Heights - Cringila	Employed (full-time)	M	499
Berkeley - Lake Heights - Cringila	Employed (part-time)	F	432
Berkeley - Lake Heights - Cringila	Employed (part-time)	M	237
Port Kembla - Warrawong		F	52
Port Kembla - Warrawong		M	73
Port Kembla - Warrawong	Employed (away from work)	F	143
Port Kembla - Warrawong	Employed (away from work)	M	144
Port Kembla - Warrawong	Employed (full-time)	F	1488
Port Kembla - Warrawong	Employed (full-time)	M	3572
Port Kembla - Warrawong	Employed (part-time)	F	1638
Port Kembla - Warrawong	Employed (part-time)	M	791
Windang - Primbee		F	7
Windang - Primbee		M	7
Windang - Primbee	Employed (away from work)	F	14
Windang - Primbee	Employed (full-time)	F	74
Windang - Primbee	Employed (full-time)	M	135
Windang - Primbee	Employed (part-time)	F	96
Windang - Primbee	Employed (part-time)	M	82
Illawarra Catchment Reserve		M	3
Illawarra Catchment Reserve	Employed (full-time)	F	6
Illawarra Catchment Reserve	Employed (full-time)	M	40
Illawarra Catchment Reserve	Employed (part-time)	F	9
Illawarra Catchment Reserve	Employed (part-time)	M	3
Albion Park - Macquarie Pass		F	23
Albion Park - Macquarie Pass		M	24
Albion Park - Macquarie Pass	Employed (away from work)	F	62
Albion Park - Macquarie Pass	Employed (away from work)	M	16
Albion Park - Macquarie Pass	Employed (full-time)	F	547
Albion Park - Macquarie Pass	Employed (full-time)	M	618
Albion Park - Macquarie Pass	Employed (part-time)	F	870
Albion Park - Macquarie Pass	Employed (part-time)	M	301
Albion Park Rail		F	17
Albion Park Rail		M	17
Albion Park Rail	Employed (away from work)	F	42
Albion Park Rail	Employed (away from work)	M	42
Albion Park Rail	Employed (full-time)	F	392
Albion Park Rail	Employed (full-time)	M	1032
Albion Park Rail	Employed (part-time)	F	535
Albion Park Rail	Employed (part-time)	M	284
Kiama		F	20
Kiama		M	16
Kiama	Employed (away from work)	F	60
Kiama	Employed (away from work)	M	28
Kiama	Employed (full-time)	F	525
Kiama	Employed (full-time)	M	788
Kiama	Employed (part-time)	F	1035
Kiama	Employed (part-time)	M	386
Kiama Downs - Minnamurra	Employed (away from work)	F	6
Kiama Downs - Minnamurra	Employed (away from work)	M	10
Kiama Downs - Minnamurra	Employed (full-time)	F	83
Kiama Downs - Minnamurra	Employed (full-time)	M	165
Kiama Downs - Minnamurra	Employed (part-time)	F	187
Kiama Downs - Minnamurra	Employed (part-time)	M	121
Kiama Hinterland - Gerringong		F	16
Kiama Hinterland - Gerringong		M	19
Kiama Hinterland - Gerringong	Employed (away from work)	F	45
Kiama Hinterland - Gerringong	Employed (away from work)	M	34
Kiama Hinterland - Gerringong	Employed (full-time)	F	293
Kiama Hinterland - Gerringong	Employed (full-time)	M	547
Kiama Hinterland - Gerringong	Employed (part-time)	F	587
Kiama Hinterland - Gerringong	Employed (part-time)	M	317
Shellharbour - Flinders		F	12
Shellharbour - Flinders		M	21
Shellharbour - Flinders	Employed (away from work)	F	44
Shellharbour - Flinders	Employed (away from work)	M	37
Shellharbour - Flinders	Employed (full-time)	F	463
Shellharbour - Flinders	Employed (full-time)	M	1049
Shellharbour - Flinders	Employed (part-time)	F	715
