SA2_NAME16	Occupation	PublicSector	LevelOfGovt	workers
Greenacre - Mount Lewis	Labourers	1	State territory	4
Greenacre - Mount Lewis	Machinery operators and drivers			7
Greenacre - Mount Lewis	Machinery operators and drivers	0		812
Greenacre - Mount Lewis	Machinery operators and drivers	0		13
Greenacre - Mount Lewis	Machinery operators and drivers	1	National	3
Greenacre - Mount Lewis	Machinery operators and drivers	1	State territory	5
Greenacre - Mount Lewis	Managers			3
Greenacre - Mount Lewis	Managers	0		568
Greenacre - Mount Lewis	Managers	0		13
Greenacre - Mount Lewis	Managers	1	National	3
Greenacre - Mount Lewis	Managers	1	State territory	45
Greenacre - Mount Lewis	Professionals			4
Greenacre - Mount Lewis	Professionals	0		825
Greenacre - Mount Lewis	Professionals	0		17
Greenacre - Mount Lewis	Professionals	1	National	3
Greenacre - Mount Lewis	Professionals	1	State territory	147
Greenacre - Mount Lewis	Sales workers			5
Greenacre - Mount Lewis	Sales workers	0		760
Greenacre - Mount Lewis	Sales workers	0		9
Greenacre - Mount Lewis	Sales workers	1	State territory	5
Greenacre - Mount Lewis	Technicians and trades workers			11
Greenacre - Mount Lewis	Technicians and trades workers	0		717
Greenacre - Mount Lewis	Technicians and trades workers	0		21
Greenacre - Mount Lewis	Technicians and trades workers	1	State territory	43
Padstow				26
Padstow		0		46
Padstow		0		13
Padstow	Clerical and administrative workers	0		497
Padstow	Clerical and administrative workers	0		8
Padstow	Clerical and administrative workers	1	State territory	19
Padstow	Community and personal service workers			3
Padstow	Community and personal service workers	0		342
Padstow	Community and personal service workers	0		3
Padstow	Community and personal service workers	1	National	3
Padstow	Community and personal service workers	1	State territory	16
Padstow	Labourers	0		280
Padstow	Labourers	0		5
Padstow	Labourers	1	State territory	5
Padstow	Machinery operators and drivers			3
Padstow	Machinery operators and drivers	0		322
Padstow	Machinery operators and drivers	0		3
Padstow	Managers			3
Padstow	Managers	0		433
Padstow	Managers	0		6
Padstow	Managers	1	State territory	10
Padstow	Professionals	0		440
Padstow	Professionals	0		5
Padstow	Professionals	1	Local	7
Padstow	Professionals	1	National	3
Padstow	Professionals	1	State territory	92
Padstow	Sales workers	0		359
Padstow	Sales workers	0		8
Padstow	Sales workers	1	State territory	3
Padstow	Technicians and trades workers			3
Padstow	Technicians and trades workers	0		650
Padstow	Technicians and trades workers	0		5
Panania - Milperra - Picnic Point				23
Panania - Milperra - Picnic Point		0		27
Panania - Milperra - Picnic Point		0		8
Panania - Milperra - Picnic Point		1	Local	3
Panania - Milperra - Picnic Point		1	National	4
Panania - Milperra - Picnic Point	Clerical and administrative workers	0		291
Panania - Milperra - Picnic Point	Clerical and administrative workers	0		4
Panania - Milperra - Picnic Point	Clerical and administrative workers	1	Local	6
Panania - Milperra - Picnic Point	Clerical and administrative workers	1	National	44
Panania - Milperra - Picnic Point	Clerical and administrative workers	1	State territory	58
Panania - Milperra - Picnic Point	Community and personal service workers			4
Panania - Milperra - Picnic Point	Community and personal service workers	0		298
Panania - Milperra - Picnic Point	Community and personal service workers	0		5
Panania - Milperra - Picnic Point	Community and personal service workers	1	National	32
Panania - Milperra - Picnic Point	Community and personal service workers	1	State territory	32
Panania - Milperra - Picnic Point	Labourers			3
Panania - Milperra - Picnic Point	Labourers	0		192
Panania - Milperra - Picnic Point	Labourers	0		3
Panania - Milperra - Picnic Point	Labourers	1	Local	5
Panania - Milperra - Picnic Point	Labourers	1	National	3
Panania - Milperra - Picnic Point	Labourers	1	State territory	10
Panania - Milperra - Picnic Point	Machinery operators and drivers			7
Panania - Milperra - Picnic Point	Machinery operators and drivers	0		107
Panania - Milperra - Picnic Point	Machinery operators and drivers	0		3
Panania - Milperra - Picnic Point	Machinery operators and drivers	1	Local	4
Panania - Milperra - Picnic Point	Machinery operators and drivers	1	National	3
Panania - Milperra - Picnic Point	Managers			3
Panania - Milperra - Picnic Point	Managers	0		254
Panania - Milperra - Picnic Point	Managers	0		3
Panania - Milperra - Picnic Point	Managers	1	Local	3
Panania - Milperra - Picnic Point	Managers	1	National	20
Panania - Milperra - Picnic Point	Managers	1	State territory	31
Panania - Milperra - Picnic Point	Professionals			3
Panania - Milperra - Picnic Point	Professionals	0		530
Panania - Milperra - Picnic Point	Professionals	0		9
Panania - Milperra - Picnic Point	Professionals	1	Local	9
Panania - Milperra - Picnic Point	Professionals	1	National	285
Panania - Milperra - Picnic Point	Professionals	1	State territory	336
Panania - Milperra - Picnic Point	Sales workers	0		180
Panania - Milperra - Picnic Point	Sales workers	0		9
Panania - Milperra - Picnic Point	Sales workers	1	National	3
Panania - Milperra - Picnic Point	Sales workers	1	State territory	10
Panania - Milperra - Picnic Point	Technicians and trades workers			7
Panania - Milperra - Picnic Point	Technicians and trades workers	0		491
Panania - Milperra - Picnic Point	Technicians and trades workers	0		11
Panania - Milperra - Picnic Point	Technicians and trades workers	1	Local	34
Panania - Milperra - Picnic Point	Technicians and trades workers	1	National	10
Panania - Milperra - Picnic Point	Technicians and trades workers	1	State territory	13
Revesby				24
Revesby		0		29
Revesby		0		4
Revesby		1	State territory	3
Revesby	Clerical and administrative workers	0		334
Revesby	Clerical and administrative workers	0		5
Revesby	Clerical and administrative workers	1	National	6
Revesby	Clerical and administrative workers	1	State territory	22
Revesby	Community and personal service workers			4
Revesby	Community and personal service workers	0		537
Revesby	Community and personal service workers	0		11
Revesby	Community and personal service workers	1	Local	18
Revesby	Community and personal service workers	1	National	3
Revesby	Community and personal service workers	1	State territory	108
Revesby	Labourers			9
Revesby	Labourers	0		291
Revesby	Labourers	0		9
Revesby	Labourers	1	State territory	12
Revesby	Machinery operators and drivers			4
Revesby	Machinery operators and drivers	0		108
Revesby	Machinery operators and drivers	1	State territory	5
Revesby	Managers			3
Revesby	Managers	0		264
Revesby	Managers	1	National	4
Revesby	Managers	1	State territory	19
Revesby	Professionals	0		468
Revesby	Professionals	0		9
Revesby	Professionals	1	National	4
Revesby	Professionals	1	State territory	152
Revesby	Sales workers	0		438
Revesby	Sales workers	0		4
Revesby	Sales workers	1	National	3
Revesby	Technicians and trades workers			3
Revesby	Technicians and trades workers	0		351
Revesby	Technicians and trades workers	0		9
Revesby	Technicians and trades workers	1	National	3
Revesby	Technicians and trades workers	1	State territory	3
Yagoona - Birrong				24
Yagoona - Birrong		0		24
Yagoona - Birrong		0		10
Yagoona - Birrong	Clerical and administrative workers	0		199
Yagoona - Birrong	Clerical and administrative workers	1	Local	3
Yagoona - Birrong	Clerical and administrative workers	1	National	3
Yagoona - Birrong	Clerical and administrative workers	1	State territory	30
Yagoona - Birrong	Community and personal service workers			3
Yagoona - Birrong	Community and personal service workers	0		341
Yagoona - Birrong	Community and personal service workers	0		3
Yagoona - Birrong	Community and personal service workers	1	Local	11
Yagoona - Birrong	Community and personal service workers	1	National	5
Yagoona - Birrong	Community and personal service workers	1	State territory	33
Yagoona - Birrong	Labourers	0		182
Yagoona - Birrong	Labourers	0		3
Yagoona - Birrong	Labourers	1	State territory	11
Yagoona - Birrong	Machinery operators and drivers			3
Yagoona - Birrong	Machinery operators and drivers	0		121
Yagoona - Birrong	Machinery operators and drivers	0		3
Yagoona - Birrong	Managers			6
Yagoona - Birrong	Managers	0		166
Yagoona - Birrong	Managers	1	Local	3
Yagoona - Birrong	Managers	1	State territory	18
Yagoona - Birrong	Professionals	0		304
Yagoona - Birrong	Professionals	0		8
Yagoona - Birrong	Professionals	1	State territory	194
Yagoona - Birrong	Sales workers	0		194
Yagoona - Birrong	Sales workers	0		3
Yagoona - Birrong	Sales workers	1	National	3
Yagoona - Birrong	Sales workers	1	State territory	3
Yagoona - Birrong	Technicians and trades workers			8
Yagoona - Birrong	Technicians and trades workers	0		280
Yagoona - Birrong	Technicians and trades workers	0		10
Yagoona - Birrong	Technicians and trades workers	1	Local	4
Yagoona - Birrong	Technicians and trades workers	1	State territory	5
Bankstown - North				59
Bankstown - North		0		80
Bankstown - North		0		24
Bankstown - North		1	Local	3
Bankstown - North		1	National	7
Bankstown - North		1	State territory	20
Bankstown - North	Clerical and administrative workers			3
Bankstown - North	Clerical and administrative workers	0		828
Bankstown - North	Clerical and administrative workers	0		14
Bankstown - North	Clerical and administrative workers	1	Local	124
Bankstown - North	Clerical and administrative workers	1	National	64
Bankstown - North	Clerical and administrative workers	1	State territory	229
Bankstown - North	Community and personal service workers			6
Bankstown - North	Community and personal service workers	0		820
Bankstown - North	Community and personal service workers	0		20
Bankstown - North	Community and personal service workers	1	Local	29
Bankstown - North	Community and personal service workers	1	National	8
Bankstown - North	Community and personal service workers	1	State territory	404
Bankstown - North	Labourers			3
Bankstown - North	Labourers	0		349
Bankstown - North	Labourers	0		7
Bankstown - North	Labourers	1	Local	30
Bankstown - North	Labourers	1	National	6
Bankstown - North	Labourers	1	State territory	5
Bankstown - North	Machinery operators and drivers			18
Bankstown - North	Machinery operators and drivers	0		171
Bankstown - North	Machinery operators and drivers	0		3
Bankstown - North	Machinery operators and drivers	1	Local	19
Bankstown - North	Managers			8
Bankstown - North	Managers	0		531
Bankstown - North	Managers	0		6
Bankstown - North	Managers	1	Local	46
Bankstown - North	Managers	1	National	12
Bankstown - North	Managers	1	State territory	89
Bankstown - North	Professionals			8
Bankstown - North	Professionals	0		1150
Bankstown - North	Professionals	0		13
Bankstown - North	Professionals	1	Local	138
Bankstown - North	Professionals	1	National	58
Bankstown - North	Professionals	1	State territory	330
Bankstown - North	Sales workers			5
Bankstown - North	Sales workers	0		1211
Bankstown - North	Sales workers	0		21
Bankstown - North	Sales workers	1	National	3
Bankstown - North	Sales workers	1	State territory	6
Bankstown - North	Technicians and trades workers			12
Bankstown - North	Technicians and trades workers	0		388
Bankstown - North	Technicians and trades workers	0		8
Bankstown - North	Technicians and trades workers	1	Local	35
Bankstown - North	Technicians and trades workers	1	National	6
Bankstown - North	Technicians and trades workers	1	State territory	9
Bankstown - South				104
Bankstown - South		0		106
Bankstown - South		0		30
Bankstown - South		1	State territory	10
Bankstown - South	Clerical and administrative workers			10
Bankstown - South	Clerical and administrative workers	0		1040
Bankstown - South	Clerical and administrative workers	0		22
Bankstown - South	Clerical and administrative workers	1	Local	3
Bankstown - South	Clerical and administrative workers	1	National	4
Bankstown - South	Clerical and administrative workers	1	State territory	184
Bankstown - South	Community and personal service workers			11
Bankstown - South	Community and personal service workers	0		728
Bankstown - South	Community and personal service workers	0		14
Bankstown - South	Community and personal service workers	1	National	3
Bankstown - South	Community and personal service workers	1	State territory	155
Bankstown - South	Labourers			13
Bankstown - South	Labourers	0		868
Bankstown - South	Labourers	0		14
Bankstown - South	Labourers	1	Local	3
Bankstown - South	Labourers	1	State territory	101
Bankstown - South	Machinery operators and drivers			11
Bankstown - South	Machinery operators and drivers	0		768
Bankstown - South	Machinery operators and drivers	0		11
Bankstown - South	Machinery operators and drivers	1	State territory	18
Bankstown - South	Managers			7
Bankstown - South	Managers	0		980
Bankstown - South	Managers	0		10
Bankstown - South	Managers	1	National	5
Bankstown - South	Managers	1	State territory	56
Bankstown - South	Professionals			14
Bankstown - South	Professionals	0		1116
Bankstown - South	Professionals	0		36
