SA2_NAME16	CountryOfBirth	Sex	workers
Ryde	HRV	M	4
Ryde	EGY	F	10
Ryde	EGY	M	21
Ryde	FJI	F	41
Ryde	FJI	M	36
Ryde	MKD	F	6
Ryde	MKD	M	10
Ryde	DEU	F	5
Ryde	DEU	M	13
Ryde	GRC	F	8
Ryde	GRC	M	7
Ryde	HKG	F	54
Ryde	HKG	M	50
Ryde	IND	F	114
Ryde	IND	M	207
Ryde	IDN	F	39
Ryde	IDN	M	40
Ryde	IRN	F	42
Ryde	IRN	M	54
Ryde	IRQ	F	13
Ryde	IRQ	M	16
Ryde	IRL	F	15
Ryde	IRL	M	17
Ryde	ITA	F	26
Ryde	ITA	M	38
Ryde	JPN	F	18
Ryde	JPN	M	3
Ryde	LBN	F	32
Ryde	LBN	M	43
Ryde	MYS	F	25
Ryde	MYS	M	16
Ryde	MLT	F	3
Ryde	MLT	M	7
Ryde	NLD	F	4
Ryde	NLD	M	6
Ryde	NZL	F	70
Ryde	NZL	M	56
Ryde	PAK	F	12
Ryde	PAK	M	37
Ryde	PHL	F	94
Ryde	PHL	M	71
Ryde	POL	F	7
Ryde	POL	M	8
Ryde	SGP	F	12
Ryde	SGP	M	8
Ryde	ZAF	F	27
Ryde	ZAF	M	24
Ryde	KOR	F	100
Ryde	KOR	M	95
Ryde	LKA	F	27
Ryde	LKA	M	42
Ryde	THA	F	60
Ryde	THA	M	42
Ryde	TUR	F	11
Ryde	TUR	M	17
Ryde	GBR	F	108
Ryde	GBR	M	151
Ryde	USA	F	16
Ryde	USA	M	7
Ryde	VNM	F	65
Ryde	VNM	M	35
Ryde	ZWE	F	7
Ryde	ZWE	M	11
Ashcroft - Busby - Miller		F	112
Ashcroft - Busby - Miller		M	64
Ashcroft - Busby - Miller	AUS	F	606
Ashcroft - Busby - Miller	AUS	M	305
Ashcroft - Busby - Miller	CHN	F	11
Ashcroft - Busby - Miller	CHN	M	4
Ashcroft - Busby - Miller	HRV	F	8
Ashcroft - Busby - Miller	HRV	M	3
Ashcroft - Busby - Miller	EGY	F	9
Ashcroft - Busby - Miller	EGY	M	4
Ashcroft - Busby - Miller	FJI	F	40
Ashcroft - Busby - Miller	FJI	M	19
Ashcroft - Busby - Miller	MKD	F	3
Ashcroft - Busby - Miller	MKD	M	3
Ashcroft - Busby - Miller	DEU	F	3
Ashcroft - Busby - Miller	GRC	M	3
Ashcroft - Busby - Miller	IND	F	23
Ashcroft - Busby - Miller	IND	M	11
Ashcroft - Busby - Miller	IDN	F	3
Ashcroft - Busby - Miller	IDN	M	4
Ashcroft - Busby - Miller	IRN	M	3
Ashcroft - Busby - Miller	IRQ	F	28
Ashcroft - Busby - Miller	IRQ	M	15
Ashcroft - Busby - Miller	ITA	F	4
Ashcroft - Busby - Miller	ITA	M	3
Ashcroft - Busby - Miller	LBN	F	30
Ashcroft - Busby - Miller	LBN	M	32
Ashcroft - Busby - Miller	MYS	M	4
Ashcroft - Busby - Miller	NZL	F	27
Ashcroft - Busby - Miller	NZL	M	13
Ashcroft - Busby - Miller	PAK	M	7
Ashcroft - Busby - Miller	PHL	F	20
Ashcroft - Busby - Miller	PHL	M	6
Ashcroft - Busby - Miller	POL	F	3
Ashcroft - Busby - Miller	SGP	M	3
Ashcroft - Busby - Miller	ZAF	F	4
Ashcroft - Busby - Miller	ZAF	M	9
Ashcroft - Busby - Miller	LKA	F	3
Ashcroft - Busby - Miller	THA	F	4
Ashcroft - Busby - Miller	TUR	F	7
Ashcroft - Busby - Miller	GBR	F	19
Ashcroft - Busby - Miller	GBR	M	12
Ashcroft - Busby - Miller	VNM	F	61
Ashcroft - Busby - Miller	VNM	M	41
Austral - Greendale		F	150
Austral - Greendale		M	171
Austral - Greendale	AUS	F	814
Austral - Greendale	AUS	M	1097
Austral - Greendale	CHN	F	98
Austral - Greendale	CHN	M	106
Austral - Greendale	HRV	F	6
Austral - Greendale	HRV	M	3
Austral - Greendale	EGY	M	7
Austral - Greendale	FJI	F	39
Austral - Greendale	FJI	M	18
Austral - Greendale	MKD	F	3
Austral - Greendale	MKD	M	3
Austral - Greendale	DEU	F	7
Austral - Greendale	DEU	M	10
Austral - Greendale	GRC	M	3
Austral - Greendale	HKG	M	3
Austral - Greendale	IND	F	32
Austral - Greendale	IND	M	34
Austral - Greendale	IDN	F	3
Austral - Greendale	IRN	F	3
Austral - Greendale	IRN	M	10
Austral - Greendale	IRQ	F	16
Austral - Greendale	IRQ	M	40
Austral - Greendale	IRL	M	7
Austral - Greendale	ITA	F	36
Austral - Greendale	ITA	M	37
Austral - Greendale	LBN	F	31
Austral - Greendale	LBN	M	66
Austral - Greendale	MYS	F	4
Austral - Greendale	MYS	M	8
Austral - Greendale	MLT	F	21
Austral - Greendale	MLT	M	29
Austral - Greendale	NLD	M	3
Austral - Greendale	NZL	F	25
Austral - Greendale	NZL	M	40
Austral - Greendale	PAK	F	3
Austral - Greendale	PAK	M	10
Austral - Greendale	PHL	F	26
Austral - Greendale	PHL	M	18
Austral - Greendale	POL	F	3
Austral - Greendale	POL	M	8
Austral - Greendale	ZAF	F	4
Austral - Greendale	ZAF	M	10
Austral - Greendale	LKA	F	3
Austral - Greendale	THA	F	17
Austral - Greendale	THA	M	4
Austral - Greendale	GBR	F	28
Austral - Greendale	GBR	M	30
Austral - Greendale	USA	F	3
Austral - Greendale	USA	M	3
Austral - Greendale	VNM	F	34
Austral - Greendale	VNM	M	39
Austral - Greendale	ZWE	F	7
Austral - Greendale	ZWE	M	3
Cobbitty - Leppington		F	139
Cobbitty - Leppington		M	178
Cobbitty - Leppington	AUS	F	1470
Cobbitty - Leppington	AUS	M	1659
Cobbitty - Leppington	CAN	F	4
Cobbitty - Leppington	CHN	F	63
Cobbitty - Leppington	CHN	M	88
Cobbitty - Leppington	HRV	F	9
Cobbitty - Leppington	HRV	M	12
Cobbitty - Leppington	EGY	F	9
Cobbitty - Leppington	EGY	M	13
Cobbitty - Leppington	FJI	F	10
Cobbitty - Leppington	FJI	M	17
Cobbitty - Leppington	MKD	F	7
Cobbitty - Leppington	MKD	M	4
Cobbitty - Leppington	DEU	F	6
Cobbitty - Leppington	DEU	M	10
Cobbitty - Leppington	GRC	M	3
Cobbitty - Leppington	IND	F	16
Cobbitty - Leppington	IND	M	40
Cobbitty - Leppington	IDN	F	7
Cobbitty - Leppington	IDN	M	4
Cobbitty - Leppington	IRN	M	11
Cobbitty - Leppington	IRQ	F	8
Cobbitty - Leppington	IRQ	M	16
Cobbitty - Leppington	IRL	F	8
Cobbitty - Leppington	IRL	M	17
Cobbitty - Leppington	ITA	F	9
Cobbitty - Leppington	ITA	M	28
Cobbitty - Leppington	JPN	F	3
Cobbitty - Leppington	LBN	F	9
Cobbitty - Leppington	LBN	M	31
Cobbitty - Leppington	MYS	F	4
Cobbitty - Leppington	MYS	M	10
Cobbitty - Leppington	MLT	F	9
Cobbitty - Leppington	MLT	M	17
Cobbitty - Leppington	NLD	M	6
Cobbitty - Leppington	NZL	F	21
Cobbitty - Leppington	NZL	M	29
Cobbitty - Leppington	PAK	M	11
Cobbitty - Leppington	PHL	F	21
Cobbitty - Leppington	PHL	M	29
Cobbitty - Leppington	POL	M	3
Cobbitty - Leppington	SGP	F	3
Cobbitty - Leppington	SGP	M	3
Cobbitty - Leppington	ZAF	F	3
Cobbitty - Leppington	ZAF	M	11
Cobbitty - Leppington	KOR	F	3
Cobbitty - Leppington	KOR	M	10
Cobbitty - Leppington	LKA	F	6
Cobbitty - Leppington	LKA	M	4
Cobbitty - Leppington	THA	F	3
Cobbitty - Leppington	THA	M	6
Cobbitty - Leppington	TUR	M	3
Cobbitty - Leppington	GBR	F	70
Cobbitty - Leppington	GBR	M	79
Cobbitty - Leppington	USA	F	7
Cobbitty - Leppington	USA	M	8
Cobbitty - Leppington	VNM	F	24
Cobbitty - Leppington	VNM	M	24
Badgerys Creek	AUS	M	4
Cecil Hills		F	58
Cecil Hills		M	40
Cecil Hills	AUS	F	269
Cecil Hills	AUS	M	165
Cecil Hills	CHN	F	3
Cecil Hills	CHN	M	9
Cecil Hills	HRV	F	3
Cecil Hills	HRV	M	3
Cecil Hills	EGY	F	3
Cecil Hills	FJI	F	4
Cecil Hills	FJI	M	11
Cecil Hills	HKG	M	3
Cecil Hills	IND	F	3
Cecil Hills	IND	M	8
Cecil Hills	IRN	M	5
Cecil Hills	IRQ	F	16
Cecil Hills	IRQ	M	40
Cecil Hills	ITA	F	3
Cecil Hills	ITA	M	6
Cecil Hills	LBN	F	3
Cecil Hills	LBN	M	11
Cecil Hills	MYS	F	3
Cecil Hills	MLT	M	4
Cecil Hills	NZL	F	4
Cecil Hills	NZL	M	3
Cecil Hills	PHL	F	4
Cecil Hills	PHL	M	3
Cecil Hills	POL	M	3
Cecil Hills	ZAF	F	3
Cecil Hills	TUR	M	5
Cecil Hills	GBR	F	12
Cecil Hills	GBR	M	3
Cecil Hills	USA	F	3
Cecil Hills	VNM	F	9
Cecil Hills	VNM	M	21
Green Valley		F	90
Green Valley		M	85
Green Valley	AUS	F	458
Green Valley	AUS	M	270
Green Valley	CHN	F	30
Green Valley	CHN	M	19
Green Valley	HRV	F	5
Green Valley	HRV	M	6
Green Valley	EGY	F	4
Green Valley	EGY	M	5
Green Valley	FJI	F	68
Green Valley	FJI	M	34
Green Valley	MKD	F	9
Green Valley	MKD	M	10
Green Valley	IND	F	12
Green Valley	IND	M	18
Green Valley	IRN	F	6
Green Valley	IRN	M	3
Green Valley	IRQ	F	39
Green Valley	IRQ	M	32
Green Valley	ITA	F	8
Green Valley	ITA	M	4
Green Valley	LBN	F	13
Green Valley	LBN	M	14
Green Valley	MYS	M	3
Green Valley	MLT	F	3
Green Valley	MLT	M	3
Green Valley	NZL	F	10
Green Valley	NZL	M	8
Green Valley	PAK	M	14
Green Valley	PHL	F	13
Green Valley	PHL	M	5
Green Valley	LKA	F	3
Green Valley	THA	F	7
Green Valley	THA	M	7
Green Valley	TUR	F	3
Green Valley	GBR	F	18
Green Valley	GBR	M	11
Green Valley	USA	M	5
Green Valley	VNM	F	44
Green Valley	VNM	M	50
Hinchinbrook		F	54
Hinchinbrook		M	81
Hinchinbrook	AUS	F	251
Hinchinbrook	AUS	M	317
Hinchinbrook	CHN	F	11
Hinchinbrook	CHN	M	3
Hinchinbrook	HRV	M	6
Hinchinbrook	EGY	F	4
Hinchinbrook	FJI	F	10
Hinchinbrook	FJI	M	41
Hinchinbrook	MKD	F	3
Hinchinbrook	MKD	M	5
Hinchinbrook	HKG	M	3
Hinchinbrook	IND	F	7
Hinchinbrook	IND	M	27
Hinchinbrook	IDN	F	3
Hinchinbrook	IRN	M	8
Hinchinbrook	IRQ	F	28
Hinchinbrook	IRQ	M	57
Hinchinbrook	ITA	F	4
Hinchinbrook	ITA	M	9
Hinchinbrook	LBN	F	7
Hinchinbrook	LBN	M	12
Hinchinbrook	MYS	M	3
Hinchinbrook	NZL	F	19
Hinchinbrook	NZL	M	12
Hinchinbrook	PAK	F	5
Hinchinbrook	PAK	M	7
Hinchinbrook	PHL	F	9
Hinchinbrook	PHL	M	9
Hinchinbrook	POL	F	3
Hinchinbrook	ZAF	M	5
Hinchinbrook	LKA	F	4
Hinchinbrook	LKA	M	3
Hinchinbrook	THA	F	4
Hinchinbrook	THA	M	4
Hinchinbrook	GBR	F	4
Hinchinbrook	GBR	M	10
Hinchinbrook	VNM	F	23
Hinchinbrook	VNM	M	37
Hoxton Park - Carnes Hill - Horningsea Park		F	100
Hoxton Park - Carnes Hill - Horningsea Park		M	106
Hoxton Park - Carnes Hill - Horningsea Park	AUS	F	733
Hoxton Park - Carnes Hill - Horningsea Park	AUS	M	486
Hoxton Park - Carnes Hill - Horningsea Park	CAN	F	3
Hoxton Park - Carnes Hill - Horningsea Park	CHN	F	10
Hoxton Park - Carnes Hill - Horningsea Park	CHN	M	13
Hoxton Park - Carnes Hill - Horningsea Park	HRV	F	8
Hoxton Park - Carnes Hill - Horningsea Park	HRV	M	3
Hoxton Park - Carnes Hill - Horningsea Park	EGY	M	3
Hoxton Park - Carnes Hill - Horningsea Park	FJI	F	47
Hoxton Park - Carnes Hill - Horningsea Park	FJI	M	38
Hoxton Park - Carnes Hill - Horningsea Park	MKD	F	4
Hoxton Park - Carnes Hill - Horningsea Park	MKD	M	3
Hoxton Park - Carnes Hill - Horningsea Park	DEU	F	6
Hoxton Park - Carnes Hill - Horningsea Park	DEU	M	3
Hoxton Park - Carnes Hill - Horningsea Park	HKG	F	4
Hoxton Park - Carnes Hill - Horningsea Park	HKG	M	4
Hoxton Park - Carnes Hill - Horningsea Park	IND	F	21
Hoxton Park - Carnes Hill - Horningsea Park	IND	M	19
Hoxton Park - Carnes Hill - Horningsea Park	IRN	F	5
Hoxton Park - Carnes Hill - Horningsea Park	IRQ	F	43
Hoxton Park - Carnes Hill - Horningsea Park	IRQ	M	47
Hoxton Park - Carnes Hill - Horningsea Park	ITA	F	9
Hoxton Park - Carnes Hill - Horningsea Park	ITA	M	8
Hoxton Park - Carnes Hill - Horningsea Park	LBN	F	4
Hoxton Park - Carnes Hill - Horningsea Park	LBN	M	16
Hoxton Park - Carnes Hill - Horningsea Park	MYS	M	3
Hoxton Park - Carnes Hill - Horningsea Park	MLT	F	8
Hoxton Park - Carnes Hill - Horningsea Park	MLT	M	3
Hoxton Park - Carnes Hill - Horningsea Park	NZL	F	16
Hoxton Park - Carnes Hill - Horningsea Park	NZL	M	11
Hoxton Park - Carnes Hill - Horningsea Park	PAK	F	6
Hoxton Park - Carnes Hill - Horningsea Park	PAK	M	13
Hoxton Park - Carnes Hill - Horningsea Park	PHL	F	24
Hoxton Park - Carnes Hill - Horningsea Park	PHL	M	16
Hoxton Park - Carnes Hill - Horningsea Park	POL	F	3
Hoxton Park - Carnes Hill - Horningsea Park	POL	M	3
Hoxton Park - Carnes Hill - Horningsea Park	SGP	F	4
Hoxton Park - Carnes Hill - Horningsea Park	SGP	M	3
Hoxton Park - Carnes Hill - Horningsea Park	ZAF	F	3
Hoxton Park - Carnes Hill - Horningsea Park	KOR	F	9
Hoxton Park - Carnes Hill - Horningsea Park	KOR	M	4
Hoxton Park - Carnes Hill - Horningsea Park	LKA	M	6
Hoxton Park - Carnes Hill - Horningsea Park	THA	F	8
Hoxton Park - Carnes Hill - Horningsea Park	THA	M	9
Hoxton Park - Carnes Hill - Horningsea Park	TUR	F	3
Hoxton Park - Carnes Hill - Horningsea Park	TUR	M	4
Hoxton Park - Carnes Hill - Horningsea Park	GBR	F	19
Hoxton Park - Carnes Hill - Horningsea Park	GBR	M	15
Hoxton Park - Carnes Hill - Horningsea Park	USA	F	4
Hoxton Park - Carnes Hill - Horningsea Park	VNM	F	33
Hoxton Park - Carnes Hill - Horningsea Park	VNM	M	39
Hoxton Park - Carnes Hill - Horningsea Park	ZWE	F	3
Hoxton Park - Carnes Hill - Horningsea Park	ZWE	M	3
West Hoxton - Middleton Grange		F	66
West Hoxton - Middleton Grange		M	81
West Hoxton - Middleton Grange	AUS	F	508
West Hoxton - Middleton Grange	AUS	M	398
West Hoxton - Middleton Grange	CAN	F	3
West Hoxton - Middleton Grange	CHN	F	5
West Hoxton - Middleton Grange	CHN	M	13
West Hoxton - Middleton Grange	HRV	F	3
West Hoxton - Middleton Grange	HRV	M	6
West Hoxton - Middleton Grange	EGY	F	8
West Hoxton - Middleton Grange	EGY	M	5
West Hoxton - Middleton Grange	FJI	F	22
West Hoxton - Middleton Grange	FJI	M	21
West Hoxton - Middleton Grange	MKD	M	4
West Hoxton - Middleton Grange	DEU	F	8
West Hoxton - Middleton Grange	HKG	M	3
West Hoxton - Middleton Grange	IND	F	6
West Hoxton - Middleton Grange	IND	M	7
West Hoxton - Middleton Grange	IDN	F	3
West Hoxton - Middleton Grange	IRN	F	3
West Hoxton - Middleton Grange	IRQ	F	31
West Hoxton - Middleton Grange	IRQ	M	41
West Hoxton - Middleton Grange	ITA	F	9
West Hoxton - Middleton Grange	ITA	M	13
West Hoxton - Middleton Grange	LBN	F	5
West Hoxton - Middleton Grange	LBN	M	6
West Hoxton - Middleton Grange	MYS	F	3
West Hoxton - Middleton Grange	MLT	M	5
West Hoxton - Middleton Grange	NZL	F	16
West Hoxton - Middleton Grange	NZL	M	11
West Hoxton - Middleton Grange	PAK	F	5
West Hoxton - Middleton Grange	PAK	M	10
West Hoxton - Middleton Grange	PHL	F	12
West Hoxton - Middleton Grange	PHL	M	7
West Hoxton - Middleton Grange	ZAF	F	4
West Hoxton - Middleton Grange	LKA	F	5
West Hoxton - Middleton Grange	TUR	F	3
West Hoxton - Middleton Grange	TUR	M	6
West Hoxton - Middleton Grange	GBR	F	17
West Hoxton - Middleton Grange	GBR	M	3
West Hoxton - Middleton Grange	USA	F	3
West Hoxton - Middleton Grange	USA	M	8
West Hoxton - Middleton Grange	VNM	F	13
West Hoxton - Middleton Grange	VNM	M	17
West Hoxton - Middleton Grange	ZWE	F	4
West Hoxton - Middleton Grange	ZWE	M	4
Bonnyrigg Heights - Bonnyrigg		F	139
Bonnyrigg Heights - Bonnyrigg		M	130
Bonnyrigg Heights - Bonnyrigg	AUS	F	773
Bonnyrigg Heights - Bonnyrigg	AUS	M	449
Bonnyrigg Heights - Bonnyrigg	CAN	F	3
Bonnyrigg Heights - Bonnyrigg	CHN	F	39
Bonnyrigg Heights - Bonnyrigg	CHN	M	26
Bonnyrigg Heights - Bonnyrigg	HRV	F	4
Bonnyrigg Heights - Bonnyrigg	HRV	M	14
Bonnyrigg Heights - Bonnyrigg	EGY	F	4
Bonnyrigg Heights - Bonnyrigg	EGY	M	5
Bonnyrigg Heights - Bonnyrigg	FJI	F	20
Bonnyrigg Heights - Bonnyrigg	FJI	M	14
Bonnyrigg Heights - Bonnyrigg	MKD	F	5
Bonnyrigg Heights - Bonnyrigg	MKD	M	3
Bonnyrigg Heights - Bonnyrigg	GRC	F	3
Bonnyrigg Heights - Bonnyrigg	GRC	M	3
Bonnyrigg Heights - Bonnyrigg	HKG	F	10
Bonnyrigg Heights - Bonnyrigg	HKG	M	5
Bonnyrigg Heights - Bonnyrigg	IND	F	16
Bonnyrigg Heights - Bonnyrigg	IND	M	16
Bonnyrigg Heights - Bonnyrigg	IDN	F	3
Bonnyrigg Heights - Bonnyrigg	IRN	F	4
Bonnyrigg Heights - Bonnyrigg	IRN	M	3
Bonnyrigg Heights - Bonnyrigg	IRQ	F	45
Bonnyrigg Heights - Bonnyrigg	IRQ	M	52
Bonnyrigg Heights - Bonnyrigg	ITA	F	15
Bonnyrigg Heights - Bonnyrigg	ITA	M	15
Bonnyrigg Heights - Bonnyrigg	LBN	F	8
Bonnyrigg Heights - Bonnyrigg	LBN	M	9
Bonnyrigg Heights - Bonnyrigg	MLT	F	5
Bonnyrigg Heights - Bonnyrigg	MLT	M	3
Bonnyrigg Heights - Bonnyrigg	NZL	F	18
Bonnyrigg Heights - Bonnyrigg	NZL	M	7
Bonnyrigg Heights - Bonnyrigg	PAK	M	16
Bonnyrigg Heights - Bonnyrigg	PHL	F	7
Bonnyrigg Heights - Bonnyrigg	PHL	M	8
Bonnyrigg Heights - Bonnyrigg	ZAF	F	3
Bonnyrigg Heights - Bonnyrigg	ZAF	M	3
Bonnyrigg Heights - Bonnyrigg	LKA	F	6
Bonnyrigg Heights - Bonnyrigg	LKA	M	4
Bonnyrigg Heights - Bonnyrigg	THA	F	10
Bonnyrigg Heights - Bonnyrigg	THA	M	4
Bonnyrigg Heights - Bonnyrigg	TUR	F	6
Bonnyrigg Heights - Bonnyrigg	GBR	F	20
Bonnyrigg Heights - Bonnyrigg	GBR	M	13
Bonnyrigg Heights - Bonnyrigg	USA	F	3
Bonnyrigg Heights - Bonnyrigg	USA	M	7
Bonnyrigg Heights - Bonnyrigg	VNM	F	133
Bonnyrigg Heights - Bonnyrigg	VNM	M	100
Bossley Park - Abbotsbury		F	138
Bossley Park - Abbotsbury		M	103
Bossley Park - Abbotsbury	AUS	F	560
Bossley Park - Abbotsbury	AUS	M	405
Bossley Park - Abbotsbury	CAN	F	3
Bossley Park - Abbotsbury	CAN	M	5
Bossley Park - Abbotsbury	CHN	F	14
Bossley Park - Abbotsbury	CHN	M	20
Bossley Park - Abbotsbury	HRV	F	12
Bossley Park - Abbotsbury	HRV	M	5
Bossley Park - Abbotsbury	EGY	F	3
Bossley Park - Abbotsbury	EGY	M	3
Bossley Park - Abbotsbury	FJI	F	25
Bossley Park - Abbotsbury	FJI	M	5
Bossley Park - Abbotsbury	MKD	F	5
Bossley Park - Abbotsbury	MKD	M	7
Bossley Park - Abbotsbury	DEU	M	5
Bossley Park - Abbotsbury	GRC	M	5
Bossley Park - Abbotsbury	HKG	M	7
Bossley Park - Abbotsbury	IND	F	15
Bossley Park - Abbotsbury	IND	M	10
Bossley Park - Abbotsbury	IDN	F	4
Bossley Park - Abbotsbury	IRN	F	11
Bossley Park - Abbotsbury	IRN	M	12
Bossley Park - Abbotsbury	IRQ	F	96
Bossley Park - Abbotsbury	IRQ	M	117
Bossley Park - Abbotsbury	IRL	F	3
Bossley Park - Abbotsbury	IRL	M	4
Bossley Park - Abbotsbury	ITA	F	27
Bossley Park - Abbotsbury	ITA	M	26
Bossley Park - Abbotsbury	LBN	F	11
Bossley Park - Abbotsbury	LBN	M	15
Bossley Park - Abbotsbury	NZL	F	4
Bossley Park - Abbotsbury	NZL	M	5
Bossley Park - Abbotsbury	PHL	F	31
Bossley Park - Abbotsbury	PHL	M	19
Bossley Park - Abbotsbury	ZAF	F	3
Bossley Park - Abbotsbury	KOR	M	3
Bossley Park - Abbotsbury	LKA	F	3
Bossley Park - Abbotsbury	THA	M	3
Bossley Park - Abbotsbury	TUR	M	3
Bossley Park - Abbotsbury	GBR	F	9
Bossley Park - Abbotsbury	GBR	M	14
Bossley Park - Abbotsbury	USA	M	3
Bossley Park - Abbotsbury	VNM	F	27
Bossley Park - Abbotsbury	VNM	M	29
Bossley Park - Abbotsbury	ZWE	F	3
Bossley Park - Abbotsbury	ZWE	M	3
Cabramatta - Lansvale		F	540
Cabramatta - Lansvale		M	447
Cabramatta - Lansvale	AUS	F	967
Cabramatta - Lansvale	AUS	M	1000
Cabramatta - Lansvale	CAN	F	5
Cabramatta - Lansvale	CAN	M	8
Cabramatta - Lansvale	CHN	F	189
Cabramatta - Lansvale	CHN	M	197
Cabramatta - Lansvale	HRV	F	19
Cabramatta - Lansvale	HRV	M	13
Cabramatta - Lansvale	EGY	F	6
Cabramatta - Lansvale	EGY	M	11
Cabramatta - Lansvale	FJI	F	47
Cabramatta - Lansvale	FJI	M	35
Cabramatta - Lansvale	MKD	F	10
Cabramatta - Lansvale	MKD	M	10
Cabramatta - Lansvale	DEU	F	11
Cabramatta - Lansvale	DEU	M	5
Cabramatta - Lansvale	GRC	M	7
Cabramatta - Lansvale	HKG	F	27
Cabramatta - Lansvale	HKG	M	41
Cabramatta - Lansvale	IND	F	36
Cabramatta - Lansvale	IND	M	67
Cabramatta - Lansvale	IDN	F	10
Cabramatta - Lansvale	IDN	M	13
Cabramatta - Lansvale	IRN	F	9
Cabramatta - Lansvale	IRN	M	8
Cabramatta - Lansvale	IRQ	F	27
Cabramatta - Lansvale	IRQ	M	43
Cabramatta - Lansvale	IRL	F	4
Cabramatta - Lansvale	IRL	M	3
Cabramatta - Lansvale	ITA	M	21
Cabramatta - Lansvale	JPN	F	3
Cabramatta - Lansvale	LBN	F	24
Cabramatta - Lansvale	LBN	M	44
Cabramatta - Lansvale	MYS	F	29
Cabramatta - Lansvale	MYS	M	33
Cabramatta - Lansvale	MLT	M	13
Cabramatta - Lansvale	NLD	M	3
Cabramatta - Lansvale	NZL	F	26
Cabramatta - Lansvale	NZL	M	46
Cabramatta - Lansvale	PAK	F	3
Cabramatta - Lansvale	PAK	M	14
Cabramatta - Lansvale	PHL	F	55
Cabramatta - Lansvale	PHL	M	36
Cabramatta - Lansvale	POL	F	6
Cabramatta - Lansvale	POL	M	4
Cabramatta - Lansvale	SGP	F	4
Cabramatta - Lansvale	SGP	M	5
Cabramatta - Lansvale	ZAF	F	3
Cabramatta - Lansvale	ZAF	M	3
Cabramatta - Lansvale	KOR	F	17
Cabramatta - Lansvale	KOR	M	11
Cabramatta - Lansvale	LKA	F	6
Cabramatta - Lansvale	LKA	M	10
Cabramatta - Lansvale	THA	F	52
Cabramatta - Lansvale	THA	M	35
Cabramatta - Lansvale	TUR	F	6
Cabramatta - Lansvale	TUR	M	9
Cabramatta - Lansvale	GBR	F	23
Cabramatta - Lansvale	GBR	M	31
Cabramatta - Lansvale	USA	M	4
Cabramatta - Lansvale	VNM	F	1342
Cabramatta - Lansvale	VNM	M	1075
Cabramatta - Lansvale	ZWE	F	3
Cabramatta - Lansvale	ZWE	M	3
Cabramatta West - Mount Pritchard		F	114
Cabramatta West - Mount Pritchard		M	125
Cabramatta West - Mount Pritchard	AUS	F	459
Cabramatta West - Mount Pritchard	AUS	M	332
Cabramatta West - Mount Pritchard	CHN	F	14
Cabramatta West - Mount Pritchard	CHN	M	14
Cabramatta West - Mount Pritchard	HRV	F	11
Cabramatta West - Mount Pritchard	HRV	M	3
Cabramatta West - Mount Pritchard	EGY	F	4
Cabramatta West - Mount Pritchard	EGY	M	3
Cabramatta West - Mount Pritchard	FJI	F	13
Cabramatta West - Mount Pritchard	FJI	M	3
Cabramatta West - Mount Pritchard	MKD	M	7
Cabramatta West - Mount Pritchard	HKG	F	6
Cabramatta West - Mount Pritchard	HKG	M	3
Cabramatta West - Mount Pritchard	IND	F	3
Cabramatta West - Mount Pritchard	IND	M	12
Cabramatta West - Mount Pritchard	IDN	F	4
Cabramatta West - Mount Pritchard	IRQ	F	19
Cabramatta West - Mount Pritchard	IRQ	M	24
Cabramatta West - Mount Pritchard	ITA	F	3
Cabramatta West - Mount Pritchard	ITA	M	11
Cabramatta West - Mount Pritchard	LBN	F	9
Cabramatta West - Mount Pritchard	LBN	M	10
Cabramatta West - Mount Pritchard	MYS	F	3
Cabramatta West - Mount Pritchard	MYS	M	7
Cabramatta West - Mount Pritchard	MLT	F	3
Cabramatta West - Mount Pritchard	NZL	F	26
Cabramatta West - Mount Pritchard	NZL	M	18
Cabramatta West - Mount Pritchard	PAK	M	8
Cabramatta West - Mount Pritchard	PHL	F	21
Cabramatta West - Mount Pritchard	PHL	M	6
Cabramatta West - Mount Pritchard	POL	M	3
Cabramatta West - Mount Pritchard	ZAF	M	3
Cabramatta West - Mount Pritchard	LKA	M	4
Cabramatta West - Mount Pritchard	THA	F	9
Cabramatta West - Mount Pritchard	THA	M	7
Cabramatta West - Mount Pritchard	TUR	M	3
Cabramatta West - Mount Pritchard	GBR	F	9
Cabramatta West - Mount Pritchard	GBR	M	14
Cabramatta West - Mount Pritchard	USA	M	3
Cabramatta West - Mount Pritchard	VNM	F	112
Cabramatta West - Mount Pritchard	VNM	M	144
Canley Vale - Canley Heights		F	161
Canley Vale - Canley Heights		M	131
Canley Vale - Canley Heights	AUS	F	504
Canley Vale - Canley Heights	AUS	M	365
Canley Vale - Canley Heights	CHN	F	62
Canley Vale - Canley Heights	CHN	M	54
Canley Vale - Canley Heights	HRV	F	6
Canley Vale - Canley Heights	HRV	M	7
Canley Vale - Canley Heights	EGY	M	3
Canley Vale - Canley Heights	FJI	F	25
Canley Vale - Canley Heights	FJI	M	4
Canley Vale - Canley Heights	MKD	F	3
Canley Vale - Canley Heights	MKD	M	8
Canley Vale - Canley Heights	DEU	F	3
Canley Vale - Canley Heights	GRC	M	3
Canley Vale - Canley Heights	HKG	F	10
Canley Vale - Canley Heights	HKG	M	9
Canley Vale - Canley Heights	IND	F	9
Canley Vale - Canley Heights	IND	M	18
Canley Vale - Canley Heights	IDN	F	3
Canley Vale - Canley Heights	IRN	F	3
