LGA_CODE_2016,Lab_1000_1249_H_0,Lab_1000_1249_H_1_15,Lab_1000_1249_H_16_24,Lab_1000_1249_H_25_34,Lab_1000_1249_H_35_39,Lab_1000_1249_H_40,Lab_1000_1249_H_41_48,Lab_1000_1249_H_49mo,Lab_1000_1249_H_NS,Lab_1000_1249_H_Tot,Lab_1250_1499_H_0,Lab_1250_1499_H_1_15,Lab_1250_1499_H_16_24,Lab_1250_1499_H_25_34,Lab_1250_1499_H_35_39,Lab_1250_1499_H_40,Lab_1250_1499_H_41_48,Lab_1250_1499_H_49mo,Lab_1250_1499_H_NS,Lab_1250_1499_H_Tot,Lab_1500_1749_H_0,Lab_1500_1749_H_1_15,Lab_1500_1749_H_16_24,Lab_1500_1749_H_25_34,Lab_1500_1749_H_35_39,Lab_1500_1749_H_40,Lab_1500_1749_H_41_48,Lab_1500_1749_H_49mo,Lab_1500_1749_H_NS,Lab_1500_1749_H_Tot,Lab_1750_1999_H_0,Lab_1750_1999_H_1_15,Lab_1750_1999_H_16_24,Lab_1750_1999_H_25_34,Lab_1750_1999_H_35_39,Lab_1750_1999_H_40,Lab_1750_1999_H_41_48,Lab_1750_1999_H_49mo,Lab_1750_1999_H_NS,Lab_1750_1999_H_Tot,Lab_2000_2999_H_0,Lab_2000_2999_H_1_15,Lab_2000_2999_H_16_24,Lab_2000_2999_H_25_34,Lab_2000_2999_H_35_39,Lab_2000_2999_H_40,Lab_2000_2999_H_41_48,Lab_2000_2999_H_49mo,Lab_2000_2999_H_NS,Lab_2000_2999_H_Tot,Lab_3000mo_H_0,Lab_3000mo_H_1_15,Lab_3000mo_H_16_24,Lab_3000mo_H_25_34,Lab_3000mo_H_35_39,Lab_3000mo_H_40,Lab_3000mo_H_41_48,Lab_3000mo_H_49mo,Lab_3000mo_H_NS,Lab_3000mo_H_Tot,Lab_PINS_H_0,Lab_PINS_H_1_15,Lab_PINS_H_16_24,Lab_PINS_H_25_34,Lab_PINS_H_35_39,Lab_PINS_H_40,Lab_PINS_H_41_48,Lab_PINS_H_49mo,Lab_PINS_H_NS,Lab_PINS_H_Tot,Lab_Tot_H_0,Lab_Tot_H_1_15,Lab_Tot_H_16_24,Lab_Tot_H_25_34,Lab_Tot_H_35_39,Lab_Tot_H_40,Lab_Tot_H_41_48,Lab_Tot_H_49mo,Lab_Tot_H_NS,Lab_Tot_H_Tot,OIDNS_NNI_H_0,OIDNS_NNI_H_1_15,OIDNS_NNI_H_16_24,OIDNS_NNI_H_25_34,OIDNS_NNI_H_35_39,OIDNS_NNI_H_40,OIDNS_NNI_H_41_48,OIDNS_NNI_H_49mo,OIDNS_NNI_H_NS,OIDNS_NNI_H_Tot,OIDNS_1_149_H_0,OIDNS_1_149_H_1_15,OIDNS_1_149_H_16_24,OIDNS_1_149_H_25_34,OIDNS_1_149_H_35_39,OIDNS_1_149_H_40,OIDNS_1_149_H_41_48,OIDNS_1_149_H_49mo,OIDNS_1_149_H_NS,OIDNS_1_149_H_Tot,OIDNS_150_299_H_0,OIDNS_150_299_H_1_15,OIDNS_150_299_H_16_24,OIDNS_150_299_H_25_34,OIDNS_150_299_H_35_39,OIDNS_150_299_H_40,OIDNS_150_299_H_41_48,OIDNS_150_299_H_49mo,OIDNS_150_299_H_NS,OIDNS_150_299_H_Tot,OIDNS_300_399_H_0,OIDNS_300_399_H_1_15,OIDNS_300_399_H_16_24,OIDNS_300_399_H_25_34,OIDNS_300_399_H_35_39,OIDNS_300_399_H_40,OIDNS_300_399_H_41_48,OIDNS_300_399_H_49mo,OIDNS_300_399_H_NS,OIDNS_300_399_H_Tot,OIDNS_400_499_H_0,OIDNS_400_499_H_1_15,OIDNS_400_499_H_16_24,OIDNS_400_499_H_25_34,OIDNS_400_499_H_35_39,OIDNS_400_499_H_40,OIDNS_400_499_H_41_48,OIDNS_400_499_H_49mo,OIDNS_400_499_H_NS,OIDNS_400_499_H_Tot,OIDNS_500_649_H_0,OIDNS_500_649_H_1_15,OIDNS_500_649_H_16_24,OIDNS_500_649_H_25_34,OIDNS_500_649_H_35_39,OIDNS_500_649_H_40,OIDNS_500_649_H_41_48,OIDNS_500_649_H_49mo,OIDNS_500_649_H_NS,OIDNS_500_649_H_Tot,OIDNS_650_799_H_0,OIDNS_650_799_H_1_15,OIDNS_650_799_H_16_24,OIDNS_650_799_H_25_34,OIDNS_650_799_H_35_39,OIDNS_650_799_H_40,OIDNS_650_799_H_41_48,OIDNS_650_799_H_49mo,OIDNS_650_799_H_NS,OIDNS_650_799_H_Tot,OIDNS_800_999_H_0,OIDNS_800_999_H_1_15,OIDNS_800_999_H_16_24,OIDNS_800_999_H_25_34,OIDNS_800_999_H_35_39,OIDNS_800_999_H_40,OIDNS_800_999_H_41_48,OIDNS_800_999_H_49mo,OIDNS_800_999_H_NS,OIDNS_800_999_H_Tot,OIDNS_1000_1249_H_0,OIDNS_1000_1249_H_1_15,OIDNS_1000_1249_H_16_24,OIDNS_1000_1249_H_25_34,OIDNS_1000_1249_H_35_39,OIDNS_1000_1249_H_40,OIDNS_1000_1249_H_41_48,OIDNS_1000_1249_H_49mo,OIDNS_1000_1249_H_NS,OIDNS_1000_1249_H_Tot,OIDNS_1250_1499_H_0,OIDNS_1250_1499_H_1_15,OIDNS_1250_1499_H_16_24,OIDNS_1250_1499_H_25_34,OIDNS_1250_1499_H_35_39,OIDNS_1250_1499_H_40,OIDNS_1250_1499_H_41_48,OIDNS_1250_1499_H_49mo,OIDNS_1250_1499_H_NS,OIDNS_1250_1499_H_Tot,OIDNS_1500_1749_H_0,OIDNS_1500_1749_H_1_15,OIDNS_1500_1749_H_16_24,OIDNS_1500_1749_H_25_34,OIDNS_1500_1749_H_35_39,OIDNS_1500_1749_H_40,OIDNS_1500_1749_H_41_48,OIDNS_1500_1749_H_49mo,OIDNS_1500_1749_H_NS,OIDNS_1500_1749_H_Tot,OIDNS_1750_1999_H_0,OIDNS_1750_1999_H_1_15,OIDNS_1750_1999_H_16_24,OIDNS_1750_1999_H_25_34,OIDNS_1750_1999_H_35_39,OIDNS_1750_1999_H_40,OIDNS_1750_1999_H_41_48,OIDNS_1750_1999_H_49mo,OIDNS_1750_1999_H_NS,OIDNS_1750_1999_H_Tot
LGA42250,3,0,3,3,4,23,11,18,0,59,3,5,0,3,3,4,4,3,0,23,3,3,0,4,3,0,0,3,0,16,0,0,0,0,0,3,0,3,0,4,4,0,0,3,0,0,0,0,0,4,6,5,4,0,0,0,6,0,0,14,0,0,0,0,0,0,0,0,0,6,29,77,56,60,82,97,42,58,8,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA42600,0,4,3,10,23,11,11,5,0,70,0,0,0,3,7,3,5,3,0,28,0,0,0,0,0,0,0,9,0,19,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,5,3,0,0,0,0,0,4,16,41,434,227,217,166,74,42,54,24,1260,3,0,0,0,0,0,0,0,3,7,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,6,0,6,0,0,0,0,0,0,0,6,0,0,3,3,0,0,0,3,7,9,0,3,0,0,0,3,0,0,0,8,0,0,0,4,0,0,0,0,3,13,0,0,0,4,7,7,0,0,9,28,0,0,0,0,3,0,0,0,0,7,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
LGA42750,3,0,0,0,4,0,3,0,0,17,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,7,12,78,56,56,43,30,14,9,12,308,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA43080,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,11,8,14,5,3,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA43220,0,3,0,0,3,0,6,0,0,8,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,16,0,7,9,3,12,13,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA43360,0,3,0,0,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,4,12,32,22,17,15,30,8,13,3,160,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA43650,9,0,0,6,20,34,26,12,0,110,0,3,0,0,3,19,18,7,0,56,0,0,0,0,3,11,11,8,0,42,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,3,0,3,3,19,29,138,92,110,111,149,106,69,19,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,3,16,0,0,0,0,5,4,0,0,0,9,0,0,0,0,3,3,0,0,0,10,0,0,0,0,3,0,0,0,0,10,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3
LGA43710,0,0,0,0,9,4,4,3,0,20,0,0,0,3,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,11,5,34,26,24,19,28,10,20,10,184,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA43790,3,3,3,8,18,35,13,14,0,85,0,0,0,3,10,11,4,4,0,23,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,5,3,4,3,0,0,0,22,30,117,104,149,217,195,60,83,11,964,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,4,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA43920,0,3,0,3,17,7,6,9,0,44,0,0,0,0,3,3,3,7,0,13,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,20,93,59,79,153,77,40,40,15,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,3,0,4,0,6,0,0,0,0,0,0,3,0,0,9,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA44060,6,5,3,12,67,45,34,17,0,202,0,0,0,6,10,13,10,16,0,66,0,3,0,0,0,5,3,9,3,31,0,0,0,3,0,4,0,7,0,14,0,0,0,0,0,3,3,4,0,11,0,3,3,0,0,0,0,0,0,11,0,7,6,6,8,3,3,0,5,32,56,605,305,304,298,198,112,100,28,2006,0,0,0,0,0,0,0,0,3,3,0,8,3,0,0,0,0,0,4,18,5,3,4,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,7,13,0,0,0,3,0,0,0,0,5,12,3,3,0,3,6,3,0,3,6,33,4,3,0,3,10,4,0,0,3,36,3,0,3,3,8,3,3,9,7,33,0,3,0,0,14,7,4,0,4,30,0,0,0,3,8,3,0,6,3,27,0,0,0,0,5,7,0,0,3,15,0,0,0,0,0,3,0,0,0,7
LGA44210,0,3,0,3,9,11,3,9,0,34,0,0,0,0,0,3,5,3,0,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,15,112,64,60,68,62,34,38,6,467,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA44340,5,3,0,12,44,21,17,22,0,127,0,0,7,4,10,6,8,18,0,55,0,0,0,0,8,7,8,12,0,34,0,0,3,0,3,3,4,3,0,13,0,0,0,0,0,0,0,12,0,12,0,0,0,3,0,0,0,0,0,3,0,5,5,5,3,3,0,0,5,31,79,649,384,356,378,140,78,95,24,2183,3,0,0,0,3,0,0,0,4,17,0,6,0,0,0,0,0,0,0,13,0,3,3,0,0,0,0,0,4,11,0,3,0,0,0,0,0,0,10,20,0,5,3,0,0,0,0,0,9,20,6,0,8,7,0,0,0,0,10,29,3,4,3,4,8,4,4,0,6,34,3,4,0,3,9,4,3,0,5,30,0,0,0,8,15,0,3,3,3,24,3,0,0,3,5,4,0,0,0,19,0,0,3,0,6,8,3,0,3,19,0,0,0,0,3,0,0,4,0,7
LGA44550,0,7,3,6,16,19,12,15,0,79,0,3,0,0,3,11,8,12,0,37,0,0,0,3,3,7,3,4,0,18,0,0,0,0,0,3,0,3,0,11,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,3,0,4,0,9,0,0,0,3,0,0,4,19,37,382,164,162,185,107,55,82,28,1208,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,11,0,3,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,4,7,0,3,6,3,0,3,0,0,8,19,3,3,0,4,4,0,0,0,0,13,0,0,0,4,5,0,0,0,3,19,0,0,0,3,5,9,0,0,0,18,0,0,0,0,3,0,0,4,0,13,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0
LGA44620,4,0,4,13,31,35,20,25,0,127,0,0,0,5,13,13,11,12,0,58,0,0,0,0,4,7,0,6,0,19,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,3,0,0,0,17,57,390,160,180,212,164,89,83,23,1361,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,8,0,3,3,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,3,16,3,0,5,7,3,0,0,0,7,23,0,0,0,0,3,4,0,0,5,18,0,0,0,0,3,0,7,0,0,12,0,0,0,0,4,3,3,0,4,20,0,0,0,3,5,0,0,0,0,8,0,0,0,0,0,3,0,0,3,8,0,0,0,0,0,0,0,0,0,8
LGA44830,0,0,0,0,4,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,3,29,20,9,13,8,0,12,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA45040,11,5,3,9,34,101,27,25,0,218,3,0,0,3,12,24,13,13,0,62,0,0,0,0,4,7,0,7,0,20,0,0,0,0,0,0,4,5,0,6,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,3,0,0,0,7,0,5,3,0,7,7,0,3,3,23,93,293,174,200,392,599,143,122,41,2052,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,3,5,0,0,3,3,0,0,0,0,5,14,0,0,3,0,0,0,0,0,0,14,0,0,0,3,0,0,0,0,6,14,0,0,0,0,4,3,4,0,3,27,0,0,0,3,7,3,0,3,9,25,0,0,3,0,6,0,0,0,0,17,0,0,0,0,4,0,0,5,0,11,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,3,0,4
LGA45090,3,0,0,9,45,16,14,13,4,104,0,0,0,4,19,4,0,4,0,44,0,0,0,0,0,0,3,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8,33,136,66,84,244,114,48,54,14,789,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA45120,0,0,0,0,4,4,5,3,0,23,0,0,0,0,0,5,0,3,0,7,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,64,33,28,20,26,13,22,3,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA45290,3,0,10,10,27,31,31,20,0,135,0,0,0,0,5,6,18,16,0,51,0,0,3,0,3,0,7,3,0,26,0,0,0,0,0,0,4,3,0,12,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,8,0,4,3,3,9,0,3,0,3,28,55,509,323,254,293,132,113,80,24,1775,0,3,0,0,0,0,0,0,4,10,0,3,0,0,0,0,0,0,4,8,0,3,3,3,0,0,0,0,11,19,0,3,4,0,0,0,0,0,3,13,0,3,5,3,0,0,0,0,14,25,0,3,0,3,3,3,0,0,3,25,3,0,4,5,3,0,0,0,3,20,0,3,0,4,6,10,3,7,7,40,6,0,0,0,3,6,6,3,5,29,0,0,0,0,10,6,3,0,5,33,0,0,0,0,4,0,0,7,0,11,0,0,0,0,3,0,0,3,0,9
LGA45340,3,11,4,29,86,94,72,53,3,360,0,3,3,9,27,35,22,20,3,128,0,0,9,4,12,20,10,24,0,75,0,0,0,0,3,5,3,14,0,25,0,0,0,4,3,4,0,13,0,20,0,0,0,3,0,0,0,3,3,13,3,26,8,12,14,7,0,4,5,78,150,1365,632,589,723,476,226,226,80,4472,5,0,0,0,0,3,0,0,6,20,0,11,3,0,0,0,0,0,8,20,3,4,0,0,0,0,0,0,5,20,3,4,4,3,3,0,0,3,8,25,3,0,3,4,4,0,0,0,22,44,0,4,4,6,4,4,0,7,15,47,6,0,3,7,6,4,0,3,11,45,0,3,3,5,21,6,7,5,8,48,3,3,3,0,10,11,3,13,11,60,0,0,0,3,6,10,7,9,5,38,0,3,0,3,8,7,0,6,0,31,0,0,3,0,0,0,0,4,3,11
LGA45400,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,10,12,6,4,14,0,62,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA45540,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,13,15,11,14,4,3,3,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA45680,4,4,9,17,214,160,65,33,4,515,0,4,0,3,44,55,26,23,0,153,0,0,0,0,9,11,11,13,0,47,0,0,0,0,0,5,3,3,0,19,0,3,0,0,0,6,0,6,0,10,0,3,0,0,0,0,0,0,0,7,0,13,6,4,12,4,0,0,6,40,103,729,470,502,855,529,224,195,64,3670,4,3,0,0,0,0,0,3,14,17,0,0,0,0,0,0,0,0,6,8,3,8,3,3,0,0,0,0,9,27,0,0,3,5,0,0,0,0,12,21,7,3,4,0,3,5,0,3,13,38,6,3,0,3,6,4,0,0,11,48,4,0,0,0,6,4,5,3,18,44,0,0,0,8,16,9,0,0,9,40,0,0,0,8,25,5,0,0,7,55,0,0,3,0,6,6,3,3,7,23,0,0,0,0,3,3,3,0,3,26,0,0,0,0,4,0,0,3,3,10
LGA45890,29,23,22,48,283,228,180,102,13,925,6,11,11,21,79,81,85,90,4,393,8,3,3,7,40,34,45,56,4,202,6,0,3,8,18,25,34,33,0,142,11,0,7,4,18,29,36,52,0,155,0,3,3,0,3,4,0,10,3,28,8,10,9,15,27,10,9,6,14,104,232,1202,751,1020,2020,1077,689,529,139,7652,8,3,0,0,0,4,0,0,14,38,0,22,3,0,3,0,0,0,18,45,0,9,3,0,0,0,0,0,26,45,4,4,11,4,4,3,0,0,26,53,0,7,3,8,3,4,0,0,24,45,9,6,8,17,10,4,4,3,31,81,0,3,3,15,43,19,10,0,19,111,5,4,6,6,41,20,17,10,21,123,7,7,8,3,41,25,12,22,19,143,0,0,0,4,26,16,16,16,13,84,4,0,0,0,17,22,13,18,5,67,0,0,3,0,9,8,12,12,4,49
