LGA_CODE_2016,P_Philippines_E,P_Philippines_OM_IE,P_Philippines_OM_UIE,P_Philippines_CFW,P_Philippines_ES_NS,P_Philippines_Tot,P_Poland_E,P_Poland_OM_IE,P_Poland_OM_UIE,P_Poland_CFW,P_Poland_ES_NS,P_Poland_Tot,P_Singapore_E,P_Singapore_OM_IE,P_Singapore_OM_UIE,P_Singapore_CFW,P_Singapore_ES_NS,P_Singapore_Tot,P_SthAfrica_E,P_SthAfrica_OM_IE,P_SthAfrica_OM_UIE,P_SthAfrica_CFW,P_SthAfrica_ES_NS,P_SthAfrica_Tot,P_SriLanka_E,P_SriLanka_OM_IE,P_SriLanka_OM_UIE,P_SriLanka_CFW,P_SriLanka_ES_NS,P_SriLanka_Tot,P_Thailand_E,P_Thailand_OM_IE,P_Thailand_OM_UIE,P_Thailand_CFW,P_Thailand_ES_NS,P_Thailand_Tot,P_Turkey_E,P_Turkey_OM_IE,P_Turkey_OM_UIE,P_Turkey_CFW,P_Turkey_ES_NS,P_Turkey_Tot,P_UK_E,P_UK_OM_IE,P_UK_OM_UIE,P_UK_CFW,P_UK_ES_NS,P_UK_Tot,P_USA_E,P_USA_OM_IE,P_USA_OM_UIE,P_USA_CFW,P_USA_ES_NS,P_USA_Tot,P_Vietnam_E,P_Vietnam_OM_IE,P_Vietnam_OM_UIE,P_Vietnam_CFW,P_Vietnam_ES_NS,P_Vietnam_Tot,P_Zimbabwe_E,P_Zimbabwe_OM_IE,P_Zimbabwe_OM_UIE,P_Zimbabwe_CFW,P_Zimbabwe_ES_NS,P_Zimbabwe_Tot,P_Elsewhere_E,P_Elsewhere_OM_IE,P_Elsewhere_OM_UIE,P_Elsewhere_CFW,P_Elsewhere_ES_NS,P_Elsewhere_Tot,P_COB_NS_E,P_COB_NS_OM_IE,P_COB_NS_OM_UIE,P_COB_NS_CFW,P_COB_NS_ES_NS,P_COB_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
LGA37010,903,12,30,7,10,955,41,3,10,0,3,49,77,0,3,3,0,87,547,40,29,10,3,631,137,3,9,0,3,147,124,3,34,10,0,170,3,3,0,0,0,11,2573,132,222,24,11,2964,288,8,23,5,0,332,96,13,31,8,4,146,194,13,14,3,0,223,1918,105,118,28,18,2184,662,45,43,13,31,798,72237,3722,4318,847,586,81713
LGA37300,27,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,3,8,0,0,0,0,0,0,47,0,3,0,0,51,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,19,20,0,0,0,3,23,1045,52,42,4,15,1157
LGA37310,270,0,7,0,5,279,3,0,0,0,0,3,6,0,0,0,0,9,117,7,3,0,0,130,16,0,0,0,0,18,3,0,0,0,0,4,0,0,0,0,0,0,272,16,22,9,3,330,24,0,0,0,0,26,10,3,0,0,0,15,42,0,0,0,0,43,148,3,3,3,0,156,227,19,42,34,20,341,12592,966,1576,873,233,16242
LGA37340,193,0,6,0,3,202,8,3,0,0,0,14,3,0,0,0,0,9,94,9,7,0,0,115,18,3,0,0,0,25,48,0,4,0,0,55,3,0,0,3,0,6,573,38,71,27,3,712,36,4,3,0,0,43,35,3,7,0,0,47,31,5,3,0,0,44,440,26,23,7,4,505,272,25,39,18,15,372,12358,975,1161,414,203,15102
LGA37400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,8,0,3,4,0,24,403,43,71,53,11,581
LGA37550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,5,0,0,0,0,0,0,243,10,7,0,0,264
LGA37570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,0,3,97,0,3,0,0,104
LGA37600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,5,0,0,0,0,5,437,8,0,0,3,446
LGA39499,255,28,75,5,0,365,53,11,53,0,3,119,69,17,25,0,4,115,456,87,195,7,5,750,67,14,16,0,3,98,56,3,52,3,3,123,11,3,21,0,0,31,2771,613,1956,61,79,5481,191,26,109,3,3,332,149,41,60,12,4,263,113,17,57,3,0,194,1887,342,1078,66,65,3435,888,134,400,34,94,1559,58038,10356,27349,1522,1566,98838
LGA39799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,3,174,12,15,6,0,202
LGA40070,1397,3,7,3,10,1429,422,15,11,3,3,452,338,6,10,3,0,359,735,22,18,0,4,785,467,8,11,3,3,492,320,13,8,7,0,358,37,3,0,0,0,41,8010,237,236,21,43,8546,535,17,5,0,0,557,981,46,60,26,9,1126,177,3,5,0,0,185,4613,140,156,30,56,5004,867,37,28,7,67,1003,109180,3744,3343,546,792,117609
LGA40120,48,0,5,0,0,50,10,0,6,0,0,23,3,4,3,0,0,12,50,10,17,0,0,78,26,0,3,0,0,28,10,0,3,0,0,17,0,0,0,0,0,3,445,116,146,35,0,742,25,7,4,0,0,34,58,0,0,0,0,57,6,0,3,0,0,8,185,17,31,12,4,247,86,15,18,3,11,131,6802,996,1564,351,119,9836
LGA40220,22,0,3,0,0,28,3,0,0,0,0,5,4,0,0,0,0,4,10,3,0,4,0,19,4,0,0,0,0,3,8,0,0,0,0,8,0,0,0,0,0,0,304,44,86,17,7,458,7,0,4,0,0,15,5,3,6,0,0,15,3,0,0,0,0,3,50,3,18,3,0,71,76,8,12,10,7,121,4548,503,1076,308,104,6542
LGA40250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,603,10,8,0,3,624
LGA40310,25,0,0,0,0,31,3,0,0,0,0,3,5,0,0,0,0,10,22,0,3,0,3,33,10,0,0,0,0,6,5,0,3,0,0,7,0,0,0,0,0,0,490,34,52,17,3,599,24,0,3,0,0,26,13,3,3,0,0,18,9,0,0,0,0,9,85,0,13,0,0,104,161,13,23,4,8,207,8204,559,922,294,125,10098
LGA40430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,4,12,397,97,160,56,18,720
LGA40520,33,0,3,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,143,3,11,4,4,159,11,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,32,3,7,0,0,41,80,3,11,5,14,114,3720,205,388,161,62,4530
LGA40700,119,3,3,0,0,121,31,3,9,0,0,43,38,3,5,4,0,55,107,5,10,0,0,127,55,3,4,4,0,66,38,4,8,0,0,44,5,0,0,0,0,9,960,94,102,13,0,1182,49,7,7,3,0,72,71,12,10,3,0,93,33,0,0,0,0,31,461,43,52,14,10,582,91,13,19,3,9,129,13537,1371,1454,260,130,16760
LGA40910,64,0,5,0,0,73,23,3,0,0,0,29,19,0,8,0,0,26,39,5,10,0,0,51,49,3,10,0,0,64,16,0,5,0,0,17,3,0,0,0,0,3,396,37,56,8,4,501,23,3,6,0,0,35,51,9,13,3,4,69,10,0,3,0,0,14,359,31,51,10,9,467,76,13,14,0,3,114,7387,735,1116,165,84,9483
LGA41010,10,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,35,3,3,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,12,33,3,3,4,3,47,1224,107,164,45,37,1575
LGA41060,409,3,7,0,4,432,155,9,18,0,0,181,55,11,0,0,0,59,192,0,10,0,0,209,95,3,8,0,0,113,89,10,12,4,0,108,13,4,0,0,0,13,2019,119,197,13,18,2368,79,3,15,0,0,97,680,69,137,14,16,919,49,0,0,0,0,48,1604,130,162,27,33,1959,400,47,34,0,31,506,33644,2444,2967,435,388,39879
LGA41140,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,0,0,10,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,142,15,23,8,5,189,3,0,0,0,0,6,0,0,3,0,0,7,3,0,0,0,0,3,28,7,3,0,0,39,48,11,13,3,8,81,2972,339,531,196,75,4114
LGA41190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,5,0,0,11,473,64,199,87,18,827
LGA41330,27,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,47,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,3,0,27,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,26,0,6,0,0,31,11,0,3,0,0,19,542,25,81,23,13,677
LGA41560,9,0,0,0,0,12,3,0,0,0,0,4,0,0,0,0,0,0,24,0,3,0,0,27,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,122,13,25,0,5,169,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,17,0,4,0,0,25,78,4,17,5,13,120,3363,265,519,115,102,4365
LGA41750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,4,4,0,10,228,39,106,80,15,460
LGA41830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,0,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,7,3,0,0,0,11,332,43,80,38,7,505
LGA41960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,286,34,97,28,7,454
LGA42030,35,0,0,0,0,39,11,0,0,0,0,12,5,0,0,0,0,5,13,3,0,0,0,13,6,0,0,0,0,11,7,0,0,0,0,7,0,0,0,0,0,0,478,42,82,11,9,625,15,7,3,0,0,27,21,0,17,0,0,40,6,0,0,0,0,6,74,3,17,6,3,99,55,10,15,0,4,85,5395,342,599,82,69,6484
LGA42110,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,34,3,11,7,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,15,4,5,7,3,38,780,85,268,180,23,1339
LGA42250,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,42,0,4,4,0,55,4,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,36,23,5,6,8,3,45,1472,208,378,183,28,2263
LGA42600,129,0,0,0,0,124,27,3,6,0,0,37,17,3,0,0,0,20,72,7,11,0,0,93,25,0,0,0,0,32,30,4,8,0,0,46,0,0,0,0,0,3,802,97,101,15,14,1026,30,7,6,0,0,45,49,3,9,0,3,61,10,0,0,0,0,8,353,36,45,5,6,440,90,10,17,0,4,119,9813,995,1205,208,125,12348
LGA42750,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,85,9,19,9,0,120,10,0,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,15,34,5,10,0,0,53,1371,137,385,133,22,2048
LGA43080,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,4,7,3,12,228,32,137,65,11,468
LGA43220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,6,5,3,0,0,17,277,60,126,65,9,535
LGA43360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,3,0,17,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,3,16,0,0,0,0,20,594,66,151,83,17,916
LGA43650,20,0,0,3,0,21,3,0,0,0,0,6,0,0,0,0,0,0,10,0,3,0,0,11,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,231,19,44,14,4,315,13,0,0,3,0,18,10,0,3,0,0,10,0,0,0,0,0,3,58,0,14,3,0,71,67,7,15,9,0,94,3705,315,553,205,67,4843
LGA43710,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,14,3,3,0,0,20,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,7,21,3,10,9,0,36,879,155,303,135,30,1494
LGA43790,8,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,4,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,98,0,20,4,3,124,8,3,0,0,0,7,3,0,0,3,0,8,3,0,0,0,0,4,47,3,3,3,0,49,68,5,14,13,0,101,3323,324,541,221,74,4486
LGA43920,20,4,3,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,3,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,63,11,26,4,0,106,0,0,0,0,0,3,12,3,36,12,0,66,0,0,0,0,0,0,245,9,10,6,0,273,24,3,10,0,0,36,1320,168,341,99,34,1961
LGA44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9
LGA44060,208,0,3,3,4,215,61,11,7,0,0,87,26,0,4,4,0,33,115,14,18,4,0,152,48,0,3,0,0,51,31,0,9,0,0,42,6,4,3,0,0,9,1678,86,194,18,11,1990,65,5,8,0,0,80,96,9,12,3,3,125,17,0,4,0,0,26,649,32,103,18,12,805,163,12,18,6,16,214,18068,1203,1959,277,187,21697
LGA44210,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,76,4,19,6,0,97,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,3,0,0,35,39,5,14,6,8,65,1584,154,387,175,54,2351
LGA44340,211,0,4,0,3,217,89,3,6,3,4,107,69,4,3,0,0,80,168,10,10,0,0,193,83,7,5,0,0,98,38,0,0,5,0,44,6,0,0,0,0,10,2155,104,180,25,16,2488,127,7,7,0,0,145,74,6,8,9,3,97,47,0,0,0,3,50,869,35,51,9,11,968,205,7,22,7,10,255,23881,1240,1854,297,201,27474
LGA44550,37,0,8,0,0,40,9,0,3,0,0,13,4,0,0,0,0,5,55,3,11,0,0,79,26,0,0,0,0,29,15,0,0,0,0,10,0,0,0,0,0,0,529,56,114,28,9,732,36,3,4,0,0,49,14,0,0,0,3,16,5,0,0,0,0,4,154,14,29,6,6,198,119,11,19,6,7,167,8137,690,1241,270,141,10480
LGA44620,62,0,0,0,0,59,5,3,3,0,0,9,5,0,0,0,0,5,48,4,6,0,0,57,8,0,0,0,0,10,16,0,5,3,0,29,0,0,0,0,0,0,308,18,32,3,7,361,13,8,0,0,0,18,4,0,7,0,0,12,16,0,0,0,0,16,139,9,9,5,0,159,190,15,13,7,11,231,10983,620,749,144,135,12634
LGA44830,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,7,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,8,0,4,4,0,17,412,70,196,145,16,839
LGA45040,206,0,0,0,0,203,0,0,0,0,0,0,3,0,0,0,0,5,17,0,4,0,0,26,30,0,0,0,0,36,4,3,0,0,0,4,3,4,0,0,0,7,321,8,33,3,4,375,19,0,0,0,0,23,66,3,3,0,7,79,17,0,0,0,0,17,298,3,5,0,11,324,149,10,14,3,18,197,7676,361,611,200,153,8994
LGA45090,71,0,0,0,4,77,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,7,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,91,3,15,0,0,111,4,0,0,0,0,4,23,5,0,0,0,28,3,0,0,0,0,4,107,9,6,3,5,129,59,3,14,8,0,81,2894,308,537,258,60,4057
LGA45120,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,16,3,0,53,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,10,22,4,4,0,0,32,1086,171,294,148,30,1728
LGA45290,190,5,8,0,3,204,80,3,7,0,0,87,46,10,6,0,0,65,128,9,14,3,0,146,89,6,6,0,0,104,44,6,6,0,0,52,5,0,0,0,0,8,1095,120,104,12,15,1337,65,10,19,3,0,90,133,8,28,0,3,176,23,3,0,0,0,25,766,70,56,8,14,913,175,20,17,3,6,219,18909,1914,1730,285,206,23048
LGA45340,275,13,10,5,3,297,104,11,17,3,4,145,35,3,5,0,0,46,217,21,29,0,0,270,39,3,6,0,0,53,21,3,3,0,0,22,3,0,0,0,0,9,3525,272,620,96,38,4546,77,3,11,0,3,101,71,11,22,0,0,105,30,0,4,0,0,34,569,66,84,19,6,747,356,30,49,3,26,463,30330,2250,4069,705,374,37728
LGA45400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,4,0,12,212,24,86,53,10,377
LGA45540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,8,355,16,69,16,13,474
LGA45680,273,4,11,0,5,286,56,4,7,0,0,70,28,4,0,0,0,33,76,3,6,0,0,81,47,0,3,0,0,50,48,0,3,0,0,53,13,0,0,0,0,13,1876,68,176,15,16,2154,47,0,5,5,0,62,291,77,271,105,10,757,38,0,0,0,0,46,922,46,98,40,34,1134,282,15,41,13,34,380,21149,828,1599,406,271,24249
LGA45890,813,3,16,3,7,847,214,12,21,5,3,259,74,4,5,0,0,86,288,10,5,0,0,313,145,6,13,5,0,163,117,0,10,3,0,132,27,3,3,0,0,26,4156,180,189,33,37,4594,143,3,9,3,0,158,940,85,208,36,16,1286,77,0,4,0,0,82,2480,144,249,48,35,2955,704,40,56,4,48,849,56126,2804,3122,536,569,63157
LGA46090,25,0,0,0,0,26,0,0,0,0,0,0,5,0,0,0,0,5,11,0,0,0,0,11,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,146,0,11,0,4,165,8,0,0,0,0,8,13,0,0,3,0,14,6,0,0,0,0,6,42,3,3,0,0,55,98,0,3,0,4,109,4882,161,238,33,73,5389
LGA46300,67,0,0,0,3,68,3,0,0,0,0,3,0,0,0,0,0,0,16,0,0,0,0,16,3,0,0,0,0,3,13,0,0,0,0,15,0,0,0,0,0,0,166,17,21,3,0,209,12,0,3,0,0,18,3,0,0,0,0,6,0,0,0,0,0,0,45,6,6,0,0,57,94,7,12,0,10,122,5546,370,489,124,95,6625
LGA46450,45,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,36,4,0,3,0,0,10,7,0,0,0,0,6,0,0,0,0,0,0,155,6,11,3,4,172,9,0,0,0,0,8,3,3,0,0,0,10,7,0,0,0,0,8,48,3,3,0,0,53,70,3,7,0,3,94,5769,266,416,125,78,6652
LGA46510,35,0,0,0,0,35,24,3,0,0,0,23,3,0,0,0,0,9,18,3,0,0,0,24,13,0,0,0,0,14,12,8,3,0,0,20,5,0,0,0,0,4,235,35,35,10,6,312,16,0,0,0,0,16,48,6,19,4,0,83,4,0,0,0,0,4,197,27,32,4,4,268,47,3,15,0,0,65,4507,511,567,102,42,5735
LGA46670,17,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,5,4,0,4,4,0,15,74,0,8,3,0,84,3,0,0,0,0,3,5,0,3,5,0,18,0,0,0,0,0,0,124,4,3,0,3,141,91,4,9,12,0,116,3022,237,333,175,58,3825
LGA46860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,5,6,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,10,11,3,3,0,3,19,379,65,117,53,13,632
LGA46970,28,0,3,0,0,33,0,0,0,0,0,0,3,0,0,0,0,0,25,0,0,0,0,30,12,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,73,3,0,0,0,82,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,9,45,0,0,0,0,45,37,0,0,3,0,47,2126,33,33,9,24,2233
LGA47140,490,9,20,3,0,531,126,5,20,0,0,159,49,6,5,0,0,65,234,8,8,0,0,252,130,10,3,0,0,146,92,0,12,3,0,105,13,0,3,0,0,16,3044,169,237,29,26,3512,98,3,3,3,3,111,666,65,172,36,10,944,65,0,3,0,0,70,2084,128,214,37,32,2488,454,34,45,9,31,566,39793,1999,2648,463,421,45320
LGA47290,14,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,16,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,30,0,3,0,0,36,11,3,8,0,0,29,639,59,186,80,22,989
LGA47490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,0,0,16,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,16,0,3,3,4,27,520,124,129,73,14,856
LGA47630,63,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,16,0,0,0,0,15,7,0,0,0,0,7,0,0,0,0,0,0,47,3,6,3,0,57,3,0,0,0,0,4,3,3,0,0,0,6,6,0,0,0,0,6,112,5,0,0,19,140,53,4,14,4,6,75,2378,227,524,216,73,3426
LGA47700,205,6,7,0,0,219,50,5,19,5,3,76,33,0,3,0,0,44,86,8,13,0,0,101,67,7,3,0,3,77,33,0,0,0,0,37,7,0,0,0,0,7,1435,150,261,27,11,1885,33,3,9,0,0,46,103,13,22,0,0,143,18,4,5,0,0,31,555,49,72,18,10,709,175,10,13,3,12,210,17459,1280,2037,319,181,21274
LGA47800,22,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3,5,7,0,51,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,15,0,3,0,0,18,36,5,12,3,3,55,1271,178,362,186,40,2034
LGA47910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,17,3,4,0,0,23,479,80,215,91,18,885
LGA47980,149,0,3,0,0,154,47,10,6,0,0,61,39,4,7,6,0,61,125,5,3,3,0,140,57,3,4,0,0,64,32,3,7,0,3,43,4,0,3,0,0,11,1075,102,115,11,7,1313,63,7,7,0,0,83,97,6,12,0,0,121,38,0,3,0,0,40,743,33,61,10,11,856,140,15,10,3,13,183,16079,1470,1466,245,125,19383
LGA48050,27,0,0,0,0,33,3,0,0,0,0,5,0,3,0,0,0,0,14,4,4,0,0,17,3,0,0,0,0,5,4,0,0,0,0,8,0,0,0,0,0,0,269,26,66,9,3,379,5,0,4,0,0,15,4,0,0,0,0,4,3,0,0,0,0,5,41,5,10,0,3,52,37,0,13,0,5,53,3382,250,600,108,62,4396
LGA48130,63,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,80,0,13,3,4,103,4,0,0,0,0,4,10,0,0,0,0,10,0,0,0,0,0,0,55,0,0,0,0,53,47,3,0,3,3,60,1946,159,412,135,36,2689
