LGA_NAME16	Age	Sex	workers
Coffs Harbour (C)	35-39	F	1366
Coffs Harbour (C)	35-39	M	1244
Coffs Harbour (C)	40-44	F	1741
Coffs Harbour (C)	40-44	M	1500
Coffs Harbour (C)	45-49	F	1873
Coffs Harbour (C)	45-49	M	1514
Coffs Harbour (C)	50-54	F	1890
Coffs Harbour (C)	50-54	M	1522
Coffs Harbour (C)	55-59	F	1817
Coffs Harbour (C)	55-59	M	1490
Coffs Harbour (C)	60-64	F	1068
Coffs Harbour (C)	60-64	M	1200
Coffs Harbour (C)	65-69	F	393
Coffs Harbour (C)	65-69	M	499
Coffs Harbour (C)	70-74	F	90
Coffs Harbour (C)	70-74	M	164
Coffs Harbour (C)	75+	F	47
Coffs Harbour (C)	75+	M	73
Coolamon (A)	15-19	F	37
Coolamon (A)	15-19	M	33
Coolamon (A)	20-24	F	42
Coolamon (A)	20-24	M	47
Coolamon (A)	25-29	F	30
Coolamon (A)	25-29	M	39
Coolamon (A)	30-34	F	34
Coolamon (A)	30-34	M	42
Coolamon (A)	35-39	F	46
Coolamon (A)	35-39	M	46
Coolamon (A)	40-44	F	48
Coolamon (A)	40-44	M	56
Coolamon (A)	45-49	F	72
Coolamon (A)	45-49	M	64
Coolamon (A)	50-54	F	63
Coolamon (A)	50-54	M	70
Coolamon (A)	55-59	F	61
Coolamon (A)	55-59	M	76
Coolamon (A)	60-64	F	31
Coolamon (A)	60-64	M	59
Coolamon (A)	65-69	F	20
Coolamon (A)	65-69	M	26
Coolamon (A)	70-74	F	13
Coolamon (A)	70-74	M	27
Coolamon (A)	75+	F	16
Coolamon (A)	75+	M	18
Coonamble (A)	15-19	F	23
Coonamble (A)	15-19	M	24
Coonamble (A)	20-24	F	51
Coonamble (A)	20-24	M	49
Coonamble (A)	25-29	F	63
Coonamble (A)	25-29	M	57
Coonamble (A)	30-34	F	67
Coonamble (A)	30-34	M	77
Coonamble (A)	35-39	F	48
Coonamble (A)	35-39	M	48
Coonamble (A)	40-44	F	72
Coonamble (A)	40-44	M	53
Coonamble (A)	45-49	F	83
Coonamble (A)	45-49	M	95
Coonamble (A)	50-54	F	74
Coonamble (A)	50-54	M	82
Coonamble (A)	55-59	F	100
Coonamble (A)	55-59	M	74
Coonamble (A)	60-64	F	60
Coonamble (A)	60-64	M	77
Coonamble (A)	65-69	F	29
Coonamble (A)	65-69	M	41
Coonamble (A)	70-74	F	13
Coonamble (A)	70-74	M	27
Coonamble (A)	75+	F	11
Coonamble (A)	75+	M	18
Cowra (A)	15-19	F	153
Cowra (A)	15-19	M	149
Cowra (A)	20-24	F	195
Cowra (A)	20-24	M	215
Cowra (A)	25-29	F	154
Cowra (A)	25-29	M	191
Cowra (A)	30-34	F	172
Cowra (A)	30-34	M	184
Cowra (A)	35-39	F	192
Cowra (A)	35-39	M	208
Cowra (A)	40-44	F	242
Cowra (A)	40-44	M	201
Cowra (A)	45-49	F	282
Cowra (A)	45-49	M	231
Cowra (A)	50-54	F	257
Cowra (A)	50-54	M	266
Cowra (A)	55-59	F	215
Cowra (A)	55-59	M	235
Cowra (A)	60-64	F	185
Cowra (A)	60-64	M	239
Cowra (A)	65-69	F	86
Cowra (A)	65-69	M	131
Cowra (A)	70-74	F	39
Cowra (A)	70-74	M	73
Cowra (A)	75+	F	23
Cowra (A)	75+	M	52
Cumberland (A)	15-19	F	1210
Cumberland (A)	15-19	M	1306
Cumberland (A)	20-24	F	2668
Cumberland (A)	20-24	M	3593
Cumberland (A)	25-29	F	3354
Cumberland (A)	25-29	M	4806
Cumberland (A)	30-34	F	3506
Cumberland (A)	30-34	M	5315
Cumberland (A)	35-39	F	3159
Cumberland (A)	35-39	M	5018
Cumberland (A)	40-44	F	3180
Cumberland (A)	40-44	M	4822
Cumberland (A)	45-49	F	3229
Cumberland (A)	45-49	M	4711
Cumberland (A)	50-54	F	3004
Cumberland (A)	50-54	M	4683
Cumberland (A)	55-59	F	2412
Cumberland (A)	55-59	M	4033
Cumberland (A)	60-64	F	1498
Cumberland (A)	60-64	M	2682
Cumberland (A)	65-69	F	623
Cumberland (A)	65-69	M	1113
Cumberland (A)	70-74	F	179
Cumberland (A)	70-74	M	373
Cumberland (A)	75+	F	48
Cumberland (A)	75+	M	144
Dungog (A)	15-19	F	83
Dungog (A)	15-19	M	65
Dungog (A)	20-24	F	65
Dungog (A)	20-24	M	62
Dungog (A)	25-29	F	64
Dungog (A)	25-29	M	50
Dungog (A)	30-34	F	77
Dungog (A)	30-34	M	66
Dungog (A)	35-39	F	108
Dungog (A)	35-39	M	64
Dungog (A)	40-44	F	117
Dungog (A)	40-44	M	87
Dungog (A)	45-49	F	138
Dungog (A)	45-49	M	94
Dungog (A)	50-54	F	158
Dungog (A)	50-54	M	111
Dungog (A)	55-59	F	149
Dungog (A)	55-59	M	141
Dungog (A)	60-64	F	93
Dungog (A)	60-64	M	121
Dungog (A)	65-69	F	56
Dungog (A)	65-69	M	62
Dungog (A)	70-74	F	25
Dungog (A)	70-74	M	41
Dungog (A)	75+	F	18
Dungog (A)	75+	M	50
Edward River (A)	15-19	F	112
Edward River (A)	15-19	M	95
Edward River (A)	20-24	F	132
Edward River (A)	20-24	M	162
Edward River (A)	25-29	F	138
Edward River (A)	25-29	M	163
Edward River (A)	30-34	F	154
Edward River (A)	30-34	M	141
Edward River (A)	35-39	F	151
Edward River (A)	35-39	M	151
Edward River (A)	40-44	F	226
Edward River (A)	40-44	M	202
Edward River (A)	45-49	F	187
Edward River (A)	45-49	M	173
Edward River (A)	50-54	F	244
Edward River (A)	50-54	M	189
Edward River (A)	55-59	F	219
Edward River (A)	55-59	M	215
Edward River (A)	60-64	F	156
Edward River (A)	60-64	M	195
Edward River (A)	65-69	F	74
Edward River (A)	65-69	M	96
Edward River (A)	70-74	F	34
Edward River (A)	70-74	M	38
Edward River (A)	75+	F	16
Edward River (A)	75+	M	31
Eurobodalla (A)	15-19	F	441
Eurobodalla (A)	15-19	M	349
Eurobodalla (A)	20-24	F	367
Eurobodalla (A)	20-24	M	399
Eurobodalla (A)	25-29	F	392
Eurobodalla (A)	25-29	M	371
Eurobodalla (A)	30-34	F	425
Eurobodalla (A)	30-34	M	451
Eurobodalla (A)	35-39	F	516
Eurobodalla (A)	35-39	M	452
Eurobodalla (A)	40-44	F	691
Eurobodalla (A)	40-44	M	554
Eurobodalla (A)	45-49	F	761
Eurobodalla (A)	45-49	M	631
Eurobodalla (A)	50-54	F	896
Eurobodalla (A)	50-54	M	668
Eurobodalla (A)	55-59	F	889
Eurobodalla (A)	55-59	M	727
Eurobodalla (A)	60-64	F	655
Eurobodalla (A)	60-64	M	600
Eurobodalla (A)	65-69	F	220
Eurobodalla (A)	65-69	M	270
Eurobodalla (A)	70-74	F	63
Eurobodalla (A)	70-74	M	107
Eurobodalla (A)	75+	F	28
Eurobodalla (A)	75+	M	64
Fairfield (C)	15-19	F	1403
Fairfield (C)	15-19	M	1320
Fairfield (C)	20-24	F	2488
Fairfield (C)	20-24	M	2930
Fairfield (C)	25-29	F	2679
Fairfield (C)	25-29	M	3417
Fairfield (C)	30-34	F	2701
Fairfield (C)	30-34	M	3651
Fairfield (C)	35-39	F	2562
Fairfield (C)	35-39	M	3389
Fairfield (C)	40-44	F	2892
Fairfield (C)	40-44	M	3491
Fairfield (C)	45-49	F	2828
Fairfield (C)	45-49	M	3598
Fairfield (C)	50-54	F	2842
Fairfield (C)	50-54	M	3688
Fairfield (C)	55-59	F	2241
Fairfield (C)	55-59	M	3291
Fairfield (C)	60-64	F	1416
Fairfield (C)	60-64	M	2153
Fairfield (C)	65-69	F	517
Fairfield (C)	65-69	M	995
Fairfield (C)	70-74	F	137
Fairfield (C)	70-74	M	293
Fairfield (C)	75+	F	49
Fairfield (C)	75+	M	125
Federation (A)	15-19	F	143
Federation (A)	15-19	M	138
Federation (A)	20-24	F	157
Federation (A)	20-24	M	231
Federation (A)	25-29	F	150
Federation (A)	25-29	M	249
Federation (A)	30-34	F	174
Federation (A)	30-34	M	244
Federation (A)	35-39	F	179
Federation (A)	35-39	M	233
Federation (A)	40-44	F	221
Federation (A)	40-44	M	274
Federation (A)	45-49	F	257
Federation (A)	45-49	M	303
Federation (A)	50-54	F	257
Federation (A)	50-54	M	327
Federation (A)	55-59	F	252
Federation (A)	55-59	M	333
Federation (A)	60-64	F	171
Federation (A)	60-64	M	270
Federation (A)	65-69	F	73
Federation (A)	65-69	M	128
Federation (A)	70-74	F	34
Federation (A)	70-74	M	72
Federation (A)	75+	F	17
Federation (A)	75+	M	33
Forbes (A)	15-19	F	96
Forbes (A)	15-19	M	127
Forbes (A)	20-24	F	134
Forbes (A)	20-24	M	195
Forbes (A)	25-29	F	178
Forbes (A)	25-29	M	182
Forbes (A)	30-34	F	184
Forbes (A)	30-34	M	162
Forbes (A)	35-39	F	172
Forbes (A)	35-39	M	187
Forbes (A)	40-44	F	192
Forbes (A)	40-44	M	168
Forbes (A)	45-49	F	201
Forbes (A)	45-49	M	188
Forbes (A)	50-54	F	233
Forbes (A)	50-54	M	216
Forbes (A)	55-59	F	192
Forbes (A)	55-59	M	217
Forbes (A)	60-64	F	136
Forbes (A)	60-64	M	173
Forbes (A)	65-69	F	55
Forbes (A)	65-69	M	92
Forbes (A)	70-74	F	24
Forbes (A)	70-74	M	54
Forbes (A)	75+	F	29
Forbes (A)	75+	M	53
Georges River (A)	15-19	F	1192
Georges River (A)	15-19	M	900
Georges River (A)	20-24	F	2051
Georges River (A)	20-24	M	1815
Georges River (A)	25-29	F	2457
Georges River (A)	25-29	M	2215
Georges River (A)	30-34	F	2469
Georges River (A)	30-34	M	2324
Georges River (A)	35-39	F	2310
Georges River (A)	35-39	M	2067
Georges River (A)	40-44	F	2631
Georges River (A)	40-44	M	2087
Georges River (A)	45-49	F	2722
Georges River (A)	45-49	M	2034
Georges River (A)	50-54	F	2647
Georges River (A)	50-54	M	2070
Georges River (A)	55-59	F	2271
Georges River (A)	55-59	M	1791
Georges River (A)	60-64	F	1379
Georges River (A)	60-64	M	1182
Georges River (A)	65-69	F	608
Georges River (A)	65-69	M	666
Georges River (A)	70-74	F	199
Georges River (A)	70-74	M	243
Georges River (A)	75+	F	78
Georges River (A)	75+	M	146
Gilgandra (A)	15-19	F	36
Gilgandra (A)	15-19	M	33
Gilgandra (A)	20-24	F	49
Gilgandra (A)	20-24	M	66
Gilgandra (A)	25-29	F	59
Gilgandra (A)	25-29	M	82
Gilgandra (A)	30-34	F	54
Gilgandra (A)	30-34	M	50
Gilgandra (A)	35-39	F	63
Gilgandra (A)	35-39	M	67
Gilgandra (A)	40-44	F	71
Gilgandra (A)	40-44	M	62
Gilgandra (A)	45-49	F	78
Gilgandra (A)	45-49	M	86
Gilgandra (A)	50-54	F	98
Gilgandra (A)	50-54	M	94
Gilgandra (A)	55-59	F	101
Gilgandra (A)	55-59	M	95
Gilgandra (A)	60-64	F	73
Gilgandra (A)	60-64	M	80
Gilgandra (A)	65-69	F	30
Gilgandra (A)	65-69	M	55
Gilgandra (A)	70-74	F	28
Gilgandra (A)	70-74	M	27
Gilgandra (A)	75+	F	15
Gilgandra (A)	75+	M	41
Glen Innes Severn (A)	15-19	F	97
Glen Innes Severn (A)	15-19	M	89
Glen Innes Severn (A)	20-24	F	116
Glen Innes Severn (A)	20-24	M	109
Glen Innes Severn (A)	25-29	F	101
Glen Innes Severn (A)	25-29	M	97
Glen Innes Severn (A)	30-34	F	102
Glen Innes Severn (A)	30-34	M	116
Glen Innes Severn (A)	35-39	F	140
Glen Innes Severn (A)	35-39	M	132
Glen Innes Severn (A)	40-44	F	151
Glen Innes Severn (A)	40-44	M	124
Glen Innes Severn (A)	45-49	F	181
Glen Innes Severn (A)	45-49	M	149
Glen Innes Severn (A)	50-54	F	179
Glen Innes Severn (A)	50-54	M	162
Glen Innes Severn (A)	55-59	F	175
Glen Innes Severn (A)	55-59	M	222
Glen Innes Severn (A)	60-64	F	124
Glen Innes Severn (A)	60-64	M	139
Glen Innes Severn (A)	65-69	F	74
Glen Innes Severn (A)	65-69	M	95
Glen Innes Severn (A)	70-74	F	39
Glen Innes Severn (A)	70-74	M	64
Glen Innes Severn (A)	75+	F	27
Glen Innes Severn (A)	75+	M	55
Goulburn Mulwaree (A)	15-19	F	402
Goulburn Mulwaree (A)	15-19	M	379
Goulburn Mulwaree (A)	20-24	F	452
Goulburn Mulwaree (A)	20-24	M	540
Goulburn Mulwaree (A)	25-29	F	542
Goulburn Mulwaree (A)	25-29	M	520
Goulburn Mulwaree (A)	30-34	F	554
Goulburn Mulwaree (A)	30-34	M	545
Goulburn Mulwaree (A)	35-39	F	530
Goulburn Mulwaree (A)	35-39	M	541
Goulburn Mulwaree (A)	40-44	F	615
Goulburn Mulwaree (A)	40-44	M	583
Goulburn Mulwaree (A)	45-49	F	681
Goulburn Mulwaree (A)	45-49	M	625
Goulburn Mulwaree (A)	50-54	F	729
Goulburn Mulwaree (A)	50-54	M	653
Goulburn Mulwaree (A)	55-59	F	607
Goulburn Mulwaree (A)	55-59	M	597
Goulburn Mulwaree (A)	60-64	F	408
Goulburn Mulwaree (A)	60-64	M	418
Goulburn Mulwaree (A)	65-69	F	158
Goulburn Mulwaree (A)	65-69	M	231
Goulburn Mulwaree (A)	70-74	F	69
Goulburn Mulwaree (A)	70-74	M	99
Goulburn Mulwaree (A)	75+	F	34
Goulburn Mulwaree (A)	75+	M	66
Greater Hume Shire (A)	15-19	F	86
Greater Hume Shire (A)	15-19	M	94
Greater Hume Shire (A)	20-24	F	75
Greater Hume Shire (A)	20-24	M	116
Greater Hume Shire (A)	25-29	F	93
Greater Hume Shire (A)	25-29	M	134
Greater Hume Shire (A)	30-34	F	113
Greater Hume Shire (A)	30-34	M	159
Greater Hume Shire (A)	35-39	F	114
Greater Hume Shire (A)	35-39	M	132
Greater Hume Shire (A)	40-44	F	134
Greater Hume Shire (A)	40-44	M	154
Greater Hume Shire (A)	45-49	F	172
Greater Hume Shire (A)	45-49	M	184
Greater Hume Shire (A)	50-54	F	191
Greater Hume Shire (A)	50-54	M	230
Greater Hume Shire (A)	55-59	F	183
Greater Hume Shire (A)	55-59	M	227
Greater Hume Shire (A)	60-64	F	133
Greater Hume Shire (A)	60-64	M	176
Greater Hume Shire (A)	65-69	F	76
Greater Hume Shire (A)	65-69	M	111
Greater Hume Shire (A)	70-74	F	42
Greater Hume Shire (A)	70-74	M	73
Greater Hume Shire (A)	75+	F	29
Greater Hume Shire (A)	75+	M	64
Griffith (C)	15-19	F	407
Griffith (C)	15-19	M	428
Griffith (C)	20-24	F	512
Griffith (C)	20-24	M	575
Griffith (C)	25-29	F	668
Griffith (C)	25-29	M	689
Griffith (C)	30-34	F	576
Griffith (C)	30-34	M	678
Griffith (C)	35-39	F	532
Griffith (C)	35-39	M	625
Griffith (C)	40-44	F	592
Griffith (C)	40-44	M	622
Griffith (C)	45-49	F	650
Griffith (C)	45-49	M	655
Griffith (C)	50-54	F	634
Griffith (C)	50-54	M	663
Griffith (C)	55-59	F	534
Griffith (C)	55-59	M	625
Griffith (C)	60-64	F	381
Griffith (C)	60-64	M	452
Griffith (C)	65-69	F	156
Griffith (C)	65-69	M	235
Griffith (C)	70-74	F	57
Griffith (C)	70-74	M	108
Griffith (C)	75+	F	32
Griffith (C)	75+	M	61
Gundagai (A)	15-19	F	134
Gundagai (A)	15-19	M	111
Gundagai (A)	20-24	F	141
Gundagai (A)	20-24	M	174
Gundagai (A)	25-29	F	141
Gundagai (A)	25-29	M	157
Gundagai (A)	30-34	F	171
Gundagai (A)	30-34	M	175
Gundagai (A)	35-39	F	190
Gundagai (A)	35-39	M	187
Gundagai (A)	40-44	F	211
Gundagai (A)	40-44	M	194
Gundagai (A)	45-49	F	218
Gundagai (A)	45-49	M	221
Gundagai (A)	50-54	F	250
Gundagai (A)	50-54	M	268
Gundagai (A)	55-59	F	230
Gundagai (A)	55-59	M	250
Gundagai (A)	60-64	F	164
Gundagai (A)	60-64	M	203
Gundagai (A)	65-69	F	72
Gundagai (A)	65-69	M	104
Gundagai (A)	70-74	F	33
Gundagai (A)	70-74	M	59
Gundagai (A)	75+	F	26
Gundagai (A)	75+	M	56
Gunnedah (A)	15-19	F	159
Gunnedah (A)	15-19	M	169
Gunnedah (A)	20-24	F	200
Gunnedah (A)	20-24	M	211
Gunnedah (A)	25-29	F	220
Gunnedah (A)	25-29	M	223
Gunnedah (A)	30-34	F	241
Gunnedah (A)	30-34	M	224
Gunnedah (A)	35-39	F	233
Gunnedah (A)	35-39	M	232
Gunnedah (A)	40-44	F	230
Gunnedah (A)	40-44	M	239
Gunnedah (A)	45-49	F	265
Gunnedah (A)	45-49	M	219
Gunnedah (A)	50-54	F	239
Gunnedah (A)	50-54	M	262
Gunnedah (A)	55-59	F	247
Gunnedah (A)	55-59	M	295
Gunnedah (A)	60-64	F	179
Gunnedah (A)	60-64	M	241
Gunnedah (A)	65-69	F	73
Gunnedah (A)	65-69	M	113
Gunnedah (A)	70-74	F	32
Gunnedah (A)	70-74	M	52
Gunnedah (A)	75+	F	25
Gunnedah (A)	75+	M	44
Gwydir (A)	15-19	F	34
Gwydir (A)	15-19	M	35
Gwydir (A)	20-24	F	47
Gwydir (A)	20-24	M	65
Gwydir (A)	25-29	F	53
Gwydir (A)	25-29	M	78
Gwydir (A)	30-34	F	59
Gwydir (A)	30-34	M	63
Gwydir (A)	35-39	F	68
Gwydir (A)	35-39	M	79
Gwydir (A)	40-44	F	83
Gwydir (A)	40-44	M	93
Gwydir (A)	45-49	F	104
Gwydir (A)	45-49	M	114
Gwydir (A)	50-54	F	115
Gwydir (A)	50-54	M	128
Gwydir (A)	55-59	F	85
Gwydir (A)	55-59	M	114
Gwydir (A)	60-64	F	69
Gwydir (A)	60-64	M	91
Gwydir (A)	65-69	F	40
Gwydir (A)	65-69	M	70
Gwydir (A)	70-74	F	30
Gwydir (A)	70-74	M	49
Gwydir (A)	75+	F	20
Gwydir (A)	75+	M	38
Hawkesbury (C)	15-19	F	917
Hawkesbury (C)	15-19	M	900
Hawkesbury (C)	20-24	F	1161
Hawkesbury (C)	20-24	M	1333
Hawkesbury (C)	25-29	F	1034
Hawkesbury (C)	25-29	M	1387
Hawkesbury (C)	30-34	F	1014
Hawkesbury (C)	30-34	M	1241
Hawkesbury (C)	35-39	F	1059
Hawkesbury (C)	35-39	M	1175
Hawkesbury (C)	40-44	F	1329
Hawkesbury (C)	40-44	M	1272
Hawkesbury (C)	45-49	F	1377
Hawkesbury (C)	45-49	M	1309
Hawkesbury (C)	50-54	F	1359
Hawkesbury (C)	50-54	M	1244
Hawkesbury (C)	55-59	F	1143
Hawkesbury (C)	55-59	M	1200
Hawkesbury (C)	60-64	F	690
Hawkesbury (C)	60-64	M	792
Hawkesbury (C)	65-69	F	319
Hawkesbury (C)	65-69	M	426
Hawkesbury (C)	70-74	F	96
Hawkesbury (C)	70-74	M	179
Hawkesbury (C)	75+	F	49
Hawkesbury (C)	75+	M	103
Hay (A)	15-19	F	35
Hay (A)	15-19	M	44
Hay (A)	20-24	F	48
Hay (A)	20-24	M	64
Hay (A)	25-29	F	40
Hay (A)	25-29	M	57
Hay (A)	30-34	F	48
Hay (A)	30-34	M	55
Hay (A)	35-39	F	44
Hay (A)	35-39	M	42
Hay (A)	40-44	F	57
Hay (A)	40-44	M	52
Hay (A)	45-49	F	62
Hay (A)	45-49	M	69
Hay (A)	50-54	F	93
Hay (A)	50-54	M	98
Hay (A)	55-59	F	77
Hay (A)	55-59	M	83
Hay (A)	60-64	F	47
Hay (A)	60-64	M	63
Hay (A)	65-69	F	26
Hay (A)	65-69	M	35
Hay (A)	70-74	F	8
Hay (A)	70-74	M	15
Hay (A)	75+	F	7
Hay (A)	75+	M	11
Hilltops (A)	15-19	F	205
Hilltops (A)	15-19	M	224
Hilltops (A)	20-24	F	273
Hilltops (A)	20-24	M	267
Hilltops (A)	25-29	F	237
Hilltops (A)	25-29	M	284
Hilltops (A)	30-34	F	257
Hilltops (A)	30-34	M	281
Hilltops (A)	35-39	F	324
Hilltops (A)	35-39	M	305
Hilltops (A)	40-44	F	340
Hilltops (A)	40-44	M	369
Hilltops (A)	45-49	F	425
Hilltops (A)	45-49	M	341
Hilltops (A)	50-54	F	408
Hilltops (A)	50-54	M	439
Hilltops (A)	55-59	F	383
Hilltops (A)	55-59	M	376
Hilltops (A)	60-64	F	248
Hilltops (A)	60-64	M	340
Hilltops (A)	65-69	F	147
Hilltops (A)	65-69	M	200
Hilltops (A)	70-74	F	52
Hilltops (A)	70-74	M	97
Hilltops (A)	75+	F	44
Hilltops (A)	75+	M	88
Hornsby (A)	15-19	F	1591
Hornsby (A)	15-19	M	1456
Hornsby (A)	20-24	F	2015
Hornsby (A)	20-24	M	2205
Hornsby (A)	25-29	F	1819
Hornsby (A)	25-29	M	1998
Hornsby (A)	30-34	F	1836
Hornsby (A)	30-34	M	2051
Hornsby (A)	35-39	F	1969
Hornsby (A)	35-39	M	1919
Hornsby (A)	40-44	F	2386
Hornsby (A)	40-44	M	2121
Hornsby (A)	45-49	F	2695
Hornsby (A)	45-49	M	2129
Hornsby (A)	50-54	F	2511
Hornsby (A)	50-54	M	2026
Hornsby (A)	55-59	F	2280
Hornsby (A)	55-59	M	1953
Hornsby (A)	60-64	F	1453
Hornsby (A)	60-64	M	1476
Hornsby (A)	65-69	F	651
Hornsby (A)	65-69	M	836
Hornsby (A)	70-74	F	240
Hornsby (A)	70-74	M	348
Hornsby (A)	75+	F	91
Hornsby (A)	75+	M	213
Hunters Hill (A)	15-19	F	89
Hunters Hill (A)	15-19	M	61
Hunters Hill (A)	20-24	F	156
Hunters Hill (A)	20-24	M	166
Hunters Hill (A)	25-29	F	248
Hunters Hill (A)	25-29	M	186
Hunters Hill (A)	30-34	F	229
Hunters Hill (A)	30-34	M	193
Hunters Hill (A)	35-39	F	232
Hunters Hill (A)	35-39	M	186
Hunters Hill (A)	40-44	F	277
Hunters Hill (A)	40-44	M	154
Hunters Hill (A)	45-49	F	358
Hunters Hill (A)	45-49	M	179
Hunters Hill (A)	50-54	F	325
Hunters Hill (A)	50-54	M	173
Hunters Hill (A)	55-59	F	292
Hunters Hill (A)	55-59	M	193
Hunters Hill (A)	60-64	F	205
Hunters Hill (A)	60-64	M	119
Hunters Hill (A)	65-69	F	127
Hunters Hill (A)	65-69	M	95
Hunters Hill (A)	70-74	F	43
Hunters Hill (A)	70-74	M	44
Hunters Hill (A)	75+	F	19
Hunters Hill (A)	75+	M	31
Inner West (A)	15-19	F	1098
Inner West (A)	15-19	M	1094
Inner West (A)	20-24	F	2844
Inner West (A)	20-24	M	2921
Inner West (A)	25-29	F	3790
Inner West (A)	25-29	M	4130
Inner West (A)	30-34	F	3645
Inner West (A)	30-34	M	4144
Inner West (A)	35-39	F	3252
Inner West (A)	35-39	M	3678
Inner West (A)	40-44	F	3361
Inner West (A)	40-44	M	3546
Inner West (A)	45-49	F	3228
Inner West (A)	45-49	M	3348
Inner West (A)	50-54	F	3166
Inner West (A)	50-54	M	3255
Inner West (A)	55-59	F	2541
Inner West (A)	55-59	M	2808
Inner West (A)	60-64	F	1700
Inner West (A)	60-64	M	1955
Inner West (A)	65-69	F	802
Inner West (A)	65-69	M	1056
Inner West (A)	70-74	F	281
Inner West (A)	70-74	M	427
Inner West (A)	75+	F	108
Inner West (A)	75+	M	221
Inverell (A)	15-19	F	199
Inverell (A)	15-19	M	212
Inverell (A)	20-24	F	243
Inverell (A)	20-24	M	288
Inverell (A)	25-29	F	253
Inverell (A)	25-29	M	271
Inverell (A)	30-34	F	253
Inverell (A)	30-34	M	296
Inverell (A)	35-39	F	279
Inverell (A)	35-39	M	277
Inverell (A)	40-44	F	326
Inverell (A)	40-44	M	319
Inverell (A)	45-49	F	374
Inverell (A)	45-49	M	341
Inverell (A)	50-54	F	362
Inverell (A)	50-54	M	364
Inverell (A)	55-59	F	366
Inverell (A)	55-59	M	361
Inverell (A)	60-64	F	221
Inverell (A)	60-64	M	245
Inverell (A)	65-69	F	103
Inverell (A)	65-69	M	128
Inverell (A)	70-74	F	48
Inverell (A)	70-74	M	79
Inverell (A)	75+	F	43
Inverell (A)	75+	M	73
Junee (A)	15-19	F	38
Junee (A)	15-19	M	50
Junee (A)	20-24	F	60
Junee (A)	20-24	M	82
Junee (A)	25-29	F	88
Junee (A)	25-29	M	118
Junee (A)	30-34	F	84
Junee (A)	30-34	M	112
Junee (A)	35-39	F	73
Junee (A)	35-39	M	81
Junee (A)	40-44	F	76
Junee (A)	40-44	M	97
Junee (A)	45-49	F	89
Junee (A)	45-49	M	112
Junee (A)	50-54	F	89
Junee (A)	50-54	M	99
Junee (A)	55-59	F	95
Junee (A)	55-59	M	118
Junee (A)	60-64	F	51
Junee (A)	60-64	M	80
Junee (A)	65-69	F	34
Junee (A)	65-69	M	44
Junee (A)	70-74	F	7
Junee (A)	70-74	M	29
Junee (A)	75+	F	9
Junee (A)	75+	M	16
Kempsey (A)	15-19	F	308
Kempsey (A)	15-19	M	288
Kempsey (A)	20-24	F	305
Kempsey (A)	20-24	M	337
Kempsey (A)	25-29	F	337
Kempsey (A)	25-29	M	366
Kempsey (A)	30-34	F	340
Kempsey (A)	30-34	M	373
Kempsey (A)	35-39	F	410
Kempsey (A)	35-39	M	389
Kempsey (A)	40-44	F	492
Kempsey (A)	40-44	M	497
Kempsey (A)	45-49	F	551
Kempsey (A)	45-49	M	505
Kempsey (A)	50-54	F	661
Kempsey (A)	50-54	M	541
Kempsey (A)	55-59	F	647
Kempsey (A)	55-59	M	568
Kempsey (A)	60-64	F	390
Kempsey (A)	60-64	M	414
Kempsey (A)	65-69	F	173
Kempsey (A)	65-69	M	237
Kempsey (A)	70-74	F	50
Kempsey (A)	70-74	M	78
Kempsey (A)	75+	F	36
Kempsey (A)	75+	M	61
Kiama (A)	15-19	F	246
Kiama (A)	15-19	M	234
Kiama (A)	20-24	F	280
Kiama (A)	20-24	M	270
Kiama (A)	25-29	F	194
Kiama (A)	25-29	M	198
Kiama (A)	30-34	F	212
Kiama (A)	30-34	M	202
Kiama (A)	35-39	F	241
Kiama (A)	35-39	M	202
Kiama (A)	40-44	F	343
Kiama (A)	40-44	M	217
Kiama (A)	45-49	F	323
Kiama (A)	45-49	M	208
Kiama (A)	50-54	F	353
Kiama (A)	50-54	M	238
Kiama (A)	55-59	F	350
Kiama (A)	55-59	M	224
Kiama (A)	60-64	F	220
Kiama (A)	60-64	M	238
Kiama (A)	65-69	F	94
Kiama (A)	65-69	M	124
Kiama (A)	70-74	F	31
Kiama (A)	70-74	M	65
Kiama (A)	75+	F	19
Kiama (A)	75+	M	38
Ku-ring-gai (A)	15-19	F	1006
Ku-ring-gai (A)	15-19	M	722
Ku-ring-gai (A)	20-24	F	1468
Ku-ring-gai (A)	20-24	M	1198
Ku-ring-gai (A)	25-29	F	1451
Ku-ring-gai (A)	25-29	M	1167
Ku-ring-gai (A)	30-34	F	1467
Ku-ring-gai (A)	30-34	M	1185
Ku-ring-gai (A)	35-39	F	1459
Ku-ring-gai (A)	35-39	M	1092
Ku-ring-gai (A)	40-44	F	1838
Ku-ring-gai (A)	40-44	M	1209
Ku-ring-gai (A)	45-49	F	2275
Ku-ring-gai (A)	45-49	M	1331
Ku-ring-gai (A)	50-54	F	2208
Ku-ring-gai (A)	50-54	M	1414
Ku-ring-gai (A)	55-59	F	1865
Ku-ring-gai (A)	55-59	M	1195
Ku-ring-gai (A)	60-64	F	1270
Ku-ring-gai (A)	60-64	M	907
Ku-ring-gai (A)	65-69	F	741
Ku-ring-gai (A)	65-69	M	692
Ku-ring-gai (A)	70-74	F	313
Ku-ring-gai (A)	70-74	M	346
Ku-ring-gai (A)	75+	F	157
