LGA_NAME16	IncomeTotPersonal.max	Sex	workers
Wyalkatchem (S)		F	5
Wyalkatchem (S)		F	5
Wyalkatchem (S)		F	3
Wyalkatchem (S)		M	4
Wyalkatchem (S)		M	3
Wyalkatchem (S)		M	5
Wyalkatchem (S)		M	9
Wyalkatchem (S)		M	6
Wyalkatchem (S)		M	7
Wyalkatchem (S)		M	15
Wyalkatchem (S)		M	19
Wyalkatchem (S)		M	9
Wyalkatchem (S)		M	7
Wyalkatchem (S)		M	9
Wyalkatchem (S)		M	10
Wyalkatchem (S)		M	7
Wyalkatchem (S)	0	M	3
Wyalkatchem (S)	Inf	M	3
Wyndham-East Kimberley (S)		F	27
Wyndham-East Kimberley (S)		F	47
Wyndham-East Kimberley (S)		F	49
Wyndham-East Kimberley (S)		F	72
Wyndham-East Kimberley (S)		F	132
Wyndham-East Kimberley (S)		F	189
Wyndham-East Kimberley (S)		F	233
Wyndham-East Kimberley (S)		F	255
Wyndham-East Kimberley (S)		F	209
Wyndham-East Kimberley (S)		F	156
Wyndham-East Kimberley (S)		F	110
Wyndham-East Kimberley (S)		F	148
Wyndham-East Kimberley (S)		F	41
Wyndham-East Kimberley (S)		M	25
Wyndham-East Kimberley (S)		M	49
Wyndham-East Kimberley (S)		M	40
Wyndham-East Kimberley (S)		M	60
Wyndham-East Kimberley (S)		M	77
Wyndham-East Kimberley (S)		M	138
Wyndham-East Kimberley (S)		M	239
Wyndham-East Kimberley (S)		M	245
Wyndham-East Kimberley (S)		M	199
Wyndham-East Kimberley (S)		M	198
Wyndham-East Kimberley (S)		M	172
Wyndham-East Kimberley (S)		M	346
Wyndham-East Kimberley (S)		M	36
Wyndham-East Kimberley (S)	0	F	9
Wyndham-East Kimberley (S)	0	M	16
Wyndham-East Kimberley (S)	Inf	F	42
Wyndham-East Kimberley (S)	Inf	M	137
Yalgoo (S)		F	5
Yalgoo (S)		F	3
Yalgoo (S)		F	5
Yalgoo (S)		F	8
Yalgoo (S)		F	13
Yalgoo (S)		F	29
Yalgoo (S)		F	15
Yalgoo (S)		F	18
Yalgoo (S)		F	11
Yalgoo (S)		F	24
Yalgoo (S)		F	3
Yalgoo (S)		M	3
Yalgoo (S)		M	5
Yalgoo (S)		M	3
Yalgoo (S)		M	6
Yalgoo (S)		M	4
Yalgoo (S)		M	13
Yalgoo (S)		M	19
Yalgoo (S)		M	32
Yalgoo (S)		M	58
Yalgoo (S)		M	70
Yalgoo (S)		M	234
Yalgoo (S)		M	7
Yalgoo (S)	0	M	3
Yalgoo (S)	Inf	F	6
Yalgoo (S)	Inf	M	109
Yilgarn (S)		F	5
Yilgarn (S)		F	17
Yilgarn (S)		F	13
Yilgarn (S)		F	12
Yilgarn (S)		F	23
Yilgarn (S)		F	32
Yilgarn (S)		F	23
Yilgarn (S)		F	30
Yilgarn (S)		F	32
Yilgarn (S)		F	22
Yilgarn (S)		F	11
Yilgarn (S)		F	49
Yilgarn (S)		F	9
Yilgarn (S)		M	3
Yilgarn (S)		M	3
Yilgarn (S)		M	4
Yilgarn (S)		M	10
Yilgarn (S)		M	32
Yilgarn (S)		M	33
Yilgarn (S)		M	31
Yilgarn (S)		M	58
Yilgarn (S)		M	71
Yilgarn (S)		M	91
Yilgarn (S)		M	107
Yilgarn (S)		M	358
Yilgarn (S)		M	21
Yilgarn (S)	0	F	11
Yilgarn (S)	0	M	17
Yilgarn (S)	Inf	F	13
Yilgarn (S)	Inf	M	166
York (S)		F	28
York (S)		F	36
York (S)		F	53
York (S)		F	54
York (S)		F	65
York (S)		F	84
York (S)		F	62
York (S)		F	49
York (S)		F	20
York (S)		F	30
York (S)		F	22
York (S)		F	17
York (S)		F	7
York (S)		M	22
York (S)		M	12
York (S)		M	21
York (S)		M	25
York (S)		M	43
York (S)		M	46
York (S)		M	58
York (S)		M	70
York (S)		M	56
York (S)		M	35
York (S)		M	35
York (S)		M	40
York (S)		M	14
York (S)	0	F	9
York (S)	0	M	4
York (S)	Inf	F	6
York (S)	Inf	M	15
No usual address (WA)		F	891
No usual address (WA)		F	1357
No usual address (WA)		F	1291
No usual address (WA)		F	1399
No usual address (WA)		F	1724
No usual address (WA)		F	1526
No usual address (WA)		F	1373
No usual address (WA)		F	1176
No usual address (WA)		F	711
No usual address (WA)		F	486
No usual address (WA)		F	320
No usual address (WA)		F	410
No usual address (WA)		F	267
No usual address (WA)		M	604
No usual address (WA)		M	992
No usual address (WA)		M	1339
No usual address (WA)		M	1773
No usual address (WA)		M	2786
No usual address (WA)		M	3361
No usual address (WA)		M	4645
No usual address (WA)		M	5940
No usual address (WA)		M	4858
No usual address (WA)		M	4110
No usual address (WA)		M	2864
No usual address (WA)		M	4503
No usual address (WA)		M	714
No usual address (WA)	0	F	207
No usual address (WA)	0	M	284
No usual address (WA)	Inf	F	177
No usual address (WA)	Inf	M	2307
Migratory - Offshore - Shipping (WA)		F	3
Migratory - Offshore - Shipping (WA)		F	3
Migratory - Offshore - Shipping (WA)		F	4
Migratory - Offshore - Shipping (WA)		F	3
Migratory - Offshore - Shipping (WA)		F	5
Migratory - Offshore - Shipping (WA)		F	12
Migratory - Offshore - Shipping (WA)		F	3
Migratory - Offshore - Shipping (WA)		F	6
Migratory - Offshore - Shipping (WA)		F	4
Migratory - Offshore - Shipping (WA)		F	33
Migratory - Offshore - Shipping (WA)		F	3
Migratory - Offshore - Shipping (WA)		M	4
Migratory - Offshore - Shipping (WA)		M	3
Migratory - Offshore - Shipping (WA)		M	7
Migratory - Offshore - Shipping (WA)		M	5
Migratory - Offshore - Shipping (WA)		M	7
Migratory - Offshore - Shipping (WA)		M	14
Migratory - Offshore - Shipping (WA)		M	17
Migratory - Offshore - Shipping (WA)		M	35
Migratory - Offshore - Shipping (WA)		M	29
Migratory - Offshore - Shipping (WA)		M	50
Migratory - Offshore - Shipping (WA)		M	74
Migratory - Offshore - Shipping (WA)		M	406
Migratory - Offshore - Shipping (WA)		M	27
Migratory - Offshore - Shipping (WA)	0	M	8
Migratory - Offshore - Shipping (WA)	Inf	F	18
Migratory - Offshore - Shipping (WA)	Inf	M	823
Break O'Day (M)		F	53
Break O'Day (M)		F	85
Break O'Day (M)		F	86
Break O'Day (M)		F	99
Break O'Day (M)		F	135
Break O'Day (M)		F	117
Break O'Day (M)		F	87
Break O'Day (M)		F	64
Break O'Day (M)		F	41
Break O'Day (M)		F	33
Break O'Day (M)		F	16
Break O'Day (M)		F	16
Break O'Day (M)		F	12
Break O'Day (M)		M	34
Break O'Day (M)		M	40
Break O'Day (M)		M	54
Break O'Day (M)		M	71
Break O'Day (M)		M	95
Break O'Day (M)		M	113
Break O'Day (M)		M	119
Break O'Day (M)		M	82
Break O'Day (M)		M	55
Break O'Day (M)		M	42
Break O'Day (M)		M	33
Break O'Day (M)		M	46
Break O'Day (M)		M	15
Break O'Day (M)	0	F	16
Break O'Day (M)	0	M	7
Break O'Day (M)	Inf	F	7
Break O'Day (M)	Inf	M	18
Brighton (M)		F	77
Brighton (M)		F	71
Brighton (M)		F	85
Brighton (M)		F	105
Brighton (M)		F	184
Brighton (M)		F	185
Brighton (M)		F	143
Brighton (M)		F	146
Brighton (M)		F	84
Brighton (M)		F	59
Brighton (M)		F	29
Brighton (M)		F	22
Brighton (M)		F	16
Brighton (M)		M	52
Brighton (M)		M	53
Brighton (M)		M	45
Brighton (M)		M	52
Brighton (M)		M	120
Brighton (M)		M	232
Brighton (M)		M	302
Brighton (M)		M	274
Brighton (M)		M	154
Brighton (M)		M	127
Brighton (M)		M	74
Brighton (M)		M	55
Brighton (M)		M	21
Brighton (M)	0	F	5
Brighton (M)	0	M	4
Brighton (M)	Inf	F	4
Brighton (M)	Inf	M	25
Burnie (C)		F	256
Burnie (C)		F	294
Burnie (C)		F	353
Burnie (C)		F	414
Burnie (C)		F	682
Burnie (C)		F	802
Burnie (C)		F	686
Burnie (C)		F	701
Burnie (C)		F	408
Burnie (C)		F	326
Burnie (C)		F	211
Burnie (C)		F	132
Burnie (C)		F	59
Burnie (C)		M	172
Burnie (C)		M	107
Burnie (C)		M	143
Burnie (C)		M	192
Burnie (C)		M	310
Burnie (C)		M	563
Burnie (C)		M	716
Burnie (C)		M	797
Burnie (C)		M	525
Burnie (C)		M	452
Burnie (C)		M	320
Burnie (C)		M	352
Burnie (C)		M	66
Burnie (C)	0	F	36
Burnie (C)	0	M	30
Burnie (C)	Inf	F	49
Burnie (C)	Inf	M	141
Central Coast (M) (Tas.)		F	181
Central Coast (M) (Tas.)		F	224
Central Coast (M) (Tas.)		F	262
Central Coast (M) (Tas.)		F	308
Central Coast (M) (Tas.)		F	466
Central Coast (M) (Tas.)		F	375
Central Coast (M) (Tas.)		F	319
Central Coast (M) (Tas.)		F	259
Central Coast (M) (Tas.)		F	155
Central Coast (M) (Tas.)		F	130
Central Coast (M) (Tas.)		F	72
Central Coast (M) (Tas.)		F	49
Central Coast (M) (Tas.)		F	46
Central Coast (M) (Tas.)		M	72
Central Coast (M) (Tas.)		M	117
Central Coast (M) (Tas.)		M	98
Central Coast (M) (Tas.)		M	163
Central Coast (M) (Tas.)		M	251
Central Coast (M) (Tas.)		M	358
Central Coast (M) (Tas.)		M	437
Central Coast (M) (Tas.)		M	428
Central Coast (M) (Tas.)		M	258
Central Coast (M) (Tas.)		M	215
Central Coast (M) (Tas.)		M	145
Central Coast (M) (Tas.)		M	140
Central Coast (M) (Tas.)		M	51
Central Coast (M) (Tas.)	0	F	29
Central Coast (M) (Tas.)	0	M	20
Central Coast (M) (Tas.)	Inf	F	17
Central Coast (M) (Tas.)	Inf	M	68
Central Highlands (M) (Tas.)		F	8
Central Highlands (M) (Tas.)		F	20
Central Highlands (M) (Tas.)		F	24
Central Highlands (M) (Tas.)		F	32
Central Highlands (M) (Tas.)		F	31
Central Highlands (M) (Tas.)		F	25
Central Highlands (M) (Tas.)		F	28
Central Highlands (M) (Tas.)		F	25
Central Highlands (M) (Tas.)		F	15
Central Highlands (M) (Tas.)		F	5
Central Highlands (M) (Tas.)		F	10
Central Highlands (M) (Tas.)		F	8
Central Highlands (M) (Tas.)		F	5
Central Highlands (M) (Tas.)		M	5
Central Highlands (M) (Tas.)		M	14
Central Highlands (M) (Tas.)		M	20
Central Highlands (M) (Tas.)		M	28
Central Highlands (M) (Tas.)		M	36
Central Highlands (M) (Tas.)		M	59
Central Highlands (M) (Tas.)		M	66
Central Highlands (M) (Tas.)		M	54
Central Highlands (M) (Tas.)		M	39
Central Highlands (M) (Tas.)		M	24
Central Highlands (M) (Tas.)		M	23
Central Highlands (M) (Tas.)		M	27
Central Highlands (M) (Tas.)		M	17
Central Highlands (M) (Tas.)	0	F	5
Central Highlands (M) (Tas.)	0	M	14
Central Highlands (M) (Tas.)	Inf	F	6
Central Highlands (M) (Tas.)	Inf	M	10
Circular Head (M)		F	67
Circular Head (M)		F	109
Circular Head (M)		F	134
Circular Head (M)		F	176
Circular Head (M)		F	252
Circular Head (M)		F	241
Circular Head (M)		F	221
Circular Head (M)		F	148
Circular Head (M)		F	86
Circular Head (M)		F	62
Circular Head (M)		F	29
Circular Head (M)		F	27
Circular Head (M)		F	29
Circular Head (M)		M	49
Circular Head (M)		M	50
Circular Head (M)		M	51
Circular Head (M)		M	75
Circular Head (M)		M	128
Circular Head (M)		M	266
Circular Head (M)		M	339
Circular Head (M)		M	376
Circular Head (M)		M	189
Circular Head (M)		M	150
Circular Head (M)		M	104
Circular Head (M)		M	102
Circular Head (M)		M	51
Circular Head (M)	0	F	31
Circular Head (M)	0	M	14
Circular Head (M)	Inf	F	14
Circular Head (M)	Inf	M	44
Clarence (C)		F	430
Clarence (C)		F	422
Clarence (C)		F	500
Clarence (C)		F	641
Clarence (C)		F	1054
Clarence (C)		F	1098
Clarence (C)		F	1041
Clarence (C)		F	799
Clarence (C)		F	480
Clarence (C)		F	412
Clarence (C)		F	280
Clarence (C)		F	206
Clarence (C)		F	98
Clarence (C)		M	271
Clarence (C)		M	261
Clarence (C)		M	251
Clarence (C)		M	315
Clarence (C)		M	560
Clarence (C)		M	777
Clarence (C)		M	1193
Clarence (C)		M	1203
Clarence (C)		M	776
Clarence (C)		M	718
Clarence (C)		M	524
Clarence (C)		M	571
Clarence (C)		M	93
Clarence (C)	0	F	48
Clarence (C)	0	M	52
Clarence (C)	Inf	F	75
Clarence (C)	Inf	M	244
Derwent Valley (M)		F	61
Derwent Valley (M)		F	77
Derwent Valley (M)		F	100
Derwent Valley (M)		F	102
Derwent Valley (M)		F	164
Derwent Valley (M)		F	144
Derwent Valley (M)		F	129
Derwent Valley (M)		F	106
Derwent Valley (M)		F	67
Derwent Valley (M)		F	60
Derwent Valley (M)		F	34
Derwent Valley (M)		F	19
Derwent Valley (M)		F	20
Derwent Valley (M)		M	35
Derwent Valley (M)		M	32
Derwent Valley (M)		M	54
Derwent Valley (M)		M	56
Derwent Valley (M)		M	95
Derwent Valley (M)		M	132
Derwent Valley (M)		M	145
Derwent Valley (M)		M	176
Derwent Valley (M)		M	112
Derwent Valley (M)		M	141
Derwent Valley (M)		M	99
Derwent Valley (M)		M	88
Derwent Valley (M)		M	17
Derwent Valley (M)	0	F	14
Derwent Valley (M)	0	M	7
Derwent Valley (M)	Inf	F	4
Derwent Valley (M)	Inf	M	32
Devonport (C)		F	302
Devonport (C)		F	344
Devonport (C)		F	399
Devonport (C)		F	614
Devonport (C)		F	870
Devonport (C)		F	874
Devonport (C)		F	732
Devonport (C)		F	653
Devonport (C)		F	337
Devonport (C)		F	242
Devonport (C)		F	162
Devonport (C)		F	118
Devonport (C)		F	75
Devonport (C)		M	178
Devonport (C)		M	155
Devonport (C)		M	177
Devonport (C)		M	283
Devonport (C)		M	467
Devonport (C)		M	680
Devonport (C)		M	930
Devonport (C)		M	909
Devonport (C)		M	586
Devonport (C)		M	491
Devonport (C)		M	357
Devonport (C)		M	335
Devonport (C)		M	94
Devonport (C)	0	F	31
Devonport (C)	0	M	34
Devonport (C)	Inf	F	35
Devonport (C)	Inf	M	131
Dorset (M)		F	64
Dorset (M)		F	85
Dorset (M)		F	119
Dorset (M)		F	103
Dorset (M)		F	169
Dorset (M)		F	142
Dorset (M)		F	113
Dorset (M)		F	100
Dorset (M)		F	40
Dorset (M)		F	36
Dorset (M)		F	32
Dorset (M)		F	17
Dorset (M)		F	22
Dorset (M)		M	39
Dorset (M)		M	41
Dorset (M)		M	58
Dorset (M)		M	62
Dorset (M)		M	137
Dorset (M)		M	170
Dorset (M)		M	192
Dorset (M)		M	175
Dorset (M)		M	107
Dorset (M)		M	84
Dorset (M)		M	31
Dorset (M)		M	39
Dorset (M)		M	16
Dorset (M)	0	F	21
Dorset (M)	0	M	15
Dorset (M)	Inf	F	8
Dorset (M)	Inf	M	19
Flinders (M) (Tas.)		F	11
Flinders (M) (Tas.)		F	15
Flinders (M) (Tas.)		F	16
Flinders (M) (Tas.)		F	15
Flinders (M) (Tas.)		F	22
Flinders (M) (Tas.)		F	28
Flinders (M) (Tas.)		F	19
Flinders (M) (Tas.)		F	30
Flinders (M) (Tas.)		F	8
Flinders (M) (Tas.)		F	10
Flinders (M) (Tas.)		F	3
Flinders (M) (Tas.)		F	7
Flinders (M) (Tas.)		F	3
Flinders (M) (Tas.)		M	4
Flinders (M) (Tas.)		M	5
Flinders (M) (Tas.)		M	7
Flinders (M) (Tas.)		M	10
Flinders (M) (Tas.)		M	19
Flinders (M) (Tas.)		M	20
Flinders (M) (Tas.)		M	26
Flinders (M) (Tas.)		M	41
Flinders (M) (Tas.)		M	25
Flinders (M) (Tas.)		M	15
Flinders (M) (Tas.)		M	9
Flinders (M) (Tas.)		M	14
Flinders (M) (Tas.)		M	3
Flinders (M) (Tas.)	0	M	7
Flinders (M) (Tas.)	Inf	F	3
Flinders (M) (Tas.)	Inf	M	4
George Town (M)		F	37
George Town (M)		F	53
George Town (M)		F	77
George Town (M)		F	86
George Town (M)		F	129
George Town (M)		F	119
George Town (M)		F	81
George Town (M)		F	72
George Town (M)		F	60
George Town (M)		F	47
George Town (M)		F	30
George Town (M)		F	23
George Town (M)		F	10
George Town (M)		M	16
George Town (M)		M	34
George Town (M)		M	38
George Town (M)		M	57
George Town (M)		M	69
George Town (M)		M	123
George Town (M)		M	187
George Town (M)		M	204
George Town (M)		M	207
George Town (M)		M	249
George Town (M)		M	219
George Town (M)		M	165
George Town (M)		M	18
George Town (M)	0	F	5
George Town (M)	0	M	10
George Town (M)	Inf	F	5
George Town (M)	Inf	M	49
Glamorgan/Spring Bay (M)		F	31
Glamorgan/Spring Bay (M)		F	53
Glamorgan/Spring Bay (M)		F	62
Glamorgan/Spring Bay (M)		F	89
Glamorgan/Spring Bay (M)		F	112
Glamorgan/Spring Bay (M)		F	108
Glamorgan/Spring Bay (M)		F	93
Glamorgan/Spring Bay (M)		F	69
Glamorgan/Spring Bay (M)		F	35
Glamorgan/Spring Bay (M)		F	23
Glamorgan/Spring Bay (M)		F	6
Glamorgan/Spring Bay (M)		F	9
Glamorgan/Spring Bay (M)		F	3
Glamorgan/Spring Bay (M)		M	17
Glamorgan/Spring Bay (M)		M	28
Glamorgan/Spring Bay (M)		M	38
Glamorgan/Spring Bay (M)		M	50
Glamorgan/Spring Bay (M)		M	82
Glamorgan/Spring Bay (M)		M	122
Glamorgan/Spring Bay (M)		M	114
Glamorgan/Spring Bay (M)		M	93
Glamorgan/Spring Bay (M)		M	46
Glamorgan/Spring Bay (M)		M	40
Glamorgan/Spring Bay (M)		M	25
Glamorgan/Spring Bay (M)		M	37
Glamorgan/Spring Bay (M)		M	17
Glamorgan/Spring Bay (M)	0	F	6
Glamorgan/Spring Bay (M)	0	M	11
Glamorgan/Spring Bay (M)	Inf	F	8
Glamorgan/Spring Bay (M)	Inf	M	16
Glenorchy (C)		F	365
Glenorchy (C)		F	435
Glenorchy (C)		F	507
Glenorchy (C)		F	630
Glenorchy (C)		F	1064
Glenorchy (C)		F	1140
Glenorchy (C)		F	1159
Glenorchy (C)		F	975
Glenorchy (C)		F	544
Glenorchy (C)		F	351
Glenorchy (C)		F	193
Glenorchy (C)		F	158
Glenorchy (C)		F	92
Glenorchy (C)		M	255
Glenorchy (C)		M	268
Glenorchy (C)		M	347
Glenorchy (C)		M	495
Glenorchy (C)		M	822
Glenorchy (C)		M	1308
Glenorchy (C)		M	1886
Glenorchy (C)		M	1907
Glenorchy (C)		M	1190
Glenorchy (C)		M	1017
Glenorchy (C)		M	547
Glenorchy (C)		M	556
Glenorchy (C)		M	145
Glenorchy (C)	0	F	29
Glenorchy (C)	0	M	55
Glenorchy (C)	Inf	F	53
Glenorchy (C)	Inf	M	227
Hobart (C)		F	913
Hobart (C)		F	1144
Hobart (C)		F	1226
Hobart (C)		F	1647
Hobart (C)		F	2661
Hobart (C)		F	3184
Hobart (C)		F	3697
Hobart (C)		F	4367
Hobart (C)		F	3116
Hobart (C)		F	2370
Hobart (C)		F	1484
Hobart (C)		F	1533
Hobart (C)		F	292
Hobart (C)		M	514
Hobart (C)		M	622
Hobart (C)		M	631
Hobart (C)		M	762
Hobart (C)		M	1287
Hobart (C)		M	1680
Hobart (C)		M	2401
Hobart (C)		M	2973
Hobart (C)		M	2436
Hobart (C)		M	2301
Hobart (C)		M	1795
Hobart (C)		M	2720
Hobart (C)		M	241
Hobart (C)	0	F	129
Hobart (C)	0	M	70
Hobart (C)	Inf	F	512
Hobart (C)	Inf	M	1470
Huon Valley (M)		F	113
Huon Valley (M)		F	162
Huon Valley (M)		F	183
Huon Valley (M)		F	221
Huon Valley (M)		F	292
Huon Valley (M)		F	300
Huon Valley (M)		F	211
Huon Valley (M)		F	192
Huon Valley (M)		F	87
Huon Valley (M)		F	76
Huon Valley (M)		F	32
Huon Valley (M)		F	46
Huon Valley (M)		F	31
Huon Valley (M)		M	64
Huon Valley (M)		M	82
Huon Valley (M)		M	112
Huon Valley (M)		M	142
Huon Valley (M)		M	212
Huon Valley (M)		M	302
Huon Valley (M)		M	339
Huon Valley (M)		M	347
Huon Valley (M)		M	233
Huon Valley (M)		M	136
Huon Valley (M)		M	81
Huon Valley (M)		M	97
Huon Valley (M)		M	49
Huon Valley (M)	0	F	30
Huon Valley (M)	0	M	31
Huon Valley (M)	Inf	F	17
Huon Valley (M)	Inf	M	42
Kentish (M)		F	42
Kentish (M)		F	54
Kentish (M)		F	61
Kentish (M)		F	66
Kentish (M)		F	96
Kentish (M)		F	78
Kentish (M)		F	68
Kentish (M)		F	51
Kentish (M)		F	25
Kentish (M)		F	23
Kentish (M)		F	9
Kentish (M)		F	11
Kentish (M)		F	17
Kentish (M)		M	16
Kentish (M)		M	30
Kentish (M)		M	47
Kentish (M)		M	45
Kentish (M)		M	54
Kentish (M)		M	75
Kentish (M)		M	108
Kentish (M)		M	98
Kentish (M)		M	59
Kentish (M)		M	55
Kentish (M)		M	35
Kentish (M)		M	63
Kentish (M)		M	10
Kentish (M)	0	F	12
Kentish (M)	0	M	20
Kentish (M)	Inf	F	8
Kentish (M)	Inf	M	16
King Island (M)		F	6
King Island (M)		F	18
King Island (M)		F	18
King Island (M)		F	30
King Island (M)		F	41
King Island (M)		F	61
King Island (M)		F	48
King Island (M)		F	42
King Island (M)		F	29
King Island (M)		F	28
King Island (M)		F	11
King Island (M)		F	12
King Island (M)		F	6
King Island (M)		M	13
King Island (M)		M	14
King Island (M)		M	15
King Island (M)		M	42
King Island (M)		M	53
King Island (M)		M	59
King Island (M)		M	54
King Island (M)		M	37
King Island (M)		M	32
King Island (M)		M	28
King Island (M)		M	27
King Island (M)		M	14
King Island (M)	0	F	3
King Island (M)	Inf	F	3
King Island (M)	Inf	M	15
Kingborough (M)		F	303
Kingborough (M)		F	313
Kingborough (M)		F	287
Kingborough (M)		F	385
Kingborough (M)		F	583
Kingborough (M)		F	578
Kingborough (M)		F	465
Kingborough (M)		F	343
Kingborough (M)		F	230
Kingborough (M)		F	217
Kingborough (M)		F	112
Kingborough (M)		F	119
Kingborough (M)		F	44
Kingborough (M)		M	219
Kingborough (M)		M	192
Kingborough (M)		M	181
Kingborough (M)		M	242
Kingborough (M)		M	349
Kingborough (M)		M	496
Kingborough (M)		M	603
Kingborough (M)		M	676
Kingborough (M)		M	433
Kingborough (M)		M	331
Kingborough (M)		M	207
Kingborough (M)		M	266
Kingborough (M)		M	53
Kingborough (M)	0	F	41
Kingborough (M)	0	M	32
Kingborough (M)	Inf	F	41
Kingborough (M)	Inf	M	119
Latrobe (M) (Tas.)		F	69
Latrobe (M) (Tas.)		F	119
Latrobe (M) (Tas.)		F	122
Latrobe (M) (Tas.)		F	169
Latrobe (M) (Tas.)		F	264
Latrobe (M) (Tas.)		F	267
Latrobe (M) (Tas.)		F	206
Latrobe (M) (Tas.)		F	210
Latrobe (M) (Tas.)		F	133
Latrobe (M) (Tas.)		F	93
Latrobe (M) (Tas.)		F	49
Latrobe (M) (Tas.)		F	42
Latrobe (M) (Tas.)		F	25
Latrobe (M) (Tas.)		M	32
Latrobe (M) (Tas.)		M	55
Latrobe (M) (Tas.)		M	59
Latrobe (M) (Tas.)		M	72
Latrobe (M) (Tas.)		M	148
Latrobe (M) (Tas.)		M	225
Latrobe (M) (Tas.)		M	277
Latrobe (M) (Tas.)		M	244
Latrobe (M) (Tas.)		M	134
Latrobe (M) (Tas.)		M	122
Latrobe (M) (Tas.)		M	57
Latrobe (M) (Tas.)		M	50
Latrobe (M) (Tas.)		M	24
Latrobe (M) (Tas.)	0	F	18
Latrobe (M) (Tas.)	0	M	16
Latrobe (M) (Tas.)	Inf	F	18
Latrobe (M) (Tas.)	Inf	M	49
Launceston (C)		F	775
Launceston (C)		F	1048
Launceston (C)		F	1120
Launceston (C)		F	1508
Launceston (C)		F	2316
Launceston (C)		F	2568
Launceston (C)		F	2421
Launceston (C)		F	2305
Launceston (C)		F	1371
Launceston (C)		F	1067
Launceston (C)		F	666
Launceston (C)		F	522
Launceston (C)		F	200
Launceston (C)		M	525
Launceston (C)		M	498
Launceston (C)		M	550
Launceston (C)		M	725
Launceston (C)		M	1242
Launceston (C)		M	1840
Launceston (C)		M	2460
Launceston (C)		M	2505
Launceston (C)		M	1645
Launceston (C)		M	1327
Launceston (C)		M	891
Launceston (C)		M	988
Launceston (C)		M	254
Launceston (C)	0	F	85
Launceston (C)	0	M	77
Launceston (C)	Inf	F	186
Launceston (C)	Inf	M	584
Meander Valley (M)		F	131
Meander Valley (M)		F	195
Meander Valley (M)		F	230
Meander Valley (M)		F	263
Meander Valley (M)		F	398
Meander Valley (M)		F	388
Meander Valley (M)		F	296
Meander Valley (M)		F	269
Meander Valley (M)		F	155
Meander Valley (M)		F	125
Meander Valley (M)		F	67
Meander Valley (M)		F	47
Meander Valley (M)		F	46
Meander Valley (M)		M	80
Meander Valley (M)		M	103
Meander Valley (M)		M	128
Meander Valley (M)		M	130
Meander Valley (M)		M	271
Meander Valley (M)		M	339
Meander Valley (M)		M	416
Meander Valley (M)		M	430
Meander Valley (M)		M	263
Meander Valley (M)		M	216
Meander Valley (M)		M	153
Meander Valley (M)		M	153
Meander Valley (M)		M	43
Meander Valley (M)	0	F	36
Meander Valley (M)	0	M	29
Meander Valley (M)	Inf	F	21
Meander Valley (M)	Inf	M	60
Northern Midlands (M)		F	94
Northern Midlands (M)		F	114
Northern Midlands (M)		F	126
Northern Midlands (M)		F	145
Northern Midlands (M)		F	262
Northern Midlands (M)		F	298
Northern Midlands (M)		F	242
Northern Midlands (M)		F	145
Northern Midlands (M)		F	91
Northern Midlands (M)		F	63
Northern Midlands (M)		F	35
Northern Midlands (M)		F	28
Northern Midlands (M)		F	51
Northern Midlands (M)		M	51
Northern Midlands (M)		M	55
Northern Midlands (M)		M	106
Northern Midlands (M)		M	119
Northern Midlands (M)		M	262
Northern Midlands (M)		M	478
Northern Midlands (M)		M	553
Northern Midlands (M)		M	505
Northern Midlands (M)		M	307
Northern Midlands (M)		M	194
Northern Midlands (M)		M	119
Northern Midlands (M)		M	139
Northern Midlands (M)		M	47
Northern Midlands (M)	0	F	18
Northern Midlands (M)	0	M	32
Northern Midlands (M)	Inf	F	27
Northern Midlands (M)	Inf	M	68
Sorell (M)		F	66
Sorell (M)		F	114
Sorell (M)		F	99
Sorell (M)		F	143
Sorell (M)		F	217
Sorell (M)		F	216
Sorell (M)		F	143
Sorell (M)		F	99
Sorell (M)		F	45
Sorell (M)		F	57
Sorell (M)		F	30
Sorell (M)		F	26
Sorell (M)		F	12
Sorell (M)		M	58
Sorell (M)		M	74
Sorell (M)		M	61
Sorell (M)		M	79
Sorell (M)		M	109
Sorell (M)		M	172
Sorell (M)		M	207
Sorell (M)		M	166
Sorell (M)		M	104
Sorell (M)		M	68
Sorell (M)		M	43
Sorell (M)		M	50
Sorell (M)		M	18
Sorell (M)	0	F	10
Sorell (M)	0	M	14
Sorell (M)	Inf	F	3
Sorell (M)	Inf	M	27
Southern Midlands (M)		F	25
Southern Midlands (M)		F	56
Southern Midlands (M)		F	47
Southern Midlands (M)		F	49
Southern Midlands (M)		F	71
Southern Midlands (M)		F	58
Southern Midlands (M)		F	52
Southern Midlands (M)		F	47
Southern Midlands (M)		F	24
Southern Midlands (M)		F	29
Southern Midlands (M)		F	14
Southern Midlands (M)		F	10
Southern Midlands (M)		F	5
Southern Midlands (M)		M	23
Southern Midlands (M)		M	16
Southern Midlands (M)		M	34
Southern Midlands (M)		M	38
Southern Midlands (M)		M	69
Southern Midlands (M)		M	88
Southern Midlands (M)		M	93
Southern Midlands (M)		M	72
Southern Midlands (M)		M	48
Southern Midlands (M)		M	41
Southern Midlands (M)		M	21
Southern Midlands (M)		M	21
Southern Midlands (M)		M	7
Southern Midlands (M)	0	F	11
Southern Midlands (M)	0	M	16
Southern Midlands (M)	Inf	F	10
Southern Midlands (M)	Inf	M	20
