LGA_NAME16	IncomeTotPersonal.max	workers
Renmark Paringa (DC)	42000	641
Renmark Paringa (DC)	52500	611
Renmark Paringa (DC)	65625	473
Renmark Paringa (DC)	78750	245
Renmark Paringa (DC)	91875	173
Renmark Paringa (DC)	105000	106
Renmark Paringa (DC)	157500	96
Renmark Paringa (DC)	Inf	77
Robe (DC)		9
Robe (DC)	0	15
Robe (DC)	7875	30
Robe (DC)	15750	46
Robe (DC)	21000	47
Robe (DC)	26250	59
Robe (DC)	34125	81
Robe (DC)	42000	66
Robe (DC)	52500	84
Robe (DC)	65625	78
Robe (DC)	78750	42
Robe (DC)	91875	29
Robe (DC)	105000	28
Robe (DC)	157500	15
Robe (DC)	Inf	9
Roxby Downs (M)		20
Roxby Downs (M)	0	7
Roxby Downs (M)	7875	37
Roxby Downs (M)	15750	61
Roxby Downs (M)	21000	42
Roxby Downs (M)	26250	59
Roxby Downs (M)	34125	111
Roxby Downs (M)	42000	97
Roxby Downs (M)	52500	125
Roxby Downs (M)	65625	149
Roxby Downs (M)	78750	182
Roxby Downs (M)	91875	220
Roxby Downs (M)	105000	280
Roxby Downs (M)	157500	615
Roxby Downs (M)	Inf	210
Salisbury (C)		571
Salisbury (C)	0	278
Salisbury (C)	7875	1317
Salisbury (C)	15750	1641
Salisbury (C)	21000	1773
Salisbury (C)	26250	2194
Salisbury (C)	34125	3824
Salisbury (C)	42000	5432
Salisbury (C)	52500	6866
Salisbury (C)	65625	6521
Salisbury (C)	78750	4461
Salisbury (C)	91875	3650
Salisbury (C)	105000	2488
Salisbury (C)	157500	3268
Salisbury (C)	Inf	1029
Southern Mallee (DC)		12
Southern Mallee (DC)	0	24
Southern Mallee (DC)	7875	33
Southern Mallee (DC)	15750	43
Southern Mallee (DC)	21000	55
Southern Mallee (DC)	26250	75
Southern Mallee (DC)	34125	130
Southern Mallee (DC)	42000	133
Southern Mallee (DC)	52500	126
Southern Mallee (DC)	65625	143
Southern Mallee (DC)	78750	79
Southern Mallee (DC)	91875	61
Southern Mallee (DC)	105000	29
Southern Mallee (DC)	157500	34
Southern Mallee (DC)	Inf	14
Streaky Bay (DC)		11
Streaky Bay (DC)	0	19
Streaky Bay (DC)	7875	34
Streaky Bay (DC)	15750	45
Streaky Bay (DC)	21000	54
Streaky Bay (DC)	26250	72
Streaky Bay (DC)	34125	105
Streaky Bay (DC)	42000	114
Streaky Bay (DC)	52500	97
Streaky Bay (DC)	65625	91
Streaky Bay (DC)	78750	79
Streaky Bay (DC)	91875	53
Streaky Bay (DC)	105000	31
Streaky Bay (DC)	157500	28
Streaky Bay (DC)	Inf	20
Tatiara (DC)		57
Tatiara (DC)	0	88
Tatiara (DC)	7875	124
Tatiara (DC)	15750	167
Tatiara (DC)	21000	173
Tatiara (DC)	26250	238
Tatiara (DC)	34125	359
Tatiara (DC)	42000	578
Tatiara (DC)	52500	548
Tatiara (DC)	65625	468
Tatiara (DC)	78750	216
Tatiara (DC)	91875	177
Tatiara (DC)	105000	99
Tatiara (DC)	157500	86
Tatiara (DC)	Inf	48
Tea Tree Gully (C)		287
Tea Tree Gully (C)	0	163
Tea Tree Gully (C)	7875	1487
Tea Tree Gully (C)	15750	1517
Tea Tree Gully (C)	21000	1376
Tea Tree Gully (C)	26250	1607
Tea Tree Gully (C)	34125	2302
Tea Tree Gully (C)	42000	2536
Tea Tree Gully (C)	52500	2727
Tea Tree Gully (C)	65625	2568
Tea Tree Gully (C)	78750	1486
Tea Tree Gully (C)	91875	1201
Tea Tree Gully (C)	105000	892
Tea Tree Gully (C)	157500	771
Tea Tree Gully (C)	Inf	358
The Coorong (DC)		45
The Coorong (DC)	0	58
The Coorong (DC)	7875	69
The Coorong (DC)	15750	119
The Coorong (DC)	21000	130
The Coorong (DC)	26250	178
The Coorong (DC)	34125	258
The Coorong (DC)	42000	294
The Coorong (DC)	52500	283
The Coorong (DC)	65625	245
The Coorong (DC)	78750	135
The Coorong (DC)	91875	83
The Coorong (DC)	105000	47
The Coorong (DC)	157500	65
The Coorong (DC)	Inf	26
Tumby Bay (DC)		17
Tumby Bay (DC)	0	18
Tumby Bay (DC)	7875	34
Tumby Bay (DC)	15750	50
Tumby Bay (DC)	21000	47
Tumby Bay (DC)	26250	62
Tumby Bay (DC)	34125	99
Tumby Bay (DC)	42000	103
Tumby Bay (DC)	52500	120
Tumby Bay (DC)	65625	114
Tumby Bay (DC)	78750	75
Tumby Bay (DC)	91875	45
Tumby Bay (DC)	105000	25
Tumby Bay (DC)	157500	32
Tumby Bay (DC)	Inf	29
Unley (C)		242
Unley (C)	0	122
Unley (C)	7875	647
Unley (C)	15750	858
Unley (C)	21000	879
Unley (C)	26250	1102
Unley (C)	34125	1788
Unley (C)	42000	2116
Unley (C)	52500	2466
Unley (C)	65625	2548
Unley (C)	78750	1715
Unley (C)	91875	1483
Unley (C)	105000	935
Unley (C)	157500	1515
Unley (C)	Inf	977
Victor Harbor (C)		62
Victor Harbor (C)	0	39
Victor Harbor (C)	7875	256
Victor Harbor (C)	15750	252
Victor Harbor (C)	21000	282
Victor Harbor (C)	26250	390
Victor Harbor (C)	34125	603
Victor Harbor (C)	42000	609
Victor Harbor (C)	52500	548
Victor Harbor (C)	65625	495
Victor Harbor (C)	78750	277
Victor Harbor (C)	91875	220
Victor Harbor (C)	105000	147
Victor Harbor (C)	157500	148
Victor Harbor (C)	Inf	61
Wakefield (DC)		58
Wakefield (DC)	0	29
Wakefield (DC)	7875	93
Wakefield (DC)	15750	90
Wakefield (DC)	21000	122
Wakefield (DC)	26250	164
Wakefield (DC)	34125	263
Wakefield (DC)	42000	415
Wakefield (DC)	52500	490
Wakefield (DC)	65625	357
Wakefield (DC)	78750	185
Wakefield (DC)	91875	172
Wakefield (DC)	105000	100
Wakefield (DC)	157500	105
Wakefield (DC)	Inf	40
Walkerville (M)		33
Walkerville (M)	0	18
Walkerville (M)	7875	98
Walkerville (M)	15750	117
Walkerville (M)	21000	131
Walkerville (M)	26250	152
Walkerville (M)	34125	226
Walkerville (M)	42000	248
Walkerville (M)	52500	301
Walkerville (M)	65625	297
Walkerville (M)	78750	210
Walkerville (M)	91875	172
Walkerville (M)	105000	119
Walkerville (M)	157500	141
Walkerville (M)	Inf	84
Wattle Range (DC)		92
Wattle Range (DC)	0	73
Wattle Range (DC)	7875	176
Wattle Range (DC)	15750	231
Wattle Range (DC)	21000	245
Wattle Range (DC)	26250	291
Wattle Range (DC)	34125	487
Wattle Range (DC)	42000	547
Wattle Range (DC)	52500	597
Wattle Range (DC)	65625	547
Wattle Range (DC)	78750	348
Wattle Range (DC)	91875	306
Wattle Range (DC)	105000	233
Wattle Range (DC)	157500	290
Wattle Range (DC)	Inf	122
West Torrens (C)		536
West Torrens (C)	0	197
West Torrens (C)	7875	1091
West Torrens (C)	15750	1409
West Torrens (C)	21000	1549
West Torrens (C)	26250	2079
West Torrens (C)	34125	3358
West Torrens (C)	42000	4589
West Torrens (C)	52500	6310
West Torrens (C)	65625	6784
West Torrens (C)	78750	4471
West Torrens (C)	91875	3568
West Torrens (C)	105000	2434
West Torrens (C)	157500	3166
West Torrens (C)	Inf	1371
Whyalla (C)		119
Whyalla (C)	0	36
Whyalla (C)	7875	284
Whyalla (C)	15750	378
Whyalla (C)	21000	385
Whyalla (C)	26250	478
Whyalla (C)	34125	681
Whyalla (C)	42000	657
Whyalla (C)	52500	853
Whyalla (C)	65625	859
Whyalla (C)	78750	631
Whyalla (C)	91875	629
Whyalla (C)	105000	479
Whyalla (C)	157500	500
Whyalla (C)	Inf	167
Wudinna (DC)		11
Wudinna (DC)	0	13
Wudinna (DC)	7875	25
Wudinna (DC)	15750	44
Wudinna (DC)	21000	44
Wudinna (DC)	26250	37
Wudinna (DC)	34125	48
Wudinna (DC)	42000	67
Wudinna (DC)	52500	89
Wudinna (DC)	65625	85
Wudinna (DC)	78750	51
Wudinna (DC)	91875	48
Wudinna (DC)	105000	27
Wudinna (DC)	157500	27
Wudinna (DC)	Inf	26
Yankalilla (DC)		22
Yankalilla (DC)	0	32
Yankalilla (DC)	7875	70
Yankalilla (DC)	15750	93
Yankalilla (DC)	21000	102
Yankalilla (DC)	26250	123
Yankalilla (DC)	34125	195
Yankalilla (DC)	42000	190
Yankalilla (DC)	52500	168
Yankalilla (DC)	65625	161
Yankalilla (DC)	78750	99
Yankalilla (DC)	91875	47
Yankalilla (DC)	105000	28
Yankalilla (DC)	157500	47
Yankalilla (DC)	Inf	26
Yorke Peninsula (DC)		64
Yorke Peninsula (DC)	0	82
Yorke Peninsula (DC)	7875	138
Yorke Peninsula (DC)	15750	202
Yorke Peninsula (DC)	21000	220
Yorke Peninsula (DC)	26250	287
Yorke Peninsula (DC)	34125	480
Yorke Peninsula (DC)	42000	439
Yorke Peninsula (DC)	52500	455
Yorke Peninsula (DC)	65625	471
Yorke Peninsula (DC)	78750	290
Yorke Peninsula (DC)	91875	241
Yorke Peninsula (DC)	105000	148
Yorke Peninsula (DC)	157500	133
Yorke Peninsula (DC)	Inf	75
Unincorporated SA		84
Unincorporated SA	0	24
Unincorporated SA	7875	54
Unincorporated SA	15750	95
Unincorporated SA	21000	83
Unincorporated SA	26250	98
Unincorporated SA	34125	189
Unincorporated SA	42000	212
Unincorporated SA	52500	312
Unincorporated SA	65625	499
Unincorporated SA	78750	466
Unincorporated SA	91875	726
Unincorporated SA	105000	806
Unincorporated SA	157500	1589
Unincorporated SA	Inf	591
No usual address (SA)		587
No usual address (SA)	0	294
No usual address (SA)	7875	1081
No usual address (SA)	15750	1914
No usual address (SA)	21000	2250
No usual address (SA)	26250	2728
No usual address (SA)	34125	3932
No usual address (SA)	42000	4202
No usual address (SA)	52500	4601
No usual address (SA)	65625	4697
No usual address (SA)	78750	2927
No usual address (SA)	91875	2077
No usual address (SA)	105000	1134
No usual address (SA)	157500	1332
No usual address (SA)	Inf	551
Migratory - Offshore - Shipping (SA)	0	4
Migratory - Offshore - Shipping (SA)	34125	4
Migratory - Offshore - Shipping (SA)	42000	3
Migratory - Offshore - Shipping (SA)	52500	3
Migratory - Offshore - Shipping (SA)	65625	4
Migratory - Offshore - Shipping (SA)	78750	4
Migratory - Offshore - Shipping (SA)	91875	3
Migratory - Offshore - Shipping (SA)	105000	7
Migratory - Offshore - Shipping (SA)	157500	22
Migratory - Offshore - Shipping (SA)	Inf	15
Albany (C)		244
Albany (C)	0	123
Albany (C)	7875	617
Albany (C)	15750	603
Albany (C)	21000	789
Albany (C)	26250	974
Albany (C)	34125	1510
Albany (C)	42000	1710
Albany (C)	52500	1886
Albany (C)	65625	1920
Albany (C)	78750	1249
Albany (C)	91875	1115
Albany (C)	105000	821
Albany (C)	157500	876
Albany (C)	Inf	373
Armadale (C)		294
Armadale (C)	0	169
Armadale (C)	7875	1045
Armadale (C)	15750	1004
Armadale (C)	21000	958
Armadale (C)	26250	1110
Armadale (C)	34125	1625
Armadale (C)	42000	1884
Armadale (C)	52500	2063
Armadale (C)	65625	2202
Armadale (C)	78750	1540
Armadale (C)	91875	1359
Armadale (C)	105000	926
Armadale (C)	157500	1029
Armadale (C)	Inf	392
Ashburton (S)		370
Ashburton (S)	0	71
Ashburton (S)	7875	107
Ashburton (S)	15750	109
Ashburton (S)	21000	105
Ashburton (S)	26250	147
Ashburton (S)	34125	199
Ashburton (S)	42000	272
Ashburton (S)	52500	401
Ashburton (S)	65625	884
Ashburton (S)	78750	1144
Ashburton (S)	91875	1458
Ashburton (S)	105000	1952
Ashburton (S)	157500	7509
Ashburton (S)	Inf	8727
Augusta-Margaret River (S)		91
Augusta-Margaret River (S)	0	87
Augusta-Margaret River (S)	7875	270
Augusta-Margaret River (S)	15750	300
Augusta-Margaret River (S)	21000	359
Augusta-Margaret River (S)	26250	471
Augusta-Margaret River (S)	34125	659
Augusta-Margaret River (S)	42000	698
Augusta-Margaret River (S)	52500	799
Augusta-Margaret River (S)	65625	778
Augusta-Margaret River (S)	78750	421
Augusta-Margaret River (S)	91875	354
Augusta-Margaret River (S)	105000	199
Augusta-Margaret River (S)	157500	225
Augusta-Margaret River (S)	Inf	134
Bassendean (T)		94
Bassendean (T)	0	33
Bassendean (T)	7875	153
Bassendean (T)	15750	181
Bassendean (T)	21000	198
Bassendean (T)	26250	288
Bassendean (T)	34125	433
Bassendean (T)	42000	602
Bassendean (T)	52500	850
Bassendean (T)	65625	940
Bassendean (T)	78750	686
Bassendean (T)	91875	569
Bassendean (T)	105000	345
Bassendean (T)	157500	421
Bassendean (T)	Inf	150
Bayswater (C)		340
Bayswater (C)	0	197
Bayswater (C)	7875	1017
Bayswater (C)	15750	1187
Bayswater (C)	21000	1151
Bayswater (C)	26250	1273
Bayswater (C)	34125	1965
Bayswater (C)	42000	2206
Bayswater (C)	52500	2595
Bayswater (C)	65625	2631
Bayswater (C)	78750	1744
Bayswater (C)	91875	1408
Bayswater (C)	105000	921
Bayswater (C)	157500	1114
Bayswater (C)	Inf	457
Belmont (C)		533
Belmont (C)	0	150
Belmont (C)	7875	654
Belmont (C)	15750	853
Belmont (C)	21000	966
Belmont (C)	26250	1373
Belmont (C)	34125	2214
Belmont (C)	42000	3304
Belmont (C)	52500	4856
Belmont (C)	65625	5933
Belmont (C)	78750	4364
Belmont (C)	91875	3598
Belmont (C)	105000	2627
Belmont (C)	157500	4609
Belmont (C)	Inf	2355
Beverley (S)		9
Beverley (S)	0	11
Beverley (S)	7875	15
Beverley (S)	15750	26
Beverley (S)	21000	34
Beverley (S)	26250	28
Beverley (S)	34125	47
Beverley (S)	42000	59
Beverley (S)	52500	80
Beverley (S)	65625	62
Beverley (S)	78750	30
Beverley (S)	91875	19
Beverley (S)	105000	21
Beverley (S)	157500	26
Beverley (S)	Inf	23
Boddington (S)		37
Boddington (S)	0	19
Boddington (S)	7875	14
Boddington (S)	15750	26
Boddington (S)	21000	31
Boddington (S)	26250	31
Boddington (S)	34125	57
Boddington (S)	42000	69
Boddington (S)	52500	73
Boddington (S)	65625	103
Boddington (S)	78750	175
Boddington (S)	91875	226
Boddington (S)	105000	305
Boddington (S)	157500	755
Boddington (S)	Inf	196
Boyup Brook (S)		10
Boyup Brook (S)	0	15
Boyup Brook (S)	7875	19
Boyup Brook (S)	15750	37
Boyup Brook (S)	21000	35
Boyup Brook (S)	26250	39
Boyup Brook (S)	34125	73
Boyup Brook (S)	42000	71
Boyup Brook (S)	52500	81
Boyup Brook (S)	65625	95
Boyup Brook (S)	78750	46
Boyup Brook (S)	91875	35
Boyup Brook (S)	105000	26
Boyup Brook (S)	157500	43
Boyup Brook (S)	Inf	23
Bridgetown-Greenbushes (S)		35
Bridgetown-Greenbushes (S)	0	21
Bridgetown-Greenbushes (S)	7875	84
Bridgetown-Greenbushes (S)	15750	96
Bridgetown-Greenbushes (S)	21000	117
Bridgetown-Greenbushes (S)	26250	106
Bridgetown-Greenbushes (S)	34125	167
Bridgetown-Greenbushes (S)	42000	188
Bridgetown-Greenbushes (S)	52500	171
Bridgetown-Greenbushes (S)	65625	184
Bridgetown-Greenbushes (S)	78750	128
Bridgetown-Greenbushes (S)	91875	112
Bridgetown-Greenbushes (S)	105000	98
Bridgetown-Greenbushes (S)	157500	121
Bridgetown-Greenbushes (S)	Inf	45
Brookton (S)		20
Brookton (S)	0	7
Brookton (S)	7875	6
Brookton (S)	15750	12
Brookton (S)	21000	17
Brookton (S)	26250	32
Brookton (S)	34125	59
Brookton (S)	42000	55
Brookton (S)	52500	45
Brookton (S)	65625	57
Brookton (S)	78750	44
Brookton (S)	91875	32
Brookton (S)	105000	22
Brookton (S)	157500	21
Brookton (S)	Inf	10
Broome (S)		137
Broome (S)	0	51
Broome (S)	7875	134
Broome (S)	15750	211
Broome (S)	21000	189
Broome (S)	26250	254
Broome (S)	34125	448
Broome (S)	42000	680
Broome (S)	52500	871
Broome (S)	65625	1105
Broome (S)	78750	776
Broome (S)	91875	731
Broome (S)	105000	605
Broome (S)	157500	861
Broome (S)	Inf	348
Broomehill-Tambellup (S)		13
Broomehill-Tambellup (S)	0	12
Broomehill-Tambellup (S)	7875	8
Broomehill-Tambellup (S)	15750	11
Broomehill-Tambellup (S)	21000	16
Broomehill-Tambellup (S)	26250	20
Broomehill-Tambellup (S)	34125	30
Broomehill-Tambellup (S)	42000	48
Broomehill-Tambellup (S)	52500	42
Broomehill-Tambellup (S)	65625	44
Broomehill-Tambellup (S)	78750	32
Broomehill-Tambellup (S)	91875	26
Broomehill-Tambellup (S)	105000	15
Broomehill-Tambellup (S)	157500	28
Broomehill-Tambellup (S)	Inf	23
Bruce Rock (S)		7
Bruce Rock (S)	0	6
Bruce Rock (S)	7875	10
Bruce Rock (S)	15750	14
Bruce Rock (S)	21000	16
Bruce Rock (S)	26250	26
Bruce Rock (S)	34125	35
Bruce Rock (S)	42000	31
Bruce Rock (S)	52500	53
Bruce Rock (S)	65625	40
Bruce Rock (S)	78750	33
Bruce Rock (S)	91875	30
Bruce Rock (S)	105000	35
Bruce Rock (S)	157500	34
Bruce Rock (S)	Inf	28
Bunbury (C)		334
Bunbury (C)	0	133
Bunbury (C)	7875	831
Bunbury (C)	15750	801
Bunbury (C)	21000	931
Bunbury (C)	26250	1222
Bunbury (C)	34125	2017
Bunbury (C)	42000	2422
Bunbury (C)	52500	2864
Bunbury (C)	65625	2992
Bunbury (C)	78750	2127
Bunbury (C)	91875	1764
Bunbury (C)	105000	1297
Bunbury (C)	157500	1743
Bunbury (C)	Inf	605
Busselton (C)		195
Busselton (C)	0	152
Busselton (C)	7875	631
Busselton (C)	15750	592
Busselton (C)	21000	718
Busselton (C)	26250	907
Busselton (C)	34125	1504
Busselton (C)	42000	1649
Busselton (C)	52500	1822
Busselton (C)	65625	1826
Busselton (C)	78750	1068
Busselton (C)	91875	956
Busselton (C)	105000	581
Busselton (C)	157500	666
Busselton (C)	Inf	372
Cambridge (T)		179
Cambridge (T)	0	84
Cambridge (T)	7875	511
Cambridge (T)	15750	531
Cambridge (T)	21000	535
Cambridge (T)	26250	647
Cambridge (T)	34125	1054
Cambridge (T)	42000	1078
Cambridge (T)	52500	1505
Cambridge (T)	65625	1744
Cambridge (T)	78750	1238
Cambridge (T)	91875	1120
Cambridge (T)	105000	709
Cambridge (T)	157500	1192
Cambridge (T)	Inf	991
Canning (C)		759
Canning (C)	0	328
Canning (C)	7875	1787
Canning (C)	15750	2128
Canning (C)	21000	1990
Canning (C)	26250	2364
Canning (C)	34125	3610
Canning (C)	42000	5025
Canning (C)	52500	7305
Canning (C)	65625	8542
Canning (C)	78750	5927
Canning (C)	91875	4858
Canning (C)	105000	3350
Canning (C)	157500	4839
Canning (C)	Inf	2060
Capel (S)		61
Capel (S)	0	55
Capel (S)	7875	196
Capel (S)	15750	152
Capel (S)	21000	177
Capel (S)	26250	228
Capel (S)	34125	293
Capel (S)	42000	398
Capel (S)	52500	416
Capel (S)	65625	435
Capel (S)	78750	280
Capel (S)	91875	287
Capel (S)	105000	194
Capel (S)	157500	282
Capel (S)	Inf	104
Carnamah (S)		10
Carnamah (S)	0	12
Carnamah (S)	7875	11
Carnamah (S)	15750	14
Carnamah (S)	21000	9
Carnamah (S)	26250	20
Carnamah (S)	34125	27
Carnamah (S)	42000	30
Carnamah (S)	52500	43
Carnamah (S)	65625	40
Carnamah (S)	78750	41
Carnamah (S)	91875	26
Carnamah (S)	105000	20
Carnamah (S)	157500	22
Carnamah (S)	Inf	6
Carnarvon (S)		101
Carnarvon (S)	0	32
Carnarvon (S)	7875	47
Carnarvon (S)	15750	67
Carnarvon (S)	21000	87
Carnarvon (S)	26250	120
Carnarvon (S)	34125	234
Carnarvon (S)	42000	276
Carnarvon (S)	52500	363
Carnarvon (S)	65625	318
Carnarvon (S)	78750	219
Carnarvon (S)	91875	182
Carnarvon (S)	105000	153
Carnarvon (S)	157500	351
Carnarvon (S)	Inf	191
Chapman Valley (S)		16
Chapman Valley (S)	0	15
Chapman Valley (S)	7875	16
Chapman Valley (S)	15750	9
Chapman Valley (S)	21000	24
Chapman Valley (S)	26250	21
Chapman Valley (S)	34125	31
Chapman Valley (S)	42000	29
Chapman Valley (S)	52500	37
Chapman Valley (S)	65625	40
Chapman Valley (S)	78750	26
Chapman Valley (S)	91875	37
Chapman Valley (S)	105000	13
Chapman Valley (S)	157500	17
Chapman Valley (S)	Inf	11
Chittering (S)		22
Chittering (S)	0	31
Chittering (S)	7875	64
Chittering (S)	15750	62
Chittering (S)	21000	92
Chittering (S)	26250	84
Chittering (S)	34125	122
Chittering (S)	42000	130
Chittering (S)	52500	142
Chittering (S)	65625	156
Chittering (S)	78750	101
Chittering (S)	91875	96
Chittering (S)	105000	69
Chittering (S)	157500	127
Chittering (S)	Inf	55
Claremont (T)		107
Claremont (T)	0	43
Claremont (T)	7875	379
Claremont (T)	15750	422
Claremont (T)	21000	396
Claremont (T)	26250	406
Claremont (T)	34125	560
Claremont (T)	42000	564
Claremont (T)	52500	697
Claremont (T)	65625	809
Claremont (T)	78750	544
Claremont (T)	91875	486
Claremont (T)	105000	335
Claremont (T)	157500	592
Claremont (T)	Inf	345
Cockburn (C)		603
Cockburn (C)	0	306
Cockburn (C)	7875	1425
Cockburn (C)	15750	1564
Cockburn (C)	21000	1570
Cockburn (C)	26250	1797
Cockburn (C)	34125	2843
Cockburn (C)	42000	3584
Cockburn (C)	52500	4911
Cockburn (C)	65625	5825
Cockburn (C)	78750	4347
Cockburn (C)	91875	3840
Cockburn (C)	105000	2852
Cockburn (C)	157500	4241
Cockburn (C)	Inf	1959
Collie (S)		44
Collie (S)	0	28
Collie (S)	7875	159
Collie (S)	15750	150
Collie (S)	21000	186
Collie (S)	26250	176
Collie (S)	34125	252
Collie (S)	42000	261
Collie (S)	52500	281
Collie (S)	65625	332
Collie (S)	78750	303
Collie (S)	91875	340
Collie (S)	105000	377
Collie (S)	157500	1188
Collie (S)	Inf	412
Coolgardie (S)		31
Coolgardie (S)	0	10
Coolgardie (S)	7875	25
Coolgardie (S)	15750	38
Coolgardie (S)	21000	48
Coolgardie (S)	26250	40
Coolgardie (S)	34125	61
Coolgardie (S)	42000	79
Coolgardie (S)	52500	110
Coolgardie (S)	65625	113
Coolgardie (S)	78750	142
Coolgardie (S)	91875	217
Coolgardie (S)	105000	251
Coolgardie (S)	157500	619
Coolgardie (S)	Inf	258
Coorow (S)		4
Coorow (S)	0	11
Coorow (S)	7875	3
Coorow (S)	15750	11
Coorow (S)	21000	23
Coorow (S)	26250	26
Coorow (S)	34125	36
Coorow (S)	42000	30
Coorow (S)	52500	52
Coorow (S)	65625	63
Coorow (S)	78750	22
Coorow (S)	91875	41
Coorow (S)	105000	19
Coorow (S)	157500	19
Coorow (S)	Inf	13
Corrigin (S)		11
Corrigin (S)	0	7
Corrigin (S)	7875	7
Corrigin (S)	15750	17
Corrigin (S)	21000	23
Corrigin (S)	26250	22
Corrigin (S)	34125	46
Corrigin (S)	42000	55
Corrigin (S)	52500	75
Corrigin (S)	65625	85
Corrigin (S)	78750	51
Corrigin (S)	91875	57
Corrigin (S)	105000	30
Corrigin (S)	157500	36
Corrigin (S)	Inf	21
Cottesloe (T)		38
Cottesloe (T)	0	36
Cottesloe (T)	7875	142
Cottesloe (T)	15750	145
Cottesloe (T)	21000	165
Cottesloe (T)	26250	157
Cottesloe (T)	34125	199
Cottesloe (T)	42000	219
Cottesloe (T)	52500	310
Cottesloe (T)	65625	324
Cottesloe (T)	78750	212
Cottesloe (T)	91875	185
Cottesloe (T)	105000	114
Cottesloe (T)	157500	179
Cottesloe (T)	Inf	247
Cranbrook (S)		14
Cranbrook (S)	0	17
Cranbrook (S)	7875	11
Cranbrook (S)	15750	31
Cranbrook (S)	21000	30
Cranbrook (S)	26250	25
Cranbrook (S)	34125	55
Cranbrook (S)	42000	63
Cranbrook (S)	52500	75
Cranbrook (S)	65625	68
Cranbrook (S)	78750	36
Cranbrook (S)	91875	38
Cranbrook (S)	105000	7
Cranbrook (S)	157500	25
Cranbrook (S)	Inf	22
Cuballing (S)		6
Cuballing (S)	7875	3
Cuballing (S)	15750	7
Cuballing (S)	21000	13
Cuballing (S)	26250	16
Cuballing (S)	34125	24
Cuballing (S)	42000	19
Cuballing (S)	52500	29
Cuballing (S)	65625	35
Cuballing (S)	78750	22
Cuballing (S)	91875	10
Cuballing (S)	105000	3
Cuballing (S)	157500	14
Cuballing (S)	Inf	3
Cue (S)	21000	4
Cue (S)	26250	4
Cue (S)	34125	8
Cue (S)	42000	9
Cue (S)	52500	12
Cue (S)	65625	8
Cue (S)	78750	13
Cue (S)	91875	13
Cue (S)	105000	3
Cue (S)	157500	29
Cue (S)	Inf	9
Cunderdin (S)		8
Cunderdin (S)	0	11
Cunderdin (S)	7875	14
Cunderdin (S)	15750	15
Cunderdin (S)	21000	22
Cunderdin (S)	26250	34
Cunderdin (S)	34125	49
Cunderdin (S)	42000	63
Cunderdin (S)	52500	97
Cunderdin (S)	65625	99
Cunderdin (S)	78750	55
Cunderdin (S)	91875	61
Cunderdin (S)	105000	41
Cunderdin (S)	157500	37
Cunderdin (S)	Inf	14
Dalwallinu (S)		7
Dalwallinu (S)	0	24
Dalwallinu (S)	7875	12
Dalwallinu (S)	15750	29
Dalwallinu (S)	21000	20
Dalwallinu (S)	26250	31
Dalwallinu (S)	34125	66
Dalwallinu (S)	42000	71
Dalwallinu (S)	52500	95
Dalwallinu (S)	65625	125
Dalwallinu (S)	78750	87
Dalwallinu (S)	91875	84
Dalwallinu (S)	105000	44
Dalwallinu (S)	157500	53
Dalwallinu (S)	Inf	34
Dandaragan (S)		22
Dandaragan (S)	0	23
Dandaragan (S)	7875	52
Dandaragan (S)	15750	57
Dandaragan (S)	21000	73
Dandaragan (S)	26250	78
Dandaragan (S)	34125	137
Dandaragan (S)	42000	141
Dandaragan (S)	52500	154
Dandaragan (S)	65625	190
Dandaragan (S)	78750	128
Dandaragan (S)	91875	98
Dandaragan (S)	105000	54
Dandaragan (S)	157500	152
Dandaragan (S)	Inf	63
Dardanup (S)		49
Dardanup (S)	0	33
Dardanup (S)	7875	254
Dardanup (S)	15750	168
Dardanup (S)	21000	195
