SA2_MAINCODE_2016,M_EWFT_15_19_E,M_EWFT_15_19_OM_IE,M_EWFT_15_19_OM_UIE,M_EWFT_15_19_CFW,M_EWFT_15_19_ES_NS,M_EWFT_15_19_Tot,M_EWFT_20_24_E,M_EWFT_20_24_OM_IE,M_EWFT_20_24_OM_UIE,M_EWFT_20_24_CFW,M_EWFT_20_24_ES_NS,M_EWFT_20_24_Tot,M_EWFT_25_29_E,M_EWFT_25_29_OM_IE,M_EWFT_25_29_OM_UIE,M_EWFT_25_29_CFW,M_EWFT_25_29_ES_NS,M_EWFT_25_29_Tot,M_EWFT_30_34_E,M_EWFT_30_34_OM_IE,M_EWFT_30_34_OM_UIE,M_EWFT_30_34_CFW,M_EWFT_30_34_ES_NS,M_EWFT_30_34_Tot,M_EWFT_35_39_E,M_EWFT_35_39_OM_IE,M_EWFT_35_39_OM_UIE,M_EWFT_35_39_CFW,M_EWFT_35_39_ES_NS,M_EWFT_35_39_Tot,M_EWFT_40_44_E,M_EWFT_40_44_OM_IE,M_EWFT_40_44_OM_UIE,M_EWFT_40_44_CFW,M_EWFT_40_44_ES_NS,M_EWFT_40_44_Tot,M_EWFT_45_49_E,M_EWFT_45_49_OM_IE,M_EWFT_45_49_OM_UIE,M_EWFT_45_49_CFW,M_EWFT_45_49_ES_NS,M_EWFT_45_49_Tot,M_EWFT_50_54_E,M_EWFT_50_54_OM_IE,M_EWFT_50_54_OM_UIE,M_EWFT_50_54_CFW,M_EWFT_50_54_ES_NS,M_EWFT_50_54_Tot,M_EWFT_55_59_E,M_EWFT_55_59_OM_IE,M_EWFT_55_59_OM_UIE,M_EWFT_55_59_CFW,M_EWFT_55_59_ES_NS,M_EWFT_55_59_Tot,M_EWFT_60_64_E,M_EWFT_60_64_OM_IE,M_EWFT_60_64_OM_UIE,M_EWFT_60_64_CFW,M_EWFT_60_64_ES_NS,M_EWFT_60_64_Tot,M_EWFT_65_69_E,M_EWFT_65_69_OM_IE,M_EWFT_65_69_OM_UIE,M_EWFT_65_69_CFW,M_EWFT_65_69_ES_NS,M_EWFT_65_69_Tot,M_EWFT_70_74_E,M_EWFT_70_74_OM_IE,M_EWFT_70_74_OM_UIE,M_EWFT_70_74_CFW,M_EWFT_70_74_ES_NS,M_EWFT_70_74_Tot,M_EWFT_75ov_E,M_EWFT_75ov_OM_IE,M_EWFT_75ov_OM_UIE,M_EWFT_75ov_CFW,M_EWFT_75ov_ES_NS,M_EWFT_75ov_Tot,M_EWFT_Tot_E,M_EWFT_Tot_OM_IE,M_EWFT_Tot_OM_UIE,M_EWFT_Tot_CFW,M_EWFT_Tot_ES_NS,M_EWFT_Tot_Tot,M_EWPT_15_19_E,M_EWPT_15_19_OM_IE,M_EWPT_15_19_OM_UIE,M_EWPT_15_19_CFW,M_EWPT_15_19_ES_NS,M_EWPT_15_19_Tot,M_EWPT_20_24_E,M_EWPT_20_24_OM_IE,M_EWPT_20_24_OM_UIE,M_EWPT_20_24_CFW,M_EWPT_20_24_ES_NS,M_EWPT_20_24_Tot,M_EWPT_25_29_E,M_EWPT_25_29_OM_IE,M_EWPT_25_29_OM_UIE,M_EWPT_25_29_CFW,M_EWPT_25_29_ES_NS,M_EWPT_25_29_Tot,M_EWPT_30_34_E,M_EWPT_30_34_OM_IE,M_EWPT_30_34_OM_UIE,M_EWPT_30_34_CFW,M_EWPT_30_34_ES_NS,M_EWPT_30_34_Tot,M_EWPT_35_39_E,M_EWPT_35_39_OM_IE,M_EWPT_35_39_OM_UIE,M_EWPT_35_39_CFW,M_EWPT_35_39_ES_NS,M_EWPT_35_39_Tot,M_EWPT_40_44_E,M_EWPT_40_44_OM_IE,M_EWPT_40_44_OM_UIE,M_EWPT_40_44_CFW,M_EWPT_40_44_ES_NS,M_EWPT_40_44_Tot,M_EWPT_45_49_E,M_EWPT_45_49_OM_IE,M_EWPT_45_49_OM_UIE,M_EWPT_45_49_CFW,M_EWPT_45_49_ES_NS,M_EWPT_45_49_Tot,M_EWPT_50_54_E,M_EWPT_50_54_OM_IE,M_EWPT_50_54_OM_UIE,M_EWPT_50_54_CFW,M_EWPT_50_54_ES_NS,M_EWPT_50_54_Tot,M_EWPT_55_59_E,M_EWPT_55_59_OM_IE,M_EWPT_55_59_OM_UIE,M_EWPT_55_59_CFW,M_EWPT_55_59_ES_NS,M_EWPT_55_59_Tot,M_EWPT_60_64_E,M_EWPT_60_64_OM_IE,M_EWPT_60_64_OM_UIE,M_EWPT_60_64_CFW,M_EWPT_60_64_ES_NS,M_EWPT_60_64_Tot,M_EWPT_65_69_E,M_EWPT_65_69_OM_IE,M_EWPT_65_69_OM_UIE,M_EWPT_65_69_CFW,M_EWPT_65_69_ES_NS,M_EWPT_65_69_Tot,M_EWPT_70_74_E,M_EWPT_70_74_OM_IE,M_EWPT_70_74_OM_UIE,M_EWPT_70_74_CFW,M_EWPT_70_74_ES_NS,M_EWPT_70_74_Tot,M_EWPT_75ov_E,M_EWPT_75ov_OM_IE,M_EWPT_75ov_OM_UIE,M_EWPT_75ov_CFW,M_EWPT_75ov_ES_NS,M_EWPT_75ov_Tot,M_EWPT_Tot_E,M_EWPT_Tot_OM_IE,M_EWPT_Tot_OM_UIE,M_EWPT_Tot_CFW,M_EWPT_Tot_ES_NS,M_EWPT_Tot_Tot,M_EAFW_E,M_EAFW_OM_IE,M_EAFW_OM_UIE,M_EAFW_CFW,M_EAFW_ES_NS,M_EAFW_Tot,M_H_NS_E,M_H_NS_OM_IE,M_H_NS_OM_UIE,M_H_NS_CFW,M_H_NS_ES_NS,M_H_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_EWFT_15_19_E,F_EWFT_15_19_OM_IE,F_EWFT_15_19_OM_UIE,F_EWFT_15_19_CFW,F_EWFT_15_19_ES_NS,F_EWFT_15_19_Tot,F_EWFT_20_24_E,F_EWFT_20_24_OM_IE,F_EWFT_20_24_OM_UIE,F_EWFT_20_24_CFW,F_EWFT_20_24_ES_NS,F_EWFT_20_24_Tot,F_EWFT_25_29_E,F_EWFT_25_29_OM_IE
407031162,31,0,0,0,0,31,74,0,0,0,0,75,68,0,3,0,0,72,72,6,10,0,0,90,43,12,7,0,0,61,68,9,17,0,0,94,77,10,18,0,0,112,59,13,10,3,4,85,72,19,18,4,0,107,50,7,13,7,0,70,4,7,3,4,0,18,0,3,0,0,0,5,0,0,3,0,0,8,624,86,96,26,9,833,45,0,0,0,0,50,17,0,0,0,0,18,15,0,0,0,0,15,9,0,0,0,0,9,10,0,7,0,0,17,5,0,6,0,0,10,9,0,7,0,0,15,13,0,0,0,0,16,16,0,0,3,0,21,15,0,3,5,0,23,13,0,3,3,0,16,10,0,3,3,0,11,3,0,0,0,0,8,179,6,29,17,3,226,12,3,3,0,4,26,8,3,0,4,3,23,828,92,128,43,16,1109,6,0,0,0,0,6,40,0,0,0,0,42,40,0
407031163,9,0,0,0,0,13,17,3,3,0,0,25,33,3,0,0,0,35,25,0,4,0,0,26,13,3,4,3,0,23,24,3,9,0,0,38,18,7,15,0,0,41,19,4,7,4,0,38,19,11,8,3,0,43,8,3,3,3,0,20,3,0,7,0,0,13,0,0,3,4,0,4,0,0,3,0,0,4,192,37,74,17,3,329,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,6,0,0,0,0,6,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,5,5,0,0,0,0,11,3,0,5,0,0,3,0,0,0,0,0,0,0,0,0,3,0,7,26,0,13,5,0,48,4,0,0,0,0,15,3,0,0,0,4,9,232,37,90,26,9,392,6,0,0,0,0,6,3,0,0,0,0,3,4,0
407031164,22,0,0,0,0,22,52,0,0,0,0,51,40,0,7,0,0,47,23,0,3,4,0,30,35,9,10,0,0,53,34,4,15,3,3,59,47,18,28,10,0,106,52,15,25,10,0,94,49,14,13,7,0,79,20,6,29,4,0,63,7,6,6,4,0,32,3,0,7,3,0,16,0,0,3,0,0,11,387,71,142,52,12,666,22,0,0,0,0,22,15,0,0,0,0,19,7,0,0,0,0,7,10,0,0,0,0,10,5,0,0,3,0,4,14,0,0,0,0,12,10,0,0,0,0,11,11,0,3,4,0,21,25,0,9,3,0,34,12,0,11,6,0,32,5,4,8,0,3,18,3,3,3,3,0,11,3,0,0,3,0,14,145,9,43,19,10,230,21,0,3,6,3,29,13,0,0,0,3,18,567,85,191,79,20,936,3,0,0,0,0,3,16,0,0,0,0,16,18,0
407031165,64,0,0,0,0,62,268,4,14,0,5,294,321,6,9,0,6,341,273,14,12,0,5,301,208,15,16,0,3,238,244,17,14,0,3,281,227,27,33,11,0,299,211,22,28,0,4,272,231,32,32,8,4,311,120,20,28,4,0,176,30,3,9,3,0,52,14,0,3,0,0,24,4,0,0,0,0,10,2219,165,203,32,46,2658,133,0,0,5,0,136,76,0,0,3,0,83,54,0,0,0,0,59,37,0,8,3,0,46,28,3,0,0,3,35,34,0,3,0,0,44,45,0,10,0,0,57,42,0,24,4,0,71,39,3,7,4,0,63,49,3,11,3,0,69,36,4,3,3,0,47,12,0,8,0,3,18,9,3,0,6,0,15,598,16,86,27,12,739,117,0,5,0,3,130,49,0,4,3,15,64,2985,189,290,63,71,3594,31,0,0,0,0,28,197,0,4,0,3,204,207,5
407031166,17,0,0,0,0,17,60,0,3,0,0,63,71,0,8,0,0,74,81,5,0,0,0,87,84,8,6,4,0,98,102,12,14,4,0,125,82,4,19,9,3,113,66,10,19,7,0,101,69,13,12,4,0,101,38,4,4,3,0,49,15,0,11,8,0,27,0,0,4,3,0,8,0,3,4,3,0,5,668,62,103,37,10,877,18,0,0,0,0,20,23,0,0,0,0,28,13,0,0,0,0,13,17,0,4,0,0,19,20,0,0,0,0,25,21,0,0,0,0,19,23,3,0,0,0,22,6,0,0,0,0,9,10,3,6,0,0,19,18,0,3,5,0,27,8,0,9,4,0,15,0,4,8,5,0,15,0,0,0,3,0,8,185,9,29,19,5,249,22,0,5,0,0,27,14,0,3,0,4,20,883,69,137,56,13,1164,0,0,0,0,0,0,13,0,0,0,0,13,17,0
407031167,19,0,0,0,0,19,61,0,0,0,0,63,80,0,3,0,0,88,60,3,4,0,0,63,57,5,8,0,0,68,56,10,11,0,0,78,65,8,15,3,3,95,54,14,6,3,0,80,50,5,11,0,0,67,45,7,13,0,0,65,9,3,6,3,0,22,0,0,5,0,0,4,0,0,0,0,0,0,562,68,72,10,8,725,64,0,0,0,0,62,37,0,0,3,0,39,23,0,0,0,0,23,16,0,0,0,0,18,18,0,0,0,4,19,12,0,0,0,0,12,21,0,0,3,0,26,10,0,0,0,0,13,6,3,3,0,0,10,16,0,3,0,0,20,3,0,0,0,0,8,0,0,0,0,0,3,3,0,4,0,0,9,228,8,15,11,7,259,33,4,0,0,0,38,27,0,0,0,0,34,854,80,91,18,13,1052,9,0,0,0,0,7,63,0,0,0,0,67,37,0
407031168,11,0,0,0,0,11,64,0,0,0,0,66,75,0,4,0,3,82,66,0,6,0,0,72,54,10,10,0,3,73,60,11,3,10,0,79,76,9,13,7,3,105,58,3,20,6,0,92,57,14,11,9,0,89,37,7,11,5,0,59,4,3,6,3,0,24,0,0,4,3,0,7,0,0,4,6,0,12,568,62,89,47,8,772,15,0,0,0,0,20,19,0,0,0,0,19,13,0,0,0,0,18,15,3,4,0,0,21,8,0,0,0,3,15,7,0,3,0,0,11,12,0,3,3,0,24,11,0,4,0,0,21,15,0,6,0,0,30,8,0,10,6,0,18,6,3,3,3,0,17,3,3,4,4,0,7,3,0,3,3,0,7,134,14,45,27,3,221,23,5,3,5,3,38,4,0,3,4,3,19,736,81,134,78,15,1051,4,0,0,0,0,4,19,0,0,0,0,18,25,0
407031169,18,0,0,0,0,20,53,3,7,0,0,57,64,8,5,0,0,77,49,4,16,4,0,71,50,12,21,9,0,93,43,17,23,6,3,91,46,11,25,6,3,91,48,15,39,8,3,112,45,22,32,13,0,115,21,14,23,14,3,71,13,9,13,17,0,49,6,0,9,7,3,22,0,0,4,0,0,13,455,114,213,86,18,880,30,0,0,3,0,28,16,0,0,0,0,17,5,0,0,0,0,5,6,0,0,0,0,6,8,0,0,0,0,14,0,0,4,0,0,5,13,0,0,0,0,16,11,0,3,0,0,15,17,3,6,0,0,23,9,0,4,4,0,17,10,0,3,4,0,19,3,4,7,0,0,13,0,0,4,3,0,4,131,8,26,14,3,184,23,3,4,3,3,37,15,0,3,6,0,26,626,127,254,106,28,1136,11,0,0,0,0,11,19,0,4,0,0,24,17,3
407031170,22,0,0,0,3,25,64,0,0,0,0,63,70,3,8,0,0,76,53,9,6,0,0,73,57,7,7,4,0,70,68,10,22,5,0,104,62,8,19,0,0,96,75,20,23,9,0,130,68,10,17,7,3,114,57,9,17,9,0,89,3,5,8,8,0,26,3,3,3,4,0,12,0,3,3,0,0,8,601,99,134,47,12,892,26,0,0,3,5,31,17,0,0,0,0,17,16,0,0,0,0,16,13,0,0,0,0,13,12,0,0,0,0,15,14,0,4,3,0,26,19,0,3,0,0,17,19,0,3,3,0,20,16,3,4,0,0,21,29,0,7,4,0,38,15,0,8,7,0,33,5,0,4,8,0,16,0,0,0,3,0,11,198,5,42,31,3,280,22,3,11,3,3,47,17,0,3,3,4,30,840,113,184,85,23,1247,11,0,0,0,0,11,26,0,4,0,0,29,33,0
497979799,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,6,0,0,0,0,6,5,0,0,0,0,8,9,0,0,0,0,9,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,7,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,14,0,0,0,0,14,0,0,0,0,0,0,54,0,4,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499999499,423,3,16,3,7,451,1285,31,215,0,27,1555,1225,149,550,12,16,1943,1013,238,592,13,23,1874,766,234,603,0,20,1621,818,260,731,0,18,1831,799,306,775,13,35,1932,735,311,775,18,29,1860,597,198,650,9,21,1478,336,113,400,14,23,888,105,43,141,12,7,311,21,9,25,4,0,64,10,3,9,3,3,33,8137,1899,5482,103,231,15840,274,3,37,9,3,323,554,8,145,19,11,728,416,24,236,6,8,689,323,51,262,10,7,646,220,50,286,9,8,582,247,63,377,7,11,708,249,78,423,11,25,781,270,73,470,12,13,841,276,70,546,19,16,924,242,69,426,15,12,764,147,33,245,16,13,454,63,13,76,8,0,169,25,7,27,14,3,73,3299,549,3563,143,132,7690,675,86,294,40,32,1123,250,40,134,24,46,498,12361,2567,9472,301,440,25152,17,0,3,0,0,18,159,0,8,0,0,171,216,5
501011001,16,0,0,0,0,16,35,0,0,0,0,36,50,0,4,0,0,60,49,3,11,0,0,64,56,8,14,7,0,84,48,7,12,5,0,72,52,17,21,3,3,93,39,15,22,3,0,77,48,21,30,10,0,103,23,10,15,3,0,54,6,3,12,9,0,23,4,6,4,4,0,18,0,0,4,8,0,8,417,91,153,45,11,714,25,0,0,0,0,29,9,0,0,0,0,9,19,4,0,0,0,28,17,0,0,0,0,17,9,3,3,0,0,17,18,0,8,0,0,26,11,0,7,0,0,19,10,4,4,0,0,22,12,3,12,3,0,29,14,3,13,4,0,36,3,3,8,3,0,18,5,3,4,10,0,26,0,5,3,8,0,15,156,26,61,30,7,279,28,4,14,3,3,57,15,3,3,3,3,25,618,120,229,84,17,1071,3,0,0,0,0,3,18,0,0,0,0,18,24,0
501011002,85,0,0,0,0,91,206,3,15,0,0,220,215,12,26,0,3,252,199,15,34,4,0,252,261,22,37,6,0,331,298,46,47,7,0,397,264,49,59,7,3,383,218,50,48,6,0,321,192,44,54,6,3,298,124,21,31,7,0,180,33,17,19,4,0,79,3,7,0,4,0,10,3,4,4,3,0,14,2106,279,370,46,17,2814,184,3,0,8,3,194,80,0,0,3,0,84,63,0,4,0,0,71,46,3,14,0,0,61,46,0,17,0,0,63,57,4,21,0,0,83,41,7,24,0,0,71,47,7,24,3,3,86,60,10,24,3,0,102,83,4,28,6,3,129,55,14,27,4,3,99,21,4,4,5,0,41,11,4,10,7,0,24,797,58,213,42,10,1109,101,15,23,0,4,140,57,3,10,3,10,77,3056,348,616,87,46,4148,73,0,0,0,0,73,156,3,3,0,0,157,176,0
501011003,30,0,0,0,0,34,86,0,0,0,0,87,99,9,18,0,3,128,119,22,18,3,0,155,141,28,29,9,3,210,102,35,39,7,0,188,106,52,47,9,0,215,62,45,42,4,0,152,46,32,26,6,0,104,47,14,22,12,3,89,17,5,9,5,0,41,3,3,8,5,0,18,3,6,0,0,0,12,859,248,259,55,16,1443,78,0,0,0,0,77,23,0,0,0,0,24,34,0,3,0,0,35,26,3,19,0,0,45,10,4,13,4,0,29,22,0,17,3,0,38,21,6,17,3,3,48,28,4,13,3,0,53,19,7,19,8,0,53,21,13,24,0,0,60,15,6,8,3,0,36,7,3,4,0,0,16,4,0,3,0,3,11,309,40,142,23,12,526,49,17,14,5,0,91,15,6,12,3,4,37,1238,308,430,89,30,2088,11,0,0,0,0,11,58,0,0,0,0,59,76,0
501011004,23,0,0,0,0,23,70,0,5,0,0,75,84,5,9,0,0,91,99,11,20,0,0,127,97,19,27,0,3,151,92,23,38,3,0,150,78,29,25,3,3,138,74,16,28,3,0,125,55,20,27,3,0,104,36,10,10,0,0,64,15,8,12,4,3,33,0,0,6,0,0,6,0,0,0,3,0,3,725,136,200,17,13,1096,84,0,3,3,0,86,28,0,0,0,0,28,39,0,8,0,0,49,24,3,8,0,0,36,25,0,11,0,0,32,27,9,18,3,3,54,18,5,16,3,0,45,26,3,13,0,0,45,34,3,19,0,0,59,29,5,16,3,0,57,19,4,11,5,0,40,3,0,0,0,0,7,3,0,4,0,0,6,363,39,115,21,10,548,53,4,7,3,0,71,29,0,4,6,7,44,1178,182,328,44,26,1752,19,0,0,0,0,19,53,0,0,0,0,53,72,0
501021005,15,0,0,0,0,15,59,0,0,0,0,58,64,0,6,0,0,68,73,7,8,0,0,87,64,3,16,0,0,81,70,8,17,4,3,95,79,16,14,0,0,107,85,10,16,4,0,119,69,10,13,0,0,91,40,6,4,0,0,50,7,3,4,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,612,63,103,6,9,793,71,0,3,0,0,77,21,0,3,0,0,27,18,0,5,0,0,21,7,3,0,0,0,11,5,0,4,0,0,13,10,0,0,0,3,19,10,0,9,3,0,23,8,0,3,0,0,14,17,6,3,3,0,26,10,0,9,0,0,17,7,3,7,0,0,22,3,0,3,0,0,8,0,0,0,0,0,5,195,17,49,9,7,275,35,3,11,3,0,46,20,0,4,0,0,21,858,77,164,20,12,1137,17,0,0,0,0,18,48,0,0,0,0,54,55,4
501021007,10,0,0,0,0,10,31,0,3,0,0,31,45,0,5,0,0,47,44,3,4,0,0,56,46,3,4,0,0,56,46,9,5,4,3,69,51,6,7,0,0,68,57,10,6,3,0,74,34,3,10,3,3,55,21,4,12,4,0,41,5,3,3,0,0,11,0,0,4,3,0,11,0,0,0,0,0,3,396,37,79,20,10,546,16,0,0,0,0,17,3,0,0,0,0,9,7,0,0,0,0,8,8,0,0,0,0,8,0,0,3,0,0,9,10,0,0,0,0,10,3,0,3,0,0,12,9,0,3,0,0,9,4,0,4,0,0,14,9,3,3,0,0,17,11,0,5,3,0,19,0,0,3,3,0,9,0,0,3,0,0,6,92,9,30,14,0,145,30,3,5,4,0,44,8,3,0,3,0,11,524,57,121,44,13,749,6,0,0,0,0,6,16,0,0,0,0,20,25,0
501021008,9,0,0,0,0,9,25,0,0,0,0,21,20,0,3,0,0,24,28,3,5,0,0,34,42,0,7,0,0,46,30,0,4,0,0,32,47,4,3,0,0,59,56,7,4,0,0,65,45,3,0,0,0,44,28,4,3,0,0,34,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,329,15,35,4,0,385,46,0,0,0,0,46,16,0,0,0,0,14,13,0,4,0,0,14,3,0,4,0,0,9,0,0,3,0,0,9,5,0,0,0,0,6,12,0,3,0,0,9,6,3,5,0,0,12,8,0,3,0,0,13,12,0,3,0,0,12,5,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,3,129,6,30,0,0,162,26,0,3,0,0,27,14,0,3,3,3,22,494,20,69,5,3,599,6,0,0,0,0,6,43,0,0,0,0,43,39,0
501021009,42,0,0,0,0,42,145,0,0,0,0,147,212,3,0,0,0,215,309,3,4,0,0,312,290,4,10,0,0,304,312,8,3,0,0,327,309,9,7,3,0,332,298,3,9,0,0,307,242,14,7,3,0,270,113,4,3,3,4,122,24,0,0,0,0,25,5,3,3,0,0,12,4,3,0,0,0,3,2296,55,41,9,19,2420,53,0,0,0,0,55,28,0,0,0,0,29,13,0,0,0,0,16,12,0,3,0,0,18,14,0,0,0,0,22,20,0,3,0,0,29,20,4,3,0,0,24,19,0,3,0,0,23,18,3,4,0,0,22,11,3,4,0,0,21,4,0,0,0,0,11,7,0,0,3,0,13,3,0,0,3,0,3,218,8,27,10,3,274,118,0,0,0,3,127,54,0,3,0,10,71,2691,71,72,27,32,2891,13,0,0,0,0,13,65,0,0,0,0,69,78,0
501021010,20,0,0,0,0,20,41,0,0,0,0,41,61,0,6,0,0,66,82,3,6,0,0,89,71,6,10,0,0,89,96,8,5,4,0,116,89,10,16,4,0,122,95,4,11,0,3,124,93,6,7,4,0,110,52,8,4,0,4,64,12,0,4,0,0,24,3,0,0,0,0,5,0,4,0,0,0,3,719,53,74,19,10,869,12,0,0,0,0,12,11,0,0,0,0,8,4,0,0,0,0,4,6,0,0,0,0,6,6,0,0,0,0,7,3,0,0,0,0,6,13,0,0,0,0,13,9,3,3,0,0,9,3,0,0,0,0,8,7,0,3,0,0,11,6,5,0,6,0,18,0,0,6,0,0,8,5,0,6,4,0,9,79,8,23,15,0,133,48,0,8,0,0,60,10,3,3,0,0,16,861,67,102,37,12,1081,3,0,0,0,0,3,5,0,0,0,0,10,12,0
501021011,84,0,0,0,0,84,236,0,3,0,0,246,240,5,3,0,0,250,252,11,5,3,0,273,220,16,7,0,3,251,237,13,15,0,3,275,222,29,16,0,3,272,219,22,21,0,3,262,166,22,14,3,0,203,97,8,9,0,0,115,30,4,4,0,0,43,9,0,0,0,0,8,0,0,0,0,0,0,2014,139,100,8,17,2272,27,0,0,0,0,27,30,0,0,0,0,30,24,0,0,0,0,28,27,0,0,0,0,25,14,0,3,0,0,14,35,0,0,0,0,36,17,4,0,0,0,21,18,0,3,0,0,24,28,3,4,0,0,36,24,0,0,0,0,27,16,0,3,0,0,21,11,5,0,0,0,16,5,0,0,0,0,5,275,11,13,5,0,306,84,3,5,3,3,96,33,0,4,0,3,43,2405,156,120,19,24,2722,14,0,0,0,0,17,58,0,0,0,0,61,55,0
501021012,18,0,0,0,0,18,40,0,0,0,0,39,38,0,5,0,0,43,25,3,7,0,0,40,26,4,11,0,0,45,30,3,3,0,0,37,29,9,3,0,0,47,21,3,14,0,0,36,18,4,7,0,0,37,23,0,0,0,0,19,5,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,269,37,62,0,8,378,84,0,0,0,0,80,36,0,0,0,0,36,23,0,0,0,0,28,12,0,3,0,0,14,6,0,3,0,0,11,10,0,3,0,0,13,4,0,0,0,0,6,7,0,3,0,0,6,10,0,4,0,0,8,7,8,5,0,0,20,8,0,6,0,0,14,0,0,0,0,0,3,0,0,4,0,0,7,198,10,31,7,3,256,19,3,6,0,0,29,5,0,0,0,0,11,497,57,101,7,7,668,18,0,0,0,0,18,42,0,0,0,0,44,53,0
501021014,46,0,0,0,0,46,119,0,0,0,0,116,195,5,8,0,3,211,170,6,5,0,0,183,201,13,11,3,0,229,194,13,17,4,3,222,225,18,26,3,3,277,183,16,9,5,3,218,163,20,17,9,0,205,93,10,18,13,0,132,21,8,10,10,3,54,4,3,8,6,0,23,0,5,4,0,0,3,1605,111,143,49,15,1924,44,0,0,3,3,48,20,0,0,0,0,23,40,0,0,0,0,40,36,0,0,0,0,37,24,0,6,0,0,26,14,0,4,0,0,18,13,3,3,3,0,17,17,0,6,0,0,30,17,0,5,4,0,33,22,4,12,3,0,40,19,0,11,7,0,31,5,3,8,5,0,18,10,0,4,9,0,18,275,17,57,34,4,383,72,0,6,3,5,91,37,0,6,3,6,58,1996,126,211,94,29,2459,19,0,0,0,0,19,51,0,0,0,0,51,68,0
501021015,74,0,0,0,0,74,171,0,0,0,0,172,197,7,7,0,0,209,220,10,14,0,0,241,211,12,8,0,3,234,223,13,7,0,3,248,237,15,14,3,5,281,272,13,14,3,0,300,241,27,17,4,3,295,164,19,7,3,0,195,49,4,3,0,0,55,4,3,0,0,0,10,0,0,0,0,0,0,2053,125,95,19,19,2309,133,0,0,0,0,133,54,0,3,0,0,52,30,0,0,0,0,30,26,0,6,0,0,28,22,0,7,0,0,30,15,0,0,0,0,18,24,0,0,0,0,35,8,0,3,0,0,16,19,0,3,0,0,26,19,0,9,0,0,32,13,0,3,0,0,22,7,0,3,0,0,13,5,0,0,3,0,12,386,8,35,8,11,443,98,4,5,0,0,108,50,0,5,0,0,59,2585,131,141,23,27,2919,29,0,0,0,0,31,110,3,3,0,0,113,143,0
501021016,22,0,0,0,0,22,69,0,0,0,3,68,78,0,0,0,0,79,95,8,0,0,3,103,110,6,3,0,0,116,153,8,8,0,0,165,164,5,3,4,0,179,185,10,3,0,0,199,152,4,7,7,3,166,73,0,4,0,0,83,19,0,3,3,0,30,9,5,0,0,0,12,4,0,0,0,0,9,1120,38,44,19,18,1233,14,0,0,0,0,14,0,0,0,0,0,5,4,0,0,0,0,10,11,0,0,0,0,10,11,0,3,0,0,9,12,0,0,0,0,8,11,0,5,0,0,16,10,0,0,0,0,12,15,0,7,0,0,22,9,0,3,3,0,21,6,0,8,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,107,5,26,12,5,150,85,3,0,0,3,93,18,0,4,0,3,21,1325,49,71,28,26,1496,8,0,0,0,0,8,19,0,0,0,0,19,29,0
501021251,12,0,0,0,0,12,39,0,0,0,0,40,43,0,0,0,0,44,46,0,3,0,0,47,32,9,7,0,0,44,37,0,8,0,0,49,31,8,8,0,0,44,29,3,8,0,0,39,36,3,6,0,0,44,19,0,5,0,0,27,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,316,24,45,3,3,393,65,0,0,0,0,65,19,0,0,0,0,19,11,0,0,0,0,11,5,0,3,0,0,10,6,0,0,0,0,7,11,0,0,0,0,16,8,3,3,0,0,10,12,0,3,0,0,10,10,3,3,0,0,16,13,0,4,3,0,23,9,0,3,0,0,13,0,0,0,0,0,0,3,0,0,0,0,3,167,12,20,7,0,206,18,0,0,0,0,22,9,0,0,0,3,17,509,39,70,14,4,634,6,0,0,0,0,6,29,0,0,0,0,29,39,0
