SA2_MAINCODE_2016,F_EWFT_25_29_OM_UIE,F_EWFT_25_29_CFW,F_EWFT_25_29_ES_NS,F_EWFT_25_29_Tot,F_EWFT_30_34_E,F_EWFT_30_34_OM_IE,F_EWFT_30_34_OM_UIE,F_EWFT_30_34_CFW,F_EWFT_30_34_ES_NS,F_EWFT_30_34_Tot,F_EWFT_35_39_E,F_EWFT_35_39_OM_IE,F_EWFT_35_39_OM_UIE,F_EWFT_35_39_CFW,F_EWFT_35_39_ES_NS,F_EWFT_35_39_Tot,F_EWFT_40_44_E,F_EWFT_40_44_OM_IE,F_EWFT_40_44_OM_UIE,F_EWFT_40_44_CFW,F_EWFT_40_44_ES_NS,F_EWFT_40_44_Tot,F_EWFT_45_49_E,F_EWFT_45_49_OM_IE,F_EWFT_45_49_OM_UIE,F_EWFT_45_49_CFW,F_EWFT_45_49_ES_NS,F_EWFT_45_49_Tot,F_EWFT_50_54_E,F_EWFT_50_54_OM_IE,F_EWFT_50_54_OM_UIE,F_EWFT_50_54_CFW,F_EWFT_50_54_ES_NS,F_EWFT_50_54_Tot,F_EWFT_55_59_E,F_EWFT_55_59_OM_IE,F_EWFT_55_59_OM_UIE,F_EWFT_55_59_CFW,F_EWFT_55_59_ES_NS,F_EWFT_55_59_Tot,F_EWFT_60_64_E,F_EWFT_60_64_OM_IE,F_EWFT_60_64_OM_UIE,F_EWFT_60_64_CFW,F_EWFT_60_64_ES_NS,F_EWFT_60_64_Tot,F_EWFT_65_69_E,F_EWFT_65_69_OM_IE,F_EWFT_65_69_OM_UIE,F_EWFT_65_69_CFW,F_EWFT_65_69_ES_NS,F_EWFT_65_69_Tot,F_EWFT_70_74_E,F_EWFT_70_74_OM_IE,F_EWFT_70_74_OM_UIE,F_EWFT_70_74_CFW,F_EWFT_70_74_ES_NS,F_EWFT_70_74_Tot,F_EWFT_75ov_E,F_EWFT_75ov_OM_IE,F_EWFT_75ov_OM_UIE,F_EWFT_75ov_CFW,F_EWFT_75ov_ES_NS,F_EWFT_75ov_Tot,F_EWFT_Tot_E,F_EWFT_Tot_OM_IE,F_EWFT_Tot_OM_UIE,F_EWFT_Tot_CFW,F_EWFT_Tot_ES_NS,F_EWFT_Tot_Tot,F_EWPT_15_19_E,F_EWPT_15_19_OM_IE,F_EWPT_15_19_OM_UIE,F_EWPT_15_19_CFW,F_EWPT_15_19_ES_NS,F_EWPT_15_19_Tot,F_EWPT_20_24_E,F_EWPT_20_24_OM_IE,F_EWPT_20_24_OM_UIE,F_EWPT_20_24_CFW,F_EWPT_20_24_ES_NS,F_EWPT_20_24_Tot,F_EWPT_25_29_E,F_EWPT_25_29_OM_IE,F_EWPT_25_29_OM_UIE,F_EWPT_25_29_CFW,F_EWPT_25_29_ES_NS,F_EWPT_25_29_Tot,F_EWPT_30_34_E,F_EWPT_30_34_OM_IE,F_EWPT_30_34_OM_UIE,F_EWPT_30_34_CFW,F_EWPT_30_34_ES_NS,F_EWPT_30_34_Tot,F_EWPT_35_39_E,F_EWPT_35_39_OM_IE,F_EWPT_35_39_OM_UIE,F_EWPT_35_39_CFW,F_EWPT_35_39_ES_NS,F_EWPT_35_39_Tot,F_EWPT_40_44_E,F_EWPT_40_44_OM_IE,F_EWPT_40_44_OM_UIE,F_EWPT_40_44_CFW,F_EWPT_40_44_ES_NS,F_EWPT_40_44_Tot,F_EWPT_45_49_E,F_EWPT_45_49_OM_IE,F_EWPT_45_49_OM_UIE,F_EWPT_45_49_CFW,F_EWPT_45_49_ES_NS,F_EWPT_45_49_Tot,F_EWPT_50_54_E,F_EWPT_50_54_OM_IE,F_EWPT_50_54_OM_UIE,F_EWPT_50_54_CFW,F_EWPT_50_54_ES_NS,F_EWPT_50_54_Tot,F_EWPT_55_59_E,F_EWPT_55_59_OM_IE,F_EWPT_55_59_OM_UIE,F_EWPT_55_59_CFW,F_EWPT_55_59_ES_NS,F_EWPT_55_59_Tot,F_EWPT_60_64_E,F_EWPT_60_64_OM_IE,F_EWPT_60_64_OM_UIE,F_EWPT_60_64_CFW,F_EWPT_60_64_ES_NS,F_EWPT_60_64_Tot,F_EWPT_65_69_E,F_EWPT_65_69_OM_IE,F_EWPT_65_69_OM_UIE,F_EWPT_65_69_CFW,F_EWPT_65_69_ES_NS,F_EWPT_65_69_Tot,F_EWPT_70_74_E,F_EWPT_70_74_OM_IE,F_EWPT_70_74_OM_UIE,F_EWPT_70_74_CFW,F_EWPT_70_74_ES_NS,F_EWPT_70_74_Tot,F_EWPT_75ov_E,F_EWPT_75ov_OM_IE,F_EWPT_75ov_OM_UIE,F_EWPT_75ov_CFW,F_EWPT_75ov_ES_NS,F_EWPT_75ov_Tot,F_EWPT_Tot_E,F_EWPT_Tot_OM_IE,F_EWPT_Tot_OM_UIE,F_EWPT_Tot_CFW,F_EWPT_Tot_ES_NS,F_EWPT_Tot_Tot,F_EAFW_E,F_EAFW_OM_IE,F_EAFW_OM_UIE,F_EAFW_CFW,F_EAFW_ES_NS,F_EAFW_Tot,F_H_NS_E,F_H_NS_OM_IE,F_H_NS_OM_UIE,F_H_NS_CFW,F_H_NS_ES_NS,F_H_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_EWFT_15_19_E,P_EWFT_15_19_OM_IE,P_EWFT_15_19_OM_UIE,P_EWFT_15_19_CFW,P_EWFT_15_19_ES_NS,P_EWFT_15_19_Tot,P_EWFT_20_24_E,P_EWFT_20_24_OM_IE,P_EWFT_20_24_OM_UIE,P_EWFT_20_24_CFW,P_EWFT_20_24_ES_NS,P_EWFT_20_24_Tot,P_EWFT_25_29_E,P_EWFT_25_29_OM_IE,P_EWFT_25_29_OM_UIE,P_EWFT_25_29_CFW,P_EWFT_25_29_ES_NS,P_EWFT_25_29_Tot,P_EWFT_30_34_E,P_EWFT_30_34_OM_IE,P_EWFT_30_34_OM_UIE,P_EWFT_30_34_CFW,P_EWFT_30_34_ES_NS,P_EWFT_30_34_Tot,P_EWFT_35_39_E,P_EWFT_35_39_OM_IE,P_EWFT_35_39_OM_UIE,P_EWFT_35_39_CFW
213041353,3,0,0,129,81,4,8,4,0,93,92,12,7,0,3,111,95,12,13,5,3,120,139,10,6,3,0,159,98,8,12,7,0,123,87,14,4,3,3,115,41,5,0,0,0,47,9,0,3,0,0,14,0,3,0,0,0,3,0,0,0,0,0,0,873,69,62,23,18,1036,216,0,0,0,0,221,134,0,0,0,0,141,97,4,3,3,0,107,103,8,16,5,0,134,137,8,12,3,0,158,151,10,9,7,0,176,168,13,12,7,0,198,147,13,16,3,0,174,121,12,12,6,0,157,92,0,13,3,0,111,29,4,0,0,0,37,4,0,0,7,0,10,0,0,0,0,0,3,1409,73,95,48,3,1634,109,7,10,3,3,124,33,5,0,4,4,46,2424,143,168,69,24,2834,69,0,0,3,0,73,222,10,18,0,3,246,262,16,16,0,0,301,223,33,22,3,5,286,210,44,23,0
213041355,11,0,0,47,45,4,3,0,0,51,34,3,6,0,0,46,20,4,4,0,0,31,33,0,4,0,0,37,18,4,7,0,0,29,14,3,3,0,0,20,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,23,34,3,4,297,22,0,0,0,0,22,25,0,3,0,0,26,22,0,3,0,0,23,35,4,9,0,0,52,43,5,14,3,0,66,33,7,4,3,0,49,33,11,9,4,3,60,22,5,6,0,0,33,12,8,4,3,0,27,7,0,0,3,0,16,3,0,0,0,0,3,3,0,0,3,0,7,0,0,0,0,0,0,263,35,64,22,9,383,24,0,3,0,0,26,14,0,0,0,0,20,537,56,97,22,7,724,14,0,0,0,0,14,54,9,9,0,0,67,80,10,22,0,3,111,71,20,23,0,3,115,53,23,17,0
213041356,6,0,5,179,137,0,4,0,0,146,112,5,8,3,0,131,122,10,8,3,0,141,146,11,10,5,0,171,121,10,6,4,0,141,98,5,3,0,0,111,49,3,3,0,0,56,16,3,0,0,0,26,0,0,0,0,0,3,0,0,0,0,0,0,1131,61,50,25,11,1270,206,0,0,0,6,212,139,0,0,0,0,143,115,8,3,0,0,124,137,0,6,5,0,150,141,4,10,3,0,165,162,10,10,3,0,188,151,12,18,5,0,182,128,6,3,7,0,149,106,4,12,4,0,122,86,0,13,0,0,100,31,9,0,4,0,44,14,0,0,0,0,15,0,0,0,0,0,0,1410,55,88,31,8,1599,93,4,4,0,0,109,38,4,3,4,7,53,2677,128,149,60,25,3032,85,0,0,0,0,85,312,12,9,0,4,336,389,23,21,0,10,436,331,29,20,0,3,390,294,59,36,4
213041357,9,0,0,123,76,5,6,0,0,88,63,5,4,0,0,74,69,5,11,3,0,79,63,0,7,0,0,70,80,7,4,0,0,90,45,0,6,0,0,52,22,0,3,0,0,25,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,565,25,49,6,6,656,35,0,0,0,0,38,45,0,3,3,0,53,51,3,8,0,0,62,75,3,6,3,0,90,61,3,9,5,0,78,74,0,10,0,0,86,63,0,9,3,0,78,60,0,3,0,0,62,50,0,4,0,0,63,48,0,3,0,0,60,10,0,4,0,0,19,4,0,0,0,0,3,3,0,0,0,0,3,579,27,68,17,3,691,38,0,0,0,0,40,25,0,0,0,3,27,1211,52,120,25,13,1417,17,0,0,0,0,24,108,3,6,0,3,123,173,10,20,0,0,209,143,19,19,0,3,188,137,14,14,0
213041358,8,0,0,135,82,0,7,0,0,89,56,11,7,0,0,69,68,3,8,0,0,78,65,3,3,0,0,76,58,3,5,0,0,67,56,3,3,0,0,58,25,0,0,0,0,30,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,627,24,32,4,3,690,282,0,0,0,4,286,170,0,0,0,4,175,78,0,3,4,0,86,91,3,7,3,0,105,108,5,10,3,0,127,101,3,9,4,0,121,95,0,8,0,0,106,94,0,0,0,5,104,65,3,0,0,0,73,49,0,6,0,0,59,12,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1156,18,44,20,17,1255,80,0,3,0,3,92,25,3,0,0,0,26,1882,42,82,29,25,2062,37,0,0,0,0,37,137,0,10,0,0,145,201,8,8,0,0,221,141,20,13,3,0,181,118,23,8,0
213041359,0,0,0,149,125,6,0,0,0,131,124,0,0,0,0,127,146,5,0,0,0,154,147,3,0,0,0,151,125,8,0,0,0,138,85,0,0,0,0,86,52,0,0,0,0,60,10,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,1044,25,8,5,4,1088,99,0,0,3,0,104,79,0,6,0,0,81,43,0,3,0,0,48,77,4,3,3,0,81,70,8,0,3,0,83,81,4,0,5,0,96,56,5,3,0,0,66,58,0,0,3,0,66,37,0,0,0,0,39,20,0,6,0,0,24,15,0,0,0,0,15,0,0,0,0,0,3,0,0,0,0,0,0,642,26,19,18,5,708,66,0,0,0,0,71,21,0,0,0,3,26,1776,57,31,24,13,1900,57,0,0,0,0,63,290,7,6,0,3,309,499,19,10,0,5,533,562,38,20,3,6,625,508,42,19,0
213041360,5,0,0,78,45,0,0,0,0,46,36,4,3,0,0,46,34,8,9,0,0,51,37,3,8,0,0,51,18,4,7,0,0,25,13,0,0,0,0,23,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,27,35,5,3,374,53,0,0,0,0,54,49,0,0,0,0,52,33,0,6,0,0,36,40,9,7,5,0,62,55,3,20,5,0,82,72,11,17,5,0,96,57,4,7,7,0,70,45,3,3,0,0,50,23,3,0,0,0,28,14,0,0,0,0,21,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,445,39,61,22,3,568,26,0,0,0,0,30,14,0,0,0,5,18,799,61,95,22,15,993,15,0,0,0,0,15,56,0,5,0,0,65,107,3,10,0,0,129,84,12,18,0,0,112,68,39,22,5
213041461,3,0,0,9,9,0,3,0,0,13,11,0,3,0,0,16,8,0,0,0,0,7,17,3,0,0,0,17,13,0,0,0,0,9,3,0,0,0,0,4,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,7,14,0,0,101,30,0,0,0,0,30,25,0,0,0,0,28,5,0,0,0,0,6,13,0,0,0,0,11,18,0,4,0,0,21,17,0,0,0,0,20,12,0,5,4,0,22,19,0,0,4,0,25,16,0,3,0,0,21,8,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,158,3,18,10,7,195,5,0,0,0,0,5,5,0,0,3,0,5,254,10,24,10,10,310,0,0,0,0,0,0,18,0,4,0,0,19,15,3,0,0,0,24,19,6,3,0,0,24,23,7,3,0
213041462,0,0,0,29,13,4,0,0,0,13,12,0,6,0,0,18,10,0,0,0,0,13,11,0,0,0,0,13,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,8,10,0,0,112,0,0,0,0,0,0,13,0,0,0,0,13,8,0,0,0,0,8,12,0,4,0,0,20,20,0,7,5,0,24,12,0,3,0,0,20,10,0,3,0,0,15,5,0,0,0,0,5,0,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,3,17,4,0,116,6,0,0,0,0,10,0,0,0,0,0,0,187,13,24,3,0,236,3,0,0,0,0,3,23,0,0,0,0,23,38,0,4,0,0,45,19,13,3,0,0,37,20,9,9,0
213041463,3,0,0,134,103,5,6,0,0,118,74,14,5,3,0,96,66,3,12,0,0,88,70,8,5,0,0,83,53,7,6,0,0,57,37,6,3,0,0,46,14,0,0,0,0,15,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,633,50,47,9,3,739,173,0,0,0,0,180,109,0,3,0,3,113,61,3,3,0,0,70,98,6,13,3,4,122,107,11,9,10,0,133,83,9,22,8,3,119,85,8,13,3,0,107,54,3,4,5,3,67,33,3,4,0,0,40,20,3,0,0,0,23,13,0,0,3,0,18,3,0,0,0,0,3,0,0,0,0,0,0,848,40,74,29,10,996,64,4,8,0,0,74,14,3,3,5,3,20,1550,99,129,40,16,1830,13,0,0,0,0,19,124,7,3,0,0,127,218,14,3,0,3,238,190,19,15,3,4,235,154,43,21,3
213051361,8,0,0,162,156,10,13,3,0,174,119,15,14,8,0,151,134,11,10,0,0,166,123,12,15,3,0,152,130,10,4,9,0,159,93,12,5,0,0,117,44,3,0,0,0,48,3,4,0,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,1089,85,82,21,6,1279,217,0,0,0,6,227,153,0,3,0,3,161,75,0,5,3,0,86,104,7,12,5,0,130,121,9,15,5,0,147,115,11,11,5,0,143,117,10,21,3,0,150,87,13,4,4,0,113,89,13,10,3,0,112,44,6,3,0,0,56,24,3,0,0,0,33,3,0,0,0,0,3,0,0,0,0,0,3,1152,85,80,34,14,1363,84,3,5,0,0,88,31,0,4,3,6,45,2354,171,171,53,31,2782,99,0,0,0,0,98,406,3,9,0,0,420,543,25,22,0,3,596,585,61,38,5,0,688,426,59,38,11
213051362,3,0,0,228,136,8,6,0,0,148,86,8,16,0,0,104,93,6,7,0,0,104,106,4,5,0,0,123,87,4,7,3,0,96,54,3,3,0,3,58,31,0,4,0,0,36,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1003,32,49,5,9,1098,367,0,0,0,3,370,419,0,3,0,5,429,157,0,9,3,0,165,158,5,10,0,4,172,163,8,13,0,0,181,144,6,12,3,0,162,145,8,4,3,0,161,133,4,7,0,0,150,102,0,7,3,0,118,45,3,0,0,0,53,32,3,4,0,0,39,7,0,0,0,0,9,0,0,0,0,0,0,1867,33,79,17,17,2014,103,0,3,3,0,110,48,0,3,0,3,58,3020,66,133,27,28,3272,30,0,0,0,0,34,222,0,4,0,3,230,330,5,15,0,0,354,223,16,15,3,3,259,154,21,20,0
213051363,3,0,0,325,399,10,8,0,0,420,328,7,8,4,5,348,404,13,10,0,0,429,464,15,13,3,3,494,397,11,5,0,3,413,274,7,3,0,3,291,102,3,0,0,0,104,17,0,0,0,0,18,7,0,0,0,0,7,3,0,0,0,0,3,2905,71,47,5,21,3047,107,0,0,3,0,114,128,0,0,0,0,128,102,0,0,3,0,108,151,5,3,4,0,171,202,6,3,3,0,215,167,6,7,0,0,192,177,10,6,4,0,197,142,6,6,3,3,160,110,3,4,5,0,120,68,4,0,0,0,75,27,4,4,0,0,29,6,3,0,0,0,11,0,0,0,0,0,0,1395,57,33,25,10,1527,138,0,0,0,3,146,83,7,6,5,15,119,4514,136,83,46,57,4840,102,0,0,0,0,105,749,4,3,0,6,761,1492,22,14,3,8,1540,1890,75,35,3,20,2021,1733,78,30,7
213051365,15,0,0,169,139,10,36,0,0,187,95,12,30,3,0,135,81,7,26,0,0,119,94,7,15,0,0,113,55,4,9,0,0,69,42,3,7,0,0,52,15,3,0,0,0,24,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,770,47,134,9,9,969,119,0,0,0,0,118,93,0,4,0,0,101,96,7,11,3,0,116,126,14,24,6,0,177,104,19,38,10,0,176,99,6,22,5,0,134,73,6,15,3,0,96,61,9,9,0,3,81,45,0,10,0,0,56,27,3,10,0,0,40,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,850,57,137,35,11,1093,68,0,7,0,0,80,33,0,6,0,0,42,1722,105,287,45,15,2179,22,0,0,0,0,22,153,3,3,0,3,164,258,30,31,3,0,326,259,56,65,3,3,388,181,56,55,10
213051366,6,0,0,196,184,3,24,0,3,212,182,7,12,3,4,206,186,4,22,0,7,218,203,3,5,0,0,215,169,0,3,0,0,179,99,5,5,0,0,107,49,3,0,0,0,51,12,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1380,29,82,7,20,1516,48,0,0,0,0,51,76,0,3,0,0,81,82,3,8,0,0,92,100,13,19,3,0,132,97,8,24,3,0,129,83,7,17,0,3,115,88,0,9,0,4,102,50,4,0,3,0,61,42,0,5,0,0,52,23,0,3,0,0,25,8,0,4,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,701,37,93,17,6,853,82,0,0,0,0,85,42,0,11,4,5,57,2212,64,185,27,37,2512,25,0,0,0,0,26,314,3,3,0,4,328,618,15,16,0,8,659,677,47,49,0,7,779,658,42,39,4
213051368,9,0,0,319,279,12,9,3,0,302,271,11,5,0,0,294,288,16,10,0,4,316,260,22,11,0,0,293,280,20,7,0,4,308,194,8,14,3,0,221,110,6,3,4,0,118,22,3,0,0,0,29,8,0,0,0,0,8,6,0,0,0,0,10,2229,106,63,16,9,2424,213,0,0,4,3,223,226,0,0,3,0,229,193,3,5,4,3,211,261,3,11,7,0,277,279,6,9,7,0,291,303,8,12,7,3,337,253,5,20,4,3,280,234,16,11,6,0,264,211,12,7,5,0,239,147,3,7,3,3,173,59,8,3,3,0,69,11,0,0,0,0,11,9,0,0,0,0,5,2390,72,87,51,14,2607,233,0,9,3,3,256,66,3,0,7,7,84,4919,184,165,71,39,5373,55,0,0,0,0,60,358,10,5,0,0,369,588,16,13,0,4,618,621,53,45,4,3,726,528,55,33,6
213051369,0,0,0,61,53,6,17,0,0,69,50,6,9,0,0,67,39,6,9,0,0,56,48,5,11,0,0,58,48,3,3,3,0,57,27,0,0,0,0,26,15,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,32,57,6,3,469,84,0,3,0,0,86,58,0,0,0,0,62,47,0,3,3,0,48,61,3,12,9,0,83,60,6,20,5,0,94,58,0,9,0,0,73,61,5,5,0,3,72,42,0,4,0,0,47,27,0,0,0,0,30,19,0,0,0,0,25,7,0,0,0,0,5,3,0,0,0,0,4,0,0,0,0,0,0,524,23,58,23,4,628,42,3,4,0,3,50,17,0,0,0,3,27,957,55,123,25,12,1173,9,0,0,0,0,9,77,5,4,0,0,84,117,10,7,0,0,135,100,13,27,0,3,150,91,10,23,0
213051464,0,0,0,35,29,4,0,3,0,40,13,8,3,0,0,23,22,8,9,0,0,30,23,13,7,0,0,42,8,9,3,0,0,15,4,7,0,0,0,8,4,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,40,30,3,0,223,21,0,0,0,0,21,32,0,0,0,0,35,16,0,3,0,0,21,33,7,7,11,0,54,28,3,17,11,0,57,31,4,13,8,0,56,26,5,9,3,0,48,14,0,3,5,0,22,12,0,3,0,0,20,6,5,0,0,0,11,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,215,34,66,31,3,350,13,0,0,0,0,15,9,0,0,0,0,7,386,81,97,38,4,599,9,0,0,0,0,7,33,3,3,0,0,38,55,10,4,0,0,75,57,21,11,5,0,97,38,26,17,3
213051465,5,3,0,211,146,11,8,0,0,172,127,22,23,3,0,172,132,15,24,5,0,167,82,16,8,3,3,112,86,6,5,3,0,101,60,4,9,3,0,79,25,3,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,972,78,92,14,3,1167,275,0,3,0,3,280,195,0,3,3,3,209,121,3,12,6,4,141,162,8,26,3,0,200,166,10,33,3,0,215,127,14,23,5,3,170,116,13,19,7,0,149,86,3,11,0,3,98,69,3,0,0,0,77,37,0,4,3,0,48,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1355,60,142,31,8,1600,96,13,3,3,0,111,41,10,3,3,10,57,2464,159,238,48,25,2937,30,0,0,0,0,36,206,0,3,3,0,210,347,21,16,5,0,387,290,51,24,3,7,373,255,60,43,8
213051466,0,0,0,45,37,7,14,0,0,60,21,5,13,3,0,51,20,3,12,0,0,38,26,5,3,0,0,37,4,0,0,0,0,8,6,3,0,0,0,10,9,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,31,53,4,0,277,37,0,0,3,0,37,26,0,0,0,0,29,21,3,6,0,0,25,33,3,19,3,0,57,42,5,18,4,0,75,29,3,13,0,0,41,21,3,8,0,0,32,13,3,5,0,0,12,10,0,0,0,0,15,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,236,24,70,11,0,342,3,0,0,0,0,5,6,0,0,0,3,12,432,54,128,20,6,639,7,0,0,0,0,12,44,0,7,0,0,47,77,9,11,0,0,99,53,29,32,3,0,114,54,34,30,3
213051467,0,0,0,79,53,4,6,0,0,58,55,3,6,0,3,65,53,3,13,0,0,73,63,0,3,0,0,68,69,3,3,0,0,82,48,3,7,0,0,63,23,3,0,0,0,25,10,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,500,25,45,6,7,577,50,0,0,0,0,50,61,0,3,0,0,58,55,0,3,0,0,61,75,4,11,4,0,91,53,0,10,0,0,73,73,6,15,3,0,91,64,3,8,0,0,80,71,7,8,0,0,86,56,3,9,0,3,72,40,0,11,3,0,51,16,0,0,0,0,13,3,0,0,0,0,3,3,0,0,0,0,3,613,20,70,16,8,727,35,0,0,0,0,39,25,0,0,0,0,28,1175,48,118,20,17,1377,15,0,0,0,0,13,81,0,4,0,0,93,121,8,10,0,0,132,96,12,13,0,0,126,96,18,17,0
213051468,0,0,0,25,31,0,0,0,0,32,16,3,3,0,0,25,27,0,5,0,0,33,29,3,3,0,0,35,22,4,0,0,0,26,18,0,6,0,0,26,7,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,190,14,22,3,0,236,8,0,0,0,0,8,21,0,0,0,0,21,14,0,5,0,0,17,19,0,4,0,0,22,32,4,10,0,0,41,21,5,4,3,0,36,34,0,3,0,0,42,16,0,3,0,5,30,14,0,3,4,0,23,15,0,0,0,0,16,4,0,0,3,0,4,3,0,3,0,0,9,4,0,0,0,0,4,208,18,30,17,4,274,21,0,0,0,0,22,10,0,0,0,0,11,423,39,49,18,5,542,11,0,0,0,0,11,37,0,3,0,3,38,59,4,6,0,0,73,56,10,5,0,0,74,37,10,6,0
214011370,6,3,0,249,179,7,7,3,0,195,178,13,4,0,0,191,187,21,5,0,0,218,226,23,9,3,7,267,214,21,11,0,3,257,149,22,4,0,3,183,68,11,7,4,0,91,17,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1690,125,65,12,19,1906,292,0,0,0,0,294,206,0,5,3,0,219,149,3,7,3,0,166,202,5,18,6,0,232,194,9,8,7,0,221,228,18,6,11,0,260,208,15,16,5,0,241,181,17,9,3,3,216,148,12,14,0,4,182,87,15,9,5,3,116,32,7,5,0,0,47,3,3,0,0,0,6,3,0,0,0,0,3,1942,104,92,44,18,2205,130,3,4,0,0,134,63,3,5,0,7,86,3821,237,170,58,45,4332,145,0,0,0,0,150,597,3,20,0,10,628,719,20,23,3,3,772,672,62,45,8,6,793,604,105,45,9
214011371,10,0,0,610,451,6,5,0,0,464,349,15,23,0,0,378,369,24,12,6,3,413,492,18,23,4,3,537,478,13,19,3,3,514,396,16,26,5,0,442,205,13,8,4,4,225,48,0,8,0,0,59,5,0,3,0,0,11,3,0,0,0,0,6,3789,117,130,23,23,4082,493,3,3,0,0,499,467,4,3,0,6,481,344,3,12,3,0,359,444,5,23,7,3,483,448,13,20,3,0,483,486,27,30,7,7,552,552,12,18,0,4,592,495,12,26,3,0,548,457,6,19,3,3,491,326,11,19,8,4,359,144,3,6,6,5,162,31,4,4,5,0,43,8,3,3,0,0,19,4705,99,188,49,32,5072,488,9,12,5,5,520,94,6,4,9,12,123,9075,232,332,82,75,9794,78,0,0,0,0,78,558,3,3,0,3,572,1053,23,32,0,3,1122,846,37,21,0,3,914,682,42,59,12
214011372,0,0,0,132,75,3,9,0,0,82,49,3,3,0,0,58,82,8,5,0,0,90,104,6,7,0,0,118,114,3,7,0,0,128,78,3,4,0,0,91,38,3,0,0,0,48,7,0,0,0,0,7,6,0,0,0,0,6,3,0,0,0,0,3,765,37,43,9,5,851,193,0,0,0,4,193,158,0,6,0,0,158,97,0,7,3,0,107,96,5,9,3,0,112,120,6,10,0,0,132,151,7,7,0,0,162,134,6,9,0,3,157,158,9,12,3,0,180,115,6,12,0,0,130,76,3,9,3,0,95,32,5,3,0,3,44,3,3,0,0,0,6,0,0,0,0,0,0,1335,45,71,14,9,1477,108,7,5,0,0,117,32,0,3,0,5,45,2228,85,125,24,24,2488,27,0,0,0,3,31,131,3,3,0,0,139,196,13,9,0,3,220,147,18,17,0,0,186,121,10,21,0
214011373,5,0,0,75,49,0,3,0,0,58,36,3,4,0,0,47,45,3,7,0,0,53,55,3,5,3,0,72,59,8,11,3,0,79,50,5,3,0,0,63,31,4,3,0,0,42,11,0,3,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,443,34,42,10,3,537,69,0,0,0,0,65,60,0,4,0,0,61,36,0,0,0,0,35,51,3,13,3,0,69,71,6,10,0,0,86,68,9,17,9,0,101,82,14,25,3,0,127,84,9,16,0,0,105,84,5,16,3,0,108,65,0,13,8,0,85,34,3,9,0,0,50,9,7,0,0,3,13,3,0,3,0,0,4,708,56,122,27,10,919,54,5,4,0,0,62,8,0,3,0,3,16,1216,90,174,38,17,1536,15,0,0,0,0,15,87,0,8,0,0,92,112,12,14,0,0,138,93,12,11,0,0,116,69,22,19,0
