SA2_MAINCODE_2016,OM_IEs_45_49_HW_0,OM_IEs_45_49_HW_1_15,OM_IEs_45_49_HW_16_24,OM_IEs_45_49_HW_25_34,OM_IEs_45_49_HW_35_39,OM_IEs_45_49_HW_40,OM_IEs_45_49_HW_41_48,OM_IEs_45_49_HW_49mor,OM_IEs_45_49_HW_NS,OM_IEs_45_49_Tot,OM_IEs_50_54_HW_0,OM_IEs_50_54_HW_1_15,OM_IEs_50_54_HW_16_24,OM_IEs_50_54_HW_25_34,OM_IEs_50_54_HW_35_39,OM_IEs_50_54_HW_40,OM_IEs_50_54_HW_41_48,OM_IEs_50_54_HW_49mor,OM_IEs_50_54_HW_NS,OM_IEs_50_54_Tot,OM_IEs_55_59_HW_0,OM_IEs_55_59_HW_1_15,OM_IEs_55_59_HW_16_24,OM_IEs_55_59_HW_25_34,OM_IEs_55_59_HW_35_39,OM_IEs_55_59_HW_40,OM_IEs_55_59_HW_41_48,OM_IEs_55_59_HW_49mor,OM_IEs_55_59_HW_NS,OM_IEs_55_59_Tot,OM_IEs_60_64_HW_0,OM_IEs_60_64_HW_1_15,OM_IEs_60_64_HW_16_24,OM_IEs_60_64_HW_25_34,OM_IEs_60_64_HW_35_39,OM_IEs_60_64_HW_40,OM_IEs_60_64_HW_41_48,OM_IEs_60_64_HW_49mor,OM_IEs_60_64_HW_NS,OM_IEs_60_64_Tot,OM_IEs_65_69_HW_0,OM_IEs_65_69_HW_1_15,OM_IEs_65_69_HW_16_24,OM_IEs_65_69_HW_25_34,OM_IEs_65_69_HW_35_39,OM_IEs_65_69_HW_40,OM_IEs_65_69_HW_41_48,OM_IEs_65_69_HW_49mor,OM_IEs_65_69_HW_NS,OM_IEs_65_69_Tot,OM_IEs_70_74_HW_0,OM_IEs_70_74_HW_1_15,OM_IEs_70_74_HW_16_24,OM_IEs_70_74_HW_25_34,OM_IEs_70_74_HW_35_39,OM_IEs_70_74_HW_40,OM_IEs_70_74_HW_41_48,OM_IEs_70_74_HW_49mor,OM_IEs_70_74_HW_NS,OM_IEs_70_74_Tot,OM_IEs_75ov_HW_0,OM_IEs_75ov_HW_1_15,OM_IEs_75ov_HW_16_24,OM_IEs_75ov_HW_25_34,OM_IEs_75ov_HW_35_39,OM_IEs_75ov_HW_40,OM_IEs_75ov_HW_41_48,OM_IEs_75ov_HW_49mor,OM_IEs_75ov_HW_NS,OM_IEs_75ov_Tot,OM_IEs_Tot_HW_0,OM_IEs_Tot_HW_1_15,OM_IEs_Tot_HW_16_24,OM_IEs_Tot_HW_25_34,OM_IEs_Tot_HW_35_39,OM_IEs_Tot_HW_40,OM_IEs_Tot_HW_41_48,OM_IEs_Tot_HW_49mor,OM_IEs_Tot_HW_NS,OM_IEs_Tot_Tot,OM_UIE_15_19_HW_0,OM_UIE_15_19_HW_1_15,OM_UIE_15_19_HW_16_24,OM_UIE_15_19_HW_25_34,OM_UIE_15_19_HW_35_39,OM_UIE_15_19_HW_40,OM_UIE_15_19_HW_41_48,OM_UIE_15_19_HW_49mor,OM_UIE_15_19_HW_NS,OM_UIE_15_19_Tot,OM_UIE_20_24_HW_0,OM_UIE_20_24_HW_1_15,OM_UIE_20_24_HW_16_24,OM_UIE_20_24_HW_25_34,OM_UIE_20_24_HW_35_39,OM_UIE_20_24_HW_40,OM_UIE_20_24_HW_41_48,OM_UIE_20_24_HW_49mor,OM_UIE_20_24_HW_NS,OM_UIE_20_24_Tot,OM_UIE_25_29_HW_0,OM_UIE_25_29_HW_1_15,OM_UIE_25_29_HW_16_24,OM_UIE_25_29_HW_25_34,OM_UIE_25_29_HW_35_39,OM_UIE_25_29_HW_40,OM_UIE_25_29_HW_41_48,OM_UIE_25_29_HW_49mor,OM_UIE_25_29_HW_NS,OM_UIE_25_29_Tot,OM_UIE_30_34_HW_0,OM_UIE_30_34_HW_1_15,OM_UIE_30_34_HW_16_24,OM_UIE_30_34_HW_25_34,OM_UIE_30_34_HW_35_39,OM_UIE_30_34_HW_40,OM_UIE_30_34_HW_41_48,OM_UIE_30_34_HW_49mor,OM_UIE_30_34_HW_NS,OM_UIE_30_34_Tot,OM_UIE_35_39_HW_0,OM_UIE_35_39_HW_1_15,OM_UIE_35_39_HW_16_24,OM_UIE_35_39_HW_25_34,OM_UIE_35_39_HW_35_39,OM_UIE_35_39_HW_40,OM_UIE_35_39_HW_41_48,OM_UIE_35_39_HW_49mor,OM_UIE_35_39_HW_NS,OM_UIE_35_39_Tot,OM_UIE_40_44_HW_0,OM_UIE_40_44_HW_1_15,OM_UIE_40_44_HW_16_24,OM_UIE_40_44_HW_25_34,OM_UIE_40_44_HW_35_39,OM_UIE_40_44_HW_40,OM_UIE_40_44_HW_41_48,OM_UIE_40_44_HW_49mor,OM_UIE_40_44_HW_NS,OM_UIE_40_44_Tot,OM_UIE_45_49_HW_0,OM_UIE_45_49_HW_1_15,OM_UIE_45_49_HW_16_24,OM_UIE_45_49_HW_25_34,OM_UIE_45_49_HW_35_39,OM_UIE_45_49_HW_40,OM_UIE_45_49_HW_41_48,OM_UIE_45_49_HW_49mor,OM_UIE_45_49_HW_NS,OM_UIE_45_49_Tot,OM_UIE_50_54_HW_0,OM_UIE_50_54_HW_1_15,OM_UIE_50_54_HW_16_24,OM_UIE_50_54_HW_25_34,OM_UIE_50_54_HW_35_39,OM_UIE_50_54_HW_40,OM_UIE_50_54_HW_41_48,OM_UIE_50_54_HW_49mor,OM_UIE_50_54_HW_NS,OM_UIE_50_54_Tot,OM_UIE_55_59_HW_0,OM_UIE_55_59_HW_1_15,OM_UIE_55_59_HW_16_24,OM_UIE_55_59_HW_25_34,OM_UIE_55_59_HW_35_39,OM_UIE_55_59_HW_40,OM_UIE_55_59_HW_41_48,OM_UIE_55_59_HW_49mor,OM_UIE_55_59_HW_NS,OM_UIE_55_59_Tot,OM_UIE_60_64_HW_0,OM_UIE_60_64_HW_1_15,OM_UIE_60_64_HW_16_24,OM_UIE_60_64_HW_25_34,OM_UIE_60_64_HW_35_39,OM_UIE_60_64_HW_40,OM_UIE_60_64_HW_41_48,OM_UIE_60_64_HW_49mor,OM_UIE_60_64_HW_NS,OM_UIE_60_64_Tot,OM_UIE_65_69_HW_0,OM_UIE_65_69_HW_1_15,OM_UIE_65_69_HW_16_24,OM_UIE_65_69_HW_25_34,OM_UIE_65_69_HW_35_39,OM_UIE_65_69_HW_40,OM_UIE_65_69_HW_41_48,OM_UIE_65_69_HW_49mor,OM_UIE_65_69_HW_NS,OM_UIE_65_69_Tot,OM_UIE_70_74_HW_0,OM_UIE_70_74_HW_1_15,OM_UIE_70_74_HW_16_24,OM_UIE_70_74_HW_25_34,OM_UIE_70_74_HW_35_39,OM_UIE_70_74_HW_40,OM_UIE_70_74_HW_41_48,OM_UIE_70_74_HW_49mor,OM_UIE_70_74_HW_NS,OM_UIE_70_74_Tot
214021385,0,0,7,16,15,19,8,52,0,116,0,4,7,13,3,31,3,40,0,110,0,5,12,7,9,23,13,33,0,97,3,5,6,5,0,15,6,13,0,61,0,3,0,4,0,7,0,14,0,34,0,0,3,3,0,3,3,3,0,16,0,0,0,0,0,0,0,0,0,5,8,41,46,69,62,160,44,235,3,666,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,8,0,3,0,26,5,9,4,4,7,11,6,8,3,47,0,8,5,11,3,12,4,13,0,55,0,13,9,3,9,11,3,11,3,62,0,8,12,12,0,14,0,19,0,72,0,8,9,16,5,14,11,14,0,79,0,5,5,25,6,18,9,19,4,92,0,7,3,5,5,17,3,14,0,66,3,12,4,3,6,4,0,12,0,47,3,14,8,6,3,4,4,3,3,49,0,7,0,4,0,5,0,3,0,14
215011386,0,0,0,0,0,6,3,9,0,17,0,3,0,3,6,3,3,8,0,27,0,0,3,0,7,0,0,14,0,26,0,5,0,0,3,5,0,4,0,17,0,0,0,3,3,3,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,10,0,12,4,10,15,23,10,54,0,130,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,0,0,0,0,4,3,3,0,0,14,0,0,0,3,0,0,0,6,0,11,0,4,0,0,0,10,0,4,0,17,0,0,3,3,0,3,0,4,0,18,0,8,3,3,0,4,0,5,0,18,0,0,0,4,0,6,4,7,0,32,0,4,0,8,0,3,0,8,0,24,0,4,3,3,0,0,3,4,0,13,0,0,0,7,0,0,0,4,0,17,0,0,0,0,0,0,0,0,0,0
215011387,0,7,0,0,0,0,0,13,0,21,0,0,0,0,0,4,0,15,0,19,0,0,0,0,0,0,3,16,0,23,0,0,3,0,0,0,0,8,3,14,6,0,0,0,0,3,0,6,0,19,0,0,0,0,0,0,3,3,0,12,0,0,0,0,0,3,0,0,0,5,7,12,9,9,3,20,16,85,5,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,5,0,11,0,0,0,0,4,0,3,6,0,17,0,3,0,0,4,0,0,12,0,20,0,0,3,0,0,0,0,10,0,22,0,0,3,3,0,3,0,8,0,19,0,6,3,3,0,0,3,16,0,37,3,3,0,3,3,6,0,20,0,37,0,4,4,0,0,3,4,11,0,28,4,0,0,3,0,3,0,0,0,14
215011388,0,0,0,3,10,19,14,30,0,79,0,3,0,7,9,8,16,37,0,80,0,5,3,9,0,13,10,31,0,71,3,3,3,4,3,11,9,17,0,58,3,3,0,3,3,3,0,7,0,20,0,3,6,0,0,0,0,3,0,14,0,3,0,0,0,0,5,4,0,8,7,33,23,36,45,87,54,193,7,489,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,3,0,0,14,3,3,3,3,4,3,0,6,0,23,0,9,3,6,3,3,9,7,0,38,3,4,5,8,3,8,3,13,0,40,0,3,10,13,8,14,5,15,0,75,0,7,7,10,3,7,5,10,5,63,0,3,3,10,0,7,7,12,4,51,3,5,3,4,5,7,3,16,0,46,0,3,3,6,9,9,8,8,3,51,0,10,4,7,0,3,0,0,0,22,0,3,0,0,0,0,0,3,0,8
215011389,0,0,0,0,0,3,0,10,0,15,0,3,0,0,0,3,0,9,0,15,0,0,3,0,0,6,0,13,0,25,0,4,0,3,0,0,0,4,0,14,3,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,3,10,3,14,4,25,6,62,4,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,5,3,3,0,21,0,0,0,0,0,0,4,7,0,14,0,4,0,3,3,0,0,11,0,31,0,0,0,0,0,4,0,13,0,21,0,3,3,3,3,9,0,13,0,32,0,3,3,10,0,9,0,18,0,41,0,3,0,3,4,9,0,14,0,32,0,12,4,3,3,3,3,8,0,40,0,0,3,3,0,8,0,4,0,26
215011390,0,0,7,5,0,13,4,9,0,38,0,3,3,0,3,11,3,11,0,36,3,3,0,0,0,6,3,9,0,28,0,0,0,3,3,0,0,12,0,15,0,0,0,3,0,3,3,0,0,15,4,3,0,0,0,4,0,3,0,14,0,0,0,0,0,0,0,0,0,3,10,13,20,15,12,41,17,76,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,8,0,0,0,0,0,3,0,10,0,17,0,4,3,3,0,6,3,6,0,23,0,0,3,0,0,3,0,17,0,35,3,0,3,3,0,6,0,20,0,36,0,0,3,4,3,10,3,21,0,47,6,4,4,10,3,11,10,32,0,79,0,7,4,8,0,13,6,26,0,62,9,3,0,5,5,3,7,19,0,51,3,8,3,3,3,3,3,13,0,31,0,10,0,3,0,3,3,8,0,23
215011391,0,0,0,0,0,3,0,5,0,14,0,0,0,3,3,0,3,6,0,20,0,0,0,0,3,0,0,12,0,22,0,0,0,0,0,0,0,16,0,18,0,0,0,0,0,3,3,3,0,12,3,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,6,7,7,8,6,12,11,67,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,4,0,16,0,0,0,0,0,11,0,7,0,16,0,0,0,0,4,5,3,17,0,35,0,3,5,0,3,3,4,17,0,30,0,3,0,4,0,0,0,13,0,30,3,0,0,6,0,6,3,4,0,21,0,3,0,3,0,0,0,7,0,14
215011392,0,0,0,0,4,9,0,9,0,27,0,3,0,0,0,8,5,16,0,37,3,0,3,0,0,0,4,17,0,25,3,3,0,3,0,6,3,12,0,28,0,3,3,0,0,4,0,11,0,25,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,8,9,15,12,5,41,16,95,0,202,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,3,0,0,0,4,0,0,8,0,0,3,3,4,3,0,3,3,17,0,0,3,3,3,3,0,3,4,19,0,3,0,5,3,8,3,11,0,33,0,3,0,3,3,3,3,14,0,35,3,0,3,3,0,0,3,10,0,28,0,8,3,3,0,6,3,14,0,34,0,8,7,5,3,3,3,12,0,38,0,7,5,3,0,7,0,9,0,39,3,0,0,0,0,3,0,0,0,8
215011393,0,0,0,0,0,0,0,6,0,18,0,0,3,0,3,0,3,5,0,11,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,6,0,6,0,3,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,3,8,4,8,8,7,8,47,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,0,15,0,7,0,0,0,0,0,7,0,23,0,4,3,3,0,3,0,11,0,21,0,0,0,3,0,3,0,8,0,19,0,3,4,0,0,7,5,14,0,33,0,0,3,4,0,4,0,23,0,37,5,0,0,0,5,8,3,18,0,35,6,0,0,4,0,3,4,14,0,42,0,6,0,3,3,4,0,16,0,35,0,3,0,3,0,0,0,9,0,23
215011394,0,0,0,0,0,3,7,23,4,33,0,0,0,0,0,20,3,22,0,50,3,3,3,7,0,6,7,23,0,49,0,0,3,0,3,6,10,17,0,34,0,0,0,0,3,4,3,0,0,10,0,3,0,0,0,3,3,0,0,9,0,0,0,0,0,4,3,3,0,11,13,12,11,13,18,56,33,119,5,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,4,9,0,18,0,0,0,0,0,3,0,8,0,18,0,0,3,0,0,0,4,10,0,19,0,3,3,3,0,10,5,12,0,39,0,3,0,3,0,5,4,19,0,34,0,3,0,7,3,9,4,16,0,40,0,3,7,0,5,14,3,24,0,55,0,0,3,3,4,12,0,15,0,37,0,8,4,3,0,10,3,7,0,38,0,3,0,3,0,0,0,3,0,17
215021395,0,0,4,0,0,5,0,12,0,22,0,0,0,4,3,3,0,9,0,25,0,0,0,3,0,3,3,7,0,17,0,0,0,0,0,9,5,7,0,18,3,0,0,0,0,3,0,3,0,19,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,6,7,16,14,31,15,64,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,12,0,4,0,0,0,3,0,10,0,16,0,3,0,0,0,8,0,0,0,13,0,4,0,0,5,3,3,4,0,22,0,4,4,4,0,4,3,10,0,20,0,6,0,4,0,3,3,9,0,33,0,0,0,0,0,8,3,3,0,18,0,4,4,4,0,3,0,7,0,25,0,0,0,3,3,0,3,8,0,15,0,0,4,0,0,0,0,3,0,8
215021396,0,0,0,0,3,0,0,3,0,4,0,0,0,0,3,0,0,3,0,5,0,0,0,0,0,0,0,8,0,12,3,0,0,3,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,3,0,3,4,5,3,7,7,9,7,37,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,4,0,4,0,0,0,5,0,15,0,0,0,3,0,4,0,7,0,13,0,4,3,3,4,4,0,3,0,24,0,0,0,3,3,7,3,10,0,18,0,0,0,0,0,6,0,4,0,13,4,3,3,0,0,3,0,6,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
215021398,0,0,3,8,3,4,3,12,0,32,0,0,0,0,5,4,0,9,0,24,0,0,0,0,3,6,3,11,0,29,0,0,0,0,0,9,0,5,0,21,0,3,3,0,0,3,3,3,0,21,0,0,0,0,3,4,0,3,0,12,0,0,0,0,0,0,0,0,0,3,4,9,9,15,16,29,15,75,4,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,3,0,0,0,10,0,0,3,0,0,3,3,12,0,22,0,0,0,3,3,3,0,15,0,27,0,0,0,0,0,0,0,19,0,21,0,0,4,0,0,9,8,21,0,44,3,0,3,3,0,8,3,19,0,42,0,0,3,11,4,5,9,23,0,54,0,0,0,7,0,8,0,22,0,42,0,3,0,0,0,6,0,12,0,23
215021399,3,0,0,4,0,3,0,4,0,14,0,0,0,0,4,4,0,8,3,16,0,0,3,0,0,5,3,9,0,26,0,0,0,3,0,7,0,3,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,3,10,12,7,21,4,38,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,5,0,0,0,3,0,3,0,3,0,11,0,0,0,4,3,0,0,9,0,17,0,0,0,3,0,3,3,4,0,16,0,4,0,3,0,6,0,8,0,25,0,0,0,0,0,0,3,7,0,11,0,3,0,7,3,9,3,9,5,35,0,4,0,0,0,4,0,9,0,22,0,4,0,5,0,3,0,0,0,15,0,3,0,0,0,0,0,0,0,9
215021469,0,3,0,10,14,31,10,41,0,114,0,0,6,8,4,21,13,42,3,100,0,3,0,10,10,24,9,42,0,97,0,5,6,4,3,9,3,44,0,81,0,4,4,0,5,0,4,12,0,30,0,3,3,3,0,0,0,5,0,13,0,0,0,0,0,0,0,0,0,3,15,34,33,45,67,141,66,286,5,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,12,0,6,4,9,9,3,3,12,0,50,0,13,5,10,6,5,7,20,0,66,0,10,11,9,0,8,6,14,0,59,0,12,6,5,3,16,8,17,3,79,0,8,0,8,6,9,10,19,0,54,0,6,3,9,9,12,3,25,0,69,0,3,4,11,5,14,9,29,3,83,3,8,3,10,10,8,4,10,0,52,0,4,5,8,0,3,4,4,0,30,0,4,0,0,0,0,0,4,0,10
215021470,0,0,0,0,4,6,3,12,0,25,0,0,4,7,4,7,3,5,4,39,0,0,0,0,0,3,3,10,0,20,0,0,0,0,3,3,3,11,0,23,0,3,4,6,0,3,0,8,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,5,0,8,9,14,17,46,23,74,7,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,10,0,5,0,5,0,0,3,5,0,19,0,0,3,4,5,4,3,9,0,29,0,3,3,5,4,0,4,9,0,23,0,3,3,4,3,0,0,6,0,28,0,0,4,0,7,5,4,3,0,27,0,6,3,4,0,8,0,9,0,27,0,4,3,3,0,3,3,8,0,24,0,0,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3
215031400,0,5,0,0,0,6,3,17,0,33,0,0,0,3,3,16,0,33,0,53,0,0,5,3,3,10,3,27,0,50,7,3,7,0,3,6,0,16,0,44,3,0,0,3,0,5,0,5,0,17,3,0,0,3,0,0,3,0,0,9,0,0,3,0,0,3,0,0,0,3,9,11,19,15,20,45,20,140,7,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,3,0,8,0,3,0,4,0,0,3,8,0,18,0,0,3,0,0,0,0,0,0,14,0,3,3,3,0,3,0,7,0,17,0,4,0,3,0,3,3,22,0,33,0,0,0,3,0,9,0,19,0,36,3,3,6,0,3,10,7,18,0,50,5,3,3,3,3,3,0,8,0,38,5,3,3,7,3,5,0,12,0,38,0,3,0,3,0,5,0,3,0,10
215031401,0,0,3,4,3,7,4,30,0,56,0,3,0,3,3,0,4,22,0,41,3,3,0,3,4,3,3,12,3,39,3,0,0,3,0,0,3,21,0,37,0,0,3,3,0,4,0,14,0,30,0,0,0,3,0,0,0,5,0,12,0,0,0,0,0,0,0,7,0,4,15,8,15,28,21,27,27,159,3,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,3,4,0,3,3,0,0,15,0,0,0,0,0,0,0,13,0,20,0,3,4,0,0,4,3,22,0,41,3,0,0,3,3,5,0,13,0,35,3,0,4,3,0,7,0,23,0,40,0,0,3,4,0,8,3,28,3,53,4,0,0,7,5,11,6,34,0,73,3,3,3,3,0,8,6,23,0,50,0,5,5,0,0,3,6,9,0,32,0,4,3,5,0,0,0,5,4,27
215031402,0,0,3,3,3,3,0,4,0,14,0,0,0,7,3,3,4,8,0,29,0,0,0,0,3,3,3,7,0,14,3,0,0,0,3,9,3,3,0,20,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,4,9,17,21,13,39,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,5,0,4,0,11,0,0,0,0,3,0,0,3,0,8,0,3,0,0,0,0,0,8,0,16,0,0,0,0,6,0,0,6,0,21,0,0,0,7,0,4,3,3,0,23,0,0,5,3,0,6,0,12,0,32,0,4,0,0,4,0,4,0,0,20,0,0,0,0,3,0,0,3,0,14,0,3,0,0,0,0,0,0,0,9
215031403,3,0,0,0,3,0,0,0,0,8,0,0,0,0,0,4,3,3,0,11,0,0,3,0,3,0,0,5,0,17,0,3,0,0,0,3,0,6,0,9,0,0,3,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,9,7,13,18,16,7,42,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,3,0,0,3,3,0,13,0,0,0,0,0,4,0,4,0,14,0,0,0,0,0,3,0,0,0,8,0,0,0,0,3,0,0,3,0,13,0,0,0,3,0,0,0,4,0,14,0,0,0,0,0,0,3,4,0,6,3,0,3,0,0,3,3,6,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4
215031404,0,0,0,3,4,6,6,16,0,45,0,0,3,3,9,16,8,28,4,69,3,3,4,3,7,6,10,28,0,60,0,4,3,4,4,16,4,23,0,56,0,3,0,6,4,0,0,3,0,20,0,3,0,3,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,8,17,24,38,29,63,44,151,3,380,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,9,0,0,0,4,0,13,8,11,0,29,0,4,0,7,5,6,3,6,0,34,0,0,3,4,3,12,0,5,0,30,0,3,4,3,4,3,3,13,0,38,0,0,0,0,4,3,6,17,0,27,0,3,3,9,8,8,8,11,0,45,3,8,0,9,9,11,4,18,0,52,0,0,5,5,0,11,3,8,0,36,4,3,0,3,0,3,0,6,0,18,0,0,0,0,0,0,3,0,0,8
215031405,3,3,0,0,0,3,3,7,0,29,0,0,0,3,0,3,0,11,0,25,0,0,0,0,4,3,0,17,0,30,0,0,0,3,3,8,3,12,0,38,0,0,3,0,3,3,0,4,0,21,3,6,0,0,0,0,0,4,0,13,3,0,0,0,0,0,0,3,0,7,17,21,14,18,17,35,11,96,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,4,0,7,0,0,0,0,0,0,0,4,0,9,0,3,3,0,3,0,0,3,0,14,0,3,3,0,5,3,6,13,0,34,0,3,0,0,7,13,3,14,0,38,0,3,5,3,3,12,3,16,0,33,3,4,0,6,0,3,0,26,0,40,4,6,6,3,0,7,0,11,0,33,6,3,0,3,6,9,0,4,0,27,0,4,0,0,0,0,0,3,0,18
216011406,0,5,3,14,6,19,10,45,0,102,5,0,3,9,3,16,13,42,0,93,0,6,5,4,8,22,6,41,0,90,0,4,8,5,6,12,3,7,0,40,3,0,0,3,4,0,3,5,0,22,0,0,3,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,10,33,23,57,34,100,56,207,9,536,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,6,0,13,0,0,0,5,4,4,7,7,0,28,0,8,3,5,3,10,0,7,0,44,0,5,3,10,8,11,6,15,0,55,0,3,6,4,9,7,4,29,0,74,5,0,0,4,5,12,11,13,0,60,0,4,8,10,12,10,12,20,0,66,4,5,4,16,3,11,6,31,0,80,3,12,5,6,9,3,12,15,3,61,0,12,3,0,0,3,3,7,0,34,0,6,0,0,0,0,0,0,0,7
216011407,0,0,0,0,6,10,6,33,0,59,0,0,3,7,0,11,0,21,0,44,3,0,3,9,0,6,5,23,0,46,0,0,3,5,3,3,3,14,0,31,0,0,0,0,3,3,0,4,0,19,0,0,0,3,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,3,15,15,18,32,17,53,29,139,0,308,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,5,0,12,0,3,0,0,0,3,0,5,0,15,3,4,3,0,5,4,0,4,0,22,0,5,0,3,3,0,3,8,0,23,0,8,4,0,0,4,4,17,0,36,0,3,4,6,3,3,3,24,0,45,4,4,3,3,7,8,10,28,0,66,3,5,7,5,3,7,3,26,0,63,3,7,4,8,4,8,4,20,0,58,3,12,3,8,0,10,3,0,0,36,0,8,3,3,0,4,0,4,0,23
216011408,0,0,0,0,3,0,0,8,0,11,0,0,3,0,0,0,3,21,0,31,0,0,0,0,3,6,0,11,0,20,0,3,0,3,0,0,0,6,3,18,0,0,3,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,11,7,4,14,3,59,3,114,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,3,0,9,0,13,0,0,0,0,0,5,0,3,0,12,0,0,0,0,0,5,0,13,0,19,0,4,0,3,0,3,0,10,0,26,3,3,0,3,0,0,0,26,0,42,0,0,0,5,0,3,0,20,0,32,0,3,3,4,3,3,0,17,0,35,3,9,0,0,0,0,0,13,0,20,0,3,0,0,0,0,0,10,5,21
216011409,0,0,0,3,0,3,0,9,0,16,0,0,4,3,3,0,0,8,0,24,3,3,0,0,0,0,3,9,0,19,0,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,6,13,6,17,11,52,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,10,0,0,0,4,0,0,3,3,0,13,0,3,0,0,0,3,0,14,0,21,0,0,0,0,0,6,0,12,0,21,0,4,3,0,0,0,4,11,0,26,0,0,3,0,3,3,0,7,0,25,0,3,3,8,0,0,0,6,0,23,0,3,0,0,4,0,0,6,0,15,0,3,0,0,0,0,0,0,0,10
