SA2_MAINCODE_2016,CoPSW_2000_2999_H_0,CoPSW_2000_2999_H_1_15,CoPSW_2000_2999_H_16_24,CoPSW_2000_2999_H_25_34,CoPSW_2000_2999_H_35_39,CoPSW_2000_2999_H_40,CoPSW_2000_2999_H_41_48,CoPSW_2000_2999_H_49mo,CoPSW_2000_2999_H_NS,CoPSW_2000_2999_H_Tot,CoPSW_3000mo_H_0,CoPSW_3000mo_H_1_15,CoPSW_3000mo_H_16_24,CoPSW_3000mo_H_25_34,CoPSW_3000mo_H_35_39,CoPSW_3000mo_H_40,CoPSW_3000mo_H_41_48,CoPSW_3000mo_H_49mo,CoPSW_3000mo_H_NS,CoPSW_3000mo_H_Tot,CoPSW_PINS_H_0,CoPSW_PINS_H_1_15,CoPSW_PINS_H_16_24,CoPSW_PINS_H_25_34,CoPSW_PINS_H_35_39,CoPSW_PINS_H_40,CoPSW_PINS_H_41_48,CoPSW_PINS_H_49mo,CoPSW_PINS_H_NS,CoPSW_PINS_H_Tot,CoPSW_Tot_H_0,CoPSW_Tot_H_1_15,CoPSW_Tot_H_16_24,CoPSW_Tot_H_25_34,CoPSW_Tot_H_35_39,CoPSW_Tot_H_40,CoPSW_Tot_H_41_48,CoPSW_Tot_H_49mo,CoPSW_Tot_H_NS,CoPSW_Tot_H_Tot,ClAW_NNI_H_0,ClAW_NNI_H_1_15,ClAW_NNI_H_16_24,ClAW_NNI_H_25_34,ClAW_NNI_H_35_39,ClAW_NNI_H_40,ClAW_NNI_H_41_48,ClAW_NNI_H_49mo,ClAW_NNI_H_NS,ClAW_NNI_H_Tot,ClAW_1_149_H_0,ClAW_1_149_H_1_15,ClAW_1_149_H_16_24,ClAW_1_149_H_25_34,ClAW_1_149_H_35_39,ClAW_1_149_H_40,ClAW_1_149_H_41_48,ClAW_1_149_H_49mo,ClAW_1_149_H_NS,ClAW_1_149_H_Tot,ClAW_150_299_H_0,ClAW_150_299_H_1_15,ClAW_150_299_H_16_24,ClAW_150_299_H_25_34,ClAW_150_299_H_35_39,ClAW_150_299_H_40,ClAW_150_299_H_41_48,ClAW_150_299_H_49mo,ClAW_150_299_H_NS,ClAW_150_299_H_Tot,ClAW_300_399_H_0,ClAW_300_399_H_1_15,ClAW_300_399_H_16_24,ClAW_300_399_H_25_34,ClAW_300_399_H_35_39,ClAW_300_399_H_40,ClAW_300_399_H_41_48,ClAW_300_399_H_49mo,ClAW_300_399_H_NS,ClAW_300_399_H_Tot,ClAW_400_499_H_0,ClAW_400_499_H_1_15,ClAW_400_499_H_16_24,ClAW_400_499_H_25_34,ClAW_400_499_H_35_39,ClAW_400_499_H_40,ClAW_400_499_H_41_48,ClAW_400_499_H_49mo,ClAW_400_499_H_NS,ClAW_400_499_H_Tot,ClAW_500_649_H_0,ClAW_500_649_H_1_15,ClAW_500_649_H_16_24,ClAW_500_649_H_25_34,ClAW_500_649_H_35_39,ClAW_500_649_H_40,ClAW_500_649_H_41_48,ClAW_500_649_H_49mo,ClAW_500_649_H_NS,ClAW_500_649_H_Tot,ClAW_650_799_H_0,ClAW_650_799_H_1_15,ClAW_650_799_H_16_24,ClAW_650_799_H_25_34,ClAW_650_799_H_35_39,ClAW_650_799_H_40,ClAW_650_799_H_41_48,ClAW_650_799_H_49mo,ClAW_650_799_H_NS,ClAW_650_799_H_Tot,ClAW_800_999_H_0,ClAW_800_999_H_1_15,ClAW_800_999_H_16_24,ClAW_800_999_H_25_34,ClAW_800_999_H_35_39,ClAW_800_999_H_40,ClAW_800_999_H_41_48,ClAW_800_999_H_49mo,ClAW_800_999_H_NS,ClAW_800_999_H_Tot,ClAW_1000_1249_H_0,ClAW_1000_1249_H_1_15,ClAW_1000_1249_H_16_24,ClAW_1000_1249_H_25_34,ClAW_1000_1249_H_35_39,ClAW_1000_1249_H_40,ClAW_1000_1249_H_41_48,ClAW_1000_1249_H_49mo,ClAW_1000_1249_H_NS,ClAW_1000_1249_H_Tot,ClAW_1250_1499_H_0,ClAW_1250_1499_H_1_15,ClAW_1250_1499_H_16_24,ClAW_1250_1499_H_25_34,ClAW_1250_1499_H_35_39,ClAW_1250_1499_H_40,ClAW_1250_1499_H_41_48,ClAW_1250_1499_H_49mo,ClAW_1250_1499_H_NS,ClAW_1250_1499_H_Tot,ClAW_1500_1749_H_0,ClAW_1500_1749_H_1_15,ClAW_1500_1749_H_16_24,ClAW_1500_1749_H_25_34,ClAW_1500_1749_H_35_39,ClAW_1500_1749_H_40,ClAW_1500_1749_H_41_48,ClAW_1500_1749_H_49mo,ClAW_1500_1749_H_NS,ClAW_1500_1749_H_Tot,ClAW_1750_1999_H_0,ClAW_1750_1999_H_1_15,ClAW_1750_1999_H_16_24,ClAW_1750_1999_H_25_34,ClAW_1750_1999_H_35_39,ClAW_1750_1999_H_40,ClAW_1750_1999_H_41_48,ClAW_1750_1999_H_49mo,ClAW_1750_1999_H_NS,ClAW_1750_1999_H_Tot,ClAW_2000_2999_H_0,ClAW_2000_2999_H_1_15,ClAW_2000_2999_H_16_24,ClAW_2000_2999_H_25_34,ClAW_2000_2999_H_35_39,ClAW_2000_2999_H_40,ClAW_2000_2999_H_41_48,ClAW_2000_2999_H_49mo,ClAW_2000_2999_H_NS,ClAW_2000_2999_H_Tot,ClAW_3000mo_H_0,ClAW_3000mo_H_1_15,ClAW_3000mo_H_16_24,ClAW_3000mo_H_25_34,ClAW_3000mo_H_35_39,ClAW_3000mo_H_40,ClAW_3000mo_H_41_48,ClAW_3000mo_H_49mo,ClAW_3000mo_H_NS,ClAW_3000mo_H_Tot,ClAW_PINS_H_0,ClAW_PINS_H_1_15,ClAW_PINS_H_16_24,ClAW_PINS_H_25_34,ClAW_PINS_H_35_39,ClAW_PINS_H_40,ClAW_PINS_H_41_48,ClAW_PINS_H_49mo,ClAW_PINS_H_NS,ClAW_PINS_H_Tot,ClAW_Tot_H_0,ClAW_Tot_H_1_15,ClAW_Tot_H_16_24,ClAW_Tot_H_25_34,ClAW_Tot_H_35_39,ClAW_Tot_H_40,ClAW_Tot_H_41_48,ClAW_Tot_H_49mo,ClAW_Tot_H_NS,ClAW_Tot_H_Tot
306021151,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,24,17,27,26,20,5,13,3,136,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,12,0,3,0,0,4,0,0,0,0,10,0,3,3,8,3,3,0,0,0,22,0,0,0,7,14,6,0,0,0,29,0,0,0,6,19,3,0,3,0,32,0,0,0,4,10,5,3,3,0,22,0,0,0,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,3,14,10,36,56,16,5,9,0,158
306021152,0,0,0,0,3,3,4,3,0,11,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,10,28,95,95,155,133,63,42,51,9,672,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,7,0,5,0,0,3,3,0,0,0,16,0,5,9,0,4,3,0,4,0,31,0,10,9,16,13,5,0,0,0,58,8,3,0,27,34,18,5,6,0,102,0,0,0,13,50,22,8,3,0,98,4,0,0,11,45,23,16,5,0,103,3,0,0,8,23,20,6,3,0,61,0,0,3,0,10,11,3,9,0,33,0,0,0,0,7,6,3,3,0,12,0,0,0,0,3,3,4,4,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,13,34,28,76,193,106,45,39,3,545
306021153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,29,21,19,19,15,6,17,0,127,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,7,3,0,3,4,3,0,0,0,0,15,0,0,0,3,5,3,4,4,0,24,0,0,0,0,8,4,0,0,0,10,0,0,0,3,0,3,3,0,0,5,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,22,8,14,19,17,5,4,0,95
306021154,0,0,0,0,7,3,3,10,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,3,0,3,24,43,92,87,188,205,101,96,111,23,954,0,6,0,0,0,0,0,0,0,5,3,14,0,0,0,0,0,0,0,17,0,21,8,0,0,0,0,0,0,30,0,11,17,4,0,3,0,0,3,48,0,20,25,10,8,9,3,0,0,80,0,18,47,66,35,11,5,3,0,188,3,9,25,60,99,45,16,12,0,276,5,6,15,61,177,94,50,25,3,437,8,3,13,36,173,103,59,38,4,430,10,4,3,17,84,54,37,24,3,233,12,0,4,10,33,35,23,20,0,137,6,0,0,8,18,15,11,24,0,77,0,4,0,3,7,11,10,25,0,63,0,5,4,0,4,4,0,8,0,28,0,0,6,3,8,3,3,0,0,28,53,116,173,272,653,394,217,175,20,2071
306021155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,15,27,65,31,6,4,19,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,6,0,6,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,10,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,3,11,7,3,4,0,42
306021156,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,43,62,79,50,30,8,27,6,318,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,10,0,6,4,3,0,0,0,0,0,19,0,0,0,3,4,0,0,0,0,15,0,6,3,5,4,0,0,5,0,20,0,0,3,7,11,4,0,0,0,23,0,3,0,3,3,0,0,0,0,12,0,3,0,0,3,4,3,0,0,14,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,19,25,28,11,3,5,0,125
306021157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,44,42,76,53,22,6,19,0,265,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,7,4,3,0,0,0,0,0,18,0,0,3,5,3,0,0,0,0,14,0,4,7,3,3,3,0,0,0,25,0,3,3,14,18,9,3,4,0,50,0,0,3,3,24,13,5,4,0,53,0,0,0,4,17,11,6,4,0,32,0,0,3,3,3,8,3,3,0,26,0,0,0,0,0,4,0,4,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,29,36,66,47,17,22,0,238
306031158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,19,20,3,3,3,8,6,78,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,14,0,3,3,0,4,0,0,4,0,18,0,3,0,6,0,4,0,0,0,14,0,0,0,0,3,0,3,0,0,10,0,0,0,3,6,0,0,0,0,14,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,20,18,18,19,8,8,12,3,103
306031159,0,0,0,0,0,6,3,3,0,15,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,27,69,103,156,111,55,36,40,15,618,0,3,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,11,0,8,3,0,0,0,0,0,0,15,0,9,6,4,0,0,0,0,0,26,0,9,15,4,8,0,0,0,0,44,0,3,23,27,15,0,0,3,3,79,6,0,16,29,30,13,3,3,0,98,3,3,3,15,48,17,6,3,0,100,7,0,3,13,36,22,16,5,0,101,0,0,0,4,20,11,5,6,0,43,0,0,0,0,4,8,0,3,0,29,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,4,0,5,0,15,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,0,0,0,9,24,50,76,101,167,87,36,35,4,579
306031160,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,30,15,10,9,6,3,114,0,4,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,12,0,7,0,5,0,0,0,0,0,11,0,3,3,3,0,0,0,0,0,11,0,4,5,3,0,0,0,3,0,22,0,4,4,9,0,3,0,0,0,23,0,3,3,3,13,3,0,3,0,22,0,0,4,4,9,8,3,3,0,27,0,0,0,0,3,7,0,3,0,14,0,0,0,3,6,6,0,4,0,15,0,0,0,0,3,0,3,3,0,4,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,3,3,24,23,33,34,22,9,23,3,181
306031161,0,0,0,3,0,4,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,14,56,70,100,64,45,28,64,4,444,0,3,0,0,0,0,0,3,0,4,0,3,0,0,0,3,0,0,0,13,0,5,0,0,0,0,0,0,0,12,0,15,7,9,0,0,0,0,0,34,5,7,23,4,0,0,0,3,0,37,4,4,14,11,6,3,0,3,0,47,3,0,8,18,24,11,3,5,0,77,3,3,3,12,25,17,7,0,0,75,3,3,3,3,17,18,3,8,0,64,0,4,0,3,5,11,4,7,0,30,3,0,3,0,4,5,0,6,0,21,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,5,0,15,0,3,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,4,9,17,49,74,63,87,73,19,40,11,436
306031162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306031163,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,11,20,21,18,3,18,3,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,3,0,0,0,3,3,0,0,0,6,0,0,0,0,11,0,0,0,0,14,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,3,19,7,0,8,0,46
306041164,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,13,4,40,50,70,43,33,23,36,6,312,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,10,0,4,3,4,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,10,0,7,4,3,0,0,0,0,0,21,0,7,10,9,5,3,0,3,0,40,0,3,0,11,12,5,6,0,0,40,0,3,3,8,11,9,9,3,0,48,0,0,0,16,15,14,6,4,0,57,0,0,3,3,3,0,3,3,0,14,3,0,0,0,4,0,0,6,0,14,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,8,34,29,55,57,35,28,21,3,277
306041165,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,16,44,62,120,115,78,63,71,17,586,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,15,0,3,3,6,3,0,0,0,0,10,0,0,5,10,0,0,0,0,0,19,0,4,6,10,5,3,0,0,0,33,0,3,4,19,16,14,7,7,3,71,0,0,3,14,20,13,5,0,0,64,0,0,0,3,16,5,5,5,0,41,0,0,0,3,0,7,3,3,0,16,0,0,0,0,0,3,0,3,0,11,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,29,31,55,62,49,26,27,7,297
306051166,0,0,0,0,4,8,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,31,93,95,124,113,68,34,38,10,607,0,0,0,4,0,0,0,0,0,7,3,7,3,0,0,0,0,0,0,18,0,7,5,0,0,0,0,3,0,19,0,18,8,5,0,0,0,0,0,38,0,7,27,14,0,3,0,3,0,51,3,10,30,21,8,3,0,0,0,77,7,5,10,27,32,15,10,3,0,99,3,0,14,16,48,22,4,8,0,117,6,3,7,15,41,14,13,9,0,106,3,6,0,6,15,7,3,3,0,41,0,0,0,0,4,6,4,3,0,30,0,0,0,0,3,0,0,3,0,11,0,0,0,0,0,3,0,0,0,9,0,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,28,80,103,111,151,77,39,40,9,639
306051167,0,0,0,0,0,3,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,41,33,41,23,14,10,12,3,189,0,3,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,5,0,0,0,17,0,3,5,3,0,0,0,0,0,14,0,5,3,3,0,0,0,3,0,15,0,0,0,6,3,0,3,0,0,18,0,0,0,0,7,3,0,0,0,15,0,3,0,3,6,3,3,0,0,20,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,33,13,25,18,16,7,12,0,123
306051168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,33,34,31,22,11,5,11,0,157,0,7,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,7,0,4,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,10,3,0,0,0,0,0,0,15,3,0,3,3,5,0,0,3,0,17,0,0,0,10,10,0,0,0,0,20,0,0,3,0,7,3,3,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,12,11,26,5,4,10,3,105
306051169,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,10,12,49,34,32,29,19,8,20,6,215,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,0,11,0,6,4,0,0,0,0,3,0,10,0,14,3,7,0,0,0,0,0,19,0,5,8,3,0,0,0,0,0,20,0,8,15,3,0,0,0,3,0,31,0,10,5,8,11,3,0,0,0,38,0,4,6,6,4,11,0,3,0,35,0,7,0,5,4,9,0,0,0,22,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,4,4,54,47,33,25,29,3,16,0,224
306051170,0,0,0,0,3,6,5,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,4,0,10,30,63,87,136,113,76,31,42,5,575,0,3,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,12,0,18,3,4,0,0,0,0,0,21,0,14,5,4,0,0,0,0,0,23,0,6,16,0,0,0,0,0,3,35,4,5,13,24,13,4,0,3,0,69,3,5,9,29,33,10,9,6,0,100,4,3,7,23,50,24,10,4,0,124,6,4,4,16,41,22,15,14,0,118,3,0,3,6,23,13,6,6,0,59,0,0,0,0,7,6,3,3,0,19,0,0,0,0,0,0,0,3,0,10,4,0,0,0,0,4,5,3,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,27,70,64,101,170,83,45,42,9,610
307011171,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,34,41,36,34,8,13,5,193,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,7,3,0,0,0,0,0,0,15,0,4,0,3,0,0,0,0,0,8,0,3,4,3,0,0,0,0,0,12,3,6,6,13,3,3,0,0,0,27,0,6,4,12,4,7,3,0,0,32,3,0,0,10,14,8,0,4,0,43,0,0,3,3,17,8,3,6,0,35,0,0,0,0,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,7,33,25,43,42,32,11,17,0,215
307011172,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,11,49,39,55,39,22,24,33,8,290,0,4,5,0,0,0,0,0,0,13,0,6,0,0,0,0,0,0,0,7,0,6,3,0,0,0,0,0,0,17,0,8,0,7,0,0,0,0,0,14,0,6,10,3,0,0,0,4,0,29,0,3,7,10,4,4,0,3,0,35,0,0,8,7,11,8,8,3,0,46,0,0,3,20,17,12,3,0,3,53,3,5,0,8,23,17,8,4,0,63,0,3,0,0,5,8,3,9,0,31,3,0,0,0,5,3,5,6,0,31,0,0,0,0,0,4,0,8,0,11,0,0,0,3,3,4,7,4,0,25,0,0,0,0,0,0,0,4,0,14,0,4,0,0,0,0,0,0,0,3,12,50,49,66,71,59,36,49,6,398
307011173,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,9,18,34,53,65,69,27,20,25,5,316,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,12,0,10,3,3,0,0,0,0,0,13,0,6,14,6,0,0,0,0,0,27,0,0,20,9,11,3,0,3,0,46,0,3,4,16,25,20,3,3,0,73,0,3,3,20,24,20,9,6,0,94,0,4,3,9,16,19,3,8,0,70,0,0,4,0,4,10,3,5,0,29,0,0,0,0,0,7,3,3,0,17,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,9,43,49,68,88,76,24,46,9,407
307011174,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,25,31,18,11,9,6,0,128,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,6,3,0,0,0,0,0,0,13,0,0,5,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,6,3,3,6,4,0,3,0,0,0,15,0,0,3,3,3,4,3,0,0,20,0,4,0,3,4,4,0,0,0,19,0,0,0,3,4,4,0,5,0,23,0,0,0,6,0,0,0,3,0,13,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,18,19,18,19,10,16,0,129
307011175,0,0,0,0,3,3,4,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,21,19,44,21,16,28,42,3,210,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,3,0,3,0,0,0,0,0,11,0,6,3,4,0,0,0,0,0,10,0,3,6,3,0,0,0,0,0,15,0,0,4,5,7,3,0,3,0,25,0,0,0,4,6,12,0,8,0,32,7,0,0,3,3,13,0,11,0,33,3,0,3,0,7,0,3,19,0,46,0,0,0,0,0,0,5,9,0,15,0,0,0,0,0,4,0,7,0,16,0,0,0,0,0,3,0,14,0,16,3,0,0,0,0,3,0,13,0,24,0,0,0,0,0,0,0,5,0,8,16,28,19,24,26,32,17,98,4,268
307011176,0,0,0,0,3,10,0,8,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,18,52,44,70,78,58,25,49,13,417,0,0,3,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,4,0,11,7,0,0,0,0,0,0,15,3,10,4,0,0,3,0,0,0,23,0,3,6,0,4,3,0,0,0,21,3,5,15,11,11,3,0,0,3,56,0,5,8,15,27,13,3,9,0,83,3,3,5,5,37,20,11,9,5,92,5,6,3,8,54,22,15,5,0,121,0,3,3,3,24,28,5,8,0,72,0,0,0,4,9,14,6,10,0,45,3,0,0,0,4,8,0,9,0,22,3,0,0,0,3,3,4,11,0,22,0,0,0,0,0,0,3,3,0,11,0,0,3,0,4,0,0,0,0,13,27,48,58,59,181,120,49,61,11,612
