SA2_MAINCODE_2016,P_40_44_OM_UIE,P_40_44_CFW,P_40_44_ES_NS,P_40_44_Total,P_45_49_E,P_45_49_OM_IE,P_45_49_OM_UIE,P_45_49_CFW,P_45_49_ES_NS,P_45_49_Total,P_50_54_E,P_50_54_OM_IE,P_50_54_OM_UIE,P_50_54_CFW,P_50_54_ES_NS,P_50_54_Total,P_55_59_E,P_55_59_OM_IE,P_55_59_OM_UIE,P_55_59_CFW,P_55_59_ES_NS,P_55_59_Total,P_60_64_E,P_60_64_OM_IE,P_60_64_OM_UIE,P_60_64_CFW,P_60_64_ES_NS,P_60_64_Total,P_65_69_E,P_65_69_OM_IE,P_65_69_OM_UIE,P_65_69_CFW,P_65_69_ES_NS,P_65_69_Total,P_70_74_E,P_70_74_OM_IE,P_70_74_OM_UIE,P_70_74_CFW,P_70_74_ES_NS,P_70_74_Total,P_75ov_E,P_75ov_OM_IE,P_75ov_OM_UIE,P_75ov_CFW,P_75ov_ES_NS,P_75ov_Total,P_Total_E,P_Total_OM_IE,P_Total_OM_UIE,P_Total_CFW,P_Total_ES_NS,P_Total_Total
505031100,43,3,0,272,192,24,56,8,8,279,185,30,39,7,4,267,116,20,40,8,3,184,55,14,19,3,3,101,23,10,11,3,3,52,10,7,0,0,0,19,4,3,0,0,0,4,1943,212,382,50,23,2607
505031101,35,9,5,348,286,29,36,4,3,356,222,30,36,5,4,295,156,18,35,7,0,218,110,7,19,4,0,130,48,7,9,0,0,58,10,3,7,0,0,20,5,0,3,0,0,6,2878,179,284,47,32,3426
505031102,23,0,3,125,90,7,23,4,0,122,76,6,18,5,0,97,70,0,14,4,0,85,42,3,13,3,0,61,23,3,4,0,0,33,0,3,0,0,0,9,3,0,3,0,0,4,879,65,133,30,12,1119
505031103,204,19,13,2068,1601,297,202,43,24,2162,1341,277,184,45,9,1850,1002,247,146,27,11,1431,721,137,115,29,12,1011,236,79,55,19,5,388,74,36,9,11,3,129,26,9,6,3,0,43,14742,1831,1381,272,125,18361
505031104,21,0,0,103,64,10,31,0,6,104,68,12,29,3,5,114,59,9,24,0,3,89,48,9,13,0,3,68,22,4,3,0,0,29,8,0,4,0,0,11,0,0,3,0,0,7,618,74,188,11,18,916
505031105,71,16,3,369,235,75,98,16,0,425,193,40,72,5,3,318,143,30,46,6,12,234,81,22,42,3,0,147,41,12,22,3,0,73,12,0,9,3,0,18,3,3,3,0,0,14,2095,280,490,72,24,2965
505031106,0,0,0,19,24,0,0,0,0,24,21,0,3,0,0,32,16,0,3,0,0,21,18,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,8,10,0,0,161
505031107,31,3,0,166,139,24,51,4,0,220,120,21,32,6,0,181,89,23,26,3,0,139,58,12,26,5,0,110,25,4,9,3,0,41,7,3,5,0,0,16,3,0,0,0,0,6,1036,155,300,43,9,1538
505031108,79,19,5,606,445,68,89,13,3,624,402,60,89,12,3,568,336,43,101,13,3,496,211,37,70,13,4,332,97,22,42,13,0,174,24,7,11,3,3,48,13,3,9,0,0,19,4429,410,754,123,35,5751
505031255,22,0,0,68,30,8,18,0,0,57,20,0,12,4,0,42,17,7,3,0,0,28,3,3,4,0,0,11,3,3,5,0,0,12,0,0,3,0,0,4,0,0,0,0,0,0,298,54,147,16,7,519
505031256,15,0,0,90,68,7,6,0,3,89,64,9,16,5,0,98,43,7,4,3,0,63,22,5,14,3,0,47,17,0,5,0,4,27,3,3,0,0,0,9,0,0,3,3,0,4,660,58,72,24,19,828
505031257,7,3,0,54,46,5,16,0,4,67,38,5,16,0,0,64,27,5,10,0,0,42,17,7,13,0,0,42,13,0,0,3,0,16,3,0,3,0,0,11,0,0,3,0,0,3,396,47,88,12,11,552
505031258,23,0,0,109,77,14,27,4,0,122,55,8,26,4,3,102,52,5,12,0,0,77,35,9,11,0,0,58,11,3,5,3,3,23,8,0,6,0,0,10,0,0,0,0,0,3,715,78,175,25,10,1004
506011110,48,6,3,598,465,44,27,7,0,548,390,26,46,4,7,476,371,32,48,3,6,460,276,14,27,7,7,333,111,13,9,3,3,137,25,3,13,3,3,41,13,0,3,0,3,20,5457,249,338,64,53,6164
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,11,3,3,83,42,3,11,0,0,61,51,5,8,3,0,64,60,0,18,0,0,83,32,0,9,0,0,53,13,0,3,0,0,23,8,0,0,0,0,8,0,0,0,0,0,0,545,28,93,19,4,681
506011113,31,3,0,311,228,26,40,3,4,305,171,26,36,3,0,239,147,25,34,9,3,215,93,13,19,3,3,127,35,6,13,3,0,51,3,3,3,4,0,8,0,3,0,0,0,11,2351,270,348,57,10,3032
506011114,37,11,3,340,272,44,40,11,3,367,285,40,56,14,3,398,249,35,43,11,4,345,142,21,42,9,0,224,78,21,24,0,3,133,20,4,9,4,0,44,3,8,3,3,0,21,2945,274,366,76,36,3698
506011115,16,0,0,240,204,19,22,0,0,252,204,21,27,3,0,257,216,12,10,6,0,246,142,17,18,3,3,191,60,12,10,3,0,85,4,0,5,0,0,16,3,0,6,0,0,12,1892,128,173,28,13,2232
506011116,25,10,3,106,69,24,34,3,0,129,57,15,32,0,0,109,52,16,30,4,0,105,49,19,22,6,0,97,11,16,24,3,0,53,5,9,8,6,0,35,3,3,9,3,0,17,649,134,242,47,13,1080
506011117,17,0,0,90,55,7,14,0,0,83,49,0,11,3,0,63,35,3,8,0,0,39,40,3,6,0,0,47,16,0,0,0,0,21,6,0,0,0,0,9,0,0,0,0,0,0,540,54,115,11,4,723
506021118,62,6,13,1553,1323,90,51,13,9,1488,1269,107,67,5,7,1451,936,89,67,4,14,1116,633,58,53,7,14,760,264,35,47,9,0,357,72,16,14,8,0,112,29,15,6,7,4,57,12525,670,552,82,93,13922
506021119,55,12,0,537,400,79,72,16,3,566,369,76,49,6,4,504,341,46,56,13,6,459,235,49,44,8,7,345,115,40,26,8,0,187,28,15,3,6,0,48,10,5,3,3,4,22,4595,512,486,93,37,5714
506021120,16,6,4,824,788,44,17,3,3,856,676,50,24,0,7,757,618,36,21,0,3,681,422,23,22,0,3,470,136,18,6,6,5,167,40,3,0,0,4,48,5,7,0,5,4,19,6566,254,163,20,44,7051
506021121,10,0,3,1583,1420,15,17,3,5,1456,1262,31,18,0,8,1316,949,16,14,4,12,995,546,10,11,0,3,577,188,10,9,0,7,214,32,0,0,0,3,31,8,0,0,0,0,7,12414,158,145,15,85,12812
506021122,43,11,3,566,427,41,53,7,3,528,402,46,60,8,7,522,354,41,43,5,4,445,258,28,38,6,3,333,98,20,15,9,3,146,21,11,13,3,0,43,13,4,4,0,0,18,4398,349,457,62,48,5318
506021123,70,14,8,1372,1040,94,71,5,3,1218,923,74,69,5,10,1081,799,51,59,5,5,924,517,44,56,14,11,641,206,32,39,12,3,288,57,14,14,6,3,98,25,5,7,6,0,45,11439,611,631,101,101,12881
506031124,44,4,8,1466,1294,47,37,5,9,1398,1233,56,44,3,7,1347,1152,29,49,6,4,1238,764,29,39,4,7,844,294,15,27,3,3,346,73,7,12,12,7,107,23,3,4,0,0,25,11858,334,397,64,77,12728
506031125,21,3,3,147,108,36,31,3,0,185,113,26,35,6,0,182,92,18,22,0,0,139,65,13,15,0,0,95,28,7,6,7,0,46,3,0,14,4,0,24,0,0,3,3,0,8,1324,162,203,33,14,1739
506031126,46,3,11,1725,1586,121,52,16,14,1786,1353,126,54,15,10,1563,1108,100,47,11,12,1276,736,73,31,8,8,854,295,36,14,10,6,355,65,11,4,7,0,94,15,8,0,3,0,28,13252,749,358,82,126,14565
506031127,50,7,3,805,691,57,46,9,6,810,635,51,57,14,4,763,587,51,30,15,4,691,414,34,30,4,4,484,186,14,17,0,5,218,47,11,9,0,0,68,12,3,0,3,3,18,8302,423,410,83,72,9294
506031128,16,3,0,150,95,12,26,3,0,135,107,5,26,0,0,142,117,17,28,7,0,165,93,18,28,0,3,133,44,3,15,0,0,60,3,0,0,0,0,10,7,3,3,0,0,13,1135,97,196,27,9,1471
506031129,24,9,0,206,186,33,49,9,0,272,173,33,34,8,0,247,143,31,26,8,0,203,123,29,23,3,0,179,53,13,16,0,0,93,21,8,21,3,0,51,8,4,0,5,0,25,1845,217,264,54,10,2392
506031130,56,7,10,2059,1756,144,61,4,17,1976,1635,154,67,9,10,1879,1301,127,69,18,8,1512,853,79,48,11,7,1003,335,61,32,11,7,436,65,19,8,3,0,100,31,11,0,3,3,45,15527,939,489,82,119,17155
506031131,53,17,5,421,333,69,55,7,3,470,337,55,58,10,6,475,272,54,58,6,3,392,263,53,58,15,4,401,87,30,37,0,0,156,17,12,8,4,0,45,12,3,3,3,0,22,3648,437,458,84,35,4654
506041132,35,3,0,353,265,36,57,11,4,379,238,39,51,10,0,336,227,24,39,3,4,295,148,23,45,11,0,229,76,14,31,7,5,134,18,11,13,4,0,43,8,9,4,0,0,15,2888,295,398,73,40,3687
506041133,54,11,3,468,347,44,51,10,4,454,304,35,44,8,3,398,247,44,36,11,3,342,214,28,29,3,4,271,71,6,8,3,0,93,30,6,6,5,0,45,3,4,9,0,4,19,3174,299,364,83,27,3949
506041134,33,9,0,316,257,17,32,7,0,310,239,21,28,6,0,303,230,20,36,5,3,289,182,8,29,6,0,227,72,9,15,3,0,101,15,0,12,4,0,25,3,0,3,0,3,5,2480,153,301,57,28,3009
506041135,46,6,0,217,141,22,46,4,3,213,102,18,45,3,3,174,87,13,27,5,0,130,65,16,23,0,0,103,23,0,12,7,0,41,8,0,5,10,0,20,0,0,0,0,0,7,1323,164,330,63,13,1896
506041136,58,11,5,987,832,97,59,17,6,1007,725,75,69,14,8,895,598,79,70,3,15,758,468,57,65,15,5,605,177,35,43,13,0,270,37,7,5,11,0,67,17,0,6,5,3,30,7541,611,524,114,74,8862
506041137,56,5,3,286,252,25,60,3,0,338,205,22,47,9,8,280,196,23,48,10,0,274,153,12,46,3,0,214,73,20,16,3,0,113,30,8,10,0,0,47,15,3,3,0,0,20,2220,197,401,45,26,2897
506051138,45,3,0,730,626,40,48,10,4,728,569,35,53,12,4,669,492,41,49,7,7,590,340,37,40,13,7,438,129,17,22,5,0,180,31,5,13,4,0,56,15,0,3,4,0,25,5615,345,413,69,44,6492
506051139,28,0,3,206,134,25,40,7,3,208,136,42,39,4,4,222,123,19,26,3,3,181,79,15,13,4,0,116,24,4,10,8,0,45,12,0,3,3,0,13,8,0,3,0,0,14,1588,177,242,47,13,2065
506051140,52,5,0,312,272,68,63,7,0,414,250,38,54,12,3,352,219,51,59,11,3,344,141,30,46,12,6,223,89,30,34,15,0,170,33,15,23,0,3,69,12,0,9,4,0,26,2462,350,434,80,33,3363
506051141,52,8,3,292,220,40,45,12,5,317,191,39,37,4,3,274,200,41,44,8,0,284,151,32,49,10,0,243,57,17,22,4,0,110,20,10,18,3,0,47,13,3,10,9,0,36,1852,254,339,79,29,2558
506061142,32,9,0,183,134,26,35,5,0,201,106,22,30,4,3,166,100,18,35,4,0,151,66,13,30,3,0,109,20,11,3,0,0,33,7,3,0,0,0,9,3,0,0,3,0,5,1350,158,329,54,18,1908
506061143,25,3,3,180,113,35,33,11,4,188,133,39,34,12,0,221,85,23,24,10,0,134,68,14,24,6,0,112,25,10,12,3,0,45,5,3,5,8,0,23,0,4,3,10,0,11,1098,194,198,85,21,1596
506061144,22,3,3,120,82,11,14,5,0,121,88,14,26,8,0,142,87,15,15,5,3,130,54,14,26,9,0,97,26,8,7,8,0,54,13,6,9,4,0,27,3,0,3,0,0,15,744,103,169,51,15,1077
506071145,24,3,3,287,204,37,41,3,0,279,212,43,48,4,0,309,164,30,40,3,0,243,120,33,36,0,0,195,60,15,26,5,5,115,20,6,4,0,3,31,4,4,9,0,0,18,2074,290,324,46,25,2762
506071146,19,4,3,235,177,31,30,5,0,244,167,35,21,5,0,236,168,36,32,10,3,253,105,23,25,4,0,155,61,10,13,5,0,95,15,4,6,3,0,29,5,0,7,0,0,13,1975,222,216,61,20,2493
506071147,45,15,3,840,679,85,69,8,9,852,610,85,72,15,5,793,594,81,61,11,3,755,389,74,64,11,7,544,165,49,45,10,0,279,58,23,21,12,3,112,16,5,8,5,0,34,6550,623,541,111,53,7870
507011148,45,6,0,289,149,27,47,5,3,228,131,29,38,4,0,202,66,18,23,5,4,114,57,12,25,3,0,96,17,4,16,0,0,40,9,0,0,0,0,16,3,0,3,0,0,8,1494,199,320,66,22,2098
507011150,36,8,9,1071,947,97,44,8,5,1099,782,103,36,8,5,939,600,94,43,12,0,747,383,50,26,7,4,473,137,34,17,3,3,189,28,19,7,5,6,68,19,9,3,0,0,31,7871,680,293,76,69,8994
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
507011152,17,0,0,126,87,19,23,4,3,137,63,23,37,6,0,133,57,21,7,3,3,88,47,10,18,4,3,79,19,4,12,0,0,35,6,3,6,0,0,16,3,0,6,0,0,7,740,123,176,33,18,1085
507011153,22,3,0,76,46,8,20,0,0,71,40,11,16,0,0,72,34,8,15,7,3,63,19,7,12,0,0,39,4,0,5,0,3,22,3,0,3,0,0,13,0,0,3,0,0,7,365,73,152,20,13,626
507011154,36,5,0,195,123,24,45,9,0,200,117,18,42,6,5,190,117,18,33,0,3,171,96,7,28,3,0,136,31,8,9,6,3,59,9,3,0,3,0,18,0,4,3,0,0,9,1223,165,286,41,16,1724
507011155,12,3,7,752,647,31,15,0,5,701,532,22,11,0,3,565,374,18,10,3,3,406,240,6,12,4,0,262,54,5,0,6,3,67,17,3,0,0,0,22,4,0,0,0,0,5,5427,137,70,25,41,5708
507011158,9,0,0,45,47,7,6,0,0,61,40,9,7,0,0,61,22,7,6,3,0,42,19,5,3,0,0,28,3,5,7,0,0,14,0,3,0,0,0,5,0,3,0,0,0,3,422,59,59,9,6,552
507011159,43,8,4,547,452,44,44,13,7,552,371,62,39,13,4,493,306,50,43,10,3,410,207,23,27,0,0,259,87,13,15,0,0,124,25,7,9,0,3,39,7,0,0,0,0,15,4278,374,319,68,38,5071
507011160,30,3,4,241,181,12,28,3,3,221,175,18,36,3,0,232,186,20,16,0,0,221,108,14,24,0,0,142,37,8,11,0,0,61,16,0,8,0,0,23,4,0,3,0,0,11,2044,116,198,26,19,2403
507011161,39,9,0,275,201,25,38,0,3,266,163,17,19,9,0,206,122,4,8,3,3,135,83,7,11,4,0,99,18,4,4,0,0,31,6,0,0,0,0,12,7,0,0,0,0,7,2605,172,243,41,14,3074
507011163,20,0,0,120,75,12,28,3,3,122,66,15,15,4,0,109,40,12,22,0,0,82,31,13,12,3,0,53,14,5,5,0,0,31,7,0,0,0,0,9,0,0,0,0,0,0,695,106,181,23,9,1012
507011259,33,11,3,221,116,16,35,6,0,177,133,14,18,3,3,172,119,9,25,0,0,154,71,9,12,5,0,94,15,5,10,0,0,36,0,0,4,0,0,12,0,3,3,0,0,8,1391,117,195,25,21,1746
507011260,11,3,4,839,756,45,25,10,10,847,641,48,35,6,9,735,497,30,16,6,8,558,316,18,20,5,5,358,102,15,14,6,3,139,25,8,3,0,0,41,7,3,4,4,0,15,6624,290,183,54,53,7204
507021164,40,9,0,181,135,34,28,7,3,209,116,26,36,4,0,189,119,25,28,3,0,176,67,29,25,0,0,127,34,17,12,7,4,67,9,10,9,3,0,21,6,3,3,0,0,15,1296,194,247,36,16,1797
507021165,102,28,7,1682,1491,168,130,32,14,1829,1398,126,139,33,15,1718,1221,112,150,19,17,1522,803,73,106,24,13,1016,399,48,82,21,10,559,84,24,42,16,8,170,44,11,19,5,5,91,14233,912,1103,220,125,16590
507021166,57,11,5,443,318,54,70,10,0,455,316,48,59,3,4,433,307,51,64,10,6,435,203,28,50,10,3,295,102,14,36,4,0,161,27,6,13,6,0,55,15,4,3,4,0,22,3268,327,495,77,39,4207
507021167,28,3,8,472,405,58,22,5,4,490,336,63,38,5,7,454,314,61,20,0,3,407,182,46,26,0,3,265,107,19,8,8,3,142,25,8,8,3,0,47,11,4,3,5,0,20,3630,408,228,39,35,4337
507031169,19,8,0,171,116,3,10,5,0,137,83,14,15,0,0,114,84,5,14,3,0,112,53,6,12,0,0,72,21,0,3,5,0,25,8,0,0,0,0,6,0,4,0,0,0,5,1060,86,179,39,12,1370
507031170,14,0,0,151,119,15,11,0,3,148,108,13,19,0,0,141,102,6,14,0,3,127,79,4,7,0,0,99,17,3,11,0,0,34,14,0,0,0,0,17,3,0,0,0,0,9,1021,68,103,11,12,1213
507031172,3,0,0,78,45,4,0,0,0,50,63,9,3,0,0,76,52,3,3,0,0,52,26,6,0,0,0,32,8,7,3,0,0,17,0,0,0,0,0,5,0,0,0,0,0,0,486,35,14,0,3,538
507031173,14,3,3,720,733,27,9,3,0,778,705,19,14,3,0,746,550,29,7,3,4,587,334,12,0,0,7,354,96,7,4,3,3,103,23,10,0,0,0,35,6,0,0,3,0,7,5365,142,73,18,33,5628
507031174,17,3,0,294,237,19,22,3,3,282,231,9,10,3,3,258,182,7,16,3,0,209,102,7,9,0,0,117,35,3,3,0,3,43,5,0,3,0,3,12,5,0,0,0,0,4,2303,73,146,24,16,2559
507031261,18,3,3,185,163,18,27,9,3,217,121,13,11,0,0,157,97,20,12,3,4,133,79,9,16,3,3,98,25,9,3,0,0,39,7,0,0,0,0,7,3,0,0,0,0,8,1067,122,131,18,17,1353
507041175,54,13,0,393,346,70,38,10,7,464,283,76,56,8,0,422,251,76,42,4,0,378,173,62,37,10,3,280,61,34,35,10,3,142,15,23,11,8,0,59,11,9,6,4,0,34,3204,520,376,87,30,4209
507041176,7,0,0,82,57,7,3,0,0,67,52,4,14,0,0,70,50,5,5,3,0,71,37,7,13,0,0,55,27,3,4,3,0,39,3,3,0,3,0,14,3,0,0,0,0,3,471,44,68,14,3,596
507041177,39,4,3,295,236,29,60,7,0,340,218,27,44,3,3,293,205,40,51,8,3,306,123,18,29,8,4,186,56,23,14,4,0,105,20,8,8,6,0,40,3,5,4,3,0,23,2352,247,357,55,31,3045
507041178,46,3,3,635,478,94,51,9,3,640,445,101,55,8,3,610,414,62,53,7,9,535,265,55,51,11,3,387,95,32,27,14,0,160,36,12,13,11,0,71,6,4,14,6,3,33,6011,541,410,91,57,7110
507041179,25,0,0,158,137,14,21,6,0,180,153,16,18,3,0,196,133,15,14,4,0,171,87,15,11,3,0,116,34,7,14,9,0,67,8,4,11,0,0,21,3,3,3,3,0,9,1467,112,162,39,8,1785
507041180,31,3,0,153,109,17,32,4,0,166,107,24,26,0,0,162,102,25,38,0,0,168,57,20,36,6,0,124,35,9,21,3,0,70,11,3,4,0,0,20,0,0,3,0,0,7,1002,163,260,36,10,1461
507041181,76,5,5,694,535,82,74,19,5,720,502,85,66,13,0,674,425,87,79,10,8,611,289,60,52,15,0,417,144,48,31,8,8,242,53,11,7,3,3,82,25,9,13,3,0,46,5618,578,549,99,54,6904
507041182,47,9,7,1571,1474,49,44,5,3,1576,1452,45,49,9,5,1564,1203,39,46,15,10,1306,732,28,46,9,6,827,234,16,17,4,5,276,49,10,4,0,3,62,18,3,0,0,0,25,12821,314,344,61,79,13618
507041183,10,0,0,68,53,7,13,0,0,78,53,4,10,0,0,64,49,8,5,0,0,68,53,8,5,0,0,67,24,3,6,0,0,36,8,0,0,0,0,9,0,0,0,0,0,3,606,56,99,11,7,777
507041184,6,0,0,47,36,13,10,10,4,74,52,8,19,3,0,86,42,17,26,6,0,87,27,20,17,6,0,66,10,7,9,0,0,34,3,0,3,0,0,15,5,3,0,0,0,10,442,101,120,31,3,694
507051185,84,6,5,490,352,37,90,15,8,495,275,29,61,14,5,378,178,28,27,11,0,239,110,24,29,6,0,168,51,6,16,3,3,77,16,3,7,10,0,32,4,3,0,0,0,15,3596,259,553,107,38,4556
507051186,9,3,0,246,249,3,16,0,0,262,252,7,10,3,0,274,202,6,12,0,0,219,131,5,5,0,4,149,30,3,5,0,0,39,3,0,3,0,0,8,4,0,3,0,0,13,1901,36,107,18,15,2076
507051187,40,7,0,317,246,37,30,10,3,327,218,28,36,10,3,296,170,26,33,4,0,229,89,9,26,3,0,133,27,0,13,7,0,46,19,3,3,0,0,25,6,0,3,3,0,14,2217,189,287,68,20,2776
507051188,67,9,6,1344,1218,90,77,18,9,1412,1241,93,83,25,6,1448,892,62,84,24,13,1073,527,45,76,14,11,675,185,23,29,7,3,252,40,7,7,3,3,60,14,3,4,7,4,32,12578,518,576,132,106,13914
507051189,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,11
507051190,24,0,0,157,121,12,29,6,3,173,127,11,26,0,3,168,109,18,28,6,0,161,74,15,18,5,0,111,34,9,10,3,0,51,7,4,8,3,0,25,0,0,6,0,0,13,1058,114,212,31,8,1421
507051191,62,8,3,281,181,30,50,5,0,274,126,20,45,5,0,195,86,17,32,8,0,139,60,6,11,0,0,82,26,5,6,0,3,39,6,3,3,0,0,16,8,0,0,0,0,11,1440,168,374,55,11,2059
507051192,20,4,0,128,119,11,19,0,0,149,104,6,25,3,0,143,82,5,27,0,3,119,45,10,9,0,4,69,22,0,7,3,0,32,0,3,3,0,0,8,8,0,0,0,0,12,1008,50,166,26,7,1258
507051193,22,4,0,208,203,13,23,9,3,247,148,6,29,0,0,188,102,4,8,3,3,121,58,5,10,0,0,76,21,3,11,3,0,36,4,0,4,0,0,12,0,0,0,5,0,4,1704,69,163,34,11,1985
509011225,82,21,3,1037,973,72,93,16,9,1158,901,74,115,6,11,1112,893,71,114,21,13,1110,606,51,103,23,12,793,247,23,57,16,8,347,61,9,19,9,3,104,28,3,12,4,8,56,8188,464,747,136,93,9627
509011226,21,6,0,146,101,17,16,16,0,153,112,12,36,9,0,172,106,14,47,17,3,193,40,20,38,21,0,112,26,11,35,22,7,94,6,3,18,19,3,52,3,5,13,12,3,47,987,117,267,143,28,1548
509011227,5,3,0,36,38,3,14,0,0,62,31,4,8,0,0,50,42,4,9,0,0,54,24,3,3,0,0,30,11,0,12,4,0,25,0,0,3,3,0,6,0,0,0,0,0,0,300,27,73,17,0,413
509011228,39,3,3,183,161,15,61,12,4,253,147,16,57,10,3,227,132,17,55,11,3,223,95,15,53,24,0,198,54,11,40,23,3,137,14,4,19,15,3,60,8,0,20,7,0,31,1221,119,410,126,29,1901
509011229,28,11,3,147,78,31,35,18,3,171,77,22,52,19,8,173,75,27,47,17,3,174,51,18,54,22,3,148,20,8,27,19,0,79,11,4,11,12,0,40,3,4,10,13,9,27,765,193,334,171,36,1505
509011230,25,3,3,171,141,15,20,7,6,191,192,26,32,7,3,261,166,17,31,10,3,225,103,13,28,10,7,159,36,8,12,9,0,61,17,5,14,10,0,43,3,4,4,8,0,18,1575,124,208,82,33,2012
509011231,39,15,5,165,113,27,46,17,3,211,132,28,63,31,0,245,89,16,59,42,3,204,73,18,49,31,3,169,23,11,40,36,0,114,11,10,22,21,3,56,3,0,17,24,4,48,906,191,430,256,25,1810
509011232,22,4,0,70,66,8,15,0,3,94,56,6,13,3,0,86,45,6,16,4,0,81,48,6,18,8,0,78,25,3,10,8,0,39,5,0,3,3,0,12,4,0,0,4,0,6,456,42,121,42,6,666
509011233,29,4,3,256,258,30,36,11,3,330,251,26,40,4,5,322,235,25,34,9,0,303,161,21,30,7,3,221,65,14,27,4,3,113,11,0,6,3,0,20,3,0,8,4,4,20,2059,157,270,51,31,2570
509011234,24,14,5,206,168,15,41,23,0,244,161,19,49,12,0,238,136,18,33,28,4,225,112,8,39,27,3,195,37,3,29,29,4,107,4,5,16,22,3,51,0,6,13,17,3,41,1388,105,297,189,39,2023
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,32,12,0,174,108,23,23,11,0,163,99,14,40,10,0,164,75,9,32,10,4,129,65,14,30,14,0,120,24,9,10,17,0,67,14,0,12,21,0,51,0,0,7,11,0,24,900,115,217,113,17,1361
509021237,23,4,0,138,103,25,37,8,8,175,113,23,40,15,4,192,119,29,40,17,0,203,87,15,20,8,0,133,22,17,18,19,3,80,12,5,11,8,0,37,0,3,10,8,0,27,1020,164,249,110,25,1563
509021238,34,15,3,165,89,36,24,14,3,167,116,26,33,16,3,192,100,24,48,17,3,186,105,40,33,16,3,199,30,17,29,15,0,96,11,10,16,11,0,46,6,9,19,23,0,59,1012,242,293,158,20,1718
509021239,47,3,5,307,246,52,46,13,15,372,234,45,68,25,7,375,205,37,62,33,5,336,133,41,73,26,11,282,53,18,48,43,3,161,29,11,26,30,3,103,9,5,28,28,0,69,2247,308,473,251,62,3332
509021240,27,8,3,220,164,23,38,11,3,242,163,32,31,25,3,256,188,25,38,25,3,281,103,32,31,8,3,178,46,14,21,12,0,89,20,6,20,18,0,60,6,3,25,12,0,47,1582,223,298,147,27,2273
509021241,41,17,3,267,146,25,43,22,3,243,170,48,66,27,4,313,162,39,48,29,4,274,104,24,36,21,10,193,49,16,31,26,3,128,24,7,17,21,3,66,10,3,17,22,0,55,1539,251,372,214,50,2422
509021242,25,14,4,256,218,15,38,21,5,294,221,18,44,22,9,320,178,20,48,17,3,269,103,15,37,16,10,171,33,13,21,13,5,87,7,3,22,15,0,51,8,6,7,17,3,38,1703,139,291,177,48,2349
509021243,30,9,5,426,423,25,46,14,4,512,425,22,43,6,12,516,457,38,59,15,7,568,328,38,39,13,12,430,121,17,24,18,0,183,40,9,9,12,6,71,7,5,9,6,3,40,3604,225,337,122,76,4359
509021244,5,5,0,62,58,9,26,8,0,108,55,18,20,12,4,101,62,11,40,9,0,122,46,10,29,9,3,93,22,7,25,15,0,68,4,7,14,8,0,30,3,0,5,5,0,18,494,81,195,78,15,856
509021245,24,10,3,131,102,31,20,11,4,165,114,19,33,14,3,182,100,14,55,13,3,188,69,27,34,19,12,165,39,15,38,20,0,109,21,6,13,9,0,53,9,9,10,8,0,32,917,174,267,125,28,1516
509031246,17,12,0,129,107,29,42,12,0,184,79,29,34,14,5,159,85,18,35,30,0,169,71,24,33,22,5,155,39,11,31,26,3,108,14,7,20,14,0,58,0,0,11,18,3,33,821,180,261,165,26,1452
509031247,71,18,0,270,138,35,55,30,6,258,135,55,79,25,3,301,124,48,74,44,3,298,79,29,69,37,7,210,42,27,46,39,5,149,9,15,13,26,0,65,10,4,17,33,4,64,1298,314,514,298,36,2455
509031248,6,3,0,312,301,3,12,3,6,318,278,5,6,8,3,300,189,11,14,0,0,211,144,3,5,8,3,164,27,7,9,4,0,54,0,3,8,6,3,20,0,0,3,9,5,20,2238,66,72,46,29,2452
509031249,21,9,0,218,206,25,23,15,0,269,220,16,26,9,0,269,226,11,21,7,4,276,143,13,35,13,0,205,58,17,17,8,0,96,23,4,5,4,3,43,11,0,3,11,3,24,1802,123,194,80,28,2232
509031250,40,13,3,180,88,26,53,27,3,188,104,36,39,27,0,211,101,28,64,33,0,229,82,23,65,21,0,192,34,9,41,31,0,120,14,10,33,19,0,78,10,4,19,22,4,52,926,208,434,218,28,1812
510011262,57,14,4,798,635,73,41,7,7,763,536,65,47,13,12,671,508,49,54,10,11,632,346,21,37,16,13,427,99,28,20,7,0,150,26,14,8,0,3,52,6,4,6,0,0,22,5868,401,381,89,97,6831
