SA2_MAINCODE_2016,EWFT_16_TechFEI_FT,EWFT_16_TechFEI_PT,EWFT_16_TechFEI_NS,EWFT_16_TechFEI_Tot,EWFT_16_UniOTIs_FT,EWFT_16_UniOTIs_PT,EWFT_16_UniOTIs_NS,EWFT_16_UniOTIs_Tot,EWFT_16_Other,EWFT_16_NS,EWFT_16_Tot,EWFT_17_TechFEI_FT,EWFT_17_TechFEI_PT,EWFT_17_TechFEI_NS,EWFT_17_TechFEI_Tot,EWFT_17_UniOTIs_FT,EWFT_17_UniOTIs_PT,EWFT_17_UniOTIs_NS,EWFT_17_UniOTIs_Tot,EWFT_17_Other,EWFT_17_NS,EWFT_17_Tot,EWFT_18_TechFEI_FT,EWFT_18_TechFEI_PT,EWFT_18_TechFEI_NS,EWFT_18_TechFEI_Tot,EWFT_18_UniOTIs_FT,EWFT_18_UniOTIs_PT,EWFT_18_UniOTIs_NS,EWFT_18_UniOTIs_Tot,EWFT_18_Other,EWFT_18_NS,EWFT_18_Tot,EWFT_19_TechFEI_FT,EWFT_19_TechFEI_PT,EWFT_19_TechFEI_NS,EWFT_19_TechFEI_Tot,EWFT_19_UniOTIs_FT,EWFT_19_UniOTIs_PT,EWFT_19_UniOTIs_NS,EWFT_19_UniOTIs_Tot,EWFT_19_Other,EWFT_19_NS,EWFT_19_Tot,EWFT_20_24_TechFEI_FT,EWFT_20_24_TechFEI_PT,EWFT_20_24_TechFEI_NS,EWFT_20_24_TechFEI_Tot,EWFT_20_24_UniOTIs_FT,EWFT_20_24_UniOTIs_PT,EWFT_20_24_UniOTIs_NS,EWFT_20_24_UniOTIs_Tot,EWFT_20_24_Other,EWFT_20_24_NS,EWFT_20_24_Tot,EWFT_25_29_TechFEI_FT,EWFT_25_29_TechFEI_PT,EWFT_25_29_TechFEI_NS,EWFT_25_29_TechFEI_Tot,EWFT_25_29_UniOTIs_FT,EWFT_25_29_UniOTIs_PT,EWFT_25_29_UniOTIs_NS,EWFT_25_29_UniOTIs_Tot,EWFT_25_29_Other,EWFT_25_29_NS,EWFT_25_29_Tot,EWFT_30over_TechFEI_FT,EWFT_30over_TechFEI_PT,EWFT_30over_TechFEI_NS,EWFT_30over_TechFEI_Tot,EWFT_30over_UniOTIs_FT,EWFT_30over_UniOTIs_PT,EWFT_30over_UniOTIs_NS,EWFT_30over_UniOTIs_Tot,EWFT_30over_Other,EWFT_30over_NS,EWFT_30over_Tot,EWFT_Tot_TechFEI_FT,EWFT_Tot_TechFEI_PT,EWFT_Tot_TechFEI_NS,EWFT_Tot_TechFEI_Tot,EWFT_Tot_UniOTIs_FT,EWFT_Tot_UniOTIs_PT,EWFT_Tot_UniOTIs_NS,EWFT_Tot_UniOTIs_Tot,EWFT_Tot_Other,EWFT_Tot_NS,EWFT_Tot_Tot,EWPT_16_TechFEI_FT,EWPT_16_TechFEI_PT,EWPT_16_TechFEI_NS,EWPT_16_TechFEI_Tot,EWPT_16_UniOTIs_FT,EWPT_16_UniOTIs_PT,EWPT_16_UniOTIs_NS,EWPT_16_UniOTIs_Tot,EWPT_16_Other,EWPT_16_NS,EWPT_16_Tot,EWPT_17_TechFEI_FT,EWPT_17_TechFEI_PT,EWPT_17_TechFEI_NS,EWPT_17_TechFEI_Tot,EWPT_17_UniOTIs_FT,EWPT_17_UniOTIs_PT,EWPT_17_UniOTIs_NS,EWPT_17_UniOTIs_Tot,EWPT_17_Other,EWPT_17_NS,EWPT_17_Tot,EWPT_18_TechFEI_FT,EWPT_18_TechFEI_PT,EWPT_18_TechFEI_NS,EWPT_18_TechFEI_Tot,EWPT_18_UniOTIs_FT,EWPT_18_UniOTIs_PT,EWPT_18_UniOTIs_NS,EWPT_18_UniOTIs_Tot,EWPT_18_Other,EWPT_18_NS,EWPT_18_Tot,EWPT_19_TechFEI_FT,EWPT_19_TechFEI_PT,EWPT_19_TechFEI_NS,EWPT_19_TechFEI_Tot,EWPT_19_UniOTIs_FT,EWPT_19_UniOTIs_PT,EWPT_19_UniOTIs_NS,EWPT_19_UniOTIs_Tot,EWPT_19_Other,EWPT_19_NS,EWPT_19_Tot,EWPT_20_24_TechFEI_FT,EWPT_20_24_TechFEI_PT,EWPT_20_24_TechFEI_NS,EWPT_20_24_TechFEI_Tot,EWPT_20_24_UniOTIs_FT,EWPT_20_24_UniOTIs_PT,EWPT_20_24_UniOTIs_NS,EWPT_20_24_UniOTIs_Tot,EWPT_20_24_Other,EWPT_20_24_NS,EWPT_20_24_Tot,EWPT_25_29_TechFEI_FT,EWPT_25_29_TechFEI_PT,EWPT_25_29_TechFEI_NS,EWPT_25_29_TechFEI_Tot,EWPT_25_29_UniOTIs_FT,EWPT_25_29_UniOTIs_PT,EWPT_25_29_UniOTIs_NS,EWPT_25_29_UniOTIs_Tot,EWPT_25_29_Other,EWPT_25_29_NS,EWPT_25_29_Tot,EWPT_30over_TechFEI_FT,EWPT_30over_TechFEI_PT,EWPT_30over_TechFEI_NS,EWPT_30over_TechFEI_Tot,EWPT_30over_UniOTIs_FT,EWPT_30over_UniOTIs_PT,EWPT_30over_UniOTIs_NS,EWPT_30over_UniOTIs_Tot,EWPT_30over_Other,EWPT_30over_NS,EWPT_30over_Tot,EWPT_Tot_TechFEI_FT,EWPT_Tot_TechFEI_PT,EWPT_Tot_TechFEI_NS,EWPT_Tot_TechFEI_Tot,EWPT_Tot_UniOTIs_FT,EWPT_Tot_UniOTIs_PT,EWPT_Tot_UniOTIs_NS,EWPT_Tot_UniOTIs_Tot,EWPT_Tot_Other,EWPT_Tot_NS,EWPT_Tot_Tot,EAFW_16_TechFEI_FT,EAFW_16_TechFEI_PT,EAFW_16_TechFEI_NS,EAFW_16_TechFEI_Tot,EAFW_16_UniOTIs_FT,EAFW_16_UniOTIs_PT,EAFW_16_UniOTIs_NS,EAFW_16_UniOTIs_Tot,EAFW_16_Other,EAFW_16_NS,EAFW_16_Tot,EAFW_17_TechFEI_FT,EAFW_17_TechFEI_PT,EAFW_17_TechFEI_NS,EAFW_17_TechFEI_Tot,EAFW_17_UniOTIs_FT,EAFW_17_UniOTIs_PT,EAFW_17_UniOTIs_NS,EAFW_17_UniOTIs_Tot,EAFW_17_Other,EAFW_17_NS,EAFW_17_Tot,EAFW_18_TechFEI_FT,EAFW_18_TechFEI_PT
504011047,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,5,0,5,0,0,0,0,0,0,3,3,0,0,5,3,0,0,0,0,0,3,7,20,0,24,16,13,0,29,3,4,50,4,7,0,16,8,23,0,29,9,3,59,3,25,0,30,6,31,0,41,24,16,113,16,60,0,81,32,67,0,97,33,25,231,0,0,0,0,0,0,0,0,110,6,114,3,0,0,8,0,0,0,0,155,6,164,10,3,0,19,75,13,3,86,27,0,137,22,3,0,24,133,21,0,150,3,3,185,42,15,0,52,288,55,4,349,11,3,421,20,7,0,32,59,13,0,66,12,4,112,21,25,0,52,27,28,0,54,22,18,148,125,62,0,183,584,121,4,716,348,35,1281,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,13,0,13,0,0
504011048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,3,3,0,4,0,0,7,0,0,0,0,3,7,0,9,0,4,14,0,4,0,4,5,16,0,15,4,4,29,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,19,0,22,0,0,0,3,9,0,0,5,3,0,11,3,0,0,3,9,3,0,15,0,0,21,3,0,0,3,26,0,0,27,3,0,28,0,0,0,3,12,0,0,14,3,0,25,4,3,0,9,3,8,0,8,0,6,23,17,6,0,23,59,16,0,74,42,8,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,4,0,3,0,3,0,0,9,0,14,0,14,0,8,0,12,3,4,33,0,18,0,17,3,16,0,13,3,8,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,3,0,3,0,0,12,0,6,0,11,9,3,0,11,8,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,6,0,6,3,0,11,0,9,0,9,0,11,0,11,4,0,19,0,0,0,3,0,0,0,0,12,0,10,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,9,0,0,9,0,0,5,0,0,0,3,0,0,0,3,0,0,9,3,0,0,3,9,3,0,7,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,6,0,5,0,7,0,9,7,5,31,8,6,0,18,15,17,0,34,24,5,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,8,0,4,0,4,0,8,0,7,3,0,20,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,3,0,0,3,4,0,10,0,0,0,0,5,0,0,5,0,0,5,0,0,0,0,3,0,0,3,0,0,3,0,3,0,3,0,0,0,0,0,0,3,3,5,0,3,3,3,0,7,0,0,11,3,3,0,9,16,5,0,24,12,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,0,0,0,9,0,0,0,0,3,0,0,4,0,0,9,0,5,0,11,4,20,0,21,3,6,41,3,20,0,25,11,22,0,31,11,8,68,0,0,0,0,0,0,0,0,48,0,51,0,0,0,0,0,0,0,0,46,0,45,3,3,0,3,21,3,0,24,6,0,35,5,0,0,5,19,7,0,23,4,0,28,9,5,0,15,55,9,0,63,8,0,82,0,0,0,0,6,3,0,15,0,0,16,11,8,0,19,9,21,0,31,8,10,62,27,20,0,47,113,47,0,158,110,10,322,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
504021054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,6,0,7,0,7,0,3,0,3,3,0,9,0,13,0,10,0,4,0,4,0,0,21,0,3,0,3,0,3,0,4,3,0,11,0,11,0,11,3,19,0,20,9,9,44,0,39,0,41,3,29,0,33,14,8,91,0,0,0,0,0,0,0,0,37,0,37,0,0,0,0,0,0,0,0,26,5,27,4,0,0,4,5,3,0,8,9,0,18,3,0,0,3,11,10,0,15,3,0,20,13,7,0,16,35,0,0,40,0,0,60,3,3,0,8,17,7,0,21,3,0,35,6,10,0,15,11,13,0,21,3,7,50,23,19,0,45,84,27,0,113,76,12,245,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,0,3,0,0
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,3,0,0,10,0,3,0,3,3,0,0,4,0,0,12,0,5,0,10,3,17,0,23,7,7,40,4,16,0,15,9,19,0,28,12,6,68,0,0,0,0,0,0,0,0,15,0,19,0,0,0,0,0,0,0,0,27,0,25,3,3,0,3,15,0,0,15,3,0,19,3,0,0,7,20,7,0,21,0,0,31,9,5,0,10,47,3,0,54,0,0,67,0,3,0,3,5,3,0,11,0,0,17,3,4,0,7,3,8,0,19,0,4,30,16,19,0,35,97,26,0,121,45,3,209,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0
504031057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,9,0,8,0,5,0,5,0,0,13,0,3,0,3,0,3,0,5,0,0,13,3,13,0,19,0,11,0,17,4,0,38,4,24,0,28,4,23,0,31,8,4,71,0,0,0,0,0,0,0,0,44,0,42,0,0,0,0,0,0,0,0,34,0,35,3,3,0,4,20,0,0,20,3,0,29,6,3,0,10,28,0,0,24,0,0,36,6,0,0,9,67,12,0,73,7,0,88,0,3,0,3,21,3,0,25,0,0,25,9,12,0,17,11,9,0,26,9,3,64,24,24,0,49,144,26,0,169,99,9,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,7,0,7,0,0,12,6,0,0,7,0,7,0,7,3,4,15,0,8,0,8,3,14,0,20,4,5,39,5,11,0,16,3,29,0,29,12,11,66,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,3,0,0,3,4,0,9,0,0,0,0,0,0,0,3,0,0,3,3,0,0,3,8,0,0,8,0,0,13,0,0,0,0,0,0,0,3,0,0,7,3,3,0,3,4,0,0,4,3,3,18,8,3,0,14,16,5,0,25,23,3,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
504031059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,7,0,7,0,0,0,0,0,0,7,4,3,0,13,6,3,0,9,3,4,26,3,3,0,10,3,12,0,17,4,0,30,6,22,0,22,9,37,0,47,12,7,88,9,42,0,55,13,60,0,71,26,13,162,3,0,0,3,0,0,0,0,108,0,110,7,4,0,7,3,0,0,3,111,0,123,3,10,0,9,44,5,0,47,17,0,82,4,3,0,7,47,8,0,53,3,0,67,17,6,0,23,133,32,0,163,14,0,198,3,4,0,12,20,6,0,28,5,0,45,11,22,0,34,19,25,0,46,26,6,114,49,52,0,102,267,74,0,341,286,14,736,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
504031060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,3,0,3,16,3,0,18,16,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,13,0,4,0,5,0,0,0,0,0,0,5,0,16,0,20,3,3,0,9,0,0,31,0,15,0,15,3,9,0,14,8,0,38,10,37,0,45,8,41,0,48,20,30,141,14,77,0,89,15,53,0,73,34,35,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,6,0,0,9,0,0,0,3,7,0,0,5,0,0,10,0,4,0,0,16,11,0,29,3,0,31,4,3,0,5,10,0,0,7,4,0,17,0,5,0,6,4,6,0,11,3,3,21,7,12,0,19,38,16,0,51,11,3,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,9,0,0,0,3,0,0,0,0,3,0,6,0,3,0,3,0,8,0,8,4,0,15,3,12,0,12,5,8,0,8,8,0,29,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,8,0,8,0,0,0,3,5,0,0,5,3,0,6,0,0,0,0,8,0,0,11,0,0,11,10,0,0,14,24,4,0,33,0,0,42,3,6,0,7,9,4,0,12,3,0,25,0,0,0,7,0,3,0,7,3,3,19,16,13,0,29,47,7,0,62,28,5,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031063,0,6,0,6,0,0,0,0,0,0,6,0,5,0,8,0,0,0,0,0,0,10,0,20,0,20,3,0,0,3,0,0,24,4,30,0,39,0,0,0,0,0,0,41,19,68,0,84,12,12,0,26,13,3,122,8,46,0,55,8,32,0,43,9,6,121,12,81,0,91,8,73,0,86,51,36,260,39,263,0,301,36,122,0,156,70,44,579,0,0,0,0,0,0,0,0,30,0,32,3,0,0,0,0,0,0,0,56,0,64,8,0,0,7,33,3,0,43,6,0,58,3,8,0,11,50,6,0,57,3,0,71,11,23,0,34,144,28,0,175,13,3,221,18,11,0,22,41,6,0,46,6,0,85,10,35,0,46,29,25,0,51,31,15,143,48,77,0,125,306,71,0,374,144,24,672,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,6,0,0
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,4,0,0,9,0,3,0,4,3,0,0,0,0,0,6,0,13,0,13,0,27,0,27,5,13,55,0,23,0,20,5,31,0,37,9,13,77,0,0,0,0,0,0,0,0,14,0,18,0,0,0,0,0,0,0,0,23,0,20,0,0,0,0,6,0,0,6,4,0,11,3,0,0,0,7,3,0,16,0,0,16,0,3,0,3,16,9,0,27,0,0,27,6,3,0,6,8,3,0,13,7,0,19,0,12,0,15,3,9,0,13,6,3,39,13,20,0,32,46,20,0,71,48,7,157,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0
504031066,0,3,0,3,0,0,0,0,0,0,3,0,5,0,9,0,0,0,0,0,0,8,0,4,0,5,3,0,0,4,0,0,11,0,16,0,15,3,3,0,3,0,0,23,11,27,0,36,17,24,0,44,3,4,91,3,11,0,17,10,45,0,56,4,3,83,4,43,0,52,17,141,3,160,29,41,280,22,118,0,136,53,213,3,270,43,47,505,4,3,0,5,0,0,0,0,127,3,133,6,3,0,7,3,0,0,3,135,4,157,14,8,0,26,87,13,0,104,25,3,159,14,14,0,28,120,14,0,133,0,3,165,43,18,0,57,334,55,0,389,23,10,476,19,14,0,38,57,15,0,69,18,3,125,33,45,0,74,58,66,0,125,29,28,256,131,101,0,234,659,156,0,821,362,62,1474,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,9,0,9,0,0
504031067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,7,0,3,0,3,0,0,0,0,0,0,9,3,3,0,5,4,4,0,4,3,0,13,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,0,4,0,4,0,5,13,10,0,20,12,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,8,0,3,0,3,3,0,0,3,0,0,4,0,4,0,4,0,6,0,5,3,3,21,0,20,0,20,5,3,0,8,3,3,36,0,0,0,0,0,0,0,0,11,0,8,0,0,0,0,0,0,0,0,14,0,10,0,0,0,0,6,0,0,6,4,0,15,0,0,0,0,3,0,0,3,0,0,5,0,0,0,0,8,8,0,21,0,0,26,4,4,0,5,8,0,0,7,0,0,11,0,7,0,8,4,10,0,12,7,3,31,3,11,0,16,31,16,0,55,26,7,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505011070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,3,0,5,3,0,12,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,11,0,12,3,0,19,0,13,0,14,4,12,0,16,9,3,45,0,0,0,0,0,0,0,0,43,0,45,0,0,0,0,0,0,0,0,56,0,53,3,4,0,4,21,0,0,27,10,0,44,6,0,0,5,28,3,0,37,0,0,40,5,4,0,13,63,8,0,65,3,0,78,0,3,0,3,8,8,0,9,0,0,14,0,8,0,8,5,15,0,20,0,0,32,18,23,0,41,119,29,0,152,116,0,314,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
505011071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,10,3,3,0,7,0,3,23,0,4,0,4,3,3,0,11,0,0,11,0,6,0,6,0,8,0,13,9,3,26,3,21,0,23,6,16,0,29,14,3,65,0,0,0,0,0,0,0,0,72,0,81,0,0,0,0,0,0,0,0,78,0,78,4,0,0,8,37,3,0,41,5,0,56,3,0,0,3,47,3,0,51,0,0,59,6,6,0,13,82,17,0,93,0,0,113,3,0,0,10,11,0,0,14,0,0,26,5,12,0,14,8,11,0,18,9,11,50,29,22,0,52,181,31,0,217,168,14,449,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0
505011072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,4,0,6,0,6,7,7,0,11,0,0,15,0,3,0,3,3,3,0,3,0,0,7,0,5,0,7,0,27,0,22,0,8,44,3,20,0,18,10,30,0,40,0,8,71,0,0,0,0,0,0,0,0,39,0,38,3,0,0,3,0,0,0,0,37,0,42,7,0,0,6,28,0,0,32,7,0,39,3,4,0,5,31,0,0,29,3,0,39,4,10,0,15,96,7,0,106,0,0,120,3,4,0,5,20,8,0,22,3,0,33,9,6,0,14,14,24,0,38,10,6,75,35,25,0,56,192,38,0,225,98,9,386,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0
