SA2_MAINCODE_2016,TaTW_1000_1249_H_0,TaTW_1000_1249_H_1_15,TaTW_1000_1249_H_16_24,TaTW_1000_1249_H_25_34,TaTW_1000_1249_H_35_39,TaTW_1000_1249_H_40,TaTW_1000_1249_H_41_48,TaTW_1000_1249_H_49mo,TaTW_1000_1249_H_NS,TaTW_1000_1249_H_Tot,TaTW_1250_1499_H_0,TaTW_1250_1499_H_1_15,TaTW_1250_1499_H_16_24,TaTW_1250_1499_H_25_34,TaTW_1250_1499_H_35_39,TaTW_1250_1499_H_40,TaTW_1250_1499_H_41_48,TaTW_1250_1499_H_49mo,TaTW_1250_1499_H_NS,TaTW_1250_1499_H_Tot,TaTW_1500_1749_H_0,TaTW_1500_1749_H_1_15,TaTW_1500_1749_H_16_24,TaTW_1500_1749_H_25_34,TaTW_1500_1749_H_35_39,TaTW_1500_1749_H_40,TaTW_1500_1749_H_41_48,TaTW_1500_1749_H_49mo,TaTW_1500_1749_H_NS,TaTW_1500_1749_H_Tot,TaTW_1750_1999_H_0,TaTW_1750_1999_H_1_15,TaTW_1750_1999_H_16_24,TaTW_1750_1999_H_25_34,TaTW_1750_1999_H_35_39,TaTW_1750_1999_H_40,TaTW_1750_1999_H_41_48,TaTW_1750_1999_H_49mo,TaTW_1750_1999_H_NS,TaTW_1750_1999_H_Tot,TaTW_2000_2999_H_0,TaTW_2000_2999_H_1_15,TaTW_2000_2999_H_16_24,TaTW_2000_2999_H_25_34,TaTW_2000_2999_H_35_39,TaTW_2000_2999_H_40,TaTW_2000_2999_H_41_48,TaTW_2000_2999_H_49mo,TaTW_2000_2999_H_NS,TaTW_2000_2999_H_Tot,TaTW_3000mo_H_0,TaTW_3000mo_H_1_15,TaTW_3000mo_H_16_24,TaTW_3000mo_H_25_34,TaTW_3000mo_H_35_39,TaTW_3000mo_H_40,TaTW_3000mo_H_41_48,TaTW_3000mo_H_49mo,TaTW_3000mo_H_NS,TaTW_3000mo_H_Tot,TaTW_PINS_H_0,TaTW_PINS_H_1_15,TaTW_PINS_H_16_24,TaTW_PINS_H_25_34,TaTW_PINS_H_35_39,TaTW_PINS_H_40,TaTW_PINS_H_41_48,TaTW_PINS_H_49mo,TaTW_PINS_H_NS,TaTW_PINS_H_Tot,TaTW_Tot_H_0,TaTW_Tot_H_1_15,TaTW_Tot_H_16_24,TaTW_Tot_H_25_34,TaTW_Tot_H_35_39,TaTW_Tot_H_40,TaTW_Tot_H_41_48,TaTW_Tot_H_49mo,TaTW_Tot_H_NS,TaTW_Tot_H_Tot,CoPSW_NNI_H_0,CoPSW_NNI_H_1_15,CoPSW_NNI_H_16_24,CoPSW_NNI_H_25_34,CoPSW_NNI_H_35_39,CoPSW_NNI_H_40,CoPSW_NNI_H_41_48,CoPSW_NNI_H_49mo,CoPSW_NNI_H_NS,CoPSW_NNI_H_Tot,CoPSW_1_149_H_0,CoPSW_1_149_H_1_15,CoPSW_1_149_H_16_24,CoPSW_1_149_H_25_34,CoPSW_1_149_H_35_39,CoPSW_1_149_H_40,CoPSW_1_149_H_41_48,CoPSW_1_149_H_49mo,CoPSW_1_149_H_NS,CoPSW_1_149_H_Tot,CoPSW_150_299_H_0,CoPSW_150_299_H_1_15,CoPSW_150_299_H_16_24,CoPSW_150_299_H_25_34,CoPSW_150_299_H_35_39,CoPSW_150_299_H_40,CoPSW_150_299_H_41_48,CoPSW_150_299_H_49mo,CoPSW_150_299_H_NS,CoPSW_150_299_H_Tot,CoPSW_300_399_H_0,CoPSW_300_399_H_1_15,CoPSW_300_399_H_16_24,CoPSW_300_399_H_25_34,CoPSW_300_399_H_35_39,CoPSW_300_399_H_40,CoPSW_300_399_H_41_48,CoPSW_300_399_H_49mo,CoPSW_300_399_H_NS,CoPSW_300_399_H_Tot,CoPSW_400_499_H_0,CoPSW_400_499_H_1_15,CoPSW_400_499_H_16_24,CoPSW_400_499_H_25_34,CoPSW_400_499_H_35_39,CoPSW_400_499_H_40,CoPSW_400_499_H_41_48,CoPSW_400_499_H_49mo,CoPSW_400_499_H_NS,CoPSW_400_499_H_Tot,CoPSW_500_649_H_0,CoPSW_500_649_H_1_15,CoPSW_500_649_H_16_24,CoPSW_500_649_H_25_34,CoPSW_500_649_H_35_39,CoPSW_500_649_H_40,CoPSW_500_649_H_41_48,CoPSW_500_649_H_49mo,CoPSW_500_649_H_NS,CoPSW_500_649_H_Tot,CoPSW_650_799_H_0,CoPSW_650_799_H_1_15,CoPSW_650_799_H_16_24,CoPSW_650_799_H_25_34,CoPSW_650_799_H_35_39,CoPSW_650_799_H_40,CoPSW_650_799_H_41_48,CoPSW_650_799_H_49mo,CoPSW_650_799_H_NS,CoPSW_650_799_H_Tot,CoPSW_800_999_H_0,CoPSW_800_999_H_1_15,CoPSW_800_999_H_16_24,CoPSW_800_999_H_25_34,CoPSW_800_999_H_35_39,CoPSW_800_999_H_40,CoPSW_800_999_H_41_48,CoPSW_800_999_H_49mo,CoPSW_800_999_H_NS,CoPSW_800_999_H_Tot,CoPSW_1000_1249_H_0,CoPSW_1000_1249_H_1_15,CoPSW_1000_1249_H_16_24,CoPSW_1000_1249_H_25_34,CoPSW_1000_1249_H_35_39,CoPSW_1000_1249_H_40,CoPSW_1000_1249_H_41_48,CoPSW_1000_1249_H_49mo,CoPSW_1000_1249_H_NS,CoPSW_1000_1249_H_Tot,CoPSW_1250_1499_H_0,CoPSW_1250_1499_H_1_15,CoPSW_1250_1499_H_16_24,CoPSW_1250_1499_H_25_34,CoPSW_1250_1499_H_35_39,CoPSW_1250_1499_H_40,CoPSW_1250_1499_H_41_48,CoPSW_1250_1499_H_49mo,CoPSW_1250_1499_H_NS,CoPSW_1250_1499_H_Tot,CoPSW_1500_1749_H_0,CoPSW_1500_1749_H_1_15,CoPSW_1500_1749_H_16_24,CoPSW_1500_1749_H_25_34,CoPSW_1500_1749_H_35_39,CoPSW_1500_1749_H_40,CoPSW_1500_1749_H_41_48,CoPSW_1500_1749_H_49mo,CoPSW_1500_1749_H_NS,CoPSW_1500_1749_H_Tot,CoPSW_1750_1999_H_0,CoPSW_1750_1999_H_1_15,CoPSW_1750_1999_H_16_24,CoPSW_1750_1999_H_25_34,CoPSW_1750_1999_H_35_39,CoPSW_1750_1999_H_40,CoPSW_1750_1999_H_41_48,CoPSW_1750_1999_H_49mo,CoPSW_1750_1999_H_NS,CoPSW_1750_1999_H_Tot
304041103,0,0,5,0,10,14,4,15,0,42,0,0,0,0,10,4,7,3,0,29,0,0,0,0,3,0,3,6,3,18,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,3,3,3,0,15,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,0,0,0,7,34,21,30,41,61,31,49,3,267,0,3,0,0,0,0,0,0,0,3,0,40,0,0,0,0,0,0,0,41,0,35,11,8,0,0,0,0,0,50,0,11,13,0,0,0,0,0,0,29,0,11,20,11,0,0,0,3,0,43,3,12,22,19,8,6,0,0,0,65,3,5,5,27,20,3,3,0,0,62,0,8,4,6,20,9,0,0,0,48,3,3,0,3,8,3,4,0,0,27,3,0,0,3,0,5,0,0,0,16,0,0,0,4,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3
304041104,0,0,0,3,0,13,0,3,0,16,0,0,0,0,7,0,3,0,0,14,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,10,13,21,25,11,14,0,118,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,0,30,0,3,0,0,0,0,0,33,0,8,8,3,0,0,0,0,0,19,0,5,15,7,0,0,0,0,0,33,9,6,15,25,7,0,0,0,0,72,0,3,4,12,11,7,0,0,0,45,3,0,3,6,19,0,4,3,0,46,0,3,0,4,5,0,3,4,0,19,3,0,0,3,3,8,3,0,0,21,0,0,0,0,3,10,3,0,0,25,0,0,0,0,0,6,9,0,0,23
305011105,29,15,30,44,321,242,130,138,15,967,21,3,17,34,244,237,86,113,6,759,17,9,4,19,231,203,105,106,0,707,16,3,3,14,131,178,69,117,3,537,19,3,7,18,128,213,157,234,4,790,14,0,3,7,29,62,50,112,0,270,0,0,3,7,12,22,5,13,13,80,168,195,376,400,1696,1550,787,999,98,6257,0,14,5,0,3,0,0,0,0,28,16,188,17,4,0,0,3,0,12,237,10,265,105,18,7,7,0,3,12,433,19,172,206,55,5,13,0,3,15,499,8,97,284,162,16,14,5,3,18,610,25,83,226,291,97,56,28,19,21,854,25,43,133,245,284,132,76,48,17,1011,22,21,69,152,275,239,110,86,17,990,19,7,42,72,232,253,168,107,7,913,29,3,13,37,99,173,107,78,3,540,45,0,4,26,139,220,80,89,0,601,23,0,4,18,153,266,78,81,3,635
305011106,3,0,7,21,94,90,51,51,4,323,5,0,10,6,66,73,47,40,3,252,4,0,0,6,48,70,32,39,3,201,5,0,3,3,26,43,28,29,0,135,3,0,3,0,25,80,47,75,0,241,3,0,0,0,6,12,15,43,0,77,0,3,3,0,8,3,0,6,7,26,41,60,132,130,419,504,306,356,35,1986,0,6,3,0,0,0,0,0,0,10,5,80,8,0,0,3,0,0,0,97,3,120,37,9,0,3,4,0,4,186,11,66,95,21,5,3,0,0,3,201,4,60,69,44,5,3,0,7,0,193,5,23,77,95,22,16,7,3,8,253,0,17,38,69,80,40,11,9,3,270,11,9,9,32,61,48,27,19,0,218,9,0,15,17,45,39,30,31,0,190,4,0,3,3,24,18,21,21,0,97,4,3,3,4,17,27,25,16,0,88,5,0,0,0,13,24,9,3,0,68
305011107,0,0,0,0,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,10,11,12,12,8,3,66,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,8,0,3,4,0,0,0,0,0,0,11,0,3,0,5,0,0,0,0,0,14,0,0,7,4,0,0,3,0,0,13,0,0,0,3,4,0,0,0,0,16,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305011108,0,3,3,3,9,17,10,10,0,60,0,0,3,0,13,7,7,11,0,41,3,0,0,3,6,7,8,5,0,36,0,0,0,0,3,6,6,10,0,29,0,0,0,3,4,0,4,8,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,4,6,19,22,33,57,70,50,55,7,308,0,4,0,3,0,0,0,0,0,3,0,13,3,0,0,0,0,0,0,20,4,34,10,3,0,0,0,0,4,59,3,16,18,3,3,0,0,0,3,48,0,17,27,7,3,0,0,0,0,55,3,11,18,21,3,4,0,0,0,59,7,3,12,32,13,10,4,0,3,78,0,3,3,15,21,10,3,7,0,65,0,0,3,10,12,5,0,5,0,42,0,0,0,0,3,3,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
305011109,0,0,4,8,24,24,13,23,0,93,0,0,0,0,5,17,14,17,0,49,0,0,0,3,4,9,12,7,0,38,0,0,0,0,0,3,4,6,0,17,0,0,0,0,0,3,3,10,0,18,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,11,37,40,43,86,110,80,94,6,504,0,0,0,0,0,0,0,0,0,0,0,20,7,0,0,0,0,0,0,28,0,33,14,3,0,0,0,0,0,57,3,27,30,4,0,0,4,0,0,69,5,22,36,23,3,5,3,0,0,88,3,11,36,25,10,4,3,0,0,97,0,14,26,41,14,16,6,5,0,127,0,0,10,19,20,9,13,7,0,88,0,3,3,20,17,11,6,3,3,65,4,0,3,3,3,3,0,9,0,27,0,0,0,0,3,3,4,0,0,10,0,0,0,0,4,0,0,0,0,4
305011110,10,0,19,35,130,114,63,76,4,455,7,4,3,8,88,102,55,45,0,318,6,0,3,14,63,83,40,53,0,264,8,0,0,3,32,58,37,39,3,182,7,3,3,5,17,76,57,116,3,299,7,0,0,0,7,22,13,52,0,97,0,0,0,3,3,3,7,3,4,25,73,81,152,201,517,649,353,456,25,2508,0,7,0,0,0,0,0,0,0,14,8,102,17,4,0,0,0,0,0,127,17,152,55,16,3,0,0,0,8,248,3,77,97,30,4,8,6,0,5,227,13,62,106,55,5,14,0,3,0,262,11,47,85,113,44,15,5,5,11,342,8,18,54,121,104,48,21,20,4,388,17,10,31,61,107,78,43,28,3,370,9,7,14,40,105,79,43,19,4,321,9,0,9,13,33,35,19,10,0,120,0,4,3,8,12,15,10,11,3,58,0,0,0,0,5,5,4,3,0,20
305011111,3,0,3,8,43,45,25,20,0,143,3,0,0,3,30,34,16,14,3,103,0,0,0,4,22,28,25,14,0,99,0,0,3,0,17,33,16,15,0,86,0,3,0,3,28,23,17,28,0,95,0,0,0,0,0,3,10,9,0,31,0,0,3,0,0,3,0,0,0,6,16,30,59,58,224,212,137,131,14,883,0,4,0,0,0,0,0,0,0,3,3,42,3,0,0,0,0,0,0,48,4,50,8,7,0,0,0,0,0,73,4,29,27,4,3,0,0,0,0,73,0,14,33,12,5,3,0,0,0,71,3,12,43,38,16,6,3,3,0,128,4,8,22,45,39,14,5,3,3,148,5,8,11,25,48,33,14,10,3,154,7,9,4,13,34,27,10,24,0,120,5,0,3,5,19,25,3,10,0,68,0,3,0,3,14,15,8,10,0,58,4,0,0,0,3,18,4,14,0,41
305011112,0,0,4,3,48,41,30,32,3,156,0,0,0,0,26,41,20,12,0,105,3,0,0,3,16,37,22,30,0,106,0,0,0,3,11,19,11,19,0,65,0,0,0,0,3,12,17,39,0,85,0,0,0,0,0,3,0,6,0,9,0,0,0,0,0,0,0,3,0,5,13,50,58,58,187,211,137,187,14,917,0,0,0,0,0,0,0,0,0,3,8,26,4,0,0,0,0,0,0,38,0,53,16,0,0,0,0,0,0,70,0,29,28,13,0,3,0,0,3,84,3,18,32,15,4,3,0,0,0,72,3,15,24,45,10,3,0,3,4,107,0,9,12,34,14,14,10,4,3,105,3,0,3,19,25,6,7,10,0,72,3,3,0,16,22,21,9,3,0,85,3,0,0,7,11,10,0,6,0,31,3,0,0,0,6,13,3,9,0,27,0,0,0,0,3,3,0,5,0,10
305021113,0,0,0,0,4,6,3,0,0,10,0,0,0,0,4,6,0,0,0,11,0,0,0,0,4,3,0,3,0,13,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,9,5,22,28,8,14,3,97,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,12,0,5,13,0,0,0,0,0,0,21,0,5,8,0,0,0,0,0,0,14,0,4,7,14,0,0,0,0,0,22,0,0,3,12,8,0,0,0,0,18,0,0,3,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
305021114,3,0,0,0,19,22,16,8,0,76,0,0,0,0,10,16,6,9,0,38,0,0,0,0,3,6,4,12,0,21,0,0,0,0,0,6,0,4,0,11,0,0,0,0,0,0,4,14,0,21,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,5,14,15,25,12,76,83,55,65,0,353,0,0,0,0,0,0,0,0,0,3,3,31,0,0,0,0,0,0,0,39,0,24,6,3,0,0,0,0,0,38,0,10,14,14,0,3,0,0,3,37,0,9,15,11,0,0,0,0,0,29,0,7,12,16,5,4,0,0,0,51,0,0,5,17,9,3,0,0,0,30,0,0,6,3,17,10,9,3,0,49,0,0,3,0,5,0,3,3,0,21,0,0,0,0,0,3,0,3,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
305021115,7,3,5,5,33,30,18,13,0,107,3,0,0,0,8,22,13,17,0,68,0,3,0,0,7,23,10,10,0,51,0,0,0,0,3,10,4,9,0,22,0,0,0,0,3,3,8,8,0,20,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,3,5,11,24,12,33,93,140,79,87,4,499,0,0,0,0,0,0,0,0,0,3,0,25,0,0,0,0,0,0,0,28,0,16,4,3,0,0,0,0,0,19,4,6,10,3,0,0,0,0,0,24,0,9,8,0,0,0,0,0,0,22,0,10,3,12,6,0,0,0,0,25,5,3,3,9,23,3,0,0,0,42,0,3,0,6,10,6,4,0,0,30,0,0,0,3,4,4,5,3,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,5
305021116,0,0,0,0,6,4,3,3,0,23,0,0,0,0,0,3,3,0,0,11,0,0,0,0,0,3,0,3,0,11,0,0,0,0,0,3,4,0,0,5,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,14,15,16,28,22,19,3,126,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,12,0,10,4,0,0,0,0,0,0,9,0,7,6,4,0,0,0,0,0,13,0,8,7,3,0,0,0,0,0,21,0,0,5,6,0,0,0,0,0,14,0,0,0,12,6,3,0,0,0,22,0,0,3,3,3,0,0,3,0,14,0,0,0,3,0,8,9,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0
305021117,7,0,3,12,62,60,41,19,3,195,0,0,4,0,25,49,21,26,3,123,3,3,0,0,6,22,12,21,0,80,0,0,0,0,9,12,15,24,0,63,5,3,0,0,6,11,13,33,0,76,0,0,0,0,0,4,3,6,0,17,0,0,0,0,0,5,0,4,0,4,19,30,35,47,217,255,151,166,14,934,0,0,0,0,0,0,0,0,0,3,3,42,3,0,0,0,0,0,3,47,0,27,5,0,3,3,0,0,0,44,0,14,19,5,0,0,0,0,0,42,3,7,22,5,0,0,0,0,0,46,0,6,21,21,7,3,0,0,0,59,3,4,0,18,24,3,3,0,0,64,3,0,3,12,25,3,4,4,3,54,0,0,3,7,13,8,4,3,0,41,0,0,0,0,4,10,3,0,0,15,0,0,0,0,9,9,0,0,0,22,0,0,0,0,4,10,0,4,0,16
305021118,0,0,0,0,9,6,7,0,0,23,0,0,0,0,0,6,3,4,0,16,0,0,0,0,4,3,0,3,0,11,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,16,8,10,28,36,19,21,0,136,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,19,0,8,3,0,0,0,0,0,0,19,0,5,0,4,0,0,0,0,0,15,0,0,4,3,0,0,0,0,0,8,0,8,8,12,3,3,0,0,0,28,3,3,3,8,7,5,0,0,0,18,0,0,0,0,11,3,0,0,0,12,0,0,0,4,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
305031119,0,3,10,4,46,65,15,16,3,171,0,0,5,3,20,48,24,28,0,125,3,3,0,0,8,53,18,21,0,106,3,0,0,0,10,18,19,24,0,70,3,0,0,0,14,17,17,31,6,86,0,0,0,0,0,4,3,10,0,19,0,0,0,0,7,8,0,0,4,19,22,20,37,45,187,305,112,162,15,905,0,0,0,0,0,0,0,0,0,3,6,23,8,3,0,0,0,0,0,36,3,40,11,0,0,0,0,0,0,54,0,25,23,0,0,0,0,0,0,46,0,12,22,11,0,3,0,0,0,48,3,8,26,17,5,0,0,0,0,61,3,6,6,29,10,9,4,6,3,73,0,3,3,15,19,5,4,0,0,60,0,0,0,0,21,3,11,10,0,45,0,0,4,0,7,11,7,8,0,33,3,0,0,0,3,0,11,13,0,29,0,0,0,4,4,0,0,8,0,21
305031120,0,0,0,0,7,5,5,3,0,26,0,0,0,0,3,3,3,0,0,17,0,0,0,0,0,7,3,9,0,19,0,0,0,0,0,3,0,3,0,11,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,3,6,3,11,30,39,27,28,3,146,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,11,0,6,3,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,8,0,0,3,3,0,0,0,0,0,16,0,3,3,11,0,0,0,0,0,20,0,0,0,0,6,3,0,0,0,12,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305031121,0,0,0,0,6,9,14,9,0,41,0,0,0,0,8,3,5,5,0,23,0,0,0,0,0,8,0,4,0,15,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,5,8,0,9,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,6,3,15,10,22,28,45,37,50,0,217,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,22,0,20,3,0,0,0,0,0,0,25,0,15,9,0,0,0,0,0,0,25,0,4,7,9,0,0,0,0,0,15,0,3,5,14,5,5,0,0,0,33,0,3,5,8,3,7,0,3,0,32,0,6,0,0,3,3,3,0,0,17,0,0,0,7,0,0,3,0,0,18,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3
305031122,0,0,3,0,5,15,8,7,0,39,0,0,0,3,0,7,0,6,0,15,0,0,0,0,4,8,3,3,0,14,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,19,20,17,45,50,17,43,0,228,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,34,0,28,9,0,0,0,0,0,0,40,3,18,15,3,0,0,0,0,0,42,0,10,9,5,0,0,0,0,0,31,4,8,14,23,5,5,0,0,0,62,0,3,6,19,15,11,0,3,3,62,0,3,12,5,18,13,4,0,0,56,0,0,0,6,0,5,3,3,0,17,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
305031123,0,0,0,3,3,11,6,7,0,27,0,0,0,0,0,9,0,3,0,17,0,0,0,0,3,0,0,3,0,9,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,3,9,14,34,17,23,0,110,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,18,3,18,3,0,0,0,0,0,0,22,0,11,13,0,0,0,0,0,0,28,0,3,6,5,0,0,0,0,0,13,0,6,6,11,4,0,0,3,0,25,0,0,9,6,8,3,0,0,0,19,0,0,0,4,4,0,0,0,0,9,0,0,3,5,3,0,0,0,0,11,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
305031124,0,0,3,3,15,17,8,19,0,64,0,0,0,3,9,15,4,6,0,35,3,0,0,0,5,7,9,0,0,22,0,0,0,0,3,4,3,3,0,18,0,0,0,0,3,6,3,16,0,21,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,3,7,12,35,26,78,65,37,67,4,334,0,0,3,0,0,0,0,0,0,3,0,26,4,0,0,0,0,0,0,30,0,20,13,0,0,0,0,0,3,34,0,12,20,8,0,0,0,0,0,41,0,9,21,13,0,3,0,0,0,40,3,6,11,9,5,0,0,4,0,41,3,3,6,23,8,11,0,3,0,61,0,0,6,10,13,0,3,4,0,33,0,0,0,4,6,0,0,3,0,18,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3
305031125,0,0,8,9,23,12,6,0,0,49,0,0,0,0,8,17,0,8,0,33,0,0,3,0,4,0,9,3,3,27,0,0,0,0,3,3,3,7,0,16,0,0,0,0,3,7,3,9,3,21,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,3,0,11,19,33,63,70,30,49,9,283,0,3,0,0,0,0,0,0,0,3,0,13,4,0,0,0,0,0,0,18,0,14,0,0,0,0,0,0,0,18,0,6,3,0,0,0,0,0,0,14,0,0,7,0,0,0,0,0,0,14,0,0,3,11,3,0,0,0,0,30,0,4,7,8,18,0,0,0,0,35,0,3,0,5,6,3,4,3,0,23,0,0,0,3,6,5,3,3,0,22,0,0,0,3,3,14,5,5,0,36,4,0,0,5,10,14,10,3,0,39,0,0,0,0,4,7,0,3,0,15
305031126,11,3,6,15,100,76,29,18,0,250,11,0,8,14,75,65,23,20,3,221,3,5,0,9,64,50,13,14,0,163,4,0,0,0,27,31,11,16,0,95,4,0,0,7,23,34,16,27,3,106,0,0,0,0,3,3,3,3,0,12,0,0,3,0,0,4,0,0,3,15,51,43,81,95,367,349,116,134,22,1256,0,4,0,0,0,0,0,0,0,3,6,39,0,0,0,0,0,0,3,56,3,39,19,3,0,0,0,0,3,66,3,41,18,8,0,0,0,0,0,67,3,15,22,11,4,4,0,0,0,58,3,22,44,37,19,5,4,3,0,138,12,14,24,44,33,17,6,9,4,161,20,4,22,44,74,43,13,12,0,232,16,3,14,35,86,76,15,12,3,257,3,0,3,16,41,36,6,6,0,107,0,0,6,0,18,18,0,12,0,55,0,0,3,0,7,4,3,4,0,25
305031127,0,0,3,0,3,4,0,0,0,11,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,3,3,4,0,6,0,0,0,0,0,3,3,3,0,6,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,17,20,6,17,29,11,27,0,126,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,34,0,24,16,3,0,0,0,0,0,44,0,10,12,6,0,0,0,0,0,30,0,3,11,3,3,0,0,0,0,25,0,4,16,11,7,0,0,0,0,45,0,4,7,10,6,5,0,0,0,37,0,0,3,10,9,3,0,4,0,38,0,0,0,3,13,0,5,3,0,23,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
305031128,9,3,3,19,136,110,67,68,4,413,8,4,6,8,86,92,58,53,3,321,10,3,4,15,100,98,42,61,4,329,12,4,3,12,67,102,65,61,0,319,13,5,3,14,53,111,101,106,0,407,3,0,0,0,14,21,15,45,0,100,0,0,0,0,7,6,4,0,3,29,65,60,89,118,621,699,429,469,36,2598,3,3,0,0,0,0,0,0,0,10,0,36,4,3,0,0,0,0,3,48,0,50,24,6,3,3,0,0,4,94,3,22,31,12,5,0,4,5,3,76,0,24,38,9,3,0,3,0,3,94,8,20,31,49,21,4,3,3,7,153,5,8,33,30,51,24,3,9,3,170,18,11,24,21,70,38,23,18,3,225,12,0,10,19,43,40,30,21,0,185,5,0,10,9,39,19,10,6,4,107,11,3,3,7,18,17,7,10,0,69,3,0,0,3,4,9,3,3,0,32
