SA2_MAINCODE_2016,Pro_650_799_A_25_34,Pro_650_799_A_35_44,Pro_650_799_A_45_54,Pro_650_799_A_55_64,Pro_650_799_A_65_74,Pro_650_799_A_75ov,Pro_650_799_Tot,Pro_800_999_A_15_19,Pro_800_999_A_20_24,Pro_800_999_A_25_34,Pro_800_999_A_35_44,Pro_800_999_A_45_54,Pro_800_999_A_55_64,Pro_800_999_A_65_74,Pro_800_999_A_75ov,Pro_800_999_Tot,Pro_1000_1249_A_15_19,Pro_1000_1249_A_20_24,Pro_1000_1249_A_25_34,Pro_1000_1249_A_35_44,Pro_1000_1249_A_45_54,Pro_1000_1249_A_55_64,Pro_1000_1249_A_65_74,Pro_1000_1249_A_75ov,Pro_1000_1249_Tot,Pro_1250_1499_A_15_19,Pro_1250_1499_A_20_24,Pro_1250_1499_A_25_34,Pro_1250_1499_A_35_44,Pro_1250_1499_A_45_54,Pro_1250_1499_A_55_64,Pro_1250_1499_A_65_74,Pro_1250_1499_A_75ov,Pro_1250_1499_Tot,Pro_1500_1749_A_15_19,Pro_1500_1749_A_20_24,Pro_1500_1749_A_25_34,Pro_1500_1749_A_35_44,Pro_1500_1749_A_45_54,Pro_1500_1749_A_55_64,Pro_1500_1749_A_65_74,Pro_1500_1749_A_75ov,Pro_1500_1749_Tot,Pro_1750_1999_A_15_19,Pro_1750_1999_A_20_24,Pro_1750_1999_A_25_34,Pro_1750_1999_A_35_44,Pro_1750_1999_A_45_54,Pro_1750_1999_A_55_64,Pro_1750_1999_A_65_74,Pro_1750_1999_A_75ov,Pro_1750_1999_Tot,Pro_2000_2999_A_15_19,Pro_2000_2999_A_20_24,Pro_2000_2999_A_25_34,Pro_2000_2999_A_35_44,Pro_2000_2999_A_45_54,Pro_2000_2999_A_55_64,Pro_2000_2999_A_65_74,Pro_2000_2999_A_75ov,Pro_2000_2999_Tot,Pro_3000mo_A_15_19,Pro_3000mo_A_20_24,Pro_3000mo_A_25_34,Pro_3000mo_A_35_44,Pro_3000mo_A_45_54,Pro_3000mo_A_55_64,Pro_3000mo_A_65_74,Pro_3000mo_A_75ov,Pro_3000mo_Tot,Pro_PINS_A_15_19,Pro_PINS_A_20_24,Pro_PINS_A_25_34,Pro_PINS_A_35_44,Pro_PINS_A_45_54,Pro_PINS_A_55_64,Pro_PINS_A_65_74,Pro_PINS_A_75ov,Pro_PINS_Tot,Pro_Tot_A_15_19,Pro_Tot_A_20_24,Pro_Tot_A_25_34,Pro_Tot_A_35_44,Pro_Tot_A_45_54,Pro_Tot_A_55_64,Pro_Tot_A_65_74,Pro_Tot_A_75ov,Pro_Tot_Tot,TaTW_NNI_A_15_19,TaTW_NNI_A_20_24,TaTW_NNI_A_25_34,TaTW_NNI_A_35_44,TaTW_NNI_A_45_54,TaTW_NNI_A_55_64,TaTW_NNI_A_65_74,TaTW_NNI_A_75ov,TaTW_NNI_Tot,TaTW_1_149_A_15_19,TaTW_1_149_A_20_24,TaTW_1_149_A_25_34,TaTW_1_149_A_35_44,TaTW_1_149_A_45_54,TaTW_1_149_A_55_64,TaTW_1_149_A_65_74,TaTW_1_149_A_75ov,TaTW_1_149_Tot,TaTW_150_299_A_15_19,TaTW_150_299_A_20_24,TaTW_150_299_A_25_34,TaTW_150_299_A_35_44,TaTW_150_299_A_45_54,TaTW_150_299_A_55_64,TaTW_150_299_A_65_74,TaTW_150_299_A_75ov,TaTW_150_299_Tot,TaTW_300_399_A_15_19,TaTW_300_399_A_20_24,TaTW_300_399_A_25_34,TaTW_300_399_A_35_44,TaTW_300_399_A_45_54,TaTW_300_399_A_55_64,TaTW_300_399_A_65_74,TaTW_300_399_A_75ov,TaTW_300_399_Tot,TaTW_400_499_A_15_19,TaTW_400_499_A_20_24,TaTW_400_499_A_25_34,TaTW_400_499_A_35_44,TaTW_400_499_A_45_54,TaTW_400_499_A_55_64,TaTW_400_499_A_65_74,TaTW_400_499_A_75ov,TaTW_400_499_Tot,TaTW_500_649_A_15_19,TaTW_500_649_A_20_24,TaTW_500_649_A_25_34,TaTW_500_649_A_35_44,TaTW_500_649_A_45_54,TaTW_500_649_A_55_64,TaTW_500_649_A_65_74,TaTW_500_649_A_75ov,TaTW_500_649_Tot,TaTW_650_799_A_15_19,TaTW_650_799_A_20_24,TaTW_650_799_A_25_34,TaTW_650_799_A_35_44,TaTW_650_799_A_45_54,TaTW_650_799_A_55_64,TaTW_650_799_A_65_74,TaTW_650_799_A_75ov,TaTW_650_799_Tot,TaTW_800_999_A_15_19,TaTW_800_999_A_20_24,TaTW_800_999_A_25_34,TaTW_800_999_A_35_44,TaTW_800_999_A_45_54,TaTW_800_999_A_55_64,TaTW_800_999_A_65_74,TaTW_800_999_A_75ov,TaTW_800_999_Tot,TaTW_1000_1249_A_15_19,TaTW_1000_1249_A_20_24,TaTW_1000_1249_A_25_34,TaTW_1000_1249_A_35_44,TaTW_1000_1249_A_45_54,TaTW_1000_1249_A_55_64,TaTW_1000_1249_A_65_74,TaTW_1000_1249_A_75ov,TaTW_1000_1249_Tot,TaTW_1250_1499_A_15_19,TaTW_1250_1499_A_20_24,TaTW_1250_1499_A_25_34,TaTW_1250_1499_A_35_44,TaTW_1250_1499_A_45_54,TaTW_1250_1499_A_55_64,TaTW_1250_1499_A_65_74,TaTW_1250_1499_A_75ov,TaTW_1250_1499_Tot,TaTW_1500_1749_A_15_19,TaTW_1500_1749_A_20_24,TaTW_1500_1749_A_25_34,TaTW_1500_1749_A_35_44,TaTW_1500_1749_A_45_54,TaTW_1500_1749_A_55_64,TaTW_1500_1749_A_65_74,TaTW_1500_1749_A_75ov,TaTW_1500_1749_Tot,TaTW_1750_1999_A_15_19,TaTW_1750_1999_A_20_24,TaTW_1750_1999_A_25_34,TaTW_1750_1999_A_35_44,TaTW_1750_1999_A_45_54,TaTW_1750_1999_A_55_64,TaTW_1750_1999_A_65_74,TaTW_1750_1999_A_75ov,TaTW_1750_1999_Tot,TaTW_2000_2999_A_15_19,TaTW_2000_2999_A_20_24,TaTW_2000_2999_A_25_34,TaTW_2000_2999_A_35_44
702011049,6,8,3,3,0,0,21,0,3,8,5,4,3,3,0,23,0,13,41,16,24,12,4,0,109,0,10,54,19,30,8,4,0,144,0,3,86,69,31,27,3,0,209,0,0,39,38,41,20,0,0,138,0,0,45,57,32,25,3,0,160,0,0,3,22,24,10,6,0,66,0,0,0,0,0,0,0,0,4,3,31,294,251,199,104,26,0,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,7,0,0,3,0,0,12,0,3,8,8,8,4,0,0,35,0,0,13,9,8,0,0,0,32,0,0,3,3,4,9,0,0,18,0,0,0,3,4,3,0,0,13,0,4,0,0,0,0,0,0,3,0,0,0,0
702011050,5,8,0,0,0,0,15,0,3,7,3,3,0,0,0,14,0,0,8,3,0,3,0,0,12,0,0,5,3,0,0,0,0,18,0,0,3,3,0,0,0,0,14,0,0,0,3,4,8,5,0,14,0,0,0,5,0,3,0,0,16,0,0,0,0,5,4,0,0,6,0,0,0,3,0,0,0,0,7,3,11,38,34,16,24,6,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,9,11,7,3,0,0,0,36,0,11,19,0,0,5,0,0,33,0,5,10,10,3,0,0,0,36,0,3,4,3,0,0,0,0,17,0,0,8,3,4,0,0,0,15,0,0,3,0,0,0,0,0,5,0,0,0,3
702011051,3,0,0,0,3,0,10,0,3,4,0,0,3,0,0,9,0,3,14,15,3,3,0,0,30,0,0,4,3,10,6,0,0,22,0,0,9,0,7,5,0,0,24,0,0,3,3,0,4,0,0,15,0,0,3,8,6,3,0,4,26,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,3,10,43,29,26,32,9,5,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,8,0,0,0,0,3,6,0,0,11,0,0,7,0,0,0,3,0,12,0,3,3,3,0,3,0,0,12,0,0,6,3,3,0,0,0,16,0,0,0,0,9,3,0,0,16,0,0,3,3
702011052,7,6,0,0,0,0,9,0,3,6,3,0,0,0,0,18,0,3,10,5,4,8,0,0,31,0,4,14,9,11,14,0,0,51,0,0,18,9,9,6,3,0,47,0,0,14,9,16,15,5,0,60,0,0,16,31,35,29,0,0,114,0,0,3,8,24,23,5,0,70,0,0,3,0,3,0,0,0,6,3,20,110,90,106,97,19,3,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,3,3,3,0,0,0,0,11,0,3,0,3,0,0,0,0,7,0,0,3,4,0,0,0,0,12,0,0,4,3,3,0,0,0,16,0,0,6,10,6,4,0,0,21,0,0,4,4,6,8,3,0,23,0,0,4,14
702011053,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,3,0,0,3,3,0,3,0,0,8,0,5,10,7,5,3,0,0,27,0,0,0,6,8,3,0,0,14,0,0,14,3,3,11,0,0,30,0,0,20,11,7,10,0,0,51,0,0,5,4,3,0,0,0,18,0,0,0,4,0,0,0,0,7,0,12,65,46,32,29,13,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,9,0,3,4,3,3,0,0,0,13,0,0,4,0,3,0,0,0,8,0,0,10,0,6,7,0,0,24,0,0,9,3,0,0,0,0,14,0,9,33,25
702011054,0,0,0,0,0,0,7,0,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,14,0,0,4,3,0,3,0,0,14,0,0,0,3,4,8,0,0,14,0,0,7,0,4,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,27,23,17,21,4,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702021055,3,0,0,0,0,0,8,0,0,3,3,3,3,0,0,12,0,0,10,3,0,0,0,0,9,0,0,3,0,0,0,0,0,7,0,0,4,7,3,0,0,0,7,0,0,0,0,0,3,0,0,5,0,0,0,0,0,4,0,0,8,0,0,0,0,3,0,0,0,3,0,4,0,0,0,0,0,0,3,3,13,30,14,15,13,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,3,0,0,0,0,0,3,0,0,3,0,5,0,0,0,15,0,3,4,0,0,3,0,0,10,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
702021056,4,3,0,0,0,0,19,0,0,3,0,5,4,0,0,15,0,0,5,5,0,8,0,0,23,0,0,12,12,7,9,4,0,45,0,0,12,11,15,9,3,0,51,0,0,11,14,13,10,3,0,47,0,0,11,6,13,5,0,0,39,0,0,6,0,0,3,3,0,15,0,0,3,0,3,0,0,0,3,6,6,72,58,74,53,16,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,3,3,5,4,0,0,0,0,12,0,3,4,5,4,6,3,0,29,0,4,7,4,3,4,0,0,32,0,0,4,0,8,3,0,0,10,0,0,5,8,3,0,0,0,15,0,0,4,3,3,3,0,0,15,0,0,4,0
702031057,3,3,0,0,0,0,16,6,3,12,3,4,0,0,0,31,0,3,11,5,9,3,3,0,35,0,0,10,11,10,0,0,0,36,0,0,13,12,13,7,3,0,49,0,0,3,16,15,12,0,0,47,0,0,21,21,17,12,4,0,73,0,0,4,7,5,3,0,0,20,0,0,0,3,0,3,0,0,7,8,22,78,86,81,55,11,0,351,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,12,4,3,0,5,0,3,0,0,12,4,15,3,5,7,4,0,0,39,0,5,11,3,6,4,0,0,27,0,3,9,8,15,8,0,0,43,0,0,6,5,4,0,0,0,26,0,3,6,8,4,0,0,0,27,0,0,3,6,4,0,0,0,18,0,3,34,25
702031058,0,0,4,0,0,0,10,0,0,0,3,7,3,0,0,16,0,0,3,0,0,4,0,0,6,0,0,0,3,3,0,0,0,12,0,0,7,3,0,3,0,0,8,0,0,0,0,0,11,0,0,14,0,0,7,4,3,3,0,0,31,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,10,30,25,24,23,5,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,7,0,3,0,0,0,0,3,0,8,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,8,0,3,0,0,0,3,0,0,6,0,0,0,0,5,3,0,0,12,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,0,6,4
702031059,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,4,0,3,4,3,0,4,0,0,11,0,4,5,4,0,3,0,0,17,0,0,5,4,7,0,0,0,13,0,0,4,3,0,8,0,0,18,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,6,0,9,37,24,20,21,3,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
702031060,0,0,3,3,0,0,9,0,0,0,3,0,0,0,0,3,0,0,9,5,0,10,0,0,19,0,3,9,4,3,0,0,0,16,0,0,8,3,0,0,0,0,12,0,0,3,5,0,5,0,0,17,0,0,3,0,3,4,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,39,35,24,27,3,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
702031061,10,12,4,0,0,0,27,0,0,3,3,3,3,0,0,16,0,0,9,0,5,0,3,0,23,0,0,3,3,3,3,3,0,17,0,0,10,3,5,7,0,0,24,0,0,4,6,3,6,0,0,21,0,0,4,3,9,7,0,0,27,0,0,0,0,0,4,0,0,10,0,0,3,4,3,0,0,0,15,6,18,75,51,55,40,11,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,4,0,0,3,0,0,9,0,0,3,0,0,0,0,0,4,0,0,3,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
702041062,3,0,0,0,0,0,4,0,0,3,3,0,0,0,0,3,0,0,3,3,4,0,0,0,12,0,0,9,4,0,5,0,0,25,0,0,6,5,0,0,0,0,15,0,0,7,3,3,7,0,0,18,0,0,23,16,15,7,0,0,63,0,0,10,8,5,4,0,0,28,0,3,0,7,9,3,0,0,27,0,3,62,60,44,33,5,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,3,0,7,0,0,0,0,0,0,7,0,4,4,3,3,6,0,0,25,0,3,3,9,5,4,0,0,28,0,0,5,9,4,3,0,0,25,0,0,13,11,4,0,3,0,32,0,3,44,42
702041063,7,8,5,4,0,0,25,0,4,5,11,6,6,0,0,36,0,8,9,5,6,4,0,0,31,0,0,4,3,0,3,0,0,15,0,0,16,14,9,15,4,0,53,0,0,11,6,17,21,3,0,62,0,0,12,9,18,6,4,0,56,0,0,3,9,7,3,0,0,22,0,0,3,4,0,5,0,0,21,10,30,118,98,114,101,21,3,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,4,0,0,0,16,0,4,3,3,0,0,0,0,10,0,0,3,0,4,0,0,0,8,0,0,3,7,3,3,0,0,10,0,3,4,3,3,3,0,0,18,0,0,3,4,4,0,0,0,13,0,0,10,3,5,0,0,0,21,0,4,11,8,3,3,0,0,25,0,0,0,4,8,0,0,0,13,0,4,5,9,11,0,0,0,26,0,3,20,16
702041064,0,0,0,3,3,0,9,0,0,0,0,3,3,0,0,5,0,0,13,11,9,0,0,0,29,0,0,13,7,3,3,3,0,30,0,0,3,11,12,8,5,0,45,0,0,9,18,16,15,4,0,58,0,0,21,14,6,16,0,0,52,0,0,3,9,5,3,0,0,16,0,0,0,0,0,0,0,0,0,3,7,64,83,58,51,16,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,5,0,3,0,3,0,0,0,13,0,0,0,3,0,3,0,0,4,0,0,9,3,0,3,0,0,16,0,0,4,3,6,10,3,0,23,0,4,9,3,3,0,0,0,21,0,0,4,5,0,4,0,0,17,0,0,3,3
702051065,7,0,4,0,0,0,12,0,0,5,0,0,0,0,0,4,0,0,0,3,3,3,0,0,11,0,0,0,3,0,0,0,0,3,0,0,3,0,7,0,0,0,9,0,0,3,0,7,3,0,0,15,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,24,23,30,13,4,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,7,0,0,5,0,0,0,0,0,7,0,0,0,0,3,0,0,0,7,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0
702051066,3,6,5,4,0,0,18,0,0,3,3,5,3,0,0,14,0,3,7,10,3,0,3,0,19,0,0,12,3,0,3,0,0,20,0,0,12,4,5,3,0,0,29,0,0,3,3,7,13,0,0,29,0,0,14,9,11,20,0,0,49,0,0,0,10,7,5,0,0,18,0,0,4,0,0,0,0,0,8,0,14,69,59,60,55,9,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,6,0,0,0,4,3,0,0,0,14,0,0,0,4,3,0,0,0,4,0,4,11,0,0,3,0,0,19,0,0,3,0,0,0,3,0,14,0,0,0,8,3,0,0,0,16,0,0,9,0,6,3,0,0,21,0,3,5,0,3,3,0,0,20,0,4,9,13
702051067,10,7,3,4,0,0,28,0,4,20,8,10,8,0,0,45,0,15,49,29,24,12,4,0,131,0,8,68,20,25,13,3,0,138,0,7,49,38,27,18,4,0,136,0,0,21,30,36,26,3,0,122,0,0,38,28,30,15,3,0,111,0,0,6,4,8,11,5,0,37,0,5,0,3,3,3,0,0,7,3,50,276,174,156,120,28,0,819,0,0,4,3,0,0,0,0,7,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7,3,0,0,3,0,0,0,0,7,3,3,5,0,4,3,0,0,10,3,6,14,0,7,4,3,0,38,3,10,17,14,5,8,3,0,60,6,15,21,21,13,6,3,0,80,0,22,38,17,24,13,0,0,110,0,22,65,18,22,7,0,0,137,0,12,59,27,17,17,3,0,131,0,3,27,22,21,5,0,0,74,0,0,24,18
702051068,3,0,0,0,0,0,9,0,0,3,3,0,0,0,0,3,0,3,3,6,0,0,0,0,12,0,3,4,4,4,4,3,0,21,0,0,4,4,8,3,0,0,22,0,0,0,0,4,6,0,0,15,0,0,0,4,5,3,0,0,15,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,14,29,19,26,26,6,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0,3,3,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,3,5,0,0,0,0,0,10,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
797979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,9,5,3,6,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0
799999499,7,4,4,0,3,0,21,0,3,17,10,3,9,0,0,42,0,7,6,4,5,6,0,0,29,0,0,12,6,5,9,0,0,35,0,3,6,8,11,9,0,0,41,0,0,14,13,14,4,3,0,42,0,0,11,18,13,15,0,0,55,0,0,7,10,5,3,0,0,30,0,0,0,0,0,0,0,0,4,3,26,85,93,77,65,15,0,367,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,4,3,3,0,3,0,3,3,0,10,0,0,11,3,3,4,0,0,25,10,3,0,11,6,3,0,0,29,12,6,7,10,5,9,0,0,52,0,16,15,16,9,9,0,0,71,5,9,25,24,15,13,3,0,89,0,21,56,28,29,18,3,0,160,0,12,48,42,35,18,0,0,156,0,12,43,37,25,21,0,0,138,0,6,43,39,26,9,0,0,124,0,6,105,49
801011001,3,0,0,3,3,0,7,0,0,3,4,0,0,3,0,14,0,0,3,0,0,0,0,0,7,0,0,8,0,0,0,4,0,14,0,0,3,0,7,0,0,0,14,0,0,0,7,6,0,3,0,18,0,0,3,0,0,4,0,0,13,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,5,22,27,25,17,13,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,3,0,3,0,0,0,3,0,0,0,3,0,0,0,0,7,0,0,0,0
801011002,28,27,6,3,3,0,70,0,15,51,36,16,11,3,0,136,3,59,145,66,31,18,3,0,332,0,35,278,131,71,41,4,0,568,0,13,232,176,144,85,7,0,657,0,6,99,119,94,58,3,0,378,0,0,136,270,211,103,21,0,746,0,3,29,107,111,42,16,0,301,0,0,10,10,0,3,0,0,23,11,150,1022,968,707,378,70,0,3310,0,0,0,0,0,0,0,0,5,6,0,3,0,0,0,0,0,8,4,3,0,3,0,0,0,0,19,0,12,3,3,0,0,3,0,27,20,14,9,8,6,3,0,0,50,13,19,22,14,11,5,0,0,88,5,20,30,23,7,3,0,0,91,0,20,61,25,15,13,0,0,142,0,31,76,33,29,13,4,0,189,0,12,43,21,20,7,0,0,104,0,0,17,33,30,6,0,0,89,0,0,13,10,9,6,0,0,40,0,0,13,11
801011003,36,25,25,17,7,0,111,0,12,42,50,16,21,6,0,156,0,44,126,72,49,34,7,0,331,0,25,177,94,58,43,5,0,406,0,11,181,130,129,61,4,0,526,0,3,98,113,84,52,8,0,358,0,0,100,210,170,122,22,0,624,0,0,20,51,73,59,18,0,218,0,0,11,10,6,0,0,0,26,10,139,848,807,638,430,100,3,2970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,0,3,0,0,0,11,0,3,5,9,3,3,0,0,22,0,3,0,10,4,4,0,0,19,0,7,16,11,11,3,0,0,42,0,0,23,17,10,10,0,0,60,0,0,18,16,16,12,0,0,67,0,0,7,13,3,7,0,0,27,0,0,6,5,3,0,0,0,21,0,0,3,0
801011004,4,5,0,0,0,0,9,0,0,3,5,0,0,0,0,12,0,4,10,3,3,0,0,0,20,0,0,17,8,4,3,0,0,30,0,3,3,0,3,3,0,0,7,0,0,0,3,3,3,0,0,8,0,0,0,3,3,0,0,0,11,0,0,3,9,3,0,0,0,12,0,0,0,0,0,0,0,0,0,8,4,52,39,23,14,5,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,8,0,0,0,4,0,0,0,0,5,0,3,0,3,0,0,0,0,11,0,0,3,0,0,3,0,0,6,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0
801011005,0,3,0,4,3,0,9,0,0,0,0,0,3,0,0,3,0,0,3,4,3,0,0,0,9,0,3,4,0,3,3,4,0,22,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,5,0,0,0,0,0,6,0,0,6,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,12,16,19,26,9,3,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
