SA2_MAINCODE_2016,IE_Mng_OMEs_Nil_e,IE_Mng_OMEs_1_19_e,IE_Mng_OMEs_20more_e,IE_Mng_OMEs_NE_NS,IE_Mng_Tot,IE_Pro_OMEs_Nil_e,IE_Pro_OMEs_1_19_e,IE_Pro_OMEs_20more_e,IE_Pro_OMEs_NE_NS,IE_Pro_Tot,IE_TecTW_OMEs_Nil_e,IE_TecTW_OMEs_1_19_e,IE_TecTW_OMEs_20more_e,IE_TecTW_OMEs_NE_NS,IE_TecTW_Tot,IE_CoPSW_OMEs_Nil_e,IE_CoPSW_OMEs_1_19_e,IE_CoPSW_OMEs_20more_e,IE_CoPSW_OMEs_NE_NS,IE_CoPSW_Tot,IE_ClAW_OMEs_Nil_e,IE_ClAW_OMEs_1_19_e,IE_ClAW_OMEs_20more_e,IE_ClAW_OMEs_NE_NS,IE_ClAW_Tot,IE_SWs_OMEs_Nil_e,IE_SWs_OMEs_1_19_e,IE_SWs_OMEs_20more_e,IE_SWs_OMEs_NE_NS,IE_SWs_Tot,IE_MaOpD_OMEs_Nil_e,IE_MaOpD_OMEs_1_19_e,IE_MaOpD_OMEs_20more_e,IE_MaOpD_OMEs_NE_NS,IE_MaOpD_Tot,IE_Lab_OMEs_Nil_e,IE_Lab_OMEs_1_19_e,IE_Lab_OMEs_20more_e,IE_Lab_OMEs_NE_NS,IE_Lab_Tot,IE_IDNS_OMEs_Nil_e,IE_IDNS_OMEs_1_19_e,IE_IDNS_OMEs_20more_e,IE_IDNS_OMEs_NE_NS,IE_IDNS_Tot,IE_Tot_OMEs_Nil_e,IE_Tot_OMEs_1_19_e,IE_Tot_OMEs_20more_e,IE_Tot_OMEs_NE_NS,IE_Tot_Tot,UIE_Mng_OMEs_Nil_e,UIE_Mng_OMEs_1_19_e,UIE_Mng_OMEs_20more_e,UIE_Mng_OMEs_NE_NS,UIE_Mng_Tot,UIE_Pro_OMEs_Nil_e,UIE_Pro_OMEs_1_19_e,UIE_Pro_OMEs_20more_e,UIE_Pro_OMEs_NE_NS,UIE_Pro_Tot,UIE_TecTW_OMEs_Nil_e,UIE_TecTW_OMEs_1_19_e,UIE_TecTW_OMEs_20more_e,UIE_TecTW_OMEs_NE_NS,UIE_TecTW_Tot,UIE_CoPSW_OMEs_Nil_e,UIE_CoPSW_OMEs_1_19_e,UIE_CoPSW_OMEs_20more_e,UIE_CoPSW_OMEs_NE_NS,UIE_CoPSW_Tot,UIE_ClAW_OMEs_Nil_e,UIE_ClAW_OMEs_1_19_e,UIE_ClAW_OMEs_20more_e,UIE_ClAW_OMEs_NE_NS,UIE_ClAW_Tot,UIE_SWs_OMEs_Nil_e,UIE_SWs_OMEs_1_19_e,UIE_SWs_OMEs_20more_e,UIE_SWs_OMEs_NE_NS,UIE_SWs_Tot,UIE_MaOpD_OMEs_Nil_e,UIE_MaOpD_OMEs_1_19_e,UIE_MaOpD_OMEs_20more_e,UIE_MaOpD_OMEs_NE_NS,UIE_MaOpD_Tot,UIE_Lab_OMEs_Nil_e,UIE_Lab_OMEs_1_19_e,UIE_Lab_OMEs_20more_e,UIE_Lab_OMEs_NE_NS,UIE_Lab_Tot,UIE_IDNS_OMEs_Nil_e,UIE_IDNS_OMEs_1_19_e,UIE_IDNS_OMEs_20more_e,UIE_IDNS_OMEs_NE_NS,UIE_IDNS_Tot,UIE_Tot_OMEs_Nil_e,UIE_Tot_OMEs_1_19_e,UIE_Tot_OMEs_20more_e,UIE_Tot_OMEs_NE_NS,UIE_Tot_Tot,Tot_Mng_OMEs_Nil_e,Tot_Mng_OMEs_1_19_e,Tot_Mng_OMEs_20more_e,Tot_Mng_OMEs_NE_NS,Tot_Mng_Tot,Tot_Pro_OMEs_Nil_e,Tot_Pro_OMEs_1_19_e,Tot_Pro_OMEs_20more_e,Tot_Pro_OMEs_NE_NS,Tot_Pro_Tot,Tot_TecTW_OMEs_Nil_e,Tot_TecTW_OMEs_1_19_e,Tot_TecTW_OMEs_20more_e,Tot_TecTW_OMEs_NE_NS,Tot_TecTW_Tot,Tot_CoPSW_OMEs_Nil_e,Tot_CoPSW_OMEs_1_19_e,Tot_CoPSW_OMEs_20more_e,Tot_CoPSW_OMEs_NE_NS,Tot_CoPSW_Tot,Tot_ClAW_OMEs_Nil_e,Tot_ClAW_OMEs_1_19_e,Tot_ClAW_OMEs_20more_e,Tot_ClAW_OMEs_NE_NS,Tot_ClAW_Tot,Tot_SWs_OMEs_Nil_e,Tot_SWs_OMEs_1_19_e,Tot_SWs_OMEs_20more_e,Tot_SWs_OMEs_NE_NS,Tot_SWs_Tot,Tot_MaOpD_OMEs_Nil_e,Tot_MaOpD_OMEs_1_19_e,Tot_MaOpD_OMEs_20more_e,Tot_MaOpD_OMEs_NE_NS,Tot_MaOpD_Tot,Tot_Lab_OMEs_Nil_e,Tot_Lab_OMEs_1_19_e,Tot_Lab_OMEs_20more_e,Tot_Lab_OMEs_NE_NS,Tot_Lab_Tot,Tot_IDNS_OMEs_Nil_e,Tot_IDNS_OMEs_1_19_e,Tot_IDNS_OMEs_20more_e,Tot_IDNS_OMEs_NE_NS,Tot_IDNS_Tot,Tot_Tot_OMEs_Nil_e,Tot_Tot_OMEs_1_19_e,Tot_Tot_OMEs_20more_e,Tot_Tot_OMEs_NE_NS,Tot_Tot_Tot
121031408,74,112,10,0,192,146,112,14,0,274,37,41,0,0,80,7,9,0,0,13,26,28,4,3,63,35,19,0,0,60,3,0,0,0,5,4,5,0,0,13,14,6,0,0,22,357,331,25,0,721,33,18,0,0,45,254,37,4,0,292,77,8,0,0,88,48,11,0,0,58,14,0,0,0,14,18,3,0,0,18,11,0,0,0,11,35,4,0,0,40,19,0,0,0,19,502,78,4,3,590,99,129,10,0,243,402,144,19,0,563,119,53,0,0,167,58,13,0,0,75,48,28,4,3,83,56,22,0,0,79,13,0,0,0,12,35,9,0,0,46,30,9,0,0,39,859,411,33,4,1308
121031409,69,101,19,0,194,113,102,5,0,216,21,22,0,0,39,11,14,0,0,23,13,27,4,0,45,12,20,0,0,32,3,0,0,0,4,3,6,0,0,15,9,4,3,0,16,247,302,37,6,589,31,18,0,0,46,141,33,0,4,177,50,14,0,0,68,50,4,0,0,51,14,0,0,0,19,17,0,0,0,22,10,0,0,0,10,32,3,0,0,30,3,0,0,0,3,350,68,0,0,425,98,118,19,0,239,260,136,4,0,401,71,36,0,0,104,53,17,0,0,78,35,28,4,0,63,30,24,0,0,52,7,0,0,0,12,36,14,0,0,44,12,4,3,0,17,604,368,40,5,1015
121031410,57,122,9,0,186,120,86,0,0,210,35,28,0,0,63,7,4,0,0,14,32,31,0,0,63,23,13,0,0,32,4,0,0,0,3,13,17,0,0,28,12,4,0,0,16,298,297,18,6,615,36,19,0,0,51,203,21,0,3,234,78,16,0,0,96,44,3,0,0,50,26,3,0,0,31,32,3,0,0,35,16,3,0,0,16,27,3,0,0,29,8,0,0,0,12,476,74,3,3,562,93,140,9,0,238,330,105,3,3,440,108,48,0,0,160,59,8,0,0,68,60,35,3,0,95,55,10,3,0,70,17,3,0,0,22,35,17,0,0,57,19,6,0,0,28,775,376,15,10,1176
121031411,48,106,8,3,171,112,76,0,0,190,23,33,3,3,65,8,6,0,0,19,32,28,0,3,64,25,12,4,0,36,0,0,0,0,3,8,0,0,0,8,9,7,0,0,16,266,274,22,5,573,30,27,0,0,56,181,24,0,6,208,61,16,0,0,80,30,4,0,0,37,26,5,0,0,29,26,0,0,0,24,8,0,0,0,8,27,3,0,0,31,10,0,0,0,10,400,81,0,7,487,85,126,14,3,228,294,99,0,7,402,83,53,3,3,146,42,13,0,0,54,56,33,0,3,93,46,13,4,0,61,8,0,0,0,9,30,3,0,0,33,16,7,0,0,28,667,352,25,13,1057
121031412,59,71,8,0,149,124,112,0,5,237,24,30,0,0,47,3,4,0,0,10,37,33,0,0,66,20,6,3,0,27,3,0,0,0,4,5,10,0,0,15,7,4,0,0,16,284,273,17,5,570,27,15,0,0,42,202,72,0,4,280,44,13,0,3,59,11,3,0,0,16,24,10,0,0,33,10,3,0,0,9,7,0,0,0,8,24,0,0,0,23,15,0,0,0,13,357,117,0,8,480,89,88,8,3,191,320,187,0,4,514,66,43,0,3,111,19,8,0,0,25,57,36,0,0,97,29,13,3,0,43,8,0,0,0,17,25,10,0,0,37,24,9,0,0,32,636,387,18,15,1056
121041413,62,75,24,0,157,179,74,0,0,250,18,24,4,0,49,12,9,0,0,19,23,15,0,0,42,23,16,0,0,43,3,0,0,0,3,3,3,0,0,6,15,3,0,0,18,333,219,28,3,579,30,17,0,0,44,220,20,0,0,242,54,7,0,0,70,48,3,0,0,54,22,5,0,0,26,18,0,0,0,19,13,0,0,0,13,26,9,0,0,36,13,0,0,0,10,445,60,3,0,511,93,83,24,0,202,398,89,3,0,494,78,34,4,0,116,56,8,0,0,67,50,18,0,0,69,38,24,0,0,57,16,0,0,0,16,27,13,0,0,46,26,5,0,0,28,778,275,34,3,1091
121041414,77,264,46,3,386,210,206,18,3,439,32,49,0,0,79,13,17,0,0,31,25,28,3,0,53,23,40,3,0,69,4,0,0,0,3,8,9,3,0,14,10,11,0,0,16,408,618,74,8,1112,42,37,8,0,83,324,68,0,0,396,58,14,0,0,75,51,8,0,0,56,19,3,0,0,23,16,3,3,0,26,8,0,0,0,8,25,3,0,0,27,12,0,0,0,10,556,141,5,4,711,120,300,53,3,471,540,274,17,6,841,92,68,0,0,160,61,29,0,0,91,46,27,3,0,82,45,46,7,0,95,10,0,0,0,14,28,9,3,0,45,17,10,0,0,29,963,764,81,11,1826
121041415,125,231,41,0,397,271,162,13,4,456,73,57,0,3,130,33,14,0,0,52,41,52,0,0,98,49,58,8,0,108,3,0,0,0,3,7,7,3,0,22,27,13,0,0,48,632,606,66,5,1317,71,35,0,0,108,354,83,0,0,439,138,33,0,0,172,117,14,0,0,124,30,3,0,0,36,38,10,0,0,52,13,0,0,0,13,57,3,0,0,65,28,3,0,0,30,838,182,8,7,1029,198,269,45,0,507,626,245,12,8,893,206,88,0,3,306,148,29,0,0,174,68,58,3,0,129,91,65,4,0,163,14,0,0,0,15,69,14,3,0,86,53,16,0,0,74,1472,787,72,14,2347
121041416,87,183,32,0,299,156,166,7,3,331,23,28,0,0,50,12,14,3,0,35,23,31,4,0,53,37,36,3,0,74,0,0,0,0,0,4,7,0,0,14,7,13,0,0,20,345,483,52,3,881,44,19,0,0,62,251,43,4,3,305,61,18,0,4,87,52,9,0,0,65,18,3,0,0,29,13,10,0,0,24,5,3,0,0,9,26,4,0,0,33,10,0,0,0,10,491,108,9,8,610,127,201,32,0,359,407,205,16,7,637,83,46,0,4,134,67,27,3,0,93,41,31,7,0,80,51,41,6,0,100,5,3,0,0,7,32,13,0,0,48,14,13,0,0,27,835,589,65,10,1498
121041417,157,552,169,0,886,366,509,85,6,963,54,63,6,0,126,19,22,3,0,45,43,74,14,0,143,26,50,5,0,87,3,0,0,0,4,12,16,3,0,32,26,28,4,0,58,710,1320,293,6,2330,75,62,3,0,149,320,96,24,5,443,79,18,0,0,103,55,10,0,0,70,32,11,0,0,45,24,4,0,0,33,10,0,0,0,13,37,9,0,0,40,26,0,3,0,30,668,214,36,8,922,241,614,172,3,1033,682,602,108,6,1400,138,81,9,3,229,74,30,3,0,110,79,85,17,0,191,57,61,5,0,118,12,3,0,0,12,48,25,3,0,75,47,28,10,0,86,1379,1533,329,18,3253
122011418,94,173,20,0,281,157,109,3,3,271,55,37,0,0,92,11,9,0,0,15,45,34,4,0,83,22,34,11,0,58,4,4,0,0,7,9,9,0,0,21,11,4,0,0,13,398,411,37,4,848,39,22,0,0,58,224,42,0,0,266,96,23,0,6,124,66,4,0,0,70,28,0,0,0,27,27,3,0,0,28,10,0,0,0,10,34,6,0,0,41,7,4,0,0,13,529,113,0,3,647,127,195,20,0,342,380,150,3,0,538,145,60,0,5,212,76,16,0,0,89,74,39,4,0,118,45,33,11,0,86,14,4,0,0,21,45,13,0,0,59,21,3,0,0,25,920,522,32,12,1493
122011419,77,189,23,0,291,176,204,8,4,391,38,60,0,0,101,14,14,0,0,30,26,25,0,0,53,31,52,3,0,85,3,3,0,0,3,9,9,0,0,21,14,13,0,0,23,390,563,42,3,997,60,43,0,0,100,347,59,3,4,406,116,24,0,0,138,75,12,0,3,85,32,4,0,0,41,27,8,0,0,36,14,3,0,0,17,37,5,0,0,49,17,4,3,0,22,721,161,4,9,899,135,234,24,0,394,523,259,11,3,801,157,84,0,0,240,93,23,0,3,115,58,28,0,3,95,58,56,3,0,124,19,6,0,0,21,49,11,0,0,65,29,14,0,0,46,1115,722,50,12,1894
122021420,66,118,4,0,189,140,96,0,0,235,43,57,0,0,97,12,16,0,0,27,33,33,3,0,66,24,23,0,0,43,0,0,0,0,3,3,10,0,0,10,13,9,0,0,14,327,346,15,3,685,65,29,0,0,93,194,25,0,5,219,123,23,0,0,146,53,9,0,0,65,32,5,0,0,38,18,3,0,0,21,5,0,0,0,5,31,3,0,0,37,21,0,0,0,18,535,105,0,7,639,131,150,4,0,283,327,116,0,5,450,168,73,0,0,242,61,21,0,0,86,65,39,3,0,102,38,26,0,0,63,8,4,0,0,6,32,8,0,0,44,29,7,0,0,33,858,450,14,6,1326
122021421,57,64,9,0,131,90,67,3,3,162,24,36,0,0,63,4,0,0,0,8,31,33,0,0,72,9,8,0,0,20,0,0,0,0,4,12,8,0,0,12,11,3,0,0,17,243,229,10,4,486,34,7,0,0,41,107,14,0,0,121,60,13,0,0,78,19,3,0,0,21,20,4,0,0,25,17,0,0,0,20,12,0,0,0,12,17,0,0,0,20,4,3,0,0,9,302,45,0,0,351,91,74,7,0,173,197,82,3,3,281,88,50,0,0,138,26,4,0,0,28,55,40,0,0,90,25,9,0,0,37,19,0,0,0,21,28,6,0,0,37,19,3,0,0,25,545,274,13,3,835
122021422,68,82,10,3,161,109,76,0,7,187,32,38,0,0,76,8,3,0,0,10,21,38,0,0,62,18,15,0,0,29,4,0,0,0,4,11,10,0,0,23,12,3,0,0,17,283,261,16,8,574,53,14,0,0,71,157,17,0,4,176,111,20,0,3,132,55,12,0,0,65,31,8,0,0,33,23,6,0,0,28,4,0,0,0,4,22,4,0,0,21,13,0,0,0,16,462,77,0,4,550,116,99,15,3,233,265,92,0,8,362,145,58,0,3,207,61,13,0,0,77,49,41,0,0,99,40,20,0,0,59,10,0,0,0,10,33,16,0,0,45,25,6,0,0,30,742,343,21,14,1120
122021423,88,357,65,0,515,141,198,8,0,346,70,134,3,0,208,34,15,0,0,53,49,123,9,0,188,44,49,8,3,104,11,24,0,0,32,16,20,0,0,44,14,16,0,0,32,473,932,96,9,1512,68,55,6,0,130,278,72,6,6,357,212,59,0,5,275,116,15,0,0,130,52,17,0,0,68,32,15,0,0,49,26,3,0,0,28,65,7,0,0,82,5,4,0,0,14,863,248,7,10,1132,157,413,69,0,642,419,269,15,8,705,280,193,3,10,488,149,28,0,0,181,109,142,9,0,258,83,65,8,3,155,32,21,0,0,59,85,33,0,3,120,22,24,0,0,46,1336,1182,103,23,2648
122031424,19,27,6,0,52,46,32,0,0,74,24,22,0,0,44,8,0,0,0,7,16,16,0,0,30,4,9,3,0,14,0,6,0,0,10,4,15,0,0,15,3,0,0,0,7,123,121,8,0,255,16,9,0,0,29,95,8,0,0,98,71,15,0,0,91,23,0,0,0,26,13,3,0,0,20,5,7,0,0,11,8,0,0,0,6,36,3,0,0,42,3,0,0,0,3,275,48,0,4,321,34,42,6,0,84,138,38,0,0,172,95,36,0,3,133,30,3,0,0,32,30,18,0,0,51,13,11,3,0,23,12,4,0,0,16,41,18,0,0,61,3,0,0,0,3,401,166,10,3,583
122031425,26,77,16,0,114,18,19,4,0,40,35,48,0,0,81,3,4,0,0,5,3,25,0,0,38,13,11,3,0,25,6,0,0,0,6,3,9,0,0,9,0,3,0,0,6,108,190,29,0,327,11,10,0,0,25,51,8,0,0,62,53,14,0,0,62,20,4,0,0,20,17,7,0,0,20,3,0,0,0,9,15,0,0,0,21,19,0,0,0,18,3,0,0,0,3,190,39,0,5,241,41,86,16,0,139,74,31,4,0,104,80,62,0,6,144,22,7,0,0,32,17,35,0,0,60,21,10,3,0,32,22,3,0,0,24,20,11,0,0,31,3,3,0,0,8,305,235,29,6,572
122031426,45,124,20,0,192,98,108,9,0,213,35,34,3,0,74,17,9,0,0,30,15,29,5,0,47,20,26,4,0,49,8,0,0,0,8,8,7,0,0,22,9,6,0,0,14,254,353,40,7,651,40,34,0,0,75,199,46,3,0,249,126,34,0,0,159,65,4,0,0,67,32,3,0,0,42,20,0,0,0,23,18,4,0,0,23,47,7,0,0,59,9,4,0,0,12,559,142,5,9,711,85,165,21,0,272,301,146,7,0,460,163,71,3,3,240,83,17,0,0,99,48,39,5,0,91,36,22,10,7,72,27,8,0,0,29,62,18,0,0,81,16,6,0,0,28,815,489,48,16,1361
122031427,32,49,4,0,88,82,41,3,0,129,14,31,0,0,40,10,6,0,0,19,21,10,0,0,30,12,7,0,0,19,0,0,0,0,0,9,8,0,0,9,0,0,0,0,0,173,151,9,3,338,18,15,0,0,35,131,24,3,0,156,45,16,0,0,62,32,3,0,0,39,18,3,0,0,18,12,0,0,0,20,8,0,0,0,8,16,4,0,0,14,4,0,0,0,4,291,63,3,0,357,49,61,4,0,123,210,70,8,0,284,62,44,0,0,106,41,7,0,0,54,31,13,0,0,48,31,9,0,0,38,8,0,0,0,8,18,10,0,0,27,4,0,0,0,4,459,216,10,3,692
122031428,69,265,66,0,399,151,155,7,0,312,56,63,3,4,124,16,12,0,0,30,48,79,0,0,124,33,29,0,0,63,9,12,0,0,20,16,16,0,0,34,9,8,5,0,19,402,629,85,5,1122,47,31,4,0,83,240,34,3,0,280,119,27,0,3,147,58,10,3,0,70,49,3,0,0,56,28,4,0,0,33,21,3,0,0,17,59,8,0,0,73,8,0,0,0,8,632,128,11,5,773,111,302,72,0,480,388,188,13,3,596,178,83,3,3,268,68,22,0,0,98,96,81,0,0,184,58,28,0,0,92,30,14,0,0,42,81,29,4,0,104,21,8,5,0,31,1035,755,92,7,1894
122031429,105,536,85,5,729,142,171,19,0,339,97,177,3,0,282,23,20,0,0,45,35,93,6,0,136,38,70,3,0,115,16,11,0,0,28,20,33,3,0,60,12,14,0,0,22,487,1122,130,9,1753,72,74,0,0,142,284,58,3,0,343,228,57,0,0,290,93,10,0,0,100,40,11,0,3,59,33,6,3,0,39,45,3,0,0,48,70,9,0,0,82,15,0,0,0,17,882,233,7,3,1129,177,604,89,5,876,427,224,26,0,687,325,234,3,0,568,115,27,0,0,142,79,106,6,7,191,68,73,9,0,153,66,17,0,0,79,90,47,3,0,144,28,15,0,0,41,1373,1356,140,11,2876
122031430,37,73,10,0,114,90,50,3,0,135,32,42,0,0,73,9,3,0,0,15,24,28,3,0,56,15,18,0,0,31,3,3,0,0,11,4,9,0,0,13,3,5,0,0,6,208,229,12,3,454,34,10,0,0,42,133,14,0,0,148,86,20,0,0,108,41,9,0,0,44,25,6,0,0,27,22,0,0,0,20,7,0,0,0,7,34,3,0,0,32,3,0,0,0,3,375,69,0,3,448,66,89,10,0,163,220,66,3,0,289,112,65,0,0,181,46,10,0,0,61,53,33,3,3,84,36,19,0,0,49,14,3,0,0,20,37,8,0,0,45,7,5,0,0,14,588,296,12,9,902
122031431,71,138,8,0,210,105,56,6,4,170,46,76,0,0,122,14,4,0,0,16,26,46,0,0,65,21,15,4,0,39,3,4,3,0,11,14,17,3,0,27,8,0,0,0,6,292,361,24,4,684,42,30,0,0,71,186,14,0,0,205,143,32,0,0,180,59,7,0,0,73,34,7,0,0,40,24,8,0,0,31,18,0,0,0,18,51,3,0,0,59,5,0,0,0,9,573,108,3,3,683,107,160,9,0,287,293,77,9,4,379,188,109,0,0,301,74,15,0,0,87,56,47,0,0,108,43,25,4,0,77,19,4,3,0,28,64,21,3,0,88,12,6,0,0,21,860,465,33,4,1366
122031432,12,62,21,0,93,24,16,0,0,39,14,34,0,0,53,4,4,0,0,9,6,13,0,0,25,3,6,0,3,11,5,0,0,0,3,7,3,0,0,9,7,3,0,0,8,80,141,24,5,244,9,12,3,0,30,31,8,0,0,40,40,7,0,0,49,18,0,0,0,25,3,3,0,0,4,0,3,0,0,3,9,0,0,0,6,15,3,0,3,19,0,0,0,0,0,134,42,3,3,178,19,77,21,0,123,52,20,0,0,77,62,41,0,0,103,26,3,0,0,30,15,13,0,0,28,4,5,0,3,20,13,0,0,0,10,17,6,0,3,24,7,7,0,0,8,215,179,25,8,421
123011433,26,72,17,0,117,32,85,0,0,119,21,52,0,0,74,3,9,0,0,16,18,35,3,0,59,16,21,0,0,35,14,9,0,0,18,10,11,0,0,16,8,6,0,0,9,135,286,24,3,455,28,25,0,0,54,67,29,0,0,90,82,24,0,0,113,41,8,0,0,45,21,8,0,0,31,5,6,0,0,13,7,3,0,0,13,23,12,0,0,35,3,0,0,0,4,281,112,0,4,398,58,101,17,0,170,95,113,3,0,212,102,77,0,3,181,39,17,0,0,60,44,42,3,3,86,18,28,0,0,46,23,7,0,0,27,30,17,0,0,46,9,6,0,0,16,420,397,22,4,850
123011434,36,100,20,0,153,34,62,6,0,102,52,64,3,0,118,7,11,0,0,25,31,49,0,0,83,10,32,6,0,46,16,13,0,0,32,15,10,0,0,26,0,3,3,0,5,204,344,35,6,591,22,24,0,0,45,84,22,0,0,108,91,25,0,0,115,55,10,0,0,63,28,16,0,0,45,11,9,0,0,23,14,3,0,0,18,29,11,0,0,39,7,0,0,0,7,333,119,0,3,453,57,122,20,0,200,117,81,13,0,208,144,90,3,0,230,60,21,0,0,88,58,67,0,0,120,22,42,5,4,69,29,16,0,0,45,40,25,0,0,71,7,3,3,0,9,535,465,41,11,1050
123011435,42,198,45,7,287,38,51,7,3,88,45,109,12,0,166,7,5,3,0,15,35,81,8,0,126,9,17,4,0,35,27,19,3,3,51,20,27,0,0,52,3,13,0,0,12,224,526,88,11,845,33,26,3,0,57,81,12,0,0,96,129,33,0,0,166,53,3,0,0,58,44,3,0,0,50,5,0,0,0,11,28,5,0,0,31,68,16,0,0,81,7,0,0,0,7,447,102,3,6,555,73,224,51,5,348,115,62,7,3,185,176,149,12,0,335,62,11,3,0,79,78,81,8,0,175,19,18,4,0,41,55,28,4,3,84,90,44,0,0,128,14,13,0,0,23,674,629,89,10,1399
123021436,3,13,0,0,20,15,4,0,0,22,13,13,0,0,30,3,0,0,0,11,8,7,0,0,12,4,0,0,0,7,9,3,0,0,11,8,4,0,0,13,0,0,0,0,0,68,47,3,0,117,12,5,0,0,17,23,3,0,0,27,37,10,0,0,51,21,0,0,0,21,14,3,0,0,14,4,3,0,0,8,12,0,0,0,9,20,3,0,0,27,3,0,0,0,3,139,37,0,0,179,12,22,0,0,39,35,12,0,0,50,53,22,0,0,77,26,6,0,0,36,22,6,0,0,30,10,3,0,0,9,20,3,0,0,19,23,13,0,0,35,7,0,0,0,7,206,81,3,3,298
123021437,24,191,32,0,249,47,131,15,0,191,51,78,3,0,132,11,8,7,0,23,13,57,6,0,71,16,48,15,0,81,12,6,3,0,23,13,19,3,0,34,9,5,0,0,12,183,551,82,4,816,30,50,4,3,84,115,86,6,3,211,109,34,3,0,144,52,7,0,0,65,21,4,0,0,26,33,6,0,0,35,37,0,0,0,36,56,14,0,0,67,14,3,0,0,17,456,205,13,8,688,50,244,34,3,329,159,219,21,3,403,159,112,6,0,281,63,14,7,0,82,35,58,10,0,102,46,58,15,0,116,41,10,3,0,54,62,33,3,0,97,20,11,0,0,32,640,751,99,10,1504
123021438,12,17,0,0,31,5,16,0,0,30,15,21,0,0,37,11,0,0,0,11,4,14,0,0,19,4,0,0,0,4,7,6,0,0,17,5,8,0,0,10,5,0,0,0,5,65,82,3,5,156,6,11,0,0,17,37,0,0,0,40,52,13,0,0,65,26,3,0,0,27,16,5,0,0,26,9,0,0,0,10,16,3,0,0,12,35,7,0,0,44,3,0,0,0,3,204,43,0,0,241,21,25,6,0,47,46,20,0,0,69,66,30,0,0,95,31,3,0,0,39,22,21,0,0,42,9,3,0,0,13,21,12,0,0,30,39,11,0,0,52,8,0,0,0,5,265,122,3,3,398
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,30,208,56,0,301,41,49,3,0,85,67,99,3,3,176,0,9,0,0,6,30,78,7,3,116,11,26,0,0,41,36,24,0,0,57,22,7,3,0,29,11,5,0,0,16,248,493,78,9,826,29,27,0,0,54,48,14,0,0,70,103,29,0,0,130,33,5,0,0,44,31,11,0,0,43,13,3,0,0,17,34,4,0,0,37,40,6,0,3,48,6,0,0,0,6,347,99,0,3,454,60,240,56,0,358,87,63,3,0,156,174,121,4,3,304,37,14,0,0,53,54,85,7,3,154,30,24,0,0,55,68,24,0,0,99,61,17,3,3,81,17,5,0,0,23,588,599,77,7,1274
123021441,4,19,6,0,27,15,15,0,0,30,15,12,0,0,24,0,3,0,0,7,9,9,0,0,17,3,0,0,0,8,6,3,0,0,9,9,3,0,0,11,0,0,0,0,0,60,69,5,0,133,13,8,0,0,18,29,5,0,0,37,46,9,0,0,56,30,3,0,3,31,14,0,0,0,13,3,0,0,0,6,7,0,0,0,8,17,10,0,0,26,3,0,0,0,3,166,32,3,0,201,20,20,5,0,41,44,21,0,0,66,58,24,0,0,88,29,5,0,3,34,20,13,0,0,33,6,3,0,0,13,16,3,0,0,17,32,8,0,0,40,3,0,0,0,3,220,105,4,0,333
123021442,7,17,3,0,35,10,14,0,0,28,11,12,0,0,29,7,4,0,0,16,5,12,0,0,14,3,6,0,0,12,13,3,0,0,18,8,3,0,0,16,0,0,0,0,0,76,85,3,3,169,20,4,0,0,22,29,6,0,0,37,33,9,0,0,36,36,0,0,0,41,13,4,0,0,13,12,3,0,0,10,30,3,0,0,40,19,3,0,0,22,3,3,0,0,3,198,33,0,3,232,29,24,3,0,58,45,20,0,3,68,43,21,0,0,70,45,6,0,0,51,17,14,0,0,29,12,9,0,0,21,44,5,0,0,58,29,9,0,0,34,3,6,0,0,4,268,113,3,3,396
123021443,25,118,31,0,175,18,26,3,0,50,24,55,0,0,83,3,4,0,0,10,6,41,3,0,47,9,18,0,0,27,29,24,3,0,50,12,14,0,0,22,0,11,0,0,9,128,304,48,0,484,17,18,0,0,33,55,8,0,0,54,78,24,0,0,104,52,0,0,0,51,12,4,0,0,21,21,0,0,0,25,50,0,0,0,50,22,11,0,0,32,4,4,0,0,7,313,69,0,0,384,36,143,38,0,211,72,33,3,0,107,102,76,0,0,186,55,7,0,0,62,23,41,3,0,70,28,21,0,0,54,75,25,3,0,95,34,21,0,0,56,8,12,0,0,25,442,376,47,4,867
123021444,7,21,3,0,26,16,13,0,0,32,16,14,0,0,30,3,4,0,0,6,12,18,4,0,36,3,3,0,0,9,3,3,0,0,7,3,5,0,0,11,0,0,0,0,0,67,82,3,0,152,7,9,0,0,12,42,3,0,0,44,38,11,0,0,45,30,0,0,0,31,13,3,0,0,16,7,3,0,0,10,14,4,0,0,15,16,3,0,0,21,0,0,0,0,0,163,36,0,4,200,11,26,3,0,43,55,18,0,0,75,55,19,0,0,74,34,4,0,0,37,23,18,4,0,48,8,10,0,0,17,12,3,0,0,18,24,7,0,0,33,0,0,0,0,0,229,115,7,6,353
