SA2_MAINCODE_2016,Mng_NNI_A_15_19,Mng_NNI_A_20_24,Mng_NNI_A_25_34,Mng_NNI_A_35_44,Mng_NNI_A_45_54,Mng_NNI_A_55_64,Mng_NNI_A_65_74,Mng_NNI_A_75ov,Mng_NNI_Tot,Mng_1_149_A_15_19,Mng_1_149_A_20_24,Mng_1_149_A_25_34,Mng_1_149_A_35_44,Mng_1_149_A_45_54,Mng_1_149_A_55_64,Mng_1_149_A_65_74,Mng_1_149_A_75ov,Mng_1_149_Tot,Mng_150_299_A_15_19,Mng_150_299_A_20_24,Mng_150_299_A_25_34,Mng_150_299_A_35_44,Mng_150_299_A_45_54,Mng_150_299_A_55_64,Mng_150_299_A_65_74,Mng_150_299_A_75ov,Mng_150_299_Tot,Mng_300_399_A_15_19,Mng_300_399_A_20_24,Mng_300_399_A_25_34,Mng_300_399_A_35_44,Mng_300_399_A_45_54,Mng_300_399_A_55_64,Mng_300_399_A_65_74,Mng_300_399_A_75ov,Mng_300_399_Tot,Mng_400_499_A_15_19,Mng_400_499_A_20_24,Mng_400_499_A_25_34,Mng_400_499_A_35_44,Mng_400_499_A_45_54,Mng_400_499_A_55_64,Mng_400_499_A_65_74,Mng_400_499_A_75ov,Mng_400_499_Tot,Mng_500_649_A_15_19,Mng_500_649_A_20_24,Mng_500_649_A_25_34,Mng_500_649_A_35_44,Mng_500_649_A_45_54,Mng_500_649_A_55_64,Mng_500_649_A_65_74,Mng_500_649_A_75ov,Mng_500_649_Tot,Mng_650_799_A_15_19,Mng_650_799_A_20_24,Mng_650_799_A_25_34,Mng_650_799_A_35_44,Mng_650_799_A_45_54,Mng_650_799_A_55_64,Mng_650_799_A_65_74,Mng_650_799_A_75ov,Mng_650_799_Tot,Mng_800_999_A_15_19,Mng_800_999_A_20_24,Mng_800_999_A_25_34,Mng_800_999_A_35_44,Mng_800_999_A_45_54,Mng_800_999_A_55_64,Mng_800_999_A_65_74,Mng_800_999_A_75ov,Mng_800_999_Tot,Mng_1000_1249_A_15_19,Mng_1000_1249_A_20_24,Mng_1000_1249_A_25_34,Mng_1000_1249_A_35_44,Mng_1000_1249_A_45_54,Mng_1000_1249_A_55_64,Mng_1000_1249_A_65_74,Mng_1000_1249_A_75ov,Mng_1000_1249_Tot,Mng_1250_1499_A_15_19,Mng_1250_1499_A_20_24,Mng_1250_1499_A_25_34,Mng_1250_1499_A_35_44,Mng_1250_1499_A_45_54,Mng_1250_1499_A_55_64,Mng_1250_1499_A_65_74,Mng_1250_1499_A_75ov,Mng_1250_1499_Tot,Mng_1500_1749_A_15_19,Mng_1500_1749_A_20_24,Mng_1500_1749_A_25_34,Mng_1500_1749_A_35_44,Mng_1500_1749_A_45_54,Mng_1500_1749_A_55_64,Mng_1500_1749_A_65_74,Mng_1500_1749_A_75ov,Mng_1500_1749_Tot,Mng_1750_1999_A_15_19,Mng_1750_1999_A_20_24,Mng_1750_1999_A_25_34,Mng_1750_1999_A_35_44,Mng_1750_1999_A_45_54,Mng_1750_1999_A_55_64,Mng_1750_1999_A_65_74,Mng_1750_1999_A_75ov,Mng_1750_1999_Tot,Mng_2000_2999_A_15_19,Mng_2000_2999_A_20_24,Mng_2000_2999_A_25_34,Mng_2000_2999_A_35_44,Mng_2000_2999_A_45_54,Mng_2000_2999_A_55_64,Mng_2000_2999_A_65_74,Mng_2000_2999_A_75ov,Mng_2000_2999_Tot,Mng_3000mo_A_15_19,Mng_3000mo_A_20_24,Mng_3000mo_A_25_34,Mng_3000mo_A_35_44,Mng_3000mo_A_45_54,Mng_3000mo_A_55_64,Mng_3000mo_A_65_74,Mng_3000mo_A_75ov,Mng_3000mo_Tot,Mng_PINS_A_15_19,Mng_PINS_A_20_24,Mng_PINS_A_25_34,Mng_PINS_A_35_44,Mng_PINS_A_45_54,Mng_PINS_A_55_64,Mng_PINS_A_65_74,Mng_PINS_A_75ov,Mng_PINS_Tot,Mng_Tot_A_15_19,Mng_Tot_A_20_24,Mng_Tot_A_25_34,Mng_Tot_A_35_44,Mng_Tot_A_45_54,Mng_Tot_A_55_64,Mng_Tot_A_65_74,Mng_Tot_A_75ov,Mng_Tot_Tot,Pro_NNI_A_15_19,Pro_NNI_A_20_24,Pro_NNI_A_25_34,Pro_NNI_A_35_44,Pro_NNI_A_45_54,Pro_NNI_A_55_64,Pro_NNI_A_65_74,Pro_NNI_A_75ov,Pro_NNI_Tot,Pro_1_149_A_15_19,Pro_1_149_A_20_24,Pro_1_149_A_25_34,Pro_1_149_A_35_44,Pro_1_149_A_45_54,Pro_1_149_A_55_64,Pro_1_149_A_65_74,Pro_1_149_A_75ov,Pro_1_149_Tot,Pro_150_299_A_15_19,Pro_150_299_A_20_24,Pro_150_299_A_25_34,Pro_150_299_A_35_44,Pro_150_299_A_45_54,Pro_150_299_A_55_64,Pro_150_299_A_65_74,Pro_150_299_A_75ov,Pro_150_299_Tot,Pro_300_399_A_15_19,Pro_300_399_A_20_24,Pro_300_399_A_25_34,Pro_300_399_A_35_44,Pro_300_399_A_45_54,Pro_300_399_A_55_64,Pro_300_399_A_65_74,Pro_300_399_A_75ov,Pro_300_399_Tot,Pro_400_499_A_15_19,Pro_400_499_A_20_24,Pro_400_499_A_25_34,Pro_400_499_A_35_44,Pro_400_499_A_45_54,Pro_400_499_A_55_64,Pro_400_499_A_65_74,Pro_400_499_A_75ov,Pro_400_499_Tot,Pro_500_649_A_15_19,Pro_500_649_A_20_24,Pro_500_649_A_25_34,Pro_500_649_A_35_44,Pro_500_649_A_45_54,Pro_500_649_A_55_64,Pro_500_649_A_65_74,Pro_500_649_A_75ov,Pro_500_649_Tot,Pro_650_799_A_15_19,Pro_650_799_A_20_24
503011036,0,0,0,4,0,0,0,0,5,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,3,0,0,0,3,7,0,0,0,9,0,0,7,5,3,3,4,0,17,0,4,3,4,5,4,3,0,20,0,4,11,7,6,4,5,0,35,0,6,17,10,6,7,3,0,49,0,3,17,16,11,5,4,0,54,0,3,19,10,17,8,0,0,58,0,0,19,21,13,9,0,0,60,0,4,21,25,42,26,0,3,121,0,0,3,17,34,31,6,0,91,0,0,0,0,4,0,0,0,3,3,26,114,121,149,104,20,6,542,0,0,0,3,0,0,0,0,3,4,3,7,0,0,0,0,0,13,5,5,6,11,10,6,5,0,36,0,4,7,4,9,0,0,0,28,0,3,5,3,0,9,0,0,22,0,3,17,10,8,10,3,0,51,0,0
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,8,0,0,5,0,0,0,0,0,14,0,0,3,3,0,0,0,0,10,0,0,0,3,3,0,0,0,5,0,0,3,3,0,0,0,0,5,0,0,0,6,3,3,0,0,17,0,0,0,5,3,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,24,25,17,11,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
503021038,0,0,0,3,4,4,0,0,10,0,0,0,0,0,0,0,0,6,4,0,4,0,0,3,0,0,14,0,6,0,0,0,3,0,0,12,0,0,3,3,0,3,4,0,12,0,7,0,11,3,3,0,0,20,0,3,14,7,5,4,3,0,42,0,6,29,16,11,3,0,0,74,0,11,46,26,13,9,3,0,107,0,0,21,24,16,12,7,0,76,0,3,28,31,25,16,0,0,106,0,0,22,23,23,15,0,0,77,0,0,39,71,68,46,7,0,242,0,0,7,77,79,52,3,0,217,0,0,0,0,6,0,0,0,10,4,38,224,296,262,163,28,4,1021,0,0,0,0,3,0,0,0,9,7,8,3,5,0,7,0,0,26,0,6,3,3,3,0,0,0,30,4,4,4,5,3,0,0,0,22,0,8,5,3,4,3,0,0,28,0,0,12,5,9,10,5,0,47,0,7
503021039,0,0,0,0,5,0,0,0,4,0,0,0,3,0,3,0,0,7,0,0,3,4,3,0,0,0,11,0,0,3,0,3,0,0,0,12,0,0,3,8,3,0,0,0,13,0,0,11,5,4,3,0,0,29,0,3,22,17,3,7,0,0,50,0,10,21,15,10,6,0,0,65,0,6,33,27,18,12,3,0,97,0,3,21,12,15,6,0,0,58,0,0,10,19,16,8,0,0,51,0,0,6,8,16,6,0,3,42,0,0,11,34,29,25,4,0,108,0,0,4,9,26,20,6,0,58,0,0,3,0,9,0,0,0,12,0,27,146,168,162,100,21,3,623,0,0,10,0,3,0,0,0,13,7,10,5,6,3,3,0,0,38,0,13,4,12,8,6,4,0,54,0,9,11,12,4,8,3,0,40,0,7,19,21,14,13,3,0,71,0,9,25,22,24,18,9,0,109,0,6
503021040,0,0,0,3,0,0,0,0,5,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,6,0,0,3,0,0,0,5,0,12,0,0,5,4,4,3,0,0,15,0,0,8,5,4,3,0,0,17,0,4,16,6,7,6,0,0,35,0,3,25,11,18,7,0,0,70,0,3,13,14,13,3,3,0,47,0,0,15,14,7,3,3,0,49,0,0,6,4,5,3,5,0,19,0,0,8,14,17,11,0,0,55,0,0,4,4,8,3,3,0,21,0,0,3,0,0,0,0,0,6,6,10,101,85,93,49,23,0,360,0,0,0,4,6,0,0,0,6,4,3,6,3,0,0,0,0,16,0,3,3,9,4,3,0,0,25,0,4,6,8,3,9,4,0,30,0,3,9,3,3,8,0,0,22,0,0,6,8,10,11,4,0,33,0,7
503021041,0,4,16,16,24,17,4,0,86,10,10,9,16,0,6,0,0,48,0,15,9,9,6,9,4,0,59,0,14,34,28,21,12,3,0,119,3,24,46,26,22,19,8,0,145,5,35,82,66,35,23,15,0,256,4,70,176,90,72,43,13,3,465,4,131,370,197,118,82,23,7,921,0,100,604,329,206,131,23,7,1393,0,54,474,338,244,145,27,3,1281,0,25,514,456,359,215,37,3,1612,0,10,414,471,365,222,40,0,1518,0,7,912,1838,1645,914,136,6,5462,0,4,550,2417,2781,1242,171,12,7176,0,10,33,36,49,17,4,0,154,37,514,4248,6330,5928,3088,512,41,20701,3,5,35,41,20,16,6,0,123,15,28,33,36,16,20,4,0,146,16,54,60,55,30,31,11,4,258,10,53,88,71,32,32,11,3,300,11,64,107,131,66,51,22,6,456,15,96,220,185,100,77,54,7,757,11,197
503021042,0,0,5,5,6,3,3,0,21,10,9,0,0,0,0,0,0,20,3,3,7,3,0,4,0,0,27,0,7,5,3,4,4,3,0,23,0,5,9,9,4,3,3,0,36,0,3,18,13,15,10,8,0,63,0,16,21,10,22,21,5,0,93,3,26,56,34,24,25,4,0,167,0,24,93,52,38,38,5,0,260,0,11,76,67,51,29,10,0,231,0,0,75,68,62,44,9,0,261,0,3,47,71,64,42,13,0,232,0,0,90,222,195,119,24,0,653,0,3,38,217,314,127,38,7,746,0,4,11,5,12,3,0,0,31,16,111,544,787,803,457,127,15,2867,0,0,3,8,3,3,0,0,20,19,16,11,7,4,3,0,0,62,3,15,25,17,12,4,3,0,82,0,17,25,28,14,12,8,3,99,0,16,34,32,21,22,9,3,134,3,23,76,76,45,32,20,3,272,0,38
503021043,0,0,0,3,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,8,0,3,0,0,3,0,3,0,12,0,0,0,5,4,0,0,0,16,0,3,8,0,5,4,6,0,25,3,7,4,3,5,4,5,0,31,0,3,21,9,8,11,4,0,62,3,3,34,19,24,13,4,0,109,0,3,34,23,22,15,3,0,100,0,0,19,21,20,12,3,0,76,0,0,12,22,24,8,3,0,73,0,3,29,96,78,47,6,0,260,0,0,9,60,89,41,15,4,216,0,0,0,3,4,0,0,0,8,3,32,179,274,298,165,50,8,1009,0,0,4,4,0,0,0,0,13,5,4,5,4,4,6,0,0,28,3,3,12,27,5,8,3,0,58,0,4,18,18,10,8,0,0,68,0,10,18,26,22,19,3,3,93,0,8,52,36,38,22,10,3,168,0,16
504011044,0,0,0,0,0,3,0,0,6,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,7,0,0,3,4,3,0,0,0,14,0,5,0,3,6,0,0,0,15,0,0,4,3,8,8,0,0,23,0,5,4,3,6,7,0,0,32,0,5,11,11,8,9,3,0,50,0,6,23,17,20,4,3,0,67,0,0,15,22,25,9,9,0,80,0,0,19,23,22,13,4,0,82,0,0,13,10,26,23,0,0,75,0,0,12,47,57,42,3,0,163,0,0,6,17,29,19,0,5,75,0,0,0,0,10,0,0,0,12,4,22,116,177,228,139,30,3,710,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,4,3,3,3,0,12,0,3,0,4,4,4,0,0,21,0,5,7,5,6,3,3,0,20,0,3,3,3,14,7,0,0,29,0,3
504011045,0,0,0,3,3,0,4,0,10,3,0,0,3,3,0,0,0,11,0,0,3,4,0,0,0,0,10,0,6,0,3,8,3,0,3,24,3,0,3,3,5,0,0,0,16,3,7,3,11,6,5,3,0,35,0,3,8,11,7,11,3,0,43,0,3,14,15,18,11,4,0,64,0,7,27,28,38,18,4,5,120,0,0,30,34,31,22,4,0,129,0,0,15,34,41,24,10,0,117,0,0,16,22,30,20,0,0,80,0,0,18,56,47,36,7,0,165,0,0,13,35,32,24,3,0,104,0,0,0,3,4,3,0,0,14,7,24,144,257,271,177,45,13,945,0,0,0,0,5,0,0,0,10,0,3,3,8,4,3,0,0,22,0,3,4,9,0,0,0,0,16,0,5,5,10,9,5,3,0,40,0,7,4,8,0,8,5,0,29,0,6,15,15,6,4,5,0,57,0,6
504011046,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,6,0,0,0,0,3,0,0,0,10,0,0,0,5,5,3,3,0,19,0,0,3,12,9,8,0,0,26,0,3,8,6,5,3,0,0,38,0,4,7,4,7,10,3,0,39,0,0,6,4,9,3,4,0,30,0,0,4,19,10,3,3,0,38,0,0,3,3,9,3,0,0,20,0,0,0,11,15,13,4,0,44,0,0,0,3,15,3,0,0,21,0,0,0,0,0,0,0,0,0,0,7,47,76,88,48,20,0,285,0,0,0,0,3,3,0,0,10,0,0,0,4,0,0,0,0,9,3,0,0,3,3,0,0,0,13,0,9,0,3,0,4,0,0,22,0,3,8,9,3,3,3,0,27,0,4,9,8,6,7,0,0,36,0,7
504011047,0,0,4,3,3,0,0,0,16,0,0,3,3,0,0,0,0,9,3,3,0,3,0,6,0,0,18,0,11,6,3,5,4,0,0,31,0,3,0,5,5,3,6,0,23,0,5,14,11,8,3,3,0,49,0,23,23,13,16,5,3,0,84,3,18,51,18,24,13,3,0,138,0,9,59,26,29,14,3,0,146,0,5,23,12,22,10,0,0,75,0,0,16,19,18,8,0,0,57,0,0,8,12,18,6,4,0,42,0,0,17,27,32,16,4,0,93,0,0,4,9,17,4,0,0,35,0,0,3,0,3,0,0,0,12,9,83,226,166,195,106,34,4,821,0,0,0,0,0,0,0,0,6,8,0,3,3,0,0,0,0,15,3,5,8,6,0,0,0,0,23,0,8,9,8,0,0,4,0,34,0,0,4,3,10,3,3,0,29,0,0,5,10,12,7,5,0,46,0,4
504011048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0,4,0,0,10,0,0,4,0,0,0,0,0,10,0,3,0,8,4,0,3,0,14,0,0,5,0,4,0,0,0,10,0,0,0,3,3,0,0,0,9,0,0,0,3,3,6,0,0,10,0,0,3,0,0,0,0,0,5,0,0,0,0,5,3,3,0,16,0,0,0,3,3,3,3,0,10,0,0,0,0,0,0,0,0,3,3,6,17,26,24,16,12,0,108,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,4,0,0,3,0,0,3,0,0,9,0,4,6,0,5,7,0,0,12,0,3
504021049,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,3,0,5,0,0,0,0,4,0,0,0,5,0,0,3,0,5,3,0,0,10,0,0,4,3,0,0,0,0,11,0,3,3,4,8,0,0,0,16,0,0,0,0,0,4,0,0,10,0,0,0,3,0,3,0,0,6,0,0,0,8,3,7,5,0,22,0,0,0,3,5,5,0,0,13,0,0,0,0,0,0,0,0,0,0,3,17,30,36,24,7,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0
504021050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,0,6,4,0,0,6,0,0,0,0,3,3,0,0,12,0,0,0,0,3,3,0,0,11,0,0,0,0,3,0,0,0,5,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,8,0,0,0,0,3,3,0,0,9,0,0,0,0,4,0,0,0,6,0,0,0,8,6,0,0,0,21,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,22,37,23,6,3,100,0,0,0,0,0,0,0,0,6,0,0,0,3,3,0,0,0,12,0,0,0,3,3,0,0,0,9,0,0,0,5,4,3,0,0,14,0,0,0,6,8,3,0,0,15,0,0,6,4,5,9,4,0,23,0,0
504021051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,8,0,3,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,7,0,0,0,0,6,0,0,0,9,0,0,0,0,0,3,0,0,4,0,0,0,3,5,0,0,0,10,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,10,10,22,14,3,0,70,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,5,0,0,0,0,3,0,0,0,8,0,0,3,3,0,0,0,0,7,0,0,3,0,0,0,0,0,5,0,0
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,0,0,0,0,0,3,0,0,5,0,0,0,0,3,3,0,0,8,0,0,0,0,3,0,0,0,8,0,0,0,4,0,0,4,3,13,0,0,0,0,3,3,0,0,10,0,5,0,0,5,9,0,0,17,0,0,3,3,3,8,5,0,27,0,3,6,9,5,5,8,0,39,0,3,7,8,7,11,3,0,46,0,0,3,4,8,3,6,0,31,0,0,3,11,12,6,6,0,37,0,0,0,0,8,6,3,0,20,0,0,0,6,15,14,0,0,34,0,0,0,4,14,7,0,0,29,0,0,0,0,0,0,0,0,4,3,12,28,61,90,78,33,5,320,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,0,0,8,0,0,0,3,3,4,0,0,17,0,0,3,0,3,9,5,0,21,0,0,3,12,4,3,4,0,30,0,0,8,3,12,5,4,0,29,0,0
504021054,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,3,0,0,12,0,0,4,5,0,3,0,0,13,3,0,3,0,3,3,6,0,17,0,5,3,5,9,9,3,0,30,0,3,3,9,7,6,0,0,25,0,3,9,11,19,6,0,0,47,0,0,11,7,12,6,4,0,43,0,0,6,12,16,8,0,0,42,0,0,3,7,8,3,0,0,28,0,0,14,23,28,18,0,0,74,0,0,0,9,12,8,0,0,34,0,0,0,0,0,0,0,0,3,0,12,66,87,113,79,24,0,382,0,0,0,4,0,0,0,0,4,0,0,0,3,0,0,0,0,6,0,0,3,3,3,3,0,0,15,0,3,3,6,0,3,0,0,15,0,0,3,0,8,4,0,0,21,0,0,7,8,5,3,4,0,24,0,5
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,8,0,3,0,3,9,4,0,0,17,0,0,3,0,5,3,0,0,10,0,0,4,6,4,4,0,0,17,0,0,9,6,9,4,0,0,36,0,0,8,5,8,3,6,0,33,0,0,3,6,7,0,0,0,14,0,0,3,5,5,6,3,0,21,0,0,3,12,10,13,0,0,40,0,0,3,0,7,3,0,0,17,0,0,0,0,0,3,0,0,3,0,13,46,48,72,54,14,0,240,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,12,0,6,4,3,6,0,0,0,15,0,0,4,4,0,0,0,0,10,0,0,4,3,7,3,0,0,17,0,0,4,9,3,4,0,0,24,0,0
504031057,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,8,3,0,0,0,7,0,0,0,10,0,0,0,0,3,0,0,0,3,0,3,0,3,6,0,0,0,12,0,3,3,0,12,4,0,0,27,0,3,7,3,8,6,3,0,27,0,5,13,8,9,5,0,0,41,0,0,8,8,3,3,0,0,23,0,0,8,4,5,11,3,0,29,0,0,3,10,3,4,0,0,20,0,0,0,4,9,6,0,0,22,0,0,0,3,5,4,0,0,14,0,0,0,0,0,0,0,0,3,10,20,44,59,65,45,14,5,255,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,7,0,0,0,4,0,3,0,0,6,0,0,0,3,0,3,3,0,7,0,0,3,0,0,0,0,0,8,0,4,3,8,3,6,0,0,24,0,0
504031058,0,0,0,0,0,0,0,0,3,0,3,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,0,15,0,0,3,4,7,4,4,0,21,0,8,3,4,0,0,0,0,13,0,0,5,6,4,3,7,0,22,0,0,10,10,5,9,3,0,33,0,0,5,9,10,6,0,0,32,0,0,3,3,7,3,0,0,23,0,0,3,15,11,6,0,0,40,0,0,0,4,5,7,0,0,14,0,0,0,0,5,0,0,0,9,0,9,50,64,57,39,16,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,9,0,0,0,0,5,0,0,0,8,0,0
504031059,0,0,5,3,0,3,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,9,3,4,0,0,17,0,0,4,0,3,7,0,0,14,0,4,10,4,3,0,0,0,21,3,5,8,3,14,5,0,0,37,0,0,8,4,14,5,0,0,35,0,11,23,16,10,13,0,0,77,0,5,27,16,11,5,0,0,69,0,0,11,13,3,8,3,0,33,0,0,11,5,7,7,0,0,37,0,0,6,14,14,5,0,0,38,0,0,10,19,16,7,3,0,55,0,0,0,12,5,3,0,0,28,0,0,0,3,0,0,0,0,6,7,27,118,126,120,74,13,0,488,0,0,4,4,3,0,0,0,12,10,8,5,7,4,3,0,0,37,4,6,6,14,3,0,0,0,31,0,3,5,9,4,3,0,0,26,0,0,8,8,0,3,0,0,18,0,5,15,13,8,0,5,0,43,0,5
504031060,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,0,0,0,0,3,3,0,0,11,0,0,0,0,4,0,5,3,8,0,3,0,0,0,3,0,0,13,0,0,3,3,3,0,4,0,15,0,0,0,0,3,3,0,0,6,0,0,0,5,3,0,0,0,8,0,0,0,0,3,3,0,0,10,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,24,26,19,6,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
504031061,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,3,10,0,4,4,5,4,0,0,0,27,0,4,10,11,17,3,0,0,44,0,4,16,14,9,12,0,0,53,0,0,9,16,29,19,0,0,73,0,0,8,18,33,13,3,0,80,0,0,33,63,68,25,0,0,192,0,0,10,58,69,24,9,3,178,0,0,3,3,0,0,0,0,11,0,15,108,201,229,102,18,4,685,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,0,0
504031062,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,6,0,0,0,9,0,3,3,0,15,0,0,6,4,8,3,0,0,23,0,0,13,7,3,5,3,0,26,0,0,7,7,3,0,0,0,22,0,0,0,3,3,3,0,0,11,0,0,0,3,0,3,0,0,14,0,0,0,12,6,6,0,0,28,0,0,0,3,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,33,43,38,34,15,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0
