SA2_MAINCODE_2016,P_Philippines_E,P_Philippines_OM_IE,P_Philippines_OM_UIE,P_Philippines_CFW,P_Philippines_ES_NS,P_Philippines_Tot,P_Poland_E,P_Poland_OM_IE,P_Poland_OM_UIE,P_Poland_CFW,P_Poland_ES_NS,P_Poland_Tot,P_Singapore_E,P_Singapore_OM_IE,P_Singapore_OM_UIE,P_Singapore_CFW,P_Singapore_ES_NS,P_Singapore_Tot,P_SthAfrica_E,P_SthAfrica_OM_IE,P_SthAfrica_OM_UIE,P_SthAfrica_CFW,P_SthAfrica_ES_NS,P_SthAfrica_Tot,P_SriLanka_E,P_SriLanka_OM_IE,P_SriLanka_OM_UIE,P_SriLanka_CFW,P_SriLanka_ES_NS,P_SriLanka_Tot,P_Thailand_E,P_Thailand_OM_IE,P_Thailand_OM_UIE,P_Thailand_CFW,P_Thailand_ES_NS,P_Thailand_Tot,P_Turkey_E,P_Turkey_OM_IE,P_Turkey_OM_UIE,P_Turkey_CFW,P_Turkey_ES_NS,P_Turkey_Tot,P_UK_E,P_UK_OM_IE,P_UK_OM_UIE,P_UK_CFW,P_UK_ES_NS,P_UK_Tot,P_USA_E,P_USA_OM_IE,P_USA_OM_UIE,P_USA_CFW,P_USA_ES_NS,P_USA_Tot,P_Vietnam_E,P_Vietnam_OM_IE,P_Vietnam_OM_UIE,P_Vietnam_CFW,P_Vietnam_ES_NS,P_Vietnam_Tot,P_Zimbabwe_E,P_Zimbabwe_OM_IE,P_Zimbabwe_OM_UIE,P_Zimbabwe_CFW,P_Zimbabwe_ES_NS,P_Zimbabwe_Tot,P_Elsewhere_E,P_Elsewhere_OM_IE,P_Elsewhere_OM_UIE,P_Elsewhere_CFW,P_Elsewhere_ES_NS,P_Elsewhere_Tot,P_COB_NS_E,P_COB_NS_OM_IE,P_COB_NS_OM_UIE,P_COB_NS_CFW,P_COB_NS_ES_NS,P_COB_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
103021069,12,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,10,6,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,21,0,8,0,0,34,5,0,0,0,0,5,3,0,0,0,0,3,4,0,0,0,0,4,18,3,0,0,0,23,30,10,5,15,4,63,1684,151,471,233,43,2584
103031070,30,6,0,0,0,38,0,0,0,0,0,3,0,0,0,0,0,3,7,0,0,0,0,12,4,0,0,0,0,7,3,0,0,3,0,11,0,0,0,0,0,0,127,4,12,5,3,153,13,0,0,0,0,13,5,0,3,3,0,13,0,0,0,0,0,0,52,8,4,0,0,67,78,3,3,3,9,106,4368,197,296,83,59,5013
103031071,9,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,42,8,14,11,0,74,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,20,6,7,0,0,30,50,6,14,6,3,76,1923,150,228,100,28,2430
103031072,28,4,3,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,16,0,0,0,0,0,0,7,0,0,0,3,9,0,0,0,0,0,0,114,5,11,3,0,137,8,0,3,0,0,15,4,3,0,0,0,14,4,0,0,0,0,4,37,4,0,0,0,47,101,4,14,3,11,130,4310,329,444,87,73,5246
103031073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,18,4,7,3,0,29,0,0,0,0,0,4,4,0,0,0,0,7,0,0,0,0,0,0,3,3,5,0,0,11,18,0,9,0,3,29,571,72,139,70,23,872
103031074,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,12,11,5,0,83,4,0,0,5,3,11,0,0,0,0,0,0,9,0,0,0,0,9,14,0,3,0,0,24,68,9,11,11,3,100,2802,200,469,267,75,3805
103031075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103041076,10,0,0,0,0,13,0,0,3,0,0,3,3,0,0,0,0,3,7,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,47,0,12,3,0,64,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,17,0,4,0,0,19,42,4,11,7,0,67,2223,152,351,156,40,2927
103041077,84,0,0,0,0,85,8,0,0,0,0,6,10,0,0,0,0,12,51,8,9,0,0,66,20,3,0,0,0,22,13,4,0,0,0,19,7,0,0,0,0,11,316,8,32,3,5,364,44,0,0,0,0,45,15,0,0,3,0,21,54,0,0,0,0,59,223,8,20,5,0,258,202,9,12,3,12,238,13408,673,832,125,169,15198
103041078,22,0,0,0,0,27,0,0,0,0,0,3,0,0,0,0,0,0,11,3,0,0,0,16,6,0,0,0,0,6,7,0,0,0,0,7,0,0,0,0,0,0,56,9,5,4,0,79,3,0,0,0,0,4,6,0,0,0,0,8,6,0,0,0,0,8,41,6,11,0,0,56,38,0,3,0,0,43,2620,262,358,60,51,3346
103041079,13,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,3,0,23,3,0,0,0,0,6,7,0,0,0,0,4,0,0,0,0,0,0,65,4,9,5,0,90,6,0,0,0,0,5,3,0,0,0,0,5,3,0,0,0,0,3,43,0,3,0,0,49,46,7,17,7,6,74,2367,290,561,326,68,3612
104011080,28,0,4,0,0,34,0,0,0,0,0,0,3,0,0,0,0,3,23,4,0,0,0,24,9,0,0,0,0,9,3,0,0,0,0,9,0,0,0,0,0,0,186,12,14,3,8,227,15,0,3,0,0,18,6,0,0,3,3,9,14,0,3,0,0,10,77,0,3,3,0,83,152,15,21,10,9,198,8129,377,641,142,147,9434
104011081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,31,7,11,3,0,59,3,0,3,0,0,9,0,0,3,0,0,3,0,0,0,0,0,4,11,4,4,3,0,19,37,3,20,6,3,66,1058,162,470,215,49,1951
104011082,12,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,3,0,18,0,0,0,0,0,4,10,0,0,0,0,12,0,0,0,0,0,0,91,17,22,8,0,139,11,0,4,0,0,13,0,0,0,0,0,0,3,0,0,0,0,3,35,4,11,3,4,58,116,5,17,0,7,148,3597,363,653,150,88,4842
104021083,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,9,27,4,3,111,4,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,36,0,13,7,0,54,20,0,8,0,5,35,1169,99,328,69,41,1708
104021084,16,3,3,0,0,24,3,0,0,0,0,3,0,0,0,0,0,0,27,4,4,0,0,36,0,0,0,0,0,0,11,0,0,0,0,11,0,0,3,0,0,3,182,10,21,7,6,231,21,0,0,0,0,26,6,0,0,0,0,9,4,3,0,0,0,7,88,10,16,0,3,124,83,0,13,0,5,103,5279,356,547,114,82,6379
104021085,66,0,3,0,0,73,11,0,0,0,0,11,3,0,0,0,0,7,75,11,8,0,0,89,5,0,0,0,0,5,17,0,4,3,0,23,3,0,0,0,0,3,473,38,45,13,5,572,40,0,3,0,0,46,19,0,4,0,0,20,11,0,0,0,0,14,241,18,31,3,5,298,174,3,12,0,9,200,11507,605,770,109,118,13115
104021086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,8,7,0,23,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,3,0,16,0,0,0,0,0,5,282,76,141,49,20,560
104021087,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,11,3,0,26,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,9,8,0,8,0,6,23,554,50,253,83,13,948
104021088,12,0,0,0,0,14,0,0,0,0,0,3,0,0,0,0,0,0,7,5,3,0,0,15,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,29,3,11,4,0,52,3,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,17,3,3,0,0,32,4,0,4,0,0,11,702,153,250,86,17,1200
104021089,10,0,0,3,0,19,0,0,0,0,0,3,0,0,0,0,0,0,19,5,3,0,0,21,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,3,106,19,27,0,0,156,12,0,3,0,0,19,6,0,3,0,0,7,3,0,0,0,0,3,61,5,15,0,0,85,40,8,10,0,3,59,3357,291,514,92,57,4314
104021090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,10,0,0,60,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,12,23,3,3,3,0,31,858,75,166,33,17,1145
104021091,43,0,4,0,3,45,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,12,4,0,0,0,0,4,7,0,3,0,0,9,0,0,0,0,0,0,73,3,16,0,0,98,8,0,0,0,0,10,3,0,0,0,0,3,3,0,0,0,0,3,277,5,8,0,0,287,47,0,11,0,4,63,2451,183,413,146,50,3230
105011092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,23,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,28,0,0,0,0,25,41,0,14,10,0,66,1117,65,177,93,33,1482
105011093,11,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,19,0,3,0,0,17,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,44,0,0,0,0,49,50,3,6,7,8,64,1833,91,190,120,36,2265
105011094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,16,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,26,0,10,5,3,49,958,102,247,152,45,1503
105011095,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,26,0,0,0,0,29,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,9,4,0,0,0,18,44,3,11,7,0,69,1622,123,321,143,34,2252
105011096,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,36,0,4,0,0,43,5,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,31,4,3,0,0,34,64,3,12,4,6,91,1471,110,265,222,60,2134
105021097,61,0,0,3,0,63,0,0,0,0,0,0,4,0,0,0,0,4,14,0,3,0,0,20,6,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,74,0,5,7,0,85,9,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,37,5,7,0,0,45,139,12,7,0,11,168,5976,267,375,95,128,6845
105021098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,8,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,3,14,18,11,8,3,5,46,596,79,195,116,25,1013
105031099,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,6,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,4,11,9,0,55,3,0,0,0,0,5,0,0,3,0,0,4,0,0,0,0,0,0,14,3,3,0,0,24,48,4,18,9,3,78,1683,137,489,256,55,2623
105031100,57,0,0,0,0,59,3,0,0,0,0,3,3,0,0,0,0,3,19,0,0,0,0,23,27,0,0,0,0,29,7,0,0,0,0,9,0,0,0,0,0,3,79,0,3,0,0,91,9,0,0,0,0,9,8,0,0,0,0,7,21,0,0,0,0,21,146,0,0,0,0,152,108,0,3,0,10,116,5641,302,386,60,92,6487
105031101,43,0,0,0,0,44,3,0,0,0,0,3,0,0,0,0,0,4,24,4,0,0,0,27,39,3,10,0,0,49,10,0,0,0,0,14,0,0,0,0,0,0,123,8,5,0,0,135,7,0,0,0,0,12,16,0,0,0,0,20,16,0,0,0,0,16,142,12,16,0,4,175,124,0,5,4,10,146,8605,514,600,109,92,9924
105031102,11,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,19,3,0,0,0,27,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,41,3,4,3,0,51,26,4,4,0,0,37,1728,114,195,31,31,2108
105031103,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,17,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,13,8,8,6,3,8,29,462,99,301,140,29,1036
105031104,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,11,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,25,3,13,5,4,51,990,84,357,139,30,1605
105031105,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20,0,3,0,0,26,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,13,45,0,10,10,0,71,1535,167,342,198,44,2286
105031106,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,9,3,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,16,0,3,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,12,0,0,0,0,19,47,9,10,3,4,73,1683,126,331,153,51,2334
106011107,18,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,10,0,3,4,0,19,3,0,0,0,0,7,12,0,0,0,0,13,0,0,0,0,0,0,76,19,22,5,3,132,11,0,4,0,0,13,0,0,0,0,0,3,4,0,0,0,0,4,38,4,3,3,0,51,56,16,10,12,6,88,3248,273,274,124,67,3993
106011108,23,0,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,17,3,4,0,0,0,5,7,0,0,0,0,13,0,0,0,0,0,0,149,10,12,0,6,170,6,3,0,0,0,14,3,0,0,0,0,5,9,0,0,0,0,9,31,5,8,0,0,45,100,3,3,3,4,118,5559,271,358,84,79,6353
106011109,8,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,7,3,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,39,12,13,6,0,80,5,0,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,22,5,8,4,0,31,16,6,5,0,3,26,1178,165,214,70,18,1642
106011110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,8,4,5,0,49,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,14,21,7,9,8,0,54,1426,206,348,145,30,2155
106011111,12,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,4,0,4,0,0,0,0,0,0,55,10,8,3,0,74,3,0,0,0,0,4,3,0,3,0,0,4,7,0,0,0,0,8,18,3,6,0,0,26,56,3,6,3,6,71,2811,175,236,69,37,3336
106011112,45,0,3,0,0,48,0,0,0,0,0,0,0,0,0,0,0,7,43,3,8,3,0,49,3,5,0,0,0,4,7,0,4,0,0,9,4,0,0,0,0,3,137,7,8,0,0,152,20,0,0,0,0,24,15,0,0,0,0,14,11,0,0,0,0,11,68,3,4,0,0,75,114,3,11,0,6,129,7321,351,314,92,72,8149
106011113,7,0,0,0,0,7,0,0,0,0,0,3,3,0,0,0,0,4,29,0,0,0,0,28,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,93,7,10,0,0,108,13,0,0,0,0,11,6,0,0,0,0,9,3,0,0,0,0,3,49,0,0,0,0,53,93,0,3,7,10,111,6366,173,181,113,63,6893
106021114,35,0,0,0,0,39,6,0,0,0,0,6,3,0,4,0,0,9,27,0,0,0,0,28,13,0,3,0,0,16,6,0,3,0,0,8,0,0,0,0,0,0,167,7,10,3,0,193,22,0,0,0,0,22,3,0,3,0,3,9,13,0,0,0,0,13,62,6,8,3,0,79,63,0,0,0,0,68,5823,265,264,58,44,6459
106021115,32,0,0,0,0,33,9,0,0,0,0,8,3,0,0,0,0,8,19,0,0,0,0,21,4,0,0,0,0,7,5,0,0,0,0,5,0,0,0,0,0,0,155,11,26,10,0,207,18,0,7,0,0,26,11,3,3,5,0,23,11,0,0,0,0,11,70,17,12,3,0,98,69,3,4,0,0,81,6453,468,559,102,54,7637
106021116,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,3,0,0,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,9,4,0,0,0,10,654,123,164,45,13,993
106021117,46,0,0,0,0,43,5,0,0,0,0,5,3,0,0,0,0,4,54,3,0,0,0,53,9,0,0,0,0,13,5,0,0,0,0,6,0,0,0,0,0,0,154,16,10,8,0,186,14,0,0,0,0,14,4,0,0,0,0,4,10,0,0,0,0,6,61,7,3,0,0,70,80,5,6,3,4,92,6577,413,353,91,57,7495
106021118,8,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,8,3,3,0,0,15,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,92,9,6,0,0,105,11,0,0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,4,27,11,0,0,3,42,37,3,3,0,0,47,3258,272,229,49,43,3850
106031119,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,26,0,7,0,0,36,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,15,10,3,3,0,0,15,526,93,139,34,7,802
106031120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,12,0,0,38,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,16,18,5,6,0,3,31,557,79,128,23,7,789
106031121,38,0,0,0,5,40,3,0,0,0,0,9,5,0,0,0,0,3,31,6,13,0,0,52,5,0,0,0,0,3,13,0,0,0,0,20,0,3,3,3,0,10,229,34,66,14,3,348,31,3,0,0,0,34,4,3,3,0,0,14,4,0,0,0,0,3,110,12,16,3,3,141,71,9,8,0,7,99,5321,537,679,142,78,6764
106031122,16,0,0,0,0,22,3,0,0,0,0,3,0,0,0,0,0,0,28,0,3,0,0,34,9,0,0,0,0,9,4,3,0,0,0,10,0,0,0,0,0,0,230,21,9,3,0,263,9,0,0,0,0,7,4,3,0,0,0,12,7,0,0,0,0,9,105,4,4,0,0,107,107,3,8,0,6,128,9045,374,329,66,75,9897
106031123,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,8,0,5,3,0,17,435,135,134,28,9,736
106031124,6,0,0,0,0,9,4,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,23,4,13,3,3,45,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,9,3,3,0,24,24,0,6,5,0,38,777,103,160,31,21,1106
106031125,30,0,3,0,0,29,3,0,0,0,0,5,9,0,0,0,0,9,40,0,3,0,0,42,7,0,0,0,0,7,12,0,0,0,0,10,0,0,0,0,0,0,297,18,18,4,0,329,34,0,0,0,0,38,3,0,0,0,0,3,13,0,0,0,0,12,78,3,5,5,0,89,57,4,8,5,4,82,5844,243,306,65,57,6525
106041126,46,0,0,0,0,46,3,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,38,14,0,0,0,0,14,6,0,0,0,0,12,0,0,0,0,0,3,125,4,11,0,0,142,9,0,0,3,0,14,5,0,0,0,0,9,15,0,0,0,0,18,63,0,3,0,4,67,99,0,11,3,9,119,6863,186,274,68,78,7464
106041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,40,0,3,5,0,53,10,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,5,14,0,0,0,0,22,50,0,3,0,0,54,1762,67,116,61,24,2034
106041128,66,0,0,0,0,66,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,8,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,45,5,8,0,0,63,0,0,0,0,0,0,20,0,0,0,0,20,3,0,0,0,0,3,51,0,3,0,0,53,59,3,10,0,0,79,2284,157,230,71,50,2792
106041129,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,7,13,0,0,77,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0,0,22,42,0,10,5,0,59,1501,145,366,195,36,2247
107011131,23,0,3,0,0,25,3,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,12,0,0,0,0,10,5,0,3,0,0,6,207,16,24,4,4,260,11,0,3,0,0,11,16,3,3,0,0,18,3,0,0,0,0,4,89,12,24,0,0,120,52,0,4,0,3,61,3805,281,434,69,41,4628
107011132,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,3,4,0,0,47,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,23,0,4,3,0,30,14,0,0,0,0,13,654,63,105,15,7,849
107011133,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,167,0,0,0,3,171,3,0,0,0,0,7,13,0,0,0,0,13,0,0,0,0,0,0,106,3,0,0,0,107,40,0,0,0,3,43,3152,48,26,11,29,3263
107011134,59,0,0,0,0,58,9,0,0,0,0,13,0,0,0,0,0,0,36,3,0,0,0,48,6,0,0,0,0,8,11,0,0,0,0,13,12,3,0,0,0,10,334,28,34,4,6,411,22,0,0,0,0,22,14,5,0,0,0,14,3,0,0,0,0,4,337,21,21,5,4,389,111,3,10,3,11,139,7750,538,414,79,83,8862
107011545,10,3,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,9,0,0,3,0,0,5,63,3,4,0,0,77,0,0,0,0,0,0,15,0,3,0,0,17,3,0,0,0,0,3,46,11,16,0,0,72,26,0,6,0,0,29,1280,96,170,29,18,1582
107011546,44,0,0,0,0,44,11,0,0,0,0,15,4,0,0,0,0,4,19,4,0,0,0,25,19,0,0,0,0,19,12,0,4,0,0,15,16,0,0,0,0,20,365,16,11,3,0,393,21,0,0,0,0,22,32,3,6,0,0,36,9,0,0,0,0,9,303,16,18,3,3,343,111,9,4,4,11,139,7277,258,244,41,73,7901
107011547,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,10,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,9,0,0,21,9,0,4,0,0,9,304,38,56,4,9,418
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,63
107031136,9,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,4,12,5,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,8,18,3,0,109,3,0,0,0,0,6,4,0,4,0,0,12,3,0,0,0,0,3,40,11,9,0,0,63,22,0,3,0,3,38,1924,175,280,48,32,2459
107031137,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,16,7,3,4,120,4,0,3,0,0,4,0,0,3,0,0,3,0,0,0,0,0,0,52,11,4,0,0,63,37,3,0,0,0,50,1974,164,157,41,18,2355
107031138,18,0,0,0,0,18,3,0,0,0,0,3,0,0,0,0,0,3,6,7,8,5,0,22,0,0,0,0,0,0,15,0,0,0,0,17,0,0,0,0,0,0,111,19,28,4,4,163,12,0,0,0,0,10,3,0,3,0,0,4,0,0,0,0,0,6,49,7,3,0,0,63,29,7,3,0,8,36,2217,225,335,61,33,2872
107031139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,9,0,0,34,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,9,3,0,0,3,0,8,320,80,150,25,5,580
107031140,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,11,0,3,0,0,0,4,3,0,0,0,0,8,0,0,0,0,0,0,47,11,14,4,0,75,11,3,3,0,0,18,3,0,0,0,0,0,0,0,0,0,0,0,17,0,6,0,0,24,36,4,7,3,3,54,1221,204,318,89,34,1860
