SA2_MAINCODE_2016,CIII_IV_1000_1249_Mng,CIII_IV_1000_1249_Pro,CIII_IV_1000_1249_TecTW,CIII_IV_1000_1249_CoPSW,CIII_IV_1000_1249_ClAW,CIII_IV_1000_1249_SWks,CIII_IV_1000_1249_MaOpDv,CIII_IV_1000_1249_Lab,CIII_IV_1000_1249_IDNS,CIII_IV_1000_1249_Tot,CIII_IV_1250_1499_Mng,CIII_IV_1250_1499_Pro,CIII_IV_1250_1499_TecTW,CIII_IV_1250_1499_CoPSW,CIII_IV_1250_1499_ClAW,CIII_IV_1250_1499_SWks,CIII_IV_1250_1499_MaOpDv,CIII_IV_1250_1499_Lab,CIII_IV_1250_1499_IDNS,CIII_IV_1250_1499_Tot,CIII_IV_1500_1749_Mng,CIII_IV_1500_1749_Pro,CIII_IV_1500_1749_TecTW,CIII_IV_1500_1749_CoPSW,CIII_IV_1500_1749_ClAW,CIII_IV_1500_1749_SWks,CIII_IV_1500_1749_MaOpDv,CIII_IV_1500_1749_Lab,CIII_IV_1500_1749_IDNS,CIII_IV_1500_1749_Tot,CIII_IV_1750_1999_Mng,CIII_IV_1750_1999_Pro,CIII_IV_1750_1999_TecTW,CIII_IV_1750_1999_CoPSW,CIII_IV_1750_1999_ClAW,CIII_IV_1750_1999_SWks,CIII_IV_1750_1999_MaOpDv,CIII_IV_1750_1999_Lab,CIII_IV_1750_1999_IDNS,CIII_IV_1750_1999_Tot,CIII_IV_2000_2999_Mng,CIII_IV_2000_2999_Pro,CIII_IV_2000_2999_TecTW,CIII_IV_2000_2999_CoPSW,CIII_IV_2000_2999_ClAW,CIII_IV_2000_2999_SWks,CIII_IV_2000_2999_MaOpDv,CIII_IV_2000_2999_Lab,CIII_IV_2000_2999_IDNS,CIII_IV_2000_2999_Tot,CIII_IV_3000mo_Mng,CIII_IV_3000mo_Pro,CIII_IV_3000mo_TecTW,CIII_IV_3000mo_CoPSW,CIII_IV_3000mo_ClAW,CIII_IV_3000mo_SWks,CIII_IV_3000mo_MaOpDv,CIII_IV_3000mo_Lab,CIII_IV_3000mo_IDNS,CIII_IV_3000mo_Tot,CIII_IV_PINS_Mng,CIII_IV_PINS_Pro,CIII_IV_PINS_TecTW,CIII_IV_PINS_CoPSW,CIII_IV_PINS_ClAW,CIII_IV_PINS_SWks,CIII_IV_PINS_MaOpDv,CIII_IV_PINS_Lab,CIII_IV_PINS_IDNS,CIII_IV_PINS_Tot,CIII_IV_Tot_Mng,CIII_IV_Tot_Pro,CIII_IV_Tot_TecTW,CIII_IV_Tot_CoPSW,CIII_IV_Tot_ClAW,CIII_IV_Tot_SWks,CIII_IV_Tot_MaOpDv,CIII_IV_Tot_Lab,CIII_IV_Tot_IDNS,CIII_IV_Tot_Tot,CI_II_NNI_Mng,CI_II_NNI_Pro,CI_II_NNI_TecTW,CI_II_NNI_CoPSW,CI_II_NNI_ClAW,CI_II_NNI_SWks,CI_II_NNI_MaOpDv,CI_II_NNI_Lab,CI_II_NNI_IDNS,CI_II_NNI_Tot,CI_II_1_149_Mng,CI_II_1_149_Pro,CI_II_1_149_TecTW,CI_II_1_149_CoPSW,CI_II_1_149_ClAW,CI_II_1_149_SWks,CI_II_1_149_MaOpDv,CI_II_1_149_Lab,CI_II_1_149_IDNS,CI_II_1_149_Tot,CI_II_150_299_Mng,CI_II_150_299_Pro,CI_II_150_299_TecTW,CI_II_150_299_CoPSW,CI_II_150_299_ClAW,CI_II_150_299_SWks,CI_II_150_299_MaOpDv,CI_II_150_299_Lab,CI_II_150_299_IDNS,CI_II_150_299_Tot,CI_II_300_399_Mng,CI_II_300_399_Pro,CI_II_300_399_TecTW,CI_II_300_399_CoPSW,CI_II_300_399_ClAW,CI_II_300_399_SWks,CI_II_300_399_MaOpDv,CI_II_300_399_Lab,CI_II_300_399_IDNS,CI_II_300_399_Tot,CI_II_400_499_Mng,CI_II_400_499_Pro,CI_II_400_499_TecTW,CI_II_400_499_CoPSW,CI_II_400_499_ClAW,CI_II_400_499_SWks,CI_II_400_499_MaOpDv,CI_II_400_499_Lab,CI_II_400_499_IDNS,CI_II_400_499_Tot,CI_II_500_649_Mng,CI_II_500_649_Pro,CI_II_500_649_TecTW,CI_II_500_649_CoPSW,CI_II_500_649_ClAW,CI_II_500_649_SWks,CI_II_500_649_MaOpDv,CI_II_500_649_Lab,CI_II_500_649_IDNS,CI_II_500_649_Tot,CI_II_650_799_Mng,CI_II_650_799_Pro,CI_II_650_799_TecTW,CI_II_650_799_CoPSW,CI_II_650_799_ClAW,CI_II_650_799_SWks,CI_II_650_799_MaOpDv,CI_II_650_799_Lab,CI_II_650_799_IDNS,CI_II_650_799_Tot,CI_II_800_999_Mng,CI_II_800_999_Pro,CI_II_800_999_TecTW,CI_II_800_999_CoPSW,CI_II_800_999_ClAW,CI_II_800_999_SWks,CI_II_800_999_MaOpDv,CI_II_800_999_Lab,CI_II_800_999_IDNS,CI_II_800_999_Tot,CI_II_1000_1249_Mng,CI_II_1000_1249_Pro,CI_II_1000_1249_TecTW,CI_II_1000_1249_CoPSW,CI_II_1000_1249_ClAW,CI_II_1000_1249_SWks,CI_II_1000_1249_MaOpDv,CI_II_1000_1249_Lab,CI_II_1000_1249_IDNS,CI_II_1000_1249_Tot,CI_II_1250_1499_Mng,CI_II_1250_1499_Pro,CI_II_1250_1499_TecTW,CI_II_1250_1499_CoPSW,CI_II_1250_1499_ClAW,CI_II_1250_1499_SWks,CI_II_1250_1499_MaOpDv,CI_II_1250_1499_Lab,CI_II_1250_1499_IDNS,CI_II_1250_1499_Tot,CI_II_1500_1749_Mng,CI_II_1500_1749_Pro,CI_II_1500_1749_TecTW,CI_II_1500_1749_CoPSW,CI_II_1500_1749_ClAW,CI_II_1500_1749_SWks,CI_II_1500_1749_MaOpDv,CI_II_1500_1749_Lab,CI_II_1500_1749_IDNS,CI_II_1500_1749_Tot,CI_II_1750_1999_Mng,CI_II_1750_1999_Pro,CI_II_1750_1999_TecTW,CI_II_1750_1999_CoPSW,CI_II_1750_1999_ClAW,CI_II_1750_1999_SWks,CI_II_1750_1999_MaOpDv,CI_II_1750_1999_Lab,CI_II_1750_1999_IDNS,CI_II_1750_1999_Tot
507011160,9,6,24,17,12,4,6,4,0,76,3,0,17,5,3,0,0,6,0,39,3,0,9,3,3,3,0,0,0,34,3,0,8,0,0,0,0,0,0,15,3,0,9,0,0,0,0,0,0,11,0,3,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,8,29,26,137,118,50,49,25,33,3,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011161,14,0,25,7,3,3,3,6,0,61,3,0,19,5,9,4,3,3,0,47,4,3,9,0,4,0,3,0,0,22,3,3,13,0,0,0,3,0,0,20,0,0,5,0,0,0,0,4,0,8,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,7,45,20,135,130,47,93,17,37,8,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,12,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,12,0,0,0,14,0,0,0,0,0,3,0,0,0,8,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011163,9,0,36,3,7,0,7,3,0,55,3,0,22,4,3,0,0,4,0,34,4,0,18,0,0,0,3,3,0,29,0,0,6,0,3,0,0,3,0,12,7,0,11,0,0,0,0,0,0,25,3,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,3,30,7,139,37,30,11,18,20,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011259,6,0,25,4,6,0,9,4,0,54,5,0,17,4,0,0,8,3,0,34,7,0,20,0,3,0,8,3,0,41,0,0,12,0,0,0,8,8,3,25,9,0,23,0,3,0,8,0,0,40,3,0,3,0,0,0,0,0,0,9,0,0,7,0,0,0,0,0,0,10,52,10,143,48,20,19,47,50,10,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011260,14,16,126,8,38,8,39,17,3,269,25,16,129,3,28,3,30,16,4,251,23,22,148,4,17,10,16,10,0,245,29,9,128,3,15,0,12,3,7,213,65,42,201,3,17,3,25,6,9,366,34,9,47,0,10,0,0,0,3,112,3,4,10,0,8,0,3,0,4,30,208,132,931,65,179,60,226,102,34,1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,0,0,0,3,7,0,3,0,12,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,3,3,0,9,4,0,0,0,3,0,7,3,0,14,0,4,3,0,4,0,3,0,0,13,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
507021164,0,3,25,5,11,3,0,3,3,53,7,0,17,3,0,0,0,0,0,36,5,0,13,0,4,0,0,0,0,25,0,0,3,3,0,0,0,0,0,8,6,3,5,0,0,0,0,0,0,20,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,40,11,107,56,27,11,4,17,8,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507021165,33,29,146,53,61,10,37,38,8,422,34,30,131,21,51,10,26,31,3,338,40,30,89,16,30,3,26,29,9,281,21,18,58,20,11,4,21,26,0,174,38,28,89,12,13,3,48,60,4,299,25,15,19,3,0,0,3,3,4,75,0,6,14,4,3,0,6,5,7,43,272,205,790,369,319,128,199,323,51,2670,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,11,0,0,4,4,0,0,0,8,0,17,0,0,0,5,0,0,0,5,0,17,0,0,0,9,3,0,0,3,0,15,0,0,0,7,3,0,0,3,0,14,0,0,5,7,8,6,0,0,0,27,3,0,0,8,10,0,0,3,0,30,3,0,3,8,11,4,3,0,0,29,0,7,0,3,3,0,0,0,0,12,0,0,0,0,3,0,0,3,0,14,0,0,3,0,4,0,4,0,0,14
507021166,6,3,61,17,5,4,3,6,0,119,6,8,40,0,13,4,3,8,0,79,7,5,26,0,4,0,0,5,0,45,7,7,21,0,9,0,0,3,0,45,15,3,22,0,3,0,0,0,3,47,5,8,5,0,0,0,0,0,0,16,0,0,3,0,0,0,0,0,3,7,63,43,291,138,68,52,18,66,8,747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,3,3,0,0,0,0,6,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
507021167,23,9,146,7,22,12,44,14,0,272,35,5,130,3,14,10,42,6,0,233,18,0,69,3,3,6,24,3,0,129,15,3,48,0,3,8,7,0,3,83,28,4,34,0,3,6,6,0,0,79,19,0,6,0,0,0,3,0,0,36,0,0,11,0,3,0,0,0,3,16,150,32,570,21,90,70,168,67,17,1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4
507031169,3,0,23,3,7,0,3,0,0,35,3,0,20,0,3,0,0,4,0,35,3,0,19,0,0,0,3,3,3,32,0,4,28,0,0,0,0,4,0,34,3,0,38,0,0,0,7,5,0,50,4,0,11,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,4,23,12,162,54,23,18,20,30,10,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031170,0,3,12,16,3,0,0,7,0,46,3,0,0,0,0,0,3,0,0,17,3,0,9,0,3,0,3,0,0,24,0,0,7,0,0,0,4,0,0,19,3,0,17,0,0,0,8,4,0,38,3,0,3,0,0,0,0,0,0,9,0,0,7,0,0,0,0,0,0,8,18,12,91,101,30,6,20,27,3,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031172,0,0,3,0,3,0,10,4,0,23,0,0,3,0,3,0,5,0,0,21,7,0,4,0,0,0,4,0,0,17,3,0,8,3,0,0,3,0,0,11,10,0,19,4,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,20,3,55,5,21,3,40,11,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031173,4,3,88,3,14,0,28,24,3,171,3,5,116,3,14,3,37,13,9,205,17,8,158,4,7,3,48,21,4,264,13,9,160,0,15,0,53,17,10,282,53,20,397,4,25,0,117,25,14,655,45,12,158,0,6,0,12,3,10,236,3,0,19,0,0,0,5,0,3,31,145,56,1158,12,123,16,324,139,61,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,3,0,0,0,0,13,0,0,0,0,4,0,0,3,0,3,0,0,0,0,3,0,0,0,0,5,0,0,3,0,0,0,7,0,0,14,0,0,0,0,0,0,0,0,0,10
507031174,15,5,19,4,10,0,3,5,0,55,9,6,17,10,4,0,0,4,0,46,3,0,17,0,3,4,0,3,0,40,4,3,19,0,4,0,0,3,0,33,3,0,41,0,3,0,7,0,0,66,7,3,33,0,0,0,3,0,3,40,0,0,3,0,0,0,0,0,0,9,51,27,199,103,45,47,31,37,10,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,5,0,0,0,6,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031261,3,3,13,9,5,0,3,5,0,50,3,3,17,14,6,0,0,3,0,47,5,3,17,47,0,0,4,0,0,74,3,0,7,20,0,0,0,0,0,38,0,0,14,30,0,0,4,4,0,57,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,20,21,102,140,29,0,25,34,9,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
507041175,7,0,34,7,18,13,3,4,0,89,15,4,32,3,9,4,0,0,0,70,3,5,11,0,8,0,0,3,3,40,3,3,18,3,3,0,0,0,0,32,8,3,32,0,0,0,7,3,0,67,12,3,22,0,3,0,0,4,3,44,4,0,3,3,0,0,0,0,0,19,66,30,237,96,80,51,25,27,10,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,8,0,0,0,3,0,0,0,0,0,5,0,0,0,3,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507041176,0,0,4,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,18,34,4,0,0,5,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507041177,5,3,25,9,17,10,15,9,0,87,15,0,21,3,6,0,0,0,0,48,13,0,12,0,3,4,0,0,0,42,3,3,6,0,0,0,0,3,5,22,3,0,15,4,3,0,0,3,0,26,0,0,5,0,0,0,0,0,0,12,0,0,0,3,0,0,3,0,0,6,54,19,178,96,58,42,27,51,9,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,3,3,0,10,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507041178,17,9,67,16,16,6,6,10,3,159,15,6,48,4,10,3,0,3,3,86,8,5,34,7,8,0,4,0,0,62,6,3,39,3,3,0,0,0,0,59,13,3,28,3,11,0,3,0,0,61,17,4,5,0,3,6,0,0,3,37,0,3,3,0,0,0,0,0,0,8,125,44,344,125,117,151,34,45,15,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,10,0,0,0,0,0,12,0,0,0,14,0,0,0,0,0,7,0,0,0,7,0,0,0,0,3,3,0,0,0,3,0,0,0,0,3,8,0,0,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,3,6,3,0,3,0,17,0,0,3,0,4,0,0,3,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
507041179,0,4,10,19,0,0,0,0,0,36,0,0,3,0,0,0,0,0,0,10,3,0,3,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,12,16,65,75,20,31,0,18,4,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507041180,0,0,14,3,0,4,0,3,0,30,0,0,11,0,4,5,0,3,0,31,5,0,4,3,3,0,0,0,0,18,0,0,3,0,0,0,0,3,0,7,0,0,11,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,3,91,50,31,15,5,21,3,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507041181,23,3,125,19,27,14,15,24,0,244,14,7,98,3,15,13,3,6,3,173,11,8,44,8,22,15,0,7,3,109,15,3,14,0,8,8,3,4,0,51,21,3,19,0,5,8,4,3,0,71,21,3,8,0,0,4,0,0,0,28,0,0,7,0,0,0,0,0,0,8,146,39,496,166,165,140,47,105,18,1324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,7,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,4,0,12,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,7,0,0,3,0,10,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
507041182,17,18,88,54,58,3,23,31,3,301,10,21,81,28,26,0,7,9,3,184,9,14,51,19,20,3,4,9,3,131,7,6,40,18,11,3,0,6,3,89,19,8,26,7,3,0,0,5,0,74,8,0,11,0,0,0,0,7,0,22,0,0,11,5,3,0,0,0,3,28,105,94,434,338,207,43,60,166,17,1469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,3,4,0,0,0,0,10,0,0,0,3,0,3,0,3,0,16,0,0,0,7,3,0,0,4,0,15,0,0,0,13,3,0,0,3,0,16,0,0,4,3,3,0,4,3,0,13,0,0,0,4,6,0,0,0,0,9,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
507041183,0,0,7,0,3,3,0,3,0,21,0,0,4,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,59,41,5,10,6,8,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507041184,0,0,5,0,3,0,0,0,0,13,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,10,10,0,7,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051185,15,8,69,10,12,4,13,12,0,137,8,3,33,3,6,3,6,7,0,75,7,4,29,3,3,0,7,3,0,61,6,0,13,3,0,0,0,0,0,25,12,3,22,0,0,0,3,0,0,43,6,0,9,0,3,0,0,0,0,21,4,0,4,3,0,0,4,3,3,18,83,26,332,161,83,97,48,109,11,952,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,6,0,16,0,0,0,3,0,7,0,9,0,17,0,0,0,3,0,7,0,6,0,19,0,0,0,0,0,4,0,0,0,5,0,0,0,4,0,3,0,4,0,12,0,0,0,0,3,3,0,0,0,7,0,0,0,3,0,0,0,3,0,12,3,0,3,3,3,0,0,3,0,11,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
