SA2_MAINCODE_2016,ClAW_150_299_A_65_74,ClAW_150_299_A_75ov,ClAW_150_299_Tot,ClAW_300_399_A_15_19,ClAW_300_399_A_20_24,ClAW_300_399_A_25_34,ClAW_300_399_A_35_44,ClAW_300_399_A_45_54,ClAW_300_399_A_55_64,ClAW_300_399_A_65_74,ClAW_300_399_A_75ov,ClAW_300_399_Tot,ClAW_400_499_A_15_19,ClAW_400_499_A_20_24,ClAW_400_499_A_25_34,ClAW_400_499_A_35_44,ClAW_400_499_A_45_54,ClAW_400_499_A_55_64,ClAW_400_499_A_65_74,ClAW_400_499_A_75ov,ClAW_400_499_Tot,ClAW_500_649_A_15_19,ClAW_500_649_A_20_24,ClAW_500_649_A_25_34,ClAW_500_649_A_35_44,ClAW_500_649_A_45_54,ClAW_500_649_A_55_64,ClAW_500_649_A_65_74,ClAW_500_649_A_75ov,ClAW_500_649_Tot,ClAW_650_799_A_15_19,ClAW_650_799_A_20_24,ClAW_650_799_A_25_34,ClAW_650_799_A_35_44,ClAW_650_799_A_45_54,ClAW_650_799_A_55_64,ClAW_650_799_A_65_74,ClAW_650_799_A_75ov,ClAW_650_799_Tot,ClAW_800_999_A_15_19,ClAW_800_999_A_20_24,ClAW_800_999_A_25_34,ClAW_800_999_A_35_44,ClAW_800_999_A_45_54,ClAW_800_999_A_55_64,ClAW_800_999_A_65_74,ClAW_800_999_A_75ov,ClAW_800_999_Tot,ClAW_1000_1249_A_15_19,ClAW_1000_1249_A_20_24,ClAW_1000_1249_A_25_34,ClAW_1000_1249_A_35_44,ClAW_1000_1249_A_45_54,ClAW_1000_1249_A_55_64,ClAW_1000_1249_A_65_74,ClAW_1000_1249_A_75ov,ClAW_1000_1249_Tot,ClAW_1250_1499_A_15_19,ClAW_1250_1499_A_20_24,ClAW_1250_1499_A_25_34,ClAW_1250_1499_A_35_44,ClAW_1250_1499_A_45_54,ClAW_1250_1499_A_55_64,ClAW_1250_1499_A_65_74,ClAW_1250_1499_A_75ov,ClAW_1250_1499_Tot,ClAW_1500_1749_A_15_19,ClAW_1500_1749_A_20_24,ClAW_1500_1749_A_25_34,ClAW_1500_1749_A_35_44,ClAW_1500_1749_A_45_54,ClAW_1500_1749_A_55_64,ClAW_1500_1749_A_65_74,ClAW_1500_1749_A_75ov,ClAW_1500_1749_Tot,ClAW_1750_1999_A_15_19,ClAW_1750_1999_A_20_24,ClAW_1750_1999_A_25_34,ClAW_1750_1999_A_35_44,ClAW_1750_1999_A_45_54,ClAW_1750_1999_A_55_64,ClAW_1750_1999_A_65_74,ClAW_1750_1999_A_75ov,ClAW_1750_1999_Tot,ClAW_2000_2999_A_15_19,ClAW_2000_2999_A_20_24,ClAW_2000_2999_A_25_34,ClAW_2000_2999_A_35_44,ClAW_2000_2999_A_45_54,ClAW_2000_2999_A_55_64,ClAW_2000_2999_A_65_74,ClAW_2000_2999_A_75ov,ClAW_2000_2999_Tot,ClAW_3000mo_A_15_19,ClAW_3000mo_A_20_24,ClAW_3000mo_A_25_34,ClAW_3000mo_A_35_44,ClAW_3000mo_A_45_54,ClAW_3000mo_A_55_64,ClAW_3000mo_A_65_74,ClAW_3000mo_A_75ov,ClAW_3000mo_Tot,ClAW_PINS_A_15_19,ClAW_PINS_A_20_24,ClAW_PINS_A_25_34,ClAW_PINS_A_35_44,ClAW_PINS_A_45_54,ClAW_PINS_A_55_64,ClAW_PINS_A_65_74,ClAW_PINS_A_75ov,ClAW_PINS_Tot,ClAW_Tot_A_15_19,ClAW_Tot_A_20_24,ClAW_Tot_A_25_34,ClAW_Tot_A_35_44,ClAW_Tot_A_45_54,ClAW_Tot_A_55_64,ClAW_Tot_A_65_74,ClAW_Tot_A_75ov,ClAW_Tot_Tot,SW_NNI_A_15_19,SW_NNI_A_20_24,SW_NNI_A_25_34,SW_NNI_A_35_44,SW_NNI_A_45_54,SW_NNI_A_55_64,SW_NNI_A_65_74,SW_NNI_A_75ov,SW_NNI_Tot,SW_1_149_A_15_19,SW_1_149_A_20_24,SW_1_149_A_25_34,SW_1_149_A_35_44,SW_1_149_A_45_54,SW_1_149_A_55_64,SW_1_149_A_65_74,SW_1_149_A_75ov,SW_1_149_Tot,SW_150_299_A_15_19,SW_150_299_A_20_24,SW_150_299_A_25_34,SW_150_299_A_35_44,SW_150_299_A_45_54,SW_150_299_A_55_64,SW_150_299_A_65_74,SW_150_299_A_75ov,SW_150_299_Tot,SW_300_399_A_15_19,SW_300_399_A_20_24,SW_300_399_A_25_34,SW_300_399_A_35_44,SW_300_399_A_45_54,SW_300_399_A_55_64,SW_300_399_A_65_74,SW_300_399_A_75ov,SW_300_399_Tot,SW_400_499_A_15_19,SW_400_499_A_20_24,SW_400_499_A_25_34,SW_400_499_A_35_44,SW_400_499_A_45_54,SW_400_499_A_55_64,SW_400_499_A_65_74,SW_400_499_A_75ov,SW_400_499_Tot,SW_500_649_A_15_19,SW_500_649_A_20_24,SW_500_649_A_25_34,SW_500_649_A_35_44,SW_500_649_A_45_54,SW_500_649_A_55_64,SW_500_649_A_65_74,SW_500_649_A_75ov,SW_500_649_Tot,SW_650_799_A_15_19,SW_650_799_A_20_24,SW_650_799_A_25_34,SW_650_799_A_35_44,SW_650_799_A_45_54,SW_650_799_A_55_64,SW_650_799_A_65_74,SW_650_799_A_75ov,SW_650_799_Tot,SW_800_999_A_15_19,SW_800_999_A_20_24,SW_800_999_A_25_34,SW_800_999_A_35_44,SW_800_999_A_45_54,SW_800_999_A_55_64,SW_800_999_A_65_74,SW_800_999_A_75ov,SW_800_999_Tot,SW_1000_1249_A_15_19,SW_1000_1249_A_20_24,SW_1000_1249_A_25_34,SW_1000_1249_A_35_44,SW_1000_1249_A_45_54,SW_1000_1249_A_55_64,SW_1000_1249_A_65_74,SW_1000_1249_A_75ov
403031067,0,0,16,0,3,7,5,3,4,3,0,24,0,0,4,3,11,7,4,0,35,0,3,5,4,10,9,4,0,44,0,5,5,17,5,12,3,0,49,0,4,5,11,7,5,4,0,36,0,0,5,8,4,4,0,0,26,0,0,5,3,4,3,0,0,20,0,0,0,0,4,0,0,0,5,0,0,0,4,3,0,0,0,12,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,15,42,53,56,66,28,3,271,0,0,0,0,0,0,0,0,0,52,3,0,0,0,0,0,0,56,25,28,0,4,3,3,0,0,72,10,26,4,3,3,9,3,0,51,0,15,6,5,11,3,0,0,41,3,15,3,3,10,4,4,0,43,0,9,8,11,18,7,0,0,48,0,3,9,9,3,8,0,0,36,0,0,5,0,7,0,0,0
403031068,0,0,24,3,7,3,12,5,12,0,0,38,0,8,9,3,9,16,3,0,42,0,10,9,24,22,22,8,0,101,3,10,23,33,34,34,6,0,142,0,16,24,36,55,47,3,0,182,0,4,26,32,48,47,3,3,168,0,0,5,13,21,13,3,0,52,0,0,5,4,10,7,3,0,36,0,0,0,7,9,3,3,0,18,0,0,3,3,6,7,0,0,22,0,0,0,4,3,0,0,0,11,0,0,0,9,9,0,0,0,13,17,72,113,190,222,214,33,5,874,0,0,0,0,0,0,0,0,6,79,18,0,0,0,0,0,0,105,47,23,10,0,6,0,0,0,91,5,24,13,3,3,3,0,0,54,3,26,8,10,15,4,0,0,69,0,20,19,10,11,12,4,0,74,0,18,25,14,9,17,3,0,88,0,15,31,14,20,15,0,0,96,0,4,20,17,22,9,0,0
403031069,3,0,29,0,3,0,6,4,4,0,0,21,0,0,3,8,6,6,0,0,21,0,0,3,13,18,18,0,0,57,0,8,4,15,17,13,11,0,62,0,3,7,16,27,11,5,0,77,0,0,12,14,34,27,0,3,92,0,3,3,8,16,16,4,0,52,0,0,5,10,5,13,0,0,32,0,0,3,3,10,6,3,0,24,0,0,0,9,3,3,0,0,20,0,0,0,3,0,0,0,0,6,0,0,3,0,0,0,0,0,5,12,21,45,107,156,116,32,13,505,3,0,0,0,0,0,0,0,3,74,6,0,0,0,0,0,0,85,30,28,3,4,3,3,3,0,66,9,23,6,3,3,0,0,0,44,7,9,9,7,5,8,0,0,46,4,6,11,5,8,10,5,0,47,3,8,13,10,12,6,3,0,48,0,7,5,8,6,5,7,0,36,0,4,4,13,3,3,0,0
403031070,3,0,13,0,0,3,3,6,5,6,0,15,0,0,3,9,0,9,4,0,25,0,0,7,15,13,7,8,0,44,3,0,4,10,17,9,0,0,46,0,0,17,13,19,16,6,0,71,0,4,16,19,20,13,5,0,71,0,0,11,8,16,10,0,0,44,0,0,7,3,11,0,0,0,19,0,0,0,3,9,7,0,0,19,0,0,0,5,3,5,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,4,6,11,66,89,105,83,32,3,391,0,0,0,0,0,0,0,0,0,28,3,0,0,0,0,0,0,32,16,12,3,0,5,0,0,0,42,4,19,4,0,0,3,0,0,34,7,4,13,3,3,4,0,0,42,3,5,9,3,5,5,0,0,40,3,11,10,5,8,10,0,0,53,0,3,20,16,7,11,5,0,56,0,0,6,3,7,6,0,3
403041071,0,0,13,0,3,0,3,3,3,0,0,13,0,0,4,0,10,9,0,0,20,0,3,4,16,7,3,3,0,38,0,3,0,9,12,3,0,0,28,0,0,4,0,5,8,0,0,18,0,0,3,0,6,7,0,0,16,0,0,0,0,3,0,0,0,7,0,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,17,32,51,39,12,0,167,0,0,0,0,0,0,0,0,0,56,3,0,0,0,0,0,0,64,20,9,0,0,0,0,0,0,31,4,10,0,0,0,3,0,0,21,6,7,4,0,3,4,3,0,29,0,9,6,4,4,3,0,0,27,0,10,3,3,0,5,0,0,22,0,3,0,8,3,6,0,0,15,0,0,3,0,0,0,0,0
403041072,0,0,13,0,0,3,5,7,3,0,0,22,3,0,3,0,6,4,3,0,20,0,0,0,9,8,9,7,0,31,0,3,0,10,15,13,0,0,44,0,0,4,9,3,3,0,0,22,0,0,3,11,9,0,0,0,23,0,0,3,3,3,4,0,0,16,0,0,0,3,5,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,14,30,51,59,40,13,0,214,0,0,3,0,0,0,0,0,6,44,0,0,0,0,0,0,0,48,17,6,0,6,7,3,0,0,35,3,11,4,3,0,0,0,0,22,3,7,13,0,0,3,0,0,28,0,10,7,4,4,4,0,0,37,0,14,7,7,9,6,0,0,43,0,3,5,3,6,0,0,0,22,0,0,5,4,5,3,0,0
403041073,0,0,14,0,0,3,0,3,0,0,0,17,0,3,3,4,6,6,0,0,30,0,11,10,18,20,18,5,0,78,0,4,14,19,21,18,0,0,75,0,3,31,22,17,30,0,0,102,0,3,19,16,38,40,3,0,125,0,0,10,14,27,32,0,0,82,0,0,5,4,13,14,0,0,38,0,0,0,0,0,3,0,0,9,0,0,0,3,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,10,4,32,105,118,158,170,17,0,603,0,3,0,0,0,0,0,0,8,148,21,3,4,0,0,0,0,177,68,45,10,6,11,4,0,0,148,32,54,23,14,11,16,0,0,149,12,38,32,14,22,16,0,0,129,10,45,43,24,36,21,3,0,181,0,30,43,28,24,19,3,0,152,0,9,30,23,23,12,0,0,91,0,4,5,3,9,6,0,0
403041074,0,0,16,0,0,0,3,8,4,3,0,12,0,0,3,4,11,3,0,0,28,0,3,3,8,12,12,4,0,43,0,0,6,9,13,9,4,0,50,0,3,6,8,22,20,3,0,65,0,0,4,11,18,11,3,0,53,0,0,6,0,10,3,0,0,21,0,0,3,3,3,3,0,0,13,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,4,0,0,0,0,3,4,16,36,62,99,72,18,0,322,0,0,0,0,0,0,0,0,0,36,4,0,0,0,0,0,0,48,18,7,9,8,3,3,0,0,36,5,17,11,0,8,4,0,0,49,0,5,7,10,3,11,0,0,40,3,15,6,16,8,15,0,0,63,3,7,7,9,10,3,0,3,49,0,0,15,12,10,7,3,0,53,0,0,5,8,7,3,0,0
403041075,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,3,0,10,0,0,0,3,0,0,3,0,5,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,14,9,0,39,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
403041076,0,0,3,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5,0,4,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,10,8,4,0,38,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403041077,0,0,3,0,0,0,0,0,4,0,0,7,0,0,0,3,3,3,4,0,12,0,0,0,0,3,3,0,0,11,0,0,0,0,8,3,3,0,17,0,3,4,0,3,4,3,0,14,0,0,0,0,7,5,0,0,13,0,0,0,6,0,3,0,0,9,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,9,24,34,28,11,0,116,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,26,15,13,0,0,0,0,0,0,30,7,11,3,0,4,0,0,0,16,5,3,0,0,0,3,0,0,12,0,7,5,0,3,0,0,0,18,0,3,5,0,4,6,0,0,16,0,0,0,0,3,0,0,0,10,0,0,3,4,0,0,0,0
403041078,0,0,7,0,0,0,0,3,3,0,0,12,0,0,0,0,7,9,0,0,13,0,0,3,3,3,3,0,0,14,0,0,3,3,6,0,0,0,13,0,0,3,0,8,3,0,0,8,0,0,4,0,3,0,0,0,8,0,0,0,3,3,0,0,0,7,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,18,38,18,4,0,97,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,17,6,3,0,0,8,0,0,0,18,4,4,0,0,0,0,0,0,13,3,4,0,0,3,0,0,0,12,0,4,8,3,0,0,0,0,19,0,3,4,0,0,0,0,0,9,0,0,0,3,3,3,0,0,16,0,0,0,0,0,0,0,0
403041079,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,8,0,0,0,0,0,3,0,0,8,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,12,5,3,0,36,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
403041080,0,0,4,0,4,3,0,4,4,0,0,14,0,0,4,3,0,3,3,0,13,0,0,6,3,4,5,3,0,20,0,0,3,9,5,4,0,0,21,0,0,4,3,12,7,0,0,22,0,0,4,7,3,3,0,0,18,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,12,31,32,36,33,12,0,158,4,0,0,0,0,0,0,0,3,60,5,0,0,0,0,0,0,70,24,9,0,0,3,3,0,0,42,7,11,3,0,3,0,0,0,23,0,5,3,5,10,0,0,0,24,3,4,13,0,5,4,0,0,32,0,3,9,0,4,0,0,0,21,0,3,3,5,4,3,0,0,16,0,0,4,3,0,0,0,0
403041081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403041082,3,0,20,0,0,3,7,8,6,3,0,29,0,3,3,3,7,12,4,0,32,0,3,13,20,17,12,3,0,66,0,9,18,25,26,19,4,0,107,0,10,23,51,37,32,5,0,151,0,3,16,41,48,23,0,0,137,0,0,5,14,27,8,0,0,53,0,0,0,9,17,6,0,0,39,0,0,0,3,8,0,0,0,13,0,0,0,4,9,3,0,0,19,0,0,0,3,3,4,0,0,13,0,0,0,0,0,0,0,0,6,3,24,97,181,208,136,30,0,690,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,3,3,3,0,0,0,17,3,0,0,4,3,5,3,0,19,0,6,4,4,5,3,4,0,31,0,12,9,10,9,4,0,0,48,0,6,12,16,18,22,0,0,64,0,0,12,17,25,11,3,0
403041083,3,0,10,0,0,5,4,3,3,0,0,20,0,0,0,10,6,8,3,0,30,0,0,3,6,10,14,0,0,44,0,4,3,12,23,12,0,0,57,0,3,11,4,18,9,3,0,45,0,0,7,14,28,9,0,0,54,0,0,3,7,10,0,0,0,16,0,0,0,0,6,3,0,0,19,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,3,0,11,41,63,109,61,22,0,311,0,0,0,0,0,0,0,0,3,31,5,3,0,0,3,0,0,42,13,3,7,0,3,4,0,0,32,0,4,7,4,3,4,3,0,26,6,0,7,5,6,3,6,0,24,0,10,8,3,12,8,3,0,52,0,0,6,12,16,13,5,0,58,0,4,10,5,17,4,0,0,43,0,0,3,4,7,6,0,0
403041084,0,0,11,0,3,5,3,0,3,0,0,21,0,3,3,9,4,9,4,0,26,0,4,11,13,3,7,0,0,40,0,3,13,14,13,7,0,0,48,0,0,5,8,7,6,6,0,43,0,0,3,4,10,11,0,0,39,0,0,3,5,9,6,0,0,20,0,0,0,4,4,0,0,0,9,0,0,0,4,0,0,0,0,7,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,9,20,45,81,65,49,11,0,273,3,0,0,0,0,0,0,0,7,70,4,0,0,0,0,0,0,80,30,14,4,0,3,3,0,0,54,6,20,8,9,3,3,0,0,46,4,4,13,3,8,3,0,0,39,3,18,8,3,0,0,0,0,33,3,5,8,3,9,6,0,0,30,0,6,5,4,6,4,0,0,34,0,0,4,4,12,3,0,0
403041085,0,0,11,0,0,3,3,4,3,0,0,13,0,0,3,9,6,6,3,0,25,3,4,4,11,7,10,8,0,39,0,3,12,8,16,12,7,0,55,0,6,4,8,7,11,3,0,41,0,3,0,5,12,11,0,0,33,0,0,4,4,5,3,0,0,17,0,0,3,0,3,0,0,0,9,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,14,14,45,48,56,61,20,0,249,3,0,0,0,0,0,0,0,7,38,3,4,0,0,0,0,0,45,34,6,0,3,3,0,0,0,47,9,18,7,3,13,0,3,0,40,4,6,3,4,4,9,0,0,31,3,5,11,10,6,7,0,0,46,0,10,11,5,10,8,4,0,44,0,4,7,11,7,6,3,0,38,0,3,5,3,7,0,0,0
403041086,0,0,5,0,0,4,0,3,6,0,0,19,0,0,0,4,4,7,0,0,9,0,0,3,7,6,0,3,0,25,0,0,5,8,3,13,3,0,33,0,3,3,16,16,7,0,0,47,0,0,9,3,17,6,0,0,37,0,0,3,5,6,0,0,0,15,0,0,0,3,0,0,0,0,4,0,0,0,3,3,0,0,0,7,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,9,26,55,69,48,9,0,226,0,0,0,0,0,0,0,0,3,29,0,4,0,0,4,0,0,33,25,4,4,3,0,3,0,0,46,8,7,3,0,4,3,0,0,21,4,9,9,3,3,8,3,0,34,5,11,11,3,7,3,3,0,46,0,3,14,3,6,9,0,0,35,0,4,9,11,3,4,0,0,30,0,0,5,9,4,0,0,0
403041087,0,0,16,0,0,6,3,0,3,3,0,15,0,3,9,7,0,4,0,0,26,0,3,13,12,12,11,0,0,47,0,3,8,14,16,7,0,0,48,0,3,10,7,20,9,0,0,52,0,0,12,8,18,11,0,0,45,0,0,3,3,3,6,0,0,28,0,0,0,3,0,3,0,0,7,0,0,3,0,4,0,0,0,9,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,4,3,15,71,73,85,68,11,3,328,0,0,4,3,0,0,0,0,6,101,6,3,3,0,0,0,0,113,51,22,4,6,4,0,0,0,92,26,28,12,5,6,0,0,0,88,8,22,17,11,16,10,0,0,90,3,24,22,18,23,16,0,0,108,0,17,17,8,19,7,0,0,75,0,15,18,16,8,12,0,0,65,0,0,8,6,12,5,0,0
403041088,0,0,6,0,0,0,0,6,0,0,0,11,0,0,0,3,5,0,0,0,4,0,0,0,6,6,3,0,0,16,0,0,0,9,5,4,0,0,13,0,0,0,6,9,4,0,0,22,0,0,0,4,4,3,0,0,12,0,0,0,0,11,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,26,38,27,7,0,109,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,7,0,0,0,0,3,0,0,0,3,0,3,0,0,5,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0
403041089,0,0,3,0,0,0,0,4,5,3,0,17,0,0,0,0,3,0,0,0,4,0,0,3,0,5,3,3,0,18,0,3,5,3,6,0,0,0,21,0,0,0,4,5,3,0,0,15,0,0,0,0,3,6,0,0,12,0,0,0,3,3,0,0,0,5,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,14,15,42,22,9,0,109,0,0,0,0,0,0,0,0,0,19,6,0,0,0,0,0,0,25,7,6,3,0,0,0,0,0,20,7,10,0,3,0,3,0,0,19,4,6,9,3,0,0,0,0,22,0,4,3,4,6,3,0,0,23,0,0,4,3,0,0,0,0,16,0,0,5,3,4,3,0,0,14,0,0,0,4,3,0,0,0
404011090,0,0,19,0,3,3,4,3,3,3,0,25,0,3,5,14,12,9,8,0,47,0,7,11,18,25,14,5,0,78,0,9,24,28,26,27,9,0,114,0,11,40,36,58,39,3,0,192,0,0,33,31,68,36,8,3,180,0,0,13,12,27,21,0,0,66,0,0,3,4,8,4,0,0,27,0,0,0,3,0,3,0,0,7,0,0,0,3,4,3,0,0,8,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,14,34,138,156,249,165,41,4,796,0,0,0,0,0,0,0,0,4,15,3,0,0,0,0,0,0,24,8,0,0,0,0,3,0,0,13,0,9,0,0,0,0,0,0,17,3,3,3,3,5,0,0,0,20,0,3,3,4,7,7,0,0,25,0,0,3,8,4,4,0,0,20,0,0,7,5,3,4,0,0,23,0,0,9,11,14,4,0,0
404011091,0,0,24,0,0,0,5,3,4,0,0,19,0,4,4,6,10,8,4,0,40,0,6,14,9,13,12,7,0,62,0,11,11,20,21,13,5,0,84,0,14,38,22,41,20,7,0,133,0,0,25,17,36,23,3,0,99,0,0,16,8,15,13,0,0,49,0,0,0,8,13,9,0,0,32,0,0,3,0,3,3,0,0,8,0,0,0,6,0,6,0,0,14,0,0,0,3,3,0,0,0,10,0,0,0,0,4,0,0,0,8,8,47,124,105,168,107,32,4,598,0,0,0,0,0,0,0,0,3,46,6,3,0,0,0,0,0,57,24,22,4,3,5,3,0,0,62,6,17,9,6,6,3,0,0,49,0,8,3,6,9,3,4,0,42,4,14,8,6,13,8,0,0,59,0,10,16,18,21,5,0,0,66,0,6,15,9,22,17,8,0,67,0,0,12,11,15,4,0,0
404011092,0,0,13,0,0,0,4,0,7,3,0,18,0,0,0,9,12,7,3,0,37,0,0,7,0,13,16,4,0,43,0,5,3,8,11,8,3,0,43,0,4,4,11,12,8,0,0,44,0,0,8,6,14,11,3,0,40,0,0,3,3,10,0,0,0,18,0,0,0,3,6,3,0,0,16,0,0,0,0,0,5,0,0,7,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,22,26,50,83,75,24,0,294,0,0,0,0,3,0,0,0,5,103,17,0,3,0,0,0,0,124,57,25,6,4,0,4,0,0,93,19,15,3,0,7,0,0,0,46,0,20,4,6,7,4,0,0,43,4,10,4,8,14,7,3,0,48,0,13,13,7,11,7,0,0,47,0,5,7,6,5,0,0,0,26,0,0,10,4,5,6,0,0
404011093,0,0,47,0,9,8,7,15,7,4,0,61,3,4,15,9,19,19,6,0,89,3,11,29,24,39,24,6,0,143,3,23,49,33,42,45,8,3,215,0,18,66,61,71,67,17,0,292,0,13,42,42,58,48,6,0,201,0,3,25,22,26,25,10,0,111,0,0,5,14,18,16,4,0,57,0,0,5,10,6,11,0,0,30,0,0,3,8,15,8,0,0,27,0,0,0,3,4,3,4,0,12,0,0,0,3,3,6,0,0,18,23,99,260,252,328,293,69,5,1319,3,0,0,0,0,0,0,0,5,76,11,3,3,0,0,0,0,87,40,40,8,3,0,0,0,0,94,10,25,6,12,3,7,3,0,62,4,26,8,16,18,3,0,0,72,4,16,21,14,20,14,5,0,97,0,21,33,14,16,12,3,0,103,0,5,26,23,28,15,4,0,108,0,5,19,26,36,16,0,0
