SA2_MAINCODE_2016,OIDNS_500_649_A_35_44,OIDNS_500_649_A_45_54,OIDNS_500_649_A_55_64,OIDNS_500_649_A_65_74,OIDNS_500_649_A_75ov,OIDNS_500_649_T,OIDNS_650_799_A_15_19,OIDNS_650_799_A_20_24,OIDNS_650_799_A_25_34,OIDNS_650_799_A_35_44,OIDNS_650_799_A_45_54,OIDNS_650_799_A_55_64,OIDNS_650_799_A_65_74,OIDNS_650_799_A_75ov,OIDNS_650_799_T,OIDNS_800_999_A_15_19,OIDNS_800_999_A_20_24,OIDNS_800_999_A_25_34,OIDNS_800_999_A_35_44,OIDNS_800_999_A_45_54,OIDNS_800_999_A_55_64,OIDNS_800_999_A_65_74,OIDNS_800_999_A_75ov,OIDNS_800_999_T,OIDNS_1000_1249_A_15_19,OIDNS_1000_1249_A_20_24,OIDNS_1000_1249_A_25_34,OIDNS_1000_1249_A_35_44,OIDNS_1000_1249_A_45_54,OIDNS_1000_1249_A_55_64,OIDNS_1000_1249_A_65_74,OIDNS_1000_1249_A_75ov,OIDNS_1000_1249_T,OIDNS_1250_1499_A_15_19,OIDNS_1250_1499_A_20_24,OIDNS_1250_1499_A_25_34,OIDNS_1250_1499_A_35_44,OIDNS_1250_1499_A_45_54,OIDNS_1250_1499_A_55_64,OIDNS_1250_1499_A_65_74,OIDNS_1250_1499_A_75ov,OIDNS_1250_1499_T,OIDNS_1500_1749_A_15_19,OIDNS_1500_1749_A_20_24,OIDNS_1500_1749_A_25_34,OIDNS_1500_1749_A_35_44,OIDNS_1500_1749_A_45_54,OIDNS_1500_1749_A_55_64,OIDNS_1500_1749_A_65_74,OIDNS_1500_1749_A_75ov,OIDNS_1500_1749_T,OIDNS_1750_1999_A_15_19,OIDNS_1750_1999_A_20_24,OIDNS_1750_1999_A_25_34,OIDNS_1750_1999_A_35_44,OIDNS_1750_1999_A_45_54,OIDNS_1750_1999_A_55_64,OIDNS_1750_1999_A_65_74,OIDNS_1750_1999_A_75ov,OIDNS_1750_1999_T,OIDNS_2000_2999_A_15_19,OIDNS_2000_2999_A_20_24,OIDNS_2000_2999_A_25_34,OIDNS_2000_2999_A_35_44,OIDNS_2000_2999_A_45_54,OIDNS_2000_2999_A_55_64,OIDNS_2000_2999_A_65_74,OIDNS_2000_2999_A_75ov,OIDNS_2000_2999_T,OIDNS_3000mo_A_15_19,OIDNS_3000mo_A_20_24,OIDNS_3000mo_A_25_34,OIDNS_3000mo_A_35_44,OIDNS_3000mo_A_45_54,OIDNS_3000mo_A_55_64,OIDNS_3000mo_A_65_74,OIDNS_3000mo_A_75ov,OIDNS_3000mo_T,OIDNS_PINS_A_15_19,OIDNS_PINS_A_20_24,OIDNS_PINS_A_25_34,OIDNS_PINS_A_35_44,OIDNS_PINS_A_45_54,OIDNS_PINS_A_55_64,OIDNS_PINS_A_65_74,OIDNS_PINS_A_75ov,OIDNS_PINS_T,OIDNS_Tot_A_15_19,OIDNS_Tot_A_20_24,OIDNS_Tot_A_25_34,OIDNS_Tot_A_35_44,OIDNS_Tot_A_45_54,OIDNS_Tot_A_55_64,OIDNS_Tot_A_65_74,OIDNS_Tot_A_75ov,OIDNS_Tot_Tot,Tot_NNI_A_15_19,Tot_NNI_A_20_24,Tot_NNI_A_25_34,Tot_NNI_A_35_44,Tot_NNI_A_45_54,Tot_NNI_A_55_64,Tot_NNI_A_65_74,Tot_NNI_A_75ov,Tot_NNI_Tot,Tot_1_149_A_15_19,Tot_1_149_A_20_24,Tot_1_149_A_25_34,Tot_1_149_A_35_44,Tot_1_149_A_45_54,Tot_1_149_A_55_64,Tot_1_149_A_65_74,Tot_1_149_A_75ov,Tot_1_149_Tot,Tot_150_299_A_15_19,Tot_150_299_A_20_24,Tot_150_299_A_25_34,Tot_150_299_A_35_44,Tot_150_299_A_45_54,Tot_150_299_A_55_64,Tot_150_299_A_65_74,Tot_150_299_A_75ov,Tot_150_299_Tot,Tot_300_399_A_15_19,Tot_300_399_A_20_24,Tot_300_399_A_25_34,Tot_300_399_A_35_44,Tot_300_399_A_45_54,Tot_300_399_A_55_64,Tot_300_399_A_65_74,Tot_300_399_A_75ov,Tot_300_399_Tot,Tot_400_499_A_15_19,Tot_400_499_A_20_24,Tot_400_499_A_25_34,Tot_400_499_A_35_44,Tot_400_499_A_45_54,Tot_400_499_A_55_64,Tot_400_499_A_65_74,Tot_400_499_A_75ov,Tot_400_499_Tot,Tot_500_649_A_15_19,Tot_500_649_A_20_24,Tot_500_649_A_25_34,Tot_500_649_A_35_44,Tot_500_649_A_45_54,Tot_500_649_A_55_64,Tot_500_649_A_65_74,Tot_500_649_A_75ov,Tot_500_649_Tot,Tot_650_799_A_15_19,Tot_650_799_A_20_24,Tot_650_799_A_25_34,Tot_650_799_A_35_44,Tot_650_799_A_45_54,Tot_650_799_A_55_64,Tot_650_799_A_65_74,Tot_650_799_A_75ov,Tot_650_799_Tot,Tot_800_999_A_15_19,Tot_800_999_A_20_24,Tot_800_999_A_25_34,Tot_800_999_A_35_44,Tot_800_999_A_45_54,Tot_800_999_A_55_64,Tot_800_999_A_65_74,Tot_800_999_A_75ov,Tot_800_999_Tot,Tot_1000_1249_A_15_19,Tot_1000_1249_A_20_24,Tot_1000_1249_A_25_34,Tot_1000_1249_A_35_44,Tot_1000_1249_A_45_54,Tot_1000_1249_A_55_64,Tot_1000_1249_A_65_74,Tot_1000_1249_A_75ov,Tot_1000_1249_Tot,Tot_1250_1499_A_15_19,Tot_1250_1499_A_20_24,Tot_1250_1499_A_25_34,Tot_1250_1499_A_35_44,Tot_1250_1499_A_45_54,Tot_1250_1499_A_55_64,Tot_1250_1499_A_65_74,Tot_1250_1499_A_75ov,Tot_1250_1499_Tot,Tot_1500_1749_A_15_19,Tot_1500_1749_A_20_24,Tot_1500_1749_A_25_34,Tot_1500_1749_A_35_44,Tot_1500_1749_A_45_54,Tot_1500_1749_A_55_64,Tot_1500_1749_A_65_74,Tot_1500_1749_A_75ov,Tot_1500_1749_Tot,Tot_1750_1999_A_15_19,Tot_1750_1999_A_20_24,Tot_1750_1999_A_25_34,Tot_1750_1999_A_35_44,Tot_1750_1999_A_45_54
407021154,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,8,3,3,9,27,5,3,0,3,0,3,3,3,25,93,4,6,5,3,7,0,0,118,22,5,10,23,19,19,14,0,115,19,4,17,24,33,20,5,3,134,18,13,33,38,41,33,19,4,199,15,44,45,64,74,80,21,11,355,19,62,83,80,85,57,24,3,411,7,52,76,94,76,70,9,0,383,0,23,69,76,92,89,10,3,356,0,11,44,47,66,39,7,0,212,0,0,34,25,40,27,10,3,135,0,0,12,9,34
407021155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,17,7,0,3,4,10,7,5,3,45,11,0,3,0,3,4,0,0,34,3,4,4,10,12,18,4,3,56,0,3,7,11,14,13,7,6,66,3,11,3,6,16,12,16,3,75,4,10,24,26,27,23,23,9,134,12,23,33,43,29,40,14,3,198,0,11,57,53,32,42,14,0,211,3,12,52,48,50,41,10,3,213,0,3,29,30,29,20,5,0,128,0,3,17,14,17,19,12,0,78,0,0,7,11,10
407021156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,3,4,3,4,0,4,23,0,5,0,3,6,3,12,0,30,33,3,3,5,7,9,3,0,58,7,0,16,15,10,10,3,0,71,0,6,14,13,17,16,12,0,81,11,4,6,23,24,11,14,3,91,6,17,40,36,34,20,17,4,172,7,28,35,39,49,33,14,3,207,3,20,41,60,56,46,16,3,240,0,10,39,65,61,41,19,0,228,0,12,23,31,37,29,12,0,143,0,4,12,31,33,19,3,0,101,0,0,10,18,16
407021157,0,0,0,0,0,10,0,0,4,0,0,0,0,0,8,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,10,16,5,12,3,60,10,3,8,17,26,19,7,0,88,71,4,10,10,17,16,0,0,124,29,4,16,26,32,36,16,7,167,18,21,28,23,28,37,17,3,173,35,16,25,40,42,43,30,5,238,27,36,65,68,72,52,26,8,359,20,66,109,139,125,80,32,4,578,8,49,107,119,136,100,24,6,548,0,26,109,92,108,111,25,0,468,0,15,47,37,55,52,17,0,216,0,3,35,44,45,45,3,0,177,0,0,14,18,34
407021158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,3,0,0,19,0,0,5,7,10,10,4,3,25,14,3,3,3,7,3,3,0,43,3,0,8,9,11,17,0,0,50,3,4,3,10,7,19,8,0,49,0,5,3,10,12,11,8,3,52,4,13,5,14,16,21,7,5,87,3,3,20,21,28,23,9,3,107,3,8,8,16,34,26,11,0,107,0,3,18,23,26,17,3,3,88,0,0,16,14,36,12,7,0,90,0,0,9,19,36,29,7,0,93,0,0,11,26,30
407021173,3,0,0,0,0,14,0,0,0,7,0,3,0,0,13,0,0,3,0,3,0,0,0,10,0,0,4,3,3,0,0,0,12,0,0,0,4,0,3,0,0,4,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,4,4,0,0,12,3,7,17,26,18,17,8,0,98,7,0,3,12,6,7,0,0,39,345,16,6,19,15,26,6,0,425,110,40,41,47,38,52,11,0,345,67,57,51,49,77,58,18,3,382,65,80,95,118,87,80,28,5,556,36,155,152,139,157,135,44,4,826,20,170,218,205,212,161,43,9,1037,10,113,280,212,279,213,33,0,1143,0,60,204,241,297,195,32,4,1033,0,14,110,151,160,104,16,0,563,0,9,61,111,100,73,16,0,370,0,3,38,64,85
407021174,0,3,0,0,0,12,0,0,0,4,3,3,0,0,9,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,3,8,6,13,30,8,5,3,81,7,0,5,3,12,7,3,0,37,114,6,5,8,16,12,0,0,164,42,22,27,39,31,38,7,0,210,28,20,37,39,51,47,9,3,238,46,30,51,56,76,53,15,3,337,32,64,91,117,135,83,38,8,565,17,88,143,123,178,114,37,4,713,3,91,216,167,205,178,19,3,877,6,62,189,186,232,194,26,4,894,0,28,145,109,166,139,14,0,602,0,16,90,113,128,88,11,0,438,0,0,36,66,79
407031159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,5,5,3,0,19,0,0,3,3,6,11,3,3,29,26,3,3,6,9,4,5,0,53,13,7,7,12,11,21,20,3,92,7,10,8,11,23,18,22,4,101,12,7,10,15,30,31,13,4,113,8,17,31,32,57,57,24,4,230,4,25,31,58,48,50,17,5,232,4,17,43,48,76,68,16,0,280,3,16,38,49,63,61,15,0,243,0,5,25,32,35,40,6,0,153,0,0,21,18,31,26,12,0,101,0,0,11,14,17
407031160,0,3,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,0,0,6,0,3,3,6,13,9,5,0,34,0,0,0,6,5,0,0,0,12,53,6,3,0,6,5,0,0,75,31,18,10,7,9,12,3,6,89,16,16,15,23,21,23,9,3,119,16,23,32,38,30,29,4,0,174,12,46,43,53,54,54,14,3,280,10,48,74,83,79,71,12,0,375,3,33,97,98,121,64,8,0,419,0,38,92,78,122,86,5,0,415,0,15,64,65,70,47,7,0,256,0,0,37,40,49,48,7,0,187,0,0,20,33,27
407031161,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,5,0,3,14,3,0,3,5,6,21,3,0,38,24,0,4,3,5,6,3,0,46,6,0,5,20,9,19,17,6,72,8,3,13,16,27,9,11,0,81,10,9,14,19,18,16,13,7,102,12,12,28,37,38,36,19,6,189,3,16,33,33,34,58,22,0,192,0,14,40,29,55,48,13,4,198,0,13,34,41,47,53,13,4,202,0,7,26,13,30,19,6,3,108,3,0,20,19,19,17,4,0,76,0,0,4,7,15
407031162,0,0,3,0,0,3,0,3,0,3,0,0,0,0,9,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,4,4,3,6,3,36,5,0,3,4,7,3,0,0,30,70,0,7,6,7,12,0,0,101,21,10,12,15,16,17,8,0,91,10,15,12,22,25,31,13,5,129,16,11,25,15,34,33,15,4,153,16,36,31,58,61,52,19,4,280,9,42,62,62,70,55,5,0,306,3,33,82,68,78,64,8,0,333,0,20,50,54,70,73,9,0,276,0,9,31,34,49,37,3,0,153,0,3,21,18,34,17,3,0,99,0,0,8,17,16
407031163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,5,4,0,3,0,0,0,0,0,13,0,0,0,0,4,4,0,0,20,0,0,3,0,9,8,3,0,26,8,0,5,9,16,13,4,4,48,4,3,10,9,16,13,4,6,63,3,12,10,14,14,19,4,0,85,4,7,25,18,23,11,9,3,106,0,0,18,20,21,16,3,0,85,0,3,5,12,8,6,5,0,37,0,0,3,8,8,5,0,0,27,0,0,0,0,8
407031164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,3,3,5,3,3,18,3,0,7,3,5,4,0,0,23,29,4,6,3,12,9,5,0,66,11,8,9,11,32,17,17,0,102,13,9,17,14,34,29,18,5,136,17,19,6,27,36,38,23,3,170,10,16,24,40,45,55,12,0,201,0,35,32,37,74,59,11,0,253,3,21,39,46,65,68,16,6,257,0,7,28,35,60,50,4,0,193,0,0,21,12,32,29,4,3,104,0,3,5,15,16,16,10,0,64,0,0,7,12,8
407031165,5,0,0,0,0,5,0,0,6,7,3,4,0,0,21,0,4,4,4,4,0,0,0,16,0,0,0,3,0,3,0,0,10,0,0,0,4,3,0,0,0,8,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,8,6,0,0,0,14,10,7,21,32,27,24,7,3,128,23,6,6,10,17,13,0,0,80,205,10,13,9,16,11,8,3,275,99,56,28,30,68,37,19,0,335,59,50,70,50,50,65,25,3,371,42,48,80,60,92,71,39,8,443,28,146,143,129,199,135,30,9,815,15,199,304,225,249,157,27,5,1174,6,140,324,235,288,168,40,0,1196,0,84,252,225,273,179,18,3,1032,0,20,143,112,128,126,21,0,560,0,11,87,91,111,91,13,3,402,0,4,33,67,78
407031166,0,0,0,0,0,6,0,0,0,4,0,0,0,0,7,0,0,0,4,3,0,0,0,9,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,7,4,5,0,0,31,0,5,3,4,4,0,3,0,25,16,0,5,8,16,4,3,0,47,6,12,7,11,19,9,7,3,80,6,3,13,8,20,19,5,3,85,3,12,16,25,16,17,8,3,93,7,24,34,43,33,20,12,0,183,3,30,66,71,73,59,14,0,332,3,24,80,93,90,54,18,3,368,0,9,47,53,48,48,10,3,216,0,4,15,29,21,18,3,0,95,0,3,0,11,16,20,0,0,52,0,0,5,9,15
407031167,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,4,6,10,11,3,0,41,3,0,0,4,0,4,0,0,15,103,5,5,4,8,3,3,0,133,32,9,18,17,19,15,3,0,118,20,20,21,16,36,21,9,3,130,19,14,30,21,15,23,6,4,129,13,47,51,49,71,37,11,3,276,5,66,65,81,81,60,6,0,364,0,44,76,55,82,47,5,5,313,3,17,56,65,67,64,9,0,279,0,7,38,34,35,34,8,0,154,0,3,11,34,24,28,8,0,113,0,0,10,20,25
407031168,0,3,0,0,0,5,0,0,0,0,0,3,0,0,7,0,0,3,3,0,0,0,0,8,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,7,8,3,0,34,4,0,3,3,8,5,0,4,27,15,0,3,3,8,3,4,0,38,5,6,18,10,13,10,3,5,75,6,19,13,6,10,14,7,0,78,4,9,28,11,29,34,11,4,128,0,11,35,18,52,44,16,5,183,8,34,58,48,59,47,13,4,275,6,25,77,58,72,49,3,8,295,0,13,33,44,42,50,14,0,195,0,0,22,25,30,14,0,0,89,0,0,6,13,17,20,3,0,66,0,0,5,9,8
407031169,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,8,4,3,4,0,20,7,0,6,10,13,15,6,0,58,39,5,3,6,13,11,3,0,69,5,10,14,20,29,22,16,3,119,5,8,12,18,23,37,22,3,130,9,22,23,27,35,47,18,4,178,9,31,39,40,52,48,32,6,259,9,25,48,52,67,62,22,3,293,4,20,60,47,72,59,29,3,283,5,16,48,51,63,48,19,0,245,0,8,26,31,41,23,7,3,135,0,4,8,18,17,27,6,0,83,0,0,5,11,14
407031170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,3,3,0,3,9,7,0,10,6,6,10,0,6,48,3,0,5,3,12,8,0,0,26,54,4,9,6,8,15,4,3,96,16,5,15,22,24,27,13,4,132,9,11,12,21,31,38,9,3,137,16,9,22,19,31,48,26,8,178,9,24,33,59,71,70,22,0,294,12,45,56,54,88,60,28,3,341,0,23,63,66,76,85,20,7,341,3,14,53,52,82,78,8,3,286,0,11,30,42,48,37,7,0,173,0,3,12,19,40,23,0,0,98,0,0,5,23,20
497979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,3,0,0,3,0,0
499999499,8,15,4,3,3,54,0,3,19,11,18,8,0,0,63,0,4,20,20,16,12,4,3,83,0,0,16,11,15,11,3,4,57,0,3,10,18,7,3,3,0,44,0,0,7,10,8,3,0,0,30,0,0,3,5,10,3,0,0,18,0,0,7,8,8,3,0,0,22,3,0,3,5,8,3,0,0,23,8,6,14,11,9,7,3,4,55,31,41,138,133,140,89,28,28,627,45,31,42,51,59,46,15,3,294,290,193,106,135,157,152,28,7,1081,124,274,307,295,420,409,77,8,1914,135,258,325,381,516,469,140,21,2250,168,290,381,403,633,611,206,25,2728,173,504,590,612,945,817,262,29,3932,74,492,895,772,983,782,190,11,4202,29,453,1053,944,1113,816,167,27,4601,14,339,1258,990,1108,802,169,14,4697,3,167,732,706,760,465,86,11,2927,4,48,507,572,546,339,55,6,2077,0,20,265,328,312
501011001,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,5,3,0,0,24,3,0,3,5,8,15,11,3,49,45,0,5,14,3,10,7,3,88,6,0,16,23,21,24,6,0,92,6,9,15,25,18,28,10,4,124,13,6,22,23,19,36,14,3,138,3,10,34,46,45,48,19,4,211,3,29,43,47,62,39,24,5,250,3,16,62,50,71,75,13,3,288,0,9,53,47,70,63,21,6,273,0,4,34,30,35,32,10,0,141,0,3,18,35,26,27,6,0,123,0,0,7,12,20
501011002,0,5,0,0,0,11,0,0,0,0,0,0,4,0,11,0,0,3,3,7,7,0,0,15,0,0,3,3,3,3,0,0,15,0,0,0,3,0,0,0,0,3,0,0,6,0,0,0,0,0,7,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,4,4,3,4,0,0,21,3,15,18,23,28,27,11,3,129,17,3,9,23,16,15,11,3,94,322,14,21,46,23,15,8,0,454,94,35,47,77,54,72,22,0,415,63,63,84,94,100,88,29,8,523,79,55,91,123,129,129,42,11,658,77,127,146,192,254,181,63,7,1046,25,162,217,236,267,193,65,4,1168,15,104,253,279,294,239,49,0,1231,3,65,229,314,327,217,50,4,1203,0,30,151,204,229,114,25,4,761,0,7,117,192,182,141,21,5,669,0,3,61,119,141
501011003,0,0,0,0,3,8,0,0,0,4,0,0,0,0,8,0,0,0,3,3,0,3,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,3,6,14,18,4,6,3,55,4,0,12,13,14,10,3,0,61,116,0,17,18,13,9,0,0,176,25,12,21,43,30,32,15,0,177,11,16,28,43,36,31,19,3,194,23,23,35,53,43,45,14,4,245,20,48,86,109,83,70,31,7,455,13,67,106,97,91,80,22,3,481,4,35,140,119,148,105,22,7,592,0,29,162,166,156,88,15,3,621,0,10,60,109,65,42,11,3,300,0,4,53,91,77,48,14,0,285,0,0,18,60,55
501011004,0,0,5,0,0,13,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,3,0,18,4,3,10,14,17,9,11,0,67,6,0,5,15,6,8,0,0,35,123,8,14,14,16,7,3,0,181,32,15,46,50,24,30,11,0,209,27,17,48,55,34,46,4,4,236,24,36,73,59,63,67,9,0,327,24,38,90,98,95,83,21,3,454,11,47,106,100,87,74,20,3,446,3,33,123,116,133,76,24,0,508,0,29,101,142,129,89,20,0,507,0,7,51,80,63,52,15,5,284,0,3,41,77,65,39,12,0,230,0,0,15,33,50
501021005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,3,3,7,3,8,14,0,0,40,18,3,3,6,10,3,0,0,43,139,7,17,20,6,3,3,0,194,37,17,28,37,26,18,4,0,167,30,19,30,35,35,12,8,4,172,15,21,32,38,52,22,4,0,189,13,25,40,65,58,45,13,0,266,3,30,59,67,74,47,11,0,305,7,32,60,52,70,44,13,0,275,3,22,62,65,58,44,5,0,263,0,15,45,47,57,44,6,0,217,0,7,44,44,45,41,5,0,187,0,5,35,58,72
