SA2_MAINCODE_2016,M_M2_BusTot_15_24,M_M2_BusTot_25_34,M_M2_BusTot_35_44,M_M2_BusTot_45_54,M_M2_BusTot_55_64,M_M2_BusTot_65_74,M_M2_BusTot_75ov,M_M2_BusTot_Tot,M_M2_Other_M2_15_24,M_M2_Other_M2_25_34,M_M2_Other_M2_35_44,M_M2_Other_M2_45_54,M_M2_Other_M2_55_64,M_M2_Other_M2_65_74,M_M2_Other_M2_75ov,M_M2_Other_M2_Tot,M_M2_Tot_M2_15_24,M_M2_Tot_M2_25_34,M_M2_Tot_M2_35_44,M_M2_Tot_M2_45_54,M_M2_Tot_M2_55_64,M_M2_Tot_M2_65_74,M_M2_Tot_M2_75ov,M_M2_Tot_M2_Tot,M_M3_Trn_and_2_oth_Ms_15_24,M_M3_Trn_and_2_oth_Ms_25_34,M_M3_Trn_and_2_oth_Ms_35_44,M_M3_Trn_and_2_oth_Ms_45_54,M_M3_Trn_and_2_oth_Ms_55_64,M_M3_Trn_and_2_oth_Ms_65_74,M_M3_Trn_and_2_oth_Ms_75ov,M_M3_Trn_and_2_oth_Ms_Tot,M_M3_Bus2othMs_ex_tn_15_24,M_M3_Bus2othMs_ex_tn_25_34,M_M3_Bus2othMs_ex_tn_35_44,M_M3_Bus2othMs_ex_tn_45_54,M_M3_Bus2othMs_ex_tn_55_64,M_M3_Bus2othMs_ex_tn_65_74,M_M3_Bus2othMs_ex_tn_75ov,M_M3_Bus2othMs_ex_tn_Tot,M_M3_Other_M3_15_24,M_M3_Other_M3_25_34,M_M3_Other_M3_35_44,M_M3_Other_M3_45_54,M_M3_Other_M3_55_64,M_M3_Other_M3_65_74,M_M3_Other_M3_75ov,M_M3_Other_M3_Tot,M_M3_Tot_M3_15_24,M_M3_Tot_M3_25_34,M_M3_Tot_M3_35_44,M_M3_Tot_M3_45_54,M_M3_Tot_M3_55_64,M_M3_Tot_M3_65_74,M_M3_Tot_M3_75ov,M_M3_Tot_M3_Tot,M_Wkd_at_home_15_24,M_Wkd_at_home_25_34,M_Wkd_at_home_35_44,M_Wkd_at_home_45_54,M_Wkd_at_home_55_64,M_Wkd_at_home_65_74,M_Wkd_at_home_75ov,M_Wkd_at_home_Tot,M_Did_not_go_to_work_15_24,M_Did_not_go_to_work_25_34,M_Did_not_go_to_work_35_44,M_Did_not_go_to_work_45_54,M_Did_not_go_to_work_55_64,M_Did_not_go_to_work_65_74,M_Did_not_go_to_work_75ov,M_Did_not_go_to_work_Tot,M_MT_NS_15_24,M_MT_NS_25_34,M_MT_NS_35_44,M_MT_NS_45_54,M_MT_NS_55_64,M_MT_NS_65_74,M_MT_NS_75ov,M_MT_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75ov,M_Tot_Tot,F_M1_Train_15_24,F_M1_Train_25_34,F_M1_Train_35_44,F_M1_Train_45_54,F_M1_Train_55_64,F_M1_Train_65_74,F_M1_Train_75ov,F_M1_Train_Tot,F_M1_Bus_15_24,F_M1_Bus_25_34,F_M1_Bus_35_44,F_M1_Bus_45_54,F_M1_Bus_55_64,F_M1_Bus_65_74,F_M1_Bus_75ov,F_M1_Bus_Tot,F_M1_Ferry_15_24,F_M1_Ferry_25_34,F_M1_Ferry_35_44,F_M1_Ferry_45_54,F_M1_Ferry_55_64,F_M1_Ferry_65_74,F_M1_Ferry_75ov,F_M1_Ferry_Tot,F_M1_Tram_Inc_LR_15_24,F_M1_Tram_Inc_LR_25_34,F_M1_Tram_Inc_LR_35_44,F_M1_Tram_Inc_LR_45_54,F_M1_Tram_Inc_LR_55_64,F_M1_Tram_Inc_LR_65_74,F_M1_Tram_Inc_LR_75ov,F_M1_Tram_Inc_LR_Tot,F_M1_Taxi_15_24,F_M1_Taxi_25_34,F_M1_Taxi_35_44,F_M1_Taxi_45_54,F_M1_Taxi_55_64,F_M1_Taxi_65_74,F_M1_Taxi_75ov,F_M1_Taxi_Tot,F_M1_CarAsDriv_15_24,F_M1_CarAsDriv_25_34,F_M1_CarAsDriv_35_44,F_M1_CarAsDriv_45_54,F_M1_CarAsDriv_55_64,F_M1_CarAsDriv_65_74,F_M1_CarAsDriv_75ov,F_M1_CarAsDriv_Tot,F_M1_CarAsPas_15_24,F_M1_CarAsPas_25_34,F_M1_CarAsPas_35_44,F_M1_CarAsPas_45_54,F_M1_CarAsPas_55_64,F_M1_CarAsPas_65_74,F_M1_CarAsPas_75ov,F_M1_CarAsPas_Tot,F_M1_Truck_15_24,F_M1_Truck_25_34,F_M1_Truck_35_44,F_M1_Truck_45_54,F_M1_Truck_55_64,F_M1_Truck_65_74,F_M1_Truck_75ov,F_M1_Truck_Tot,F_M1_MBikeScoot_15_24,F_M1_MBikeScoot_25_34,F_M1_MBikeScoot_35_44,F_M1_MBikeScoot_45_54,F_M1_MBikeScoot_55_64,F_M1_MBikeScoot_65_74,F_M1_MBikeScoot_75ov,F_M1_MBikeScoot_Tot,F_M1_Bicycle_15_24,F_M1_Bicycle_25_34,F_M1_Bicycle_35_44,F_M1_Bicycle_45_54,F_M1_Bicycle_55_64,F_M1_Bicycle_65_74,F_M1_Bicycle_75ov,F_M1_Bicycle_Tot,F_M1_Other_15_24,F_M1_Other_25_34,F_M1_Other_35_44,F_M1_Other_45_54,F_M1_Other_55_64,F_M1_Other_65_74,F_M1_Other_75ov,F_M1_Other_Tot,F_M1_WlkOnly_15_24,F_M1_WlkOnly_25_34,F_M1_WlkOnly_35_44,F_M1_WlkOnly_45_54,F_M1_WlkOnly_55_64,F_M1_WlkOnly_65_74,F_M1_WlkOnly_75ov,F_M1_WlkOnly_Tot,F_M1_Tot_M1_15_24,F_M1_Tot_M1_25_34,F_M1_Tot_M1_35_44,F_M1_Tot_M1_45_54,F_M1_Tot_M1_55_64,F_M1_Tot_M1_65_74,F_M1_Tot_M1_75ov,F_M1_Tot_M1_Tot,F_M2_TrnBus_15_24,F_M2_TrnBus_25_34,F_M2_TrnBus_35_44,F_M2_TrnBus_45_54,F_M2_TrnBus_55_64,F_M2_TrnBus_65_74,F_M2_TrnBus_75ov,F_M2_TrnBus_Tot
319051525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,48,31,20,126,12,0,8,10,16,4,0,58,0,0,0,0,0,0,3,6,92,106,157,173,190,75,31,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,23,28,48,24,7,0,164,7,0,0,3,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,7,12,7,0,35,41,28,37,59,47,16,4,229,0,0,0,0,0,0,0,0
319051526,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,3,3,25,3,8,0,5,12,3,0,29,0,0,0,0,0,0,0,3,64,74,80,92,80,25,4,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,41,45,49,46,0,0,202,8,3,5,9,4,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,4,0,0,18,30,41,56,55,53,4,0,244,0,0,0,0,0,0,0,0
397979799,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,9,8,0,0,39,0,0,0,0,0,0,0,0,14,40,45,37,32,7,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,8,0,0,0,13,0,0,0,0,0,0,0,0,6,3,9,8,0,0,0,22,0,0,0,0,0,0,0,0
399999499,24,37,22,16,13,3,0,127,140,219,174,168,129,19,0,847,213,302,235,218,149,26,5,1161,22,25,5,11,3,0,0,77,8,16,6,12,8,0,0,48,5,16,18,8,6,3,0,57,36,55,34,31,19,3,0,177,48,143,214,208,208,94,29,938,867,1176,1265,1389,1405,493,73,6670,111,114,134,130,94,48,18,655,10361,16817,16501,16213,11760,2852,299,74802,48,43,21,17,19,4,0,156,100,92,40,55,34,10,0,325,0,3,3,0,0,0,0,8,6,4,3,3,0,0,0,12,5,10,11,7,6,0,0,41,1504,2711,3643,4305,2852,529,34,15575,319,259,207,343,242,51,7,1432,9,18,12,29,31,5,0,95,5,18,8,13,0,0,0,43,12,15,10,11,3,0,0,53,21,62,53,71,55,11,4,280,72,97,69,68,60,14,0,367,2091,3325,4087,4924,3296,618,43,18388,21,19,9,10,3,3,0,59
401011001,164,328,332,220,122,18,4,1183,87,255,235,202,117,23,0,926,415,889,857,642,382,59,5,3248,22,53,49,18,21,6,0,172,22,23,27,18,5,0,0,93,7,18,8,12,5,0,0,46,52,96,80,47,27,4,0,307,10,102,136,134,81,46,11,519,681,828,714,612,570,171,19,3591,51,86,78,74,38,18,11,351,4811,12450,12494,10642,7252,1541,162,49351,537,1128,894,820,539,54,3,3982,1571,3125,2385,2453,1719,245,12,11510,0,3,0,3,0,0,0,12,217,442,307,258,166,21,3,1414,16,30,20,19,22,0,3,103,1669,4638,5308,5151,2979,432,27,20207,595,1280,995,1007,713,112,10,4710,0,0,0,0,0,0,0,0,6,31,41,36,13,0,0,132,103,266,240,210,102,9,3,923,14,35,28,29,21,5,3,131,247,613,286,320,196,48,6,1710,4976,11593,10500,10304,6461,917,71,44834,58,85,47,57,40,5,0,292
401011002,3,8,3,4,5,0,0,23,3,4,6,10,3,0,0,31,19,22,14,16,9,4,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,8,0,0,0,0,0,9,11,11,14,15,17,16,6,86,154,75,46,44,48,40,7,399,6,4,3,3,3,0,0,25,627,810,636,551,422,195,34,3277,23,33,20,35,13,5,0,125,81,90,55,66,50,8,0,348,0,0,0,0,0,0,0,0,8,3,0,3,0,0,0,14,0,0,3,0,0,0,0,5,465,903,827,992,744,128,6,4064,88,76,39,49,53,18,3,334,0,0,0,0,0,0,0,0,3,3,4,0,5,0,0,16,3,16,15,15,12,0,0,64,0,3,3,3,3,0,0,16,40,40,26,19,22,11,0,162,704,1170,992,1188,892,179,7,5144,4,10,0,0,4,0,0,23
401021003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,19,34,38,30,3,130,17,12,8,14,8,8,0,70,3,0,0,0,0,3,0,4,81,111,102,165,170,87,13,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,44,59,115,68,20,0,343,6,3,0,0,10,0,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,7,14,9,7,0,38,63,49,63,132,84,25,6,416,0,0,0,0,0,0,0,0
401021004,0,0,0,3,0,0,0,8,0,5,0,3,0,0,0,6,8,3,0,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,34,71,87,52,4,266,70,27,18,19,31,17,3,185,5,0,8,3,4,3,0,16,356,290,327,395,370,159,23,1918,0,0,0,3,0,0,0,3,7,5,5,5,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,210,211,275,339,256,48,4,1343,41,9,7,7,17,6,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,3,3,0,0,8,8,6,6,5,8,3,0,32,268,228,297,357,288,59,3,1505,0,0,0,0,0,0,0,0
401021005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,11,22,17,5,66,32,13,3,8,16,10,0,78,3,0,0,3,3,0,0,3,141,118,98,113,126,55,11,667,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,90,118,170,91,23,4,602,21,8,3,0,10,3,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,11,0,6,5,7,3,0,34,146,97,131,182,104,33,4,691,0,0,0,0,0,0,0,0
401021006,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,8,7,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,20,33,37,34,7,143,42,30,23,23,31,10,4,160,5,3,0,0,0,0,0,13,324,379,336,369,310,120,33,1878,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,137,194,233,154,20,3,871,27,14,23,22,12,5,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,7,15,9,8,11,16,11,0,63,183,162,227,268,185,30,3,1058,0,0,0,0,0,0,0,0
401021007,7,4,0,0,5,0,0,16,0,0,3,3,0,0,0,6,4,4,3,3,5,0,0,17,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,22,28,32,31,6,120,117,48,37,31,43,13,4,304,9,11,3,3,0,0,0,32,668,628,540,680,506,156,26,3198,0,0,0,0,0,0,0,0,21,5,4,3,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,405,501,615,717,442,61,8,2744,110,21,17,16,14,3,0,181,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,23,6,15,11,17,0,0,66,549,542,657,752,475,68,8,3053,0,0,0,0,0,0,0,0
401021008,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,15,21,29,27,10,117,3,11,11,23,5,4,0,61,0,0,4,4,0,0,3,12,69,136,192,196,128,66,21,813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,52,57,40,8,0,202,8,0,0,7,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,5,0,13,36,33,53,68,44,10,0,239,0,0,0,0,0,0,0,0
401021009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,8,7,3,44,6,6,0,7,4,0,0,25,0,0,0,0,0,0,0,3,31,20,39,68,39,19,3,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,24,24,49,26,4,0,152,3,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,7,0,0,0,6,25,27,29,59,26,4,0,163,0,0,0,0,0,0,0,0
401021010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,22,19,22,6,89,20,6,8,3,8,4,0,44,0,0,0,0,0,0,0,4,75,91,98,128,122,56,4,578,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,28,32,56,52,10,0,205,0,3,3,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,6,0,0,17,23,38,34,63,66,19,0,235,0,0,0,0,0,0,0,0
401031011,3,3,3,0,0,0,0,10,0,3,0,0,0,0,0,6,8,11,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,34,52,61,37,17,218,42,29,14,14,23,11,7,131,0,3,0,0,3,7,0,18,244,307,300,364,310,130,34,1691,0,0,0,0,0,0,0,0,11,16,8,4,7,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,187,246,283,357,270,53,0,1389,51,12,11,7,6,5,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,12,0,0,0,0,3,0,0,14,21,14,7,8,7,3,0,57,275,303,314,383,290,61,0,1627,0,0,0,0,0,0,0,0
401031012,3,3,0,0,0,0,0,6,4,0,3,3,0,0,0,11,9,4,3,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,19,24,40,39,13,148,46,19,12,10,9,6,4,109,7,0,0,0,3,0,0,13,288,223,191,161,208,103,31,1198,0,0,0,0,0,0,0,0,10,12,7,3,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,189,170,212,141,47,0,883,38,17,8,7,4,3,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,8,0,0,0,3,0,0,0,3,9,6,0,0,8,3,0,24,185,221,189,231,153,52,0,1039,0,0,0,0,0,0,0,7
401031013,0,3,0,3,0,0,0,5,0,3,3,6,5,0,0,21,3,8,16,6,9,3,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,3,0,0,0,0,8,10,20,27,43,50,56,13,200,57,52,51,56,55,16,3,292,9,11,11,15,3,0,0,47,398,954,973,869,672,267,33,4171,0,0,0,0,0,0,0,6,25,42,21,20,14,0,0,112,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,3,0,0,3,0,0,7,407,913,1012,1101,788,146,7,4377,62,53,45,42,30,3,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,7,7,0,0,30,0,0,6,4,5,3,0,21,23,18,21,21,15,3,0,106,518,1040,1117,1207,861,153,9,4905,3,0,4,4,3,0,0,15
401041014,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,14,19,19,15,3,83,16,3,0,3,8,3,0,34,0,0,0,0,0,0,0,3,69,78,81,124,83,36,10,481,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,34,63,65,55,7,0,248,8,0,7,6,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,3,0,0,0,11,37,34,76,68,61,8,0,284,0,0,0,0,0,0,0,0
401041015,5,3,0,0,0,0,0,12,3,3,3,0,8,0,0,11,4,3,4,4,8,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,22,19,13,0,90,63,30,25,28,18,3,0,163,0,10,3,3,3,0,0,19,411,516,473,463,334,93,18,2306,0,0,0,0,0,0,0,0,19,28,13,10,3,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,260,380,385,493,391,60,3,1971,63,24,12,17,10,8,0,138,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,3,19,15,13,9,3,0,62,350,449,427,542,416,76,3,2258,0,0,0,0,0,0,0,3
401041016,0,0,0,0,0,0,0,3,0,8,0,5,0,0,0,12,3,6,3,5,0,0,0,14,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,3,7,31,43,28,19,11,143,35,17,12,10,16,10,3,107,0,3,3,11,4,0,0,20,215,325,308,355,239,103,16,1563,0,0,0,0,0,0,0,0,15,9,14,10,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,205,277,359,262,50,4,1273,32,22,7,18,11,4,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,6,3,3,14,10,7,0,35,168,247,302,403,280,58,6,1466,0,0,0,3,0,0,0,3
401051017,10,7,3,4,0,0,0,32,0,9,6,4,7,0,0,31,20,28,13,13,10,5,0,82,0,3,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,3,3,7,0,0,0,11,3,19,20,34,39,31,4,144,125,93,45,38,43,30,3,372,13,11,5,9,10,8,0,55,859,1309,1146,1103,858,301,41,5611,4,3,4,0,0,0,0,13,72,70,28,22,17,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,0,0,13,671,960,989,1089,681,135,10,4540,109,64,30,53,35,8,0,299,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,10,15,8,4,3,0,0,40,0,0,4,0,4,0,0,8,45,41,24,20,24,14,0,164,911,1154,1091,1194,769,162,14,5301,4,5,7,0,0,0,0,24
401051018,4,0,3,0,0,0,0,9,5,3,4,4,3,0,0,20,11,7,6,4,3,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,5,3,0,0,0,0,0,10,3,9,33,19,26,7,0,100,70,26,26,22,17,11,3,173,4,7,5,0,3,0,0,23,438,608,575,539,361,103,16,2644,0,3,0,0,0,0,0,3,16,26,15,8,3,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,250,345,377,438,327,45,3,1778,79,30,12,18,30,7,0,180,0,4,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,10,15,16,12,17,10,0,0,74,362,427,428,481,378,55,3,2137,0,4,0,0,0,0,0,4
401051019,3,0,3,0,0,0,0,7,0,6,3,3,5,0,0,20,12,11,3,3,6,0,0,40,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,3,11,16,27,38,36,17,8,140,49,27,26,28,16,10,0,153,4,5,3,7,3,0,0,21,376,601,536,570,421,124,29,2668,0,0,0,0,0,0,0,3,27,26,8,12,11,0,0,85,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,242,470,452,564,397,57,6,2188,41,36,26,25,20,3,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,10,0,0,0,0,3,0,0,3,15,16,7,13,9,3,0,71,334,559,495,629,441,69,5,2530,0,3,3,0,0,0,0,9
401061020,0,0,0,0,0,0,0,4,5,4,3,0,0,0,0,8,6,6,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,9,14,4,0,36,17,4,7,12,7,3,0,50,3,0,0,0,0,0,0,0,126,158,137,151,117,28,3,722,0,0,0,0,0,0,0,0,15,4,3,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,83,106,101,107,96,10,0,504,23,7,10,3,5,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,5,9,0,4,3,0,0,18,127,120,116,116,100,10,0,597,0,0,0,0,0,0,0,3
401061021,0,5,0,0,3,0,0,5,7,0,7,3,0,0,0,16,9,9,7,7,4,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,19,30,15,0,84,42,26,16,18,21,7,3,131,3,4,3,3,5,0,0,19,339,504,426,358,295,97,21,2041,0,0,0,0,0,0,0,3,29,23,9,17,8,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,323,278,367,245,43,0,1475,45,21,19,17,13,3,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,3,0,0,0,9,0,3,0,7,3,0,0,12,16,0,6,11,10,3,0,53,311,372,315,417,282,52,3,1749,3,0,3,0,0,0,0,6
401061022,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,14,21,18,12,73,26,13,4,7,15,6,4,74,0,5,0,0,0,0,0,9,151,209,161,158,156,63,16,910,0,0,0,0,0,0,0,0,13,16,7,7,9,3,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,95,221,198,243,162,35,0,948,18,13,8,8,9,3,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,6,0,3,0,0,15,0,0,0,0,3,0,0,5,4,3,7,8,13,3,0,38,130,257,215,267,193,46,5,1112,0,0,0,0,0,0,0,6
