SA2_MAINCODE_2016,Tot_65_69_HW_0,Tot_65_69_HW_1_15,Tot_65_69_HW_16_24,Tot_65_69_HW_25_34,Tot_65_69_HW_35_39,Tot_65_69_HW_40,Tot_65_69_HW_41_48,Tot_65_69_HW_49mor,Tot_65_69_HW_NS,Tot_65_69_Tot,Tot_70_74_HW_0,Tot_70_74_HW_1_15,Tot_70_74_HW_16_24,Tot_70_74_HW_25_34,Tot_70_74_HW_35_39,Tot_70_74_HW_40,Tot_70_74_HW_41_48,Tot_70_74_HW_49mor,Tot_70_74_HW_NS,Tot_70_74_Tot,Tot_75ov_HW_0,Tot_75ov_HW_1_15,Tot_75ov_HW_16_24,Tot_75ov_HW_25_34,Tot_75ov_HW_35_39,Tot_75ov_HW_40,Tot_75ov_HW_41_48,Tot_75ov_HW_49mor,Tot_75ov_HW_NS,Tot_75ov_Tot,Tot_Tot_HW_0,Tot_Tot_HW_1_15,Tot_Tot_HW_16_24,Tot_Tot_HW_25_34,Tot_Tot_HW_35_39,Tot_Tot_HW_40,Tot_Tot_HW_41_48,Tot_Tot_HW_49mor,Tot_Tot_HW_NS,Tot_Tot_Tot
107041148,0,22,19,12,3,6,0,11,3,71,3,5,6,0,0,3,0,0,0,18,0,3,0,0,0,0,0,0,0,9,61,505,367,328,257,347,137,314,29,2345
107041150,3,30,16,7,4,7,3,10,0,90,0,9,9,3,0,3,0,0,3,27,0,9,3,0,0,0,0,3,3,20,117,677,534,492,543,491,250,401,61,3572
107041548,19,79,63,41,53,37,19,35,9,357,3,30,19,5,12,15,0,13,3,99,5,12,5,3,4,6,3,5,9,54,754,2422,2388,2436,5105,3385,1664,1970,317,20449
107041549,15,45,34,18,29,30,6,16,0,193,3,22,10,7,4,3,0,6,0,52,0,11,4,3,4,4,0,0,9,27,366,667,1089,1000,1403,1530,572,743,103,7475
108011151,4,12,13,6,7,4,3,17,3,67,0,11,3,6,0,3,3,5,0,37,3,3,3,0,3,6,0,14,0,31,47,195,150,149,190,172,90,281,26,1300
108011152,11,34,35,21,28,8,9,16,3,170,0,17,12,11,3,7,3,3,3,54,0,6,0,4,0,5,0,0,4,22,186,674,600,660,792,567,291,408,102,4284
108011153,6,26,10,12,0,9,0,3,0,62,0,6,3,3,0,3,0,3,0,26,0,10,0,7,0,3,0,3,0,14,45,222,139,192,125,162,45,140,22,1086
108011154,4,31,15,18,9,13,0,6,3,97,3,9,4,6,0,3,0,6,3,30,4,4,0,0,0,0,0,0,8,19,91,304,289,378,425,333,176,261,59,2322
108021155,16,42,38,34,26,27,12,31,11,244,0,12,12,6,8,4,3,11,9,65,0,7,10,8,9,3,3,0,3,37,278,730,799,992,1487,889,480,696,195,6538
108021156,7,24,11,17,11,13,7,23,4,115,0,10,5,9,0,11,3,20,4,51,8,5,9,3,3,3,0,9,7,50,72,271,200,205,185,246,149,368,58,1754
108021157,10,10,18,11,16,9,3,12,0,94,3,7,15,0,0,3,3,3,0,36,0,0,0,3,0,3,0,3,0,12,107,270,288,334,470,337,197,374,57,2430
108021158,3,13,8,7,3,7,5,7,0,58,0,5,6,3,0,3,0,0,3,22,3,3,0,0,0,5,0,0,0,17,66,321,292,336,332,203,112,198,39,1900
108021159,5,20,9,6,4,12,3,23,3,85,3,3,6,0,0,6,3,6,0,36,5,10,0,4,4,3,4,12,3,43,34,181,166,157,131,132,78,279,31,1201
108021160,4,11,13,9,4,5,0,5,0,50,0,8,4,3,0,0,0,0,0,14,0,0,0,0,0,0,0,3,3,6,59,210,130,154,154,117,66,126,36,1047
108031161,3,6,0,0,3,4,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,24,27,21,23,21,43,17,31,9,216
108041162,4,49,23,11,5,14,3,21,3,131,0,17,7,17,0,0,0,3,3,54,0,4,3,5,0,7,3,0,6,25,105,520,404,476,497,415,211,376,71,3076
108041163,11,71,37,39,27,31,14,23,4,262,4,40,24,8,4,4,0,4,3,96,0,16,6,3,0,4,0,4,3,42,352,1263,995,1399,1710,1285,582,982,156,8721
108041164,9,59,71,44,35,45,21,28,8,325,7,31,27,9,4,15,8,6,6,110,0,21,4,9,0,6,0,0,3,51,403,1342,1220,1602,2271,2010,936,1403,198,11392
108041165,0,11,4,11,7,9,6,28,5,73,0,5,4,9,8,0,0,9,0,46,0,6,5,4,6,3,3,8,4,43,36,143,98,123,153,161,88,338,44,1176
108041166,4,24,16,15,14,17,9,18,3,114,11,10,3,7,5,9,3,13,4,64,0,14,4,3,3,0,0,4,0,30,108,367,322,416,619,473,274,494,71,3148
108051167,5,25,12,22,6,18,8,27,3,122,4,18,6,5,7,5,4,9,0,63,3,7,9,5,3,3,3,3,8,38,67,264,194,242,274,249,112,302,45,1753
108051168,4,20,11,5,5,6,5,3,3,69,3,6,4,0,0,0,0,6,6,36,3,9,0,4,0,4,0,3,4,30,65,282,188,205,183,173,80,170,36,1384
108051169,21,81,53,40,38,26,15,29,7,319,7,31,18,13,15,10,0,9,7,112,5,14,3,5,3,8,0,4,11,57,414,1321,1243,1601,2251,1630,811,1082,223,10580
108051170,3,38,22,26,7,18,4,19,6,133,4,12,9,7,3,9,6,19,5,72,4,16,5,5,4,7,0,13,0,53,61,305,177,191,133,204,99,357,52,1576
108051171,3,12,8,8,3,10,0,12,0,46,0,6,7,3,0,0,0,3,0,22,0,3,0,3,0,0,0,3,0,11,186,157,201,204,230,213,91,171,44,1479
109011172,10,45,32,21,26,19,5,29,0,179,0,13,5,0,4,3,0,6,3,49,3,11,4,4,0,0,3,0,3,25,215,576,558,709,1200,1044,599,852,98,5840
109011173,5,20,6,14,3,3,4,12,9,68,8,8,5,3,0,0,0,0,0,24,3,3,0,0,0,0,0,0,0,10,70,232,190,248,292,343,203,278,38,1898
109011174,15,93,59,48,49,32,17,43,12,365,8,33,15,13,3,5,3,11,0,89,5,8,9,0,4,3,3,3,4,42,506,1670,1419,1856,2682,1812,1140,1298,206,12590
109011175,13,29,23,22,19,24,5,53,4,187,11,24,15,8,3,14,11,34,6,112,12,12,12,14,7,8,4,20,7,98,168,435,335,396,445,590,367,874,84,3694
109011176,9,24,22,15,14,18,13,6,7,113,0,7,4,4,0,3,0,3,0,24,0,5,3,3,0,0,0,3,0,18,151,591,409,539,719,642,373,535,82,4037
109021177,12,9,3,12,6,5,0,15,3,69,6,3,4,3,0,9,0,3,0,23,0,3,0,3,3,3,3,4,0,23,53,138,111,143,208,200,87,325,39,1315
109021178,3,20,13,18,6,17,3,23,0,102,3,10,9,4,4,3,0,7,0,41,0,3,4,4,0,3,3,0,3,25,92,225,195,237,429,373,172,356,56,2132
109021179,3,9,4,6,9,7,8,20,6,65,0,3,3,3,0,0,3,3,0,21,4,0,4,9,3,0,4,8,0,31,52,126,121,180,231,255,137,530,55,1680
109031180,0,15,27,8,7,14,10,19,10,100,7,10,4,3,0,4,0,5,4,39,3,0,6,0,0,3,0,0,3,17,123,277,247,289,358,418,204,326,60,2292
109031181,11,22,9,9,12,14,3,27,7,111,7,12,10,4,4,10,0,21,0,68,4,9,5,3,3,5,0,8,3,47,104,308,200,254,483,513,232,522,53,2656
109031182,7,36,19,20,12,17,9,12,3,132,4,14,3,9,0,7,3,7,3,47,3,3,8,3,5,4,0,3,3,31,138,383,321,425,668,548,260,409,59,3206
109031183,7,16,22,10,6,19,10,49,9,148,3,17,12,3,0,10,5,40,7,95,6,15,9,8,6,9,3,20,3,77,106,318,231,249,321,406,217,842,68,2762
109031184,4,12,13,9,4,5,3,13,4,59,4,10,7,6,0,0,0,4,3,29,5,4,3,3,4,0,0,3,0,19,92,261,190,225,321,249,148,243,46,1792
109031185,8,41,22,20,13,15,9,43,11,186,11,19,14,9,0,6,6,15,8,85,3,16,9,4,3,0,3,16,6,66,150,401,324,387,427,496,234,739,89,3253
110011186,21,73,43,39,44,28,14,50,3,318,0,40,18,17,7,11,9,17,6,138,0,18,6,6,6,8,0,12,5,64,423,1579,1138,1385,2413,1532,864,1410,208,10940
110011187,9,17,10,3,5,13,8,43,0,119,0,10,3,3,5,10,6,34,0,78,6,3,15,4,0,9,11,23,0,64,50,199,185,181,331,251,168,469,37,1874
110011188,0,17,11,8,5,3,6,26,3,90,0,6,12,6,0,5,0,12,0,52,8,10,13,9,5,9,5,7,4,57,44,170,144,152,197,219,89,290,31,1326
110011189,3,17,4,16,9,9,9,50,7,118,3,5,4,6,9,12,9,19,0,64,3,8,3,7,0,8,3,8,0,44,44,149,120,161,150,207,115,435,27,1418
110021190,12,26,30,11,18,18,12,48,7,170,7,24,17,8,10,15,0,24,5,108,8,17,11,11,4,14,0,17,6,78,124,398,342,363,542,407,204,595,83,3059
110021191,9,47,23,8,29,17,9,20,3,176,4,23,10,7,4,14,7,10,7,74,3,10,4,9,3,9,3,8,19,68,205,625,520,787,1261,766,429,619,149,5353
110021192,0,5,7,7,3,8,3,29,3,69,0,10,4,5,0,5,0,25,0,50,5,3,8,4,3,3,5,18,0,55,40,128,88,112,87,142,61,343,33,1039
110021193,5,18,17,13,11,11,6,44,4,120,0,10,3,15,0,12,9,27,7,81,0,14,3,9,3,3,3,18,3,60,63,177,158,190,203,255,115,543,47,1751
110021194,7,23,17,10,16,16,6,40,4,136,0,18,6,13,3,7,7,26,0,85,3,7,10,6,0,4,0,22,10,63,88,284,215,255,308,292,128,500,63,2140
110031195,5,21,12,10,22,26,10,25,5,129,8,8,7,4,9,4,0,10,4,48,4,8,7,0,3,3,0,3,0,22,157,298,295,408,848,649,328,636,102,3712
110031196,3,12,4,15,14,11,9,38,6,122,3,14,3,6,5,7,0,19,9,71,9,5,3,11,5,9,0,17,0,62,77,166,115,177,178,335,188,911,60,2212
110031197,8,18,14,12,18,14,4,11,3,106,0,14,3,0,0,3,0,3,0,34,5,0,0,0,3,7,0,0,0,18,125,349,280,367,644,565,250,441,67,3097
110031198,11,14,13,8,10,23,3,36,0,122,3,8,5,9,0,7,0,13,4,54,6,7,5,0,3,4,3,9,9,51,98,148,151,176,242,349,182,607,57,2000
110041199,4,17,21,11,12,16,8,20,0,111,0,10,9,6,3,0,0,6,3,36,0,3,3,0,0,4,0,3,7,19,141,472,359,461,734,589,351,665,72,3841
110041200,0,13,18,8,5,10,8,28,0,86,4,6,3,6,0,3,6,21,3,51,3,9,4,11,3,3,3,22,4,58,69,139,132,146,164,277,250,1001,54,2226
110041201,4,18,18,16,17,16,11,34,6,140,3,7,9,16,3,11,3,23,0,76,4,13,7,11,3,8,3,9,3,63,99,258,218,330,404,400,232,642,69,2654
110041202,8,32,28,24,28,14,0,26,0,165,3,17,9,11,4,3,0,3,0,60,0,9,6,0,3,3,0,6,8,38,215,749,659,833,1219,1044,428,745,107,6004
110041203,17,48,54,30,55,36,23,47,5,305,0,33,16,10,3,19,3,10,11,107,4,12,16,3,3,0,0,5,6,50,407,1108,1050,1278,2275,1618,838,1152,194,9917
110041204,9,28,16,11,28,16,7,11,4,133,5,16,11,5,6,5,4,3,3,62,0,9,4,3,0,0,0,4,3,25,151,348,277,422,1170,1327,791,930,118,5531
110041205,16,40,29,29,17,20,18,70,7,244,4,28,17,11,6,8,6,35,5,128,7,26,4,12,12,18,5,31,6,115,125,404,319,412,465,588,271,895,94,3586
111011206,11,30,26,17,7,7,5,9,5,123,4,13,10,8,6,3,4,3,3,51,3,10,0,4,0,0,0,0,0,23,206,818,754,744,1069,1037,462,597,83,5775
111011207,0,6,4,9,3,3,0,0,0,28,0,3,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,17,105,66,89,68,75,28,69,10,527
111011208,6,56,29,30,25,17,13,19,0,188,4,26,12,9,4,8,0,9,5,68,0,11,3,3,3,8,3,4,4,37,469,1746,1639,1683,2243,2058,948,1072,187,12046
111011209,11,56,44,26,23,33,3,30,3,235,4,30,9,9,3,8,0,9,0,74,0,10,8,3,3,0,4,5,5,35,330,1395,1061,1182,2155,1761,951,1216,184,10225
111011210,0,16,11,0,3,0,0,3,0,33,0,3,0,0,3,0,0,0,0,6,0,0,0,0,3,0,0,0,0,7,76,306,250,239,250,184,81,98,13,1491
111011211,0,8,3,0,0,3,0,3,0,20,0,7,3,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,28,111,102,128,157,181,65,127,19,910
111011212,0,17,9,6,6,4,4,0,0,52,0,16,3,3,0,0,0,0,0,26,0,8,4,0,0,0,0,0,0,10,64,387,257,279,247,230,120,180,29,1788
111011213,4,15,11,8,0,4,0,6,0,58,0,10,3,6,0,0,0,0,0,17,0,3,3,0,0,0,0,0,0,4,25,204,173,171,134,168,68,144,10,1097
111011214,6,36,23,14,27,10,3,11,0,139,3,23,9,3,5,3,6,4,0,59,3,11,3,4,3,0,0,0,3,24,211,977,738,716,1319,1024,511,641,74,6210
111021215,3,14,12,10,6,3,4,11,3,62,0,12,3,0,0,0,0,9,0,19,0,5,0,0,0,0,0,0,0,8,81,207,199,278,317,297,129,242,35,1789
111021216,0,18,5,5,3,3,0,4,0,45,0,10,5,4,0,0,0,0,0,24,0,7,4,0,0,0,0,0,0,6,33,159,128,120,109,142,40,95,8,844
111021217,3,11,6,7,4,4,4,8,3,51,0,7,5,3,0,4,3,0,0,15,0,0,0,0,3,0,0,0,0,3,108,316,285,342,503,434,264,356,45,2645
111021218,15,31,34,40,18,22,11,22,0,184,4,26,17,0,3,8,3,3,0,66,0,11,11,3,0,4,0,0,0,28,237,723,689,733,1293,979,557,669,108,5984
111021219,4,32,23,18,18,8,10,12,5,128,0,23,9,4,3,5,4,3,4,62,0,12,5,3,3,0,0,3,3,31,145,644,572,628,655,641,330,478,72,4164
111021220,0,22,14,6,0,4,0,8,0,54,0,4,0,3,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,9,38,200,111,121,201,230,129,171,21,1213
111021221,0,10,3,5,3,3,0,10,0,34,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,30,95,98,132,160,183,99,129,20,956
111031222,3,35,13,25,8,4,4,15,0,106,0,20,4,4,3,3,0,0,3,41,0,14,10,6,0,0,0,0,0,26,254,1432,982,973,1214,802,433,556,94,6737
111031223,7,14,7,13,24,14,5,15,6,105,0,3,0,0,0,4,3,5,3,21,0,3,0,0,0,0,0,0,4,9,180,371,472,539,1395,1529,919,1230,131,6766
111031224,12,62,41,34,33,27,10,26,4,245,3,28,10,9,4,5,7,8,3,75,3,28,10,3,9,3,4,3,5,58,405,1403,1190,1287,2475,2231,1221,1512,198,11917
111031225,15,46,50,31,18,38,13,19,0,224,12,21,12,10,5,9,3,6,3,80,0,9,7,4,4,0,0,0,3,39,515,844,1516,1528,1764,2331,674,1062,145,10384
111031226,3,6,3,4,3,5,0,0,0,36,0,4,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,33,198,159,213,278,272,122,250,17,1554
111031227,4,28,34,20,18,27,3,19,5,155,3,13,8,5,3,8,3,0,0,46,0,10,4,0,3,3,4,0,3,28,279,795,798,928,1581,1645,855,1095,141,8103
111031228,4,20,13,9,3,12,0,8,0,83,0,15,3,9,3,4,0,3,0,32,0,15,11,3,0,0,0,3,0,30,106,634,495,525,472,523,258,439,35,3501
111031229,11,55,51,30,59,47,18,37,14,325,16,35,24,13,7,8,3,10,6,123,4,19,5,3,0,3,0,6,9,48,735,1748,1894,2152,4726,3590,1761,2159,256,19020
111031230,0,6,9,3,15,13,5,15,3,76,0,3,5,0,3,3,0,0,0,24,0,0,0,0,0,0,0,0,0,6,147,108,164,194,773,1024,662,954,61,4082
111031231,8,25,28,10,16,25,9,23,5,152,0,13,8,3,3,4,0,0,0,39,0,6,0,3,0,0,0,4,3,23,298,1124,812,796,1668,1245,588,862,139,7529
111031232,3,23,12,8,9,8,0,9,0,77,0,3,3,4,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,10,76,184,266,223,333,322,123,137,32,1703
111031233,9,26,18,16,18,18,6,22,0,132,0,13,3,0,0,8,4,3,0,43,0,12,4,0,0,3,0,3,3,19,206,619,643,780,1077,1031,441,662,92,5553
111031234,12,21,29,15,16,16,3,7,0,129,3,14,10,4,0,3,0,0,0,34,0,12,0,0,0,3,0,0,0,27,281,547,754,826,976,1153,314,477,80,5391
111031235,11,45,21,30,24,18,7,12,0,172,0,17,9,7,5,4,0,5,3,50,0,3,4,0,0,0,0,3,0,16,153,525,458,607,1249,1218,588,798,86,5677
112011236,16,83,65,36,45,20,15,30,3,319,3,37,13,12,6,7,4,9,8,96,3,17,8,3,3,0,3,4,11,55,291,1188,1083,1422,1874,1217,673,994,176,8911
112011237,22,45,47,36,16,22,6,34,4,235,10,29,17,12,9,16,4,21,3,104,0,15,18,8,3,16,7,10,3,82,154,590,585,699,810,619,283,651,70,4464
112011238,0,18,15,11,5,12,3,12,0,78,0,12,3,9,0,3,3,0,3,31,0,5,11,0,0,3,3,0,3,29,58,342,284,341,247,335,137,277,38,2059
112011239,4,27,6,10,6,6,3,4,0,60,0,12,4,3,0,0,0,0,0,22,0,9,5,0,3,0,0,0,0,14,53,374,258,274,200,209,79,187,28,1658
112011240,11,54,24,27,16,14,4,24,5,173,7,19,11,5,3,3,0,3,3,57,0,4,3,0,0,3,0,4,3,23,189,957,877,1110,991,941,411,639,141,6253
112011241,0,12,4,16,5,5,0,10,3,62,3,3,5,3,3,0,0,4,0,21,0,4,0,0,0,0,0,6,0,13,39,207,140,174,172,148,125,202,32,1234
112011242,3,16,8,4,0,7,0,10,3,60,0,7,9,5,0,0,0,0,0,23,0,9,0,0,0,0,0,0,0,7,40,310,215,228,156,235,81,212,31,1514
112011243,4,43,26,18,8,16,8,14,4,135,0,14,10,3,5,3,0,8,0,46,0,10,0,3,0,0,0,3,6,24,106,512,437,483,419,387,156,330,85,2917
112021244,7,33,19,22,20,14,7,15,3,139,3,13,6,3,9,4,3,5,0,49,0,4,3,3,5,0,0,4,4,33,180,528,526,782,914,805,339,532,109,4715
112021245,4,12,7,15,7,16,3,35,3,103,0,10,8,9,3,3,0,17,0,58,4,11,10,10,6,5,3,8,8,64,42,159,158,195,188,197,91,367,39,1433
112021246,4,26,20,12,11,14,3,17,3,104,3,10,3,4,0,3,3,4,0,31,0,8,5,0,4,0,0,0,4,23,95,393,333,417,571,344,164,258,58,2644
112021247,3,17,20,19,12,17,0,30,3,119,0,18,4,5,3,9,0,11,0,44,0,7,8,4,0,3,11,13,8,47,65,321,247,301,334,370,172,391,59,2258
112021248,27,105,83,66,74,58,20,49,11,499,3,47,16,25,10,8,8,14,3,134,0,14,7,5,0,10,4,5,19,66,484,1715,1656,2210,3372,2361,1082,1549,264,14698
112021249,9,39,25,26,15,17,3,48,6,191,4,24,10,13,5,10,8,21,5,97,6,14,10,3,0,4,5,23,8,69,81,445,342,435,399,374,178,521,91,2880
112031250,10,36,20,12,11,8,3,16,5,125,0,16,5,3,4,3,0,3,0,33,0,19,6,3,0,6,0,3,3,35,112,726,517,621,637,555,267,592,66,4085
112031251,4,35,23,19,19,23,8,18,0,151,3,11,11,16,6,13,5,8,0,66,0,5,5,0,0,3,0,4,3,28,185,590,516,670,1035,691,396,572,111,4769
112031252,9,43,17,16,6,12,4,25,0,124,3,13,4,5,0,3,3,11,3,41,0,14,3,5,5,0,3,13,3,43,50,351,196,242,159,236,125,340,47,1745
112031253,11,17,10,8,3,4,4,15,0,66,0,11,3,3,0,0,0,5,4,39,0,9,0,4,0,5,3,0,3,19,80,423,338,348,266,308,131,357,55,2304
112031254,19,71,48,49,38,25,11,19,0,279,3,26,20,15,4,10,3,10,3,96,7,10,3,9,4,3,3,3,8,46,253,830,939,1270,1302,1084,430,758,175,7043
112031550,7,36,13,3,12,7,0,3,0,77,0,6,10,3,0,0,3,0,0,30,0,16,3,4,0,0,0,0,0,20,77,364,315,383,376,249,135,227,35,2161
112031551,0,3,0,0,0,6,3,3,0,24,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,10,67,59,81,62,87,45,77,5,500
112031552,0,47,23,17,23,12,13,14,8,167,0,7,6,4,8,5,3,3,0,34,0,10,3,0,0,4,0,4,4,21,163,824,603,859,1087,795,438,672,121,5559
113011256,18,35,39,27,44,26,11,31,4,247,6,30,17,12,8,7,3,11,7,106,0,8,10,5,3,5,0,0,5,42,294,1021,889,1007,1936,1450,802,1105,197,8703
113011257,23,24,27,22,28,25,19,79,11,262,12,20,11,14,7,11,10,16,0,99,7,29,19,16,3,11,3,24,9,111,256,399,444,521,1200,1195,589,1367,153,6133
113011258,10,19,10,21,23,22,12,16,3,128,3,17,9,3,6,4,0,8,3,57,3,8,11,0,4,8,7,4,7,43,153,414,308,418,806,947,413,686,103,4247
113011259,11,18,16,7,14,12,7,35,3,120,3,12,0,5,5,0,3,9,0,38,0,13,7,5,3,3,0,10,3,41,99,224,207,228,338,351,200,412,58,2127
113021260,3,13,12,12,15,0,12,22,3,84,4,10,4,3,3,4,0,11,0,39,0,7,6,7,3,4,0,8,0,36,64,161,140,141,231,184,135,369,35,1461
113021261,5,17,10,16,3,10,3,21,3,94,3,14,8,0,3,3,3,3,3,40,0,3,5,3,0,3,0,3,7,25,115,349,330,352,572,440,335,614,73,3174
113021262,10,13,10,10,4,14,0,18,0,83,0,4,3,3,0,14,0,16,3,47,0,14,3,0,3,3,3,7,3,34,54,133,99,130,184,195,112,309,47,1259
113031263,3,24,18,4,6,17,13,24,0,118,0,10,8,5,3,8,0,3,4,43,4,7,9,7,3,0,0,10,3,47,90,268,291,348,535,454,201,445,57,2697
113031264,3,9,11,6,4,4,3,11,6,58,0,4,7,7,4,0,3,14,6,41,0,0,3,6,0,5,3,0,8,36,49,176,156,182,240,201,126,266,50,1442
113031265,7,14,14,6,9,15,0,17,3,83,0,6,3,3,0,3,0,16,0,35,0,6,4,3,0,4,0,3,3,26,70,197,152,177,394,313,142,343,40,1828
113031266,9,13,10,17,7,25,13,21,5,119,0,13,7,5,0,9,0,12,4,58,0,11,8,6,3,3,0,4,3,36,90,330,223,301,369,398,216,493,71,2491
113031267,3,45,29,18,24,15,4,15,3,164,3,24,10,5,5,9,4,5,0,60,0,10,0,3,0,0,6,4,6,33,200,662,485,610,1317,1138,657,904,110,6080
113031268,0,7,7,0,8,10,3,12,0,48,0,3,0,0,0,0,0,3,0,15,3,0,0,0,0,3,0,0,3,9,81,200,157,230,739,658,331,358,63,2816
113031269,3,31,14,10,12,10,4,6,0,93,0,5,5,3,0,3,0,0,0,22,0,9,0,0,0,0,0,0,4,13,95,448,362,454,602,511,231,384,46,3138
113031270,23,62,65,48,66,47,15,42,13,374,12,31,13,9,13,11,5,11,9,118,0,27,9,3,7,9,0,8,6,64,615,1755,1518,1804,3357,2645,1329,2403,299,15731
113031271,13,43,31,23,21,21,13,76,8,247,9,15,17,14,9,21,14,49,4,151,4,20,13,12,3,7,12,37,13,125,148,406,375,406,734,812,442,1248,96,4673
114011272,6,44,25,22,6,12,3,28,3,138,11,26,21,16,3,5,3,12,3,86,0,6,4,6,3,4,0,3,4,32,101,511,342,392,339,386,208,461,55,2796
114011273,0,10,4,0,0,0,0,3,0,15,0,3,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,12,99,42,49,40,69,19,55,11,393
114011274,3,12,0,3,3,3,0,4,0,27,0,0,0,3,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,13,38,141,95,111,119,82,54,144,17,798
114011275,0,4,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,7,3,15,11,16,8,9,3,77
114011276,4,16,15,9,7,9,0,11,4,65,0,3,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,3,8,89,358,265,270,284,226,114,185,41,1830
114011277,10,41,23,24,11,5,10,19,9,147,3,11,3,6,0,3,0,6,0,33,0,11,3,3,0,0,0,0,4,26,142,613,477,522,682,598,412,578,96,4119
114011278,28,71,63,45,42,37,11,31,11,342,3,38,16,13,10,11,4,11,8,111,0,12,3,4,6,4,0,4,7,47,567,1550,1532,1817,3279,2614,1651,1757,296,15061
114011279,6,14,16,9,7,3,0,0,3,56,3,8,0,4,0,3,0,0,0,17,0,3,0,3,0,0,0,0,3,11,69,265,215,276,250,187,76,139,40,1516
114011280,0,12,6,0,0,3,0,6,0,28,0,6,0,3,0,0,0,0,0,18,0,0,3,0,0,0,0,0,0,6,31,139,96,119,99,94,34,70,19,696
114011281,0,6,7,3,0,0,3,4,0,27,0,3,5,0,0,0,0,3,0,16,0,3,4,0,0,0,0,3,0,13,18,71,67,56,65,79,35,93,5,497
114011282,5,52,43,27,13,18,10,14,6,190,4,27,12,10,6,3,0,10,0,63,3,9,6,3,0,0,0,0,5,34,211,950,736,751,782,665,309,582,118,5106
114011283,0,15,5,6,4,3,0,7,0,42,0,12,0,0,0,0,0,4,0,24,0,3,3,0,0,0,0,3,0,11,30,152,97,96,73,95,31,134,13,720
114021284,12,82,60,37,18,35,21,37,0,302,4,50,26,31,11,10,5,8,3,143,4,32,9,15,3,3,3,6,4,88,195,915,864,916,998,990,511,812,90,6288
114021285,7,4,0,0,0,0,0,0,0,15,0,0,3,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,9,21,90,65,58,54,67,15,87,13,476
114021286,5,44,29,27,31,19,14,24,0,196,0,34,25,16,3,6,0,5,4,92,0,14,12,6,3,4,3,0,0,46,120,624,501,573,760,638,340,580,68,4214
114021287,7,41,24,22,26,24,8,20,3,173,0,30,13,12,5,9,3,7,6,87,0,14,7,3,4,7,0,8,0,38,122,537,440,461,898,741,440,686,78,4385
114021288,0,17,8,6,3,4,0,14,0,57,0,12,8,7,3,3,0,3,0,39,0,5,5,0,0,5,3,10,0,37,19,140,143,91,110,148,67,199,14,932
114021289,3,35,17,22,10,6,3,14,0,112,0,22,7,6,9,5,3,9,3,60,3,7,11,3,0,3,3,7,3,42,46,363,203,215,173,234,91,273,38,1645
115011290,4,44,22,26,9,18,3,15,3,147,8,12,3,6,3,7,0,0,0,45,0,13,3,0,0,0,0,0,0,26,95,756,595,593,594,645,268,465,62,4071
115011291,15,71,53,50,83,77,27,66,6,452,4,30,24,9,14,24,8,10,6,142,0,16,8,12,5,0,0,0,7,45,573,1741,1945,1919,4466,6175,2362,3986,414,23580
115011294,0,15,13,3,3,5,0,10,0,48,0,15,0,5,0,0,0,0,3,19,0,3,0,0,0,0,0,0,0,8,24,155,112,111,115,166,53,125,3,866
115011296,3,34,22,3,6,22,11,16,3,118,0,5,8,3,3,5,0,3,3,27,0,0,4,0,0,0,0,0,0,8,65,255,211,211,420,665,262,543,38,2679
115011553,6,48,41,36,52,41,16,36,7,283,3,24,21,11,8,14,4,6,0,96,0,12,7,8,3,8,3,0,0,39,195,1077,886,811,1683,1884,794,1309,161,8804
115011554,0,8,4,3,4,7,0,10,0,46,0,7,3,0,0,0,0,0,0,14,0,9,0,0,0,0,0,0,0,7,45,173,212,249,214,162,78,149,18,1303
115011555,4,36,34,24,16,13,6,11,3,151,0,14,10,11,4,4,0,3,0,59,3,7,5,8,0,0,0,0,3,35,199,1463,887,724,825,627,282,406,75,5481
115011556,5,29,20,18,6,17,3,11,3,112,0,16,7,3,3,6,3,9,0,44,0,6,0,0,0,0,0,0,0,12,50,428,342,277,282,326,127,271,41,2145
115011557,0,7,0,3,0,5,0,0,0,18,0,0,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,15,93,59,60,56,94,28,62,5,469
115011558,3,38,18,22,7,11,3,11,7,126,0,17,6,7,5,0,3,7,0,52,0,9,3,0,0,0,0,0,0,23,68,539,414,320,246,361,134,274,38,2393
115011559,7,21,15,17,19,13,3,16,0,108,0,11,6,5,3,3,0,0,3,37,0,3,4,0,0,3,0,4,0,15,92,571,465,441,462,656,274,599,70,3636
