SA2_MAINCODE_2016,SW_1000_1249_Tot,SW_1250_1499_A_15_19,SW_1250_1499_A_20_24,SW_1250_1499_A_25_34,SW_1250_1499_A_35_44,SW_1250_1499_A_45_54,SW_1250_1499_A_55_64,SW_1250_1499_A_65_74,SW_1250_1499_A_75ov,SW_1250_1499_Tot,SW_1500_1749_A_15_19,SW_1500_1749_A_20_24,SW_1500_1749_A_25_34,SW_1500_1749_A_35_44,SW_1500_1749_A_45_54,SW_1500_1749_A_55_64,SW_1500_1749_A_65_74,SW_1500_1749_A_75ov,SW_1500_1749_Tot,SW_1750_1999_A_15_19,SW_1750_1999_A_20_24,SW_1750_1999_A_25_34,SW_1750_1999_A_35_44,SW_1750_1999_A_45_54,SW_1750_1999_A_55_64,SW_1750_1999_A_65_74,SW_1750_1999_A_75ov,SW_1750_1999_Tot,SW_2000_2999_A_15_19,SW_2000_2999_A_20_24,SW_2000_2999_A_25_34,SW_2000_2999_A_35_44,SW_2000_2999_A_45_54,SW_2000_2999_A_55_64,SW_2000_2999_A_65_74,SW_2000_2999_A_75ov,SW_2000_2999_Tot,SW_3000mo_A_15_19,SW_3000mo_A_20_24,SW_3000mo_A_25_34,SW_3000mo_A_35_44,SW_3000mo_A_45_54,SW_3000mo_A_55_64,SW_3000mo_A_65_74,SW_3000mo_A_75ov,SW_3000mo_Tot,SW_PINS_A_15_19,SW_PINS_A_20_24,SW_PINS_A_25_34,SW_PINS_A_35_44,SW_PINS_A_45_54,SW_PINS_A_55_64,SW_PINS_A_65_74,SW_PINS_A_75ov,SW_PINS_Tot,SW_Tot_A_15_19,SW_Tot_A_20_24,SW_Tot_A_25_34,SW_Tot_A_35_44,SW_Tot_A_45_54,SW_Tot_A_55_64,SW_Tot_A_65_74,SW_Tot_A_75ov,SW_Tot_Tot,MaOpD_NNI_A_15_19,MaOpD_NNI_A_20_24,MaOpD_NNI_A_25_34,MaOpD_NNI_A_35_44,MaOpD_NNI_A_45_54,MaOpD_NNI_A_55_64,MaOpD_NNI_A_65_74,MaOpD_NNI_A_75ove,MaOpD_NNI_Tot,MaOpD_1_149_A_15_19,MaOpD_1_149_A_20_24,MaOpD_1_149_A_25_34,MaOpD_1_149_A_35_44,MaOpD_1_149_A_45_54,MaOpD_1_149_A_55_64,MaOpD_1_149_A_65_74,MaOpD_1_149_A_75ov,MaOpD_1_149_Tot,MaOpD_150_299_A_15_19,MaOpD_150_299_A_20_24,MaOpD_150_299_A_25_34,MaOpD_150_299_A_35_44,MaOpD_150_299_A_45_54,MaOpD_150_299_A_55_64,MaOpD_150_299_A_65_74,MaOpD_150_299_A_75ov,MaOpD_150_299_Tot,MaOpD_300_399_A_15_19,MaOpD_300_399_A_20_24,MaOpD_300_399_A_25_34,MaOpD_300_399_A_35_44,MaOpD_300_399_A_45_54,MaOpD_300_399_A_55_64,MaOpD_300_399_A_65_74,MaOpD_300_399_A_75ov,MaOpD_300_399_Tot,MaOpD_400_499_A_15_19,MaOpD_400_499_A_20_24,MaOpD_400_499_A_25_34,MaOpD_400_499_A_35_44,MaOpD_400_499_A_45_54,MaOpD_400_499_A_55_64,MaOpD_400_499_A_65_74,MaOpD_400_499_A_75ov,MaOpD_400_499_Tot,MaOpD_500_649_A_15_19,MaOpD_500_649_A_20_24,MaOpD_500_649_A_25_34,MaOpD_500_649_A_35_44,MaOpD_500_649_A_45_54,MaOpD_500_649_A_55_64,MaOpD_500_649_A_65_74,MaOpD_500_649_A_75ov,MaOpD_500_649_Tot,MaOpD_650_799_A_15_19,MaOpD_650_799_A_20_24,MaOpD_650_799_A_25_34,MaOpD_650_799_A_35_44,MaOpD_650_799_A_45_54,MaOpD_650_799_A_55_64,MaOpD_650_799_A_65_74,MaOpD_650_799_A_75ov,MaOpD_650_799_Tot,MaOpD_800_999_A_15_19,MaOpD_800_999_A_20_24,MaOpD_800_999_A_25_34,MaOpD_800_999_A_35_44,MaOpD_800_999_A_45_54,MaOpD_800_999_A_55_64,MaOpD_800_999_A_65_74,MaOpD_800_999_A_75ov,MaOpD_800_999_Tot,MaOpD_1000_1249_A_15_19,MaOpD_1000_1249_A_20_24,MaOpD_1000_1249_A_25_34,MaOpD_1000_1249_A_35_44,MaOpD_1000_1249_A_45_54,MaOpD_1000_1249_A_55_64,MaOpD_1000_1249_A_65_74,MaOpD_1000_1249_A_75ov,MaOpD_1000_1249_Tot,MaOpD_1250_1499_A_15_19,MaOpD_1250_1499_A_20_24,MaOpD_1250_1499_A_25_34,MaOpD_1250_1499_A_35_44,MaOpD_1250_1499_A_45_54,MaOpD_1250_1499_A_55_64,MaOpD_1250_1499_A_65_74,MaOpD_1250_1499_A_75ov,MaOpD_1250_1499_Tot,MaOpD_1500_1749_A_15_19,MaOpD_1500_1749_A_20_24,MaOpD_1500_1749_A_25_34,MaOpD_1500_1749_A_35_44,MaOpD_1500_1749_A_45_54,MaOpD_1500_1749_A_55_64,MaOpD_1500_1749_A_65_74,MaOpD_1500_1749_A_75ov,MaOpD_1500_1749_Tot,MaOpD_1750_1999_A_15_19,MaOpD_1750_1999_A_20_24,MaOpD_1750_1999_A_25_34,MaOpD_1750_1999_A_35_44,MaOpD_1750_1999_A_45_54,MaOpD_1750_1999_A_55_64,MaOpD_1750_1999_A_65_74,MaOpD_1750_1999_A_75ov,MaOpD_1750_1999_Tot,MaOpD_2000_2999_A_15_19,MaOpD_2000_2999_A_20_24,MaOpD_2000_2999_A_25_34,MaOpD_2000_2999_A_35_44,MaOpD_2000_2999_A_45_54,MaOpD_2000_2999_A_55_64,MaOpD_2000_2999_A_65_74,MaOpD_2000_2999_A_75ov,MaOpD_2000_2999_Tot,MaOpD_3000mo_A_15_19,MaOpD_3000mo_A_20_24,MaOpD_3000mo_A_25_34,MaOpD_3000mo_A_35_44,MaOpD_3000mo_A_45_54,MaOpD_3000mo_A_55_64,MaOpD_3000mo_A_65_74,MaOpD_3000mo_A_75ov,MaOpD_3000mo_Tot,MaOpD_PINS_A_15_19,MaOpD_PINS_A_20_24,MaOpD_PINS_A_25_34,MaOpD_PINS_A_35_44,MaOpD_PINS_A_45_54,MaOpD_PINS_A_55_64,MaOpD_PINS_A_65_74,MaOpD_PINS_A_75ov,MaOpD_PINS_Tot,MaOpD_Tot_A_15_19
311061330,21,0,0,0,5,4,3,0,0,11,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,12,9,38,25,30,21,4,0,140,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,5,0,0,0,3,0,3,0,0,9,0,0,0,0,4,5,0,0,9,0,0,0,0,3,3,0,0,14,3,7,18,25,24,10,3,0,79,0,11,20,21,22,6,3,0,89,0,3,15,20,26,11,3,0,77,0,4,8,11,8,3,0,0,27,0,0,3,0,3,0,0,0,12,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,9
311061331,44,0,0,0,10,3,4,0,0,14,0,0,0,3,6,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,8,142,80,91,62,58,47,12,0,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,10,0,0,10,0,0,6,3,0,26,0,0,8,0,7,5,0,0,19,0,3,14,6,11,12,0,0,44,0,4,13,5,11,3,3,0,41,3,9,20,16,8,11,0,0,69,3,4,12,5,8,10,0,0,36,0,0,7,6,3,4,0,0,15,0,0,3,4,4,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,9
311061332,14,0,0,0,0,3,3,0,0,10,0,0,3,0,0,0,0,0,5,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,12,33,20,20,26,12,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,0,0,0,5,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,10,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
311061333,117,0,0,12,10,12,13,3,0,50,0,0,7,5,15,8,0,0,30,0,0,0,4,0,3,0,0,9,0,0,7,3,5,3,0,0,19,0,0,0,5,3,0,0,0,7,0,0,0,0,5,0,0,0,8,51,135,180,176,153,120,24,0,842,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,3,3,4,0,3,0,0,18,0,11,3,0,4,7,0,0,22,0,9,9,3,3,3,0,0,32,5,4,11,5,12,8,4,0,60,3,13,39,17,19,12,4,0,108,4,10,22,27,27,14,4,0,100,0,6,22,15,21,15,4,0,79,0,0,3,4,7,8,0,0,19,0,0,3,5,4,7,0,0,23,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,19
311061334,73,0,0,5,15,9,13,0,0,48,0,0,9,3,12,7,0,0,27,0,0,3,5,5,3,7,0,23,0,0,5,10,9,0,3,0,32,0,0,0,3,4,0,0,0,8,0,0,0,0,4,0,0,0,8,176,129,149,103,127,71,27,0,781,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,10,0,0,3,0,3,0,0,0,5,0,0,4,3,0,0,0,0,9,0,0,3,4,3,3,0,0,18,3,3,3,3,4,6,0,0,32,0,7,5,11,8,3,0,0,28,0,0,3,3,4,4,0,0,13,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
311061335,88,0,3,17,11,12,9,3,0,56,0,0,3,12,12,3,3,0,32,0,0,4,3,8,3,0,0,16,0,0,0,11,6,4,0,0,21,0,0,0,3,0,0,0,0,5,3,4,3,0,3,0,0,0,14,152,116,184,145,162,116,42,3,919,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,3,3,0,0,3,0,0,0,16,3,3,3,8,4,3,3,0,21,3,5,5,5,0,0,0,3,16,3,9,8,5,14,5,4,0,49,0,10,34,21,23,26,3,3,121,3,10,24,22,27,31,0,0,119,0,6,14,14,11,22,3,0,76,0,0,4,18,16,11,3,0,48,0,0,0,9,13,10,0,0,40,0,0,3,6,10,8,0,0,28,0,0,0,4,7,4,0,0,14,0,0,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,4,24
311061336,34,0,0,4,4,6,3,0,0,17,0,0,6,3,0,0,0,0,11,0,0,0,0,4,0,0,0,3,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,32,31,55,33,46,22,5,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,3,0,0,0,8,5,4,3,5,3,0,0,0,18,0,6,11,12,8,4,3,0,47,0,6,6,12,11,7,0,0,44,0,3,3,7,3,5,0,0,30,0,0,3,0,0,0,0,0,4,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8
312011337,20,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,14,97,31,42,40,50,54,9,5,331,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,5,3,0,3,0,3,3,0,14,0,0,0,0,0,3,3,0,11,3,0,0,0,3,0,0,0,7,0,0,0,3,3,5,0,0,14,0,0,7,3,0,3,0,0,23,0,0,8,3,9,7,0,0,34,0,0,0,11,8,14,0,0,35,0,0,3,3,4,3,0,0,15,0,0,0,0,6,5,0,0,12,0,0,0,3,3,3,0,0,8,0,0,0,3,5,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
312011338,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,4,42,21,41,26,34,20,3,0,184,0,0,0,3,5,0,0,0,15,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,5,0,0,3,0,5,3,3,0,16,0,0,0,3,0,3,0,0,9,0,3,8,3,3,4,0,0,18,0,5,3,3,14,6,0,0,36,0,12,13,23,20,9,0,0,82,3,16,54,55,76,54,3,0,263,0,10,90,72,97,63,10,0,336,3,24,147,169,170,85,13,0,614,4,12,144,178,220,105,9,0,667,0,25,350,479,434,250,17,0,1562,0,3,82,113,102,50,4,0,358,0,0,14,22,21,10,0,0,69,16
312011339,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,13,15,15,5,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,3,0,3,0,0,3,0,9,0,0,4,0,10,3,0,0,20,0,4,11,5,11,9,3,0,44,0,0,13,20,22,14,0,0,72,4,3,23,13,27,12,0,0,85,0,10,25,44,34,12,0,0,116,0,4,76,90,67,40,0,0,284,0,0,14,24,23,9,0,0,76,0,0,3,10,3,0,0,0,13,8
312011340,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,10,6,19,16,4,0,75,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,4,0,0,4,0,3,0,0,0,7,0,0,0,0,9,5,0,0,14,0,3,0,3,0,0,3,0,10,0,0,3,3,3,10,0,0,24,0,4,8,8,11,17,0,0,51,0,5,8,12,15,25,0,0,67,0,4,6,27,46,20,0,0,97,0,3,19,33,31,19,0,0,106,0,3,10,32,16,13,3,0,76,0,0,54,82,66,31,5,0,242,0,0,4,14,7,9,0,0,30,0,0,4,0,9,9,0,0,22,3
312011341,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,7,55,22,35,42,44,19,0,0,225,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,6,0,0,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,8,0,0,3,0,0,3,0,0,8,0,3,3,3,8,3,0,0,20,0,4,14,9,10,16,0,0,60,0,6,27,27,33,20,3,0,119,0,17,58,50,57,34,3,0,228,3,18,73,88,83,37,0,0,303,3,15,111,122,120,51,0,0,429,3,19,224,302,223,84,10,0,866,0,6,96,128,131,60,5,0,430,0,0,14,21,16,9,3,0,60,19
312021342,21,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,67,17,32,36,47,42,6,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,6,0,0,0,0,0,4,3,0,7,0,0,0,0,3,6,0,0,10,0,0,3,3,3,0,0,0,10,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3
312021343,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,5,4,7,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0
312021344,16,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,61,24,28,36,30,13,3,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,0,3,0,0,5,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,6,0,4,0,0,5,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
312021345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312021346,113,0,3,21,11,26,5,0,0,70,0,3,12,10,7,11,0,0,36,0,0,0,3,3,10,0,0,19,0,0,0,8,4,6,3,0,22,0,0,0,8,4,0,0,0,13,9,5,9,4,8,4,0,0,42,389,273,309,261,302,224,42,8,1816,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,13,0,0,5,0,0,0,0,0,5,6,0,0,0,0,0,4,0,14,0,3,0,0,7,3,0,0,22,4,10,5,7,12,5,6,0,43,0,8,10,8,18,17,0,0,65,3,11,16,23,22,22,4,0,94,0,0,14,8,20,12,3,0,53,0,0,6,7,3,5,0,0,30,0,0,12,9,13,0,0,0,36,0,0,18,7,13,4,0,0,37,0,0,15,15,12,3,0,0,45,0,0,0,4,3,0,0,0,8,0,0,0,3,8,4,0,0,18,18
312021347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,3,0,3,3,0,3,3,0,0,13,0,0,0,3,0,3,0,0,9,0,0,0,0,3,0,0,0,6,0,0,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
312021348,35,0,0,6,4,5,3,0,0,23,0,0,0,3,0,3,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,3,3,3,3,3,0,0,20,245,97,88,89,112,75,13,0,721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,3,0,5,0,0,5,0,3,4,8,10,3,0,0,27,3,0,7,7,9,5,0,0,37,0,3,8,10,11,18,3,0,52,0,5,8,7,15,14,6,0,50,0,3,4,5,8,7,0,0,31,0,0,3,7,5,5,0,0,19,0,0,3,4,7,3,0,0,18,0,0,3,4,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,5
312021349,9,0,4,0,3,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,10,63,28,33,39,52,32,3,0,254,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,3,3,4,0,0,19,0,7,5,7,4,0,3,0,19,0,0,7,8,8,9,0,0,30,0,0,6,4,9,8,0,0,27,0,0,4,3,3,4,0,0,19,0,0,0,0,3,3,0,0,11,0,0,3,3,7,0,0,0,13,0,0,3,3,3,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,5
312021350,77,0,0,8,10,14,9,3,0,42,0,0,7,10,8,11,0,0,41,0,0,0,4,7,5,0,0,20,0,0,0,9,4,3,0,0,21,0,0,0,0,0,0,0,0,10,3,0,0,4,3,0,0,0,12,69,43,93,105,123,73,7,0,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,8,3,0,0,16,3,3,0,3,0,3,0,0,16,0,0,0,0,0,3,0,0,10,3,0,5,9,3,10,3,0,36,0,17,19,19,32,20,8,3,117,3,27,52,53,82,59,12,0,283,3,18,65,64,74,85,10,0,315,0,5,34,39,61,43,8,0,184,0,5,33,35,55,36,9,0,166,0,3,23,30,37,26,6,0,111,0,3,32,33,36,29,0,0,136,0,0,0,0,4,0,0,0,12,0,3,6,5,3,5,0,0,28,18
312021351,5,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,44,9,16,18,19,8,0,4,125,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,13,0,0,0,0,4,3,0,0,8,3,0,0,0,3,3,5,3,16,0,0,0,3,3,16,3,0,25,0,3,7,9,19,5,3,0,38,0,0,3,3,9,5,0,0,23,0,0,0,3,7,6,3,0,24,0,0,0,0,0,0,3,0,5,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3
312021352,9,0,0,0,3,0,3,0,0,7,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,32,31,41,44,40,10,3,270,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,8,0,0,0,0,4,0,0,0,9,0,0,0,3,3,3,0,0,13,0,3,5,3,3,7,3,0,19,0,0,9,3,5,9,4,0,32,7,3,11,12,20,17,0,0,63,0,0,10,11,19,17,3,3,64,0,3,9,13,11,12,3,0,51,0,0,18,10,20,25,0,0,77,0,0,16,9,9,10,0,0,50,0,3,32,63,98,70,0,0,264,0,0,7,4,15,12,0,0,33,0,0,0,0,3,0,0,0,10,12
312021353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,10,8,11,11,5,0,49,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,10,0,0,0,5,0,3,4,0,10,0,0,0,0,3,3,3,0,11,0,4,0,3,6,11,0,0,19,0,3,0,0,0,6,0,0,18,0,0,0,3,9,8,0,0,25,0,3,7,5,8,11,0,0,29,0,0,0,0,3,0,0,0,13,0,0,0,0,9,5,0,0,12,0,0,0,0,3,4,0,0,7,0,0,0,4,0,0,0,0,4,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,8,3
312021354,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,6,6,15,5,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312021355,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,7,17,9,6,3,0,55,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,13,0,0,3,0,5,3,0,0,12,0,0,7,3,8,5,3,0,27,0,0,0,0,6,0,0,0,5,0,0,3,6,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
