SA2_MAINCODE_2016,Tot_1750_1999_A_55_64,Tot_1750_1999_A_65_74,Tot_1750_1999_A_75ov,Tot_1750_1999_Tot,Tot_2000_2999_A_15_19,Tot_2000_2999_A_20_24,Tot_2000_2999_A_25_34,Tot_2000_2999_A_35_44,Tot_2000_2999_A_45_54,Tot_2000_2999_A_55_64,Tot_2000_2999_A_65_74,Tot_2000_2999_A_75ov,Tot_2000_2999_Tot,Tot_3000mo_A_15_19,Tot_3000mo_A_20_24,Tot_3000mo_A_25_34,Tot_3000mo_A_35_44,Tot_3000mo_A_45_54,Tot_3000mo_A_55_64,Tot_3000mo_A_65_74,Tot_3000mo_A_75ov,Tot_3000mo_Tot,Tot_PINS_A_15_19,Tot_PINS_A_20_24,Tot_PINS_A_25_34,Tot_PINS_A_35_44,Tot_PINS_A_45_54,Tot_PINS_A_55_64,Tot_PINS_A_65_74,Tot_PINS_A_75ov,Tot_PINS_Tot,Tot_Tot_A_15_19,Tot_Tot_A_20_24,Tot_Tot_A_25_34,Tot_Tot_A_35_44,Tot_Tot_A_45_54,Tot_Tot_A_55_64,Tot_Tot_A_65_74,Tot_Tot_A_75ov,Tot_Tot_Tot
505021084,112,20,0,702,0,5,225,336,360,169,35,0,1141,0,3,61,164,189,108,24,0,555,10,10,40,29,40,20,11,7,161,366,1079,2874,2530,2521,1610,472,33,11481
505021085,38,9,3,137,0,0,14,36,38,36,4,0,130,0,0,0,0,6,3,6,0,17,0,0,3,6,7,3,0,0,23,85,142,388,407,427,332,91,13,1884
505021086,65,11,4,321,0,0,50,76,96,67,12,0,304,0,0,10,30,36,31,20,6,126,8,9,13,21,20,24,3,0,88,452,570,1158,1088,1085,841,235,39,5464
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,5,0,0,18
505021088,22,3,0,133,0,0,32,45,51,23,6,0,162,0,0,12,31,34,20,3,3,106,11,10,11,9,15,6,4,3,64,589,627,932,700,660,477,118,10,4120
505021089,57,10,0,247,0,3,40,80,103,77,13,4,307,0,0,8,45,49,37,15,5,154,4,12,14,24,14,16,8,4,88,494,750,977,909,1051,868,267,27,5333
505021090,14,3,0,58,0,0,8,20,20,19,0,3,73,3,0,0,4,8,10,3,0,29,5,0,3,0,9,4,0,0,18,76,132,403,340,327,236,74,10,1602
505021091,228,31,4,1536,3,19,514,918,815,464,69,5,2811,0,10,165,481,492,249,54,18,1472,14,23,56,63,50,43,18,3,260,467,1858,5822,5285,4808,3045,660,87,22031
505021092,11,0,0,99,0,0,26,39,31,26,7,3,129,0,0,17,28,27,18,6,0,107,0,11,10,11,5,0,3,0,35,175,322,734,519,390,310,110,20,2587
505021093,86,18,0,481,0,3,130,190,182,109,24,7,641,0,0,39,105,122,63,12,5,349,8,8,23,24,14,18,7,0,95,170,596,1841,1696,1636,1124,307,30,7411
505021094,16,11,4,66,0,0,9,35,18,23,9,0,95,0,0,3,19,28,19,15,0,90,3,0,3,6,3,4,0,0,22,114,135,204,240,254,205,95,12,1262
505021095,29,0,0,99,0,3,17,24,24,16,7,0,92,0,0,4,8,14,4,4,0,39,0,5,3,0,3,3,0,0,19,102,149,349,302,283,255,85,10,1536
505021096,48,10,3,198,0,3,34,89,105,82,21,3,333,0,3,9,35,43,40,8,0,139,8,8,8,7,8,10,0,0,32,240,279,503,533,633,513,170,30,2905
505021097,22,12,3,114,0,0,20,35,54,32,16,0,153,0,0,9,20,41,26,10,3,104,9,3,5,3,11,7,0,0,39,159,254,642,570,624,487,167,31,2930
505031098,12,4,0,80,0,0,14,26,23,20,3,0,78,0,0,6,7,3,5,0,0,25,5,4,0,5,6,4,0,0,25,90,129,236,280,281,203,50,8,1281
505031099,10,3,0,164,0,0,32,59,47,20,3,0,157,0,0,3,24,9,4,0,0,38,6,4,0,12,5,0,0,0,35,326,325,655,714,597,268,63,8,2966
505031100,15,3,0,149,0,0,28,47,51,25,3,0,152,0,0,9,7,14,24,3,0,58,5,12,8,3,9,6,0,0,44,260,272,597,576,543,286,68,4,2607
505031101,16,3,0,110,0,6,31,38,40,24,3,0,139,0,3,7,27,17,6,4,0,65,11,5,9,7,10,8,0,0,57,510,497,701,627,650,353,76,6,3426
505031102,8,3,0,46,0,0,9,16,14,11,0,0,57,0,0,3,0,6,5,0,0,10,4,0,7,6,5,0,0,0,20,125,110,243,225,220,144,41,4,1119
505031103,169,23,3,1051,0,14,295,451,397,192,31,0,1380,0,8,76,180,208,111,22,0,605,12,36,53,63,70,33,9,3,284,863,1893,4450,4130,4010,2446,524,43,18361
505031104,4,0,0,31,0,0,5,8,11,12,0,0,37,0,0,3,3,3,0,0,3,17,0,4,3,3,6,0,0,0,16,30,68,189,202,221,158,46,7,916
505031105,33,4,0,180,0,3,18,68,87,44,8,0,223,0,0,12,30,50,28,10,0,121,11,6,8,7,10,12,0,0,44,364,276,494,607,741,379,96,14,2965
505031106,6,0,0,24,0,0,7,9,6,0,0,0,24,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,37,28,53,33,3,0,161
505031107,8,4,0,116,0,3,11,34,36,19,3,0,102,0,0,8,7,16,9,0,0,37,0,0,0,5,4,4,0,0,20,48,109,327,347,401,248,55,6,1538
505031108,48,4,0,262,0,0,34,60,85,50,15,0,254,0,0,20,35,29,25,3,0,112,16,10,17,11,23,19,3,3,98,529,584,1237,1145,1185,826,223,19,5751
505031255,4,0,0,30,0,0,9,17,15,3,0,0,48,0,0,0,5,3,0,0,0,8,0,0,0,3,0,0,0,0,4,17,56,146,138,98,39,15,0,519
505031256,4,0,0,30,0,0,0,9,8,5,0,0,19,0,0,0,4,3,4,7,3,22,3,0,0,6,3,3,0,0,17,45,89,180,176,185,112,36,4,828
505031257,4,0,0,17,0,0,3,4,8,0,4,0,22,0,0,3,7,3,3,0,0,22,0,0,0,0,4,0,0,0,6,34,57,100,115,127,87,23,3,552
505031258,6,0,0,38,0,0,7,14,18,7,3,0,55,0,0,3,4,4,7,0,0,22,3,0,0,0,3,0,0,0,16,112,93,220,195,223,130,39,3,1004
506011110,39,14,0,274,0,4,40,97,87,46,8,0,287,0,0,17,29,20,25,3,0,101,23,17,19,19,12,12,7,0,106,743,822,1379,1202,1021,796,183,20,6164
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,11,0,0,40,0,0,3,7,9,12,3,0,38,0,0,0,4,0,4,0,0,7,0,3,4,3,3,3,0,0,10,33,51,149,150,129,131,30,0,681
506011113,22,3,0,167,0,0,57,54,69,25,3,3,210,0,0,15,26,25,17,0,0,78,11,6,11,5,5,3,0,0,41,282,294,813,679,542,342,61,11,3032
506011114,44,8,0,169,0,5,41,48,48,48,6,0,201,0,0,19,10,25,19,6,3,82,8,4,11,15,11,10,5,0,69,359,395,743,677,763,571,171,21,3698
506011115,23,6,0,179,0,0,53,60,49,39,7,0,213,0,0,8,29,34,14,7,3,96,0,3,3,3,12,7,4,0,34,40,150,513,480,507,437,100,12,2232
506011116,9,9,0,52,0,0,8,9,12,18,5,3,57,0,0,0,7,15,5,3,5,29,3,0,7,0,5,3,0,3,22,87,97,167,197,237,202,80,17,1080
506011117,8,3,0,34,0,0,8,11,11,5,0,0,42,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,10,33,71,174,179,150,89,32,0,723
506021118,124,19,3,920,0,18,375,505,450,246,65,3,1649,0,11,77,294,357,174,36,3,959,6,18,39,50,55,25,8,0,202,471,1315,3621,3182,2941,1876,467,57,13922
506021119,47,15,0,250,0,0,59,78,86,71,9,0,315,0,0,15,40,50,18,9,0,136,11,12,13,12,12,12,3,0,68,331,733,1426,1088,1075,805,235,22,5714
506021120,122,14,0,587,0,9,200,264,276,152,21,0,923,0,3,45,98,105,56,15,4,320,0,3,21,26,21,21,6,0,103,115,530,1783,1630,1612,1150,213,19,7051
506021121,99,16,0,866,0,19,420,566,435,194,23,0,1659,0,3,89,343,314,147,7,0,904,9,9,40,44,33,20,5,0,168,174,1167,3620,3250,2774,1570,250,7,12812
506021122,47,15,0,290,0,3,92,128,113,82,19,0,445,0,4,23,59,70,46,8,3,209,9,4,16,19,20,6,9,0,82,307,529,1274,1171,1049,779,191,18,5318
506021123,106,26,0,752,0,11,291,361,275,160,30,0,1127,0,6,75,213,227,149,31,0,706,11,15,44,26,38,22,0,4,152,347,1418,4002,2825,2299,1558,381,45,12881
506031124,198,25,0,1075,0,9,265,538,531,341,50,0,1723,0,3,48,190,225,236,49,0,752,6,17,29,29,28,30,4,0,142,250,1025,3163,2980,2739,2079,451,25,12728
506031125,25,5,0,59,0,0,9,15,32,19,6,0,85,0,0,10,12,16,5,3,0,42,3,7,4,8,9,8,0,0,33,272,220,282,300,365,226,72,8,1739
506031126,154,24,5,953,0,15,281,426,390,196,27,0,1328,0,4,61,179,232,130,21,4,640,4,23,54,43,53,23,0,0,203,371,1210,3658,3365,3350,2132,449,28,14565
506031127,90,13,0,469,0,7,86,175,209,139,19,0,633,0,3,17,46,69,48,10,0,188,11,14,35,26,27,14,8,0,128,934,1392,2256,1653,1573,1179,289,18,9294
506031128,21,3,3,75,0,0,11,19,23,23,7,0,78,0,0,4,8,5,9,0,0,29,0,0,6,3,5,0,0,0,20,102,136,288,285,271,306,63,13,1471
506031129,34,3,0,104,0,4,12,25,40,46,10,5,140,0,0,7,14,20,20,4,7,71,3,4,4,7,8,3,0,0,29,283,278,369,391,518,387,139,25,2392
506031130,220,31,3,1260,0,37,442,618,544,325,38,4,2007,0,0,104,252,302,159,28,3,851,11,27,60,45,69,23,11,0,251,320,1334,4406,4144,3863,2515,537,45,17155
506031131,47,6,0,208,0,3,25,57,67,70,9,0,238,0,0,10,29,24,24,11,0,104,10,7,7,4,11,5,4,0,56,483,562,847,807,943,789,202,22,4654
506041132,31,9,0,167,0,3,18,41,43,36,4,4,153,3,0,10,22,20,10,8,0,68,3,9,3,5,13,13,3,0,49,250,443,841,709,714,523,183,15,3687
506041133,60,15,3,297,0,3,33,89,95,62,12,0,294,0,6,11,41,23,17,0,3,87,0,6,10,13,8,9,0,0,44,230,381,809,911,852,613,137,19,3949
506041134,23,7,0,97,0,0,14,28,49,26,4,0,124,0,0,3,14,11,14,4,0,47,3,3,10,7,12,5,0,0,41,194,260,666,620,613,518,126,5,3009
506041135,9,0,0,106,0,0,16,29,19,18,4,0,92,0,0,7,8,13,15,3,0,45,3,4,4,5,6,6,4,0,30,139,217,388,458,392,228,68,7,1896
506041136,79,18,0,499,0,10,138,183,197,86,20,3,645,0,3,36,61,82,45,22,0,248,6,13,14,31,26,31,8,0,132,479,814,2042,1883,1902,1367,344,30,8862
506041137,57,15,0,175,0,0,17,38,60,42,11,0,178,0,0,4,7,9,9,0,0,30,6,6,7,3,6,6,5,0,40,298,264,506,533,621,490,159,20,2897
506051138,93,14,0,447,0,15,119,161,177,125,21,0,618,3,0,24,57,74,58,4,0,219,8,11,21,22,25,15,3,0,105,347,544,1457,1467,1399,1024,234,25,6492
506051139,16,6,0,92,0,0,30,39,38,21,0,0,124,0,3,8,15,21,13,0,0,62,6,3,3,7,5,6,3,0,42,213,209,439,392,435,297,63,14,2065
506051140,32,9,0,148,0,0,19,40,49,42,12,3,174,0,0,13,24,36,29,11,0,117,6,3,6,8,5,11,6,0,39,296,336,533,604,766,566,239,26,3363
506051141,38,10,3,159,0,0,26,54,64,45,15,0,205,0,0,5,12,16,23,5,0,57,0,3,6,8,13,6,4,0,34,189,181,341,533,590,526,155,36,2558
506061142,20,3,0,104,0,0,27,43,40,15,3,0,127,0,0,16,7,16,3,3,0,42,3,3,12,7,7,3,0,0,32,179,193,460,384,374,262,51,5,1908
506061143,13,0,0,91,0,0,19,30,33,13,7,4,102,0,0,3,17,19,13,7,0,62,0,3,4,9,3,0,0,0,22,65,136,326,339,416,246,65,11,1596
506061144,29,4,0,63,0,0,12,12,23,18,0,0,62,0,0,0,3,3,8,0,0,28,0,3,9,4,3,10,9,0,34,47,96,148,206,264,223,79,15,1077
506071145,27,12,0,153,0,0,35,75,82,37,7,0,237,0,0,12,34,50,42,6,0,154,0,0,3,4,6,3,0,0,22,137,268,621,554,588,436,148,18,2762
506071146,20,4,0,119,0,0,19,59,55,41,4,0,176,0,0,10,14,27,19,3,3,76,3,4,5,3,7,3,3,0,27,177,342,513,432,482,410,118,13,2493
506071147,70,19,0,530,0,0,167,294,288,239,50,0,1030,0,4,45,139,187,161,46,4,600,7,14,20,19,21,8,10,3,92,331,644,1836,1684,1648,1304,394,34,7870
507011148,14,0,0,104,0,0,33,54,30,10,3,0,134,0,0,9,20,16,10,5,0,52,3,3,9,3,11,6,0,0,24,125,205,535,531,438,210,53,8,2098
507011150,103,21,0,655,0,8,208,265,254,109,23,0,871,0,0,38,129,130,62,9,0,371,9,15,35,35,33,24,6,0,145,295,782,2213,2158,2035,1225,254,31,8994
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
507011152,17,3,0,60,0,0,30,41,44,20,5,0,136,0,0,8,11,20,8,6,0,52,0,0,0,3,6,3,0,0,17,60,83,223,228,266,168,51,7,1085
507011153,0,0,0,21,0,0,3,11,13,6,0,0,26,0,0,0,3,4,3,0,0,14,0,0,0,0,3,0,0,0,10,21,50,117,153,145,105,28,7,626
507011154,18,0,0,71,0,0,9,27,42,17,4,0,105,0,0,4,6,5,10,3,0,38,0,0,4,3,5,7,4,0,21,82,139,337,391,388,307,74,9,1724
507011155,73,3,0,627,0,18,291,351,271,116,12,0,1056,0,3,76,162,150,86,11,0,485,0,0,19,20,16,3,3,0,60,123,445,1537,1573,1263,669,88,5,5708
507011158,10,3,0,34,0,0,9,14,10,9,0,0,42,0,0,0,0,14,4,0,0,29,0,0,3,0,0,0,0,0,4,42,53,147,94,123,72,17,3,552
507011159,46,12,0,321,0,9,68,135,138,81,15,0,437,0,3,17,53,51,30,5,0,168,5,10,24,17,24,9,7,0,85,361,566,1178,1088,1047,665,154,15,5071
507011160,14,3,0,73,0,0,18,39,33,26,0,0,116,0,0,5,15,10,12,4,0,44,4,5,8,10,6,8,0,0,37,261,296,466,473,453,362,82,11,2403
507011161,7,0,0,102,0,4,26,29,23,14,0,0,96,0,3,14,23,11,9,3,0,57,5,6,10,10,10,0,0,0,50,494,500,753,576,471,231,37,7,3074
507011163,8,3,0,57,0,0,19,15,15,14,3,0,59,0,0,6,10,4,3,0,0,20,0,0,3,3,3,5,0,0,13,59,76,238,236,227,135,34,0,1012
507011259,19,5,0,132,0,3,30,51,45,30,5,0,158,0,0,5,24,16,6,3,0,59,3,3,5,0,8,7,0,0,28,116,195,387,403,352,248,47,8,1746
507011260,85,10,0,571,0,17,255,273,290,119,22,0,977,0,6,99,193,178,88,19,0,580,3,8,20,28,24,14,3,0,103,238,655,1927,1681,1582,916,186,15,7204
507021164,26,7,0,96,0,0,14,29,54,33,6,0,135,0,0,7,21,34,18,9,0,91,0,4,7,0,3,3,0,0,17,102,209,358,323,397,296,87,15,1797
507021165,218,45,0,1128,0,18,314,513,523,350,70,7,1789,0,6,99,220,298,194,69,10,898,14,25,57,37,50,32,13,0,238,733,1722,3898,3340,3548,2538,728,91,16590
507021166,52,10,0,224,0,3,42,72,98,78,14,0,304,0,0,11,44,49,29,15,3,157,9,4,11,11,16,10,4,0,71,273,410,857,808,887,731,215,22,4207
507021167,36,8,3,233,0,0,43,87,82,57,18,0,294,0,0,19,48,46,30,16,3,151,0,9,12,17,12,13,4,3,70,170,429,969,941,946,673,189,20,4337
507031169,18,3,0,112,0,0,33,37,26,31,3,0,133,0,0,8,35,26,17,0,0,94,0,0,8,3,3,0,0,0,15,91,109,369,339,244,180,34,5,1370
507031170,14,3,0,74,0,3,21,32,27,29,0,0,105,0,0,3,10,17,10,3,3,42,0,0,0,3,4,3,0,0,18,43,91,226,284,292,224,49,9,1213
507031172,6,3,0,54,0,3,16,19,31,10,0,0,77,0,0,0,7,3,3,0,0,18,0,0,0,3,3,0,0,0,6,3,39,124,136,126,85,19,0,538
507031173,130,16,0,646,0,30,286,396,456,253,34,0,1460,0,3,91,196,265,132,16,0,699,3,13,15,19,24,10,3,0,89,76,319,1198,1416,1526,944,141,7,5628
507031174,27,0,0,142,0,0,55,62,75,43,9,0,249,0,0,19,45,53,40,0,0,163,0,3,9,4,9,7,0,0,30,263,252,550,571,540,326,54,4,2559
507031261,30,3,0,129,0,0,16,36,43,27,4,0,130,0,0,3,3,20,3,0,0,32,0,0,0,7,9,9,0,0,20,29,76,249,344,371,231,43,8,1353
507041175,56,6,0,236,0,5,104,116,121,89,23,3,451,0,0,45,103,132,104,34,10,437,5,8,12,12,13,10,4,0,63,269,415,945,797,886,660,199,34,4209
507041176,18,3,0,57,0,0,5,16,16,7,7,0,47,0,0,0,7,7,3,0,0,17,0,3,3,0,5,0,0,0,16,18,30,119,112,136,122,52,3,596
507041177,18,3,3,107,0,0,20,45,52,40,8,0,167,0,0,14,27,35,22,15,0,111,5,5,5,3,4,8,0,0,33,246,306,605,599,631,492,139,23,3045
507041178,54,13,0,286,0,0,92,122,123,100,21,4,467,3,0,29,104,163,85,18,4,405,8,13,28,13,16,12,4,0,96,718,1225,1518,1215,1255,922,232,33,7110
507041179,15,3,0,90,0,3,6,36,31,30,4,3,108,0,0,3,6,11,12,3,0,28,3,4,0,7,3,3,0,0,19,194,212,315,305,375,290,85,9,1785
507041180,26,3,0,78,0,0,7,22,27,37,4,0,104,0,0,4,12,20,13,0,0,49,3,0,0,4,4,0,0,0,12,107,151,219,279,327,289,95,7,1461
507041181,64,18,0,367,0,4,71,127,120,95,19,6,440,0,0,18,63,91,59,12,0,238,8,15,17,7,20,6,7,4,82,536,799,1403,1368,1396,1026,326,46,6904
507041182,170,20,0,1154,0,3,447,436,459,263,30,3,1645,0,0,76,286,262,130,40,3,798,5,16,39,51,40,34,7,0,194,279,1020,3440,3247,3142,2125,338,25,13618
507041183,13,0,0,27,0,0,3,13,14,9,0,0,36,0,0,0,0,0,0,0,0,5,0,3,5,0,3,0,0,0,15,39,105,180,137,139,133,42,3,777
507041184,9,3,0,32,0,0,3,9,17,19,4,0,47,0,3,0,4,4,10,5,0,32,0,0,0,3,0,0,0,0,9,81,61,90,99,161,156,44,10,694
507051185,30,5,0,198,0,3,48,64,70,39,8,0,226,0,3,18,22,30,9,0,0,85,13,3,12,9,10,11,3,0,67,642,535,1032,932,870,415,109,15,4556
507051186,22,0,0,172,0,0,53,60,61,28,12,0,215,0,0,15,44,24,14,0,0,97,0,0,4,6,4,3,3,0,20,91,122,399,497,542,362,49,13,2076
507051187,23,7,0,132,0,4,12,29,35,20,6,0,103,0,0,9,20,10,14,3,0,53,0,10,8,10,10,11,3,0,50,287,305,516,596,628,364,72,14,2776
507051188,121,9,0,954,0,32,307,390,371,191,15,0,1312,0,0,55,127,149,62,14,0,407,7,21,37,27,37,30,4,0,164,1060,1910,3295,2707,2857,1746,316,32,13914
507051189,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11
507051190,11,7,0,57,0,0,8,17,28,27,6,0,94,0,0,3,4,8,12,0,0,24,0,0,4,3,3,3,3,0,18,97,121,219,277,345,273,75,13,1421
507051191,9,0,0,117,0,0,13,50,45,20,0,0,137,0,0,8,12,10,9,0,0,42,3,9,8,8,6,3,0,0,31,189,181,416,514,467,222,53,11,2059
507051192,6,0,0,55,0,0,10,14,15,9,0,0,54,0,0,0,3,14,4,0,0,25,3,0,0,3,0,3,0,0,13,128,133,209,263,288,186,35,12,1258
507051193,16,0,0,89,0,0,10,28,30,15,0,0,86,0,0,0,10,5,3,0,0,18,4,0,6,8,5,3,0,0,22,293,260,358,396,435,200,42,4,1985
509011225,128,11,0,515,0,3,47,126,177,151,20,0,532,0,3,13,62,89,76,27,3,273,22,17,21,22,39,18,8,6,145,715,764,1611,1864,2277,1900,443,56,9627
509011226,12,3,3,55,0,0,14,21,29,18,6,3,84,0,0,3,17,10,8,0,0,41,5,3,3,8,12,6,4,0,39,151,92,209,271,322,304,151,47,1548
509011227,8,0,0,35,0,0,6,9,7,3,0,0,25,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,10,30,23,51,74,111,88,32,0,413
509011228,18,3,0,69,0,0,11,22,25,28,8,3,93,0,0,4,12,12,7,7,0,49,8,0,3,3,4,8,9,0,29,150,73,213,330,481,416,200,31,1901
509011229,23,6,0,83,0,4,21,25,30,26,7,0,112,0,0,3,19,18,27,11,0,82,0,4,3,0,8,10,3,0,26,39,98,282,286,337,320,114,27,1505
509011230,18,3,0,104,0,0,19,34,34,23,0,0,118,0,0,9,13,6,9,3,0,40,0,3,3,9,8,9,3,3,39,109,193,392,379,452,382,103,18,2012
509011231,21,3,0,59,0,0,18,29,26,23,11,0,107,0,0,4,13,22,29,16,3,89,4,0,4,12,9,5,7,5,50,52,88,288,327,456,376,169,48,1810
509011232,21,3,0,63,0,0,0,13,15,14,0,0,50,0,0,0,0,3,6,0,0,12,0,0,0,0,4,0,0,0,3,19,33,86,132,182,153,51,6,666
509011233,32,9,0,156,0,0,27,42,62,50,6,0,188,0,0,5,13,14,9,0,0,50,0,6,4,9,10,8,3,0,48,110,195,431,506,652,525,133,20,2570
509011234,16,3,0,74,0,0,7,19,31,25,5,0,89,0,0,4,4,6,18,6,3,37,3,0,3,13,6,7,3,4,35,120,158,261,384,485,414,155,41,2023
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,13,0,0,69,0,4,30,43,35,18,3,0,127,0,0,5,16,21,14,3,0,55,3,0,3,7,10,3,0,0,22,74,79,204,286,328,245,116,24,1361
509021237,13,9,0,72,0,0,8,18,16,31,12,0,87,0,0,7,9,27,15,4,0,57,0,5,5,3,12,10,5,6,44,45,115,270,286,368,339,113,27,1563
509021238,19,8,0,87,0,0,21,26,19,19,6,6,100,0,3,3,19,27,15,14,4,80,0,0,5,8,5,8,6,8,30,54,97,298,322,361,383,143,59,1718
509021239,28,7,0,135,0,5,37,85,61,50,12,0,246,0,0,25,25,32,12,11,5,109,10,5,13,11,11,10,5,0,64,128,228,687,587,741,624,266,69,3332
509021240,26,4,3,131,0,3,32,43,57,47,17,5,210,0,0,10,19,36,30,10,7,107,0,0,5,9,4,9,7,0,32,112,185,446,380,497,456,156,47,2273
509021241,34,8,0,146,0,3,27,36,33,41,10,0,162,0,0,12,28,25,22,6,0,93,0,3,8,5,13,8,3,4,44,73,156,414,487,557,472,198,55,2422
509021242,45,0,0,186,0,15,161,132,148,70,12,4,537,0,5,44,78,68,29,8,3,233,4,0,0,9,10,15,10,4,57,37,121,469,492,613,441,136,38,2349
509021243,73,13,3,283,0,4,53,97,139,89,16,0,394,0,0,13,25,40,41,7,0,130,3,11,14,13,14,21,11,0,82,212,311,720,799,1027,993,257,40,4359
509021244,10,0,0,24,0,0,3,6,12,6,0,0,34,0,0,0,0,6,10,3,3,23,0,0,0,6,5,3,4,3,25,57,57,101,108,209,214,97,18,856
509021245,11,10,0,75,0,3,13,19,23,14,9,0,76,0,0,0,14,9,5,3,0,40,0,0,0,4,12,7,3,0,33,74,101,196,263,346,352,160,32,1516
509031246,19,4,0,69,0,0,15,26,24,18,4,4,94,0,0,7,14,12,13,4,0,50,0,0,4,5,8,12,7,3,41,43,92,210,250,344,326,158,33,1452
509031247,21,15,0,128,0,0,62,67,60,36,15,0,244,0,0,11,29,41,28,13,3,131,0,4,0,11,12,11,13,3,61,47,115,442,500,560,512,214,64,2455
509031248,51,5,0,337,0,26,231,238,218,109,9,3,830,0,0,39,83,58,28,0,0,212,0,5,8,10,14,3,0,3,41,52,150,542,631,623,375,74,20,2452
509031249,38,5,0,125,0,3,16,29,72,36,4,0,165,0,0,8,15,17,25,10,3,77,0,4,11,3,8,20,8,0,47,84,189,367,409,535,477,142,24,2232
509031250,22,12,9,87,0,0,12,19,32,28,11,3,95,0,0,3,13,14,12,10,0,52,0,3,4,9,3,10,10,3,40,68,90,257,329,397,417,193,52,1812
510011262,93,9,0,573,0,9,172,238,222,160,17,0,813,3,0,62,98,96,55,20,0,337,13,3,22,22,27,18,4,0,113,264,449,1776,1621,1433,1061,204,22,6831
510011263,48,6,0,191,0,3,50,70,84,51,6,0,268,0,0,19,23,16,14,3,3,86,3,11,18,12,12,6,3,0,69,86,224,649,511,520,477,119,13,2591
510011264,26,0,0,78,0,4,29,25,22,26,3,0,109,0,0,8,15,7,9,3,0,49,0,4,6,8,3,7,3,0,38,23,95,228,191,185,146,32,0,901
510011265,51,7,3,284,0,13,110,148,131,84,18,0,494,0,0,24,50,50,38,7,3,177,0,6,13,17,24,14,0,0,74,142,315,903,774,795,621,129,15,3693
510011266,11,0,0,30,0,0,7,14,12,9,0,0,50,0,0,0,0,9,0,0,0,10,3,4,9,9,3,0,0,0,23,23,62,136,117,122,81,15,0,569
510021267,169,23,0,1321,0,177,1582,1291,1097,480,41,3,4670,0,34,792,848,725,333,31,0,2777,0,15,46,57,40,30,3,0,187,68,572,3783,3176,2733,1418,162,6,11922
510021268,32,3,0,234,0,26,217,188,155,78,7,0,679,0,8,117,146,87,60,6,0,428,3,4,12,9,8,0,0,0,49,77,226,806,724,531,293,49,0,2708
510021269,72,12,0,667,9,74,589,439,372,207,21,0,1722,3,30,389,435,353,168,16,0,1395,4,10,28,29,38,9,3,0,118,107,427,1909,1510,1397,747,103,9,6213
510021270,25,7,0,220,0,10,123,112,118,61,16,0,429,0,6,50,75,62,26,5,0,223,0,5,9,12,8,5,0,0,43,150,202,754,608,551,332,53,3,2653
510031271,300,22,0,1961,8,240,2404,2081,1829,901,73,0,7537,3,196,2473,2634,2311,1065,87,0,8766,7,17,99,93,99,53,5,0,374,166,971,6936,6426,5803,2962,265,9,23544
510031272,85,12,3,591,0,35,359,387,296,158,17,0,1265,0,4,161,225,197,90,14,3,692,5,10,19,30,27,17,0,0,109,332,519,1840,1704,1397,738,99,12,6635
510031273,69,4,0,555,0,75,641,559,403,197,11,0,1898,0,38,475,638,534,230,22,3,1931,8,5,23,24,30,12,3,4,113,95,361,1813,1794,1454,746,84,9,6357
511011274,77,4,0,317,0,8,63,112,146,74,16,5,430,0,0,23,34,55,29,22,0,161,8,6,12,13,27,13,7,3,92,347,403,864,989,1242,867,231,50,5007
511011275,33,6,0,169,0,3,61,66,59,48,15,3,255,0,0,19,29,50,26,3,3,127,0,0,3,12,5,7,4,0,42,49,120,390,426,451,354,133,27,1950
511021276,21,5,0,116,0,3,29,47,45,37,8,0,161,0,0,3,21,27,17,4,0,70,3,0,10,26,34,9,6,0,90,87,153,401,423,502,406,125,23,2129
511021277,20,3,0,144,0,7,93,107,110,59,7,0,381,0,5,41,60,62,33,9,0,215,3,3,14,11,10,11,0,0,45,92,188,615,580,540,385,90,7,2491
511031278,19,0,0,137,0,15,58,70,68,30,4,0,250,0,3,12,23,26,5,4,3,73,0,4,3,5,3,3,0,0,23,49,123,330,330,336,206,49,3,1425
511031279,112,19,0,825,3,61,406,444,386,224,26,3,1550,0,12,110,150,139,77,26,0,514,12,15,45,40,33,32,8,0,182,750,1042,2566,2216,2124,1375,252,26,10344
511031280,13,6,0,85,0,0,26,51,60,24,4,0,161,0,0,6,14,26,12,6,0,58,0,0,6,3,3,7,0,0,24,46,68,238,268,313,220,45,10,1208
