SA2_MAINCODE_2016,AgFF_AgFF_nfd_M,AgFF_AgFF_nfd_F,AgFF_AgFF_nfd_P,AgFF_Agriculture_M,AgFF_Agriculture_F,AgFF_Agriculture_P,AgFF_Aquaculture_M,AgFF_Aquaculture_F,AgFF_Aquaculture_P,AgFF_Forestry_logging_M,AgFF_Forestry_logging_F,AgFF_Forestry_logging_P,AgFF_Fishing_hunt_trap_M,AgFF_Fishing_hunt_trap_F,AgFF_Fishing_hunt_trap_P,AgFF_AgFF_support_Svs_M,AgFF_AgFF_support_Svs_F,AgFF_AgFF_support_Svs_P,AgFF_Tot_M,AgFF_Tot_F,AgFF_Tot_P,Min_Min_nfd_M,Min_Min_nfd_F,Min_Min_nfd_P,Min_Coal_min_M,Min_Coal_min_F,Min_Coal_min_P,Min_Oil_gas_extrac_M,Min_Oil_gas_extrac_F,Min_Oil_gas_extrac_P,Min_Metal_ore_min_M,Min_Metal_ore_min_F,Min_Metal_ore_min_P,Min_NonMet_minral_min_quar_M,Min_NonMet_minral_min_quar_F,Min_NonMet_minral_min_quar_P,Min_Expl_oth_min_supt_Svs_M,Min_Expl_oth_min_supt_Svs_F,Min_Expl_oth_min_supt_Svs_P,Min_Tot_M,Min_Tot_F,Min_Tot_P,Mnf_Mnf_nfd_M,Mnf_Mnf_nfd_F,Mnf_Mnf_nfd_P,Mnf_Food_pdt_M,Mnf_Food_pdt_F,Mnf_Food_pdt_P,Mnf_Beverag_tobac_pdt_mnf_M,Mnf_Beverag_tobac_pdt_mnf_F,Mnf_Beverag_tobac_pdt_mnf_P,Mnf_Tex_lther_clthing_footw_M,Mnf_Tex_lther_clthing_footw_F,Mnf_Tex_lther_clthing_footw_P,Mnf_Wood_pdt_mnf_M,Mnf_Wood_pdt_mnf_F,Mnf_Wood_pdt_mnf_P,Mnf_Pulp_paper_cvertd_paper_M,Mnf_Pulp_paper_cvertd_paper_F,Mnf_Pulp_paper_cvertd_paper_P,Mnf_Print_inc_repdtn_RM_M,Mnf_Print_inc_repdtn_RM_F,Mnf_Print_inc_repdtn_RM_P,Mnf_Petroleum_coal_pdt_mnf_M,Mnf_Petroleum_coal_pdt_mnf_F,Mnf_Petroleum_coal_pdt_mnf_P,Mnf_Basic_chem_and_chem_p_m_M,Mnf_Basic_chem_and_chem_p_m_F,Mnf_Basic_chem_and_chem_p_m_P,Mnf_Polym_pd_rubber_pd_mnf_M,Mnf_Polym_pd_rubber_pd_mnf_F,Mnf_Polym_pd_rubber_pd_mnf_P,Mnf_NonMet_mineral_pdt_mnf_M,Mnf_NonMet_mineral_pdt_mnf_F,Mnf_NonMet_mineral_pdt_mnf_P,Mnf_Prim_met_and_met_p_m_M,Mnf_Prim_met_and_met_p_m_F,Mnf_Prim_met_and_met_p_m_P,Mnf_Fab_metal_pdt_mnf_M,Mnf_Fab_metal_pdt_mnf_F,Mnf_Fab_metal_pdt_mnf_P,Mnf_Transpt_equip_mnf_M,Mnf_Transpt_equip_mnf_F,Mnf_Transpt_equip_mnf_P,Mnf_Machin_and_equip_mnf_M,Mnf_Machin_and_equip_mnf_F,Mnf_Machin_and_equip_mnf_P,Mnf_Furnitur_and_oth_mnf_M,Mnf_Furnitur_and_oth_mnf_F,Mnf_Furnitur_and_oth_mnf_P,Mnf_Tot_M,Mnf_Tot_F,Mnf_Tot_P,EGWWS_EGWWS_nfd_M,EGWWS_EGWWS_nfd_F,EGWWS_EGWWS_nfd_P,EGWWS_ElecSup_M,EGWWS_ElecSup_F,EGWWS_ElecSup_P,EGWWS_GasSup_M,EGWWS_GasSup_F,EGWWS_GasSup_P,EGWWS_WatSup_SDS_M,EGWWS_WatSup_SDS_F,EGWWS_WatSup_SDS_P,EGWWS_WasteCTDS_M,EGWWS_WasteCTDS_F,EGWWS_WasteCTDS_P,EGWWS_Tot_M,EGWWS_Tot_F,EGWWS_Tot_P,Const_Const_nfd_M,Const_Const_nfd_F,Const_Const_nfd_P,Const_Blding_Const_M,Const_Blding_Const_F,Const_Blding_Const_P,Const_HeavyCivl_eng_Const_M,Const_HeavyCivl_eng_Const_F,Const_HeavyCivl_eng_Const_P,Const_Const_Svs_M,Const_Const_Svs_F,Const_Const_Svs_P,Const_Tot_M,Const_Tot_F,Const_Tot_P,WST_WST_nfd_M,WST_WST_nfd_F,WST_WST_nfd_P,WST_Basic_matl_W_M,WST_Basic_matl_W_F,WST_Basic_matl_W_P,WST_Machin_and_equip_W_M,WST_Machin_and_equip_W_F,WST_Machin_and_equip_W_P,WST_MotV_and_motV_partsW_M,WST_MotV_and_motV_partsW_F,WST_MotV_and_motV_partsW_P,WST_GrocLiq_and_tob_pdtW_M,WST_GrocLiq_and_tob_pdtW_F,WST_GrocLiq_and_tob_pdtW_P,WST_Oth_gds_W_M,WST_Oth_gds_W_F,WST_Oth_gds_W_P,WST_Comm_based_W_M,WST_Comm_based_W_F,WST_Comm_based_W_P,WST_Tot_M,WST_Tot_F,WST_Tot_P,RetT_RetT_nfd_M,RetT_RetT_nfd_F,RetT_RetT_nfd_P,RetT_MotV_and_motV_partsR_M,RetT_MotV_and_motV_partsR_F,RetT_MotV_and_motV_partsR_P,RetT_Fuel_ret_M,RetT_Fuel_ret_F,RetT_Fuel_ret_P,RetT_Food_ret_M,RetT_Food_ret_F,RetT_Food_ret_P,RetT_Oth_store_based_ret_M,RetT_Oth_store_based_ret_F,RetT_Oth_store_based_ret_P,RetT_NonSR_and_RCB_buy_sell_M,RetT_NonSR_and_RCB_buy_sell_F,RetT_NonSR_and_RCB_buy_sell_P,RetT_Tot_M,RetT_Tot_F,RetT_Tot_P,AcFd_AcFd_nfd_M,AcFd_AcFd_nfd_F,AcFd_AcFd_nfd_P,AcFd_Accomm_M,AcFd_Accomm_F,AcFd_Accomm_P,AcFd_FoodBev_Svs_M,AcFd_FoodBev_Svs_F,AcFd_FoodBev_Svs_P,AcFd_Tot_M,AcFd_Tot_F,AcFd_Tot_P,TPW_TPW_nfd_M,TPW_TPW_nfd_F,TPW_TPW_nfd_P,TPW_RoadTspt_M,TPW_RoadTspt_F,TPW_RoadTspt_P,TPW_RailTspt_M,TPW_RailTspt_F,TPW_RailTspt_P,TPW_WaterTspt_M,TPW_WaterTspt_F,TPW_WaterTspt_P,TPW_Air_space_tspt_M,TPW_Air_space_tspt_F,TPW_Air_space_tspt_P,TPW_Oth_tspt_M,TPW_Oth_tspt_F
506061142,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,5,0,9,9,0,0,0,0,0,0,0,0,0,3,3,5,14,3,13,3,0,3,22,6,22,0,0,3,24,13,37,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,6,0,0,0,8,0,8,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,44,22,66,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,8,4,11,54,11,61,11,4,15,216,26,242,290,40,328,0,0,0,3,3,3,4,0,4,0,0,0,3,0,3,3,0,4,0,0,0,12,4,19,0,3,3,0,0,4,4,12,17,29,51,82,13,36,49,0,3,3,46,115,160,0,0,0,0,0,0,77,90,166,77,85,171,3,3,7,42,9,59,0,0,0,0,0,0,0,0,0,0,0
506061143,3,4,3,122,86,207,0,0,0,4,3,9,0,0,3,10,3,15,144,91,243,0,0,3,0,0,0,0,0,0,5,0,5,7,0,12,0,0,0,15,3,18,10,3,11,18,26,43,0,0,3,0,0,0,22,7,29,0,0,0,0,3,3,0,0,0,0,0,4,0,0,0,22,3,30,4,0,7,7,0,7,0,3,4,0,0,0,3,0,3,96,44,134,0,0,0,4,0,4,0,0,0,0,0,0,12,0,18,18,0,21,8,3,12,41,10,56,25,4,31,183,40,223,267,57,325,4,0,4,27,22,53,5,0,5,0,0,0,3,0,3,3,4,7,0,0,0,44,28,68,0,0,0,0,0,0,0,0,0,7,21,29,19,21,41,0,3,5,35,42,74,0,0,0,0,5,3,6,19,23,8,16,27,6,0,6,43,11,52,0,0,0,0,0,3,0,0,3,0,0
506061144,0,0,5,131,78,211,0,0,0,0,0,0,0,0,0,7,0,10,141,87,223,8,5,12,0,0,0,0,0,0,19,7,27,0,0,0,14,0,14,41,5,49,0,0,3,6,3,11,6,5,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,0,5,3,0,3,5,0,5,0,0,0,25,12,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,19,8,23,0,4,4,44,14,63,64,25,92,0,0,0,8,7,14,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,10,9,18,0,3,3,0,0,0,0,3,7,4,0,7,3,15,24,0,0,0,10,29,36,0,0,0,0,9,9,18,31,44,18,39,56,4,3,6,39,12,55,0,0,0,0,0,0,0,0,0,0,0
506071145,0,0,0,3,7,9,0,0,0,0,0,0,0,0,0,0,0,4,3,16,18,0,0,0,0,0,0,7,0,4,21,6,27,4,0,3,13,4,26,47,14,64,0,0,0,9,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,3,0,0,0,14,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,46,3,49,5,0,5,98,8,106,144,15,156,0,0,0,0,3,7,3,0,3,0,0,0,0,3,3,4,3,5,0,0,0,10,6,21,0,5,6,5,8,12,0,0,0,57,66,129,22,41,62,0,0,0,91,118,211,0,0,0,40,58,100,99,142,243,143,199,340,0,0,0,9,6,12,0,0,0,0,0,0,0,0,0,0,0
506071146,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,4,7,0,0,0,0,0,0,0,0,0,13,3,17,0,0,0,5,0,5,14,3,19,3,0,3,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,17,8,21,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,4,6,3,0,3,35,8,41,4,0,4,62,11,76,102,14,120,0,3,4,0,3,3,0,3,3,0,0,0,0,0,4,3,0,3,0,0,0,5,10,16,0,0,0,0,0,0,9,0,13,90,111,204,26,72,98,0,0,0,129,185,318,0,0,0,7,10,11,124,132,252,124,134,262,0,0,0,13,0,11,0,0,0,0,0,0,0,0,0,0,0
506071147,3,0,3,33,27,55,0,0,0,5,3,10,0,3,3,7,5,14,43,36,84,3,8,8,0,0,0,3,0,5,98,53,148,3,0,4,32,12,50,141,73,211,0,0,3,11,7,21,10,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,3,0,0,0,4,3,4,0,3,3,32,30,62,0,0,0,6,0,6,10,0,7,0,0,0,0,0,0,14,3,16,37,3,41,195,41,243,35,16,48,159,38,197,424,98,524,3,0,3,10,8,15,3,3,6,3,0,3,4,9,11,0,3,3,3,0,3,26,18,48,0,0,4,3,0,5,11,4,14,88,58,146,29,80,111,0,3,3,132,153,285,0,0,0,41,61,101,265,333,593,309,388,699,4,0,5,16,3,26,0,0,0,12,5,16,0,0,0,0,0
507011148,0,0,0,9,9,10,0,0,0,0,0,0,0,0,0,0,0,0,5,9,16,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,6,7,4,6,8,11,18,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,16,5,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,34,26,53,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,4,0,7,3,0,4,50,20,62,34,4,34,151,28,177,230,52,282,0,0,0,5,7,6,6,3,15,0,0,0,4,0,7,0,0,0,0,0,0,19,10,27,0,0,0,4,0,4,0,0,0,80,91,170,14,46,63,0,0,0,104,146,247,0,0,0,0,0,3,36,31,70,32,36,68,3,0,4,24,8,30,0,0,0,0,0,0,0,0,0,0,0
507011150,0,3,7,36,26,61,0,0,0,0,0,0,4,0,4,4,4,11,47,35,84,27,4,32,0,0,0,17,5,21,36,0,37,22,0,19,30,11,42,134,22,155,190,48,240,157,127,283,7,0,8,5,12,14,74,19,91,35,10,41,41,5,47,8,5,11,12,12,21,35,5,37,65,9,70,239,56,292,215,22,237,238,36,273,182,46,222,66,12,80,1574,417,1991,0,0,0,13,3,20,8,3,13,9,0,9,112,46,155,146,51,196,54,9,63,177,32,213,204,38,243,790,139,932,1226,227,1456,27,17,42,237,67,302,110,28,140,35,8,43,163,104,261,41,30,72,67,25,93,677,280,954,27,16,38,44,10,59,4,7,10,48,24,66,211,212,421,0,3,3,331,260,596,0,0,0,0,0,0,52,34,88,56,36,89,35,9,44,267,31,298,0,0,0,16,12,29,3,0,3,0,3
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,0,0,0,3,0,4,0,0,0,0,0,0,3,4,6,0,0,0,4,3,6,0,0,0,0,0,0,3,0,3,3,0,6,3,0,3,0,3,3,15,3,14,5,0,8,6,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,3,0,4,0,0,0,0,0,0,3,0,3,0,0,0,24,17,37,0,0,0,0,0,0,0,0,0,28,3,26,0,3,6,29,8,33,3,0,3,39,4,42,5,0,3,144,48,189,184,53,236,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,13,0,0,0,0,0,0,3,10,11,5,15,25,4,6,17,0,0,0,19,30,49,0,0,0,4,13,20,23,30,47,29,34,65,0,0,4,15,5,22,0,0,0,0,0,0,0,0,0,0,0
507011153,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,4,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,5,16,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,4,3,0,3,23,3,29,0,0,0,45,10,59,76,12,90,0,0,0,0,0,0,5,0,5,0,0,0,3,3,6,0,0,0,0,0,0,6,9,12,0,0,0,0,3,3,0,0,0,20,13,39,18,17,36,0,0,0,36,33,73,0,0,0,0,0,0,11,11,21,11,14,23,0,0,3,3,3,10,0,0,0,0,0,0,0,0,0,0,0
507011154,0,0,0,0,3,4,0,0,0,0,0,0,5,0,5,4,0,4,10,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,33,18,51,0,0,3,0,7,3,0,0,0,0,0,0,4,0,6,4,0,9,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,4,0,9,3,0,6,4,0,8,71,34,105,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,3,0,3,39,3,38,0,0,0,91,12,104,132,19,147,0,0,0,10,3,17,3,0,3,0,0,0,23,18,41,0,0,0,0,0,0,38,24,64,3,3,8,17,7,21,7,0,7,47,67,117,23,45,70,0,0,3,104,114,219,0,0,0,0,3,0,46,43,85,42,48,91,0,0,0,8,3,14,0,0,0,0,0,0,0,0,0,0,0
507011155,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,6,0,6,49,3,56,3,0,3,51,8,64,77,18,94,5,0,5,34,5,41,222,38,260,160,51,214,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,47,17,63,77,12,90,12,3,19,116,15,130,98,14,114,1217,137,1352,370,66,429,12,0,12,2124,311,2436,0,0,0,3,0,3,33,7,39,6,0,7,32,9,43,77,16,93,72,16,92,104,24,129,435,62,497,283,45,330,903,141,1044,3,0,8,27,13,40,91,23,107,0,0,0,10,6,16,18,15,31,0,0,0,144,49,199,4,4,9,0,0,0,3,0,4,0,0,0,40,18,54,0,0,0,49,21,68,0,0,0,0,0,0,10,22,30,10,22,30,12,3,9,55,15,66,3,0,5,17,3,20,3,0,3,4,0
507011158,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,4,3,5,9,5,16,39,33,79,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,62,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,33,4,32,0,0,0,47,10,52,78,13,92,3,0,4,0,0,0,4,0,0,0,0,0,0,0,3,0,3,4,0,0,0,5,8,17,0,3,3,0,0,0,0,0,0,22,31,55,8,10,17,0,0,0,31,49,81,0,0,0,0,0,0,22,23,47,22,23,47,0,0,0,8,3,10,0,0,0,0,0,0,0,0,0,0,0
507011159,3,0,3,12,0,14,0,0,0,0,0,0,0,0,0,0,0,0,11,3,17,3,0,3,0,0,0,15,0,14,3,0,5,0,0,0,6,4,7,24,3,30,34,9,45,6,11,14,11,0,13,0,3,3,8,8,11,3,0,5,3,9,11,0,0,0,3,0,4,9,3,14,4,0,4,38,5,45,34,7,39,10,4,15,49,15,62,22,6,26,241,79,318,0,0,3,18,0,18,8,3,11,3,0,3,8,0,6,36,3,43,36,4,41,144,33,176,63,6,68,442,70,509,683,107,788,14,3,15,15,7,27,15,6,18,5,6,8,19,13,31,17,4,20,0,0,0,79,44,128,6,6,14,4,5,12,17,11,24,111,145,259,65,130,202,0,0,0,210,299,506,0,0,0,0,3,3,167,163,330,168,163,335,5,9,11,109,43,156,0,0,0,4,0,3,3,0,3,5,0
507011160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,10,0,7,3,0,6,7,18,27,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,4,3,0,3,0,0,3,22,3,26,0,0,3,3,0,3,52,28,78,0,0,0,0,0,0,0,0,0,0,0,0,22,3,23,22,3,23,3,3,9,37,8,38,4,0,4,73,14,86,111,23,137,0,0,0,7,3,15,3,0,3,0,0,0,0,3,4,0,3,4,3,0,3,19,4,23,4,4,3,4,3,11,4,3,8,93,142,232,49,175,228,0,0,0,154,327,483,0,0,0,0,0,3,131,126,257,131,130,258,3,0,3,22,3,26,0,0,0,3,4,7,0,0,0,0,0
507011161,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,3,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,9,15,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,0,3,0,0,0,0,0,0,3,0,3,15,16,35,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,8,0,8,0,0,0,33,3,33,9,0,12,81,15,96,124,20,139,0,0,0,0,0,0,3,0,4,0,0,0,0,4,4,0,3,3,0,0,0,4,8,14,7,21,25,0,0,0,5,11,12,109,193,305,120,479,593,0,0,0,234,700,937,0,0,0,3,0,8,251,285,536,251,289,538,3,3,11,21,8,22,0,0,0,0,0,0,0,0,0,0,0
507011163,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,5,8,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,4,0,4,8,0,6,6,5,14,0,0,3,0,0,0,0,3,3,3,0,3,0,3,4,0,0,0,0,0,0,0,0,0,9,0,9,3,0,3,16,0,16,10,0,10,3,0,0,8,5,12,9,0,12,72,14,90,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,6,4,10,12,5,18,34,10,47,19,3,16,123,27,153,186,42,230,0,3,3,0,0,3,0,0,0,4,0,3,3,0,3,3,3,3,0,0,0,9,13,23,0,0,0,0,0,0,0,0,0,16,17,34,4,18,24,0,0,0,26,34,60,0,0,0,0,0,0,23,22,47,23,22,47,7,0,7,12,5,17,0,0,0,0,0,3,0,3,3,0,0
507011259,0,0,3,43,27,66,0,0,0,0,0,0,3,0,0,0,0,0,48,26,75,0,0,0,0,0,0,4,0,4,0,3,5,3,0,3,3,0,3,14,3,16,9,0,9,14,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,112,16,126,0,0,0,0,0,0,5,0,3,3,0,3,0,0,0,150,24,178,0,0,0,0,0,6,0,0,0,0,0,0,7,3,9,10,4,17,6,4,11,34,3,38,28,3,30,135,25,157,198,32,229,0,0,0,5,0,8,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,12,3,15,3,4,6,0,0,0,0,0,4,60,103,164,17,27,43,0,0,0,82,140,215,0,0,0,0,0,0,60,81,139,60,81,139,6,4,12,97,13,114,0,0,0,0,0,0,0,0,0,0,0
507011260,0,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,3,8,13,3,16,0,0,3,33,13,45,30,5,41,0,0,0,203,58,257,279,78,354,51,7,65,62,41,107,0,0,0,9,5,17,4,0,4,0,0,0,0,0,0,12,4,20,7,0,4,38,11,57,95,14,109,33,5,44,86,12,98,112,33,141,35,5,41,21,3,26,566,158,717,10,4,10,264,64,324,205,80,285,28,6,35,56,41,93,559,192,752,34,7,45,93,12,108,52,15,66,536,110,647,723,140,868,17,10,31,92,32,117,63,17,81,9,0,9,84,16,99,29,24,58,0,0,0,294,102,395,13,5,21,71,16,91,26,8,31,161,119,279,212,263,481,0,4,4,478,417,902,5,0,5,3,0,4,46,83,128,49,88,137,18,0,17,120,16,142,14,9,21,0,0,0,128,51,176,52,3
507021164,0,0,0,3,4,5,0,0,0,0,0,0,3,0,0,0,0,0,4,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6,0,6,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,18,5,26,0,0,0,0,0,0,4,3,8,0,0,0,0,0,0,4,3,8,3,0,3,44,11,55,25,19,47,58,7,64,129,41,171,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,4,5,10,0,0,0,9,8,13,0,0,3,0,0,0,0,3,6,11,13,25,10,31,47,0,0,0,28,52,82,3,0,3,20,24,43,127,134,265,148,162,310,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0
507021165,3,0,3,35,19,53,4,0,3,3,0,4,58,18,77,3,10,10,106,42,150,11,6,20,0,0,0,3,0,5,52,9,55,11,0,11,64,10,74,142,21,165,4,0,7,129,104,236,49,51,100,5,9,13,0,0,0,0,0,0,16,4,19,20,3,28,5,9,16,0,0,0,0,0,3,10,0,9,9,3,11,64,4,68,23,11,36,15,5,18,357,224,579,0,0,0,12,3,16,11,5,18,0,0,4,11,0,7,31,10,42,41,8,45,223,33,257,33,7,41,294,36,330,592,83,673,13,8,26,62,34,95,5,5,12,5,0,6,35,32,66,31,38,69,0,0,3,151,124,271,9,21,38,54,16,68,24,3,22,144,161,308,268,536,803,3,6,8,501,743,1245,4,3,7,164,222,387,860,852,1714,1030,1076,2106,54,20,80,354,58,413,13,3,13,195,88,280,3,3,8,31,8
507021166,0,0,0,3,4,12,0,0,0,0,0,0,19,6,29,0,0,0,30,15,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,10,3,14,5,5,12,25,25,53,4,0,3,6,6,18,3,0,3,0,0,0,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,22,0,20,12,7,13,14,0,11,95,55,150,0,0,0,9,0,9,0,0,0,3,0,3,3,0,5,10,4,13,10,0,10,54,4,59,27,6,27,140,25,163,227,33,261,3,3,5,14,6,19,10,0,13,0,0,3,79,48,133,3,7,12,0,0,0,117,69,186,3,6,11,3,3,3,0,6,3,167,179,344,64,137,200,0,0,0,238,321,567,4,0,4,23,25,41,187,206,394,215,231,443,3,3,7,32,7,35,0,0,0,8,3,14,0,0,0,3,0
507021167,0,0,0,12,7,22,0,0,0,0,0,0,9,3,10,3,0,7,25,16,43,6,3,7,0,0,0,22,4,32,7,0,11,0,0,0,13,4,15,54,17,67,82,16,94,128,84,213,13,4,20,18,13,34,23,5,35,80,17,93,37,21,55,0,0,0,13,3,19,71,19,91,22,14,31,39,4,47,63,14,72,55,8,59,35,12,50,105,13,122,793,249,1047,0,0,3,0,0,0,6,0,9,21,3,24,11,3,14,41,8,54,18,3,24,91,24,120,10,3,17,304,67,374,434,95,530,26,11,37,37,14,55,49,24,75,13,4,15,34,27,61,37,31,67,0,0,0,203,102,305,17,5,26,28,9,39,5,0,8,25,23,51,241,199,438,0,0,0,319,240,564,0,0,0,0,0,0,47,49,96,47,49,96,13,7,14,308,71,377,3,0,3,3,0,6,4,0,4,7,0
507031169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,22,5,27,0,0,0,8,0,8,32,9,34,0,3,0,3,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,9,89,14,7,23,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,109,33,139,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,7,0,7,6,0,9,38,10,40,14,3,19,100,16,119,164,23,192,0,0,3,3,0,9,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,3,11,0,0,3,0,0,0,10,8,18,37,71,112,3,27,27,0,0,0,52,105,157,0,0,0,0,0,0,18,44,63,18,44,63,0,0,0,34,6,41,4,0,4,0,0,0,0,0,0,0,0
507031170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,0,0,0,0,0,0,20,7,26,0,0,0,3,0,3,22,7,32,4,0,3,0,0,3,0,0,0,3,3,5,0,0,3,0,0,0,0,0,0,0,0,0,16,6,17,0,0,0,4,0,4,51,6,58,0,0,4,0,0,0,0,0,3,0,0,0,82,28,111,0,0,0,0,0,0,3,0,3,0,0,0,13,3,10,13,0,15,3,0,5,9,0,11,11,0,7,46,8,60,69,12,82,0,0,3,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,11,0,0,3,0,0,0,9,0,13,17,20,40,10,15,18,0,0,0,36,38,71,0,0,0,0,0,0,14,12,26,14,13,25,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0
