SA2_MAINCODE_2016,P_1_149_OM_UIE,P_1_149_CFW,P_1_149_ES_NS,P_1_149_Tot,P_150_299_E,P_150_299_OM_IE,P_150_299_OM_UIE,P_150_299_CFW,P_150_299_ES_NS,P_150_299_Tot,P_300_399_E,P_300_399_OM_IE,P_300_399_OM_UIE,P_300_399_CFW,P_300_399_ES_NS,P_300_399_Tot,P_400_499_E,P_400_499_OM_IE,P_400_499_OM_UIE,P_400_499_CFW,P_400_499_ES_NS,P_400_499_Tot,P_500_649_E,P_500_649_OM_IE,P_500_649_OM_UIE,P_500_649_CFW,P_500_649_ES_NS,P_500_649_Tot,P_650_799_E,P_650_799_OM_IE,P_650_799_OM_UIE,P_650_799_CFW,P_650_799_ES_NS,P_650_799_Tot,P_800_999_E,P_800_999_OM_IE,P_800_999_OM_UIE,P_800_999_CFW,P_800_999_ES_NS,P_800_999_Tot,P_1000_1249_E,P_1000_1249_OM_IE,P_1000_1249_OM_UIE,P_1000_1249_CFW,P_1000_1249_ES_NS,P_1000_1249_Tot,P_1250_1499_E,P_1250_1499_OM_IE,P_1250_1499_OM_UIE,P_1250_1499_CFW,P_1250_1499_ES_NS,P_1250_1499_Tot,P_1500_1749_E,P_1500_1749_OM_IE,P_1500_1749_OM_UIE,P_1500_1749_CFW,P_1500_1749_ES_NS,P_1500_1749_Tot,P_1750_1999_E,P_1750_1999_OM_IE,P_1750_1999_OM_UIE,P_1750_1999_CFW,P_1750_1999_ES_NS,P_1750_1999_Tot,P_2000_2999_E,P_2000_2999_OM_IE,P_2000_2999_OM_UIE,P_2000_2999_CFW,P_2000_2999_ES_NS,P_2000_2999_Tot,P_3000mor_E,P_3000mor_OM_IE,P_3000mor_OM_UIE,P_3000mor_CFW,P_3000mor_ES_NS,P_3000mor_Tot,P_PersInc_NS_E,P_PersInc_NS_OM_IE,P_PersInc_NS_OM_UIE,P_PersInc_NS_CFW,P_PersInc_NS_ES_NS,P_PersInc_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
119041382,11,3,0,145,129,4,15,5,3,156,139,10,27,7,3,183,127,14,24,3,3,171,170,32,47,3,3,256,179,23,43,7,0,253,213,44,44,10,3,313,180,53,34,0,5,267,97,42,25,3,0,169,86,38,20,0,7,151,69,15,20,0,0,102,61,32,20,0,0,121,25,25,12,0,3,59,22,3,8,0,3,41,1633,343,341,53,37,2410
120011383,12,4,0,147,150,16,16,7,3,192,165,12,22,3,3,202,195,13,42,8,9,266,278,48,46,4,3,384,285,39,41,9,7,375,413,79,60,9,3,560,374,80,53,6,12,524,246,58,44,3,4,355,196,77,37,3,3,316,106,41,19,3,3,171,200,70,35,3,0,309,86,80,29,4,4,199,48,6,6,0,3,66,2873,639,467,88,48,4120
120011384,17,10,4,299,394,6,35,8,7,452,442,24,51,6,3,534,524,26,64,8,12,637,794,60,79,10,12,949,1228,70,66,9,16,1386,2103,66,77,8,15,2265,2855,93,101,7,24,3071,1962,59,46,6,12,2083,1780,85,29,4,12,1911,1339,28,13,3,6,1394,2553,77,25,9,8,2669,1669,107,28,3,4,1807,216,14,3,3,10,251,18181,742,632,117,143,19822
120011385,15,3,3,199,219,8,23,11,3,262,204,15,28,9,5,254,220,12,22,0,3,260,298,26,42,3,8,372,303,39,39,3,8,392,394,51,45,4,10,507,331,77,77,3,4,488,225,40,44,4,3,319,178,60,31,5,0,277,126,44,35,0,3,205,122,60,35,3,5,230,104,105,38,3,0,253,55,6,10,0,4,82,2973,549,507,64,57,4141
120011386,20,5,0,276,218,6,26,9,0,257,228,13,44,5,0,292,284,19,53,7,3,366,371,57,68,10,0,506,478,48,49,8,12,593,502,53,66,3,3,627,503,73,70,4,8,662,319,85,53,6,5,465,255,90,50,4,5,404,163,45,20,3,0,233,219,75,42,0,4,343,87,95,40,3,4,227,70,4,3,3,0,83,3957,667,608,98,49,5380
120021387,24,9,6,140,157,14,29,5,3,206,156,25,24,10,0,219,209,18,32,3,0,265,270,32,57,3,0,364,291,58,45,9,8,410,379,43,62,14,4,499,453,75,92,9,5,626,352,66,62,3,7,485,304,67,49,4,0,433,214,54,35,3,0,307,305,102,58,6,5,469,177,165,57,8,0,409,45,4,4,0,3,63,3429,733,641,106,46,4956
120021388,31,5,0,266,361,15,42,14,7,442,425,36,52,3,5,518,489,32,62,10,5,597,701,56,88,10,15,869,898,82,102,15,8,1099,1081,111,108,6,12,1323,1152,125,134,11,9,1434,826,92,109,9,4,1041,606,126,82,4,3,817,388,95,53,0,8,542,518,185,84,0,3,793,204,183,59,0,4,450,120,11,11,4,17,162,8039,1155,1022,120,86,10426
120021389,19,0,0,143,145,4,30,3,0,187,162,15,22,3,3,209,178,20,36,5,0,242,273,28,53,4,3,364,383,29,57,8,7,476,571,46,68,5,9,701,651,67,83,8,3,822,456,70,54,6,4,594,380,77,44,3,0,513,314,43,22,0,5,388,531,83,42,6,3,659,207,102,33,6,0,352,52,9,8,0,7,75,4443,607,587,79,41,5760
120031390,25,7,0,245,236,13,39,5,3,288,289,22,46,5,9,371,323,12,36,5,3,381,527,35,52,10,5,620,649,46,79,10,8,792,738,53,65,6,13,872,768,54,65,3,8,895,617,38,44,0,7,702,567,41,30,3,3,643,484,24,16,0,4,526,858,44,23,0,6,932,290,30,19,0,0,346,62,5,8,0,5,85,6645,431,539,73,68,7755
120031391,33,7,8,582,651,13,37,20,10,724,669,30,57,18,9,779,637,34,61,13,12,752,879,75,76,17,8,1047,1023,111,103,15,16,1272,1225,105,88,18,11,1451,1341,113,90,12,12,1565,1046,83,67,9,4,1205,877,82,39,5,3,1006,640,67,31,3,3,742,1136,73,46,3,3,1260,446,132,74,6,3,659,133,13,6,3,9,173,11264,964,806,171,112,13313
120031392,6,5,0,51,55,0,13,0,0,70,63,12,16,4,0,97,76,4,21,3,0,107,110,17,26,0,5,160,146,28,29,7,6,200,164,18,29,5,5,218,139,28,26,0,4,197,98,23,8,0,0,128,69,11,14,0,0,103,70,10,7,0,0,88,59,14,15,0,0,93,20,15,3,0,0,40,23,0,8,0,0,25,1123,181,225,35,19,1579
120031393,7,4,0,131,113,3,18,7,3,137,124,9,20,9,3,160,129,14,29,3,3,179,212,23,36,8,7,284,244,29,53,4,4,336,236,36,51,3,8,330,285,45,40,0,0,375,163,34,32,0,3,232,139,32,21,3,0,194,98,18,14,0,0,134,96,31,12,0,4,141,29,13,11,0,0,60,26,8,8,0,0,44,2019,298,359,53,37,2764
120031394,11,0,0,91,81,9,16,0,7,110,108,3,31,3,3,145,95,7,27,3,3,132,162,22,45,7,0,244,199,28,46,3,0,278,267,21,38,0,3,330,266,37,37,4,0,352,220,19,42,3,0,285,138,38,25,0,3,200,128,24,17,0,0,169,127,24,20,0,0,173,29,36,14,0,0,80,17,0,3,0,0,26,1914,270,383,44,26,2631
120031395,7,3,0,114,121,4,18,0,0,144,119,12,24,5,8,165,163,16,23,3,0,199,255,29,43,3,3,335,326,21,43,3,3,398,341,26,48,3,3,420,349,41,52,8,5,449,193,40,33,0,4,274,146,56,28,8,0,243,133,24,25,3,4,181,138,49,26,0,0,208,73,49,33,3,3,151,31,4,9,0,7,48,2487,371,408,63,41,3363
120031396,15,8,0,199,310,9,30,3,3,352,398,28,35,7,8,474,431,18,43,7,6,509,664,34,75,16,15,805,974,73,64,11,12,1127,1353,91,58,12,18,1533,1390,110,48,6,16,1566,898,73,43,0,8,1031,695,84,31,3,4,815,505,54,11,0,3,572,903,96,19,6,4,1029,440,108,18,0,0,562,150,16,7,4,17,194,9312,799,507,92,110,10816
120031575,7,6,4,175,231,11,21,9,4,276,326,23,44,11,3,409,304,28,27,11,8,375,474,53,52,14,7,605,640,61,74,10,3,786,917,64,49,8,7,1053,985,72,68,15,6,1149,687,73,39,3,8,809,524,49,34,6,6,615,465,45,17,3,0,535,477,62,31,4,4,576,106,74,32,3,0,214,78,4,3,0,11,99,6392,622,507,117,87,7732
120031576,0,0,0,23,39,3,0,0,0,48,78,11,9,3,0,100,74,8,0,3,3,87,170,19,15,3,3,205,287,11,12,4,7,320,382,34,21,3,4,442,404,35,19,3,0,464,303,23,12,0,3,340,179,19,8,0,4,209,111,19,5,0,0,137,137,21,3,0,0,162,41,26,8,0,0,73,25,7,3,0,3,36,2258,238,113,25,27,2675
121011398,38,8,3,965,1151,22,45,20,5,1244,1134,43,56,27,10,1265,1203,49,96,22,12,1375,1559,88,98,12,13,1771,1911,120,107,23,9,2168,2529,208,134,12,15,2903,2828,171,113,17,19,3154,2125,159,96,13,19,2409,1960,187,71,5,7,2240,1397,128,43,8,7,1588,2954,279,100,7,18,3356,2027,463,134,21,14,2657,297,30,14,4,16,378,24081,1972,1165,262,176,27653
121011399,15,0,0,63,80,9,11,3,0,110,78,13,28,5,0,130,99,15,19,0,0,130,167,14,37,5,6,229,224,30,39,0,0,290,284,25,37,0,3,346,298,43,38,3,4,382,253,42,44,0,0,339,181,40,26,3,4,251,170,19,14,0,0,205,188,45,17,3,0,253,117,67,12,0,0,199,27,3,9,0,0,37,2212,362,354,45,24,2993
121011400,20,12,0,355,350,17,54,13,4,434,364,26,36,9,5,440,384,17,54,6,9,471,598,58,63,10,6,737,800,62,83,12,3,959,1176,83,100,12,7,1385,1488,100,84,11,11,1698,1099,95,60,7,3,1266,871,116,66,18,4,1071,675,85,54,0,3,816,1204,146,67,17,3,1442,728,267,112,12,3,1133,117,24,8,3,11,169,10204,1125,880,163,81,12447
121011401,10,10,0,267,419,8,25,10,4,468,446,17,27,12,4,508,635,28,33,5,7,703,1066,67,58,9,13,1210,1650,73,45,5,13,1788,2838,102,87,4,23,3052,3955,112,95,6,15,4179,3245,104,61,0,8,3425,3078,132,51,3,8,3270,2128,102,34,4,11,2287,4012,235,61,3,12,4324,2900,378,119,6,7,3423,337,17,15,3,31,408,27013,1396,727,110,172,29424
121011402,18,12,0,267,267,13,40,7,0,326,239,31,37,14,7,322,319,33,54,5,3,407,377,50,74,9,6,512,453,74,79,10,8,618,620,86,60,8,9,783,634,81,96,8,8,831,551,106,68,11,3,742,415,104,60,4,5,585,292,70,48,3,6,418,408,131,60,12,0,610,269,193,64,12,4,538,64,15,10,4,6,102,5157,988,783,138,58,7118
121021403,20,12,0,227,141,13,34,15,3,195,126,8,35,13,0,180,148,11,44,4,4,207,223,24,48,6,6,306,310,58,61,3,3,436,459,30,38,0,4,536,521,50,62,6,4,644,372,43,44,3,3,464,339,50,26,0,0,423,284,38,17,0,3,343,288,58,23,0,0,368,86,33,6,0,0,130,59,3,4,0,0,68,3548,433,463,83,33,4565
121021404,14,4,0,102,102,3,29,3,0,143,66,7,17,8,0,96,88,8,16,3,5,124,115,20,25,3,0,161,117,11,50,7,0,180,132,29,42,0,0,206,131,30,26,0,3,188,63,25,21,0,0,104,56,32,22,0,0,113,41,20,11,0,0,71,48,20,21,0,0,93,5,17,5,0,0,32,10,3,3,0,0,23,1083,234,295,40,21,1668
121021406,18,3,4,380,216,9,30,7,0,261,168,11,43,8,5,239,252,11,32,8,4,304,315,32,49,3,0,407,377,39,54,3,8,478,524,46,58,3,9,641,499,60,43,3,3,617,370,48,39,3,3,463,305,71,32,0,0,409,206,42,20,0,0,262,341,60,18,0,0,419,173,66,21,0,0,258,59,4,14,3,0,79,4172,521,454,73,40,5265
121021577,11,9,7,505,566,14,28,7,3,614,496,23,30,7,12,565,501,32,43,5,5,581,782,39,36,8,13,881,979,61,40,7,7,1097,1174,70,50,3,10,1305,1107,97,54,8,5,1273,744,73,45,3,8,870,574,75,25,0,4,671,434,42,20,0,3,494,595,94,39,0,7,738,186,116,48,8,3,364,111,8,4,0,10,134,8759,750,475,82,96,10163
121021578,18,5,0,111,105,10,16,4,0,132,112,8,12,7,0,135,151,8,14,3,3,176,204,14,33,9,0,259,237,18,32,6,3,289,271,25,25,3,4,329,358,19,29,4,3,418,240,17,12,0,0,268,205,24,13,0,0,239,170,10,7,0,0,189,148,19,16,0,0,184,60,28,15,3,0,103,25,3,0,3,0,35,2378,195,245,60,19,2888
121021579,9,3,0,109,96,9,15,4,0,118,108,7,12,3,3,133,124,4,17,0,3,150,170,10,20,3,3,207,238,13,17,0,3,272,264,19,23,0,3,305,286,14,14,0,0,316,166,13,16,0,0,192,141,11,5,0,0,161,121,6,7,0,0,138,145,24,11,0,0,185,55,22,10,0,0,82,20,5,0,0,0,23,2053,152,174,32,14,2434
121031407,15,3,0,271,222,8,18,13,3,272,196,25,24,13,4,261,227,21,37,8,3,294,308,38,50,16,10,420,360,45,37,14,3,461,485,63,59,8,4,619,491,63,49,3,3,610,340,61,42,4,3,453,305,64,29,0,0,395,271,53,22,0,0,350,346,92,39,3,3,490,209,139,68,21,3,443,49,8,4,4,13,78,4078,715,518,121,45,5481
121031408,39,9,0,292,215,13,34,11,0,274,198,23,41,10,0,263,181,19,37,12,5,247,262,49,47,7,4,357,316,39,42,7,4,415,327,52,63,3,9,451,368,68,56,10,5,505,277,76,43,3,0,400,242,74,40,7,0,364,190,54,23,4,3,264,264,96,48,8,0,417,143,143,53,18,0,358,45,5,12,0,3,69,3260,721,590,124,33,4727
121031409,20,3,0,228,198,10,18,3,0,231,166,17,20,7,0,196,174,15,27,3,0,231,243,22,37,5,4,306,308,38,34,7,4,389,451,53,37,4,7,553,639,41,55,6,10,744,409,58,33,0,3,509,376,61,26,0,0,466,319,45,29,3,0,400,566,69,33,3,3,670,350,147,49,9,0,553,57,9,8,3,5,85,4462,589,425,81,40,5598
121031410,25,4,3,332,233,14,32,10,5,285,199,14,38,9,0,259,216,22,40,11,0,290,261,38,52,4,0,363,291,38,52,11,0,388,329,70,59,6,5,465,285,84,59,5,3,429,186,60,33,11,0,291,189,58,47,8,3,304,179,43,21,4,0,245,200,63,44,3,0,312,71,87,30,3,3,190,32,14,9,4,3,67,2977,615,562,110,22,4288
121031411,29,6,0,274,191,18,22,7,0,239,188,13,26,5,0,239,227,21,37,3,0,290,286,37,40,4,5,375,316,35,47,0,0,401,344,47,63,10,0,463,300,56,50,7,4,417,208,55,26,3,0,291,146,50,34,3,3,240,112,45,21,3,0,185,121,92,46,6,0,269,57,82,31,5,5,183,35,12,6,3,4,59,2798,573,487,87,27,3969
121031412,15,4,0,208,217,7,28,3,3,255,207,11,33,0,0,261,245,19,26,6,4,298,355,26,25,12,3,425,448,31,39,8,4,532,591,57,39,10,0,688,687,35,52,9,3,783,488,43,25,7,4,572,499,44,39,8,0,589,369,41,25,5,0,447,495,77,42,6,8,631,169,158,82,4,7,417,69,13,9,0,5,95,5039,570,480,91,44,6231
121041413,28,7,0,189,152,8,22,3,0,191,162,3,31,6,7,208,160,23,32,8,0,220,205,20,42,10,12,290,215,31,47,6,4,297,279,42,39,4,5,373,284,69,69,10,4,432,173,37,39,3,0,248,160,62,43,4,4,278,117,56,23,6,0,207,145,79,36,5,0,263,85,134,56,11,0,286,37,8,3,0,6,51,2354,579,511,87,41,3574
121041414,11,11,0,228,188,15,30,7,4,242,270,37,36,10,3,356,293,13,36,11,3,359,399,42,60,4,3,511,562,64,54,7,3,700,728,91,65,7,8,895,999,120,81,5,3,1204,749,97,65,3,11,927,692,105,59,4,8,869,463,69,27,3,8,572,779,165,68,3,9,1024,340,252,103,11,8,709,77,15,6,3,3,110,6756,1112,711,119,67,8771
121041415,36,17,0,318,349,20,44,10,3,431,313,32,57,8,3,412,403,36,61,10,3,511,505,42,77,15,10,649,620,69,78,14,6,786,758,103,98,12,10,975,825,116,113,18,6,1071,536,126,92,12,10,779,464,123,82,15,0,687,330,99,63,9,0,497,440,166,86,18,3,716,204,347,107,39,4,705,72,26,19,7,6,130,6108,1317,1029,210,75,8738
121041416,17,8,0,199,212,8,30,6,0,265,251,29,27,6,3,318,262,26,31,3,3,323,382,40,47,9,11,485,415,56,36,5,0,516,543,66,60,7,0,677,628,74,74,0,6,779,495,64,49,3,4,619,444,93,42,3,0,586,297,47,32,0,0,378,550,135,59,3,3,759,312,226,81,6,6,630,51,8,9,0,4,70,5024,881,610,103,55,6676
121041417,20,13,6,415,575,20,22,22,7,640,686,37,38,9,10,777,852,31,42,14,16,949,1120,71,70,13,18,1290,1760,100,62,3,23,1953,3250,100,71,12,26,3461,4798,155,111,11,24,5103,4582,174,72,4,19,4849,4708,195,72,3,20,4997,4002,157,56,6,14,4239,9520,403,95,11,22,10049,8416,860,162,24,25,9487,497,22,18,7,44,585,45257,2330,922,194,272,48972
122011418,22,9,0,203,199,16,25,10,0,247,229,18,35,3,6,286,250,24,38,13,6,330,346,40,63,13,4,466,369,54,50,12,7,495,439,71,69,9,6,595,452,95,75,9,4,633,256,76,61,3,5,405,209,97,62,10,0,369,114,58,32,6,0,221,147,105,49,7,0,312,115,168,42,10,0,336,70,13,0,3,7,97,3382,848,647,135,47,5048
122011419,24,12,3,397,354,4,24,14,0,399,351,17,44,12,4,424,423,20,40,9,7,497,575,42,82,15,11,721,656,52,84,3,5,792,807,59,87,9,10,974,942,89,116,8,7,1163,551,90,89,5,5,742,499,115,67,8,3,689,325,67,46,3,3,445,413,173,98,10,6,698,228,226,79,17,4,556,99,17,6,0,12,129,6585,997,899,138,69,8689
122021420,11,6,0,217,139,12,36,9,0,196,118,25,35,7,0,181,139,16,34,16,4,212,210,39,64,14,4,333,217,43,64,6,3,332,230,60,72,13,0,375,230,75,81,5,3,396,147,68,62,7,0,285,131,80,40,3,0,254,70,50,33,0,0,149,87,82,60,8,3,238,62,118,33,6,3,221,40,9,10,0,4,69,2008,685,639,117,31,3489
122021421,13,7,0,87,81,9,18,4,0,109,67,10,17,3,0,96,69,15,31,0,0,123,120,33,34,3,6,190,133,29,28,3,0,196,126,42,46,6,0,215,144,54,51,7,3,264,108,39,36,7,3,195,74,50,24,5,0,147,57,29,12,3,0,100,73,86,24,11,0,184,24,74,13,11,0,127,23,9,7,0,4,38,1166,486,351,81,29,2102
122021422,17,3,0,147,111,14,37,8,0,165,99,25,23,11,0,157,109,23,40,8,0,181,126,37,66,16,0,233,153,35,53,9,0,254,151,46,52,3,5,256,166,66,59,4,4,293,110,46,55,3,6,215,58,77,47,3,3,186,50,41,35,4,0,125,64,81,31,3,0,181,40,81,26,7,0,155,20,6,10,0,3,41,1389,574,550,95,24,2626
122021423,29,9,9,613,429,15,48,24,3,521,425,25,56,21,5,530,551,30,64,9,11,660,849,79,107,11,10,1046,1108,117,129,11,19,1382,1282,150,125,13,5,1582,1416,159,159,15,5,1753,1037,166,103,10,13,1331,766,195,91,0,4,1059,456,128,61,3,6,655,595,190,72,9,3,862,321,207,68,6,3,612,156,18,20,9,21,221,9994,1512,1132,183,109,12936
122031424,18,3,0,122,43,4,25,3,0,73,53,15,23,3,0,97,55,8,19,3,0,81,77,15,27,3,0,127,94,32,38,4,0,164,86,22,32,0,0,140,84,30,28,0,0,142,55,36,32,0,0,135,47,33,21,0,0,102,29,5,16,0,0,52,38,30,23,0,0,88,12,22,10,0,0,41,9,3,7,3,0,23,782,255,321,37,5,1406
122031425,6,3,0,60,41,3,19,5,0,69,66,6,10,3,5,88,86,17,22,0,0,122,137,13,21,3,4,187,211,24,18,0,3,259,283,32,43,0,0,361,306,40,28,4,3,380,251,34,15,0,3,308,209,43,13,0,0,265,168,27,15,0,0,209,242,42,9,0,0,301,118,36,8,4,0,169,27,5,5,0,0,41,2212,327,241,40,27,2843
122031426,24,7,3,274,222,0,29,21,4,269,226,17,27,14,3,286,257,21,50,4,0,336,383,35,77,6,3,510,448,46,85,9,3,591,534,72,93,11,3,710,507,58,71,3,3,648,376,72,56,5,0,507,320,60,55,3,3,434,227,39,33,0,3,307,237,79,60,0,0,370,101,133,40,3,3,286,52,9,10,0,3,76,4145,651,711,98,36,5646
122031427,23,3,3,158,112,7,20,3,0,143,93,3,29,8,0,138,103,13,31,3,0,151,157,19,35,3,0,213,173,26,42,4,0,240,157,26,36,6,4,228,184,37,30,7,3,262,149,33,29,0,0,213,113,36,15,5,3,177,93,36,15,0,0,143,74,43,21,4,4,149,41,41,16,3,0,110,23,3,7,0,0,37,1622,338,357,57,22,2388
122031428,37,4,5,497,403,29,43,14,0,492,385,28,41,8,3,470,485,29,47,7,3,573,744,41,67,9,8,872,1076,58,85,8,7,1236,1411,108,90,3,17,1632,1695,114,99,8,12,1926,1189,104,67,3,6,1373,1030,113,52,0,9,1204,771,87,39,5,3,905,1374,169,54,5,11,1602,842,217,43,3,4,1109,157,7,10,3,10,184,12059,1122,773,105,99,14153
122031429,48,10,3,742,554,19,49,12,6,636,527,24,57,11,5,628,723,48,62,15,5,855,1109,80,108,11,11,1317,1511,115,100,7,13,1758,1865,142,130,14,17,2167,1937,197,127,11,18,2287,1260,168,116,9,10,1558,924,214,96,13,3,1257,580,117,47,3,4,754,796,258,97,4,3,1155,322,307,69,10,9,715,187,34,17,4,11,244,13013,1753,1129,175,119,16179
122031430,21,3,0,190,150,13,24,4,3,191,140,9,29,4,9,193,138,22,30,4,0,189,263,17,50,6,6,345,283,35,49,0,3,370,303,40,50,3,3,392,288,54,40,0,0,388,211,42,42,3,3,297,197,64,27,0,3,289,134,29,22,0,0,191,136,61,30,3,0,231,58,55,17,4,0,137,47,6,3,0,0,61,2528,454,448,46,31,3511
122031431,17,9,0,264,155,10,41,8,0,219,196,22,28,7,3,264,244,21,54,3,0,327,343,30,67,11,10,466,436,43,65,6,7,559,446,74,73,5,4,614,389,74,80,11,3,560,242,77,61,3,0,385,166,96,56,3,4,327,153,47,33,8,3,242,166,89,39,0,0,296,68,87,32,0,0,192,54,13,18,3,3,87,3310,684,683,94,52,4821
122031432,11,3,0,129,95,3,14,0,0,115,73,0,6,6,0,85,99,5,13,0,0,122,152,15,11,7,4,194,195,22,18,3,0,232,289,20,13,0,3,332,278,36,19,0,0,335,215,25,21,0,0,263,162,29,16,0,0,208,76,13,7,0,0,99,85,36,6,3,0,139,31,42,7,0,0,81,28,0,3,0,0,39,1911,244,178,38,12,2389
123011433,12,12,0,231,203,11,32,5,7,247,236,19,27,5,3,290,260,14,27,3,4,315,459,29,42,3,3,544,552,41,53,11,13,670,526,49,51,4,9,639,472,48,48,4,5,575,281,52,29,5,3,367,224,51,25,0,3,301,176,42,11,0,0,226,160,47,27,0,0,229,64,45,17,3,0,130,53,3,9,0,4,68,3893,455,398,68,57,4867
123011434,12,7,4,401,323,13,29,6,0,365,307,22,28,3,9,363,333,18,37,8,5,403,429,47,45,10,8,530,595,51,57,10,6,719,623,60,46,9,14,754,581,90,59,5,6,745,374,62,43,0,3,487,269,75,31,0,3,378,212,25,17,0,3,260,196,56,18,3,0,273,57,63,15,0,0,139,84,4,8,0,6,107,4781,591,453,68,69,5965
123011435,30,10,6,404,287,9,41,13,5,354,269,17,27,4,4,331,356,25,45,4,8,442,588,45,64,8,14,720,898,59,51,4,16,1026,1161,104,88,5,9,1368,1354,129,65,3,12,1562,872,81,49,3,4,1004,657,112,31,0,4,804,438,72,21,4,3,533,435,93,20,0,0,555,114,71,9,0,3,193,141,16,3,0,13,169,7952,845,555,86,92,9526
123021436,0,8,0,53,51,10,18,4,0,85,78,5,18,7,0,110,87,6,11,3,0,109,108,5,25,0,3,143,178,15,19,0,3,218,184,9,23,0,3,219,165,19,17,3,0,206,142,10,17,0,0,168,165,13,9,0,0,193,99,7,8,0,0,107,92,8,6,0,0,106,14,4,3,0,0,23,30,0,0,0,3,31,1447,117,179,30,19,1788
123021437,19,6,6,1001,953,16,31,13,11,1023,964,24,42,8,13,1057,977,32,66,13,19,1109,1557,54,84,13,21,1733,1880,52,81,12,20,2044,2119,87,91,6,24,2337,2144,109,68,3,17,2343,1435,99,33,0,14,1578,1131,83,26,0,8,1258,782,53,19,3,3,862,955,76,37,0,6,1082,302,100,67,0,10,482,250,9,17,0,18,295,16515,816,688,114,190,18328
123021438,17,3,3,137,121,5,14,0,0,141,110,3,20,8,3,142,99,11,23,0,4,131,135,16,24,0,0,181,170,15,38,0,3,222,178,21,43,0,3,245,170,18,27,0,3,217,127,20,15,0,4,164,120,18,10,0,0,147,141,11,4,0,0,159,106,13,9,0,0,125,16,12,3,0,0,31,24,0,3,0,0,28,1633,156,241,31,25,2093
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,14,10,4,160,214,10,18,4,4,257,267,23,13,14,7,320,351,32,37,15,10,443,722,55,64,13,8,862,1361,70,57,8,19,1517,1802,104,66,9,10,1986,1729,121,52,10,11,1926,1066,85,44,3,9,1204,744,92,29,3,11,869,473,61,19,0,5,550,606,81,13,3,0,709,191,73,13,5,3,290,137,13,11,3,14,180,9816,826,454,107,116,11316
123021441,4,5,0,49,58,3,20,0,6,84,66,7,22,5,4,100,80,8,16,0,0,106,138,15,21,7,3,185,154,15,37,0,0,204,153,15,30,3,0,195,123,26,24,0,3,182,87,16,13,0,4,113,54,12,10,0,0,76,54,3,7,0,0,66,31,14,8,0,0,46,11,6,0,0,0,20,17,0,3,0,0,19,1058,133,201,27,27,1453
123021442,10,3,0,108,102,3,20,5,0,138,146,12,24,5,3,180,161,3,16,0,7,188,272,27,45,5,4,353,347,29,38,7,3,416,355,16,29,0,0,397,339,29,19,0,0,390,250,9,13,0,0,274,222,10,8,0,0,246,196,8,7,0,3,212,229,11,5,0,0,243,32,8,4,0,0,46,51,3,0,0,6,60,2809,169,232,33,33,3269
123021443,15,6,0,254,207,4,18,7,0,241,209,14,37,15,0,277,278,20,30,5,4,347,508,43,60,7,9,634,915,46,40,5,14,1012,1211,56,39,8,14,1324,1126,67,49,8,4,1246,642,43,29,0,4,722,508,51,19,0,4,576,304,28,10,3,0,339,333,49,21,0,0,401,117,44,8,4,5,174,102,9,5,0,4,119,6704,484,384,87,68,7727
123021444,4,0,0,118,83,3,14,7,3,111,118,6,11,9,0,150,107,6,29,0,3,151,206,11,23,4,4,253,215,16,24,3,3,262,219,17,30,3,3,266,195,15,22,0,3,230,141,18,9,0,0,174,126,22,13,0,0,154,123,3,4,0,0,129,113,7,6,0,0,130,13,22,0,0,0,44,50,0,0,3,6,55,1828,152,200,35,30,2246
123031445,3,4,0,44,35,3,9,3,0,60,35,0,13,3,0,57,42,11,13,3,0,61,77,16,16,3,0,106,94,13,13,3,3,129,87,21,23,3,3,133,80,18,17,0,0,121,68,18,6,0,0,97,53,6,4,0,0,70,66,0,0,0,0,75,164,6,7,0,0,175,56,3,7,0,0,66,19,5,3,0,0,22,917,122,135,27,18,1221
123031446,10,7,0,103,64,8,12,7,0,91,62,7,17,6,0,94,92,17,15,4,3,132,125,12,23,0,5,172,167,24,18,0,3,212,167,39,21,3,8,238,243,50,26,0,0,316,210,28,17,0,5,259,195,23,14,0,0,242,267,13,5,0,0,291,518,20,6,0,5,551,268,15,10,0,0,296,33,6,0,0,0,45,2509,271,201,46,39,3068
123031447,19,10,3,254,151,7,24,14,5,202,191,13,30,5,6,242,211,18,43,14,5,287,315,18,47,4,7,391,444,26,51,8,13,539,481,41,61,3,10,589,421,55,46,4,8,543,275,42,39,0,5,362,221,44,17,8,0,289,161,20,25,3,0,212,155,43,16,0,8,222,47,21,13,0,0,86,74,8,9,3,3,101,3387,358,443,103,77,4371
