SA2_MAINCODE_2016,Pro_400_499_H_0,Pro_400_499_H_1_15,Pro_400_499_H_16_24,Pro_400_499_H_25_34,Pro_400_499_H_35_39,Pro_400_499_H_40,Pro_400_499_H_41_48,Pro_400_499_H_49mo,Pro_400_499_H_NS,Pro_400_499_H_Tot,Pro_500_649_H_0,Pro_500_649_H_1_15,Pro_500_649_H_16_24,Pro_500_649_H_25_34,Pro_500_649_H_35_39,Pro_500_649_H_40,Pro_500_649_H_41_48,Pro_500_649_H_49mo,Pro_500_649_H_NS,Pro_500_649_H_Tot,Pro_650_799_H_0,Pro_650_799_H_1_15,Pro_650_799_H_16_24,Pro_650_799_H_25_34,Pro_650_799_H_35_39,Pro_650_799_H_40,Pro_650_799_H_41_48,Pro_650_799_H_49mo,Pro_650_799_H_NS,Pro_650_799_H_Tot,Pro_800_999_H_0,Pro_800_999_H_1_15,Pro_800_999_H_16_24,Pro_800_999_H_25_34,Pro_800_999_H_35_39,Pro_800_999_H_40,Pro_800_999_H_41_48,Pro_800_999_H_49mo,Pro_800_999_H_NS,Pro_800_999_H_Tot,Pro_1000_1249_H_0,Pro_1000_1249_H_1_15,Pro_1000_1249_H_16_24,Pro_1000_1249_H_25_34,Pro_1000_1249_H_35_39,Pro_1000_1249_H_40,Pro_1000_1249_H_41_48,Pro_1000_1249_H_49mo,Pro_1000_1249_H_NS,Pro_1000_1249_H_Tot,Pro_1250_1499_H_0,Pro_1250_1499_H_1_15,Pro_1250_1499_H_16_24,Pro_1250_1499_H_25_34,Pro_1250_1499_H_35_39,Pro_1250_1499_H_40,Pro_1250_1499_H_41_48,Pro_1250_1499_H_49mo,Pro_1250_1499_H_NS,Pro_1250_1499_H_Tot,Pro_1500_1749_H_0,Pro_1500_1749_H_1_15,Pro_1500_1749_H_16_24,Pro_1500_1749_H_25_34,Pro_1500_1749_H_35_39,Pro_1500_1749_H_40,Pro_1500_1749_H_41_48,Pro_1500_1749_H_49mo,Pro_1500_1749_H_NS,Pro_1500_1749_H_Tot,Pro_1750_1999_H_0,Pro_1750_1999_H_1_15,Pro_1750_1999_H_16_24,Pro_1750_1999_H_25_34,Pro_1750_1999_H_35_39,Pro_1750_1999_H_40,Pro_1750_1999_H_41_48,Pro_1750_1999_H_49mo,Pro_1750_1999_H_NS,Pro_1750_1999_H_Tot,Pro_2000_2999_H_0,Pro_2000_2999_H_1_15,Pro_2000_2999_H_16_24,Pro_2000_2999_H_25_34,Pro_2000_2999_H_35_39,Pro_2000_2999_H_40,Pro_2000_2999_H_41_48,Pro_2000_2999_H_49mo,Pro_2000_2999_H_NS,Pro_2000_2999_H_Tot,Pro_3000mo_H_0,Pro_3000mo_H_1_15,Pro_3000mo_H_16_24,Pro_3000mo_H_25_34,Pro_3000mo_H_35_39,Pro_3000mo_H_40,Pro_3000mo_H_41_48,Pro_3000mo_H_49mo,Pro_3000mo_H_NS,Pro_3000mo_H_Tot,Pro_PINS_H_0,Pro_PINS_H_1_15,Pro_PINS_H_16_24,Pro_PINS_H_25_34,Pro_PINS_H_35_39,Pro_PINS_H_40,Pro_PINS_H_41_48,Pro_PINS_H_49mo,Pro_PINS_H_NS,Pro_PINS_H_Tot,Pro_Tot_H_0,Pro_Tot_H_1_15,Pro_Tot_H_16_24,Pro_Tot_H_25_34,Pro_Tot_H_35_39,Pro_Tot_H_40,Pro_Tot_H_41_48,Pro_Tot_H_49mo,Pro_Tot_H_NS,Pro_Tot_H_Tot,TaTW_NNI_H_0,TaTW_NNI_H_1_15,TaTW_NNI_H_16_24,TaTW_NNI_H_25_34,TaTW_NNI_H_35_39,TaTW_NNI_H_40,TaTW_NNI_H_41_48,TaTW_NNI_H_49mo,TaTW_NNI_H_NS,TaTW_NNI_H_Tot,TaTW_1_149_H_0,TaTW_1_149_H_1_15,TaTW_1_149_H_16_24,TaTW_1_149_H_25_34,TaTW_1_149_H_35_39,TaTW_1_149_H_40,TaTW_1_149_H_41_48,TaTW_1_149_H_49mo,TaTW_1_149_H_NS,TaTW_1_149_H_Tot,TaTW_150_299_H_0,TaTW_150_299_H_1_15,TaTW_150_299_H_16_24,TaTW_150_299_H_25_34,TaTW_150_299_H_35_39,TaTW_150_299_H_40,TaTW_150_299_H_41_48,TaTW_150_299_H_49mo,TaTW_150_299_H_NS,TaTW_150_299_H_Tot,TaTW_300_399_H_0,TaTW_300_399_H_1_15,TaTW_300_399_H_16_24,TaTW_300_399_H_25_34,TaTW_300_399_H_35_39,TaTW_300_399_H_40,TaTW_300_399_H_41_48,TaTW_300_399_H_49mo,TaTW_300_399_H_NS,TaTW_300_399_H_Tot,TaTW_400_499_H_0,TaTW_400_499_H_1_15,TaTW_400_499_H_16_24,TaTW_400_499_H_25_34,TaTW_400_499_H_35_39,TaTW_400_499_H_40,TaTW_400_499_H_41_48,TaTW_400_499_H_49mo,TaTW_400_499_H_NS,TaTW_400_499_H_Tot,TaTW_500_649_H_0,TaTW_500_649_H_1_15,TaTW_500_649_H_16_24,TaTW_500_649_H_25_34,TaTW_500_649_H_35_39,TaTW_500_649_H_40,TaTW_500_649_H_41_48,TaTW_500_649_H_49mo,TaTW_500_649_H_NS,TaTW_500_649_H_Tot,TaTW_650_799_H_0,TaTW_650_799_H_1_15,TaTW_650_799_H_16_24,TaTW_650_799_H_25_34,TaTW_650_799_H_35_39,TaTW_650_799_H_40,TaTW_650_799_H_41_48,TaTW_650_799_H_49mo,TaTW_650_799_H_NS,TaTW_650_799_H_Tot,TaTW_800_999_H_0,TaTW_800_999_H_1_15,TaTW_800_999_H_16_24,TaTW_800_999_H_25_34,TaTW_800_999_H_35_39,TaTW_800_999_H_40,TaTW_800_999_H_41_48,TaTW_800_999_H_49mo,TaTW_800_999_H_NS,TaTW_800_999_H_Tot
505021091,6,18,14,0,3,6,0,0,0,44,8,25,40,15,10,8,9,4,0,113,3,13,47,23,37,19,7,6,0,157,13,13,45,35,86,62,16,19,3,289,21,19,61,47,151,137,43,37,0,508,29,3,27,57,214,188,70,38,0,626,21,8,18,40,201,197,84,71,8,649,18,3,14,28,161,150,61,63,0,497,18,7,17,34,239,300,153,160,6,939,11,7,13,17,39,92,64,130,3,375,0,3,0,0,3,15,3,6,6,39,152,190,303,293,1143,1174,514,534,31,4335,0,0,0,0,4,5,0,0,0,15,0,13,0,0,0,0,0,0,0,15,7,14,5,4,0,5,0,0,0,36,4,11,14,6,7,9,0,3,3,59,3,11,16,10,19,37,8,3,0,108,7,11,28,24,36,64,6,11,4,190,3,7,17,33,83,73,23,11,0,253,9,8,16,33,140,152,47,31,8,451
505021092,0,8,4,3,3,0,0,0,0,18,0,5,9,4,3,5,0,0,0,29,0,5,10,3,0,0,0,0,0,19,4,6,11,13,4,6,3,0,0,56,0,5,9,11,8,7,4,4,0,63,3,3,4,7,9,16,6,8,0,56,0,6,0,3,4,15,3,14,0,47,0,0,3,3,4,13,4,8,0,33,0,0,3,8,3,15,3,8,0,49,0,0,5,3,5,8,3,10,0,39,0,3,0,0,0,0,0,0,0,3,12,67,74,65,46,86,38,68,3,456,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,13,0,5,0,0,0,0,0,0,0,7,0,6,0,3,0,4,0,0,0,9,0,7,3,5,3,3,0,0,0,24,5,3,10,5,11,4,0,0,0,32,0,6,6,14,10,12,3,0,0,51,0,0,4,14,14,5,10,0,0,48
505021093,0,13,5,5,0,0,0,0,0,23,0,7,13,6,4,0,0,0,0,34,0,12,26,10,7,5,0,3,3,66,6,11,37,24,22,18,5,3,0,122,12,9,36,52,53,48,19,14,0,229,10,3,22,38,69,54,29,23,0,254,9,3,10,29,86,65,36,18,3,265,8,0,6,20,63,58,21,18,0,196,5,4,4,15,61,60,40,44,0,240,3,0,10,9,22,30,18,34,0,121,0,3,0,0,0,3,0,0,3,12,58,106,181,209,383,340,170,176,11,1624,0,0,0,0,0,0,0,0,0,6,0,9,3,0,0,0,0,0,0,12,0,6,3,0,3,3,0,0,0,14,0,7,14,4,3,3,0,0,0,40,0,0,5,3,6,8,5,3,0,40,7,8,16,8,19,21,3,3,0,91,0,0,5,15,27,32,11,8,0,104,6,0,0,10,55,52,18,15,0,170
505021094,0,0,0,0,0,3,0,0,0,7,0,4,0,0,0,0,0,3,0,11,0,3,3,0,0,3,0,0,0,11,0,3,5,6,0,0,0,0,0,20,0,0,3,10,3,9,6,7,0,34,0,4,3,8,0,7,0,0,0,30,0,3,3,3,3,9,3,6,0,35,0,3,3,0,3,9,3,3,0,32,0,3,3,7,0,8,0,13,0,34,0,10,3,3,0,6,0,13,0,39,0,0,0,0,0,0,0,0,0,0,12,47,30,45,17,56,21,45,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,7,0,4,5,0,3,0,0,0,0,8,5,0,3,0,3,6,0,0,0,15,0,0,4,3,0,0,0,3,0,10,0,3,0,0,5,10,5,0,0,29
505021095,0,6,8,3,0,0,0,0,0,19,0,5,3,10,0,3,0,0,0,26,0,8,3,8,0,0,0,3,0,30,0,8,3,10,6,3,0,6,0,34,0,0,6,12,9,9,3,0,0,39,0,3,3,6,13,7,13,3,0,44,0,4,3,9,5,3,9,8,0,44,3,0,4,7,15,16,12,21,0,70,4,0,3,7,4,13,7,20,0,53,0,0,0,0,3,4,4,4,0,14,0,0,0,0,0,0,0,0,0,3,15,58,47,67,52,55,40,68,3,409,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,0,3,3,0,0,3,0,0,0,8,0,4,3,0,0,3,0,0,0,16,0,3,3,6,0,3,0,0,0,19,0,0,0,3,6,9,0,3,0,27,0,0,0,10,11,17,6,3,0,43
505021096,0,14,7,3,0,3,0,0,0,33,0,15,14,3,0,0,0,4,0,41,6,17,20,7,3,5,0,0,0,59,0,6,28,12,13,9,3,8,0,74,0,9,15,20,11,16,3,7,0,89,3,8,18,16,16,13,17,20,0,107,3,3,3,18,19,22,31,19,0,125,4,3,10,13,11,30,24,46,0,145,3,4,7,13,27,51,47,85,0,236,0,11,9,3,4,18,11,25,0,82,0,0,3,0,0,0,0,4,0,6,30,132,139,117,114,174,133,215,5,1060,3,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,8,0,9,0,3,0,0,0,0,0,9,0,0,11,3,3,0,0,0,0,18,0,3,6,7,7,7,0,0,0,28,0,0,3,9,11,3,3,3,0,39,0,0,4,6,9,10,6,3,0,38
505021097,0,12,9,0,0,3,0,0,0,25,0,8,9,3,4,3,0,3,0,28,0,12,7,8,4,3,0,3,0,41,3,6,14,16,9,0,3,3,0,61,4,3,24,21,14,13,0,5,0,86,3,3,0,20,22,16,14,12,0,90,3,0,4,12,20,14,13,12,0,76,3,0,7,8,5,20,3,10,0,59,3,5,3,4,20,8,10,12,0,71,0,4,0,3,9,7,8,11,0,48,0,0,0,0,0,0,0,0,0,7,20,86,77,100,108,97,53,74,6,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,12,0,4,3,0,3,0,0,0,0,15,0,0,6,5,3,0,0,0,0,18,0,4,10,3,0,6,0,0,0,29,0,5,3,0,12,6,7,0,0,30,0,3,7,3,17,10,3,3,0,45
505031098,0,0,0,0,3,0,0,0,0,5,3,0,3,0,0,3,0,0,0,10,0,5,9,6,0,3,0,0,0,23,0,3,7,5,3,3,0,0,0,25,0,5,6,5,5,8,3,0,0,36,3,0,0,3,7,4,0,0,0,23,0,4,0,12,5,5,4,6,0,39,5,0,0,3,7,15,14,17,0,54,0,0,0,5,11,8,9,8,0,42,0,3,0,0,3,7,0,0,0,12,0,0,0,0,0,0,0,0,0,5,12,36,37,45,48,56,32,34,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0,0,9,0,0,7,3,0,0,0,0,0,12,0,3,5,9,0,3,0,0,0,13,0,0,3,0,8,3,0,3,0,19,0,3,0,3,7,0,0,0,0,17
505031099,0,6,5,0,0,0,0,0,0,17,0,9,10,3,0,3,0,3,0,28,3,12,7,9,8,5,0,0,0,51,5,4,10,12,12,6,3,6,0,55,3,6,14,15,20,23,3,9,0,98,3,0,12,10,15,26,11,18,0,92,3,3,0,8,22,24,20,14,0,95,3,0,0,5,13,34,21,22,0,97,5,0,3,3,13,23,14,25,0,92,0,0,0,0,4,6,4,3,0,20,0,0,0,0,0,0,0,0,0,3,28,58,64,70,102,160,78,104,4,680,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,14,0,8,6,3,0,3,3,0,0,27,3,3,4,4,3,6,0,0,3,23,0,4,3,9,6,3,0,3,0,34,0,3,0,6,7,6,0,3,0,38,3,6,8,9,12,12,3,3,0,51
505031100,0,0,6,0,0,0,0,0,0,6,0,4,3,3,0,0,0,0,0,12,0,0,8,3,4,0,3,0,0,24,0,0,8,3,0,7,0,0,0,23,0,0,5,9,4,8,4,6,0,37,0,3,3,6,5,7,3,9,0,42,0,0,0,4,5,8,10,11,0,41,3,0,0,5,7,15,10,8,0,59,0,0,3,0,3,3,11,7,0,39,0,0,0,3,0,3,0,6,0,15,0,0,0,0,0,0,0,0,0,0,6,30,47,40,35,55,45,58,3,321,0,3,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,5,0,3,3,0,3,0,0,0,0,12,0,3,3,0,4,6,0,4,0,23,0,3,4,9,3,5,3,7,0,34,0,0,4,6,9,6,5,7,0,30,3,4,0,6,13,18,3,6,0,59
505031101,0,0,3,3,0,0,0,3,0,10,0,6,3,6,0,0,0,0,0,23,0,6,10,3,9,4,0,0,0,28,0,3,4,0,10,4,0,0,0,31,0,3,7,11,13,13,0,3,0,50,0,4,8,7,10,12,3,3,0,44,0,3,4,6,18,17,3,4,0,50,3,0,0,7,18,11,3,9,0,55,3,0,0,3,11,12,9,10,0,43,0,0,0,4,6,11,4,0,0,28,0,0,0,0,0,0,0,0,0,7,14,45,60,47,96,71,28,35,3,399,0,0,0,0,0,0,0,0,0,3,3,4,3,0,0,0,0,0,0,9,0,15,4,4,0,0,0,0,0,24,0,9,12,3,7,5,0,0,0,35,0,6,15,7,4,4,0,4,0,33,0,3,4,11,9,5,0,5,0,47,0,3,4,16,14,11,3,3,0,51,0,0,6,6,19,22,4,4,0,71
505031102,0,7,5,3,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,9,3,0,3,3,3,0,0,0,0,12,0,0,7,4,7,3,0,5,0,19,0,0,4,4,0,9,3,0,0,21,0,0,3,10,3,6,8,0,0,28,4,0,3,0,3,9,6,10,0,31,0,0,0,3,3,16,3,9,0,37,3,0,0,3,6,4,8,4,0,30,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,4,13,24,25,25,26,49,32,34,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,9,0,4,4,3,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,5,0,0,5,3,3,5,0,0,0,18,0,0,0,3,5,4,0,0,0,19,0,4,3,0,3,5,0,0,0,20
505031103,0,15,7,3,0,0,0,0,0,36,0,10,15,11,3,7,0,12,0,61,0,7,30,25,16,11,3,7,0,104,5,14,17,23,27,29,12,12,0,128,7,4,13,34,50,63,28,27,0,224,9,3,9,26,41,84,36,39,0,237,7,3,8,20,51,63,30,57,0,244,3,0,4,3,31,69,34,49,0,195,9,4,3,12,39,88,31,60,3,247,0,3,0,11,11,21,16,33,0,95,0,0,0,0,0,8,3,3,3,18,43,153,121,164,280,456,194,308,13,1732,3,3,0,4,3,3,0,3,0,23,3,14,3,3,0,4,0,0,0,25,3,39,3,4,0,7,0,0,3,61,8,16,18,10,19,22,4,12,0,104,3,4,16,11,59,61,8,7,3,175,3,14,23,33,79,85,26,40,4,307,6,7,17,43,141,105,30,29,3,384,10,12,16,48,261,181,58,74,10,654
505031104,0,3,3,3,3,0,0,0,0,12,0,3,5,0,0,3,0,0,0,10,3,4,4,3,0,0,0,0,0,15,0,0,0,0,3,3,0,3,0,11,0,0,3,3,0,4,0,0,0,14,0,0,4,5,3,0,0,0,0,21,0,0,0,3,0,7,0,0,0,18,0,0,0,0,0,4,0,3,0,17,0,0,0,3,3,3,0,3,0,15,0,0,3,4,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,5,17,31,22,26,22,6,21,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,9,0,3,4,0,0,0,0,0,0,6,0,3,3,3,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,9,0,0,0,3,3,9,0,3,0,24
505031105,0,7,0,4,0,0,0,0,0,21,0,7,3,5,0,8,0,0,0,23,0,3,11,9,3,5,0,0,0,23,0,3,10,15,5,7,3,0,0,47,3,0,8,10,18,13,0,5,0,65,0,0,8,11,16,28,3,16,0,77,5,4,4,6,16,22,10,25,0,91,7,0,3,4,16,27,22,34,0,112,4,0,3,18,14,27,20,40,0,126,3,0,4,5,7,16,10,19,0,56,0,0,0,0,3,0,0,0,0,3,19,63,59,91,94,150,65,140,3,692,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,4,0,0,0,3,0,0,0,16,0,3,3,0,0,0,0,0,0,8,0,3,12,9,0,3,0,0,0,29,3,3,11,12,8,8,0,0,0,33,0,0,8,12,11,10,0,3,3,46,0,7,4,8,16,13,4,4,0,57
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
505031107,0,5,3,0,3,0,0,0,0,8,0,5,0,4,0,0,0,0,0,14,0,7,9,0,0,0,0,0,0,19,0,0,4,5,5,0,0,0,0,18,0,0,9,5,7,3,0,9,0,35,0,0,3,8,6,8,5,4,0,32,0,0,3,10,0,12,8,5,0,40,3,0,3,3,9,28,16,17,0,69,3,0,0,3,0,17,3,15,0,42,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,9,36,37,35,35,68,38,46,0,313,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,16,0,5,5,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,10,0,7,6,0,3,0,0,0,0,22,0,3,0,5,8,4,0,0,0,16,0,3,3,11,3,11,3,0,0,40,0,3,0,4,12,10,3,0,0,36
505031108,0,9,6,4,0,0,0,0,0,22,3,11,18,6,0,4,0,0,0,47,4,9,26,8,4,6,0,0,0,58,4,10,13,18,9,6,3,7,0,75,3,6,24,20,30,10,7,13,0,107,0,8,3,18,46,37,16,18,0,140,0,6,9,12,53,36,14,25,0,156,7,4,4,11,20,12,23,26,0,101,0,0,6,7,12,12,17,27,0,76,0,0,0,4,5,3,0,10,0,31,0,0,0,0,3,0,0,0,3,5,22,108,115,104,189,140,79,122,7,884,0,3,0,0,0,0,3,0,0,13,0,10,0,3,0,0,0,0,0,16,3,12,7,0,0,4,0,0,0,21,0,3,9,4,3,0,0,0,0,23,0,5,10,5,3,10,0,4,0,39,3,8,20,19,8,9,6,3,0,77,0,8,3,22,20,15,7,8,0,82,3,6,3,17,28,28,9,12,0,109
505031255,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,3,0,0,0,0,0,14,0,0,0,0,3,0,0,4,0,10,0,0,0,0,0,5,4,8,0,16,0,0,0,3,3,3,5,6,0,15,0,0,0,0,3,0,0,3,0,11,0,0,0,0,0,6,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,11,10,17,6,25,3,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,8,0,3,3,5,3,3,0,0,0,15,0,3,0,3,6,4,0,0,0,17
505031256,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,6,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,12,0,0,0,3,3,4,0,0,0,16,0,0,0,3,3,11,0,3,0,19
505031257,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,4,3,0,0,0,0,10,0,0,0,6,0,3,0,0,0,10,0,0,0,3,3,6,4,0,0,18,0,0,0,0,0,4,0,0,0,6,0,0,0,3,3,3,0,3,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,12,12,11,17,7,8,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,13,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,3,3,3,0,12
505031258,0,3,4,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,10,0,0,3,0,3,0,0,0,0,13,4,3,3,3,0,0,0,3,0,18,0,0,0,0,0,0,0,3,0,14,3,0,0,4,3,11,3,3,0,25,0,0,0,0,0,0,0,8,0,22,0,0,0,0,3,11,3,7,0,26,0,0,0,3,0,10,5,3,0,13,0,0,0,0,4,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,12,21,21,12,15,40,17,33,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,4,5,3,3,0,0,0,16,0,0,4,3,7,3,6,0,0,24,3,3,0,3,5,8,0,5,0,27
506011110,0,9,4,3,0,0,0,0,0,22,0,6,15,9,3,3,0,0,0,35,0,10,12,22,10,0,0,3,0,57,0,4,26,14,15,8,4,0,0,75,3,3,17,30,42,20,14,8,4,136,3,3,5,19,30,33,12,19,3,134,8,0,8,21,44,37,20,20,3,157,9,0,0,9,41,33,20,18,0,134,4,0,0,3,28,23,17,20,0,100,0,3,3,3,7,10,5,9,0,45,0,0,0,0,0,5,0,0,0,7,41,78,96,135,226,173,91,100,6,947,0,0,0,4,0,0,0,0,0,6,3,3,3,0,0,0,0,0,0,12,0,17,3,0,8,3,0,0,0,29,0,6,10,5,10,4,0,3,0,36,3,6,10,9,15,10,4,9,3,69,0,6,14,24,19,11,10,5,0,91,3,3,3,28,40,24,19,13,0,124,4,7,3,17,39,31,27,6,0,128
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,0,3,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,15,0,0,10,3,0,0,0,0,0,13,0,0,3,3,0,0,0,0,0,9,0,0,3,0,0,4,5,7,0,19,4,0,0,5,5,3,7,4,0,31,0,0,0,0,3,10,3,10,0,23,0,0,3,0,0,0,4,9,0,14,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,14,21,16,18,29,20,28,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,8,0,0,0,5,4,0,0,0,0,13,0,3,0,0,3,4,0,0,0,11
506011113,0,3,3,0,0,0,0,0,0,7,0,4,6,3,4,0,0,0,0,26,0,3,15,10,3,0,0,0,0,33,0,3,11,9,3,9,0,0,0,36,3,0,7,14,7,8,6,6,0,56,0,0,7,11,11,12,9,16,0,62,3,3,3,3,12,17,10,19,0,72,0,3,3,3,10,24,4,14,0,66,0,0,0,3,4,12,13,25,0,55,0,0,0,3,3,3,3,8,0,20,0,0,0,0,0,0,0,0,0,3,12,38,52,57,58,98,41,101,6,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,9,0,4,6,4,3,3,0,0,0,15,0,3,8,4,6,12,0,4,0,34,0,3,3,4,15,10,7,3,0,43,0,0,0,11,22,13,4,3,0,56
506011114,0,11,7,3,0,0,0,0,0,17,0,6,10,4,0,0,0,4,0,22,4,6,8,4,4,3,0,0,0,32,0,3,3,6,3,5,0,4,0,36,3,3,9,10,9,19,3,10,0,66,0,3,3,10,15,21,3,6,0,53,0,0,6,4,18,17,4,15,0,60,4,0,4,6,19,13,9,20,0,69,0,3,3,6,19,23,8,18,0,79,4,0,4,5,0,3,10,15,0,35,0,0,0,0,0,0,0,0,0,9,20,63,56,62,80,105,37,96,7,532,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,3,7,0,10,0,0,0,3,0,0,0,17,0,4,4,3,3,7,3,0,0,26,0,3,4,8,5,4,0,3,0,34,0,9,4,11,8,0,6,7,0,46,5,3,5,7,23,6,10,4,0,62,0,3,8,3,23,20,14,13,0,87
