SA3_NAME16	EmploymentStatus	Sex	workers
Migratory - Offshore - Shipping (Tas.)	Employee	F	4
Migratory - Offshore - Shipping (Tas.)	Employee	M	48
Migratory - Offshore - Shipping (Tas.)	Owner managers of incorporated enterprises	M	3
No usual address (Tas.)		F	48
No usual address (Tas.)		M	123
No usual address (Tas.)	Contributing family workers	F	49
No usual address (Tas.)	Contributing family workers	M	77
No usual address (Tas.)	Employee	F	1712
No usual address (Tas.)	Employee	M	3701
No usual address (Tas.)	Owner managers of incorporated enterprises	F	60
No usual address (Tas.)	Owner managers of incorporated enterprises	M	558
No usual address (Tas.)	Owner managers of unincorporated enterprises	F	485
No usual address (Tas.)	Owner managers of unincorporated enterprises	M	2334
Darwin City		F	105
Darwin City		M	144
Darwin City	Contributing family workers	F	97
Darwin City	Contributing family workers	M	87
Darwin City	Employee	F	11814
Darwin City	Employee	M	12949
Darwin City	Owner managers of incorporated enterprises	F	409
Darwin City	Owner managers of incorporated enterprises	M	879
Darwin City	Owner managers of unincorporated enterprises	F	386
Darwin City	Owner managers of unincorporated enterprises	M	524
Darwin Suburbs		F	119
Darwin Suburbs		M	131
Darwin Suburbs	Contributing family workers	F	91
Darwin Suburbs	Contributing family workers	M	69
Darwin Suburbs	Employee	F	11131
Darwin Suburbs	Employee	M	8918
Darwin Suburbs	Owner managers of incorporated enterprises	F	301
Darwin Suburbs	Owner managers of incorporated enterprises	M	612
Darwin Suburbs	Owner managers of unincorporated enterprises	F	459
Darwin Suburbs	Owner managers of unincorporated enterprises	M	622
Litchfield		F	40
Litchfield		M	84
Litchfield	Contributing family workers	F	82
Litchfield	Contributing family workers	M	86
Litchfield	Employee	F	3040
Litchfield	Employee	M	10457
Litchfield	Owner managers of incorporated enterprises	F	150
Litchfield	Owner managers of incorporated enterprises	M	330
Litchfield	Owner managers of unincorporated enterprises	F	228
Litchfield	Owner managers of unincorporated enterprises	M	364
Palmerston		F	32
Palmerston		M	43
Palmerston	Contributing family workers	F	31
Palmerston	Contributing family workers	M	36
Palmerston	Employee	F	3472
Palmerston	Employee	M	2878
Palmerston	Owner managers of incorporated enterprises	F	162
Palmerston	Owner managers of incorporated enterprises	M	310
Palmerston	Owner managers of unincorporated enterprises	F	195
Palmerston	Owner managers of unincorporated enterprises	M	244
Alice Springs		F	67
Alice Springs		M	75
Alice Springs	Contributing family workers	F	45
Alice Springs	Contributing family workers	M	37
Alice Springs	Employee	F	7385
Alice Springs	Employee	M	7430
Alice Springs	Owner managers of incorporated enterprises	F	214
Alice Springs	Owner managers of incorporated enterprises	M	423
Alice Springs	Owner managers of unincorporated enterprises	F	260
Alice Springs	Owner managers of unincorporated enterprises	M	364
Barkly		F	19
Barkly		M	19
Barkly	Contributing family workers	F	7
Barkly	Contributing family workers	M	13
Barkly	Employee	F	813
Barkly	Employee	M	911
Barkly	Owner managers of incorporated enterprises	F	22
Barkly	Owner managers of incorporated enterprises	M	51
Barkly	Owner managers of unincorporated enterprises	F	16
Barkly	Owner managers of unincorporated enterprises	M	41
Daly - Tiwi - West Arnhem		F	37
Daly - Tiwi - West Arnhem		M	14
Daly - Tiwi - West Arnhem	Contributing family workers	F	26
Daly - Tiwi - West Arnhem	Contributing family workers	M	37
Daly - Tiwi - West Arnhem	Employee	F	1766
Daly - Tiwi - West Arnhem	Employee	M	2244
Daly - Tiwi - West Arnhem	Owner managers of incorporated enterprises	F	42
Daly - Tiwi - West Arnhem	Owner managers of incorporated enterprises	M	99
Daly - Tiwi - West Arnhem	Owner managers of unincorporated enterprises	F	59
Daly - Tiwi - West Arnhem	Owner managers of unincorporated enterprises	M	106
East Arnhem		F	16
East Arnhem		M	24
East Arnhem	Contributing family workers	F	9
East Arnhem	Contributing family workers	M	13
East Arnhem	Employee	F	1754
East Arnhem	Employee	M	2455
East Arnhem	Owner managers of incorporated enterprises	F	32
East Arnhem	Owner managers of incorporated enterprises	M	63
East Arnhem	Owner managers of unincorporated enterprises	F	37
East Arnhem	Owner managers of unincorporated enterprises	M	49
Katherine		F	40
Katherine		M	53
Katherine	Contributing family workers	F	41
Katherine	Contributing family workers	M	43
Katherine	Employee	F	2774
Katherine	Employee	M	3277
Katherine	Owner managers of incorporated enterprises	F	107
Katherine	Owner managers of incorporated enterprises	M	190
Katherine	Owner managers of unincorporated enterprises	F	80
Katherine	Owner managers of unincorporated enterprises	M	153
Migratory - Offshore - Shipping (NT)	Contributing family workers	M	4
Migratory - Offshore - Shipping (NT)	Employee	F	8
Migratory - Offshore - Shipping (NT)	Employee	M	74
Migratory - Offshore - Shipping (NT)	Owner managers of incorporated enterprises	M	3
Migratory - Offshore - Shipping (NT)	Owner managers of unincorporated enterprises	M	4
No usual address (NT)		F	14
No usual address (NT)		M	48
No usual address (NT)	Contributing family workers	F	23
No usual address (NT)	Contributing family workers	M	32
No usual address (NT)	Employee	F	571
No usual address (NT)	Employee	M	1924
No usual address (NT)	Owner managers of incorporated enterprises	F	58
No usual address (NT)	Owner managers of incorporated enterprises	M	275
No usual address (NT)	Owner managers of unincorporated enterprises	F	183
No usual address (NT)	Owner managers of unincorporated enterprises	M	548
Belconnen		F	71
Belconnen		M	79
Belconnen	Contributing family workers	F	129
Belconnen	Contributing family workers	M	120
Belconnen	Employee	F	14267
Belconnen	Employee	M	11019
Belconnen	Owner managers of incorporated enterprises	F	366
Belconnen	Owner managers of incorporated enterprises	M	861
Belconnen	Owner managers of unincorporated enterprises	F	627
Belconnen	Owner managers of unincorporated enterprises	M	831
Canberra East		F	24
Canberra East		M	37
Canberra East	Contributing family workers	F	12
Canberra East	Contributing family workers	M	35
Canberra East	Employee	F	5158
Canberra East	Employee	M	9056
Canberra East	Owner managers of incorporated enterprises	F	63
Canberra East	Owner managers of incorporated enterprises	M	357
Canberra East	Owner managers of unincorporated enterprises	F	45
Canberra East	Owner managers of unincorporated enterprises	M	174
Gungahlin		F	34
Gungahlin		M	55
Gungahlin	Contributing family workers	F	102
Gungahlin	Contributing family workers	M	100
Gungahlin	Employee	F	5437
Gungahlin	Employee	M	6117
Gungahlin	Owner managers of incorporated enterprises	F	328
Gungahlin	Owner managers of incorporated enterprises	M	915
Gungahlin	Owner managers of unincorporated enterprises	F	409
Gungahlin	Owner managers of unincorporated enterprises	M	590
North Canberra		F	143
North Canberra		M	139
North Canberra	Contributing family workers	F	96
North Canberra	Contributing family workers	M	105
North Canberra	Employee	F	32376
North Canberra	Employee	M	31354
North Canberra	Owner managers of incorporated enterprises	F	486
North Canberra	Owner managers of incorporated enterprises	M	1247
North Canberra	Owner managers of unincorporated enterprises	F	626
North Canberra	Owner managers of unincorporated enterprises	M	791
South Canberra		F	113
South Canberra		M	172
South Canberra	Contributing family workers	F	118
South Canberra	Contributing family workers	M	121
South Canberra	Employee	F	22085
South Canberra	Employee	M	22937
South Canberra	Owner managers of incorporated enterprises	F	633
South Canberra	Owner managers of incorporated enterprises	M	1701
South Canberra	Owner managers of unincorporated enterprises	F	476
South Canberra	Owner managers of unincorporated enterprises	M	765
Tuggeranong		F	48
Tuggeranong		M	53
Tuggeranong	Contributing family workers	F	97
Tuggeranong	Contributing family workers	M	77
Tuggeranong	Employee	F	8795
Tuggeranong	Employee	M	7376
Tuggeranong	Owner managers of incorporated enterprises	F	306
Tuggeranong	Owner managers of incorporated enterprises	M	729
Tuggeranong	Owner managers of unincorporated enterprises	F	529
Tuggeranong	Owner managers of unincorporated enterprises	M	690
Weston Creek		F	14
Weston Creek		M	19
Weston Creek	Contributing family workers	F	30
Weston Creek	Contributing family workers	M	15
Weston Creek	Employee	F	2169
Weston Creek	Employee	M	1280
Weston Creek	Owner managers of incorporated enterprises	F	87
Weston Creek	Owner managers of incorporated enterprises	M	205
Weston Creek	Owner managers of unincorporated enterprises	F	166
Weston Creek	Owner managers of unincorporated enterprises	M	219
Woden Valley		F	70
Woden Valley		M	67
Woden Valley	Contributing family workers	F	70
Woden Valley	Contributing family workers	M	64
Woden Valley	Employee	F	13321
Woden Valley	Employee	M	7878
Woden Valley	Owner managers of incorporated enterprises	F	275
Woden Valley	Owner managers of incorporated enterprises	M	568
Woden Valley	Owner managers of unincorporated enterprises	F	333
Woden Valley	Owner managers of unincorporated enterprises	M	380
Molonglo		F	3
Molonglo		M	3
Molonglo	Contributing family workers	F	3
Molonglo	Contributing family workers	M	3
Molonglo	Employee	F	89
Molonglo	Employee	M	126
Molonglo	Owner managers of incorporated enterprises	F	9
Molonglo	Owner managers of incorporated enterprises	M	47
Molonglo	Owner managers of unincorporated enterprises	F	13
Molonglo	Owner managers of unincorporated enterprises	M	34
Urriarra - Namadgi		F	3
Urriarra - Namadgi	Contributing family workers	F	4
Urriarra - Namadgi	Contributing family workers	M	4
Urriarra - Namadgi	Employee	F	143
Urriarra - Namadgi	Employee	M	301
Urriarra - Namadgi	Owner managers of incorporated enterprises	F	5
Urriarra - Namadgi	Owner managers of incorporated enterprises	M	7
Urriarra - Namadgi	Owner managers of unincorporated enterprises	F	6
Urriarra - Namadgi	Owner managers of unincorporated enterprises	M	18
No usual address (ACT)		F	19
No usual address (ACT)		M	57
No usual address (ACT)	Contributing family workers	F	31
No usual address (ACT)	Contributing family workers	M	38
No usual address (ACT)	Employee	F	1276
No usual address (ACT)	Employee	M	3068
No usual address (ACT)	Owner managers of incorporated enterprises	F	73
No usual address (ACT)	Owner managers of incorporated enterprises	M	732
No usual address (ACT)	Owner managers of unincorporated enterprises	F	290
No usual address (ACT)	Owner managers of unincorporated enterprises	M	1247
Christmas Island		F	3
Christmas Island		M	15
Christmas Island	Contributing family workers	F	7
Christmas Island	Contributing family workers	M	10
Christmas Island	Employee	F	339
Christmas Island	Employee	M	544
Christmas Island	Owner managers of incorporated enterprises	F	10
Christmas Island	Owner managers of incorporated enterprises	M	22
Christmas Island	Owner managers of unincorporated enterprises	F	11
Christmas Island	Owner managers of unincorporated enterprises	M	29
Cocos (Keeling) Islands		F	6
Cocos (Keeling) Islands		M	9
Cocos (Keeling) Islands	Employee	F	81
Cocos (Keeling) Islands	Employee	M	106
Cocos (Keeling) Islands	Owner managers of incorporated enterprises	F	4
Cocos (Keeling) Islands	Owner managers of incorporated enterprises	M	6
Cocos (Keeling) Islands	Owner managers of unincorporated enterprises	F	9
Cocos (Keeling) Islands	Owner managers of unincorporated enterprises	M	8
Jervis Bay		F	4
Jervis Bay		M	3
Jervis Bay	Contributing family workers	F	3
Jervis Bay	Contributing family workers	M	3
Jervis Bay	Employee	F	142
Jervis Bay	Employee	M	293
Jervis Bay	Owner managers of incorporated enterprises	M	9
Jervis Bay	Owner managers of unincorporated enterprises	F	3
Jervis Bay	Owner managers of unincorporated enterprises	M	10
Norfolk Island		F	14
Norfolk Island		M	15
Norfolk Island	Contributing family workers	F	7
Norfolk Island	Contributing family workers	M	17
Norfolk Island	Employee	F	392
Norfolk Island	Employee	M	316
Norfolk Island	Owner managers of incorporated enterprises	F	15
Norfolk Island	Owner managers of incorporated enterprises	M	22
Norfolk Island	Owner managers of unincorporated enterprises	F	89
Norfolk Island	Owner managers of unincorporated enterprises	M	109
No usual address (OT)	Contributing family workers	M	4
No usual address (OT)	Employee	F	28
No usual address (OT)	Employee	M	63
No usual address (OT)	Owner managers of incorporated enterprises	F	3
No usual address (OT)	Owner managers of incorporated enterprises	M	7
No usual address (OT)	Owner managers of unincorporated enterprises	F	3
No usual address (OT)	Owner managers of unincorporated enterprises	M	7
