SA3_NAME16	IncomeTotPersonal.max	PublicSector	LevelOfGovt	workers
Campbelltown (NSW)	0	1	National	5
Campbelltown (NSW)	0	1	State territory	8
Campbelltown (NSW)	7875			23
Campbelltown (NSW)	7875	0		1799
Campbelltown (NSW)	7875	1	Local	10
Campbelltown (NSW)	7875	1	National	15
Campbelltown (NSW)	7875	1	State territory	29
Campbelltown (NSW)	15750			34
Campbelltown (NSW)	15750	0		1916
Campbelltown (NSW)	15750	1	Local	23
Campbelltown (NSW)	15750	1	National	26
Campbelltown (NSW)	15750	1	State territory	70
Campbelltown (NSW)	21000			54
Campbelltown (NSW)	21000	0		2125
Campbelltown (NSW)	21000	1	Local	25
Campbelltown (NSW)	21000	1	National	26
Campbelltown (NSW)	21000	1	State territory	110
Campbelltown (NSW)	26250			59
Campbelltown (NSW)	26250	0		2349
Campbelltown (NSW)	26250	1	Local	24
Campbelltown (NSW)	26250	1	National	25
Campbelltown (NSW)	26250	1	State territory	129
Campbelltown (NSW)	34125			66
Campbelltown (NSW)	34125	0		3899
Campbelltown (NSW)	34125	1	Local	53
Campbelltown (NSW)	34125	1	National	56
Campbelltown (NSW)	34125	1	State territory	265
Campbelltown (NSW)	42000			106
Campbelltown (NSW)	42000	0		5226
Campbelltown (NSW)	42000	1	Local	64
Campbelltown (NSW)	42000	1	National	63
Campbelltown (NSW)	42000	1	State territory	429
Campbelltown (NSW)	52500			85
Campbelltown (NSW)	52500	0		6029
Campbelltown (NSW)	52500	1	Local	113
Campbelltown (NSW)	52500	1	National	77
Campbelltown (NSW)	52500	1	State territory	669
Campbelltown (NSW)	65625			74
Campbelltown (NSW)	65625	0		5501
Campbelltown (NSW)	65625	1	Local	162
Campbelltown (NSW)	65625	1	National	148
Campbelltown (NSW)	65625	1	State territory	851
Campbelltown (NSW)	78750			34
Campbelltown (NSW)	78750	0		3265
Campbelltown (NSW)	78750	1	Local	82
Campbelltown (NSW)	78750	1	National	169
Campbelltown (NSW)	78750	1	State territory	845
Campbelltown (NSW)	91875			16
Campbelltown (NSW)	91875	0		2413
Campbelltown (NSW)	91875	1	Local	59
Campbelltown (NSW)	91875	1	National	119
Campbelltown (NSW)	91875	1	State territory	903
Campbelltown (NSW)	105000			20
Campbelltown (NSW)	105000	0		1480
Campbelltown (NSW)	105000	1	Local	39
Campbelltown (NSW)	105000	1	National	73
Campbelltown (NSW)	105000	1	State territory	820
Campbelltown (NSW)	157500			10
Campbelltown (NSW)	157500	0		1858
Campbelltown (NSW)	157500	1	Local	55
Campbelltown (NSW)	157500	1	National	131
Campbelltown (NSW)	157500	1	State territory	789
Campbelltown (NSW)	Inf			19
Campbelltown (NSW)	Inf	0		915
Campbelltown (NSW)	Inf	1	Local	12
Campbelltown (NSW)	Inf	1	National	27
Campbelltown (NSW)	Inf	1	State territory	130
Wollondilly				35
Wollondilly		0		150
Wollondilly		1	Local	3
Wollondilly		1	State territory	3
Wollondilly	0			3
Wollondilly	0	0		95
Wollondilly	7875			9
Wollondilly	7875	0		447
Wollondilly	7875	1	National	3
Wollondilly	7875	1	State territory	3
Wollondilly	15750			10
Wollondilly	15750	0		400
Wollondilly	15750	1	National	3
Wollondilly	15750	1	State territory	11
Wollondilly	21000			6
Wollondilly	21000	0		437
Wollondilly	21000	1	Local	8
Wollondilly	21000	1	National	3
Wollondilly	21000	1	State territory	22
Wollondilly	26250			11
Wollondilly	26250	0		539
Wollondilly	26250	1	Local	7
Wollondilly	26250	1	National	3
Wollondilly	26250	1	State territory	20
Wollondilly	34125			14
Wollondilly	34125	0		763
Wollondilly	34125	1	Local	11
Wollondilly	34125	1	National	3
Wollondilly	34125	1	State territory	26
Wollondilly	42000			12
Wollondilly	42000	0		958
Wollondilly	42000	1	Local	15
Wollondilly	42000	1	National	9
Wollondilly	42000	1	State territory	61
Wollondilly	52500			11
Wollondilly	52500	0		1036
Wollondilly	52500	1	Local	28
Wollondilly	52500	1	National	8
Wollondilly	52500	1	State territory	62
Wollondilly	65625			6
Wollondilly	65625	0		1015
Wollondilly	65625	1	Local	56
Wollondilly	65625	1	National	10
Wollondilly	65625	1	State territory	82
Wollondilly	78750			8
Wollondilly	78750	0		714
Wollondilly	78750	1	Local	32
Wollondilly	78750	1	National	8
Wollondilly	78750	1	State territory	87
Wollondilly	91875			3
Wollondilly	91875	0		565
Wollondilly	91875	1	Local	27
Wollondilly	91875	1	National	4
Wollondilly	91875	1	State territory	82
Wollondilly	105000			4
Wollondilly	105000	0		518
Wollondilly	105000	1	Local	10
Wollondilly	105000	1	National	3
Wollondilly	105000	1	State territory	92
Wollondilly	157500	0		901
Wollondilly	157500	1	Local	20
Wollondilly	157500	1	National	13
Wollondilly	157500	1	State territory	75
Wollondilly	Inf	0		465
Wollondilly	Inf	1	Local	3
Wollondilly	Inf	1	National	3
Wollondilly	Inf	1	State territory	6
Blue Mountains				31
Blue Mountains		0		236
Blue Mountains		1	Local	4
Blue Mountains		1	State territory	19
Blue Mountains	0			6
Blue Mountains	0	0		139
Blue Mountains	0	1	State territory	3
Blue Mountains	7875			9
Blue Mountains	7875	0		961
Blue Mountains	7875	1	Local	28
Blue Mountains	7875	1	National	4
Blue Mountains	7875	1	State territory	13
Blue Mountains	15750			13
Blue Mountains	15750	0		1076
Blue Mountains	15750	1	Local	17
Blue Mountains	15750	1	National	9
Blue Mountains	15750	1	State territory	17
Blue Mountains	21000			18
Blue Mountains	21000	0		1101
Blue Mountains	21000	1	Local	16
Blue Mountains	21000	1	National	7
Blue Mountains	21000	1	State territory	45
Blue Mountains	26250			6
Blue Mountains	26250	0		1352
Blue Mountains	26250	1	Local	22
Blue Mountains	26250	1	National	9
Blue Mountains	26250	1	State territory	40
Blue Mountains	34125			22
Blue Mountains	34125	0		1932
Blue Mountains	34125	1	Local	34
Blue Mountains	34125	1	National	24
Blue Mountains	34125	1	State territory	88
Blue Mountains	42000			12
Blue Mountains	42000	0		1999
Blue Mountains	42000	1	Local	66
Blue Mountains	42000	1	National	19
Blue Mountains	42000	1	State territory	134
Blue Mountains	52500			19
Blue Mountains	52500	0		1938
Blue Mountains	52500	1	Local	77
Blue Mountains	52500	1	National	38
Blue Mountains	52500	1	State territory	195
Blue Mountains	65625			11
Blue Mountains	65625	0		1656
Blue Mountains	65625	1	Local	106
Blue Mountains	65625	1	National	44
Blue Mountains	65625	1	State territory	236
Blue Mountains	78750			4
Blue Mountains	78750	0		938
Blue Mountains	78750	1	Local	79
Blue Mountains	78750	1	National	79
Blue Mountains	78750	1	State territory	206
Blue Mountains	91875			5
Blue Mountains	91875	0		713
Blue Mountains	91875	1	Local	52
Blue Mountains	91875	1	National	52
Blue Mountains	91875	1	State territory	263
Blue Mountains	105000			4
Blue Mountains	105000	0		449
Blue Mountains	105000	1	Local	39
Blue Mountains	105000	1	National	45
Blue Mountains	105000	1	State territory	294
Blue Mountains	157500	0		600
Blue Mountains	157500	1	Local	28
Blue Mountains	157500	1	National	60
Blue Mountains	157500	1	State territory	241
Blue Mountains	Inf			10
Blue Mountains	Inf	0		283
Blue Mountains	Inf	1	Local	13
Blue Mountains	Inf	1	National	34
Blue Mountains	Inf	1	State territory	29
Blue Mountains - South	34125	0		3
Blue Mountains - South	42000	0		3
Penrith				141
Penrith		0		574
Penrith		1	Local	7
Penrith		1	National	24
Penrith		1	State territory	59
Penrith	0			21
Penrith	0	0		300
Penrith	0	1	National	9
Penrith	0	1	State territory	13
Penrith	7875			23
Penrith	7875	0		2056
Penrith	7875	1	Local	3
Penrith	7875	1	National	23
Penrith	7875	1	State territory	32
Penrith	15750			29
Penrith	15750	0		1977
Penrith	15750	1	Local	9
Penrith	15750	1	National	44
Penrith	15750	1	State territory	74
Penrith	21000			42
Penrith	21000	0		2097
Penrith	21000	1	Local	30
Penrith	21000	1	National	49
Penrith	21000	1	State territory	103
Penrith	26250			36
Penrith	26250	0		2504
Penrith	26250	1	Local	26
Penrith	26250	1	National	62
Penrith	26250	1	State territory	137
Penrith	34125			44
Penrith	34125	0		3842
Penrith	34125	1	Local	55
Penrith	34125	1	National	170
Penrith	34125	1	State territory	264
Penrith	42000			67
Penrith	42000	0		4528
Penrith	42000	1	Local	91
Penrith	42000	1	National	167
Penrith	42000	1	State territory	442
Penrith	52500			65
Penrith	52500	0		5175
Penrith	52500	1	Local	145
Penrith	52500	1	National	265
Penrith	52500	1	State territory	793
Penrith	65625			49
Penrith	65625	0		4788
Penrith	65625	1	Local	207
Penrith	65625	1	National	415
Penrith	65625	1	State territory	1072
Penrith	78750			38
Penrith	78750	0		3014
Penrith	78750	1	Local	111
Penrith	78750	1	National	423
Penrith	78750	1	State territory	981
Penrith	91875			15
Penrith	91875	0		2221
Penrith	91875	1	Local	92
Penrith	91875	1	National	416
Penrith	91875	1	State territory	1042
Penrith	105000			6
Penrith	105000	0		1461
Penrith	105000	1	Local	51
Penrith	105000	1	National	251
Penrith	105000	1	State territory	901
Penrith	157500			13
Penrith	157500	0		1767
Penrith	157500	1	Local	35
Penrith	157500	1	National	339
Penrith	157500	1	State territory	905
Penrith	Inf			16
Penrith	Inf	0		933
Penrith	Inf	1	Local	26
Penrith	Inf	1	National	97
Penrith	Inf	1	State territory	251
Richmond - Windsor				38
Richmond - Windsor		0		244
Richmond - Windsor		1	National	13
Richmond - Windsor		1	State territory	6
Richmond - Windsor	0			5
Richmond - Windsor	0	0		114
Richmond - Windsor	0	1	National	3
Richmond - Windsor	7875			10
Richmond - Windsor	7875	0		629
Richmond - Windsor	7875	1	National	10
Richmond - Windsor	7875	1	State territory	5
Richmond - Windsor	15750			12
Richmond - Windsor	15750	0		669
Richmond - Windsor	15750	1	Local	5
Richmond - Windsor	15750	1	National	15
Richmond - Windsor	15750	1	State territory	11
Richmond - Windsor	21000			16
Richmond - Windsor	21000	0		716
Richmond - Windsor	21000	1	Local	5
Richmond - Windsor	21000	1	National	16
Richmond - Windsor	21000	1	State territory	16
Richmond - Windsor	26250			7
Richmond - Windsor	26250	0		884
Richmond - Windsor	26250	1	Local	5
Richmond - Windsor	26250	1	National	20
Richmond - Windsor	26250	1	State territory	28
Richmond - Windsor	34125			21
Richmond - Windsor	34125	0		1373
Richmond - Windsor	34125	1	Local	20
Richmond - Windsor	34125	1	National	51
Richmond - Windsor	34125	1	State territory	70
Richmond - Windsor	42000			25
Richmond - Windsor	42000	0		1652
Richmond - Windsor	42000	1	Local	18
Richmond - Windsor	42000	1	National	50
Richmond - Windsor	42000	1	State territory	89
Richmond - Windsor	52500			29
Richmond - Windsor	52500	0		1792
Richmond - Windsor	52500	1	Local	36
Richmond - Windsor	52500	1	National	119
Richmond - Windsor	52500	1	State territory	117
Richmond - Windsor	65625			18
Richmond - Windsor	65625	0		1671
Richmond - Windsor	65625	1	Local	38
Richmond - Windsor	65625	1	National	298
Richmond - Windsor	65625	1	State territory	184
Richmond - Windsor	78750			8
Richmond - Windsor	78750	0		1024
Richmond - Windsor	78750	1	Local	30
Richmond - Windsor	78750	1	National	398
Richmond - Windsor	78750	1	State territory	235
Richmond - Windsor	91875			10
Richmond - Windsor	91875	0		820
Richmond - Windsor	91875	1	Local	29
Richmond - Windsor	91875	1	National	385
Richmond - Windsor	91875	1	State territory	246
Richmond - Windsor	105000			3
Richmond - Windsor	105000	0		525
Richmond - Windsor	105000	1	Local	22
Richmond - Windsor	105000	1	National	219
Richmond - Windsor	105000	1	State territory	239
Richmond - Windsor	157500			4
Richmond - Windsor	157500	0		624
Richmond - Windsor	157500	1	Local	22
Richmond - Windsor	157500	1	National	356
Richmond - Windsor	157500	1	State territory	256
Richmond - Windsor	Inf	0		286
Richmond - Windsor	Inf	1	Local	3
Richmond - Windsor	Inf	1	National	93
Richmond - Windsor	Inf	1	State territory	33
St Marys				48
St Marys		0		241
St Marys		1	State territory	18
St Marys	0			10
St Marys	0	0		105
St Marys	0	1	State territory	3
St Marys	7875			8
St Marys	7875	0		499
St Marys	7875	1	State territory	15
St Marys	15750			20
St Marys	15750	0		580
St Marys	15750	1	State territory	18
St Marys	21000			20
St Marys	21000	0		596
St Marys	21000	1	National	3
St Marys	21000	1	State territory	22
St Marys	26250			23
St Marys	26250	0		801
St Marys	26250	1	Local	4
St Marys	26250	1	National	4
St Marys	26250	1	State territory	29
St Marys	34125			35
St Marys	34125	0		1316
St Marys	34125	1	Local	15
St Marys	34125	1	National	8
St Marys	34125	1	State territory	58
St Marys	42000			42
St Marys	42000	0		2121
St Marys	42000	1	Local	16
St Marys	42000	1	National	4
St Marys	42000	1	State territory	79
St Marys	52500			38
St Marys	52500	0		2860
St Marys	52500	1	Local	23
St Marys	52500	1	National	18
St Marys	52500	1	State territory	123
St Marys	65625			26
St Marys	65625	0		2711
St Marys	65625	1	Local	22
St Marys	65625	1	National	20
St Marys	65625	1	State territory	166
St Marys	78750			17
St Marys	78750	0		1625
St Marys	78750	1	Local	13
St Marys	78750	1	National	26
St Marys	78750	1	State territory	167
St Marys	91875			7
St Marys	91875	0		1148
St Marys	91875	1	Local	3
St Marys	91875	1	National	9
St Marys	91875	1	State territory	164
St Marys	105000			3
St Marys	105000	0		721
St Marys	105000	1	National	4
St Marys	105000	1	State territory	229
St Marys	157500			3
St Marys	157500	0		817
St Marys	157500	1	National	3
St Marys	157500	1	State territory	140
St Marys	Inf	0		371
St Marys	Inf	1	State territory	13
Auburn				171
Auburn		0		537
Auburn		1	National	7
Auburn		1	State territory	43
Auburn	0			23
Auburn	0	0		266
Auburn	0	1	National	8
Auburn	0	1	State territory	5
Auburn	7875			39
Auburn	7875	0		818
Auburn	7875	1	National	8
Auburn	7875	1	State territory	9
Auburn	15750			41
Auburn	15750	0		1299
Auburn	15750	1	Local	5
Auburn	15750	1	National	20
Auburn	15750	1	State territory	24
Auburn	21000			66
Auburn	21000	0		1624
Auburn	21000	1	National	19
Auburn	21000	1	State territory	39
Auburn	26250			82
Auburn	26250	0		1990
Auburn	26250	1	Local	3
Auburn	26250	1	National	19
Auburn	26250	1	State territory	56
Auburn	34125			98
Auburn	34125	0		3337
Auburn	34125	1	Local	4
Auburn	34125	1	National	25
Auburn	34125	1	State territory	111
Auburn	42000			115
Auburn	42000	0		5250
Auburn	42000	1	Local	13
Auburn	42000	1	National	37
Auburn	42000	1	State territory	157
Auburn	52500			109
Auburn	52500	0		6840
Auburn	52500	1	Local	24
Auburn	52500	1	National	64
Auburn	52500	1	State territory	326
Auburn	65625			87
Auburn	65625	0		7329
Auburn	65625	1	Local	57
Auburn	65625	1	National	85
Auburn	65625	1	State territory	649
Auburn	78750			42
Auburn	78750	0		4939
Auburn	78750	1	Local	35
Auburn	78750	1	National	88
Auburn	78750	1	State territory	674
Auburn	91875			34
Auburn	91875	0		4041
Auburn	91875	1	Local	16
Auburn	91875	1	National	82
Auburn	91875	1	State territory	782
Auburn	105000			23
Auburn	105000	0		2735
Auburn	105000	1	Local	26
Auburn	105000	1	National	72
Auburn	105000	1	State territory	776
Auburn	157500			12
Auburn	157500	0		4514
Auburn	157500	1	Local	13
Auburn	157500	1	National	117
Auburn	157500	1	State territory	835
Auburn	Inf			11
Auburn	Inf	0		2343
Auburn	Inf	1	Local	8
Auburn	Inf	1	National	42
Auburn	Inf	1	State territory	175
Carlingford				61
Carlingford		0		209
Carlingford		1	Local	3
Carlingford		1	National	11
Carlingford		1	State territory	3
Carlingford	0			10
Carlingford	0	0		120
Carlingford	0	1	State territory	5
Carlingford	7875			13
Carlingford	7875	0		547
Carlingford	7875	1	National	13
Carlingford	7875	1	State territory	10
Carlingford	15750			23
Carlingford	15750	0		679
Carlingford	15750	1	National	24
Carlingford	15750	1	State territory	19
Carlingford	21000			21
Carlingford	21000	0		754
Carlingford	21000	1	National	21
Carlingford	21000	1	State territory	30
Carlingford	26250			23
Carlingford	26250	0		858
Carlingford	26250	1	Local	3
Carlingford	26250	1	National	12
Carlingford	26250	1	State territory	28
Carlingford	34125			26
Carlingford	34125	0		1332
Carlingford	34125	1	Local	3
Carlingford	34125	1	National	22
Carlingford	34125	1	State territory	53
Carlingford	42000			34
Carlingford	42000	0		1790
Carlingford	42000	1	Local	10
Carlingford	42000	1	National	25
Carlingford	42000	1	State territory	60
Carlingford	52500			31
Carlingford	52500	0		2303
Carlingford	52500	1	Local	21
Carlingford	52500	1	National	52
Carlingford	52500	1	State territory	99
Carlingford	65625			23
Carlingford	65625	0		2610
Carlingford	65625	1	Local	43
Carlingford	65625	1	National	63
Carlingford	65625	1	State territory	140
Carlingford	78750			21
Carlingford	78750	0		1752
Carlingford	78750	1	Local	35
Carlingford	78750	1	National	74
Carlingford	78750	1	State territory	102
Carlingford	91875			19
Carlingford	91875	0		1368
Carlingford	91875	1	Local	26
Carlingford	91875	1	National	82
Carlingford	91875	1	State territory	121
Carlingford	105000			4
Carlingford	105000	0		960
Carlingford	105000	1	Local	20
Carlingford	105000	1	National	70
Carlingford	105000	1	State territory	149
Carlingford	157500			4
Carlingford	157500	0		1567
Carlingford	157500	1	Local	14
Carlingford	157500	1	National	118
Carlingford	157500	1	State territory	104
Carlingford	Inf			8
Carlingford	Inf	0		879
Carlingford	Inf	1	Local	3
Carlingford	Inf	1	National	50
Carlingford	Inf	1	State territory	13
Merrylands - Guildford				172
Merrylands - Guildford		0		587
Merrylands - Guildford		1	Local	10
Merrylands - Guildford		1	State territory	25
Merrylands - Guildford	0			48
Merrylands - Guildford	0	0		294
Merrylands - Guildford	0	1	National	3
Merrylands - Guildford	0	1	State territory	8
Merrylands - Guildford	7875			28
Merrylands - Guildford	7875	0		922
Merrylands - Guildford	7875	1	Local	8
Merrylands - Guildford	7875	1	National	5
Merrylands - Guildford	7875	1	State territory	9
Merrylands - Guildford	15750			63
Merrylands - Guildford	15750	0		1521
Merrylands - Guildford	15750	1	Local	12
Merrylands - Guildford	15750	1	National	3
Merrylands - Guildford	15750	1	State territory	48
Merrylands - Guildford	21000			62
Merrylands - Guildford	21000	0		1976
Merrylands - Guildford	21000	1	Local	9
Merrylands - Guildford	21000	1	National	11
Merrylands - Guildford	21000	1	State territory	52
Merrylands - Guildford	26250			77
Merrylands - Guildford	26250	0		2327
Merrylands - Guildford	26250	1	Local	23
Merrylands - Guildford	26250	1	National	16
Merrylands - Guildford	26250	1	State territory	71
Merrylands - Guildford	34125			87
Merrylands - Guildford	34125	0		3815
Merrylands - Guildford	34125	1	Local	27
Merrylands - Guildford	34125	1	National	24
Merrylands - Guildford	34125	1	State territory	130
Merrylands - Guildford	42000			141
Merrylands - Guildford	42000	0		6061
Merrylands - Guildford	42000	1	Local	47
Merrylands - Guildford	42000	1	National	54
Merrylands - Guildford	42000	1	State territory	199
Merrylands - Guildford	52500			102
Merrylands - Guildford	52500	0		7295
Merrylands - Guildford	52500	1	Local	88
Merrylands - Guildford	52500	1	National	137
Merrylands - Guildford	52500	1	State territory	299
Merrylands - Guildford	65625			73
Merrylands - Guildford	65625	0		7086
Merrylands - Guildford	65625	1	Local	104
Merrylands - Guildford	65625	1	National	209
Merrylands - Guildford	65625	1	State territory	446
Merrylands - Guildford	78750			36
Merrylands - Guildford	78750	0		4296
Merrylands - Guildford	78750	1	Local	79
Merrylands - Guildford	78750	1	National	195
Merrylands - Guildford	78750	1	State territory	433
Merrylands - Guildford	91875			29
Merrylands - Guildford	91875	0		3073
Merrylands - Guildford	91875	1	Local	67
Merrylands - Guildford	91875	1	National	107
Merrylands - Guildford	91875	1	State territory	464
Merrylands - Guildford	105000			21
Merrylands - Guildford	105000	0		1910
Merrylands - Guildford	105000	1	Local	37
