SA3_NAME16	IncomeTotPersonal.max	workers
Alice Springs	105000	1288
Alice Springs	157500	1820
Alice Springs	Inf	687
Barkly		67
Barkly	0	20
Barkly	7875	38
Barkly	15750	99
Barkly	21000	77
Barkly	26250	87
Barkly	34125	164
Barkly	42000	214
Barkly	52500	239
Barkly	65625	246
Barkly	78750	179
Barkly	91875	168
Barkly	105000	117
Barkly	157500	136
Barkly	Inf	62
Daly - Tiwi - West Arnhem		127
Daly - Tiwi - West Arnhem	0	56
Daly - Tiwi - West Arnhem	7875	142
Daly - Tiwi - West Arnhem	15750	329
Daly - Tiwi - West Arnhem	21000	222
Daly - Tiwi - West Arnhem	26250	230
Daly - Tiwi - West Arnhem	34125	459
Daly - Tiwi - West Arnhem	42000	410
Daly - Tiwi - West Arnhem	52500	387
Daly - Tiwi - West Arnhem	65625	436
Daly - Tiwi - West Arnhem	78750	382
Daly - Tiwi - West Arnhem	91875	320
Daly - Tiwi - West Arnhem	105000	260
Daly - Tiwi - West Arnhem	157500	513
Daly - Tiwi - West Arnhem	Inf	169
East Arnhem		268
East Arnhem	0	23
East Arnhem	7875	66
East Arnhem	15750	260
East Arnhem	21000	206
East Arnhem	26250	155
East Arnhem	34125	303
East Arnhem	42000	250
East Arnhem	52500	257
East Arnhem	65625	390
East Arnhem	78750	363
East Arnhem	91875	364
East Arnhem	105000	380
East Arnhem	157500	856
East Arnhem	Inf	310
Katherine		192
Katherine	0	50
Katherine	7875	177
Katherine	15750	289
Katherine	21000	204
Katherine	26250	259
Katherine	34125	495
Katherine	42000	598
Katherine	52500	783
Katherine	65625	876
Katherine	78750	800
Katherine	91875	738
Katherine	105000	480
Katherine	157500	625
Katherine	Inf	197
Migratory - Offshore - Shipping (NT)		3
Migratory - Offshore - Shipping (NT)	7875	5
Migratory - Offshore - Shipping (NT)	34125	3
Migratory - Offshore - Shipping (NT)	52500	7
Migratory - Offshore - Shipping (NT)	65625	7
Migratory - Offshore - Shipping (NT)	91875	3
Migratory - Offshore - Shipping (NT)	105000	16
Migratory - Offshore - Shipping (NT)	157500	20
Migratory - Offshore - Shipping (NT)	Inf	33
No usual address (NT)		89
No usual address (NT)	0	43
No usual address (NT)	7875	60
No usual address (NT)	15750	111
No usual address (NT)	21000	117
No usual address (NT)	26250	135
No usual address (NT)	34125	227
No usual address (NT)	42000	238
No usual address (NT)	52500	353
No usual address (NT)	65625	480
No usual address (NT)	78750	385
No usual address (NT)	91875	318
No usual address (NT)	105000	296
No usual address (NT)	157500	499
No usual address (NT)	Inf	319
Belconnen		269
Belconnen	0	155
Belconnen	7875	1299
Belconnen	15750	1275
Belconnen	21000	1125
Belconnen	26250	1245
Belconnen	34125	1720
Belconnen	42000	2132
Belconnen	52500	2590
Belconnen	65625	3341
Belconnen	78750	3239
Belconnen	91875	3041
Belconnen	105000	2098
Belconnen	157500	3516
Belconnen	Inf	1324
Canberra East		149
Canberra East	0	37
Canberra East	7875	194
Canberra East	15750	198
Canberra East	21000	196
Canberra East	26250	293
Canberra East	34125	501
Canberra East	42000	826
Canberra East	52500	1311
Canberra East	65625	1795
Canberra East	78750	1714
Canberra East	91875	1854
Canberra East	105000	1387
Canberra East	157500	3108
Canberra East	Inf	1393
Gungahlin		154
Gungahlin	0	113
Gungahlin	7875	836
Gungahlin	15750	686
Gungahlin	21000	580
Gungahlin	26250	670
Gungahlin	34125	1075
Gungahlin	42000	1391
Gungahlin	52500	1784
Gungahlin	65625	1970
Gungahlin	78750	1476
Gungahlin	91875	1134
Gungahlin	105000	751
Gungahlin	157500	1004
Gungahlin	Inf	457
North Canberra		617
North Canberra	0	217
North Canberra	7875	1408
North Canberra	15750	1694
North Canberra	21000	1521
North Canberra	26250	1792
North Canberra	34125	2709
North Canberra	42000	3338
North Canberra	52500	4694
North Canberra	65625	7002
North Canberra	78750	8118
North Canberra	91875	8525
North Canberra	105000	6031
North Canberra	157500	13872
North Canberra	Inf	5821
South Canberra		543
South Canberra	0	156
South Canberra	7875	1060
South Canberra	15750	1017
South Canberra	21000	1052
South Canberra	26250	1317
South Canberra	34125	2162
South Canberra	42000	3079
South Canberra	52500	4502
South Canberra	65625	5956
South Canberra	78750	5644
South Canberra	91875	5667
South Canberra	105000	4037
South Canberra	157500	8616
South Canberra	Inf	4315
Tuggeranong		212
Tuggeranong	0	110
Tuggeranong	7875	1122
Tuggeranong	15750	826
Tuggeranong	21000	676
Tuggeranong	26250	789
Tuggeranong	34125	1156
Tuggeranong	42000	1381
Tuggeranong	52500	1670
Tuggeranong	65625	1907
Tuggeranong	78750	1975
Tuggeranong	91875	1962
Tuggeranong	105000	1269
Tuggeranong	157500	2784
Tuggeranong	Inf	873
Weston Creek		54
Weston Creek	0	20
Weston Creek	7875	305
Weston Creek	15750	215
Weston Creek	21000	163
Weston Creek	26250	232
Weston Creek	34125	328
Weston Creek	42000	398
Weston Creek	52500	432
Weston Creek	65625	477
Weston Creek	78750	348
Weston Creek	91875	321
Weston Creek	105000	222
Weston Creek	157500	466
Weston Creek	Inf	213
Woden Valley		249
Woden Valley	0	94
Woden Valley	7875	690
Woden Valley	15750	625
Woden Valley	21000	588
Woden Valley	26250	716
Woden Valley	34125	1204
Woden Valley	42000	1523
Woden Valley	52500	2135
Woden Valley	65625	2962
Woden Valley	78750	2898
Woden Valley	91875	2807
Woden Valley	105000	1805
Woden Valley	157500	3416
Woden Valley	Inf	1308
Molonglo		3
Molonglo	0	7
Molonglo	7875	10
Molonglo	15750	13
Molonglo	21000	17
Molonglo	26250	12
Molonglo	34125	33
Molonglo	42000	29
Molonglo	52500	41
Molonglo	65625	57
Molonglo	78750	32
Molonglo	91875	24
Molonglo	105000	12
Molonglo	157500	24
Molonglo	Inf	15
Urriarra - Namadgi		5
Urriarra - Namadgi	0	10
Urriarra - Namadgi	7875	18
Urriarra - Namadgi	15750	16
Urriarra - Namadgi	21000	8
Urriarra - Namadgi	26250	18
Urriarra - Namadgi	34125	27
Urriarra - Namadgi	42000	34
Urriarra - Namadgi	52500	37
Urriarra - Namadgi	65625	42
Urriarra - Namadgi	78750	52
Urriarra - Namadgi	91875	48
Urriarra - Namadgi	105000	48
Urriarra - Namadgi	157500	100
Urriarra - Namadgi	Inf	33
No usual address (ACT)		115
No usual address (ACT)	0	70
No usual address (ACT)	7875	294
No usual address (ACT)	15750	286
No usual address (ACT)	21000	305
No usual address (ACT)	26250	373
No usual address (ACT)	34125	597
No usual address (ACT)	42000	661
No usual address (ACT)	52500	809
No usual address (ACT)	65625	1008
No usual address (ACT)	78750	702
No usual address (ACT)	91875	577
No usual address (ACT)	105000	351
No usual address (ACT)	157500	436
No usual address (ACT)	Inf	238
Christmas Island		11
Christmas Island	0	3
Christmas Island	7875	9
Christmas Island	15750	13
Christmas Island	21000	22
Christmas Island	26250	18
Christmas Island	34125	30
Christmas Island	42000	55
Christmas Island	52500	91
Christmas Island	65625	134
Christmas Island	78750	129
Christmas Island	91875	127
Christmas Island	105000	115
Christmas Island	157500	171
Christmas Island	Inf	62
Cocos (Keeling) Islands		8
Cocos (Keeling) Islands	0	3
Cocos (Keeling) Islands	7875	9
Cocos (Keeling) Islands	15750	10
Cocos (Keeling) Islands	21000	6
Cocos (Keeling) Islands	26250	11
Cocos (Keeling) Islands	34125	29
Cocos (Keeling) Islands	42000	30
Cocos (Keeling) Islands	52500	31
Cocos (Keeling) Islands	65625	22
Cocos (Keeling) Islands	78750	18
Cocos (Keeling) Islands	91875	17
Cocos (Keeling) Islands	105000	12
Cocos (Keeling) Islands	157500	25
Cocos (Keeling) Islands	Inf	7
Jervis Bay		7
Jervis Bay	0	3
Jervis Bay	15750	10
Jervis Bay	21000	10
Jervis Bay	26250	20
Jervis Bay	34125	28
Jervis Bay	42000	55
Jervis Bay	52500	55
Jervis Bay	65625	77
Jervis Bay	78750	53
Jervis Bay	91875	53
Jervis Bay	105000	39
Jervis Bay	157500	40
Jervis Bay	Inf	28
Norfolk Island		22
Norfolk Island	0	11
Norfolk Island	7875	32
Norfolk Island	15750	49
Norfolk Island	21000	72
Norfolk Island	26250	90
Norfolk Island	34125	157
Norfolk Island	42000	170
Norfolk Island	52500	130
Norfolk Island	65625	87
Norfolk Island	78750	34
Norfolk Island	91875	36
Norfolk Island	105000	28
Norfolk Island	157500	31
Norfolk Island	Inf	28
No usual address (OT)	0	3
No usual address (OT)	15750	3
No usual address (OT)	21000	3
No usual address (OT)	26250	6
No usual address (OT)	34125	7
No usual address (OT)	42000	5
No usual address (OT)	52500	5
No usual address (OT)	65625	9
No usual address (OT)	78750	5
No usual address (OT)	91875	10
No usual address (OT)	105000	9
No usual address (OT)	157500	17
No usual address (OT)	Inf	27
