SA3_NAME16	Age	workers
Yarra Ranges	60-64	2843
Yarra Ranges	65-69	1392
Yarra Ranges	70-74	521
Yarra Ranges	75+	279
Cardinia	15-19	1981
Cardinia	20-24	2390
Cardinia	25-29	2376
Cardinia	30-34	2440
Cardinia	35-39	2265
Cardinia	40-44	2437
Cardinia	45-49	2564
Cardinia	50-54	2271
Cardinia	55-59	2011
Cardinia	60-64	1336
Cardinia	65-69	631
Cardinia	70-74	271
Cardinia	75+	186
Casey - North	15-19	3065
Casey - North	20-24	4549
Casey - North	25-29	4086
Casey - North	30-34	4330
Casey - North	35-39	4057
Casey - North	40-44	4265
Casey - North	45-49	4508
Casey - North	50-54	3943
Casey - North	55-59	3155
Casey - North	60-64	2102
Casey - North	65-69	844
Casey - North	70-74	276
Casey - North	75+	131
Casey - South	15-19	2090
Casey - South	20-24	2571
Casey - South	25-29	2798
Casey - South	30-34	2933
Casey - South	35-39	2719
Casey - South	40-44	2687
Casey - South	45-49	2786
Casey - South	50-54	2331
Casey - South	55-59	1943
Casey - South	60-64	1267
Casey - South	65-69	535
Casey - South	70-74	191
Casey - South	75+	84
Dandenong	15-19	3012
Dandenong	20-24	8472
Dandenong	25-29	11444
Dandenong	30-34	12587
Dandenong	35-39	11989
Dandenong	40-44	12944
Dandenong	45-49	13267
Dandenong	50-54	12593
Dandenong	55-59	10376
Dandenong	60-64	6781
Dandenong	65-69	2783
Dandenong	70-74	815
Dandenong	75+	348
Monash	15-19	3124
Monash	20-24	8780
Monash	25-29	12061
Monash	30-34	13164
Monash	35-39	12264
Monash	40-44	12325
Monash	45-49	12404
Monash	50-54	11008
Monash	55-59	9087
Monash	60-64	6159
Monash	65-69	2684
Monash	70-74	867
Monash	75+	435
Brimbank	15-19	2526
Brimbank	20-24	5024
Brimbank	25-29	6358
Brimbank	30-34	6712
Brimbank	35-39	6237
Brimbank	40-44	6349
Brimbank	45-49	6307
Brimbank	50-54	5732
Brimbank	55-59	4910
Brimbank	60-64	2952
Brimbank	65-69	1130
Brimbank	70-74	286
Brimbank	75+	121
Hobsons Bay	15-19	1273
Hobsons Bay	20-24	2549
Hobsons Bay	25-29	3455
Hobsons Bay	30-34	3844
Hobsons Bay	35-39	3691
Hobsons Bay	40-44	3939
Hobsons Bay	45-49	4148
Hobsons Bay	50-54	3863
Hobsons Bay	55-59	3252
Hobsons Bay	60-64	2130
Hobsons Bay	65-69	755
Hobsons Bay	70-74	249
Hobsons Bay	75+	97
Maribyrnong	15-19	1746
Maribyrnong	20-24	4197
Maribyrnong	25-29	4630
Maribyrnong	30-34	4522
Maribyrnong	35-39	4131
Maribyrnong	40-44	4121
Maribyrnong	45-49	4000
Maribyrnong	50-54	3627
Maribyrnong	55-59	3132
Maribyrnong	60-64	2027
Maribyrnong	65-69	794
Maribyrnong	70-74	244
Maribyrnong	75+	94
Melton - Bacchus Marsh	15-19	2340
Melton - Bacchus Marsh	20-24	3088
Melton - Bacchus Marsh	25-29	3290
Melton - Bacchus Marsh	30-34	3505
Melton - Bacchus Marsh	35-39	3478
Melton - Bacchus Marsh	40-44	3426
Melton - Bacchus Marsh	45-49	3241
Melton - Bacchus Marsh	50-54	2777
Melton - Bacchus Marsh	55-59	2153
Melton - Bacchus Marsh	60-64	1550
Melton - Bacchus Marsh	65-69	592
Melton - Bacchus Marsh	70-74	162
Melton - Bacchus Marsh	75+	57
Wyndham	15-19	3333
Wyndham	20-24	5986
Wyndham	25-29	7345
Wyndham	30-34	8585
Wyndham	35-39	7810
Wyndham	40-44	7634
Wyndham	45-49	7144
Wyndham	50-54	6284
Wyndham	55-59	4957
Wyndham	60-64	3082
Wyndham	65-69	1089
Wyndham	70-74	286
Wyndham	75+	116
Frankston	15-19	2894
Frankston	20-24	4127
Frankston	25-29	4364
Frankston	30-34	4388
Frankston	35-39	4278
Frankston	40-44	4541
Frankston	45-49	4933
Frankston	50-54	4646
Frankston	55-59	4093
Frankston	60-64	2797
Frankston	65-69	1256
Frankston	70-74	385
Frankston	75+	198
Mornington Peninsula	15-19	3905
Mornington Peninsula	20-24	4996
Mornington Peninsula	25-29	4249
Mornington Peninsula	30-34	4156
Mornington Peninsula	35-39	4265
Mornington Peninsula	40-44	5369
Mornington Peninsula	45-49	5831
Mornington Peninsula	50-54	5359
Mornington Peninsula	55-59	4835
Mornington Peninsula	60-64	3474
Mornington Peninsula	65-69	1903
Mornington Peninsula	70-74	768
Mornington Peninsula	75+	379
Grampians	15-19	1439
Grampians	20-24	1953
Grampians	25-29	2199
Grampians	30-34	1996
Grampians	35-39	2006
Grampians	40-44	2362
Grampians	45-49	2735
Grampians	50-54	2957
Grampians	55-59	3021
Grampians	60-64	2189
Grampians	65-69	1085
Grampians	70-74	493
Grampians	75+	429
Mildura	15-19	1442
Mildura	20-24	1897
Mildura	25-29	2163
Mildura	30-34	1958
Mildura	35-39	1934
Mildura	40-44	2217
Mildura	45-49	2454
Mildura	50-54	2315
Mildura	55-59	2255
Mildura	60-64	1609
Mildura	65-69	695
Mildura	70-74	259
Mildura	75+	156
Murray River - Swan Hill	15-19	848
Murray River - Swan Hill	20-24	1201
Murray River - Swan Hill	25-29	1253
Murray River - Swan Hill	30-34	1276
Murray River - Swan Hill	35-39	1285
Murray River - Swan Hill	40-44	1405
Murray River - Swan Hill	45-49	1685
Murray River - Swan Hill	50-54	1828
Murray River - Swan Hill	55-59	1795
Murray River - Swan Hill	60-64	1404
Murray River - Swan Hill	65-69	704
Murray River - Swan Hill	70-74	273
Murray River - Swan Hill	75+	227
Campaspe	15-19	1039
Campaspe	20-24	1202
Campaspe	25-29	1238
Campaspe	30-34	1254
Campaspe	35-39	1223
Campaspe	40-44	1634
Campaspe	45-49	1762
Campaspe	50-54	1879
Campaspe	55-59	1817
Campaspe	60-64	1293
Campaspe	65-69	583
Campaspe	70-74	229
Campaspe	75+	180
Moira	15-19	754
Moira	20-24	815
Moira	25-29	873
Moira	30-34	896
Moira	35-39	942
Moira	40-44	1064
Moira	45-49	1191
Moira	50-54	1212
Moira	55-59	1162
Moira	60-64	892
Moira	65-69	452
Moira	70-74	154
Moira	75+	131
Shepparton	15-19	1790
Shepparton	20-24	2410
Shepparton	25-29	2724
Shepparton	30-34	2683
Shepparton	35-39	2567
Shepparton	40-44	2985
Shepparton	45-49	3192
Shepparton	50-54	3191
Shepparton	55-59	2896
Shepparton	60-64	2059
Shepparton	65-69	905
Shepparton	70-74	308
Shepparton	75+	229
Glenelg - Southern Grampians	15-19	916
Glenelg - Southern Grampians	20-24	1031
Glenelg - Southern Grampians	25-29	1031
Glenelg - Southern Grampians	30-34	1122
Glenelg - Southern Grampians	35-39	1232
Glenelg - Southern Grampians	40-44	1527
Glenelg - Southern Grampians	45-49	1735
Glenelg - Southern Grampians	50-54	1938
Glenelg - Southern Grampians	55-59	1800
Glenelg - Southern Grampians	60-64	1427
Glenelg - Southern Grampians	65-69	684
Glenelg - Southern Grampians	70-74	294
Glenelg - Southern Grampians	75+	231
Colac - Corangamite	15-19	1043
Colac - Corangamite	20-24	1315
Colac - Corangamite	25-29	1379
Colac - Corangamite	30-34	1331
Colac - Corangamite	35-39	1392
Colac - Corangamite	40-44	1599
Colac - Corangamite	45-49	1812
Colac - Corangamite	50-54	1976
Colac - Corangamite	55-59	1846
Colac - Corangamite	60-64	1437
Colac - Corangamite	65-69	732
Colac - Corangamite	70-74	358
Colac - Corangamite	75+	259
Warrnambool	15-19	1561
Warrnambool	20-24	1983
Warrnambool	25-29	2076
Warrnambool	30-34	1883
Warrnambool	35-39	1993
Warrnambool	40-44	2248
Warrnambool	45-49	2510
Warrnambool	50-54	2526
Warrnambool	55-59	2308
Warrnambool	60-64	1622
Warrnambool	65-69	714
Warrnambool	70-74	247
Warrnambool	75+	214
Migratory - Offshore - Shipping (Vic.)	20-24	3
Migratory - Offshore - Shipping (Vic.)	25-29	7
Migratory - Offshore - Shipping (Vic.)	30-34	16
Migratory - Offshore - Shipping (Vic.)	35-39	14
Migratory - Offshore - Shipping (Vic.)	40-44	28
Migratory - Offshore - Shipping (Vic.)	45-49	26
Migratory - Offshore - Shipping (Vic.)	50-54	29
Migratory - Offshore - Shipping (Vic.)	55-59	22
Migratory - Offshore - Shipping (Vic.)	60-64	9
Migratory - Offshore - Shipping (Vic.)	65-69	3
Migratory - Offshore - Shipping (Vic.)	70-74	3
No usual address (Vic.)	15-19	4421
No usual address (Vic.)	20-24	12150
No usual address (Vic.)	25-29	13839
No usual address (Vic.)	30-34	13394
No usual address (Vic.)	35-39	12119
No usual address (Vic.)	40-44	13090
No usual address (Vic.)	45-49	13644
No usual address (Vic.)	50-54	12459
No usual address (Vic.)	55-59	11054
No usual address (Vic.)	60-64	7571
No usual address (Vic.)	65-69	3430
No usual address (Vic.)	70-74	1240
No usual address (Vic.)	75+	612
Capalaba	15-19	1777
Capalaba	20-24	1987
Capalaba	25-29	1815
Capalaba	30-34	1753
Capalaba	35-39	1710
Capalaba	40-44	1951
Capalaba	45-49	2083
Capalaba	50-54	2005
Capalaba	55-59	1756
Capalaba	60-64	1214
Capalaba	65-69	539
Capalaba	70-74	184
Capalaba	75+	76
Cleveland - Stradbroke	15-19	2211
Cleveland - Stradbroke	20-24	2051
Cleveland - Stradbroke	25-29	1958
Cleveland - Stradbroke	30-34	2108
Cleveland - Stradbroke	35-39	2035
Cleveland - Stradbroke	40-44	2576
Cleveland - Stradbroke	45-49	2655
Cleveland - Stradbroke	50-54	2592
Cleveland - Stradbroke	55-59	2406
Cleveland - Stradbroke	60-64	1666
Cleveland - Stradbroke	65-69	715
Cleveland - Stradbroke	70-74	269
Cleveland - Stradbroke	75+	125
Wynnum - Manly	15-19	2007
Wynnum - Manly	20-24	3187
Wynnum - Manly	25-29	3944
Wynnum - Manly	30-34	4412
Wynnum - Manly	35-39	4368
Wynnum - Manly	40-44	4717
Wynnum - Manly	45-49	4588
Wynnum - Manly	50-54	4251
Wynnum - Manly	55-59	3384
Wynnum - Manly	60-64	2223
Wynnum - Manly	65-69	899
Wynnum - Manly	70-74	244
Wynnum - Manly	75+	96
Bald Hills - Everton Park	15-19	657
Bald Hills - Everton Park	20-24	767
Bald Hills - Everton Park	25-29	674
Bald Hills - Everton Park	30-34	697
Bald Hills - Everton Park	35-39	720
Bald Hills - Everton Park	40-44	811
Bald Hills - Everton Park	45-49	889
Bald Hills - Everton Park	50-54	835
Bald Hills - Everton Park	55-59	739
Bald Hills - Everton Park	60-64	494
Bald Hills - Everton Park	65-69	228
Bald Hills - Everton Park	70-74	82
Bald Hills - Everton Park	75+	43
Chermside	15-19	2439
Chermside	20-24	4132
Chermside	25-29	4022
Chermside	30-34	3914
Chermside	35-39	3680
Chermside	40-44	4020
Chermside	45-49	4004
Chermside	50-54	3667
Chermside	55-59	3109
Chermside	60-64	2045
Chermside	65-69	778
Chermside	70-74	242
Chermside	75+	129
Nundah	15-19	2015
Nundah	20-24	5090
Nundah	25-29	6340
Nundah	30-34	6995
Nundah	35-39	6674
Nundah	40-44	6913
Nundah	45-49	6726
Nundah	50-54	6518
Nundah	55-59	5135
Nundah	60-64	3239
Nundah	65-69	1268
Nundah	70-74	322
Nundah	75+	134
Sandgate	15-19	898
Sandgate	20-24	1035
Sandgate	25-29	1035
Sandgate	30-34	1119
Sandgate	35-39	1137
Sandgate	40-44	1274
Sandgate	45-49	1332
Sandgate	50-54	1231
Sandgate	55-59	1078
Sandgate	60-64	706
Sandgate	65-69	315
Sandgate	70-74	112
Sandgate	75+	50
Carindale	15-19	1702
Carindale	20-24	2349
Carindale	25-29	1719
Carindale	30-34	1540
Carindale	35-39	1454
Carindale	40-44	1510
Carindale	45-49	1519
Carindale	50-54	1379
Carindale	55-59	1159
Carindale	60-64	893
Carindale	65-69	373
Carindale	70-74	126
Carindale	75+	50
Holland Park - Yeronga	15-19	1540
Holland Park - Yeronga	20-24	4036
Holland Park - Yeronga	25-29	4917
Holland Park - Yeronga	30-34	5024
Holland Park - Yeronga	35-39	4376
Holland Park - Yeronga	40-44	4544
Holland Park - Yeronga	45-49	4438
Holland Park - Yeronga	50-54	3855
Holland Park - Yeronga	55-59	3293
Holland Park - Yeronga	60-64	2107
Holland Park - Yeronga	65-69	907
Holland Park - Yeronga	70-74	288
Holland Park - Yeronga	75+	130
Mt Gravatt	15-19	2098
Mt Gravatt	20-24	3845
Mt Gravatt	25-29	3994
Mt Gravatt	30-34	3950
Mt Gravatt	35-39	3604
Mt Gravatt	40-44	3670
Mt Gravatt	45-49	3672
Mt Gravatt	50-54	3182
Mt Gravatt	55-59	2690
Mt Gravatt	60-64	1763
Mt Gravatt	65-69	771
Mt Gravatt	70-74	220
Mt Gravatt	75+	109
Nathan	15-19	812
Nathan	20-24	1971
Nathan	25-29	2418
Nathan	30-34	2682
Nathan	35-39	2454
Nathan	40-44	2403
Nathan	45-49	2393
Nathan	50-54	2150
Nathan	55-59	1823
Nathan	60-64	1178
Nathan	65-69	498
Nathan	70-74	176
Nathan	75+	73
Rocklea - Acacia Ridge	15-19	1331
Rocklea - Acacia Ridge	20-24	3362
Rocklea - Acacia Ridge	25-29	4203
Rocklea - Acacia Ridge	30-34	4387
Rocklea - Acacia Ridge	35-39	4338
Rocklea - Acacia Ridge	40-44	4547
Rocklea - Acacia Ridge	45-49	4582
Rocklea - Acacia Ridge	50-54	4259
Rocklea - Acacia Ridge	55-59	3380
Rocklea - Acacia Ridge	60-64	2170
Rocklea - Acacia Ridge	65-69	820
Rocklea - Acacia Ridge	70-74	239
Rocklea - Acacia Ridge	75+	103
Sunnybank	15-19	381
Sunnybank	20-24	800
Sunnybank	25-29	980
Sunnybank	30-34	957
Sunnybank	35-39	834
Sunnybank	40-44	880
Sunnybank	45-49	853
Sunnybank	50-54	804
Sunnybank	55-59	752
Sunnybank	60-64	525
Sunnybank	65-69	280
Sunnybank	70-74	85
Sunnybank	75+	40
Centenary	15-19	808
Centenary	20-24	1113
Centenary	25-29	896
Centenary	30-34	832
Centenary	35-39	800
Centenary	40-44	913
Centenary	45-49	929
Centenary	50-54	803
Centenary	55-59	730
Centenary	60-64	492
Centenary	65-69	286
Centenary	70-74	110
Centenary	75+	19
Kenmore - Brookfield - Moggill	15-19	615
Kenmore - Brookfield - Moggill	20-24	847
Kenmore - Brookfield - Moggill	25-29	644
Kenmore - Brookfield - Moggill	30-34	671
Kenmore - Brookfield - Moggill	35-39	721
Kenmore - Brookfield - Moggill	40-44	922
Kenmore - Brookfield - Moggill	45-49	1044
Kenmore - Brookfield - Moggill	50-54	953
Kenmore - Brookfield - Moggill	55-59	748
Kenmore - Brookfield - Moggill	60-64	587
Kenmore - Brookfield - Moggill	65-69	381
Kenmore - Brookfield - Moggill	70-74	171
Kenmore - Brookfield - Moggill	75+	91
Sherwood - Indooroopilly	15-19	1874
Sherwood - Indooroopilly	20-24	3770
Sherwood - Indooroopilly	25-29	2878
Sherwood - Indooroopilly	30-34	2992
Sherwood - Indooroopilly	35-39	2620
Sherwood - Indooroopilly	40-44	2297
Sherwood - Indooroopilly	45-49	2332
Sherwood - Indooroopilly	50-54	2122
Sherwood - Indooroopilly	55-59	1840
Sherwood - Indooroopilly	60-64	1262
Sherwood - Indooroopilly	65-69	666
Sherwood - Indooroopilly	70-74	235
Sherwood - Indooroopilly	75+	119
The Gap - Enoggera	15-19	1301
The Gap - Enoggera	20-24	2699
The Gap - Enoggera	25-29	2358
The Gap - Enoggera	30-34	1957
The Gap - Enoggera	35-39	1625
The Gap - Enoggera	40-44	1733
The Gap - Enoggera	45-49	1761
The Gap - Enoggera	50-54	1436
The Gap - Enoggera	55-59	1218
The Gap - Enoggera	60-64	864
The Gap - Enoggera	65-69	381
The Gap - Enoggera	70-74	127
The Gap - Enoggera	75+	54
Brisbane Inner	15-19	5211
Brisbane Inner	20-24	20147
Brisbane Inner	25-29	27087
Brisbane Inner	30-34	29303
Brisbane Inner	35-39	26025
Brisbane Inner	40-44	24965
Brisbane Inner	45-49	22188
Brisbane Inner	50-54	17966
Brisbane Inner	55-59	13811
Brisbane Inner	60-64	8090
Brisbane Inner	65-69	3094
Brisbane Inner	70-74	886
Brisbane Inner	75+	401
Brisbane Inner - East	15-19	760
Brisbane Inner - East	20-24	1614
Brisbane Inner - East	25-29	1696
Brisbane Inner - East	30-34	1742
Brisbane Inner - East	35-39	1650
Brisbane Inner - East	40-44	1700
Brisbane Inner - East	45-49	1572
Brisbane Inner - East	50-54	1355
Brisbane Inner - East	55-59	1006
Brisbane Inner - East	60-64	671
Brisbane Inner - East	65-69	338
Brisbane Inner - East	70-74	102
Brisbane Inner - East	75+	71
Brisbane Inner - North	15-19	2326
Brisbane Inner - North	20-24	6237
Brisbane Inner - North	25-29	7954
Brisbane Inner - North	30-34	8468
Brisbane Inner - North	35-39	7568
Brisbane Inner - North	40-44	7423
Brisbane Inner - North	45-49	6957
Brisbane Inner - North	50-54	5986
Brisbane Inner - North	55-59	4707
Brisbane Inner - North	60-64	3060
Brisbane Inner - North	65-69	1314
Brisbane Inner - North	70-74	456
Brisbane Inner - North	75+	221
Brisbane Inner - West	15-19	1852
Brisbane Inner - West	20-24	4148
Brisbane Inner - West	25-29	4394
Brisbane Inner - West	30-34	4532
Brisbane Inner - West	35-39	4089
Brisbane Inner - West	40-44	4092
Brisbane Inner - West	45-49	3839
Brisbane Inner - West	50-54	3302
Brisbane Inner - West	55-59	2639
Brisbane Inner - West	60-64	1758
Brisbane Inner - West	65-69	852
Brisbane Inner - West	70-74	297
Brisbane Inner - West	75+	121
Cairns - North	15-19	1061
Cairns - North	20-24	1059
Cairns - North	25-29	1117
Cairns - North	30-34	1361
Cairns - North	35-39	1469
Cairns - North	40-44	1664
Cairns - North	45-49	1634
Cairns - North	50-54	1610
Cairns - North	55-59	1266
Cairns - North	60-64	900
Cairns - North	65-69	434
Cairns - North	70-74	165
Cairns - North	75+	47
Cairns - South	15-19	2873
Cairns - South	20-24	4447
Cairns - South	25-29	5351
Cairns - South	30-34	5707
Cairns - South	35-39	5796
Cairns - South	40-44	6300
Cairns - South	45-49	6301
Cairns - South	50-54	5627
Cairns - South	55-59	4925
Cairns - South	60-64	3264
Cairns - South	65-69	1423
Cairns - South	70-74	480
Cairns - South	75+	224
Innisfail - Cassowary Coast	15-19	754
Innisfail - Cassowary Coast	20-24	1069
Innisfail - Cassowary Coast	25-29	1141
Innisfail - Cassowary Coast	30-34	1121
Innisfail - Cassowary Coast	35-39	1061
Innisfail - Cassowary Coast	40-44	1218
Innisfail - Cassowary Coast	45-49	1458
Innisfail - Cassowary Coast	50-54	1517
Innisfail - Cassowary Coast	55-59	1510
Innisfail - Cassowary Coast	60-64	1148
Innisfail - Cassowary Coast	65-69	527
Innisfail - Cassowary Coast	70-74	212
Innisfail - Cassowary Coast	75+	168
Port Douglas - Daintree	15-19	261
Port Douglas - Daintree	20-24	389
Port Douglas - Daintree	25-29	545
Port Douglas - Daintree	30-34	561
Port Douglas - Daintree	35-39	521
Port Douglas - Daintree	40-44	591
Port Douglas - Daintree	45-49	638
Port Douglas - Daintree	50-54	677
Port Douglas - Daintree	55-59	609
Port Douglas - Daintree	60-64	429
Port Douglas - Daintree	65-69	216
Port Douglas - Daintree	70-74	84
Port Douglas - Daintree	75+	60
Tablelands (East) - Kuranda	15-19	981
Tablelands (East) - Kuranda	20-24	1013
Tablelands (East) - Kuranda	25-29	1097
Tablelands (East) - Kuranda	30-34	1118
Tablelands (East) - Kuranda	35-39	1196
Tablelands (East) - Kuranda	40-44	1464
Tablelands (East) - Kuranda	45-49	1682
Tablelands (East) - Kuranda	50-54	1719
Tablelands (East) - Kuranda	55-59	1625
Tablelands (East) - Kuranda	60-64	1304
Tablelands (East) - Kuranda	65-69	613
Tablelands (East) - Kuranda	70-74	303
Tablelands (East) - Kuranda	75+	185
Darling Downs (West) - Maranoa	15-19	1107
Darling Downs (West) - Maranoa	20-24	1707
Darling Downs (West) - Maranoa	25-29	2322
Darling Downs (West) - Maranoa	30-34	2427
Darling Downs (West) - Maranoa	35-39	2186
Darling Downs (West) - Maranoa	40-44	2393
Darling Downs (West) - Maranoa	45-49	2536
Darling Downs (West) - Maranoa	50-54	2454
Darling Downs (West) - Maranoa	55-59	2183
Darling Downs (West) - Maranoa	60-64	1539
Darling Downs (West) - Maranoa	65-69	810
Darling Downs (West) - Maranoa	70-74	429
Darling Downs (West) - Maranoa	75+	373
Darling Downs - East	15-19	1146
Darling Downs - East	20-24	1582
Darling Downs - East	25-29	1620
Darling Downs - East	30-34	1711
Darling Downs - East	35-39	1695
Darling Downs - East	40-44	1973
Darling Downs - East	45-49	2185
Darling Downs - East	50-54	2066
Darling Downs - East	55-59	1861
Darling Downs - East	60-64	1445
Darling Downs - East	65-69	768
Darling Downs - East	70-74	408
Darling Downs - East	75+	281
Granite Belt	15-19	1072
Granite Belt	20-24	1147
Granite Belt	25-29	1106
Granite Belt	30-34	1099
Granite Belt	35-39	1225
Granite Belt	40-44	1503
Granite Belt	45-49	1664
Granite Belt	50-54	1740
Granite Belt	55-59	1641
Granite Belt	60-64	1280
Granite Belt	65-69	715
Granite Belt	70-74	316
Granite Belt	75+	240
Central Highlands (Qld)	15-19	775
Central Highlands (Qld)	20-24	1351
Central Highlands (Qld)	25-29	1738
Central Highlands (Qld)	30-34	2135
Central Highlands (Qld)	35-39	1941
Central Highlands (Qld)	40-44	1933
Central Highlands (Qld)	45-49	1833
Central Highlands (Qld)	50-54	1812
Central Highlands (Qld)	55-59	1429
Central Highlands (Qld)	60-64	821
Central Highlands (Qld)	65-69	339
Central Highlands (Qld)	70-74	150
Central Highlands (Qld)	75+	86
Rockhampton	15-19	3409
Rockhampton	20-24	4476
Rockhampton	25-29	4584
Rockhampton	30-34	4673
Rockhampton	35-39	4450
Rockhampton	40-44	4633
Rockhampton	45-49	5000
Rockhampton	50-54	5029
Rockhampton	55-59	4504
Rockhampton	60-64	2907
Rockhampton	65-69	1153
Rockhampton	70-74	379
Rockhampton	75+	261
Biloela	15-19	410
Biloela	20-24	608
Biloela	25-29	759
Biloela	30-34	887
Biloela	35-39	850
Biloela	40-44	890
Biloela	45-49	916
Biloela	50-54	931
Biloela	55-59	818
Biloela	60-64	537
Biloela	65-69	275
Biloela	70-74	146
Biloela	75+	128
Gladstone	15-19	1647
Gladstone	20-24	2274
Gladstone	25-29	2719
Gladstone	30-34	2920
Gladstone	35-39	2855
Gladstone	40-44	3285
Gladstone	45-49	3258
Gladstone	50-54	3074
Gladstone	55-59	2440
Gladstone	60-64	1371
Gladstone	65-69	494
Gladstone	70-74	181
Gladstone	75+	83
Broadbeach - Burleigh	15-19	2618
Broadbeach - Burleigh	20-24	3882
Broadbeach - Burleigh	25-29	3957
Broadbeach - Burleigh	30-34	3655
Broadbeach - Burleigh	35-39	3359
Broadbeach - Burleigh	40-44	3499
Broadbeach - Burleigh	45-49	3391
Broadbeach - Burleigh	50-54	2932
Broadbeach - Burleigh	55-59	2595
Broadbeach - Burleigh	60-64	1801
Broadbeach - Burleigh	65-69	1026
Broadbeach - Burleigh	70-74	355
Broadbeach - Burleigh	75+	168
Coolangatta	15-19	1340
Coolangatta	20-24	1617
Coolangatta	25-29	1563
Coolangatta	30-34	1768
Coolangatta	35-39	1794
Coolangatta	40-44	1968
Coolangatta	45-49	2019
Coolangatta	50-54	2008
Coolangatta	55-59	1816
Coolangatta	60-64	1252
Coolangatta	65-69	621
Coolangatta	70-74	194
Coolangatta	75+	78
Gold Coast - North	15-19	1349
Gold Coast - North	20-24	1914
Gold Coast - North	25-29	1756
Gold Coast - North	30-34	1824
Gold Coast - North	35-39	1712
Gold Coast - North	40-44	1899
Gold Coast - North	45-49	2028
Gold Coast - North	50-54	1949
Gold Coast - North	55-59	1665
Gold Coast - North	60-64	1218
Gold Coast - North	65-69	727
Gold Coast - North	70-74	288
Gold Coast - North	75+	126
Gold Coast Hinterland	15-19	332
Gold Coast Hinterland	20-24	296
Gold Coast Hinterland	25-29	289
Gold Coast Hinterland	30-34	343
Gold Coast Hinterland	35-39	391
Gold Coast Hinterland	40-44	500
Gold Coast Hinterland	45-49	554
Gold Coast Hinterland	50-54	548
Gold Coast Hinterland	55-59	488
Gold Coast Hinterland	60-64	384
Gold Coast Hinterland	65-69	197
Gold Coast Hinterland	70-74	106
Gold Coast Hinterland	75+	72
Mudgeeraba - Tallebudgera	15-19	359
Mudgeeraba - Tallebudgera	20-24	433
Mudgeeraba - Tallebudgera	25-29	474
Mudgeeraba - Tallebudgera	30-34	610
Mudgeeraba - Tallebudgera	35-39	686
Mudgeeraba - Tallebudgera	40-44	848
Mudgeeraba - Tallebudgera	45-49	887
Mudgeeraba - Tallebudgera	50-54	759
Mudgeeraba - Tallebudgera	55-59	682
Mudgeeraba - Tallebudgera	60-64	457
Mudgeeraba - Tallebudgera	65-69	242
Mudgeeraba - Tallebudgera	70-74	83
Mudgeeraba - Tallebudgera	75+	41
Nerang	15-19	1223
Nerang	20-24	1629
Nerang	25-29	1722
Nerang	30-34	1932
Nerang	35-39	1924
Nerang	40-44	2185
Nerang	45-49	2129
Nerang	50-54	2045
Nerang	55-59	1728
Nerang	60-64	1216
Nerang	65-69	590
Nerang	70-74	206
Nerang	75+	86
Ormeau - Oxenford	15-19	3308
Ormeau - Oxenford	20-24	4835
Ormeau - Oxenford	25-29	5103
Ormeau - Oxenford	30-34	5446
Ormeau - Oxenford	35-39	5487
Ormeau - Oxenford	40-44	5748
Ormeau - Oxenford	45-49	5378
Ormeau - Oxenford	50-54	4567
Ormeau - Oxenford	55-59	3457
Ormeau - Oxenford	60-64	2310
Ormeau - Oxenford	65-69	1102
Ormeau - Oxenford	70-74	333
Ormeau - Oxenford	75+	145
Robina	15-19	1289
Robina	20-24	2465
Robina	25-29	2645
Robina	30-34	2582
Robina	35-39	2552
Robina	40-44	2759
Robina	45-49	2706
Robina	50-54	2343
Robina	55-59	2069
Robina	60-64	1357
Robina	65-69	630
Robina	70-74	219
Robina	75+	78
Southport	15-19	1722
Southport	20-24	3793
Southport	25-29	4793
Southport	30-34	4964
Southport	35-39	4625
Southport	40-44	4925
Southport	45-49	4976
Southport	50-54	4558
Southport	55-59	4038
Southport	60-64	2725
Southport	65-69	1331
Southport	70-74	450
Southport	75+	177
Surfers Paradise	15-19	1442
Surfers Paradise	20-24	2955
Surfers Paradise	25-29	3213
Surfers Paradise	30-34	3004
Surfers Paradise	35-39	2726
Surfers Paradise	40-44	2673
Surfers Paradise	45-49	2574
Surfers Paradise	50-54	2457
Surfers Paradise	55-59	2116
Surfers Paradise	60-64	1436
Surfers Paradise	65-69	804
Surfers Paradise	70-74	309
Surfers Paradise	75+	151
Forest Lake - Oxley	15-19	1388
Forest Lake - Oxley	20-24	2980
Forest Lake - Oxley	25-29	3637
Forest Lake - Oxley	30-34	3917
Forest Lake - Oxley	35-39	3751
Forest Lake - Oxley	40-44	4045
Forest Lake - Oxley	45-49	4055
Forest Lake - Oxley	50-54	3777
Forest Lake - Oxley	55-59	2854
Forest Lake - Oxley	60-64	1881
Forest Lake - Oxley	65-69	732
Forest Lake - Oxley	70-74	208
Forest Lake - Oxley	75+	64
Ipswich Hinterland	15-19	1093
Ipswich Hinterland	20-24	1577
Ipswich Hinterland	25-29	1866
Ipswich Hinterland	30-34	1872
Ipswich Hinterland	35-39	1716
Ipswich Hinterland	40-44	1989
Ipswich Hinterland	45-49	2116
Ipswich Hinterland	50-54	2077
Ipswich Hinterland	55-59	1815
Ipswich Hinterland	60-64	1222
Ipswich Hinterland	65-69	650
Ipswich Hinterland	70-74	313
Ipswich Hinterland	75+	201
Ipswich Inner	15-19	2465
Ipswich Inner	20-24	3426
Ipswich Inner	25-29	3639
Ipswich Inner	30-34	3846
Ipswich Inner	35-39	3746
