SA3_NAME16	CountryOfBirth	EmploymentStatus	workers
Capalaba	ITA	Owner managers of unincorporated enterprises	4
Capalaba	JPN	Employee	23
Capalaba	JPN	Owner managers of incorporated enterprises	3
Capalaba	JPN	Owner managers of unincorporated enterprises	3
Capalaba	MYS	Employee	44
Capalaba	MYS	Owner managers of incorporated enterprises	5
Capalaba	MYS	Owner managers of unincorporated enterprises	11
Capalaba	MLT	Employee	6
Capalaba	MLT	Owner managers of incorporated enterprises	4
Capalaba	NLD	Employee	34
Capalaba	NLD	Owner managers of incorporated enterprises	5
Capalaba	NLD	Owner managers of unincorporated enterprises	6
Capalaba	NZL	Contributing family workers	23
Capalaba	NZL	Employee	1122
Capalaba	NZL	Owner managers of incorporated enterprises	127
Capalaba	NZL	Owner managers of unincorporated enterprises	118
Capalaba	NZL	Status in employment not stated	10
Capalaba	PAK	Employee	14
Capalaba	PAK	Owner managers of incorporated enterprises	3
Capalaba	PAK	Owner managers of unincorporated enterprises	3
Capalaba	PHL	Contributing family workers	4
Capalaba	PHL	Employee	125
Capalaba	PHL	Owner managers of incorporated enterprises	7
Capalaba	PHL	Owner managers of unincorporated enterprises	6
Capalaba	POL	Employee	15
Capalaba	POL	Owner managers of incorporated enterprises	9
Capalaba	POL	Owner managers of unincorporated enterprises	6
Capalaba	SGP	Employee	19
Capalaba	SGP	Owner managers of unincorporated enterprises	7
Capalaba	ZAF	Contributing family workers	4
Capalaba	ZAF	Employee	244
Capalaba	ZAF	Owner managers of incorporated enterprises	43
Capalaba	ZAF	Owner managers of unincorporated enterprises	32
Capalaba	KOR	Employee	42
Capalaba	KOR	Owner managers of incorporated enterprises	6
Capalaba	KOR	Owner managers of unincorporated enterprises	11
Capalaba	LKA	Employee	34
Capalaba	LKA	Owner managers of unincorporated enterprises	4
Capalaba	THA	Contributing family workers	3
Capalaba	THA	Employee	35
Capalaba	THA	Owner managers of incorporated enterprises	4
Capalaba	THA	Owner managers of unincorporated enterprises	4
Capalaba	TUR	Employee	3
Capalaba	TUR	Owner managers of incorporated enterprises	3
Capalaba	TUR	Owner managers of unincorporated enterprises	3
Capalaba	GBR	Contributing family workers	26
Capalaba	GBR	Employee	896
Capalaba	GBR	Owner managers of incorporated enterprises	153
Capalaba	GBR	Owner managers of unincorporated enterprises	135
Capalaba	GBR	Status in employment not stated	8
Capalaba	USA	Employee	40
Capalaba	USA	Owner managers of incorporated enterprises	7
Capalaba	USA	Owner managers of unincorporated enterprises	3
Capalaba	VNM	Contributing family workers	5
Capalaba	VNM	Employee	32
Capalaba	VNM	Owner managers of incorporated enterprises	5
Capalaba	VNM	Owner managers of unincorporated enterprises	19
Capalaba	ZWE	Employee	37
Capalaba	ZWE	Owner managers of incorporated enterprises	9
Capalaba	ZWE	Owner managers of unincorporated enterprises	4
Cleveland - Stradbroke		Contributing family workers	24
Cleveland - Stradbroke		Employee	872
Cleveland - Stradbroke		Owner managers of incorporated enterprises	94
Cleveland - Stradbroke		Owner managers of unincorporated enterprises	108
Cleveland - Stradbroke		Status in employment not stated	37
Cleveland - Stradbroke	AUS	Contributing family workers	340
Cleveland - Stradbroke	AUS	Employee	13129
Cleveland - Stradbroke	AUS	Owner managers of incorporated enterprises	1412
Cleveland - Stradbroke	AUS	Owner managers of unincorporated enterprises	1402
Cleveland - Stradbroke	AUS	Status in employment not stated	126
Cleveland - Stradbroke	CAN	Employee	49
Cleveland - Stradbroke	CAN	Owner managers of incorporated enterprises	10
Cleveland - Stradbroke	CAN	Owner managers of unincorporated enterprises	10
Cleveland - Stradbroke	CAN	Status in employment not stated	3
Cleveland - Stradbroke	CHN	Contributing family workers	12
Cleveland - Stradbroke	CHN	Employee	121
Cleveland - Stradbroke	CHN	Owner managers of incorporated enterprises	26
Cleveland - Stradbroke	CHN	Owner managers of unincorporated enterprises	23
Cleveland - Stradbroke	CHN	Status in employment not stated	3
Cleveland - Stradbroke	HRV	Employee	6
Cleveland - Stradbroke	HRV	Owner managers of incorporated enterprises	4
Cleveland - Stradbroke	HRV	Owner managers of unincorporated enterprises	5
Cleveland - Stradbroke	EGY	Employee	6
Cleveland - Stradbroke	EGY	Owner managers of incorporated enterprises	4
Cleveland - Stradbroke	FJI	Contributing family workers	3
Cleveland - Stradbroke	FJI	Employee	72
Cleveland - Stradbroke	FJI	Owner managers of incorporated enterprises	5
Cleveland - Stradbroke	FJI	Owner managers of unincorporated enterprises	3
Cleveland - Stradbroke	MKD	Employee	3
Cleveland - Stradbroke	DEU	Contributing family workers	4
Cleveland - Stradbroke	DEU	Employee	60
Cleveland - Stradbroke	DEU	Owner managers of incorporated enterprises	16
Cleveland - Stradbroke	DEU	Owner managers of unincorporated enterprises	16
Cleveland - Stradbroke	GRC	Employee	5
Cleveland - Stradbroke	HKG	Employee	29
Cleveland - Stradbroke	HKG	Owner managers of incorporated enterprises	8
Cleveland - Stradbroke	HKG	Owner managers of unincorporated enterprises	3
Cleveland - Stradbroke	IND	Contributing family workers	3
Cleveland - Stradbroke	IND	Employee	198
Cleveland - Stradbroke	IND	Owner managers of incorporated enterprises	25
Cleveland - Stradbroke	IND	Owner managers of unincorporated enterprises	11
Cleveland - Stradbroke	IND	Status in employment not stated	3
Cleveland - Stradbroke	IDN	Contributing family workers	4
Cleveland - Stradbroke	IDN	Employee	18
Cleveland - Stradbroke	IDN	Owner managers of incorporated enterprises	4
Cleveland - Stradbroke	IDN	Owner managers of unincorporated enterprises	3
Cleveland - Stradbroke	IRN	Employee	16
Cleveland - Stradbroke	IRN	Owner managers of incorporated enterprises	4
Cleveland - Stradbroke	IRN	Owner managers of unincorporated enterprises	4
Cleveland - Stradbroke	IRQ	Employee	3
Cleveland - Stradbroke	IRQ	Owner managers of incorporated enterprises	4
Cleveland - Stradbroke	IRL	Contributing family workers	3
Cleveland - Stradbroke	IRL	Employee	53
Cleveland - Stradbroke	IRL	Owner managers of incorporated enterprises	12
Cleveland - Stradbroke	IRL	Owner managers of unincorporated enterprises	3
Cleveland - Stradbroke	ITA	Contributing family workers	8
Cleveland - Stradbroke	ITA	Employee	9
Cleveland - Stradbroke	ITA	Owner managers of incorporated enterprises	4
Cleveland - Stradbroke	JPN	Employee	24
Cleveland - Stradbroke	JPN	Owner managers of incorporated enterprises	3
Cleveland - Stradbroke	LBN	Employee	3
Cleveland - Stradbroke	LBN	Owner managers of incorporated enterprises	5
Cleveland - Stradbroke	MYS	Employee	52
Cleveland - Stradbroke	MYS	Owner managers of incorporated enterprises	7
Cleveland - Stradbroke	MYS	Owner managers of unincorporated enterprises	3
Cleveland - Stradbroke	MLT	Employee	8
Cleveland - Stradbroke	MLT	Owner managers of unincorporated enterprises	3
Cleveland - Stradbroke	NLD	Employee	28
Cleveland - Stradbroke	NLD	Owner managers of incorporated enterprises	17
Cleveland - Stradbroke	NLD	Owner managers of unincorporated enterprises	8
Cleveland - Stradbroke	NZL	Contributing family workers	27
Cleveland - Stradbroke	NZL	Employee	1277
Cleveland - Stradbroke	NZL	Owner managers of incorporated enterprises	138
Cleveland - Stradbroke	NZL	Owner managers of unincorporated enterprises	133
Cleveland - Stradbroke	NZL	Status in employment not stated	19
Cleveland - Stradbroke	PAK	Employee	10
Cleveland - Stradbroke	PAK	Owner managers of incorporated enterprises	3
Cleveland - Stradbroke	PHL	Employee	206
Cleveland - Stradbroke	PHL	Owner managers of incorporated enterprises	4
Cleveland - Stradbroke	PHL	Owner managers of unincorporated enterprises	5
Cleveland - Stradbroke	POL	Employee	18
Cleveland - Stradbroke	POL	Owner managers of unincorporated enterprises	4
Cleveland - Stradbroke	SGP	Contributing family workers	3
Cleveland - Stradbroke	SGP	Employee	24
Cleveland - Stradbroke	SGP	Owner managers of incorporated enterprises	3
Cleveland - Stradbroke	SGP	Owner managers of unincorporated enterprises	3
Cleveland - Stradbroke	ZAF	Contributing family workers	16
Cleveland - Stradbroke	ZAF	Employee	363
Cleveland - Stradbroke	ZAF	Owner managers of incorporated enterprises	71
Cleveland - Stradbroke	ZAF	Owner managers of unincorporated enterprises	62
Cleveland - Stradbroke	ZAF	Status in employment not stated	3
Cleveland - Stradbroke	KOR	Employee	40
Cleveland - Stradbroke	KOR	Owner managers of incorporated enterprises	3
Cleveland - Stradbroke	LKA	Contributing family workers	6
Cleveland - Stradbroke	LKA	Employee	76
Cleveland - Stradbroke	LKA	Owner managers of incorporated enterprises	3
Cleveland - Stradbroke	THA	Employee	56
Cleveland - Stradbroke	THA	Owner managers of incorporated enterprises	6
Cleveland - Stradbroke	THA	Owner managers of unincorporated enterprises	3
Cleveland - Stradbroke	TUR	Employee	4
Cleveland - Stradbroke	TUR	Owner managers of incorporated enterprises	3
Cleveland - Stradbroke	GBR	Contributing family workers	36
Cleveland - Stradbroke	GBR	Employee	1498
Cleveland - Stradbroke	GBR	Owner managers of incorporated enterprises	202
Cleveland - Stradbroke	GBR	Owner managers of unincorporated enterprises	196
Cleveland - Stradbroke	GBR	Status in employment not stated	19
Cleveland - Stradbroke	USA	Employee	63
Cleveland - Stradbroke	USA	Owner managers of incorporated enterprises	10
Cleveland - Stradbroke	USA	Owner managers of unincorporated enterprises	14
Cleveland - Stradbroke	VNM	Employee	43
Cleveland - Stradbroke	VNM	Owner managers of incorporated enterprises	7
Cleveland - Stradbroke	VNM	Owner managers of unincorporated enterprises	17
Cleveland - Stradbroke	ZWE	Contributing family workers	4
Cleveland - Stradbroke	ZWE	Employee	56
Cleveland - Stradbroke	ZWE	Owner managers of incorporated enterprises	3
Cleveland - Stradbroke	ZWE	Owner managers of unincorporated enterprises	3
Wynnum - Manly		Contributing family workers	24
Wynnum - Manly		Employee	1927
Wynnum - Manly		Owner managers of incorporated enterprises	121
Wynnum - Manly		Owner managers of unincorporated enterprises	118
Wynnum - Manly		Status in employment not stated	39
Wynnum - Manly	AUS	Contributing family workers	199
Wynnum - Manly	AUS	Employee	22227
Wynnum - Manly	AUS	Owner managers of incorporated enterprises	1662
Wynnum - Manly	AUS	Owner managers of unincorporated enterprises	1251
Wynnum - Manly	AUS	Status in employment not stated	169
Wynnum - Manly	CAN	Employee	98
Wynnum - Manly	CAN	Owner managers of incorporated enterprises	10
Wynnum - Manly	CAN	Owner managers of unincorporated enterprises	3
Wynnum - Manly	CHN	Contributing family workers	11
Wynnum - Manly	CHN	Employee	327
Wynnum - Manly	CHN	Owner managers of incorporated enterprises	36
Wynnum - Manly	CHN	Owner managers of unincorporated enterprises	32
Wynnum - Manly	CHN	Status in employment not stated	3
Wynnum - Manly	HRV	Employee	18
Wynnum - Manly	HRV	Owner managers of unincorporated enterprises	5
Wynnum - Manly	EGY	Employee	11
Wynnum - Manly	EGY	Owner managers of incorporated enterprises	5
Wynnum - Manly	FJI	Employee	206
Wynnum - Manly	FJI	Owner managers of incorporated enterprises	6
Wynnum - Manly	FJI	Owner managers of unincorporated enterprises	15
Wynnum - Manly	MKD	Employee	8
Wynnum - Manly	DEU	Employee	96
Wynnum - Manly	DEU	Owner managers of incorporated enterprises	11
Wynnum - Manly	DEU	Owner managers of unincorporated enterprises	17
Wynnum - Manly	DEU	Status in employment not stated	3
Wynnum - Manly	GRC	Employee	17
Wynnum - Manly	GRC	Owner managers of incorporated enterprises	5
Wynnum - Manly	GRC	Owner managers of unincorporated enterprises	6
Wynnum - Manly	HKG	Employee	78
Wynnum - Manly	HKG	Owner managers of incorporated enterprises	8
Wynnum - Manly	HKG	Owner managers of unincorporated enterprises	5
Wynnum - Manly	IND	Contributing family workers	10
Wynnum - Manly	IND	Employee	612
Wynnum - Manly	IND	Owner managers of incorporated enterprises	47
Wynnum - Manly	IND	Owner managers of unincorporated enterprises	37
Wynnum - Manly	IND	Status in employment not stated	3
Wynnum - Manly	IDN	Employee	54
Wynnum - Manly	IDN	Owner managers of incorporated enterprises	3
Wynnum - Manly	IRN	Employee	73
Wynnum - Manly	IRN	Owner managers of incorporated enterprises	8
Wynnum - Manly	IRN	Owner managers of unincorporated enterprises	3
Wynnum - Manly	IRQ	Employee	12
Wynnum - Manly	IRL	Employee	130
Wynnum - Manly	IRL	Owner managers of incorporated enterprises	19
Wynnum - Manly	IRL	Owner managers of unincorporated enterprises	11
Wynnum - Manly	ITA	Contributing family workers	4
Wynnum - Manly	ITA	Employee	38
Wynnum - Manly	ITA	Owner managers of incorporated enterprises	4
Wynnum - Manly	ITA	Owner managers of unincorporated enterprises	9
Wynnum - Manly	JPN	Employee	43
Wynnum - Manly	JPN	Owner managers of incorporated enterprises	3
Wynnum - Manly	JPN	Owner managers of unincorporated enterprises	9
Wynnum - Manly	LBN	Employee	8
Wynnum - Manly	LBN	Owner managers of incorporated enterprises	6
Wynnum - Manly	LBN	Owner managers of unincorporated enterprises	3
Wynnum - Manly	MYS	Employee	128
Wynnum - Manly	MYS	Owner managers of incorporated enterprises	11
Wynnum - Manly	MYS	Owner managers of unincorporated enterprises	7
Wynnum - Manly	MLT	Employee	13
Wynnum - Manly	NLD	Contributing family workers	6
Wynnum - Manly	NLD	Employee	62
Wynnum - Manly	NLD	Owner managers of incorporated enterprises	13
Wynnum - Manly	NLD	Owner managers of unincorporated enterprises	5
Wynnum - Manly	NZL	Contributing family workers	15
Wynnum - Manly	NZL	Employee	3488
Wynnum - Manly	NZL	Owner managers of incorporated enterprises	164
Wynnum - Manly	NZL	Owner managers of unincorporated enterprises	132
Wynnum - Manly	NZL	Status in employment not stated	31
Wynnum - Manly	PAK	Employee	42
Wynnum - Manly	PAK	Owner managers of incorporated enterprises	3
Wynnum - Manly	PAK	Owner managers of unincorporated enterprises	3
Wynnum - Manly	PHL	Contributing family workers	3
Wynnum - Manly	PHL	Employee	478
Wynnum - Manly	PHL	Owner managers of incorporated enterprises	3
Wynnum - Manly	PHL	Owner managers of unincorporated enterprises	13
Wynnum - Manly	PHL	Status in employment not stated	3
Wynnum - Manly	POL	Employee	28
Wynnum - Manly	POL	Owner managers of incorporated enterprises	4
Wynnum - Manly	SGP	Employee	51
Wynnum - Manly	SGP	Owner managers of incorporated enterprises	3
Wynnum - Manly	SGP	Owner managers of unincorporated enterprises	4
Wynnum - Manly	ZAF	Contributing family workers	9
Wynnum - Manly	ZAF	Employee	489
Wynnum - Manly	ZAF	Owner managers of incorporated enterprises	42
Wynnum - Manly	ZAF	Owner managers of unincorporated enterprises	30
Wynnum - Manly	ZAF	Status in employment not stated	3
Wynnum - Manly	KOR	Employee	263
Wynnum - Manly	KOR	Owner managers of incorporated enterprises	14
Wynnum - Manly	KOR	Owner managers of unincorporated enterprises	8
Wynnum - Manly	LKA	Employee	120
Wynnum - Manly	LKA	Owner managers of incorporated enterprises	11
Wynnum - Manly	LKA	Owner managers of unincorporated enterprises	8
Wynnum - Manly	THA	Employee	122
Wynnum - Manly	THA	Owner managers of incorporated enterprises	5
