SA3_NAME16	Occupation	OccupationSubtype	Sex	workers
Young - Yass	Technicians and trades workers	Automotive and engineering trades workers	M	314
Young - Yass	Technicians and trades workers	Construction trades workers	F	9
Young - Yass	Technicians and trades workers	Construction trades workers	M	261
Young - Yass	Technicians and trades workers	Electrotechnology and telecommunications trades workers	F	3
Young - Yass	Technicians and trades workers	Electrotechnology and telecommunications trades workers	M	126
Young - Yass	Technicians and trades workers	Engineering ICT and science technicians	F	27
Young - Yass	Technicians and trades workers	Engineering ICT and science technicians	M	88
Young - Yass	Technicians and trades workers	Food trades workers	F	79
Young - Yass	Technicians and trades workers	Food trades workers	M	117
Young - Yass	Technicians and trades workers	Other technicians and trades workers	F	76
Young - Yass	Technicians and trades workers	Other technicians and trades workers	M	72
Young - Yass	Technicians and trades workers	Skilled animal and horticultural workers	F	68
Young - Yass	Technicians and trades workers	Skilled animal and horticultural workers	M	186
Young - Yass	Technicians and trades workers	Technicians and trades workers nfd	M	9
Gosford			F	410
Gosford			M	508
Gosford	Clerical and administrative workers	Clerical and administrative workers nfd	F	9
Gosford	Clerical and administrative workers	Clerical and administrative workers nfd	M	3
Gosford	Clerical and administrative workers	Clerical and office support workers	F	180
Gosford	Clerical and administrative workers	Clerical and office support workers	M	183
Gosford	Clerical and administrative workers	General clerical workers	F	1488
Gosford	Clerical and administrative workers	General clerical workers	M	169
Gosford	Clerical and administrative workers	Inquiry clerks and receptionists	F	1606
Gosford	Clerical and administrative workers	Inquiry clerks and receptionists	M	148
Gosford	Clerical and administrative workers	Numerical clerks	F	1458
Gosford	Clerical and administrative workers	Numerical clerks	M	216
Gosford	Clerical and administrative workers	Office managers and program administrators	F	1145
Gosford	Clerical and administrative workers	Office managers and program administrators	M	214
Gosford	Clerical and administrative workers	Other clerical and administrative workers	F	446
Gosford	Clerical and administrative workers	Other clerical and administrative workers	M	319
Gosford	Clerical and administrative workers	Personal assistants and secretaries	F	655
Gosford	Clerical and administrative workers	Personal assistants and secretaries	M	5
Gosford	Community and personal service workers	Carers and aides	F	2804
Gosford	Community and personal service workers	Carers and aides	M	491
Gosford	Community and personal service workers	Health and welfare support workers	F	700
Gosford	Community and personal service workers	Health and welfare support workers	M	352
Gosford	Community and personal service workers	Hospitality workers	F	1391
Gosford	Community and personal service workers	Hospitality workers	M	423
Gosford	Community and personal service workers	Protective service workers	F	113
Gosford	Community and personal service workers	Protective service workers	M	426
Gosford	Community and personal service workers	Sports and personal service workers	F	721
Gosford	Community and personal service workers	Sports and personal service workers	M	319
Gosford	Labourers	Cleaners and laundry workers	F	791
Gosford	Labourers	Cleaners and laundry workers	M	648
Gosford	Labourers	Construction and mining labourers	F	13
Gosford	Labourers	Construction and mining labourers	M	674
Gosford	Labourers	Factory process workers	F	397
Gosford	Labourers	Factory process workers	M	551
Gosford	Labourers	Farm forestry and garden workers	F	121
Gosford	Labourers	Farm forestry and garden workers	M	292
Gosford	Labourers	Food preparation assistants	F	544
Gosford	Labourers	Food preparation assistants	M	556
Gosford	Labourers	Labourers nfd	F	13
Gosford	Labourers	Labourers nfd	M	95
Gosford	Labourers	Other labourers	F	271
Gosford	Labourers	Other labourers	M	753
Gosford	Machinery operators and drivers	Machine and stationary plant operators	F	112
Gosford	Machinery operators and drivers	Machine and stationary plant operators	M	428
Gosford	Machinery operators and drivers	Machinery operators and drivers nfd	M	56
Gosford	Machinery operators and drivers	Mobile plant operators	F	5
Gosford	Machinery operators and drivers	Mobile plant operators	M	381
Gosford	Machinery operators and drivers	Road and rail drivers	F	112
Gosford	Machinery operators and drivers	Road and rail drivers	M	1274
Gosford	Machinery operators and drivers	Storepersons	F	167
Gosford	Machinery operators and drivers	Storepersons	M	313
Gosford	Managers	Chief executives general managers and legislators	F	135
Gosford	Managers	Chief executives general managers and legislators	M	365
Gosford	Managers	Farmers and farm managers	F	108
Gosford	Managers	Farmers and farm managers	M	235
Gosford	Managers	Hospitality retail and service managers	F	1301
Gosford	Managers	Hospitality retail and service managers	M	1244
Gosford	Managers	Managers nfd	F	59
Gosford	Managers	Managers nfd	M	91
Gosford	Managers	Specialist managers	F	1064
Gosford	Managers	Specialist managers	M	1818
Gosford	Professionals	Arts and media professionals	F	211
Gosford	Professionals	Arts and media professionals	M	253
Gosford	Professionals	Business human resource and marketing professionals	F	986
Gosford	Professionals	Business human resource and marketing professionals	M	906
Gosford	Professionals	Design engineering science and transport professionals	F	422
Gosford	Professionals	Design engineering science and transport professionals	M	688
Gosford	Professionals	Education professionals	F	2273
Gosford	Professionals	Education professionals	M	842
Gosford	Professionals	Health professionals	F	3321
Gosford	Professionals	Health professionals	M	1133
Gosford	Professionals	Information and Communication Technology ICT professionals	F	63
Gosford	Professionals	Information and Communication Technology ICT professionals	M	388
Gosford	Professionals	Legal social and welfare professionals	F	660
Gosford	Professionals	Legal social and welfare professionals	M	334
Gosford	Professionals	Professionals nfd	F	36
Gosford	Professionals	Professionals nfd	M	34
Gosford	Sales workers	Sales assistants and salespersons	F	3209
Gosford	Sales workers	Sales assistants and salespersons	M	1618
Gosford	Sales workers	Sales representatives and agents	F	511
Gosford	Sales workers	Sales representatives and agents	M	552
Gosford	Sales workers	Sales support workers	F	668
Gosford	Sales workers	Sales support workers	M	219
Gosford	Sales workers	Sales workers nfd	F	10
Gosford	Sales workers	Sales workers nfd	M	5
Gosford	Technicians and trades workers	Automotive and engineering trades workers	F	27
Gosford	Technicians and trades workers	Automotive and engineering trades workers	M	1380
Gosford	Technicians and trades workers	Construction trades workers	F	23
Gosford	Technicians and trades workers	Construction trades workers	M	1674
Gosford	Technicians and trades workers	Electrotechnology and telecommunications trades workers	F	19
Gosford	Technicians and trades workers	Electrotechnology and telecommunications trades workers	M	675
Gosford	Technicians and trades workers	Engineering ICT and science technicians	F	350
Gosford	Technicians and trades workers	Engineering ICT and science technicians	M	650
Gosford	Technicians and trades workers	Food trades workers	F	302
Gosford	Technicians and trades workers	Food trades workers	M	716
Gosford	Technicians and trades workers	Other technicians and trades workers	F	532
Gosford	Technicians and trades workers	Other technicians and trades workers	M	392
Gosford	Technicians and trades workers	Skilled animal and horticultural workers	F	286
Gosford	Technicians and trades workers	Skilled animal and horticultural workers	M	473
Gosford	Technicians and trades workers	Technicians and trades workers nfd	F	9
Gosford	Technicians and trades workers	Technicians and trades workers nfd	M	61
Wyong			F	327
Wyong			M	412
Wyong	Clerical and administrative workers	Clerical and administrative workers nfd	F	13
Wyong	Clerical and administrative workers	Clerical and office support workers	F	126
Wyong	Clerical and administrative workers	Clerical and office support workers	M	202
Wyong	Clerical and administrative workers	General clerical workers	F	1063
Wyong	Clerical and administrative workers	General clerical workers	M	87
Wyong	Clerical and administrative workers	Inquiry clerks and receptionists	F	1249
Wyong	Clerical and administrative workers	Inquiry clerks and receptionists	M	131
Wyong	Clerical and administrative workers	Numerical clerks	F	1062
Wyong	Clerical and administrative workers	Numerical clerks	M	159
Wyong	Clerical and administrative workers	Office managers and program administrators	F	712
Wyong	Clerical and administrative workers	Office managers and program administrators	M	172
Wyong	Clerical and administrative workers	Other clerical and administrative workers	F	400
Wyong	Clerical and administrative workers	Other clerical and administrative workers	M	320
Wyong	Clerical and administrative workers	Personal assistants and secretaries	F	388
Wyong	Clerical and administrative workers	Personal assistants and secretaries	M	7
Wyong	Community and personal service workers	Carers and aides	F	2460
Wyong	Community and personal service workers	Carers and aides	M	382
Wyong	Community and personal service workers	Community and personal service workers nfd	F	3
Wyong	Community and personal service workers	Health and welfare support workers	F	504
Wyong	Community and personal service workers	Health and welfare support workers	M	175
Wyong	Community and personal service workers	Hospitality workers	F	1054
Wyong	Community and personal service workers	Hospitality workers	M	301
Wyong	Community and personal service workers	Protective service workers	F	133
Wyong	Community and personal service workers	Protective service workers	M	388
Wyong	Community and personal service workers	Sports and personal service workers	F	432
Wyong	Community and personal service workers	Sports and personal service workers	M	273
Wyong	Labourers	Cleaners and laundry workers	F	638
Wyong	Labourers	Cleaners and laundry workers	M	396
Wyong	Labourers	Construction and mining labourers	F	9
Wyong	Labourers	Construction and mining labourers	M	719
Wyong	Labourers	Factory process workers	F	269
Wyong	Labourers	Factory process workers	M	570
Wyong	Labourers	Farm forestry and garden workers	F	74
Wyong	Labourers	Farm forestry and garden workers	M	206
Wyong	Labourers	Food preparation assistants	F	461
Wyong	Labourers	Food preparation assistants	M	513
Wyong	Labourers	Labourers nfd	F	14
Wyong	Labourers	Labourers nfd	M	105
