SA3_NAME16	Age	LabourForceStatus	Sex	workers
No usual address (NSW)	65-69	Employed (away from work)	F	87
No usual address (NSW)	65-69	Employed (away from work)	M	221
No usual address (NSW)	65-69	Employed (full-time)	F	146
No usual address (NSW)	65-69	Employed (full-time)	M	1359
No usual address (NSW)	65-69	Employed (part-time)	F	793
No usual address (NSW)	65-69	Employed (part-time)	M	1700
No usual address (NSW)	70-74		F	17
No usual address (NSW)	70-74		M	39
No usual address (NSW)	70-74	Employed (away from work)	F	33
No usual address (NSW)	70-74	Employed (away from work)	M	82
No usual address (NSW)	70-74	Employed (full-time)	F	37
No usual address (NSW)	70-74	Employed (full-time)	M	319
No usual address (NSW)	70-74	Employed (part-time)	F	263
No usual address (NSW)	70-74	Employed (part-time)	M	711
No usual address (NSW)	75+		F	42
No usual address (NSW)	75+		M	56
No usual address (NSW)	75+	Employed (away from work)	F	29
No usual address (NSW)	75+	Employed (away from work)	M	45
No usual address (NSW)	75+	Employed (full-time)	F	20
No usual address (NSW)	75+	Employed (full-time)	M	105
No usual address (NSW)	75+	Employed (part-time)	F	97
No usual address (NSW)	75+	Employed (part-time)	M	297
Ballarat	15-19		F	51
Ballarat	15-19		M	44
Ballarat	15-19	Employed (away from work)	F	59
Ballarat	15-19	Employed (away from work)	M	45
Ballarat	15-19	Employed (full-time)	F	146
Ballarat	15-19	Employed (full-time)	M	352
Ballarat	15-19	Employed (part-time)	F	1343
Ballarat	15-19	Employed (part-time)	M	882
Ballarat	20-24		F	71
Ballarat	20-24		M	71
Ballarat	20-24	Employed (away from work)	F	116
Ballarat	20-24	Employed (away from work)	M	54
Ballarat	20-24	Employed (full-time)	F	973
Ballarat	20-24	Employed (full-time)	M	1273
Ballarat	20-24	Employed (part-time)	F	1391
Ballarat	20-24	Employed (part-time)	M	880
Ballarat	25-29		F	35
Ballarat	25-29		M	34
Ballarat	25-29	Employed (away from work)	F	149
Ballarat	25-29	Employed (away from work)	M	38
Ballarat	25-29	Employed (full-time)	F	1308
Ballarat	25-29	Employed (full-time)	M	1747
Ballarat	25-29	Employed (part-time)	F	963
Ballarat	25-29	Employed (part-time)	M	460
Ballarat	30-34		F	37
Ballarat	30-34		M	50
Ballarat	30-34	Employed (away from work)	F	217
Ballarat	30-34	Employed (away from work)	M	53
Ballarat	30-34	Employed (full-time)	F	913
Ballarat	30-34	Employed (full-time)	M	1830
Ballarat	30-34	Employed (part-time)	F	1169
Ballarat	30-34	Employed (part-time)	M	259
Ballarat	35-39		F	33
Ballarat	35-39		M	34
Ballarat	35-39	Employed (away from work)	F	142
Ballarat	35-39	Employed (away from work)	M	47
Ballarat	35-39	Employed (full-time)	F	870
Ballarat	35-39	Employed (full-time)	M	1826
Ballarat	35-39	Employed (part-time)	F	1333
Ballarat	35-39	Employed (part-time)	M	258
Ballarat	40-44		F	34
Ballarat	40-44		M	31
Ballarat	40-44	Employed (away from work)	F	97
Ballarat	40-44	Employed (away from work)	M	49
Ballarat	40-44	Employed (full-time)	F	1075
Ballarat	40-44	Employed (full-time)	M	1965
Ballarat	40-44	Employed (part-time)	F	1392
Ballarat	40-44	Employed (part-time)	M	323
Ballarat	45-49		F	30
Ballarat	45-49		M	46
Ballarat	45-49	Employed (away from work)	F	72
Ballarat	45-49	Employed (away from work)	M	54
Ballarat	45-49	Employed (full-time)	F	1254
Ballarat	45-49	Employed (full-time)	M	1927
Ballarat	45-49	Employed (part-time)	F	1337
Ballarat	45-49	Employed (part-time)	M	271
Ballarat	50-54		F	34
Ballarat	50-54		M	35
Ballarat	50-54	Employed (away from work)	F	107
Ballarat	50-54	Employed (away from work)	M	64
Ballarat	50-54	Employed (full-time)	F	1302
Ballarat	50-54	Employed (full-time)	M	1907
Ballarat	50-54	Employed (part-time)	F	1261
Ballarat	50-54	Employed (part-time)	M	309
Ballarat	55-59		F	29
Ballarat	55-59		M	32
Ballarat	55-59	Employed (away from work)	F	102
Ballarat	55-59	Employed (away from work)	M	86
Ballarat	55-59	Employed (full-time)	F	1106
Ballarat	55-59	Employed (full-time)	M	1641
Ballarat	55-59	Employed (part-time)	F	1139
Ballarat	55-59	Employed (part-time)	M	375
Ballarat	60-64		F	24
Ballarat	60-64		M	26
Ballarat	60-64	Employed (away from work)	F	95
Ballarat	60-64	Employed (away from work)	M	74
Ballarat	60-64	Employed (full-time)	F	521
Ballarat	60-64	Employed (full-time)	M	1022
Ballarat	60-64	Employed (part-time)	F	814
Ballarat	60-64	Employed (part-time)	M	399
Ballarat	65-69		F	8
Ballarat	65-69		M	22
Ballarat	65-69	Employed (away from work)	F	44
Ballarat	65-69	Employed (away from work)	M	36
Ballarat	65-69	Employed (full-time)	F	133
Ballarat	65-69	Employed (full-time)	M	310
Ballarat	65-69	Employed (part-time)	F	322
Ballarat	65-69	Employed (part-time)	M	318
Ballarat	70-74		F	3
Ballarat	70-74		M	8
Ballarat	70-74	Employed (away from work)	F	15
Ballarat	70-74	Employed (away from work)	M	15
Ballarat	70-74	Employed (full-time)	F	20
Ballarat	70-74	Employed (full-time)	M	67
Ballarat	70-74	Employed (part-time)	F	89
Ballarat	70-74	Employed (part-time)	M	130
Ballarat	75+		F	12
Ballarat	75+		M	14
Ballarat	75+	Employed (away from work)	F	4
Ballarat	75+	Employed (away from work)	M	8
Ballarat	75+	Employed (full-time)	F	11
Ballarat	75+	Employed (full-time)	M	42
Ballarat	75+	Employed (part-time)	F	31
Ballarat	75+	Employed (part-time)	M	64
Creswick - Daylesford - Ballan	15-19		F	3
Creswick - Daylesford - Ballan	15-19		M	9
Creswick - Daylesford - Ballan	15-19	Employed (away from work)	F	8
Creswick - Daylesford - Ballan	15-19	Employed (away from work)	M	5
Creswick - Daylesford - Ballan	15-19	Employed (full-time)	F	19
Creswick - Daylesford - Ballan	15-19	Employed (full-time)	M	48
Creswick - Daylesford - Ballan	15-19	Employed (part-time)	F	167
Creswick - Daylesford - Ballan	15-19	Employed (part-time)	M	102
Creswick - Daylesford - Ballan	20-24		F	13
Creswick - Daylesford - Ballan	20-24		M	4
Creswick - Daylesford - Ballan	20-24	Employed (away from work)	F	15
Creswick - Daylesford - Ballan	20-24	Employed (away from work)	M	6
Creswick - Daylesford - Ballan	20-24	Employed (full-time)	F	101
Creswick - Daylesford - Ballan	20-24	Employed (full-time)	M	134
Creswick - Daylesford - Ballan	20-24	Employed (part-time)	F	173
Creswick - Daylesford - Ballan	20-24	Employed (part-time)	M	96
Creswick - Daylesford - Ballan	25-29		F	8
Creswick - Daylesford - Ballan	25-29		M	15
Creswick - Daylesford - Ballan	25-29	Employed (away from work)	F	11
Creswick - Daylesford - Ballan	25-29	Employed (away from work)	M	8
Creswick - Daylesford - Ballan	25-29	Employed (full-time)	F	101
Creswick - Daylesford - Ballan	25-29	Employed (full-time)	M	197
Creswick - Daylesford - Ballan	25-29	Employed (part-time)	F	106
Creswick - Daylesford - Ballan	25-29	Employed (part-time)	M	52
Creswick - Daylesford - Ballan	30-34		M	11
Creswick - Daylesford - Ballan	30-34	Employed (away from work)	F	27
Creswick - Daylesford - Ballan	30-34	Employed (away from work)	M	4
Creswick - Daylesford - Ballan	30-34	Employed (full-time)	F	97
Creswick - Daylesford - Ballan	30-34	Employed (full-time)	M	235
Creswick - Daylesford - Ballan	30-34	Employed (part-time)	F	133
Creswick - Daylesford - Ballan	30-34	Employed (part-time)	M	45
Creswick - Daylesford - Ballan	35-39		F	6
Creswick - Daylesford - Ballan	35-39		M	3
Creswick - Daylesford - Ballan	35-39	Employed (away from work)	F	17
Creswick - Daylesford - Ballan	35-39	Employed (away from work)	M	5
Creswick - Daylesford - Ballan	35-39	Employed (full-time)	F	101
Creswick - Daylesford - Ballan	35-39	Employed (full-time)	M	222
Creswick - Daylesford - Ballan	35-39	Employed (part-time)	F	201
Creswick - Daylesford - Ballan	35-39	Employed (part-time)	M	53
Creswick - Daylesford - Ballan	40-44		F	7
Creswick - Daylesford - Ballan	40-44		M	5
Creswick - Daylesford - Ballan	40-44	Employed (away from work)	F	12
Creswick - Daylesford - Ballan	40-44	Employed (away from work)	M	9
Creswick - Daylesford - Ballan	40-44	Employed (full-time)	F	136
Creswick - Daylesford - Ballan	40-44	Employed (full-time)	M	289
Creswick - Daylesford - Ballan	40-44	Employed (part-time)	F	253
Creswick - Daylesford - Ballan	40-44	Employed (part-time)	M	69
Creswick - Daylesford - Ballan	45-49		F	4
Creswick - Daylesford - Ballan	45-49		M	11
Creswick - Daylesford - Ballan	45-49	Employed (away from work)	F	12
Creswick - Daylesford - Ballan	45-49	Employed (away from work)	M	10
Creswick - Daylesford - Ballan	45-49	Employed (full-time)	F	181
Creswick - Daylesford - Ballan	45-49	Employed (full-time)	M	251
Creswick - Daylesford - Ballan	45-49	Employed (part-time)	F	271
Creswick - Daylesford - Ballan	45-49	Employed (part-time)	M	93
Creswick - Daylesford - Ballan	50-54		F	18
Creswick - Daylesford - Ballan	50-54		M	8
Creswick - Daylesford - Ballan	50-54	Employed (away from work)	F	18
Creswick - Daylesford - Ballan	50-54	Employed (away from work)	M	16
Creswick - Daylesford - Ballan	50-54	Employed (full-time)	F	189
Creswick - Daylesford - Ballan	50-54	Employed (full-time)	M	295
Creswick - Daylesford - Ballan	50-54	Employed (part-time)	F	271
Creswick - Daylesford - Ballan	50-54	Employed (part-time)	M	103
Creswick - Daylesford - Ballan	55-59		F	9
Creswick - Daylesford - Ballan	55-59		M	5
Creswick - Daylesford - Ballan	55-59	Employed (away from work)	F	23
Creswick - Daylesford - Ballan	55-59	Employed (away from work)	M	14
Creswick - Daylesford - Ballan	55-59	Employed (full-time)	F	161
Creswick - Daylesford - Ballan	55-59	Employed (full-time)	M	281
Creswick - Daylesford - Ballan	55-59	Employed (part-time)	F	247
Creswick - Daylesford - Ballan	55-59	Employed (part-time)	M	112
Creswick - Daylesford - Ballan	60-64		F	9
Creswick - Daylesford - Ballan	60-64		M	8
Creswick - Daylesford - Ballan	60-64	Employed (away from work)	F	23
Creswick - Daylesford - Ballan	60-64	Employed (away from work)	M	22
Creswick - Daylesford - Ballan	60-64	Employed (full-time)	F	81
Creswick - Daylesford - Ballan	60-64	Employed (full-time)	M	190
Creswick - Daylesford - Ballan	60-64	Employed (part-time)	F	213
Creswick - Daylesford - Ballan	60-64	Employed (part-time)	M	126
Creswick - Daylesford - Ballan	65-69		F	8
Creswick - Daylesford - Ballan	65-69		M	4
Creswick - Daylesford - Ballan	65-69	Employed (away from work)	F	15
Creswick - Daylesford - Ballan	65-69	Employed (away from work)	M	8
Creswick - Daylesford - Ballan	65-69	Employed (full-time)	F	37
Creswick - Daylesford - Ballan	65-69	Employed (full-time)	M	106
Creswick - Daylesford - Ballan	65-69	Employed (part-time)	F	102
Creswick - Daylesford - Ballan	65-69	Employed (part-time)	M	97
Creswick - Daylesford - Ballan	70-74		M	3
Creswick - Daylesford - Ballan	70-74	Employed (away from work)	F	3
Creswick - Daylesford - Ballan	70-74	Employed (away from work)	M	6
Creswick - Daylesford - Ballan	70-74	Employed (full-time)	F	24
Creswick - Daylesford - Ballan	70-74	Employed (full-time)	M	81
Creswick - Daylesford - Ballan	70-74	Employed (part-time)	F	35
Creswick - Daylesford - Ballan	70-74	Employed (part-time)	M	40
Creswick - Daylesford - Ballan	75+		M	4
Creswick - Daylesford - Ballan	75+	Employed (away from work)	M	9
Creswick - Daylesford - Ballan	75+	Employed (full-time)	F	9
Creswick - Daylesford - Ballan	75+	Employed (full-time)	M	38
Creswick - Daylesford - Ballan	75+	Employed (part-time)	F	13
Creswick - Daylesford - Ballan	75+	Employed (part-time)	M	44
Maryborough - Pyrenees	15-19		F	7
Maryborough - Pyrenees	15-19		M	10
Maryborough - Pyrenees	15-19	Employed (away from work)	F	12
Maryborough - Pyrenees	15-19	Employed (away from work)	M	4
Maryborough - Pyrenees	15-19	Employed (full-time)	F	25
Maryborough - Pyrenees	15-19	Employed (full-time)	M	49
Maryborough - Pyrenees	15-19	Employed (part-time)	F	160
Maryborough - Pyrenees	15-19	Employed (part-time)	M	133
Maryborough - Pyrenees	20-24		F	4
Maryborough - Pyrenees	20-24		M	8
Maryborough - Pyrenees	20-24	Employed (away from work)	F	9
Maryborough - Pyrenees	20-24	Employed (away from work)	M	3
Maryborough - Pyrenees	20-24	Employed (full-time)	F	103
Maryborough - Pyrenees	20-24	Employed (full-time)	M	158
Maryborough - Pyrenees	20-24	Employed (part-time)	F	113
Maryborough - Pyrenees	20-24	Employed (part-time)	M	74
Maryborough - Pyrenees	25-29		F	3
Maryborough - Pyrenees	25-29		M	5
Maryborough - Pyrenees	25-29	Employed (away from work)	F	15
Maryborough - Pyrenees	25-29	Employed (away from work)	M	8
Maryborough - Pyrenees	25-29	Employed (full-time)	F	92
Maryborough - Pyrenees	25-29	Employed (full-time)	M	219
Maryborough - Pyrenees	25-29	Employed (part-time)	F	84
Maryborough - Pyrenees	25-29	Employed (part-time)	M	44
Maryborough - Pyrenees	30-34		M	4
Maryborough - Pyrenees	30-34	Employed (away from work)	F	11
Maryborough - Pyrenees	30-34	Employed (away from work)	M	8
Maryborough - Pyrenees	30-34	Employed (full-time)	F	74
Maryborough - Pyrenees	30-34	Employed (full-time)	M	185
Maryborough - Pyrenees	30-34	Employed (part-time)	F	146
Maryborough - Pyrenees	30-34	Employed (part-time)	M	43
Maryborough - Pyrenees	35-39		F	9
Maryborough - Pyrenees	35-39		M	6
Maryborough - Pyrenees	35-39	Employed (away from work)	F	12
Maryborough - Pyrenees	35-39	Employed (away from work)	M	11
Maryborough - Pyrenees	35-39	Employed (full-time)	F	73
Maryborough - Pyrenees	35-39	Employed (full-time)	M	251
Maryborough - Pyrenees	35-39	Employed (part-time)	F	151
Maryborough - Pyrenees	35-39	Employed (part-time)	M	32
Maryborough - Pyrenees	40-44		F	9
Maryborough - Pyrenees	40-44		M	3
Maryborough - Pyrenees	40-44	Employed (away from work)	F	12
Maryborough - Pyrenees	40-44	Employed (away from work)	M	10
Maryborough - Pyrenees	40-44	Employed (full-time)	F	141
Maryborough - Pyrenees	40-44	Employed (full-time)	M	277
Maryborough - Pyrenees	40-44	Employed (part-time)	F	178
Maryborough - Pyrenees	40-44	Employed (part-time)	M	60
Maryborough - Pyrenees	45-49		F	7
Maryborough - Pyrenees	45-49		M	14
Maryborough - Pyrenees	45-49	Employed (away from work)	F	15
Maryborough - Pyrenees	45-49	Employed (away from work)	M	7
Maryborough - Pyrenees	45-49	Employed (full-time)	F	170
Maryborough - Pyrenees	45-49	Employed (full-time)	M	305
Maryborough - Pyrenees	45-49	Employed (part-time)	F	220
Maryborough - Pyrenees	45-49	Employed (part-time)	M	72
Maryborough - Pyrenees	50-54		F	5
Maryborough - Pyrenees	50-54		M	17
Maryborough - Pyrenees	50-54	Employed (away from work)	F	19
Maryborough - Pyrenees	50-54	Employed (away from work)	M	6
Maryborough - Pyrenees	50-54	Employed (full-time)	F	201
Maryborough - Pyrenees	50-54	Employed (full-time)	M	316
Maryborough - Pyrenees	50-54	Employed (part-time)	F	220
Maryborough - Pyrenees	50-54	Employed (part-time)	M	68
Maryborough - Pyrenees	55-59		F	8
Maryborough - Pyrenees	55-59		M	4
Maryborough - Pyrenees	55-59	Employed (away from work)	F	25
Maryborough - Pyrenees	55-59	Employed (away from work)	M	21
Maryborough - Pyrenees	55-59	Employed (full-time)	F	133
Maryborough - Pyrenees	55-59	Employed (full-time)	M	323
Maryborough - Pyrenees	55-59	Employed (part-time)	F	237
Maryborough - Pyrenees	55-59	Employed (part-time)	M	88
Maryborough - Pyrenees	60-64		F	10
Maryborough - Pyrenees	60-64		M	5
Maryborough - Pyrenees	60-64	Employed (away from work)	F	14
Maryborough - Pyrenees	60-64	Employed (away from work)	M	21
Maryborough - Pyrenees	60-64	Employed (full-time)	F	108
Maryborough - Pyrenees	60-64	Employed (full-time)	M	227
Maryborough - Pyrenees	60-64	Employed (part-time)	F	167
Maryborough - Pyrenees	60-64	Employed (part-time)	M	117
Maryborough - Pyrenees	65-69		F	4
Maryborough - Pyrenees	65-69		M	3
Maryborough - Pyrenees	65-69	Employed (away from work)	F	15
Maryborough - Pyrenees	65-69	Employed (away from work)	M	17
Maryborough - Pyrenees	65-69	Employed (full-time)	F	51
Maryborough - Pyrenees	65-69	Employed (full-time)	M	103
Maryborough - Pyrenees	65-69	Employed (part-time)	F	89
Maryborough - Pyrenees	65-69	Employed (part-time)	M	68
Maryborough - Pyrenees	70-74		F	3
Maryborough - Pyrenees	70-74		M	3
Maryborough - Pyrenees	70-74	Employed (away from work)	F	3
Maryborough - Pyrenees	70-74	Employed (full-time)	F	16
Maryborough - Pyrenees	70-74	Employed (full-time)	M	42
Maryborough - Pyrenees	70-74	Employed (part-time)	F	26
Maryborough - Pyrenees	70-74	Employed (part-time)	M	38
Maryborough - Pyrenees	75+		M	3
Maryborough - Pyrenees	75+	Employed (away from work)	F	3
Maryborough - Pyrenees	75+	Employed (away from work)	M	13
Maryborough - Pyrenees	75+	Employed (full-time)	F	3
Maryborough - Pyrenees	75+	Employed (full-time)	M	32
Maryborough - Pyrenees	75+	Employed (part-time)	F	22
Maryborough - Pyrenees	75+	Employed (part-time)	M	26
Bendigo	15-19		F	38
Bendigo	15-19		M	39
Bendigo	15-19	Employed (away from work)	F	61
Bendigo	15-19	Employed (away from work)	M	51
Bendigo	15-19	Employed (full-time)	F	164
Bendigo	15-19	Employed (full-time)	M	274
Bendigo	15-19	Employed (part-time)	F	1241
Bendigo	15-19	Employed (part-time)	M	891
Bendigo	20-24		F	45
Bendigo	20-24		M	66
Bendigo	20-24	Employed (away from work)	F	91
Bendigo	20-24	Employed (away from work)	M	47
Bendigo	20-24	Employed (full-time)	F	855
Bendigo	20-24	Employed (full-time)	M	1199
Bendigo	20-24	Employed (part-time)	F	1270
Bendigo	20-24	Employed (part-time)	M	705
Bendigo	25-29		F	23
Bendigo	25-29		M	32
Bendigo	25-29	Employed (away from work)	F	154
Bendigo	25-29	Employed (away from work)	M	43
Bendigo	25-29	Employed (full-time)	F	1195
Bendigo	25-29	Employed (full-time)	M	1599
Bendigo	25-29	Employed (part-time)	F	837
Bendigo	25-29	Employed (part-time)	M	342
Bendigo	30-34		F	20
Bendigo	30-34		M	32
Bendigo	30-34	Employed (away from work)	F	184
Bendigo	30-34	Employed (away from work)	M	62
Bendigo	30-34	Employed (full-time)	F	863
Bendigo	30-34	Employed (full-time)	M	1648
Bendigo	30-34	Employed (part-time)	F	1077
Bendigo	30-34	Employed (part-time)	M	286
Bendigo	35-39		F	25
Bendigo	35-39		M	29
Bendigo	35-39	Employed (away from work)	F	141
Bendigo	35-39	Employed (away from work)	M	55
Bendigo	35-39	Employed (full-time)	F	763
Bendigo	35-39	Employed (full-time)	M	1543
Bendigo	35-39	Employed (part-time)	F	1152
Bendigo	35-39	Employed (part-time)	M	249
Bendigo	40-44		F	35
Bendigo	40-44		M	22
Bendigo	40-44	Employed (away from work)	F	81
Bendigo	40-44	Employed (away from work)	M	54
Bendigo	40-44	Employed (full-time)	F	1006
Bendigo	40-44	Employed (full-time)	M	1649
Bendigo	40-44	Employed (part-time)	F	1209
Bendigo	40-44	Employed (part-time)	M	260
Bendigo	45-49		F	19
Bendigo	45-49		M	27
Bendigo	45-49	Employed (away from work)	F	77
Bendigo	45-49	Employed (away from work)	M	57
Bendigo	45-49	Employed (full-time)	F	1115
Bendigo	45-49	Employed (full-time)	M	1702
Bendigo	45-49	Employed (part-time)	F	1191
