SA3_NAME16	Occupation	PublicSector	LevelOfGovt	workers
Wollondilly	Clerical and administrative workers	1	Local	60
Wollondilly	Clerical and administrative workers	1	National	13
Wollondilly	Clerical and administrative workers	1	State territory	67
Wollondilly	Community and personal service workers			7
Wollondilly	Community and personal service workers	0		742
Wollondilly	Community and personal service workers	0		11
Wollondilly	Community and personal service workers	1	Local	13
Wollondilly	Community and personal service workers	1	National	3
Wollondilly	Community and personal service workers	1	State territory	102
Wollondilly	Labourers			11
Wollondilly	Labourers	0		1225
Wollondilly	Labourers	0		25
Wollondilly	Labourers	1	Local	21
Wollondilly	Labourers	1	National	3
Wollondilly	Labourers	1	State territory	14
Wollondilly	Machinery operators and drivers			11
Wollondilly	Machinery operators and drivers	0		1471
Wollondilly	Machinery operators and drivers	0		30
Wollondilly	Machinery operators and drivers	1	Local	24
Wollondilly	Machinery operators and drivers	1	State territory	7
Wollondilly	Managers			6
Wollondilly	Managers	0		1078
Wollondilly	Managers	0		29
Wollondilly	Managers	1	Local	22
Wollondilly	Managers	1	National	7
Wollondilly	Managers	1	State territory	49
Wollondilly	Professionals			5
Wollondilly	Professionals	0		851
Wollondilly	Professionals	0		11
Wollondilly	Professionals	1	Local	57
Wollondilly	Professionals	1	National	26
Wollondilly	Professionals	1	State territory	351
Wollondilly	Sales workers			9
Wollondilly	Sales workers	0		712
Wollondilly	Sales workers	0		17
Wollondilly	Sales workers	1	National	4
Wollondilly	Technicians and trades workers			9
Wollondilly	Technicians and trades workers	0		1915
Wollondilly	Technicians and trades workers	0		25
Wollondilly	Technicians and trades workers	1	Local	29
Wollondilly	Technicians and trades workers	1	National	12
Wollondilly	Technicians and trades workers	1	State territory	47
Blue Mountains				82
Blue Mountains		0		132
Blue Mountains		0		34
Blue Mountains		1	Local	10
Blue Mountains		1	National	10
Blue Mountains		1	State territory	12
Blue Mountains	Clerical and administrative workers			17
Blue Mountains	Clerical and administrative workers	0		1668
Blue Mountains	Clerical and administrative workers	0		27
Blue Mountains	Clerical and administrative workers	1	Local	143
Blue Mountains	Clerical and administrative workers	1	National	121
Blue Mountains	Clerical and administrative workers	1	State territory	190
Blue Mountains	Community and personal service workers			7
Blue Mountains	Community and personal service workers	0		2684
Blue Mountains	Community and personal service workers	0		43
Blue Mountains	Community and personal service workers	1	Local	65
Blue Mountains	Community and personal service workers	1	National	37
Blue Mountains	Community and personal service workers	1	State territory	369
Blue Mountains	Labourers			14
Blue Mountains	Labourers	0		1703
Blue Mountains	Labourers	0		22
Blue Mountains	Labourers	1	Local	64
Blue Mountains	Labourers	1	National	3
Blue Mountains	Labourers	1	State territory	79
Blue Mountains	Machinery operators and drivers			7
Blue Mountains	Machinery operators and drivers	0		501
Blue Mountains	Machinery operators and drivers	0		8
Blue Mountains	Machinery operators and drivers	1	Local	39
Blue Mountains	Machinery operators and drivers	1	State territory	32
Blue Mountains	Managers			4
Blue Mountains	Managers	0		1726
Blue Mountains	Managers	0		24
Blue Mountains	Managers	1	Local	56
Blue Mountains	Managers	1	National	94
Blue Mountains	Managers	1	State territory	122
Blue Mountains	Professionals			17
Blue Mountains	Professionals	0		3080
Blue Mountains	Professionals	0		45
Blue Mountains	Professionals	1	Local	117
Blue Mountains	Professionals	1	National	124
Blue Mountains	Professionals	1	State territory	950
Blue Mountains	Sales workers			9
Blue Mountains	Sales workers	0		1754
Blue Mountains	Sales workers	0		38
Blue Mountains	Sales workers	1	Local	3
Blue Mountains	Sales workers	1	National	7
Blue Mountains	Sales workers	1	State territory	24
Blue Mountains	Technicians and trades workers			20
Blue Mountains	Technicians and trades workers	0		2118
Blue Mountains	Technicians and trades workers	0		51
Blue Mountains	Technicians and trades workers	1	Local	65
Blue Mountains	Technicians and trades workers	1	National	17
Blue Mountains	Technicians and trades workers	1	State territory	62
Blue Mountains - South	Community and personal service workers	0		8
Blue Mountains - South	Technicians and trades workers	0		8
Penrith				294
Penrith		0		393
Penrith		0		115
Penrith		1	Local	24
Penrith		1	National	44
Penrith		1	State territory	40
Penrith	Clerical and administrative workers			38
Penrith	Clerical and administrative workers	0		4956
Penrith	Clerical and administrative workers	0		86
Penrith	Clerical and administrative workers	1	Local	171
Penrith	Clerical and administrative workers	1	National	1239
Penrith	Clerical and administrative workers	1	State territory	911
Penrith	Community and personal service workers			45
Penrith	Community and personal service workers	0		4191
Penrith	Community and personal service workers	0		95
Penrith	Community and personal service workers	1	Local	155
Penrith	Community and personal service workers	1	National	84
Penrith	Community and personal service workers	1	State territory	1259
Penrith	Labourers			45
Penrith	Labourers	0		4029
Penrith	Labourers	0		65
Penrith	Labourers	1	Local	75
Penrith	Labourers	1	National	11
Penrith	Labourers	1	State territory	272
Penrith	Machinery operators and drivers			47
Penrith	Machinery operators and drivers	0		2820
Penrith	Machinery operators and drivers	0		63
Penrith	Machinery operators and drivers	1	Local	61
Penrith	Machinery operators and drivers	1	National	54
Penrith	Machinery operators and drivers	1	State territory	131
Penrith	Managers			25
Penrith	Managers	0		4056
Penrith	Managers	0		97
Penrith	Managers	1	Local	85
Penrith	Managers	1	National	262
Penrith	Managers	1	State territory	411
Penrith	Professionals			28
Penrith	Professionals	0		5440
Penrith	Professionals	0		94
Penrith	Professionals	1	Local	230
Penrith	Professionals	1	National	917
Penrith	Professionals	1	State territory	3839
Penrith	Sales workers			18
Penrith	Sales workers	0		5651
Penrith	Sales workers	0		86
Penrith	Sales workers	1	National	16
Penrith	Sales workers	1	State territory	33
Penrith	Technicians and trades workers			56
Penrith	Technicians and trades workers	0		5705
Penrith	Technicians and trades workers	0		110
Penrith	Technicians and trades workers	1	Local	74
Penrith	Technicians and trades workers	1	National	132
Penrith	Technicians and trades workers	1	State territory	170
Richmond - Windsor				107
Richmond - Windsor		0		148
Richmond - Windsor		0		37
Richmond - Windsor		1	National	35
Richmond - Windsor		1	State territory	9
Richmond - Windsor	Clerical and administrative workers			12
Richmond - Windsor	Clerical and administrative workers	0		1648
Richmond - Windsor	Clerical and administrative workers	0		39
Richmond - Windsor	Clerical and administrative workers	1	Local	82
Richmond - Windsor	Clerical and administrative workers	1	National	277
Richmond - Windsor	Clerical and administrative workers	1	State territory	163
Richmond - Windsor	Community and personal service workers			7
Richmond - Windsor	Community and personal service workers	0		1545
Richmond - Windsor	Community and personal service workers	0		40
Richmond - Windsor	Community and personal service workers	1	Local	8
Richmond - Windsor	Community and personal service workers	1	National	303
Richmond - Windsor	Community and personal service workers	1	State territory	550
Richmond - Windsor	Labourers			24
Richmond - Windsor	Labourers	0		1587
Richmond - Windsor	Labourers	0		26
Richmond - Windsor	Labourers	1	Local	19
Richmond - Windsor	Labourers	1	National	14
Richmond - Windsor	Labourers	1	State territory	39
Richmond - Windsor	Machinery operators and drivers			14
Richmond - Windsor	Machinery operators and drivers	0		1027
Richmond - Windsor	Machinery operators and drivers	0		22
Richmond - Windsor	Machinery operators and drivers	1	Local	11
Richmond - Windsor	Machinery operators and drivers	1	National	90
Richmond - Windsor	Machinery operators and drivers	1	State territory	45
Richmond - Windsor	Managers			4
Richmond - Windsor	Managers	0		1452
Richmond - Windsor	Managers	0		34
Richmond - Windsor	Managers	1	Local	29
Richmond - Windsor	Managers	1	National	283
Richmond - Windsor	Managers	1	State territory	106
Richmond - Windsor	Professionals			14
Richmond - Windsor	Professionals	0		1753
Richmond - Windsor	Professionals	0		27
Richmond - Windsor	Professionals	1	Local	62
Richmond - Windsor	Professionals	1	National	557
Richmond - Windsor	Professionals	1	State territory	560
Richmond - Windsor	Sales workers			13
Richmond - Windsor	Sales workers	0		1522
Richmond - Windsor	Sales workers	0		29
Richmond - Windsor	Sales workers	1	National	8
Richmond - Windsor	Sales workers	1	State territory	14
Richmond - Windsor	Technicians and trades workers			15
Richmond - Windsor	Technicians and trades workers	0		2332
Richmond - Windsor	Technicians and trades workers	0		47
Richmond - Windsor	Technicians and trades workers	1	Local	30
Richmond - Windsor	Technicians and trades workers	1	National	471
Richmond - Windsor	Technicians and trades workers	1	State territory	56
St Marys				145
St Marys		0		212
St Marys		0		45
St Marys		1	Local	3
St Marys		1	National	3
St Marys		1	State territory	9
St Marys	Clerical and administrative workers			17
St Marys	Clerical and administrative workers	0		2226
St Marys	Clerical and administrative workers	0		21
St Marys	Clerical and administrative workers	1	Local	3
St Marys	Clerical and administrative workers	1	National	49
St Marys	Clerical and administrative workers	1	State territory	131
St Marys	Community and personal service workers			23
St Marys	Community and personal service workers	0		1110
St Marys	Community and personal service workers	0		19
St Marys	Community and personal service workers	1	Local	55
St Marys	Community and personal service workers	1	National	7
St Marys	Community and personal service workers	1	State territory	280
St Marys	Labourers			46
St Marys	Labourers	0		2096
St Marys	Labourers	0		35
St Marys	Labourers	1	Local	3
St Marys	Labourers	1	National	4
St Marys	Labourers	1	State territory	43
St Marys	Machinery operators and drivers			34
St Marys	Machinery operators and drivers	0		3858
St Marys	Machinery operators and drivers	0		56
St Marys	Machinery operators and drivers	1	State territory	19
St Marys	Managers			4
St Marys	Managers	0		1826
St Marys	Managers	0		26
St Marys	Managers	1	Local	7
St Marys	Managers	1	State territory	80
St Marys	Professionals			15
St Marys	Professionals	0		1446
St Marys	Professionals	0		29
St Marys	Professionals	1	Local	16
St Marys	Professionals	1	National	23
St Marys	Professionals	1	State territory	653
St Marys	Sales workers			7
St Marys	Sales workers	0		1443
St Marys	Sales workers	0		31
St Marys	Sales workers	1	National	5
St Marys	Sales workers	1	State territory	12
St Marys	Technicians and trades workers			15
St Marys	Technicians and trades workers	0		2291
St Marys	Technicians and trades workers	0		50
St Marys	Technicians and trades workers	1	Local	10
St Marys	Technicians and trades workers	1	National	4
St Marys	Technicians and trades workers	1	State territory	22
Auburn				461
Auburn		0		780
Auburn		0		152
Auburn		1	Local	3
Auburn		1	National	5
Auburn		1	State territory	50
Auburn	Clerical and administrative workers			43
Auburn	Clerical and administrative workers	0		8179
Auburn	Clerical and administrative workers	0		108
Auburn	Clerical and administrative workers	1	Local	52
Auburn	Clerical and administrative workers	1	National	185
Auburn	Clerical and administrative workers	1	State territory	644
Auburn	Community and personal service workers			61
Auburn	Community and personal service workers	0		2803
Auburn	Community and personal service workers	0		40
Auburn	Community and personal service workers	1	Local	12
Auburn	Community and personal service workers	1	National	29
Auburn	Community and personal service workers	1	State territory	1142
Auburn	Labourers			93
Auburn	Labourers	0		4513
Auburn	Labourers	0		72
Auburn	Labourers	1	Local	18
Auburn	Labourers	1	National	3
Auburn	Labourers	1	State territory	248
Auburn	Machinery operators and drivers			55
Auburn	Machinery operators and drivers	0		4506
Auburn	Machinery operators and drivers	0		73
Auburn	Machinery operators and drivers	1	Local	11
Auburn	Machinery operators and drivers	1	National	7
Auburn	Machinery operators and drivers	1	State territory	224
Auburn	Managers			30
Auburn	Managers	0		7440
Auburn	Managers	0		80
Auburn	Managers	1	Local	19
Auburn	Managers	1	National	63
Auburn	Managers	1	State territory	414
Auburn	Professionals			63
Auburn	Professionals	0		8518
Auburn	Professionals	0		103
Auburn	Professionals	1	Local	54
Auburn	Professionals	1	National	343
Auburn	Professionals	1	State territory	1551
Auburn	Sales workers			38
Auburn	Sales workers	0		4446
Auburn	Sales workers	0		52
Auburn	Sales workers	1	National	12
Auburn	Sales workers	1	State territory	41
Auburn	Technicians and trades workers			108
Auburn	Technicians and trades workers	0		6677
Auburn	Technicians and trades workers	0		85
Auburn	Technicians and trades workers	1	Local	25
Auburn	Technicians and trades workers	1	National	24
Auburn	Technicians and trades workers	1	State territory	353
Carlingford				159
Carlingford		0		245
Carlingford		0		50
Carlingford		1	Local	4
Carlingford		1	National	5
Carlingford		1	State territory	5
Carlingford	Clerical and administrative workers			13
Carlingford	Clerical and administrative workers	0		2629
Carlingford	Clerical and administrative workers	0		41
Carlingford	Clerical and administrative workers	1	Local	24
Carlingford	Clerical and administrative workers	1	National	121
Carlingford	Clerical and administrative workers	1	State territory	109
Carlingford	Community and personal service workers			14
Carlingford	Community and personal service workers	0		1300
Carlingford	Community and personal service workers	0		14
Carlingford	Community and personal service workers	1	Local	15
Carlingford	Community and personal service workers	1	National	37
