SA4_NAME16	IncomeTotPersonal.max	PublicSector	LevelOfGovt	workers
Richmond - Tweed	0	0		648
Richmond - Tweed	0	1	Local	3
Richmond - Tweed	0	1	National	4
Richmond - Tweed	0	1	State territory	9
Richmond - Tweed	7875			73
Richmond - Tweed	7875	0		3384
Richmond - Tweed	7875	1	Local	10
Richmond - Tweed	7875	1	National	26
Richmond - Tweed	7875	1	State territory	40
Richmond - Tweed	15750			87
Richmond - Tweed	15750	0		3685
Richmond - Tweed	15750	1	Local	12
Richmond - Tweed	15750	1	National	47
Richmond - Tweed	15750	1	State territory	95
Richmond - Tweed	21000			114
Richmond - Tweed	21000	0		4426
Richmond - Tweed	21000	1	Local	27
Richmond - Tweed	21000	1	National	53
Richmond - Tweed	21000	1	State territory	147
Richmond - Tweed	26250			98
Richmond - Tweed	26250	0		5920
Richmond - Tweed	26250	1	Local	55
Richmond - Tweed	26250	1	National	64
Richmond - Tweed	26250	1	State territory	227
Richmond - Tweed	34125			119
Richmond - Tweed	34125	0		9261
Richmond - Tweed	34125	1	Local	83
Richmond - Tweed	34125	1	National	99
Richmond - Tweed	34125	1	State territory	495
Richmond - Tweed	42000			132
Richmond - Tweed	42000	0		10679
Richmond - Tweed	42000	1	Local	184
Richmond - Tweed	42000	1	National	147
Richmond - Tweed	42000	1	State territory	753
Richmond - Tweed	52500			91
Richmond - Tweed	52500	0		10514
Richmond - Tweed	52500	1	Local	412
Richmond - Tweed	52500	1	National	204
Richmond - Tweed	52500	1	State territory	1090
Richmond - Tweed	65625			64
Richmond - Tweed	65625	0		8526
Richmond - Tweed	65625	1	Local	494
Richmond - Tweed	65625	1	National	362
Richmond - Tweed	65625	1	State territory	1280
Richmond - Tweed	78750			32
Richmond - Tweed	78750	0		4505
Richmond - Tweed	78750	1	Local	322
Richmond - Tweed	78750	1	National	335
Richmond - Tweed	78750	1	State territory	992
Richmond - Tweed	91875			24
Richmond - Tweed	91875	0		3317
Richmond - Tweed	91875	1	Local	237
Richmond - Tweed	91875	1	National	231
Richmond - Tweed	91875	1	State territory	1086
Richmond - Tweed	105000			11
Richmond - Tweed	105000	0		2044
Richmond - Tweed	105000	1	Local	138
Richmond - Tweed	105000	1	National	140
Richmond - Tweed	105000	1	State territory	1074
Richmond - Tweed	157500			18
Richmond - Tweed	157500	0		2346
Richmond - Tweed	157500	1	Local	145
Richmond - Tweed	157500	1	National	147
Richmond - Tweed	157500	1	State territory	989
Richmond - Tweed	Inf			17
Richmond - Tweed	Inf	0		1597
Richmond - Tweed	Inf	1	Local	26
Richmond - Tweed	Inf	1	National	57
Richmond - Tweed	Inf	1	State territory	203
Riverina				168
Riverina		0		1020
Riverina		1	Local	28
Riverina		1	National	33
Riverina		1	State territory	47
Riverina	0			38
Riverina	0	0		537
Riverina	0	1	National	14
Riverina	0	1	State territory	3
Riverina	7875			29
Riverina	7875	0		2287
Riverina	7875	1	Local	10
Riverina	7875	1	National	47
Riverina	7875	1	State territory	20
Riverina	15750			55
Riverina	15750	0		2244
Riverina	15750	1	Local	16
Riverina	15750	1	National	84
Riverina	15750	1	State territory	52
Riverina	21000			53
Riverina	21000	0		2755
Riverina	21000	1	Local	24
Riverina	21000	1	National	62
Riverina	21000	1	State territory	99
Riverina	26250			68
Riverina	26250	0		3477
Riverina	26250	1	Local	40
Riverina	26250	1	National	64
Riverina	26250	1	State territory	169
Riverina	34125			84
Riverina	34125	0		5962
Riverina	34125	1	Local	81
Riverina	34125	1	National	184
Riverina	34125	1	State territory	328
Riverina	42000			87
Riverina	42000	0		7813
Riverina	42000	1	Local	164
Riverina	42000	1	National	634
Riverina	42000	1	State territory	487
Riverina	52500			87
Riverina	52500	0		8668
Riverina	52500	1	Local	313
Riverina	52500	1	National	419
Riverina	52500	1	State territory	711
Riverina	65625			56
Riverina	65625	0		7478
Riverina	65625	1	Local	385
Riverina	65625	1	National	402
Riverina	65625	1	State territory	902
Riverina	78750			29
Riverina	78750	0		4323
Riverina	78750	1	Local	269
Riverina	78750	1	National	484
Riverina	78750	1	State territory	888
Riverina	91875			13
Riverina	91875	0		3143
Riverina	91875	1	Local	197
Riverina	91875	1	National	396
Riverina	91875	1	State territory	843
Riverina	105000			12
Riverina	105000	0		1931
Riverina	105000	1	Local	114
Riverina	105000	1	National	290
Riverina	105000	1	State territory	901
Riverina	157500			14
Riverina	157500	0		2312
Riverina	157500	1	Local	129
Riverina	157500	1	National	337
Riverina	157500	1	State territory	923
Riverina	Inf			15
Riverina	Inf	0		1377
Riverina	Inf	1	Local	43
Riverina	Inf	1	National	58
Riverina	Inf	1	State territory	139
Southern Highlands and Shoalhaven				137
Southern Highlands and Shoalhaven		0		705
Southern Highlands and Shoalhaven		1	Local	11
Southern Highlands and Shoalhaven		1	National	12
Southern Highlands and Shoalhaven		1	State territory	47
Southern Highlands and Shoalhaven	0			29
Southern Highlands and Shoalhaven	0	0		382
Southern Highlands and Shoalhaven	0	1	National	3
Southern Highlands and Shoalhaven	0	1	State territory	3
Southern Highlands and Shoalhaven	7875			31
Southern Highlands and Shoalhaven	7875	0		2243
Southern Highlands and Shoalhaven	7875	1	Local	5
Southern Highlands and Shoalhaven	7875	1	National	11
Southern Highlands and Shoalhaven	7875	1	State territory	34
Southern Highlands and Shoalhaven	15750			35
Southern Highlands and Shoalhaven	15750	0		2224
Southern Highlands and Shoalhaven	15750	1	Local	16
Southern Highlands and Shoalhaven	15750	1	National	16
Southern Highlands and Shoalhaven	15750	1	State territory	73
Southern Highlands and Shoalhaven	21000			66
Southern Highlands and Shoalhaven	21000	0		2686
Southern Highlands and Shoalhaven	21000	1	Local	12
Southern Highlands and Shoalhaven	21000	1	National	21
Southern Highlands and Shoalhaven	21000	1	State territory	88
Southern Highlands and Shoalhaven	26250			46
Southern Highlands and Shoalhaven	26250	0		3311
Southern Highlands and Shoalhaven	26250	1	Local	35
Southern Highlands and Shoalhaven	26250	1	National	28
Southern Highlands and Shoalhaven	26250	1	State territory	136
Southern Highlands and Shoalhaven	34125			64
Southern Highlands and Shoalhaven	34125	0		5202
Southern Highlands and Shoalhaven	34125	1	Local	68
Southern Highlands and Shoalhaven	34125	1	National	69
Southern Highlands and Shoalhaven	34125	1	State territory	238
Southern Highlands and Shoalhaven	42000			57
Southern Highlands and Shoalhaven	42000	0		5931
Southern Highlands and Shoalhaven	42000	1	Local	89
Southern Highlands and Shoalhaven	42000	1	National	77
Southern Highlands and Shoalhaven	42000	1	State territory	363
Southern Highlands and Shoalhaven	52500			56
Southern Highlands and Shoalhaven	52500	0		5831
Southern Highlands and Shoalhaven	52500	1	Local	216
Southern Highlands and Shoalhaven	52500	1	National	121
Southern Highlands and Shoalhaven	52500	1	State territory	526
Southern Highlands and Shoalhaven	65625			29
Southern Highlands and Shoalhaven	65625	0		4971
Southern Highlands and Shoalhaven	65625	1	Local	330
Southern Highlands and Shoalhaven	65625	1	National	302
Southern Highlands and Shoalhaven	65625	1	State territory	691
Southern Highlands and Shoalhaven	78750			26
Southern Highlands and Shoalhaven	78750	0		2863
Southern Highlands and Shoalhaven	78750	1	Local	167
Southern Highlands and Shoalhaven	78750	1	National	385
Southern Highlands and Shoalhaven	78750	1	State territory	511
Southern Highlands and Shoalhaven	91875			13
Southern Highlands and Shoalhaven	91875	0		2283
Southern Highlands and Shoalhaven	91875	1	Local	123
Southern Highlands and Shoalhaven	91875	1	National	329
Southern Highlands and Shoalhaven	91875	1	State territory	620
Southern Highlands and Shoalhaven	105000			8
Southern Highlands and Shoalhaven	105000	0		1482
Southern Highlands and Shoalhaven	105000	1	Local	72
Southern Highlands and Shoalhaven	105000	1	National	244
Southern Highlands and Shoalhaven	105000	1	State territory	668
Southern Highlands and Shoalhaven	157500			10
Southern Highlands and Shoalhaven	157500	0		1843
Southern Highlands and Shoalhaven	157500	1	Local	57
Southern Highlands and Shoalhaven	157500	1	National	340
Southern Highlands and Shoalhaven	157500	1	State territory	563
Southern Highlands and Shoalhaven	Inf			17
Southern Highlands and Shoalhaven	Inf	0		1076
Southern Highlands and Shoalhaven	Inf	1	Local	16
Southern Highlands and Shoalhaven	Inf	1	National	86
Southern Highlands and Shoalhaven	Inf	1	State territory	95
Sydney - Baulkham Hills and Hawkesbury				209
Sydney - Baulkham Hills and Hawkesbury		0		1007
Sydney - Baulkham Hills and Hawkesbury		1	Local	5
Sydney - Baulkham Hills and Hawkesbury		1	National	5
Sydney - Baulkham Hills and Hawkesbury		1	State territory	42
Sydney - Baulkham Hills and Hawkesbury	0			38
Sydney - Baulkham Hills and Hawkesbury	0	0		586
Sydney - Baulkham Hills and Hawkesbury	0	1	Local	4
Sydney - Baulkham Hills and Hawkesbury	0	1	State territory	12
Sydney - Baulkham Hills and Hawkesbury	7875			28
Sydney - Baulkham Hills and Hawkesbury	7875	0		3846
Sydney - Baulkham Hills and Hawkesbury	7875	1	Local	3
Sydney - Baulkham Hills and Hawkesbury	7875	1	National	6
Sydney - Baulkham Hills and Hawkesbury	7875	1	State territory	27
Sydney - Baulkham Hills and Hawkesbury	15750			40
Sydney - Baulkham Hills and Hawkesbury	15750	0		3844
Sydney - Baulkham Hills and Hawkesbury	15750	1	Local	10
Sydney - Baulkham Hills and Hawkesbury	15750	1	National	15
Sydney - Baulkham Hills and Hawkesbury	15750	1	State territory	65
Sydney - Baulkham Hills and Hawkesbury	21000			58
Sydney - Baulkham Hills and Hawkesbury	21000	0		3817
Sydney - Baulkham Hills and Hawkesbury	21000	1	Local	4
Sydney - Baulkham Hills and Hawkesbury	21000	1	National	8
Sydney - Baulkham Hills and Hawkesbury	21000	1	State territory	78
Sydney - Baulkham Hills and Hawkesbury	26250			50
Sydney - Baulkham Hills and Hawkesbury	26250	0		4229
Sydney - Baulkham Hills and Hawkesbury	26250	1	Local	15
Sydney - Baulkham Hills and Hawkesbury	26250	1	National	9
Sydney - Baulkham Hills and Hawkesbury	26250	1	State territory	94
Sydney - Baulkham Hills and Hawkesbury	34125			98
Sydney - Baulkham Hills and Hawkesbury	34125	0		6205
Sydney - Baulkham Hills and Hawkesbury	34125	1	Local	31
Sydney - Baulkham Hills and Hawkesbury	34125	1	National	24
Sydney - Baulkham Hills and Hawkesbury	34125	1	State territory	158
Sydney - Baulkham Hills and Hawkesbury	42000			85
Sydney - Baulkham Hills and Hawkesbury	42000	0		7319
Sydney - Baulkham Hills and Hawkesbury	42000	1	Local	62
Sydney - Baulkham Hills and Hawkesbury	42000	1	National	28
Sydney - Baulkham Hills and Hawkesbury	42000	1	State territory	251
Sydney - Baulkham Hills and Hawkesbury	52500			99
Sydney - Baulkham Hills and Hawkesbury	52500	0		8665
Sydney - Baulkham Hills and Hawkesbury	52500	1	Local	65
Sydney - Baulkham Hills and Hawkesbury	52500	1	National	36
Sydney - Baulkham Hills and Hawkesbury	52500	1	State territory	301
Sydney - Baulkham Hills and Hawkesbury	65625			104
Sydney - Baulkham Hills and Hawkesbury	65625	0		9184
Sydney - Baulkham Hills and Hawkesbury	65625	1	Local	109
Sydney - Baulkham Hills and Hawkesbury	65625	1	National	61
Sydney - Baulkham Hills and Hawkesbury	65625	1	State territory	414
Sydney - Baulkham Hills and Hawkesbury	78750			44
Sydney - Baulkham Hills and Hawkesbury	78750	0		6535
Sydney - Baulkham Hills and Hawkesbury	78750	1	Local	84
Sydney - Baulkham Hills and Hawkesbury	78750	1	National	35
Sydney - Baulkham Hills and Hawkesbury	78750	1	State territory	390
Sydney - Baulkham Hills and Hawkesbury	91875			49
Sydney - Baulkham Hills and Hawkesbury	91875	0		5654
Sydney - Baulkham Hills and Hawkesbury	91875	1	Local	73
Sydney - Baulkham Hills and Hawkesbury	91875	1	National	22
Sydney - Baulkham Hills and Hawkesbury	91875	1	State territory	432
Sydney - Baulkham Hills and Hawkesbury	105000			25
Sydney - Baulkham Hills and Hawkesbury	105000	0		3926
Sydney - Baulkham Hills and Hawkesbury	105000	1	Local	51
Sydney - Baulkham Hills and Hawkesbury	105000	1	National	15
Sydney - Baulkham Hills and Hawkesbury	105000	1	State territory	561
Sydney - Baulkham Hills and Hawkesbury	157500			23
Sydney - Baulkham Hills and Hawkesbury	157500	0		6438
Sydney - Baulkham Hills and Hawkesbury	157500	1	Local	46
Sydney - Baulkham Hills and Hawkesbury	157500	1	National	29
Sydney - Baulkham Hills and Hawkesbury	157500	1	State territory	423
Sydney - Baulkham Hills and Hawkesbury	Inf			27
Sydney - Baulkham Hills and Hawkesbury	Inf	0		4029
Sydney - Baulkham Hills and Hawkesbury	Inf	1	Local	29
Sydney - Baulkham Hills and Hawkesbury	Inf	1	National	11
Sydney - Baulkham Hills and Hawkesbury	Inf	1	State territory	86
Sydney - Blacktown				357
Sydney - Blacktown		0		1271
Sydney - Blacktown		1	Local	13
Sydney - Blacktown		1	National	19
Sydney - Blacktown		1	State territory	82
Sydney - Blacktown	0			75
Sydney - Blacktown	0	0		655
Sydney - Blacktown	0	1	National	4
Sydney - Blacktown	0	1	State territory	17
Sydney - Blacktown	7875			54
Sydney - Blacktown	7875	0		3395
Sydney - Blacktown	7875	1	Local	13
Sydney - Blacktown	7875	1	National	6
Sydney - Blacktown	7875	1	State territory	38
Sydney - Blacktown	15750			93
Sydney - Blacktown	15750	0		3839
Sydney - Blacktown	15750	1	Local	22
Sydney - Blacktown	15750	1	National	14
Sydney - Blacktown	15750	1	State territory	101
Sydney - Blacktown	21000			95
Sydney - Blacktown	21000	0		3921
Sydney - Blacktown	21000	1	Local	31
Sydney - Blacktown	21000	1	National	6
Sydney - Blacktown	21000	1	State territory	127
Sydney - Blacktown	26250			116
Sydney - Blacktown	26250	0		4697
Sydney - Blacktown	26250	1	Local	48
Sydney - Blacktown	26250	1	National	28
Sydney - Blacktown	26250	1	State territory	152
Sydney - Blacktown	34125			151
Sydney - Blacktown	34125	0		7456
Sydney - Blacktown	34125	1	Local	108
Sydney - Blacktown	34125	1	National	53
Sydney - Blacktown	34125	1	State territory	328
Sydney - Blacktown	42000			185
Sydney - Blacktown	42000	0		10881
Sydney - Blacktown	42000	1	Local	122
Sydney - Blacktown	42000	1	National	82
Sydney - Blacktown	42000	1	State territory	596
Sydney - Blacktown	52500			199
Sydney - Blacktown	52500	0		13712
Sydney - Blacktown	52500	1	Local	232
Sydney - Blacktown	52500	1	National	145
Sydney - Blacktown	52500	1	State territory	985
Sydney - Blacktown	65625			166
Sydney - Blacktown	65625	0		13967
Sydney - Blacktown	65625	1	Local	300
Sydney - Blacktown	65625	1	National	197
Sydney - Blacktown	65625	1	State territory	1431
Sydney - Blacktown	78750			77
Sydney - Blacktown	78750	0		9034
Sydney - Blacktown	78750	1	Local	182
Sydney - Blacktown	78750	1	National	199
Sydney - Blacktown	78750	1	State territory	1384
Sydney - Blacktown	91875			46
Sydney - Blacktown	91875	0		7002
Sydney - Blacktown	91875	1	Local	143
Sydney - Blacktown	91875	1	National	113
Sydney - Blacktown	91875	1	State territory	1313
Sydney - Blacktown	105000			28
Sydney - Blacktown	105000	0		4406
Sydney - Blacktown	105000	1	Local	83
Sydney - Blacktown	105000	1	National	48
Sydney - Blacktown	105000	1	State territory	1446
Sydney - Blacktown	157500			34
Sydney - Blacktown	157500	0		5720
Sydney - Blacktown	157500	1	Local	72
Sydney - Blacktown	157500	1	National	78
Sydney - Blacktown	157500	1	State territory	1331
Sydney - Blacktown	Inf			25
Sydney - Blacktown	Inf	0		2759
Sydney - Blacktown	Inf	1	Local	18
Sydney - Blacktown	Inf	1	National	18
Sydney - Blacktown	Inf	1	State territory	251
Sydney - City and Inner South				1484
Sydney - City and Inner South		0		5408
Sydney - City and Inner South		1	Local	31
Sydney - City and Inner South		1	National	256
Sydney - City and Inner South		1	State territory	347
Sydney - City and Inner South	0			261
Sydney - City and Inner South	0	0		2133
Sydney - City and Inner South	0	1	Local	8
Sydney - City and Inner South	0	1	National	66
