SA4_NAME16	Occupation	PublicSector	LevelOfGovt	workers
Cairns	Technicians and trades workers	0		228
Cairns	Technicians and trades workers	1	Local	338
Cairns	Technicians and trades workers	1	National	287
Cairns	Technicians and trades workers	1	State territory	673
Darling Downs - Maranoa				360
Darling Downs - Maranoa		0		490
Darling Downs - Maranoa		0		134
Darling Downs - Maranoa		1	Local	24
Darling Downs - Maranoa		1	National	11
Darling Downs - Maranoa		1	State territory	18
Darling Downs - Maranoa	Clerical and administrative workers			25
Darling Downs - Maranoa	Clerical and administrative workers	0		4610
Darling Downs - Maranoa	Clerical and administrative workers	0		77
Darling Downs - Maranoa	Clerical and administrative workers	1	Local	369
Darling Downs - Maranoa	Clerical and administrative workers	1	National	231
Darling Downs - Maranoa	Clerical and administrative workers	1	State territory	528
Darling Downs - Maranoa	Community and personal service workers			41
Darling Downs - Maranoa	Community and personal service workers	0		3424
Darling Downs - Maranoa	Community and personal service workers	0		89
Darling Downs - Maranoa	Community and personal service workers	1	Local	66
Darling Downs - Maranoa	Community and personal service workers	1	National	96
Darling Downs - Maranoa	Community and personal service workers	1	State territory	1205
Darling Downs - Maranoa	Labourers			88
Darling Downs - Maranoa	Labourers	0		8036
Darling Downs - Maranoa	Labourers	0		169
Darling Downs - Maranoa	Labourers	1	Local	264
Darling Downs - Maranoa	Labourers	1	National	7
Darling Downs - Maranoa	Labourers	1	State territory	433
Darling Downs - Maranoa	Machinery operators and drivers			30
Darling Downs - Maranoa	Machinery operators and drivers	0		4887
Darling Downs - Maranoa	Machinery operators and drivers	0		116
Darling Downs - Maranoa	Machinery operators and drivers	1	Local	368
Darling Downs - Maranoa	Machinery operators and drivers	1	National	23
Darling Downs - Maranoa	Machinery operators and drivers	1	State territory	58
Darling Downs - Maranoa	Managers			82
Darling Downs - Maranoa	Managers	0		10606
Darling Downs - Maranoa	Managers	0		304
Darling Downs - Maranoa	Managers	1	Local	128
Darling Downs - Maranoa	Managers	1	National	115
Darling Downs - Maranoa	Managers	1	State territory	283
Darling Downs - Maranoa	Professionals			19
Darling Downs - Maranoa	Professionals	0		4089
Darling Downs - Maranoa	Professionals	0		54
Darling Downs - Maranoa	Professionals	1	Local	178
Darling Downs - Maranoa	Professionals	1	National	238
Darling Downs - Maranoa	Professionals	1	State territory	2147
Darling Downs - Maranoa	Sales workers			18
Darling Downs - Maranoa	Sales workers	0		4000
Darling Downs - Maranoa	Sales workers	0		69
Darling Downs - Maranoa	Sales workers	1	Local	10
Darling Downs - Maranoa	Sales workers	1	National	28
Darling Downs - Maranoa	Sales workers	1	State territory	13
Darling Downs - Maranoa	Technicians and trades workers			49
Darling Downs - Maranoa	Technicians and trades workers	0		7559
Darling Downs - Maranoa	Technicians and trades workers	0		145
Darling Downs - Maranoa	Technicians and trades workers	1	Local	252
Darling Downs - Maranoa	Technicians and trades workers	1	National	152
Darling Downs - Maranoa	Technicians and trades workers	1	State territory	294
Central Queensland				524
Central Queensland		0		802
Central Queensland		0		211
Central Queensland		1	Local	29
Central Queensland		1	National	28
Central Queensland		1	State territory	65
Central Queensland	Clerical and administrative workers			43
Central Queensland	Clerical and administrative workers	0		8623
Central Queensland	Clerical and administrative workers	0		149
Central Queensland	Clerical and administrative workers	1	Local	593
Central Queensland	Clerical and administrative workers	1	National	567
Central Queensland	Clerical and administrative workers	1	State territory	1646
Central Queensland	Community and personal service workers			53
Central Queensland	Community and personal service workers	0		7216
Central Queensland	Community and personal service workers	0		124
Central Queensland	Community and personal service workers	1	Local	59
Central Queensland	Community and personal service workers	1	National	95
Central Queensland	Community and personal service workers	1	State territory	2354
Central Queensland	Labourers			111
Central Queensland	Labourers	0		10558
Central Queensland	Labourers	0		214
Central Queensland	Labourers	1	Local	310
Central Queensland	Labourers	1	National	26
Central Queensland	Labourers	1	State territory	603
Central Queensland	Machinery operators and drivers			58
Central Queensland	Machinery operators and drivers	0		10809
Central Queensland	Machinery operators and drivers	0		232
Central Queensland	Machinery operators and drivers	1	Local	328
Central Queensland	Machinery operators and drivers	1	National	18
Central Queensland	Machinery operators and drivers	1	State territory	245
Central Queensland	Managers			50
Central Queensland	Managers	0		9945
Central Queensland	Managers	0		258
Central Queensland	Managers	1	Local	207
Central Queensland	Managers	1	National	147
Central Queensland	Managers	1	State territory	635
Central Queensland	Professionals			29
Central Queensland	Professionals	0		8643
Central Queensland	Professionals	0		120
Central Queensland	Professionals	1	Local	351
Central Queensland	Professionals	1	National	634
Central Queensland	Professionals	1	State territory	4463
Central Queensland	Sales workers			37
Central Queensland	Sales workers	0		8455
Central Queensland	Sales workers	0		130
Central Queensland	Sales workers	1	Local	11
Central Queensland	Sales workers	1	National	38
Central Queensland	Sales workers	1	State territory	63
Central Queensland	Technicians and trades workers			95
Central Queensland	Technicians and trades workers	0		15711
Central Queensland	Technicians and trades workers	0		218
Central Queensland	Technicians and trades workers	1	Local	385
Central Queensland	Technicians and trades workers	1	National	89
Central Queensland	Technicians and trades workers	1	State territory	833
Gold Coast				1428
Gold Coast		0		2357
Gold Coast		0		592
Gold Coast		1	Local	44
Gold Coast		1	National	64
Gold Coast		1	State territory	113
Gold Coast	Clerical and administrative workers			164
Gold Coast	Clerical and administrative workers	0		28810
Gold Coast	Clerical and administrative workers	0		425
Gold Coast	Clerical and administrative workers	1	Local	958
Gold Coast	Clerical and administrative workers	1	National	1415
Gold Coast	Clerical and administrative workers	1	State territory	2223
Gold Coast	Community and personal service workers			139
Gold Coast	Community and personal service workers	0		25600
Gold Coast	Community and personal service workers	0		401
Gold Coast	Community and personal service workers	1	Local	133
Gold Coast	Community and personal service workers	1	National	288
Gold Coast	Community and personal service workers	1	State territory	3498
Gold Coast	Labourers			250
Gold Coast	Labourers	0		22107
Gold Coast	Labourers	0		394
Gold Coast	Labourers	1	Local	321
Gold Coast	Labourers	1	National	30
Gold Coast	Labourers	1	State territory	821
Gold Coast	Machinery operators and drivers			111
Gold Coast	Machinery operators and drivers	0		12201
Gold Coast	Machinery operators and drivers	0		187
Gold Coast	Machinery operators and drivers	1	Local	194
Gold Coast	Machinery operators and drivers	1	National	49
Gold Coast	Machinery operators and drivers	1	State territory	149
Gold Coast	Managers			107
Gold Coast	Managers	0		27284
Gold Coast	Managers	0		398
Gold Coast	Managers	1	Local	319
Gold Coast	Managers	1	National	423
Gold Coast	Managers	1	State territory	997
Gold Coast	Professionals			149
Gold Coast	Professionals	0		31876
Gold Coast	Professionals	0		446
Gold Coast	Professionals	1	Local	809
Gold Coast	Professionals	1	National	1846
Gold Coast	Professionals	1	State territory	9351
Gold Coast	Sales workers			147
Gold Coast	Sales workers	0		29663
Gold Coast	Sales workers	0		485
Gold Coast	Sales workers	1	Local	15
Gold Coast	Sales workers	1	National	82
Gold Coast	Sales workers	1	State territory	131
Gold Coast	Technicians and trades workers			280
Gold Coast	Technicians and trades workers	0		31194
Gold Coast	Technicians and trades workers	0		559
Gold Coast	Technicians and trades workers	1	Local	431
Gold Coast	Technicians and trades workers	1	National	157
Gold Coast	Technicians and trades workers	1	State territory	519
Ipswich				688
Ipswich		0		952
Ipswich		0		250
Ipswich		1	Local	22
Ipswich		1	National	111
Ipswich		1	State territory	89
Ipswich	Clerical and administrative workers			65
Ipswich	Clerical and administrative workers	0		10273
Ipswich	Clerical and administrative workers	0		181
Ipswich	Clerical and administrative workers	1	Local	316
Ipswich	Clerical and administrative workers	1	National	683
Ipswich	Clerical and administrative workers	1	State territory	1496
Ipswich	Community and personal service workers			95
Ipswich	Community and personal service workers	0		9653
Ipswich	Community and personal service workers	0		204
Ipswich	Community and personal service workers	1	Local	29
Ipswich	Community and personal service workers	1	National	686
Ipswich	Community and personal service workers	1	State territory	3850
Ipswich	Labourers			185
Ipswich	Labourers	0		13006
Ipswich	Labourers	0		233
Ipswich	Labourers	1	Local	194
Ipswich	Labourers	1	National	39
Ipswich	Labourers	1	State territory	642
Ipswich	Machinery operators and drivers			121
Ipswich	Machinery operators and drivers	0		9329
Ipswich	Machinery operators and drivers	0		152
Ipswich	Machinery operators and drivers	1	Local	169
Ipswich	Machinery operators and drivers	1	National	230
Ipswich	Machinery operators and drivers	1	State territory	253
Ipswich	Managers			58
Ipswich	Managers	0		10802
Ipswich	Managers	0		180
Ipswich	Managers	1	Local	136
Ipswich	Managers	1	National	610
Ipswich	Managers	1	State territory	732
Ipswich	Professionals			62
Ipswich	Professionals	0		10607
Ipswich	Professionals	0		145
Ipswich	Professionals	1	Local	286
Ipswich	Professionals	1	National	705
Ipswich	Professionals	1	State territory	5720
Ipswich	Sales workers			51
Ipswich	Sales workers	0		10165
Ipswich	Sales workers	0		139
Ipswich	Sales workers	1	Local	6
Ipswich	Sales workers	1	National	33
Ipswich	Sales workers	1	State territory	52
Ipswich	Technicians and trades workers			114
Ipswich	Technicians and trades workers	0		13000
Ipswich	Technicians and trades workers	0		205
Ipswich	Technicians and trades workers	1	Local	279
Ipswich	Technicians and trades workers	1	National	860
Ipswich	Technicians and trades workers	1	State territory	461
Logan - Beaudesert				654
Logan - Beaudesert		0		838
Logan - Beaudesert		0		258
Logan - Beaudesert		1	Local	17
Logan - Beaudesert		1	National	23
Logan - Beaudesert		1	State territory	49
Logan - Beaudesert	Clerical and administrative workers			59
Logan - Beaudesert	Clerical and administrative workers	0		10454
Logan - Beaudesert	Clerical and administrative workers	0		166
Logan - Beaudesert	Clerical and administrative workers	1	Local	584
Logan - Beaudesert	Clerical and administrative workers	1	National	612
Logan - Beaudesert	Clerical and administrative workers	1	State territory	1139
Logan - Beaudesert	Community and personal service workers			71
Logan - Beaudesert	Community and personal service workers	0		8770
Logan - Beaudesert	Community and personal service workers	0		136
Logan - Beaudesert	Community and personal service workers	1	Local	68
Logan - Beaudesert	Community and personal service workers	1	National	67
Logan - Beaudesert	Community and personal service workers	1	State territory	2432
Logan - Beaudesert	Labourers			135
Logan - Beaudesert	Labourers	0		9847
Logan - Beaudesert	Labourers	0		201
Logan - Beaudesert	Labourers	1	Local	188
Logan - Beaudesert	Labourers	1	National	9
Logan - Beaudesert	Labourers	1	State territory	474
Logan - Beaudesert	Machinery operators and drivers			84
Logan - Beaudesert	Machinery operators and drivers	0		6685
Logan - Beaudesert	Machinery operators and drivers	0		120
Logan - Beaudesert	Machinery operators and drivers	1	Local	120
Logan - Beaudesert	Machinery operators and drivers	1	National	96
Logan - Beaudesert	Machinery operators and drivers	1	State territory	127
Logan - Beaudesert	Managers			37
Logan - Beaudesert	Managers	0		9844
Logan - Beaudesert	Managers	0		162
Logan - Beaudesert	Managers	1	Local	179
Logan - Beaudesert	Managers	1	National	83
Logan - Beaudesert	Managers	1	State territory	446
Logan - Beaudesert	Professionals			60
Logan - Beaudesert	Professionals	0		9554
Logan - Beaudesert	Professionals	0		133
Logan - Beaudesert	Professionals	1	Local	438
Logan - Beaudesert	Professionals	1	National	278
Logan - Beaudesert	Professionals	1	State territory	5318
Logan - Beaudesert	Sales workers			45
Logan - Beaudesert	Sales workers	0		11446
Logan - Beaudesert	Sales workers	0		166
Logan - Beaudesert	Sales workers	1	Local	12
Logan - Beaudesert	Sales workers	1	National	40
Logan - Beaudesert	Sales workers	1	State territory	59
Logan - Beaudesert	Technicians and trades workers			119
Logan - Beaudesert	Technicians and trades workers	0		12197
Logan - Beaudesert	Technicians and trades workers	0		241
Logan - Beaudesert	Technicians and trades workers	1	Local	214
Logan - Beaudesert	Technicians and trades workers	1	National	42
Logan - Beaudesert	Technicians and trades workers	1	State territory	224
Mackay - Isaac - Whitsunday				508
Mackay - Isaac - Whitsunday		0		712
Mackay - Isaac - Whitsunday		0		229
Mackay - Isaac - Whitsunday		1	Local	21
Mackay - Isaac - Whitsunday		1	National	10
Mackay - Isaac - Whitsunday		1	State territory	28
Mackay - Isaac - Whitsunday	Clerical and administrative workers			31
Mackay - Isaac - Whitsunday	Clerical and administrative workers	0		7259
Mackay - Isaac - Whitsunday	Clerical and administrative workers	0		128
Mackay - Isaac - Whitsunday	Clerical and administrative workers	1	Local	356
Mackay - Isaac - Whitsunday	Clerical and administrative workers	1	National	261
Mackay - Isaac - Whitsunday	Clerical and administrative workers	1	State territory	858
Mackay - Isaac - Whitsunday	Community and personal service workers			37
Mackay - Isaac - Whitsunday	Community and personal service workers	0		5499
Mackay - Isaac - Whitsunday	Community and personal service workers	0		112
Mackay - Isaac - Whitsunday	Community and personal service workers	1	Local	38
Mackay - Isaac - Whitsunday	Community and personal service workers	1	National	44
Mackay - Isaac - Whitsunday	Community and personal service workers	1	State territory	1389
Mackay - Isaac - Whitsunday	Labourers			90
Mackay - Isaac - Whitsunday	Labourers	0		8082
Mackay - Isaac - Whitsunday	Labourers	0		189
Mackay - Isaac - Whitsunday	Labourers	1	Local	211
Mackay - Isaac - Whitsunday	Labourers	1	National	13
Mackay - Isaac - Whitsunday	Labourers	1	State territory	430
Mackay - Isaac - Whitsunday	Machinery operators and drivers			60
Mackay - Isaac - Whitsunday	Machinery operators and drivers	0		12620
Mackay - Isaac - Whitsunday	Machinery operators and drivers	0		280
Mackay - Isaac - Whitsunday	Machinery operators and drivers	1	Local	190
Mackay - Isaac - Whitsunday	Machinery operators and drivers	1	National	5
Mackay - Isaac - Whitsunday	Machinery operators and drivers	1	State territory	54
Mackay - Isaac - Whitsunday	Managers			39
Mackay - Isaac - Whitsunday	Managers	0		8405
Mackay - Isaac - Whitsunday	Managers	0		189
Mackay - Isaac - Whitsunday	Managers	1	Local	130
Mackay - Isaac - Whitsunday	Managers	1	National	39
Mackay - Isaac - Whitsunday	Managers	1	State territory	379
Mackay - Isaac - Whitsunday	Professionals			31
Mackay - Isaac - Whitsunday	Professionals	0		6894
Mackay - Isaac - Whitsunday	Professionals	0		126
Mackay - Isaac - Whitsunday	Professionals	1	Local	274
Mackay - Isaac - Whitsunday	Professionals	1	National	214
Mackay - Isaac - Whitsunday	Professionals	1	State territory	3191
Mackay - Isaac - Whitsunday	Sales workers			36
Mackay - Isaac - Whitsunday	Sales workers	0		6561
Mackay - Isaac - Whitsunday	Sales workers	0		137
Mackay - Isaac - Whitsunday	Sales workers	1	Local	4
Mackay - Isaac - Whitsunday	Sales workers	1	National	21
Mackay - Isaac - Whitsunday	Sales workers	1	State territory	23
Mackay - Isaac - Whitsunday	Technicians and trades workers			87
Mackay - Isaac - Whitsunday	Technicians and trades workers	0		15078
Mackay - Isaac - Whitsunday	Technicians and trades workers	0		265
Mackay - Isaac - Whitsunday	Technicians and trades workers	1	Local	244
Mackay - Isaac - Whitsunday	Technicians and trades workers	1	National	36
Mackay - Isaac - Whitsunday	Technicians and trades workers	1	State territory	347
Moreton Bay - North				410
Moreton Bay - North		0		537
Moreton Bay - North		0		158
Moreton Bay - North		1	Local	11
Moreton Bay - North		1	National	8
Moreton Bay - North		1	State territory	29
Moreton Bay - North	Clerical and administrative workers			43
Moreton Bay - North	Clerical and administrative workers	0		6482
Moreton Bay - North	Clerical and administrative workers	0		91
Moreton Bay - North	Clerical and administrative workers	1	Local	236
Moreton Bay - North	Clerical and administrative workers	1	National	334
Moreton Bay - North	Clerical and administrative workers	1	State territory	836
Moreton Bay - North	Community and personal service workers			44
Moreton Bay - North	Community and personal service workers	0		7119
Moreton Bay - North	Community and personal service workers	0		141
Moreton Bay - North	Community and personal service workers	1	Local	27
Moreton Bay - North	Community and personal service workers	1	National	33
Moreton Bay - North	Community and personal service workers	1	State territory	2175
Moreton Bay - North	Labourers			84
Moreton Bay - North	Labourers	0		8013
Moreton Bay - North	Labourers	0		139
Moreton Bay - North	Labourers	1	Local	137
Moreton Bay - North	Labourers	1	National	9
Moreton Bay - North	Labourers	1	State territory	465
Moreton Bay - North	Machinery operators and drivers			42
Moreton Bay - North	Machinery operators and drivers	0		3868
Moreton Bay - North	Machinery operators and drivers	0		69
Moreton Bay - North	Machinery operators and drivers	1	Local	92
Moreton Bay - North	Machinery operators and drivers	1	National	22
Moreton Bay - North	Machinery operators and drivers	1	State territory	61
Moreton Bay - North	Managers			32
Moreton Bay - North	Managers	0		6127
Moreton Bay - North	Managers	0		99
Moreton Bay - North	Managers	1	Local	45
Moreton Bay - North	Managers	1	National	44
Moreton Bay - North	Managers	1	State territory	366
Moreton Bay - North	Professionals			43
Moreton Bay - North	Professionals	0		6439
Moreton Bay - North	Professionals	0		119
Moreton Bay - North	Professionals	1	Local	150
Moreton Bay - North	Professionals	1	National	149
Moreton Bay - North	Professionals	1	State territory	4484
Moreton Bay - North	Sales workers			28
Moreton Bay - North	Sales workers	0		7632
Moreton Bay - North	Sales workers	0		96
Moreton Bay - North	Sales workers	1	Local	8
Moreton Bay - North	Sales workers	1	National	33
Moreton Bay - North	Sales workers	1	State territory	47
Moreton Bay - North	Technicians and trades workers			74
Moreton Bay - North	Technicians and trades workers	0		8110
Moreton Bay - North	Technicians and trades workers	0		140
Moreton Bay - North	Technicians and trades workers	1	Local	110
Moreton Bay - North	Technicians and trades workers	1	National	19
Moreton Bay - North	Technicians and trades workers	1	State territory	186
Moreton Bay - South				296
Moreton Bay - South		0		427
Moreton Bay - South		0		119
Moreton Bay - South		1	Local	6
Moreton Bay - South		1	National	7
Moreton Bay - South		1	State territory	13
Moreton Bay - South	Clerical and administrative workers			27
Moreton Bay - South	Clerical and administrative workers	0		6028
Moreton Bay - South	Clerical and administrative workers	0		76
Moreton Bay - South	Clerical and administrative workers	1	Local	167
Moreton Bay - South	Clerical and administrative workers	1	National	184
Moreton Bay - South	Clerical and administrative workers	1	State territory	309
Moreton Bay - South	Community and personal service workers			44
Moreton Bay - South	Community and personal service workers	0		5414
Moreton Bay - South	Community and personal service workers	0		81
Moreton Bay - South	Community and personal service workers	1	Local	12
Moreton Bay - South	Community and personal service workers	1	National	9
Moreton Bay - South	Community and personal service workers	1	State territory	888
Moreton Bay - South	Labourers			39
Moreton Bay - South	Labourers	0		4564
Moreton Bay - South	Labourers	0		75
Moreton Bay - South	Labourers	1	Local	62
Moreton Bay - South	Labourers	1	National	3
Moreton Bay - South	Labourers	1	State territory	201
Moreton Bay - South	Machinery operators and drivers			20
Moreton Bay - South	Machinery operators and drivers	0		2893
Moreton Bay - South	Machinery operators and drivers	0		41
Moreton Bay - South	Machinery operators and drivers	1	Local	41
Moreton Bay - South	Machinery operators and drivers	1	National	6
Moreton Bay - South	Machinery operators and drivers	1	State territory	29
Moreton Bay - South	Managers			18
Moreton Bay - South	Managers	0		5361
Moreton Bay - South	Managers	0		50
Moreton Bay - South	Managers	1	Local	55
Moreton Bay - South	Managers	1	National	15
Moreton Bay - South	Managers	1	State territory	222
Moreton Bay - South	Professionals			33
Moreton Bay - South	Professionals	0		6128
Moreton Bay - South	Professionals	0		79
Moreton Bay - South	Professionals	1	Local	163
Moreton Bay - South	Professionals	1	National	66
Moreton Bay - South	Professionals	1	State territory	1902
Moreton Bay - South	Sales workers			20
Moreton Bay - South	Sales workers	0		6530
Moreton Bay - South	Sales workers	0		100
Moreton Bay - South	Sales workers	1	Local	4
Moreton Bay - South	Sales workers	1	National	12
Moreton Bay - South	Sales workers	1	State territory	27
Moreton Bay - South	Technicians and trades workers			51
Moreton Bay - South	Technicians and trades workers	0		7554
Moreton Bay - South	Technicians and trades workers	0		111
Moreton Bay - South	Technicians and trades workers	1	Local	106
Moreton Bay - South	Technicians and trades workers	1	National	6
Moreton Bay - South	Technicians and trades workers	1	State territory	47
Queensland - Outback				272
Queensland - Outback		0		400
Queensland - Outback		0		118
Queensland - Outback		1	Local	49
Queensland - Outback		1	National	3
Queensland - Outback		1	State territory	43
Queensland - Outback	Clerical and administrative workers			11
Queensland - Outback	Clerical and administrative workers	0		2263
Queensland - Outback	Clerical and administrative workers	0		68
Queensland - Outback	Clerical and administrative workers	1	Local	501
Queensland - Outback	Clerical and administrative workers	1	National	195
Queensland - Outback	Clerical and administrative workers	1	State territory	646
Queensland - Outback	Community and personal service workers			36
Queensland - Outback	Community and personal service workers	0		2127
Queensland - Outback	Community and personal service workers	0		106
Queensland - Outback	Community and personal service workers	1	Local	223
Queensland - Outback	Community and personal service workers	1	National	56
Queensland - Outback	Community and personal service workers	1	State territory	1534
Queensland - Outback	Labourers			53
Queensland - Outback	Labourers	0		3948
Queensland - Outback	Labourers	0		146
Queensland - Outback	Labourers	1	Local	452
Queensland - Outback	Labourers	1	National	8
Queensland - Outback	Labourers	1	State territory	392
Queensland - Outback	Machinery operators and drivers			33
Queensland - Outback	Machinery operators and drivers	0		4007
Queensland - Outback	Machinery operators and drivers	0		90
Queensland - Outback	Machinery operators and drivers	1	Local	382
Queensland - Outback	Machinery operators and drivers	1	National	9
Queensland - Outback	Machinery operators and drivers	1	State territory	46
Queensland - Outback	Managers			29
Queensland - Outback	Managers	0		4920
Queensland - Outback	Managers	0		181
Queensland - Outback	Managers	1	Local	277
Queensland - Outback	Managers	1	National	42
Queensland - Outback	Managers	1	State territory	304
Queensland - Outback	Professionals			19
Queensland - Outback	Professionals	0		3014
Queensland - Outback	Professionals	0		75
Queensland - Outback	Professionals	1	Local	258
Queensland - Outback	Professionals	1	National	71
Queensland - Outback	Professionals	1	State territory	1974
Queensland - Outback	Sales workers			15
Queensland - Outback	Sales workers	0		1846
Queensland - Outback	Sales workers	0		46
Queensland - Outback	Sales workers	1	Local	43
Queensland - Outback	Sales workers	1	National	13
Queensland - Outback	Sales workers	1	State territory	35
Queensland - Outback	Technicians and trades workers			43
Queensland - Outback	Technicians and trades workers	0		5462
Queensland - Outback	Technicians and trades workers	0		114
Queensland - Outback	Technicians and trades workers	1	Local	415
Queensland - Outback	Technicians and trades workers	1	National	38
Queensland - Outback	Technicians and trades workers	1	State territory	274
Sunshine Coast				737
Sunshine Coast		0		1052
Sunshine Coast		0		292
Sunshine Coast		1	Local	20
Sunshine Coast		1	National	21
Sunshine Coast		1	State territory	69
Sunshine Coast	Clerical and administrative workers			71
Sunshine Coast	Clerical and administrative workers	0		15146
Sunshine Coast	Clerical and administrative workers	0		213
Sunshine Coast	Clerical and administrative workers	1	Local	573
Sunshine Coast	Clerical and administrative workers	1	National	781
Sunshine Coast	Clerical and administrative workers	1	State territory	1556
Sunshine Coast	Community and personal service workers			88
Sunshine Coast	Community and personal service workers	0		14229
Sunshine Coast	Community and personal service workers	0		231
Sunshine Coast	Community and personal service workers	1	Local	56
Sunshine Coast	Community and personal service workers	1	National	107
Sunshine Coast	Community and personal service workers	1	State territory	2306
Sunshine Coast	Labourers			133
Sunshine Coast	Labourers	0		12194
Sunshine Coast	Labourers	0		212
Sunshine Coast	Labourers	1	Local	189
Sunshine Coast	Labourers	1	National	42
Sunshine Coast	Labourers	1	State territory	527
Sunshine Coast	Machinery operators and drivers			42
Sunshine Coast	Machinery operators and drivers	0		5305
Sunshine Coast	Machinery operators and drivers	0		96
Sunshine Coast	Machinery operators and drivers	1	Local	93
Sunshine Coast	Machinery operators and drivers	1	National	25
Sunshine Coast	Machinery operators and drivers	1	State territory	135
Sunshine Coast	Managers			68
Sunshine Coast	Managers	0		14623
Sunshine Coast	Managers	0		208
Sunshine Coast	Managers	1	Local	195
Sunshine Coast	Managers	1	National	179
Sunshine Coast	Managers	1	State territory	579
Sunshine Coast	Professionals			89
Sunshine Coast	Professionals	0		17612
Sunshine Coast	Professionals	0		250
Sunshine Coast	Professionals	1	Local	484
Sunshine Coast	Professionals	1	National	955
Sunshine Coast	Professionals	1	State territory	6212
Sunshine Coast	Sales workers			76
Sunshine Coast	Sales workers	0		15803
Sunshine Coast	Sales workers	0		241
Sunshine Coast	Sales workers	1	Local	9
Sunshine Coast	Sales workers	1	National	53
Sunshine Coast	Sales workers	1	State territory	51
Sunshine Coast	Technicians and trades workers			146
Sunshine Coast	Technicians and trades workers	0		17623
Sunshine Coast	Technicians and trades workers	0		317
Sunshine Coast	Technicians and trades workers	1	Local	254
Sunshine Coast	Technicians and trades workers	1	National	85
Sunshine Coast	Technicians and trades workers	1	State territory	380
Toowoomba				307
Toowoomba		0		397
Toowoomba		0		97
Toowoomba		1	Local	12
Toowoomba		1	National	16
Toowoomba		1	State territory	32
Toowoomba	Clerical and administrative workers			28
Toowoomba	Clerical and administrative workers	0		7101
Toowoomba	Clerical and administrative workers	0		122
Toowoomba	Clerical and administrative workers	1	Local	389
Toowoomba	Clerical and administrative workers	1	National	596
Toowoomba	Clerical and administrative workers	1	State territory	1370
Toowoomba	Community and personal service workers			41
Toowoomba	Community and personal service workers	0		5848
Toowoomba	Community and personal service workers	0		101
Toowoomba	Community and personal service workers	1	Local	43
Toowoomba	Community and personal service workers	1	National	183
Toowoomba	Community and personal service workers	1	State territory	1460
Toowoomba	Labourers			76
Toowoomba	Labourers	0		6389
Toowoomba	Labourers	0		130
Toowoomba	Labourers	1	Local	151
Toowoomba	Labourers	1	National	30
Toowoomba	Labourers	1	State territory	445
Toowoomba	Machinery operators and drivers			27
Toowoomba	Machinery operators and drivers	0		3741
Toowoomba	Machinery operators and drivers	0		55
Toowoomba	Machinery operators and drivers	1	Local	127
Toowoomba	Machinery operators and drivers	1	National	27
Toowoomba	Machinery operators and drivers	1	State territory	107
Toowoomba	Managers			20
Toowoomba	Managers	0		5877
Toowoomba	Managers	0		84
Toowoomba	Managers	1	Local	145
Toowoomba	Managers	1	National	161
Toowoomba	Managers	1	State territory	567
Toowoomba	Professionals			23
Toowoomba	Professionals	0		7724
Toowoomba	Professionals	0		88
Toowoomba	Professionals	1	Local	257
Toowoomba	Professionals	1	National	504
Toowoomba	Professionals	1	State territory	4503
Toowoomba	Sales workers			22
Toowoomba	Sales workers	0		6449
Toowoomba	Sales workers	0		99
Toowoomba	Sales workers	1	Local	5
Toowoomba	Sales workers	1	National	20
Toowoomba	Sales workers	1	State territory	32
Toowoomba	Technicians and trades workers			57
Toowoomba	Technicians and trades workers	0		7820
Toowoomba	Technicians and trades workers	0		114
Toowoomba	Technicians and trades workers	1	Local	244
Toowoomba	Technicians and trades workers	1	National	160
Toowoomba	Technicians and trades workers	1	State territory	518
Townsville				531
Townsville		0		624
Townsville		0		173
Townsville		1	Local	34
Townsville		1	National	161
Townsville		1	State territory	85
Townsville	Clerical and administrative workers			55
Townsville	Clerical and administrative workers	0		8756
Townsville	Clerical and administrative workers	0		168
Townsville	Clerical and administrative workers	1	Local	588
Townsville	Clerical and administrative workers	1	National	2023
Townsville	Clerical and administrative workers	1	State territory	1961
Townsville	Community and personal service workers			73
Townsville	Community and personal service workers	0		8928
Townsville	Community and personal service workers	0		190
Townsville	Community and personal service workers	1	Local	65
Townsville	Community and personal service workers	1	National	2329
Townsville	Community and personal service workers	1	State territory	2822
Townsville	Labourers			94
Townsville	Labourers	0		8886
Townsville	Labourers	0		188
Townsville	Labourers	1	Local	347
Townsville	Labourers	1	National	57
Townsville	Labourers	1	State territory	686
Townsville	Machinery operators and drivers			57
Townsville	Machinery operators and drivers	0		6068
Townsville	Machinery operators and drivers	0		118
Townsville	Machinery operators and drivers	1	Local	243
Townsville	Machinery operators and drivers	1	National	478
Townsville	Machinery operators and drivers	1	State territory	176
Townsville	Managers			34
Townsville	Managers	0		8715
Townsville	Managers	0		192
Townsville	Managers	1	Local	206
Townsville	Managers	1	National	1104
Townsville	Managers	1	State territory	715
Townsville	Professionals			49
Townsville	Professionals	0		9820
Townsville	Professionals	0		172
Townsville	Professionals	1	Local	371
Townsville	Professionals	1	National	1989
Townsville	Professionals	1	State territory	6017
Townsville	Sales workers			36
Townsville	Sales workers	0		9306
Townsville	Sales workers	0		120
Townsville	Sales workers	1	Local	7
Townsville	Sales workers	1	National	52
Townsville	Sales workers	1	State territory	69
Townsville	Technicians and trades workers			81
Townsville	Technicians and trades workers	0		11386
Townsville	Technicians and trades workers	0		241
Townsville	Technicians and trades workers	1	Local	392
Townsville	Technicians and trades workers	1	National	1086
Townsville	Technicians and trades workers	1	State territory	701
Wide Bay				690
