SA4_NAME16	IncomeTotPersonal.max	Sex	workers
Northern Territory - Outback		F	638
Northern Territory - Outback		F	722
Northern Territory - Outback		F	1305
Northern Territory - Outback		F	1559
Northern Territory - Outback		F	1849
Northern Territory - Outback		F	2254
Northern Territory - Outback		F	1667
Northern Territory - Outback		F	1432
Northern Territory - Outback		F	1046
Northern Territory - Outback		F	1152
Northern Territory - Outback		F	442
Northern Territory - Outback		M	359
Northern Territory - Outback		M	643
Northern Territory - Outback		M	455
Northern Territory - Outback		M	511
Northern Territory - Outback		M	1087
Northern Territory - Outback		M	1353
Northern Territory - Outback		M	1747
Northern Territory - Outback		M	2185
Northern Territory - Outback		M	1962
Northern Territory - Outback		M	1803
Northern Territory - Outback		M	1481
Northern Territory - Outback		M	2798
Northern Territory - Outback		M	550
Northern Territory - Outback	0	F	107
Northern Territory - Outback	0	M	131
Northern Territory - Outback	Inf	F	279
Northern Territory - Outback	Inf	M	1137
Migratory - Offshore - Shipping (NT)		F	3
Migratory - Offshore - Shipping (NT)		M	5
Migratory - Offshore - Shipping (NT)		M	3
Migratory - Offshore - Shipping (NT)		M	7
Migratory - Offshore - Shipping (NT)		M	4
Migratory - Offshore - Shipping (NT)		M	3
Migratory - Offshore - Shipping (NT)		M	9
Migratory - Offshore - Shipping (NT)		M	22
Migratory - Offshore - Shipping (NT)		M	3
Migratory - Offshore - Shipping (NT)	Inf	F	4
Migratory - Offshore - Shipping (NT)	Inf	M	33
No usual address (NT)		F	35
No usual address (NT)		F	50
No usual address (NT)		F	64
No usual address (NT)		F	61
No usual address (NT)		F	108
No usual address (NT)		F	80
No usual address (NT)		F	102
No usual address (NT)		F	101
No usual address (NT)		F	73
No usual address (NT)		F	46
No usual address (NT)		F	39
No usual address (NT)		F	29
No usual address (NT)		F	18
No usual address (NT)		M	27
No usual address (NT)		M	56
No usual address (NT)		M	58
No usual address (NT)		M	74
No usual address (NT)		M	113
No usual address (NT)		M	158
No usual address (NT)		M	245
No usual address (NT)		M	378
No usual address (NT)		M	320
No usual address (NT)		M	268
No usual address (NT)		M	259
No usual address (NT)		M	469
No usual address (NT)		M	67
No usual address (NT)	0	F	10
No usual address (NT)	0	M	29
No usual address (NT)	Inf	F	18
No usual address (NT)	Inf	M	303
Australian Capital Territory		F	4086
Australian Capital Territory		F	4055
Australian Capital Territory		F	3697
Australian Capital Territory		F	4255
Australian Capital Territory		F	6535
Australian Capital Territory		F	8235
Australian Capital Territory		F	10277
Australian Capital Territory		F	13594
Australian Capital Territory		F	14007
Australian Capital Territory		F	13347
Australian Capital Territory		F	8360
Australian Capital Territory		F	14639
Australian Capital Territory		F	1117
Australian Capital Territory		M	2851
Australian Capital Territory		M	2508
Australian Capital Territory		M	2238
Australian Capital Territory		M	2819
Australian Capital Territory		M	4374
Australian Capital Territory		M	5908
Australian Capital Territory		M	8925
Australian Capital Territory		M	11917
Australian Capital Territory		M	11492
Australian Capital Territory		M	12046
Australian Capital Territory		M	9308
Australian Capital Territory		M	22257
Australian Capital Territory		M	1145
Australian Capital Territory	0	F	480
Australian Capital Territory	0	M	425
Australian Capital Territory	Inf	F	4119
Australian Capital Territory	Inf	M	11636
No usual address (ACT)		F	149
No usual address (ACT)		F	157
No usual address (ACT)		F	141
No usual address (ACT)		F	140
No usual address (ACT)		F	217
No usual address (ACT)		F	192
No usual address (ACT)		F	145
No usual address (ACT)		F	152
No usual address (ACT)		F	99
No usual address (ACT)		F	78
No usual address (ACT)		F	37
No usual address (ACT)		F	69
No usual address (ACT)		F	29
No usual address (ACT)		M	137
No usual address (ACT)		M	133
No usual address (ACT)		M	167
No usual address (ACT)		M	232
No usual address (ACT)		M	381
No usual address (ACT)		M	475
No usual address (ACT)		M	665
No usual address (ACT)		M	858
No usual address (ACT)		M	602
No usual address (ACT)		M	493
No usual address (ACT)		M	311
No usual address (ACT)		M	365
No usual address (ACT)		M	90
No usual address (ACT)	0	F	35
No usual address (ACT)	0	M	35
No usual address (ACT)	Inf	F	40
No usual address (ACT)	Inf	M	195
Other Territories		F	32
Other Territories		F	53
Other Territories		F	81
Other Territories		F	90
Other Territories		F	142
Other Territories		F	150
Other Territories		F	132
Other Territories		F	123
Other Territories		F	92
Other Territories		F	77
Other Territories		F	64
Other Territories		F	64
Other Territories		F	18
Other Territories		M	15
Other Territories		M	24
Other Territories		M	37
Other Territories		M	51
Other Territories		M	102
Other Territories		M	149
Other Territories		M	186
Other Territories		M	197
Other Territories		M	146
Other Territories		M	148
Other Territories		M	140
Other Territories		M	202
Other Territories		M	29
Other Territories	0	F	11
Other Territories	0	M	8
Other Territories	Inf	F	15
Other Territories	Inf	M	105
No usual address (OT)		F	4
No usual address (OT)		F	5
No usual address (OT)		F	3
No usual address (OT)		F	3
No usual address (OT)		F	3
No usual address (OT)		F	3
No usual address (OT)		F	7
No usual address (OT)		M	3
No usual address (OT)		M	5
No usual address (OT)		M	4
No usual address (OT)		M	3
No usual address (OT)		M	4
No usual address (OT)		M	5
No usual address (OT)		M	5
No usual address (OT)		M	4
No usual address (OT)		M	10
No usual address (OT)		M	8
No usual address (OT)		M	12
No usual address (OT)	0	F	3
No usual address (OT)	Inf	M	27
