SA4_NAME16	EmploymentStatus	IncomeTotPersonal.max	Sex	workers
Perth - South West	Owner managers of incorporated enterprises	26250	M	118
Perth - South West	Owner managers of incorporated enterprises	34125	F	225
Perth - South West	Owner managers of incorporated enterprises	34125	M	243
Perth - South West	Owner managers of incorporated enterprises	42000	F	260
Perth - South West	Owner managers of incorporated enterprises	42000	M	290
Perth - South West	Owner managers of incorporated enterprises	52500	F	295
Perth - South West	Owner managers of incorporated enterprises	52500	M	453
Perth - South West	Owner managers of incorporated enterprises	65625	F	330
Perth - South West	Owner managers of incorporated enterprises	65625	M	708
Perth - South West	Owner managers of incorporated enterprises	78750	F	254
Perth - South West	Owner managers of incorporated enterprises	78750	M	640
Perth - South West	Owner managers of incorporated enterprises	91875	F	293
Perth - South West	Owner managers of incorporated enterprises	91875	M	786
Perth - South West	Owner managers of incorporated enterprises	105000	F	165
Perth - South West	Owner managers of incorporated enterprises	105000	M	520
Perth - South West	Owner managers of incorporated enterprises	157500	F	303
Perth - South West	Owner managers of incorporated enterprises	157500	M	973
Perth - South West	Owner managers of incorporated enterprises	Inf	F	303
Perth - South West	Owner managers of incorporated enterprises	Inf	M	1132
Perth - South West	Owner managers of unincorporated enterprises	0	F	83
Perth - South West	Owner managers of unincorporated enterprises	0	M	68
Perth - South West	Owner managers of unincorporated enterprises	7875	F	306
Perth - South West	Owner managers of unincorporated enterprises	7875	M	102
Perth - South West	Owner managers of unincorporated enterprises	15750	F	463
Perth - South West	Owner managers of unincorporated enterprises	15750	M	188
Perth - South West	Owner managers of unincorporated enterprises	21000	F	364
Perth - South West	Owner managers of unincorporated enterprises	21000	M	237
Perth - South West	Owner managers of unincorporated enterprises	26250	F	389
Perth - South West	Owner managers of unincorporated enterprises	26250	M	296
Perth - South West	Owner managers of unincorporated enterprises	34125	F	544
Perth - South West	Owner managers of unincorporated enterprises	34125	M	491
Perth - South West	Owner managers of unincorporated enterprises	42000	F	474
Perth - South West	Owner managers of unincorporated enterprises	42000	M	520
Perth - South West	Owner managers of unincorporated enterprises	52500	F	493
Perth - South West	Owner managers of unincorporated enterprises	52500	M	709
Perth - South West	Owner managers of unincorporated enterprises	65625	F	433
Perth - South West	Owner managers of unincorporated enterprises	65625	M	867
Perth - South West	Owner managers of unincorporated enterprises	78750	F	269
Perth - South West	Owner managers of unincorporated enterprises	78750	M	613
Perth - South West	Owner managers of unincorporated enterprises	91875	F	234
Perth - South West	Owner managers of unincorporated enterprises	91875	M	531
Perth - South West	Owner managers of unincorporated enterprises	105000	F	122
Perth - South West	Owner managers of unincorporated enterprises	105000	M	370
Perth - South West	Owner managers of unincorporated enterprises	157500	F	182
Perth - South West	Owner managers of unincorporated enterprises	157500	M	502
Perth - South West	Owner managers of unincorporated enterprises	Inf	F	143
Perth - South West	Owner managers of unincorporated enterprises	Inf	M	441
Perth - South West	Status in employment not stated	0	F	8
Perth - South West	Status in employment not stated	0	M	9
Perth - South West	Status in employment not stated	7875	F	32
Perth - South West	Status in employment not stated	7875	M	20
Perth - South West	Status in employment not stated	15750	F	36
Perth - South West	Status in employment not stated	15750	M	23
Perth - South West	Status in employment not stated	21000	F	42
Perth - South West	Status in employment not stated	21000	M	34
Perth - South West	Status in employment not stated	26250	F	42
Perth - South West	Status in employment not stated	26250	M	32
Perth - South West	Status in employment not stated	34125	F	55
Perth - South West	Status in employment not stated	34125	M	43
Perth - South West	Status in employment not stated	42000	F	59
Perth - South West	Status in employment not stated	42000	M	39
Perth - South West	Status in employment not stated	52500	F	47
Perth - South West	Status in employment not stated	52500	M	72
Perth - South West	Status in employment not stated	65625	F	47
Perth - South West	Status in employment not stated	65625	M	83
Perth - South West	Status in employment not stated	78750	F	18
Perth - South West	Status in employment not stated	78750	M	63
Perth - South West	Status in employment not stated	91875	F	20
Perth - South West	Status in employment not stated	91875	M	46
Perth - South West	Status in employment not stated	105000	F	21
Perth - South West	Status in employment not stated	105000	M	26
Perth - South West	Status in employment not stated	157500	F	19
Perth - South West	Status in employment not stated	157500	M	35
Perth - South West	Status in employment not stated	Inf	F	11
Perth - South West	Status in employment not stated	Inf	M	35
Western Australia - Wheat Belt	Contributing family workers	0	F	266
Western Australia - Wheat Belt	Contributing family workers	0	M	245
Western Australia - Wheat Belt	Contributing family workers	7875	F	115
Western Australia - Wheat Belt	Contributing family workers	7875	M	90
Western Australia - Wheat Belt	Contributing family workers	15750	F	144
Western Australia - Wheat Belt	Contributing family workers	15750	M	137
Western Australia - Wheat Belt	Contributing family workers	21000	F	147
Western Australia - Wheat Belt	Contributing family workers	21000	M	153
Western Australia - Wheat Belt	Contributing family workers	26250	F	136
Western Australia - Wheat Belt	Contributing family workers	26250	M	158
Western Australia - Wheat Belt	Contributing family workers	34125	F	151
Western Australia - Wheat Belt	Contributing family workers	34125	M	185
Western Australia - Wheat Belt	Contributing family workers	42000	F	116
Western Australia - Wheat Belt	Contributing family workers	42000	M	158
Western Australia - Wheat Belt	Contributing family workers	52500	F	101
Western Australia - Wheat Belt	Contributing family workers	52500	M	140
Western Australia - Wheat Belt	Contributing family workers	65625	F	106
Western Australia - Wheat Belt	Contributing family workers	65625	M	153
Western Australia - Wheat Belt	Contributing family workers	78750	F	84
Western Australia - Wheat Belt	Contributing family workers	78750	M	114
Western Australia - Wheat Belt	Contributing family workers	91875	F	64
Western Australia - Wheat Belt	Contributing family workers	91875	M	84
Western Australia - Wheat Belt	Contributing family workers	105000	F	37
Western Australia - Wheat Belt	Contributing family workers	105000	M	51
Western Australia - Wheat Belt	Contributing family workers	157500	F	41
Western Australia - Wheat Belt	Contributing family workers	157500	M	71
Western Australia - Wheat Belt	Contributing family workers	Inf	F	64
Western Australia - Wheat Belt	Contributing family workers	Inf	M	76
Western Australia - Wheat Belt	Employee	0	F	93
Western Australia - Wheat Belt	Employee	0	M	58
Western Australia - Wheat Belt	Employee	7875	F	875
Western Australia - Wheat Belt	Employee	7875	M	396
Western Australia - Wheat Belt	Employee	15750	F	1047
Western Australia - Wheat Belt	Employee	15750	M	353
Western Australia - Wheat Belt	Employee	21000	F	1291
Western Australia - Wheat Belt	Employee	21000	M	513
Western Australia - Wheat Belt	Employee	26250	F	1627
Western Australia - Wheat Belt	Employee	26250	M	618
Western Australia - Wheat Belt	Employee	34125	F	2505
Western Australia - Wheat Belt	Employee	34125	M	1207
Western Australia - Wheat Belt	Employee	42000	F	2676
Western Australia - Wheat Belt	Employee	42000	M	1733
Western Australia - Wheat Belt	Employee	52500	F	2706
Western Australia - Wheat Belt	Employee	52500	M	2525
Western Australia - Wheat Belt	Employee	65625	F	2355
Western Australia - Wheat Belt	Employee	65625	M	3002
Western Australia - Wheat Belt	Employee	78750	F	1368
Western Australia - Wheat Belt	Employee	78750	M	2070
Western Australia - Wheat Belt	Employee	91875	F	1113
Western Australia - Wheat Belt	Employee	91875	M	2008
Western Australia - Wheat Belt	Employee	105000	F	827
Western Australia - Wheat Belt	Employee	105000	M	1632
Western Australia - Wheat Belt	Employee	157500	F	831
Western Australia - Wheat Belt	Employee	157500	M	2902
Western Australia - Wheat Belt	Employee	Inf	F	183
Western Australia - Wheat Belt	Employee	Inf	M	804
Western Australia - Wheat Belt	Owner managers of incorporated enterprises	0	F	13
Western Australia - Wheat Belt	Owner managers of incorporated enterprises	0	M	24
Western Australia - Wheat Belt	Owner managers of incorporated enterprises	7875	F	23
Western Australia - Wheat Belt	Owner managers of incorporated enterprises	7875	M	29
Western Australia - Wheat Belt	Owner managers of incorporated enterprises	15750	F	43
Western Australia - Wheat Belt	Owner managers of incorporated enterprises	15750	M	50
Western Australia - Wheat Belt	Owner managers of incorporated enterprises	21000	F	50
Western Australia - Wheat Belt	Owner managers of incorporated enterprises	21000	M	67
Western Australia - Wheat Belt	Owner managers of incorporated enterprises	26250	F	77
Western Australia - Wheat Belt	Owner managers of incorporated enterprises	26250	M	103
Western Australia - Wheat Belt	Owner managers of incorporated enterprises	34125	F	114
Western Australia - Wheat Belt	Owner managers of incorporated enterprises	34125	M	204
Western Australia - Wheat Belt	Owner managers of incorporated enterprises	42000	F	117
Western Australia - Wheat Belt	Owner managers of incorporated enterprises	42000	M	232
Western Australia - Wheat Belt	Owner managers of incorporated enterprises	52500	F	119
Western Australia - Wheat Belt	Owner managers of incorporated enterprises	52500	M	308
Western Australia - Wheat Belt	Owner managers of incorporated enterprises	65625	F	163
Western Australia - Wheat Belt	Owner managers of incorporated enterprises	65625	M	390
Western Australia - Wheat Belt	Owner managers of incorporated enterprises	78750	F	154
Western Australia - Wheat Belt	Owner managers of incorporated enterprises	78750	M	319
Western Australia - Wheat Belt	Owner managers of incorporated enterprises	91875	F	119
Western Australia - Wheat Belt	Owner managers of incorporated enterprises	91875	M	350
Western Australia - Wheat Belt	Owner managers of incorporated enterprises	105000	F	78
Western Australia - Wheat Belt	Owner managers of incorporated enterprises	105000	M	199
Western Australia - Wheat Belt	Owner managers of incorporated enterprises	157500	F	111
Western Australia - Wheat Belt	Owner managers of incorporated enterprises	157500	M	318
Western Australia - Wheat Belt	Owner managers of incorporated enterprises	Inf	F	134
Western Australia - Wheat Belt	Owner managers of incorporated enterprises	Inf	M	368
Western Australia - Wheat Belt	Owner managers of unincorporated enterprises	0	F	47
Western Australia - Wheat Belt	Owner managers of unincorporated enterprises	0	M	77
Western Australia - Wheat Belt	Owner managers of unincorporated enterprises	7875	F	115
Western Australia - Wheat Belt	Owner managers of unincorporated enterprises	7875	M	70
Western Australia - Wheat Belt	Owner managers of unincorporated enterprises	15750	F	174
Western Australia - Wheat Belt	Owner managers of unincorporated enterprises	15750	M	158
Western Australia - Wheat Belt	Owner managers of unincorporated enterprises	21000	F	198
Western Australia - Wheat Belt	Owner managers of unincorporated enterprises	21000	M	233
Western Australia - Wheat Belt	Owner managers of unincorporated enterprises	26250	F	229
Western Australia - Wheat Belt	Owner managers of unincorporated enterprises	26250	M	283
Western Australia - Wheat Belt	Owner managers of unincorporated enterprises	34125	F	276
Western Australia - Wheat Belt	Owner managers of unincorporated enterprises	34125	M	479
Western Australia - Wheat Belt	Owner managers of unincorporated enterprises	42000	F	258
Western Australia - Wheat Belt	Owner managers of unincorporated enterprises	42000	M	523
Western Australia - Wheat Belt	Owner managers of unincorporated enterprises	52500	F	263
Western Australia - Wheat Belt	Owner managers of unincorporated enterprises	52500	M	591
Western Australia - Wheat Belt	Owner managers of unincorporated enterprises	65625	F	264
Western Australia - Wheat Belt	Owner managers of unincorporated enterprises	65625	M	634
Western Australia - Wheat Belt	Owner managers of unincorporated enterprises	78750	F	199
Western Australia - Wheat Belt	Owner managers of unincorporated enterprises	78750	M	480
Western Australia - Wheat Belt	Owner managers of unincorporated enterprises	91875	F	170
Western Australia - Wheat Belt	Owner managers of unincorporated enterprises	91875	M	422
Western Australia - Wheat Belt	Owner managers of unincorporated enterprises	105000	F	84
Western Australia - Wheat Belt	Owner managers of unincorporated enterprises	105000	M	244
Western Australia - Wheat Belt	Owner managers of unincorporated enterprises	157500	F	137
Western Australia - Wheat Belt	Owner managers of unincorporated enterprises	157500	M	345
Western Australia - Wheat Belt	Owner managers of unincorporated enterprises	Inf	F	139
Western Australia - Wheat Belt	Owner managers of unincorporated enterprises	Inf	M	313
Western Australia - Wheat Belt	Status in employment not stated	0	F	5
Western Australia - Wheat Belt	Status in employment not stated	0	M	13
Western Australia - Wheat Belt	Status in employment not stated	7875	F	21
Western Australia - Wheat Belt	Status in employment not stated	7875	M	12
Western Australia - Wheat Belt	Status in employment not stated	15750	F	20
Western Australia - Wheat Belt	Status in employment not stated	15750	M	18
Western Australia - Wheat Belt	Status in employment not stated	21000	F	37
Western Australia - Wheat Belt	Status in employment not stated	21000	M	33
Western Australia - Wheat Belt	Status in employment not stated	26250	F	27
Western Australia - Wheat Belt	Status in employment not stated	26250	M	34
Western Australia - Wheat Belt	Status in employment not stated	34125	F	42
Western Australia - Wheat Belt	Status in employment not stated	34125	M	39
Western Australia - Wheat Belt	Status in employment not stated	42000	F	44
Western Australia - Wheat Belt	Status in employment not stated	42000	M	53
Western Australia - Wheat Belt	Status in employment not stated	52500	F	33
Western Australia - Wheat Belt	Status in employment not stated	52500	M	67
Western Australia - Wheat Belt	Status in employment not stated	65625	F	32
Western Australia - Wheat Belt	Status in employment not stated	65625	M	53
Western Australia - Wheat Belt	Status in employment not stated	78750	F	8
Western Australia - Wheat Belt	Status in employment not stated	78750	M	38
Western Australia - Wheat Belt	Status in employment not stated	91875	F	19
Western Australia - Wheat Belt	Status in employment not stated	91875	M	27
Western Australia - Wheat Belt	Status in employment not stated	105000	F	3
Western Australia - Wheat Belt	Status in employment not stated	105000	M	20
Western Australia - Wheat Belt	Status in employment not stated	157500	F	12
Western Australia - Wheat Belt	Status in employment not stated	157500	M	29
Western Australia - Wheat Belt	Status in employment not stated	Inf	F	9
Western Australia - Wheat Belt	Status in employment not stated	Inf	M	22
Western Australia - Outback (North)	Contributing family workers	0	F	43
Western Australia - Outback (North)	Contributing family workers	0	M	31
Western Australia - Outback (North)	Contributing family workers	7875	F	19
Western Australia - Outback (North)	Contributing family workers	7875	M	8
Western Australia - Outback (North)	Contributing family workers	15750	F	26
Western Australia - Outback (North)	Contributing family workers	15750	M	14
Western Australia - Outback (North)	Contributing family workers	21000	F	13
Western Australia - Outback (North)	Contributing family workers	21000	M	3
Western Australia - Outback (North)	Contributing family workers	26250	F	15
Western Australia - Outback (North)	Contributing family workers	26250	M	14
Western Australia - Outback (North)	Contributing family workers	34125	F	18
Western Australia - Outback (North)	Contributing family workers	34125	M	15
Western Australia - Outback (North)	Contributing family workers	42000	F	13
Western Australia - Outback (North)	Contributing family workers	42000	M	4
Western Australia - Outback (North)	Contributing family workers	52500	F	14
Western Australia - Outback (North)	Contributing family workers	52500	M	12
Western Australia - Outback (North)	Contributing family workers	65625	F	11
Western Australia - Outback (North)	Contributing family workers	65625	M	11
Western Australia - Outback (North)	Contributing family workers	78750	F	9
Western Australia - Outback (North)	Contributing family workers	78750	M	3
Western Australia - Outback (North)	Contributing family workers	91875	F	5
Western Australia - Outback (North)	Contributing family workers	91875	M	6
Western Australia - Outback (North)	Contributing family workers	105000	F	4
Western Australia - Outback (North)	Contributing family workers	105000	M	11
Western Australia - Outback (North)	Contributing family workers	157500	F	7
Western Australia - Outback (North)	Contributing family workers	157500	M	15
Western Australia - Outback (North)	Contributing family workers	Inf	F	8
Western Australia - Outback (North)	Contributing family workers	Inf	M	6
Western Australia - Outback (North)	Employee	0	F	94
Western Australia - Outback (North)	Employee	0	M	130
Western Australia - Outback (North)	Employee	7875	F	416
Western Australia - Outback (North)	Employee	7875	M	302
Western Australia - Outback (North)	Employee	15750	F	530
Western Australia - Outback (North)	Employee	15750	M	316
Western Australia - Outback (North)	Employee	21000	F	503
Western Australia - Outback (North)	Employee	21000	M	305
Western Australia - Outback (North)	Employee	26250	F	632
Western Australia - Outback (North)	Employee	26250	M	343
Western Australia - Outback (North)	Employee	34125	F	1127
Western Australia - Outback (North)	Employee	34125	M	580
Western Australia - Outback (North)	Employee	42000	F	1503
Western Australia - Outback (North)	Employee	42000	M	863
Western Australia - Outback (North)	Employee	52500	F	1958
Western Australia - Outback (North)	Employee	52500	M	1471
Western Australia - Outback (North)	Employee	65625	F	2673
Western Australia - Outback (North)	Employee	65625	M	2531
Western Australia - Outback (North)	Employee	78750	F	2211
Western Australia - Outback (North)	Employee	78750	M	2864
Western Australia - Outback (North)	Employee	91875	F	1966
Western Australia - Outback (North)	Employee	91875	M	3802
Western Australia - Outback (North)	Employee	105000	F	1663
Western Australia - Outback (North)	Employee	105000	M	4752
Western Australia - Outback (North)	Employee	157500	F	2915
Western Australia - Outback (North)	Employee	157500	M	16546
Western Australia - Outback (North)	Employee	Inf	F	954
Western Australia - Outback (North)	Employee	Inf	M	15311
Western Australia - Outback (North)	Owner managers of incorporated enterprises	0	F	9
Western Australia - Outback (North)	Owner managers of incorporated enterprises	0	M	3
Western Australia - Outback (North)	Owner managers of incorporated enterprises	7875	F	3
Western Australia - Outback (North)	Owner managers of incorporated enterprises	7875	M	8
Western Australia - Outback (North)	Owner managers of incorporated enterprises	15750	F	14
Western Australia - Outback (North)	Owner managers of incorporated enterprises	15750	M	19
Western Australia - Outback (North)	Owner managers of incorporated enterprises	21000	F	17
Western Australia - Outback (North)	Owner managers of incorporated enterprises	21000	M	19
Western Australia - Outback (North)	Owner managers of incorporated enterprises	26250	F	10
Western Australia - Outback (North)	Owner managers of incorporated enterprises	26250	M	22
Western Australia - Outback (North)	Owner managers of incorporated enterprises	34125	F	33
Western Australia - Outback (North)	Owner managers of incorporated enterprises	34125	M	26
Western Australia - Outback (North)	Owner managers of incorporated enterprises	42000	F	41
Western Australia - Outback (North)	Owner managers of incorporated enterprises	42000	M	49
Western Australia - Outback (North)	Owner managers of incorporated enterprises	52500	F	38
Western Australia - Outback (North)	Owner managers of incorporated enterprises	52500	M	87
Western Australia - Outback (North)	Owner managers of incorporated enterprises	65625	F	70
Western Australia - Outback (North)	Owner managers of incorporated enterprises	65625	M	149
Western Australia - Outback (North)	Owner managers of incorporated enterprises	78750	F	56
Western Australia - Outback (North)	Owner managers of incorporated enterprises	78750	M	139
Western Australia - Outback (North)	Owner managers of incorporated enterprises	91875	F	62
Western Australia - Outback (North)	Owner managers of incorporated enterprises	91875	M	140
Western Australia - Outback (North)	Owner managers of incorporated enterprises	105000	F	37
Western Australia - Outback (North)	Owner managers of incorporated enterprises	105000	M	99
Western Australia - Outback (North)	Owner managers of incorporated enterprises	157500	F	48
Western Australia - Outback (North)	Owner managers of incorporated enterprises	157500	M	177
Western Australia - Outback (North)	Owner managers of incorporated enterprises	Inf	F	60
Western Australia - Outback (North)	Owner managers of incorporated enterprises	Inf	M	312
Western Australia - Outback (North)	Owner managers of unincorporated enterprises	0	F	15
Western Australia - Outback (North)	Owner managers of unincorporated enterprises	0	M	11
Western Australia - Outback (North)	Owner managers of unincorporated enterprises	7875	F	30
Western Australia - Outback (North)	Owner managers of unincorporated enterprises	7875	M	3
Western Australia - Outback (North)	Owner managers of unincorporated enterprises	15750	F	52
Western Australia - Outback (North)	Owner managers of unincorporated enterprises	15750	M	31
Western Australia - Outback (North)	Owner managers of unincorporated enterprises	21000	F	40
Western Australia - Outback (North)	Owner managers of unincorporated enterprises	21000	M	31
Western Australia - Outback (North)	Owner managers of unincorporated enterprises	26250	F	42
Western Australia - Outback (North)	Owner managers of unincorporated enterprises	26250	M	28
Western Australia - Outback (North)	Owner managers of unincorporated enterprises	34125	F	57
Western Australia - Outback (North)	Owner managers of unincorporated enterprises	34125	M	46
Western Australia - Outback (North)	Owner managers of unincorporated enterprises	42000	F	52
Western Australia - Outback (North)	Owner managers of unincorporated enterprises	42000	M	50
Western Australia - Outback (North)	Owner managers of unincorporated enterprises	52500	F	52
Western Australia - Outback (North)	Owner managers of unincorporated enterprises	52500	M	73
Western Australia - Outback (North)	Owner managers of unincorporated enterprises	65625	F	67
Western Australia - Outback (North)	Owner managers of unincorporated enterprises	65625	M	96
Western Australia - Outback (North)	Owner managers of unincorporated enterprises	78750	F	40
Western Australia - Outback (North)	Owner managers of unincorporated enterprises	78750	M	58
Western Australia - Outback (North)	Owner managers of unincorporated enterprises	91875	F	26
Western Australia - Outback (North)	Owner managers of unincorporated enterprises	91875	M	65
Western Australia - Outback (North)	Owner managers of unincorporated enterprises	105000	F	27
Western Australia - Outback (North)	Owner managers of unincorporated enterprises	105000	M	71
Western Australia - Outback (North)	Owner managers of unincorporated enterprises	157500	F	44
Western Australia - Outback (North)	Owner managers of unincorporated enterprises	157500	M	96
Western Australia - Outback (North)	Owner managers of unincorporated enterprises	Inf	F	33
Western Australia - Outback (North)	Owner managers of unincorporated enterprises	Inf	M	120
Western Australia - Outback (North)	Status in employment not stated	0	F	8
Western Australia - Outback (North)	Status in employment not stated	0	M	8
Western Australia - Outback (North)	Status in employment not stated	7875	F	12
Western Australia - Outback (North)	Status in employment not stated	7875	M	13
Western Australia - Outback (North)	Status in employment not stated	15750	F	16
Western Australia - Outback (North)	Status in employment not stated	15750	M	8
Western Australia - Outback (North)	Status in employment not stated	21000	F	11
Western Australia - Outback (North)	Status in employment not stated	21000	M	3
Western Australia - Outback (North)	Status in employment not stated	26250	F	7
Western Australia - Outback (North)	Status in employment not stated	26250	M	7
Western Australia - Outback (North)	Status in employment not stated	34125	F	22
Western Australia - Outback (North)	Status in employment not stated	34125	M	30
Western Australia - Outback (North)	Status in employment not stated	42000	F	18
Western Australia - Outback (North)	Status in employment not stated	42000	M	17
Western Australia - Outback (North)	Status in employment not stated	52500	F	25
Western Australia - Outback (North)	Status in employment not stated	52500	M	22
Western Australia - Outback (North)	Status in employment not stated	65625	F	37
Western Australia - Outback (North)	Status in employment not stated	65625	M	38
Western Australia - Outback (North)	Status in employment not stated	78750	F	18
Western Australia - Outback (North)	Status in employment not stated	78750	M	20
Western Australia - Outback (North)	Status in employment not stated	91875	F	16
Western Australia - Outback (North)	Status in employment not stated	91875	M	28
Western Australia - Outback (North)	Status in employment not stated	105000	F	11
Western Australia - Outback (North)	Status in employment not stated	105000	M	49
Western Australia - Outback (North)	Status in employment not stated	157500	F	12
Western Australia - Outback (North)	Status in employment not stated	157500	M	81
Western Australia - Outback (North)	Status in employment not stated	Inf	F	4
Western Australia - Outback (North)	Status in employment not stated	Inf	M	68
Western Australia - Outback (South)	Contributing family workers	0	F	150
Western Australia - Outback (South)	Contributing family workers	0	M	110
Western Australia - Outback (South)	Contributing family workers	7875	F	56
Western Australia - Outback (South)	Contributing family workers	7875	M	45
Western Australia - Outback (South)	Contributing family workers	15750	F	48
Western Australia - Outback (South)	Contributing family workers	15750	M	42
Western Australia - Outback (South)	Contributing family workers	21000	F	44
Western Australia - Outback (South)	Contributing family workers	21000	M	43
Western Australia - Outback (South)	Contributing family workers	26250	F	36
Western Australia - Outback (South)	Contributing family workers	26250	M	56
Western Australia - Outback (South)	Contributing family workers	34125	F	55
Western Australia - Outback (South)	Contributing family workers	34125	M	66
Western Australia - Outback (South)	Contributing family workers	42000	F	37
Western Australia - Outback (South)	Contributing family workers	42000	M	30
Western Australia - Outback (South)	Contributing family workers	52500	F	41
Western Australia - Outback (South)	Contributing family workers	52500	M	51
Western Australia - Outback (South)	Contributing family workers	65625	F	48
Western Australia - Outback (South)	Contributing family workers	65625	M	55
Western Australia - Outback (South)	Contributing family workers	78750	F	29
Western Australia - Outback (South)	Contributing family workers	78750	M	27
Western Australia - Outback (South)	Contributing family workers	91875	F	32
Western Australia - Outback (South)	Contributing family workers	91875	M	25
Western Australia - Outback (South)	Contributing family workers	105000	F	11
Western Australia - Outback (South)	Contributing family workers	105000	M	24
Western Australia - Outback (South)	Contributing family workers	157500	F	18
Western Australia - Outback (South)	Contributing family workers	157500	M	23
Western Australia - Outback (South)	Contributing family workers	Inf	F	30
Western Australia - Outback (South)	Contributing family workers	Inf	M	35
Western Australia - Outback (South)	Employee	0	F	96
Western Australia - Outback (South)	Employee	0	M	70
Western Australia - Outback (South)	Employee	7875	F	932
Western Australia - Outback (South)	Employee	7875	M	504
Western Australia - Outback (South)	Employee	15750	F	1007
Western Australia - Outback (South)	Employee	15750	M	351
Western Australia - Outback (South)	Employee	21000	F	1135
Western Australia - Outback (South)	Employee	21000	M	372
Western Australia - Outback (South)	Employee	26250	F	1422
Western Australia - Outback (South)	Employee	26250	M	535
Western Australia - Outback (South)	Employee	34125	F	2259
Western Australia - Outback (South)	Employee	34125	M	933
Western Australia - Outback (South)	Employee	42000	F	2579
Western Australia - Outback (South)	Employee	42000	M	1323
Western Australia - Outback (South)	Employee	52500	F	2599
Western Australia - Outback (South)	Employee	52500	M	1971
Western Australia - Outback (South)	Employee	65625	F	2590
Western Australia - Outback (South)	Employee	65625	M	2746
Western Australia - Outback (South)	Employee	78750	F	1893
Western Australia - Outback (South)	Employee	78750	M	2479
Western Australia - Outback (South)	Employee	91875	F	1560
Western Australia - Outback (South)	Employee	91875	M	3143
Western Australia - Outback (South)	Employee	105000	F	1084
Western Australia - Outback (South)	Employee	105000	M	3363
Western Australia - Outback (South)	Employee	157500	F	1287
Western Australia - Outback (South)	Employee	157500	M	7883
Western Australia - Outback (South)	Employee	Inf	F	251
Western Australia - Outback (South)	Employee	Inf	M	2699
Western Australia - Outback (South)	Owner managers of incorporated enterprises	0	F	9
Western Australia - Outback (South)	Owner managers of incorporated enterprises	0	M	19
Western Australia - Outback (South)	Owner managers of incorporated enterprises	7875	F	12
Western Australia - Outback (South)	Owner managers of incorporated enterprises	7875	M	13
Western Australia - Outback (South)	Owner managers of incorporated enterprises	15750	F	27
Western Australia - Outback (South)	Owner managers of incorporated enterprises	15750	M	20
Western Australia - Outback (South)	Owner managers of incorporated enterprises	21000	F	38
Western Australia - Outback (South)	Owner managers of incorporated enterprises	21000	M	40
Western Australia - Outback (South)	Owner managers of incorporated enterprises	26250	F	50
Western Australia - Outback (South)	Owner managers of incorporated enterprises	26250	M	43
Western Australia - Outback (South)	Owner managers of incorporated enterprises	34125	F	88
Western Australia - Outback (South)	Owner managers of incorporated enterprises	34125	M	112
Western Australia - Outback (South)	Owner managers of incorporated enterprises	42000	F	100
Western Australia - Outback (South)	Owner managers of incorporated enterprises	42000	M	117
Western Australia - Outback (South)	Owner managers of incorporated enterprises	52500	F	86
Western Australia - Outback (South)	Owner managers of incorporated enterprises	52500	M	169
Western Australia - Outback (South)	Owner managers of incorporated enterprises	65625	F	129
Western Australia - Outback (South)	Owner managers of incorporated enterprises	65625	M	244
Western Australia - Outback (South)	Owner managers of incorporated enterprises	78750	F	93
Western Australia - Outback (South)	Owner managers of incorporated enterprises	78750	M	219
Western Australia - Outback (South)	Owner managers of incorporated enterprises	91875	F	101
Western Australia - Outback (South)	Owner managers of incorporated enterprises	91875	M	254
Western Australia - Outback (South)	Owner managers of incorporated enterprises	105000	F	67
Western Australia - Outback (South)	Owner managers of incorporated enterprises	105000	M	165
Western Australia - Outback (South)	Owner managers of incorporated enterprises	157500	F	80
Western Australia - Outback (South)	Owner managers of incorporated enterprises	157500	M	278
Western Australia - Outback (South)	Owner managers of incorporated enterprises	Inf	F	101
Western Australia - Outback (South)	Owner managers of incorporated enterprises	Inf	M	345
Western Australia - Outback (South)	Owner managers of unincorporated enterprises	0	F	35
Western Australia - Outback (South)	Owner managers of unincorporated enterprises	0	M	47
Western Australia - Outback (South)	Owner managers of unincorporated enterprises	7875	F	62
Western Australia - Outback (South)	Owner managers of unincorporated enterprises	7875	M	22
Western Australia - Outback (South)	Owner managers of unincorporated enterprises	15750	F	104
Western Australia - Outback (South)	Owner managers of unincorporated enterprises	15750	M	82
Western Australia - Outback (South)	Owner managers of unincorporated enterprises	21000	F	144
Western Australia - Outback (South)	Owner managers of unincorporated enterprises	21000	M	102
Western Australia - Outback (South)	Owner managers of unincorporated enterprises	26250	F	123
Western Australia - Outback (South)	Owner managers of unincorporated enterprises	26250	M	123
Western Australia - Outback (South)	Owner managers of unincorporated enterprises	34125	F	167
Western Australia - Outback (South)	Owner managers of unincorporated enterprises	34125	M	197
Western Australia - Outback (South)	Owner managers of unincorporated enterprises	42000	F	143
Western Australia - Outback (South)	Owner managers of unincorporated enterprises	42000	M	187
Western Australia - Outback (South)	Owner managers of unincorporated enterprises	52500	F	160
Western Australia - Outback (South)	Owner managers of unincorporated enterprises	52500	M	265
Western Australia - Outback (South)	Owner managers of unincorporated enterprises	65625	F	185
Western Australia - Outback (South)	Owner managers of unincorporated enterprises	65625	M	314
Western Australia - Outback (South)	Owner managers of unincorporated enterprises	78750	F	88
Western Australia - Outback (South)	Owner managers of unincorporated enterprises	78750	M	264
Western Australia - Outback (South)	Owner managers of unincorporated enterprises	91875	F	86
