SA4_NAME16	CountryOfBirth	Sex	workers
Richmond - Tweed	USA	F	255
Richmond - Tweed	USA	M	208
Richmond - Tweed	VNM	F	56
Richmond - Tweed	VNM	M	38
Richmond - Tweed	ZWE	F	46
Richmond - Tweed	ZWE	M	40
Riverina		F	1342
Riverina		M	1656
Riverina	AUS	F	28158
Riverina	AUS	M	30420
Riverina	CAN	F	49
Riverina	CAN	M	34
Riverina	CHN	F	150
Riverina	CHN	M	166
Riverina	HRV	F	4
Riverina	HRV	M	8
Riverina	EGY	F	27
Riverina	EGY	M	41
Riverina	FJI	F	71
Riverina	FJI	M	96
Riverina	MKD	F	8
Riverina	DEU	F	41
Riverina	DEU	M	68
Riverina	GRC	F	3
Riverina	GRC	M	6
Riverina	HKG	F	41
Riverina	HKG	M	48
Riverina	IND	F	460
Riverina	IND	M	649
Riverina	IDN	F	21
Riverina	IDN	M	6
Riverina	IRN	F	13
Riverina	IRN	M	38
Riverina	IRQ	F	4
Riverina	IRQ	M	11
Riverina	IRL	F	38
Riverina	IRL	M	49
Riverina	ITA	F	104
Riverina	ITA	M	221
Riverina	JPN	F	20
Riverina	JPN	M	11
Riverina	LBN	F	3
Riverina	LBN	M	12
Riverina	MYS	F	61
Riverina	MYS	M	87
Riverina	MLT	F	3
Riverina	MLT	M	6
Riverina	NLD	F	36
Riverina	NLD	M	53
Riverina	NZL	F	378
Riverina	NZL	M	484
Riverina	PAK	F	19
Riverina	PAK	M	83
Riverina	PHL	F	280
Riverina	PHL	M	276
Riverina	POL	F	11
Riverina	POL	M	11
Riverina	SGP	F	16
Riverina	SGP	M	7
Riverina	ZAF	F	146
Riverina	ZAF	M	195
Riverina	KOR	F	46
Riverina	KOR	M	49
Riverina	LKA	F	38
Riverina	LKA	M	93
Riverina	THA	F	60
Riverina	THA	M	18
Riverina	TUR	F	3
Riverina	TUR	M	24
Riverina	GBR	F	502
Riverina	GBR	M	590
Riverina	USA	F	77
Riverina	USA	M	50
Riverina	VNM	F	32
Riverina	VNM	M	34
Riverina	ZWE	F	61
Riverina	ZWE	M	49
Southern Highlands and Shoalhaven		F	1020
Southern Highlands and Shoalhaven		M	1035
Southern Highlands and Shoalhaven	AUS	F	22108
Southern Highlands and Shoalhaven	AUS	M	21136
Southern Highlands and Shoalhaven	CAN	F	71
Southern Highlands and Shoalhaven	CAN	M	47
Southern Highlands and Shoalhaven	CHN	F	124
Southern Highlands and Shoalhaven	CHN	M	100
Southern Highlands and Shoalhaven	HRV	F	15
Southern Highlands and Shoalhaven	HRV	M	15
Southern Highlands and Shoalhaven	EGY	F	13
Southern Highlands and Shoalhaven	EGY	M	27
Southern Highlands and Shoalhaven	FJI	F	32
Southern Highlands and Shoalhaven	FJI	M	29
Southern Highlands and Shoalhaven	MKD	F	13
Southern Highlands and Shoalhaven	MKD	M	16
Southern Highlands and Shoalhaven	DEU	F	97
Southern Highlands and Shoalhaven	DEU	M	80
Southern Highlands and Shoalhaven	GRC	F	19
Southern Highlands and Shoalhaven	GRC	M	25
Southern Highlands and Shoalhaven	HKG	F	23
Southern Highlands and Shoalhaven	HKG	M	25
Southern Highlands and Shoalhaven	IND	F	122
Southern Highlands and Shoalhaven	IND	M	187
Southern Highlands and Shoalhaven	IDN	F	24
Southern Highlands and Shoalhaven	IDN	M	25
Southern Highlands and Shoalhaven	IRN	F	11
Southern Highlands and Shoalhaven	IRN	M	20
Southern Highlands and Shoalhaven	IRQ	F	10
Southern Highlands and Shoalhaven	IRQ	M	10
Southern Highlands and Shoalhaven	IRL	F	64
Southern Highlands and Shoalhaven	IRL	M	68
Southern Highlands and Shoalhaven	ITA	F	36
Southern Highlands and Shoalhaven	ITA	M	72
Southern Highlands and Shoalhaven	JPN	F	25
Southern Highlands and Shoalhaven	JPN	M	12
Southern Highlands and Shoalhaven	LBN	F	9
Southern Highlands and Shoalhaven	LBN	M	21
Southern Highlands and Shoalhaven	MYS	F	30
Southern Highlands and Shoalhaven	MYS	M	43
Southern Highlands and Shoalhaven	MLT	F	15
Southern Highlands and Shoalhaven	MLT	M	21
Southern Highlands and Shoalhaven	NLD	F	54
Southern Highlands and Shoalhaven	NLD	M	66
Southern Highlands and Shoalhaven	NZL	F	444
Southern Highlands and Shoalhaven	NZL	M	431
Southern Highlands and Shoalhaven	PAK	F	3
Southern Highlands and Shoalhaven	PAK	M	18
Southern Highlands and Shoalhaven	PHL	F	161
Southern Highlands and Shoalhaven	PHL	M	73
Southern Highlands and Shoalhaven	POL	F	28
Southern Highlands and Shoalhaven	POL	M	24
Southern Highlands and Shoalhaven	SGP	F	22
Southern Highlands and Shoalhaven	SGP	M	16
Southern Highlands and Shoalhaven	ZAF	F	115
Southern Highlands and Shoalhaven	ZAF	M	99
Southern Highlands and Shoalhaven	KOR	F	21
Southern Highlands and Shoalhaven	KOR	M	38
Southern Highlands and Shoalhaven	LKA	F	20
Southern Highlands and Shoalhaven	LKA	M	22
Southern Highlands and Shoalhaven	THA	F	65
Southern Highlands and Shoalhaven	THA	M	32
Southern Highlands and Shoalhaven	TUR	F	3
Southern Highlands and Shoalhaven	TUR	M	11
Southern Highlands and Shoalhaven	GBR	F	1318
Southern Highlands and Shoalhaven	GBR	M	1275
Southern Highlands and Shoalhaven	USA	F	109
Southern Highlands and Shoalhaven	USA	M	86
Southern Highlands and Shoalhaven	VNM	F	48
Southern Highlands and Shoalhaven	VNM	M	41
Southern Highlands and Shoalhaven	ZWE	F	18
Southern Highlands and Shoalhaven	ZWE	M	23
Sydney - Baulkham Hills and Hawkesbury		F	2424
Sydney - Baulkham Hills and Hawkesbury		M	2575
Sydney - Baulkham Hills and Hawkesbury	AUS	F	26297
Sydney - Baulkham Hills and Hawkesbury	AUS	M	24496
Sydney - Baulkham Hills and Hawkesbury	CAN	F	98
Sydney - Baulkham Hills and Hawkesbury	CAN	M	82
Sydney - Baulkham Hills and Hawkesbury	CHN	F	1314
Sydney - Baulkham Hills and Hawkesbury	CHN	M	1280
Sydney - Baulkham Hills and Hawkesbury	HRV	F	84
Sydney - Baulkham Hills and Hawkesbury	HRV	M	84
Sydney - Baulkham Hills and Hawkesbury	EGY	F	111
Sydney - Baulkham Hills and Hawkesbury	EGY	M	118
Sydney - Baulkham Hills and Hawkesbury	FJI	F	343
Sydney - Baulkham Hills and Hawkesbury	FJI	M	317
Sydney - Baulkham Hills and Hawkesbury	MKD	F	30
Sydney - Baulkham Hills and Hawkesbury	MKD	M	37
Sydney - Baulkham Hills and Hawkesbury	DEU	F	149
Sydney - Baulkham Hills and Hawkesbury	DEU	M	139
Sydney - Baulkham Hills and Hawkesbury	GRC	F	34
Sydney - Baulkham Hills and Hawkesbury	GRC	M	54
Sydney - Baulkham Hills and Hawkesbury	HKG	F	330
Sydney - Baulkham Hills and Hawkesbury	HKG	M	357
Sydney - Baulkham Hills and Hawkesbury	IND	F	1584
Sydney - Baulkham Hills and Hawkesbury	IND	M	2020
Sydney - Baulkham Hills and Hawkesbury	IDN	F	219
Sydney - Baulkham Hills and Hawkesbury	IDN	M	164
Sydney - Baulkham Hills and Hawkesbury	IRN	F	301
Sydney - Baulkham Hills and Hawkesbury	IRN	M	330
Sydney - Baulkham Hills and Hawkesbury	IRQ	F	72
Sydney - Baulkham Hills and Hawkesbury	IRQ	M	137
Sydney - Baulkham Hills and Hawkesbury	IRL	F	145
Sydney - Baulkham Hills and Hawkesbury	IRL	M	270
Sydney - Baulkham Hills and Hawkesbury	ITA	F	157
Sydney - Baulkham Hills and Hawkesbury	ITA	M	269
Sydney - Baulkham Hills and Hawkesbury	JPN	F	58
Sydney - Baulkham Hills and Hawkesbury	JPN	M	43
Sydney - Baulkham Hills and Hawkesbury	LBN	F	189
Sydney - Baulkham Hills and Hawkesbury	LBN	M	326
Sydney - Baulkham Hills and Hawkesbury	MYS	F	319
Sydney - Baulkham Hills and Hawkesbury	MYS	M	268
Sydney - Baulkham Hills and Hawkesbury	MLT	F	104
Sydney - Baulkham Hills and Hawkesbury	MLT	M	120
Sydney - Baulkham Hills and Hawkesbury	NLD	F	68
Sydney - Baulkham Hills and Hawkesbury	NLD	M	93
Sydney - Baulkham Hills and Hawkesbury	NZL	F	800
Sydney - Baulkham Hills and Hawkesbury	NZL	M	832
Sydney - Baulkham Hills and Hawkesbury	PAK	F	136
Sydney - Baulkham Hills and Hawkesbury	PAK	M	260
Sydney - Baulkham Hills and Hawkesbury	PHL	F	1079
Sydney - Baulkham Hills and Hawkesbury	PHL	M	822
Sydney - Baulkham Hills and Hawkesbury	POL	F	128
Sydney - Baulkham Hills and Hawkesbury	POL	M	112
Sydney - Baulkham Hills and Hawkesbury	SGP	F	102
Sydney - Baulkham Hills and Hawkesbury	SGP	M	93
Sydney - Baulkham Hills and Hawkesbury	ZAF	F	640
Sydney - Baulkham Hills and Hawkesbury	ZAF	M	563
Sydney - Baulkham Hills and Hawkesbury	KOR	F	432
Sydney - Baulkham Hills and Hawkesbury	KOR	M	476
Sydney - Baulkham Hills and Hawkesbury	LKA	F	453
Sydney - Baulkham Hills and Hawkesbury	LKA	M	468
Sydney - Baulkham Hills and Hawkesbury	THA	F	188
Sydney - Baulkham Hills and Hawkesbury	THA	M	113
Sydney - Baulkham Hills and Hawkesbury	TUR	F	68
Sydney - Baulkham Hills and Hawkesbury	TUR	M	86
Sydney - Baulkham Hills and Hawkesbury	GBR	F	1643
Sydney - Baulkham Hills and Hawkesbury	GBR	M	1734
Sydney - Baulkham Hills and Hawkesbury	USA	F	247
Sydney - Baulkham Hills and Hawkesbury	USA	M	213
Sydney - Baulkham Hills and Hawkesbury	VNM	F	300
Sydney - Baulkham Hills and Hawkesbury	VNM	M	292
Sydney - Baulkham Hills and Hawkesbury	ZWE	F	77
Sydney - Baulkham Hills and Hawkesbury	ZWE	M	72
Sydney - Blacktown		F	3818
Sydney - Blacktown		M	5500
Sydney - Blacktown	AUS	F	27072
Sydney - Blacktown	AUS	M	34827
Sydney - Blacktown	CAN	F	59
Sydney - Blacktown	CAN	M	71
Sydney - Blacktown	CHN	F	1085
Sydney - Blacktown	CHN	M	1342
Sydney - Blacktown	HRV	F	145
Sydney - Blacktown	HRV	M	166
Sydney - Blacktown	EGY	F	235
Sydney - Blacktown	EGY	M	302
Sydney - Blacktown	FJI	F	908
Sydney - Blacktown	FJI	M	1111
Sydney - Blacktown	MKD	F	43
Sydney - Blacktown	MKD	M	88
Sydney - Blacktown	DEU	F	123
Sydney - Blacktown	DEU	M	142
Sydney - Blacktown	GRC	F	38
Sydney - Blacktown	GRC	M	83
Sydney - Blacktown	HKG	F	201
Sydney - Blacktown	HKG	M	292
Sydney - Blacktown	IND	F	2507
Sydney - Blacktown	IND	M	3897
Sydney - Blacktown	IDN	F	202
Sydney - Blacktown	IDN	M	207
Sydney - Blacktown	IRN	F	173
Sydney - Blacktown	IRN	M	323
Sydney - Blacktown	IRQ	F	172
Sydney - Blacktown	IRQ	M	480
Sydney - Blacktown	IRL	F	111
Sydney - Blacktown	IRL	M	252
Sydney - Blacktown	ITA	F	137
Sydney - Blacktown	ITA	M	254
Sydney - Blacktown	JPN	F	32
Sydney - Blacktown	JPN	M	37
Sydney - Blacktown	LBN	F	245
Sydney - Blacktown	LBN	M	537
Sydney - Blacktown	MYS	F	242
Sydney - Blacktown	MYS	M	287
Sydney - Blacktown	MLT	F	174
Sydney - Blacktown	MLT	M	255
Sydney - Blacktown	NLD	F	50
Sydney - Blacktown	NLD	M	100
Sydney - Blacktown	NZL	F	1285
Sydney - Blacktown	NZL	M	2007
Sydney - Blacktown	PAK	F	239
Sydney - Blacktown	PAK	M	656
Sydney - Blacktown	PHL	F	2572
Sydney - Blacktown	PHL	M	2394
Sydney - Blacktown	POL	F	161
Sydney - Blacktown	POL	M	136
Sydney - Blacktown	SGP	F	80
Sydney - Blacktown	SGP	M	62
Sydney - Blacktown	ZAF	F	392
Sydney - Blacktown	ZAF	M	420
Sydney - Blacktown	KOR	F	272
Sydney - Blacktown	KOR	M	418
Sydney - Blacktown	LKA	F	527
Sydney - Blacktown	LKA	M	700
Sydney - Blacktown	THA	F	154
Sydney - Blacktown	THA	M	154
Sydney - Blacktown	TUR	F	100
Sydney - Blacktown	TUR	M	240
Sydney - Blacktown	GBR	F	1298
Sydney - Blacktown	GBR	M	1897
Sydney - Blacktown	USA	F	113
Sydney - Blacktown	USA	M	176
Sydney - Blacktown	VNM	F	622
Sydney - Blacktown	VNM	M	881
Sydney - Blacktown	ZWE	F	46
Sydney - Blacktown	ZWE	M	86
Sydney - City and Inner South		F	25299
Sydney - City and Inner South		M	33025
Sydney - City and Inner South	AUS	F	136302
Sydney - City and Inner South	AUS	M	159501
Sydney - City and Inner South	CAN	F	1207
Sydney - City and Inner South	CAN	M	1281
Sydney - City and Inner South	CHN	F	18076
Sydney - City and Inner South	CHN	M	14735
Sydney - City and Inner South	HRV	F	393
Sydney - City and Inner South	HRV	M	492
Sydney - City and Inner South	EGY	F	551
Sydney - City and Inner South	EGY	M	1062
Sydney - City and Inner South	FJI	F	1916
Sydney - City and Inner South	FJI	M	1891
Sydney - City and Inner South	MKD	F	721
Sydney - City and Inner South	MKD	M	731
Sydney - City and Inner South	DEU	F	1352
Sydney - City and Inner South	DEU	M	1537
Sydney - City and Inner South	GRC	F	669
Sydney - City and Inner South	GRC	M	981
Sydney - City and Inner South	HKG	F	4137
Sydney - City and Inner South	HKG	M	4450
Sydney - City and Inner South	IND	F	8382
Sydney - City and Inner South	IND	M	15379
Sydney - City and Inner South	IDN	F	4164
Sydney - City and Inner South	IDN	M	4319
Sydney - City and Inner South	IRN	F	908
Sydney - City and Inner South	IRN	M	1301
Sydney - City and Inner South	IRQ	F	351
Sydney - City and Inner South	IRQ	M	650
Sydney - City and Inner South	IRL	F	2355
Sydney - City and Inner South	IRL	M	2925
Sydney - City and Inner South	ITA	F	1227
Sydney - City and Inner South	ITA	M	2112
Sydney - City and Inner South	JPN	F	1992
Sydney - City and Inner South	JPN	M	1239
Sydney - City and Inner South	LBN	F	866
Sydney - City and Inner South	LBN	M	1770
Sydney - City and Inner South	MYS	F	3026
Sydney - City and Inner South	MYS	M	3054
Sydney - City and Inner South	MLT	F	129
Sydney - City and Inner South	MLT	M	235
Sydney - City and Inner South	NLD	F	468
Sydney - City and Inner South	NLD	M	737
Sydney - City and Inner South	NZL	F	7412
Sydney - City and Inner South	NZL	M	8713
Sydney - City and Inner South	PAK	F	451
Sydney - City and Inner South	PAK	M	2115
Sydney - City and Inner South	PHL	F	7177
Sydney - City and Inner South	PHL	M	5480
Sydney - City and Inner South	POL	F	918
Sydney - City and Inner South	POL	M	782
Sydney - City and Inner South	SGP	F	1139
Sydney - City and Inner South	SGP	M	1179
Sydney - City and Inner South	ZAF	F	2884
Sydney - City and Inner South	ZAF	M	4481
Sydney - City and Inner South	KOR	F	3197
Sydney - City and Inner South	KOR	M	3329
Sydney - City and Inner South	LKA	F	1579
Sydney - City and Inner South	LKA	M	2409
Sydney - City and Inner South	THA	F	3738
Sydney - City and Inner South	THA	M	2354
Sydney - City and Inner South	TUR	F	419
Sydney - City and Inner South	TUR	M	754
Sydney - City and Inner South	GBR	F	13848
Sydney - City and Inner South	GBR	M	21524
Sydney - City and Inner South	USA	F	2515
Sydney - City and Inner South	USA	M	2827
Sydney - City and Inner South	VNM	F	4265
Sydney - City and Inner South	VNM	M	4153
Sydney - City and Inner South	ZWE	F	313
Sydney - City and Inner South	ZWE	M	517
Sydney - Eastern Suburbs		F	6188
Sydney - Eastern Suburbs		M	5953
Sydney - Eastern Suburbs	AUS	F	26121
Sydney - Eastern Suburbs	AUS	M	21954
Sydney - Eastern Suburbs	CAN	F	248
Sydney - Eastern Suburbs	CAN	M	185
Sydney - Eastern Suburbs	CHN	F	1842
Sydney - Eastern Suburbs	CHN	M	1616
Sydney - Eastern Suburbs	HRV	F	78
Sydney - Eastern Suburbs	HRV	M	46
Sydney - Eastern Suburbs	EGY	F	112
Sydney - Eastern Suburbs	EGY	M	163
Sydney - Eastern Suburbs	FJI	F	225
Sydney - Eastern Suburbs	FJI	M	159
Sydney - Eastern Suburbs	MKD	F	61
Sydney - Eastern Suburbs	MKD	M	63
Sydney - Eastern Suburbs	DEU	F	336
Sydney - Eastern Suburbs	DEU	M	234
Sydney - Eastern Suburbs	GRC	F	157
Sydney - Eastern Suburbs	GRC	M	180
Sydney - Eastern Suburbs	HKG	F	427
Sydney - Eastern Suburbs	HKG	M	373
Sydney - Eastern Suburbs	IND	F	792
Sydney - Eastern Suburbs	IND	M	1227
Sydney - Eastern Suburbs	IDN	F	776
Sydney - Eastern Suburbs	IDN	M	710
Sydney - Eastern Suburbs	IRN	F	169
Sydney - Eastern Suburbs	IRN	M	209
Sydney - Eastern Suburbs	IRQ	F	59
Sydney - Eastern Suburbs	IRQ	M	95
Sydney - Eastern Suburbs	IRL	F	664
Sydney - Eastern Suburbs	IRL	M	532
Sydney - Eastern Suburbs	ITA	F	283
Sydney - Eastern Suburbs	ITA	M	451
Sydney - Eastern Suburbs	JPN	F	272
Sydney - Eastern Suburbs	JPN	M	126
Sydney - Eastern Suburbs	LBN	F	101
Sydney - Eastern Suburbs	LBN	M	251
Sydney - Eastern Suburbs	MYS	F	407
Sydney - Eastern Suburbs	MYS	M	364
Sydney - Eastern Suburbs	MLT	F	38
Sydney - Eastern Suburbs	MLT	M	36
Sydney - Eastern Suburbs	NLD	F	92
Sydney - Eastern Suburbs	NLD	M	102
Sydney - Eastern Suburbs	NZL	F	1296
Sydney - Eastern Suburbs	NZL	M	1189
Sydney - Eastern Suburbs	PAK	F	62
Sydney - Eastern Suburbs	PAK	M	182
Sydney - Eastern Suburbs	PHL	F	1100
Sydney - Eastern Suburbs	PHL	M	610
Sydney - Eastern Suburbs	POL	F	248
Sydney - Eastern Suburbs	POL	M	178
Sydney - Eastern Suburbs	SGP	F	177
Sydney - Eastern Suburbs	SGP	M	133
Sydney - Eastern Suburbs	ZAF	F	1407
Sydney - Eastern Suburbs	ZAF	M	1007
Sydney - Eastern Suburbs	KOR	F	389
Sydney - Eastern Suburbs	KOR	M	351
Sydney - Eastern Suburbs	LKA	F	143
Sydney - Eastern Suburbs	LKA	M	172
Sydney - Eastern Suburbs	THA	F	624
Sydney - Eastern Suburbs	THA	M	341
Sydney - Eastern Suburbs	TUR	F	74
Sydney - Eastern Suburbs	TUR	M	90
Sydney - Eastern Suburbs	GBR	F	2889
Sydney - Eastern Suburbs	GBR	M	2711
Sydney - Eastern Suburbs	USA	F	509
Sydney - Eastern Suburbs	USA	M	411
Sydney - Eastern Suburbs	VNM	F	496
Sydney - Eastern Suburbs	VNM	M	388
Sydney - Eastern Suburbs	ZWE	F	115
Sydney - Eastern Suburbs	ZWE	M	87
Sydney - Inner South West		F	7494
Sydney - Inner South West		M	9559
Sydney - Inner South West	AUS	F	38074
Sydney - Inner South West	AUS	M	38499
Sydney - Inner South West	CAN	F	88
Sydney - Inner South West	CAN	M	94
Sydney - Inner South West	CHN	F	5563
Sydney - Inner South West	CHN	M	5639
Sydney - Inner South West	HRV	F	170
Sydney - Inner South West	HRV	M	172
Sydney - Inner South West	EGY	F	519
Sydney - Inner South West	EGY	M	725
Sydney - Inner South West	FJI	F	862
Sydney - Inner South West	FJI	M	737
Sydney - Inner South West	MKD	F	703
Sydney - Inner South West	MKD	M	727
Sydney - Inner South West	DEU	F	148
Sydney - Inner South West	DEU	M	200
Sydney - Inner South West	GRC	F	584
Sydney - Inner South West	GRC	M	736
Sydney - Inner South West	HKG	F	912
Sydney - Inner South West	HKG	M	903
Sydney - Inner South West	IND	F	1369
Sydney - Inner South West	IND	M	2555
Sydney - Inner South West	IDN	F	524
Sydney - Inner South West	IDN	M	594
Sydney - Inner South West	IRN	F	151
Sydney - Inner South West	IRN	M	274
Sydney - Inner South West	IRQ	F	234
Sydney - Inner South West	IRQ	M	503
Sydney - Inner South West	IRL	F	242
Sydney - Inner South West	IRL	M	290
Sydney - Inner South West	ITA	F	348
Sydney - Inner South West	ITA	M	532
Sydney - Inner South West	JPN	F	125
Sydney - Inner South West	JPN	M	62
Sydney - Inner South West	LBN	F	1772
Sydney - Inner South West	LBN	M	3344
Sydney - Inner South West	MYS	F	498
Sydney - Inner South West	MYS	M	493
Sydney - Inner South West	MLT	F	73
Sydney - Inner South West	MLT	M	89
Sydney - Inner South West	NLD	F	53
Sydney - Inner South West	NLD	M	66
Sydney - Inner South West	NZL	F	1337
Sydney - Inner South West	NZL	M	1467
Sydney - Inner South West	PAK	F	294
Sydney - Inner South West	PAK	M	1038
Sydney - Inner South West	PHL	F	1577
Sydney - Inner South West	PHL	M	1281
Sydney - Inner South West	POL	F	163
Sydney - Inner South West	POL	M	163
Sydney - Inner South West	SGP	F	145
Sydney - Inner South West	SGP	M	116
Sydney - Inner South West	ZAF	F	330
Sydney - Inner South West	ZAF	M	396
Sydney - Inner South West	KOR	F	744
Sydney - Inner South West	KOR	M	814
Sydney - Inner South West	LKA	F	198
Sydney - Inner South West	LKA	M	416
Sydney - Inner South West	THA	F	481
Sydney - Inner South West	THA	M	281
Sydney - Inner South West	TUR	F	106
Sydney - Inner South West	TUR	M	213
Sydney - Inner South West	GBR	F	1401
Sydney - Inner South West	GBR	M	1938
Sydney - Inner South West	USA	F	157
Sydney - Inner South West	USA	M	169
Sydney - Inner South West	VNM	F	2743
Sydney - Inner South West	VNM	M	3140
Sydney - Inner South West	ZWE	F	116
Sydney - Inner South West	ZWE	M	100
Sydney - Inner West		F	4904
Sydney - Inner West		M	5746
Sydney - Inner West	AUS	F	27658
Sydney - Inner West	AUS	M	27240
Sydney - Inner West	CAN	F	140
Sydney - Inner West	CAN	M	117
Sydney - Inner West	CHN	F	4017
Sydney - Inner West	CHN	M	3614
Sydney - Inner West	HRV	F	108
Sydney - Inner West	HRV	M	103
Sydney - Inner West	EGY	F	156
Sydney - Inner West	EGY	M	245
Sydney - Inner West	FJI	F	449
Sydney - Inner West	FJI	M	426
Sydney - Inner West	MKD	F	85
Sydney - Inner West	MKD	M	99
Sydney - Inner West	DEU	F	206
Sydney - Inner West	DEU	M	168
Sydney - Inner West	GRC	F	197
Sydney - Inner West	GRC	M	224
Sydney - Inner West	HKG	F	667
Sydney - Inner West	HKG	M	673
Sydney - Inner West	IND	F	1783
Sydney - Inner West	IND	M	2806
Sydney - Inner West	IDN	F	473
Sydney - Inner West	IDN	M	413
Sydney - Inner West	IRN	F	198
Sydney - Inner West	IRN	M	267
Sydney - Inner West	IRQ	F	115
Sydney - Inner West	IRQ	M	213
Sydney - Inner West	IRL	F	332
Sydney - Inner West	IRL	M	449
Sydney - Inner West	ITA	F	709
Sydney - Inner West	ITA	M	1017
Sydney - Inner West	JPN	F	184
Sydney - Inner West	JPN	M	87
Sydney - Inner West	LBN	F	467
Sydney - Inner West	LBN	M	908
Sydney - Inner West	MYS	F	458
Sydney - Inner West	MYS	M	402
Sydney - Inner West	MLT	F	53
Sydney - Inner West	MLT	M	62
Sydney - Inner West	NLD	F	56
Sydney - Inner West	NLD	M	83
Sydney - Inner West	NZL	F	1044
Sydney - Inner West	NZL	M	1242
Sydney - Inner West	PAK	F	112
Sydney - Inner West	PAK	M	453
Sydney - Inner West	PHL	F	1734
Sydney - Inner West	PHL	M	1115
Sydney - Inner West	POL	F	162
Sydney - Inner West	POL	M	122
Sydney - Inner West	SGP	F	139
Sydney - Inner West	SGP	M	107
Sydney - Inner West	ZAF	F	350
Sydney - Inner West	ZAF	M	380
Sydney - Inner West	KOR	F	1396
Sydney - Inner West	KOR	M	1414
Sydney - Inner West	LKA	F	507
Sydney - Inner West	LKA	M	574
Sydney - Inner West	THA	F	516
Sydney - Inner West	THA	M	273
Sydney - Inner West	TUR	F	157
Sydney - Inner West	TUR	M	212
Sydney - Inner West	GBR	F	1562
Sydney - Inner West	GBR	M	2092
Sydney - Inner West	USA	F	247
Sydney - Inner West	USA	M	234
Sydney - Inner West	VNM	F	1112
Sydney - Inner West	VNM	M	1070
Sydney - Inner West	ZWE	F	68
Sydney - Inner West	ZWE	M	54
Sydney - North Sydney and Hornsby		F	9056
Sydney - North Sydney and Hornsby		M	10019
Sydney - North Sydney and Hornsby	AUS	F	56790
Sydney - North Sydney and Hornsby	AUS	M	57224
Sydney - North Sydney and Hornsby	CAN	F	501
Sydney - North Sydney and Hornsby	CAN	M	447
Sydney - North Sydney and Hornsby	CHN	F	6275
Sydney - North Sydney and Hornsby	CHN	M	5286
Sydney - North Sydney and Hornsby	HRV	F	134
Sydney - North Sydney and Hornsby	HRV	M	185
Sydney - North Sydney and Hornsby	EGY	F	154
Sydney - North Sydney and Hornsby	EGY	M	292
Sydney - North Sydney and Hornsby	FJI	F	472
Sydney - North Sydney and Hornsby	FJI	M	439
Sydney - North Sydney and Hornsby	MKD	F	79
Sydney - North Sydney and Hornsby	MKD	M	113
Sydney - North Sydney and Hornsby	DEU	F	546
Sydney - North Sydney and Hornsby	DEU	M	476
Sydney - North Sydney and Hornsby	GRC	F	102
Sydney - North Sydney and Hornsby	GRC	M	186
Sydney - North Sydney and Hornsby	HKG	F	1747
Sydney - North Sydney and Hornsby	HKG	M	1635
Sydney - North Sydney and Hornsby	IND	F	3276
Sydney - North Sydney and Hornsby	IND	M	5378
Sydney - North Sydney and Hornsby	IDN	F	952
Sydney - North Sydney and Hornsby	IDN	M	917
Sydney - North Sydney and Hornsby	IRN	F	822
Sydney - North Sydney and Hornsby	IRN	M	919
Sydney - North Sydney and Hornsby	IRQ	F	81
Sydney - North Sydney and Hornsby	IRQ	M	172
