SA4_CODE_2016,M_Australia_E,M_Australia_OM_IE,M_Australia_OM_UIE,M_Australia_CFW,M_Australia_ES_NS,M_Australia_Tot,M_Canada_E,M_Canada_OM_IE,M_Canada_OM_UIE,M_Canada_CFW,M_Canada_ES_NS,M_Canada_Tot,M_China_E,M_China_OM_IE,M_China_OM_UIE,M_China_CFW,M_China_ES_NS,M_China_Tot,M_Croatia_E,M_Croatia_OM_IE,M_Croatia_OM_UIE,M_Croatia_CFW,M_Croatia_ES_NS,M_Croatia_Tot,M_Egypt_E,M_Egypt_OM_IE,M_Egypt_OM_UIE,M_Egypt_CFW,M_Egypt_ES_NS,M_Egypt_Tot,M_Fiji_E,M_Fiji_OM_IE,M_Fiji_OM_UIE,M_Fiji_CFW,M_Fiji_ES_NS,M_Fiji_Tot,M_FYROM_E,M_FYROM_OM_IE,M_FYROM_OM_UIE,M_FYROM_CFW,M_FYROM_ES_NS,M_FYROM_Tot,M_Germany_E,M_Germany_OM_IE,M_Germany_OM_UIE,M_Germany_CFW,M_Germany_ES_NS,M_Germany_Tot,M_Greece_E,M_Greece_OM_IE,M_Greece_OM_UIE,M_Greece_CFW,M_Greece_ES_NS,M_Greece_Tot,M_HongKong_E,M_HongKong_OM_IE,M_HongKong_OM_UIE,M_HongKong_CFW,M_HongKong_ES_NS,M_HongKong_Tot,M_India_E,M_India_OM_IE,M_India_OM_UIE,M_India_CFW,M_India_ES_NS,M_India_Tot,M_Indonesia_E,M_Indonesia_OM_IE,M_Indonesia_OM_UIE,M_Indonesia_CFW,M_Indonesia_ES_NS,M_Indonesia_Tot,M_Iran_E,M_Iran_OM_IE,M_Iran_OM_UIE,M_Iran_CFW,M_Iran_ES_NS,M_Iran_Tot,M_Iraq_E,M_Iraq_OM_IE,M_Iraq_OM_UIE,M_Iraq_CFW,M_Iraq_ES_NS,M_Iraq_Tot,M_Ireland_E,M_Ireland_OM_IE,M_Ireland_OM_UIE,M_Ireland_CFW,M_Ireland_ES_NS,M_Ireland_Tot,M_Italy_E,M_Italy_OM_IE,M_Italy_OM_UIE,M_Italy_CFW,M_Italy_ES_NS,M_Italy_Tot,M_Japan_E,M_Japan_OM_IE,M_Japan_OM_UIE,M_Japan_CFW,M_Japan_ES_NS,M_Japan_Tot,M_KoreaSouth_E,M_KoreaSouth_OM_IE,M_KoreaSouth_OM_UIE,M_KoreaSouth_CFW,M_KoreaSouth_ES_NS,M_KoreaSouth_Tot,M_Lebanon_E,M_Lebanon_OM_IE,M_Lebanon_OM_UIE,M_Lebanon_CFW,M_Lebanon_ES_NS,M_Lebanon_Tot,M_Malaysia_E,M_Malaysia_OM_IE,M_Malaysia_OM_UIE,M_Malaysia_CFW,M_Malaysia_ES_NS,M_Malaysia_Tot,M_Malta_E,M_Malta_OM_IE,M_Malta_OM_UIE,M_Malta_CFW,M_Malta_ES_NS,M_Malta_Tot,M_Netherlands_E,M_Netherlands_OM_IE,M_Netherlands_OM_UIE,M_Netherlands_CFW,M_Netherlands_ES_NS,M_Netherlands_Tot,M_NZ_E,M_NZ_OM_IE,M_NZ_OM_UIE,M_NZ_CFW,M_NZ_ES_NS,M_NZ_Tot,M_Pakistan_E,M_Pakistan_OM_IE,M_Pakistan_OM_UIE,M_Pakistan_CFW,M_Pakistan_ES_NS,M_Pakistan_Tot,M_Philippines_E,M_Philippines_OM_IE,M_Philippines_OM_UIE,M_Philippines_CFW,M_Philippines_ES_NS,M_Philippines_Tot,M_Poland_E,M_Poland_OM_IE,M_Poland_OM_UIE,M_Poland_CFW,M_Poland_ES_NS,M_Poland_Tot,M_Singapore_E,M_Singapore_OM_IE,M_Singapore_OM_UIE,M_Singapore_CFW,M_Singapore_ES_NS,M_Singapore_Tot,M_SthAfrica_E,M_SthAfrica_OM_IE,M_SthAfrica_OM_UIE,M_SthAfrica_CFW,M_SthAfrica_ES_NS,M_SthAfrica_Tot,M_SriLanka_E,M_SriLanka_OM_IE,M_SriLanka_OM_UIE,M_SriLanka_CFW,M_SriLanka_ES_NS,M_SriLanka_Tot,M_Thailand_E,M_Thailand_OM_IE,M_Thailand_OM_UIE,M_Thailand_CFW,M_Thailand_ES_NS,M_Thailand_Tot,M_Turkey_E,M_Turkey_OM_IE,M_Turkey_OM_UIE,M_Turkey_CFW,M_Turkey_ES_NS,M_Turkey_Tot,M_UK_E,M_UK_OM_IE,M_UK_OM_UIE,M_UK_CFW,M_UK_ES_NS,M_UK_Tot,M_USA_E,M_USA_OM_IE,M_USA_OM_UIE,M_USA_CFW,M_USA_ES_NS,M_USA_Tot,M_Vietnam_E,M_Vietnam_OM_IE
499,9785,1933,7058,231,320,19323,13,5,20,0,0,33,74,40,83,7,3,207,24,15,39,0,0,81,6,0,3,0,0,7,7,3,4,0,0,17,0,0,0,0,0,3,44,10,44,0,0,101,32,14,47,0,3,97,14,3,10,0,0,35,202,37,113,5,11,372,10,0,10,0,0,20,26,6,24,0,0,59,3,0,5,0,0,13,37,5,20,0,0,62,63,43,138,6,7,251,4,0,3,0,0,8,22,7,10,0,0,39,10,8,8,0,0,23,33,3,31,0,0,66,0,7,11,0,0,13,30,12,45,4,3,96,178,33,103,0,10,329,26,0,9,0,0,34,37,0,15,0,0,54,27,18,35,3,0,83,8,7,3,0,0,22,47,8,23,0,0,77,16,0,10,0,0,27,4,0,3,0,0,13,0,0,7,0,0,9,864,217,1006,11,32,2132,30,3,14,0,0,53,46,11
501,20180,2017,3129,789,345,26457,41,6,5,3,0,55,68,11,6,9,0,87,3,3,3,0,0,8,11,0,0,0,0,17,11,0,0,0,0,13,0,0,0,0,0,3,78,7,26,3,0,113,5,0,0,0,0,6,30,0,3,0,0,29,258,17,15,3,0,297,33,3,0,0,0,37,27,0,3,3,0,33,17,0,4,0,4,19,149,12,12,3,0,186,104,17,27,22,5,176,20,0,0,0,0,27,121,4,4,0,6,139,13,5,3,0,0,16,63,7,12,0,0,80,8,0,0,0,0,12,82,9,22,12,0,119,1128,77,123,27,10,1363,24,7,8,0,0,33,390,0,0,0,0,394,26,3,3,3,0,30,51,4,5,7,0,65,512,48,59,11,4,637,38,3,4,0,0,40,9,5,0,5,0,15,3,0,0,0,0,3,2091,175,395,76,26,2769,86,13,15,5,0,126,26,3
502,5789,642,860,133,94,7515,25,0,4,0,0,29,23,9,5,3,0,40,3,3,0,0,0,5,11,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,22,3,5,0,0,30,0,0,0,0,0,5,3,8,0,0,0,7,192,13,13,0,3,225,11,3,0,3,0,22,26,6,4,0,0,39,6,0,0,0,0,3,56,3,4,4,0,75,21,3,5,4,0,37,3,0,0,0,0,7,24,0,3,0,0,31,0,0,0,0,0,0,40,11,9,0,0,54,3,0,0,0,0,4,21,7,13,0,0,35,414,29,51,3,4,503,22,0,0,0,0,22,134,0,0,0,0,140,6,0,0,0,0,9,21,8,4,0,0,30,160,30,33,7,0,226,36,0,0,0,3,40,12,3,0,0,0,16,0,0,0,0,0,0,1257,135,242,23,13,1666,33,0,5,6,0,43,12,7
503,49246,4725,3020,336,305,57622,429,29,27,3,3,488,1408,132,78,22,4,1644,146,11,11,0,0,167,112,9,4,0,0,121,76,0,0,0,0,80,146,8,14,3,5,175,458,51,34,0,3,546,52,12,21,0,0,88,535,32,23,5,4,603,3924,142,98,19,29,4216,708,49,18,8,8,781,409,32,30,11,4,487,90,10,10,0,3,108,1288,92,62,5,10,1460,677,103,80,19,11,890,358,24,12,4,3,400,448,47,19,10,3,535,35,6,4,0,0,45,2250,163,119,24,15,2575,24,0,3,3,0,34,338,35,26,3,0,406,2882,191,166,16,30,3286,484,20,16,0,7,525,889,9,12,4,4,913,229,21,36,3,0,288,1032,78,38,9,3,1163,2798,236,124,14,8,3176,692,21,16,0,4,739,210,12,12,3,0,239,57,4,14,4,0,80,11718,915,732,71,60,13498,703,45,20,8,3,780,639,72
504,22289,2549,2381,367,223,27808,85,8,9,3,0,104,468,64,48,24,0,610,74,11,9,9,0,103,20,0,6,0,0,35,17,0,3,0,0,22,73,17,15,0,3,112,145,24,26,5,0,208,29,3,4,0,0,35,105,11,17,7,0,143,1565,152,164,20,13,1912,122,3,11,3,0,137,84,15,15,3,3,123,58,6,28,3,0,92,425,54,35,0,8,517,274,99,95,19,5,490,26,0,3,0,0,24,125,27,11,0,0,161,13,4,8,0,0,26,408,46,46,5,7,504,9,0,8,0,0,22,81,21,19,5,0,124,1973,146,169,17,30,2335,124,5,19,0,0,153,770,3,12,3,6,795,100,18,29,3,5,148,262,25,17,0,0,305,831,128,84,7,9,1049,179,13,12,3,0,210,61,4,6,0,0,75,18,7,3,0,3,35,4075,468,537,51,41,5176,142,18,9,3,0,181,561,78
505,31676,4513,4194,429,340,41157,169,26,26,3,0,223,494,110,71,35,5,718,88,14,29,0,0,140,96,18,24,3,0,144,17,3,0,0,0,26,159,43,54,3,8,273,214,51,57,13,3,340,58,14,21,3,0,99,159,23,35,3,0,222,2251,209,191,19,12,2692,185,17,18,3,0,221,182,15,37,12,4,251,85,8,21,3,0,118,850,136,99,12,6,1100,360,130,130,23,6,652,60,12,8,0,0,84,151,20,16,3,0,193,25,3,4,4,0,37,564,73,80,15,8,732,27,11,3,3,0,39,113,38,44,0,3,198,2462,270,326,25,28,3108,261,13,20,3,9,306,851,11,14,12,4,897,165,33,56,6,0,258,336,35,31,0,3,410,1798,403,295,35,16,2552,243,21,17,0,7,279,120,3,12,3,0,141,18,16,9,7,0,48,8361,1239,1645,122,104,11466,244,25,30,3,0,304,793,98
506,49880,4612,4041,558,429,59512,199,25,14,0,0,237,1376,222,142,50,9,1806,120,11,16,3,0,149,81,8,9,3,0,98,75,0,3,3,0,79,89,11,6,0,0,100,370,33,30,6,3,445,39,3,3,0,0,49,366,29,26,5,0,433,4287,355,410,39,51,5148,667,80,54,10,4,818,347,30,34,5,3,417,128,24,30,4,0,194,973,78,83,4,8,1143,488,91,91,22,12,704,113,7,8,3,0,133,384,82,53,7,6,534,50,11,18,5,0,83,1913,229,202,30,10,2386,32,3,4,0,0,42,250,49,43,0,0,342,4532,248,281,36,42,5132,481,34,87,4,0,611,1791,21,24,3,13,1852,190,12,29,3,3,242,820,91,95,17,10,1024,1980,154,120,17,11,2286,725,56,58,4,8,857,240,8,10,0,0,267,61,28,25,3,0,115,9700,917,1032,85,66,11802,388,32,31,4,3,457,658,60
507,36061,3710,3377,488,335,43976,194,23,18,0,0,239,840,99,63,41,10,1055,168,26,30,3,0,233,36,5,8,0,0,56,51,3,0,0,0,57,38,0,3,0,0,44,248,36,40,10,0,337,25,4,0,0,0,30,198,16,15,4,0,232,2082,137,92,28,12,2356,312,50,30,8,7,400,188,35,21,3,3,254,41,12,3,0,3,55,649,57,52,4,9,760,407,101,84,23,9,623,71,6,12,0,0,90,256,51,32,4,4,349,34,11,4,0,0,52,839,112,114,24,3,1094,16,4,0,0,0,18,173,23,37,3,0,236,2964,207,238,28,43,3477,210,7,11,3,0,230,1595,10,12,3,10,1636,114,17,20,0,0,151,475,53,53,5,7,591,1296,139,124,21,11,1577,312,16,20,3,3,358,100,8,5,0,0,111,27,9,12,0,0,46,7976,729,968,102,69,9844,285,19,28,0,4,334,201,25
509,15044,2568,4149,1649,390,23796,34,3,3,3,0,47,53,3,12,5,0,73,0,0,0,0,0,9,6,0,3,0,0,8,4,4,0,0,0,10,3,0,0,0,0,4,71,8,22,5,0,106,3,3,3,0,0,8,26,3,0,0,0,26,166,13,10,0,0,181,36,3,3,0,0,42,17,0,0,0,0,17,5,0,0,0,0,5,102,10,13,3,0,126,55,18,13,6,0,98,10,0,0,0,0,13,10,0,4,0,0,14,0,0,0,0,0,3,78,9,6,0,0,89,7,0,0,0,0,7,63,9,29,7,0,107,924,64,110,26,11,1137,17,0,0,0,0,20,461,0,0,3,3,463,17,0,0,0,0,22,34,3,5,3,0,39,289,30,50,8,3,371,35,3,0,0,0,38,28,0,0,0,0,28,3,0,0,0,0,5,1364,126,338,73,25,1927,58,7,9,5,3,81,29,5
510,33910,958,588,138,290,35876,99,3,0,0,0,106,289,7,0,0,0,295,55,0,0,0,0,54,34,0,0,0,0,37,78,0,0,0,0,78,34,0,0,0,0,38,163,4,3,0,0,179,14,0,0,0,0,19,47,0,0,0,0,51,633,13,11,3,6,667,120,0,0,0,0,128,63,0,0,0,0,64,12,0,0,0,0,12,725,10,4,0,0,742,106,0,0,0,0,107,26,0,0,0,3,30,155,7,0,0,0,167,19,0,3,0,0,24,223,4,0,0,3,226,16,0,0,0,0,17,107,0,0,0,3,109,4607,72,36,3,38,4756,64,3,0,0,0,65,1021,3,0,3,8,1038,53,0,0,0,0,54,111,0,0,0,0,110,920,16,6,0,3,948,116,3,4,0,3,129,64,0,0,0,0,68,14,0,4,0,0,18,3896,67,58,11,22,4052,170,3,0,0,0,183,75,0
511,20715,1680,1914,551,253,25122,54,0,0,0,0,62,110,5,9,5,0,124,11,4,8,0,0,31,11,0,0,0,0,15,64,0,3,0,0,66,8,0,0,0,0,8,106,0,17,0,0,125,6,0,4,0,0,8,24,0,3,0,0,27,296,15,17,0,3,330,44,0,0,0,4,45,21,3,3,0,0,28,4,0,0,0,0,4,198,12,9,4,0,218,45,9,3,8,0,63,7,0,3,0,0,9,29,0,0,0,0,29,0,0,0,0,0,5,73,4,4,0,0,83,5,3,0,0,0,3,62,3,10,5,0,76,2381,68,53,15,23,2541,28,0,7,0,0,35,443,0,7,0,13,463,20,0,0,0,0,23,32,3,0,0,0,37,611,31,15,3,5,660,60,3,0,0,0,63,41,0,0,0,0,42,3,0,0,0,0,5,1817,103,114,36,20,2087,73,8,0,0,0,87,37,16
597,955,14,16,0,0,995,7,0,0,0,0,7,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,6,0,0,0,0,6,3,0,0,0,0,4,0,0,0,0,0,0,17,0,0,0,0,17,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,7,0,0,0,0,7,110,0,0,0,3,118,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,11,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,179,6,0,0,3,189,16,0,0,0,0,16,4,0
599,14992,2598,7918,320,374,26202,44,7,27,0,0,73,112,31,60,11,0,212,46,9,37,0,4,97,14,3,15,0,0,31,15,0,3,0,0,22,38,13,30,0,3,78,68,14,63,0,0,151,7,8,9,0,0,26,25,4,11,0,0,48,296,74,207,3,7,586,49,0,19,0,0,72,28,8,73,3,9,121,17,0,15,0,4,40,348,60,157,3,6,571,112,64,148,6,3,324,13,0,5,0,0,15,79,31,39,3,0,152,3,4,16,0,0,25,119,23,76,0,3,219,7,3,3,0,0,9,60,18,46,0,3,134,1779,212,527,19,30,2569,65,11,45,0,0,124,112,13,17,0,4,153,28,8,59,0,3,100,83,15,38,0,0,141,337,49,122,4,3,510,38,3,14,0,0,55,29,0,3,0,3,33,15,7,3,0,0,34,2412,569,2247,51,81,5353,53,7,44,3,0,108,66,10
601,34162,2485,3404,332,409,40792,107,10,13,0,0,129,303,32,45,13,0,389,9,4,0,0,0,15,12,0,0,0,0,12,28,3,3,0,0,32,7,0,0,0,0,7,136,16,27,6,0,189,26,18,16,5,3,61,59,14,3,0,0,73,356,31,52,4,8,447,20,0,3,0,0,28,39,3,8,3,3,54,14,0,0,0,0,16,84,13,3,3,0,100,47,10,22,3,0,84,33,3,11,0,0,44,74,13,3,3,0,88,11,3,4,0,0,18,135,4,10,4,0,159,8,0,3,0,0,9,96,13,19,5,3,140,495,34,66,12,5,602,75,8,10,0,0,93,109,3,3,0,0,117,43,4,11,0,0,55,32,5,8,4,0,48,202,26,21,3,3,258,46,3,8,0,0,59,48,0,3,3,0,54,6,3,3,0,0,14,1733,169,283,38,12,2241,193,17,29,4,0,241,43,0
602,19211,1696,2367,476,287,24038,51,3,6,0,0,62,61,13,11,0,0,83,3,0,0,0,0,3,5,0,0,0,0,8,3,3,0,0,0,5,0,0,0,0,0,0,51,9,9,4,0,80,9,3,4,0,0,14,23,4,0,0,0,26,133,11,14,3,5,170,11,0,0,0,0,11,13,3,6,0,0,18,4,0,0,0,0,4,38,5,4,0,0,42,13,0,4,0,4,21,14,0,0,0,0,13,13,0,3,0,0,22,0,0,0,0,0,0,63,9,3,3,0,76,0,3,0,0,0,5,47,14,30,4,0,97,275,32,30,10,4,343,5,4,3,0,0,18,41,0,0,0,3,40,20,4,0,0,0,20,23,3,3,0,0,27,85,8,11,0,0,114,21,0,0,0,0,30,10,0,0,0,0,16,3,4,0,0,0,8,784,72,159,36,15,1074,64,3,6,3,0,76,25,0
603,2738,306,842,241,78,4209,11,0,3,0,0,14,6,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,11,3,9,3,0,21,0,0,0,0,0,3,3,0,0,0,0,3,6,0,5,0,0,9,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,3,0,4,0,0,4,10,0,0,0,0,11,6,0,0,0,0,7,7,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,9,3,9,0,0,23,56,5,16,3,3,84,0,0,0,0,0,0,3,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,9,8,0,0,0,13,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,121,17,79,15,0,235,13,0,5,0,0,27,0,0
604,15679,1123,1654,396,301,19152,16,0,0,0,0,18,28,4,3,0,0,38,0,0,0,0,0,3,3,0,0,0,0,9,11,0,0,0,0,17,0,0,0,0,0,0,30,7,11,3,0,44,0,0,0,0,0,0,3,0,0,0,0,9,58,15,3,7,0,82,8,0,0,0,0,13,7,0,0,0,0,4,5,0,0,0,0,5,22,0,0,0,0,25,9,0,0,0,0,10,3,0,0,0,0,8,17,0,0,0,0,18,0,0,0,0,0,3,18,0,3,3,0,22,6,0,0,0,0,3,43,12,20,4,3,76,261,33,47,12,0,355,6,0,0,0,0,9,30,0,0,0,0,34,3,0,0,0,0,7,6,3,0,0,0,8,46,7,9,4,0,69,20,3,3,0,0,27,5,0,3,0,0,8,0,0,0,0,0,3,479,62,95,18,6,657,37,5,3,0,0,49,3,0
697,34,3,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,3301,496,2025,68,98,5988,8,0,0,0,0,8,6,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,4,0,0,5,0,0,5,0,0,0,0,0,0,7,0,9,0,0,24,0,0,3,0,0,3,0,3,0,0,0,3,13,0,5,0,0,20,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,3,4,0,0,9,4,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,3,0,14,0,0,15,47,3,35,0,4,91,4,0,0,0,0,9,3,0,0,0,0,4,0,0,3,0,0,3,3,0,0,0,0,9,7,3,7,0,0,11,4,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,3,115,18,127,0,3,263,6,0,7,0,0,13,0,0
701,23481,1486,1118,152,246,26493,73,6,3,0,3,86,258,19,16,9,6,306,15,0,4,0,0,15,6,3,0,0,0,11,76,3,0,0,0,83,9,0,0,0,0,8,132,10,17,3,0,163,173,63,45,10,9,306,68,3,3,0,0,82,1055,39,40,8,7,1151,178,3,12,5,3,206,61,0,0,0,0,63,8,0,0,0,0,9,433,15,13,4,5,466,89,12,6,6,0,120,155,4,0,0,0,161,118,5,7,0,0,131,21,3,3,0,0,30,180,10,16,0,3,209,11,0,0,0,0,11,81,4,9,0,0,96,1201,67,57,8,9,1343,123,11,13,0,3,145,1446,15,10,8,17,1496,26,3,4,0,0,35,70,5,5,0,0,83,319,10,14,0,0,336,218,17,10,0,0,250,103,0,8,4,0,113,12,3,3,0,0,24,1850,119,94,6,14,2087,140,3,4,0,0,150,133,21
702,12335,662,497,103,144,13742,42,5,0,0,0,41,45,3,0,0,0,50,0,0,0,0,0,3,8,0,0,0,0,5,89,0,0,0,0,89,3,0,0,0,0,3,58,5,6,3,0,72,21,0,0,3,0,25,27,0,0,0,0,25,349,8,14,0,3,377,24,0,0,0,0,27,11,0,0,0,0,11,8,0,3,0,0,11,57,3,3,0,0,61,36,5,10,3,4,47,17,0,0,0,0,18,37,3,0,0,0,47,0,0,0,0,0,0,30,0,0,0,0,33,3,0,0,0,0,3,42,4,0,0,0,43,673,25,31,5,9,736,23,0,0,0,0,23,257,6,3,0,0,270,5,0,0,0,0,10,19,0,0,0,0,23,112,3,9,0,0,128,56,0,0,0,0,59,17,0,0,0,0,18,4,0,0,0,0,4,584,41,41,4,3,672,302,3,5,0,0,312,29,10
797,44,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0
799,1391,206,402,24,29,2055,0,0,0,0,0,0,7,0,0,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,4,0,8,0,0,9,42,9,18,0,6,70,0,0,3,0,0,4,19,4,11,0,0,37,7,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,23,4,5,0,0,30,8,0,3,0,0,12,0,0,0,0,0,3,3,3,0,0,0,9,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,10,0,0,0,0,13,104,7,17,0,4,137,3,0,3,0,0,8,26,0,4,0,0,32,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,15,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,108,16,36,4,0,162,3,0,0,0,0,9,12,0
801,69164,4600,3094,380,405,77644,341,25,14,8,0,386,1808,164,83,36,7,2098,136,38,22,7,4,206,124,9,4,3,0,141,285,12,9,0,3,318,164,31,9,8,0,209,419,38,34,7,3,494,111,21,12,5,3,161,432,52,21,4,0,502,3833,249,115,25,26,4246,267,6,8,0,0,283,231,34,15,3,3,283,98,15,13,0,0,127,223,28,16,0,3,264,295,66,48,11,4,418,91,7,6,0,3,108,520,78,41,9,5,650,78,14,24,3,3,116,644,38,29,6,6,724,52,8,3,0,0,66,178,18,12,4,0,220,1590,90,78,15,10,1784,719,45,36,0,4,805,1014,23,14,9,5,1062,187,25,28,0,0,234,253,12,15,0,0,279,650,53,27,0,4,736,905,29,21,3,3,958,246,14,11,3,0,272,71,11,10,0,4,91,4401,293,224,24,23,4963,743,44,27,6,3,822,820,54
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,2416,547,928,27,37,3945,3,0,3,0,0,13,17,8,13,0,0,39,10,9,20,0,3,46,3,0,0,0,0,5,10,0,0,0,0,10,4,0,0,0,0,7,7,5,7,0,0,14,0,0,6,0,0,6,3,0,5,0,0,15,50,10,14,0,3,83,6,0,0,0,0,7,9,3,3,0,0,11,3,0,4,0,0,12,15,6,0,0,0,25,17,8,15,0,0,32,0,0,0,0,0,0,35,13,0,0,0,50,5,3,5,0,0,16,7,0,8,0,0,19,0,0,0,0,0,3,4,0,4,0,0,6,56,10,26,0,0,94,15,3,8,0,0,25,8,5,0,0,0,10,5,0,3,0,0,10,3,0,0,0,0,8,13,0,0,0,0,20,17,3,4,0,0,19,3,0,0,0,0,3,0,0,0,0,0,0,98,21,50,0,0,166,20,0,0,0,0,24,12,8
901,796,30,85,12,16,942,4,0,0,0,0,3,10,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,17,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,5,7,0,0,0,0,13,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,3,3,6,6,160,0,0,0,0,0,0,0,0,0,0,0,3,71,10,33,4,3,119,3,0,0,0,0,3,17,0,0,0,0,17,4,0,0,0,0,4,24,0,0,0,0,31,13,4,0,0,0,15,0,0,0,0,0,3,8,0,0,0,0,8,0,0,0,0,0,0,62,3,8,4,0,73,5,0,0,0,0,5,0,0
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
