SA3_CODE_2016,F_EWFT_25_29_OM_UIE,F_EWFT_25_29_CFW,F_EWFT_25_29_ES_NS,F_EWFT_25_29_Tot,F_EWFT_30_34_E,F_EWFT_30_34_OM_IE,F_EWFT_30_34_OM_UIE,F_EWFT_30_34_CFW,F_EWFT_30_34_ES_NS,F_EWFT_30_34_Tot,F_EWFT_35_39_E,F_EWFT_35_39_OM_IE,F_EWFT_35_39_OM_UIE,F_EWFT_35_39_CFW,F_EWFT_35_39_ES_NS,F_EWFT_35_39_Tot,F_EWFT_40_44_E,F_EWFT_40_44_OM_IE,F_EWFT_40_44_OM_UIE,F_EWFT_40_44_CFW,F_EWFT_40_44_ES_NS,F_EWFT_40_44_Tot,F_EWFT_45_49_E,F_EWFT_45_49_OM_IE,F_EWFT_45_49_OM_UIE,F_EWFT_45_49_CFW,F_EWFT_45_49_ES_NS,F_EWFT_45_49_Tot,F_EWFT_50_54_E,F_EWFT_50_54_OM_IE,F_EWFT_50_54_OM_UIE,F_EWFT_50_54_CFW,F_EWFT_50_54_ES_NS,F_EWFT_50_54_Tot,F_EWFT_55_59_E,F_EWFT_55_59_OM_IE,F_EWFT_55_59_OM_UIE,F_EWFT_55_59_CFW,F_EWFT_55_59_ES_NS,F_EWFT_55_59_Tot,F_EWFT_60_64_E,F_EWFT_60_64_OM_IE,F_EWFT_60_64_OM_UIE,F_EWFT_60_64_CFW,F_EWFT_60_64_ES_NS,F_EWFT_60_64_Tot,F_EWFT_65_69_E,F_EWFT_65_69_OM_IE,F_EWFT_65_69_OM_UIE,F_EWFT_65_69_CFW,F_EWFT_65_69_ES_NS,F_EWFT_65_69_Tot,F_EWFT_70_74_E,F_EWFT_70_74_OM_IE,F_EWFT_70_74_OM_UIE,F_EWFT_70_74_CFW,F_EWFT_70_74_ES_NS,F_EWFT_70_74_Tot,F_EWFT_75ov_E,F_EWFT_75ov_OM_IE,F_EWFT_75ov_OM_UIE,F_EWFT_75ov_CFW,F_EWFT_75ov_ES_NS,F_EWFT_75ov_Tot,F_EWFT_Tot_E,F_EWFT_Tot_OM_IE,F_EWFT_Tot_OM_UIE,F_EWFT_Tot_CFW,F_EWFT_Tot_ES_NS,F_EWFT_Tot_Tot,F_EWPT_15_19_E,F_EWPT_15_19_OM_IE,F_EWPT_15_19_OM_UIE,F_EWPT_15_19_CFW,F_EWPT_15_19_ES_NS,F_EWPT_15_19_Tot,F_EWPT_20_24_E,F_EWPT_20_24_OM_IE,F_EWPT_20_24_OM_UIE,F_EWPT_20_24_CFW,F_EWPT_20_24_ES_NS,F_EWPT_20_24_Tot,F_EWPT_25_29_E,F_EWPT_25_29_OM_IE,F_EWPT_25_29_OM_UIE,F_EWPT_25_29_CFW,F_EWPT_25_29_ES_NS,F_EWPT_25_29_Tot,F_EWPT_30_34_E,F_EWPT_30_34_OM_IE,F_EWPT_30_34_OM_UIE,F_EWPT_30_34_CFW,F_EWPT_30_34_ES_NS,F_EWPT_30_34_Tot,F_EWPT_35_39_E,F_EWPT_35_39_OM_IE,F_EWPT_35_39_OM_UIE,F_EWPT_35_39_CFW,F_EWPT_35_39_ES_NS,F_EWPT_35_39_Tot,F_EWPT_40_44_E,F_EWPT_40_44_OM_IE,F_EWPT_40_44_OM_UIE,F_EWPT_40_44_CFW,F_EWPT_40_44_ES_NS,F_EWPT_40_44_Tot,F_EWPT_45_49_E,F_EWPT_45_49_OM_IE,F_EWPT_45_49_OM_UIE,F_EWPT_45_49_CFW,F_EWPT_45_49_ES_NS,F_EWPT_45_49_Tot,F_EWPT_50_54_E,F_EWPT_50_54_OM_IE,F_EWPT_50_54_OM_UIE,F_EWPT_50_54_CFW,F_EWPT_50_54_ES_NS,F_EWPT_50_54_Tot,F_EWPT_55_59_E,F_EWPT_55_59_OM_IE,F_EWPT_55_59_OM_UIE,F_EWPT_55_59_CFW,F_EWPT_55_59_ES_NS,F_EWPT_55_59_Tot,F_EWPT_60_64_E,F_EWPT_60_64_OM_IE,F_EWPT_60_64_OM_UIE,F_EWPT_60_64_CFW,F_EWPT_60_64_ES_NS,F_EWPT_60_64_Tot,F_EWPT_65_69_E,F_EWPT_65_69_OM_IE,F_EWPT_65_69_OM_UIE,F_EWPT_65_69_CFW,F_EWPT_65_69_ES_NS,F_EWPT_65_69_Tot,F_EWPT_70_74_E,F_EWPT_70_74_OM_IE,F_EWPT_70_74_OM_UIE,F_EWPT_70_74_CFW,F_EWPT_70_74_ES_NS,F_EWPT_70_74_Tot,F_EWPT_75ov_E,F_EWPT_75ov_OM_IE,F_EWPT_75ov_OM_UIE,F_EWPT_75ov_CFW,F_EWPT_75ov_ES_NS,F_EWPT_75ov_Tot,F_EWPT_Tot_E,F_EWPT_Tot_OM_IE,F_EWPT_Tot_OM_UIE,F_EWPT_Tot_CFW,F_EWPT_Tot_ES_NS,F_EWPT_Tot_Tot,F_EAFW_E,F_EAFW_OM_IE,F_EAFW_OM_UIE,F_EAFW_CFW,F_EAFW_ES_NS,F_EAFW_Tot,F_H_NS_E,F_H_NS_OM_IE,F_H_NS_OM_UIE,F_H_NS_CFW,F_H_NS_ES_NS,F_H_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_EWFT_15_19_E,P_EWFT_15_19_OM_IE,P_EWFT_15_19_OM_UIE,P_EWFT_15_19_CFW,P_EWFT_15_19_ES_NS,P_EWFT_15_19_Tot,P_EWFT_20_24_E,P_EWFT_20_24_OM_IE,P_EWFT_20_24_OM_UIE,P_EWFT_20_24_CFW,P_EWFT_20_24_ES_NS,P_EWFT_20_24_Tot,P_EWFT_25_29_E,P_EWFT_25_29_OM_IE,P_EWFT_25_29_OM_UIE,P_EWFT_25_29_CFW,P_EWFT_25_29_ES_NS,P_EWFT_25_29_Tot,P_EWFT_30_34_E,P_EWFT_30_34_OM_IE,P_EWFT_30_34_OM_UIE,P_EWFT_30_34_CFW,P_EWFT_30_34_ES_NS,P_EWFT_30_34_Tot,P_EWFT_35_39_E,P_EWFT_35_39_OM_IE,P_EWFT_35_39_OM_UIE,P_EWFT_35_39_CFW
30302,35,0,8,1739,1376,48,42,3,3,1475,1076,48,35,5,7,1181,1183,66,49,10,5,1317,1315,78,67,16,3,1476,1215,61,56,6,6,1335,998,69,47,6,4,1124,521,20,31,3,0,581,154,14,12,0,0,177,25,5,4,0,0,37,0,3,0,0,0,7,10664,431,383,54,54,11582,641,0,15,0,4,657,1076,4,16,3,4,1101,825,13,45,8,4,889,853,31,53,17,3,956,973,39,56,13,3,1087,1052,60,81,7,3,1203,899,51,68,5,4,1028,741,32,55,9,4,843,626,20,34,16,3,697,411,28,39,10,3,487,217,17,25,7,0,270,53,3,14,6,0,76,21,9,9,0,0,33,8390,301,498,100,37,9323,999,12,27,3,4,1055,205,12,8,3,23,246,20261,748,912,162,118,22207,233,0,0,0,0,239,1824,13,24,4,4,1865,3048,89,86,0,16,3236,2911,203,141,7,15,3283,2405,235,140,13
30303,26,3,6,1250,1061,24,25,7,4,1125,859,35,34,10,8,941,1008,43,32,6,4,1092,1105,60,44,11,4,1217,994,38,41,12,4,1091,764,41,27,4,9,848,398,19,20,0,0,440,91,4,13,3,0,116,18,3,0,0,0,21,0,0,0,0,0,3,8453,296,253,52,43,9103,1048,0,8,4,10,1065,1109,7,17,3,5,1141,708,14,28,5,5,754,669,25,44,13,0,755,713,34,59,13,8,823,744,39,60,15,7,854,669,45,44,18,3,783,567,23,43,11,0,643,508,27,37,12,4,590,364,17,24,20,3,438,179,16,16,6,4,226,39,4,8,6,0,58,15,0,3,7,0,20,7340,245,394,137,50,8163,630,14,10,7,3,669,200,5,6,10,23,244,16626,568,665,209,119,18183,279,0,0,0,4,285,1643,28,27,3,8,1709,2426,77,74,6,11,2596,2390,159,100,5,8,2666,2078,163,82,23
30304,21,0,0,638,544,21,26,0,4,588,467,21,23,4,3,516,504,42,24,5,4,572,511,36,17,3,7,575,529,27,26,4,0,590,422,35,19,3,7,479,225,18,15,0,3,262,55,6,4,0,0,60,3,8,0,0,0,14,0,0,0,0,0,4,4264,218,177,22,20,4705,305,3,9,0,0,321,395,4,12,3,0,411,285,6,17,0,0,317,382,20,34,4,0,446,395,22,32,9,0,461,361,21,37,10,0,428,352,23,42,5,0,426,300,17,26,9,4,351,230,20,21,5,0,278,173,19,11,13,0,215,70,17,17,5,0,115,26,3,3,0,0,38,4,8,5,3,0,18,3286,173,275,76,16,3824,319,9,15,4,4,350,127,3,11,8,17,163,8000,407,472,102,63,9042,194,0,3,0,0,196,1036,10,14,4,0,1065,1597,68,48,3,3,1723,1659,124,85,3,11,1881,1461,137,93,8
30305,12,3,3,789,670,25,25,3,3,721,617,30,30,0,0,678,789,51,22,8,3,871,758,53,33,10,3,863,662,49,25,6,9,754,493,45,23,4,0,556,274,28,12,0,5,310,59,17,3,3,0,82,11,0,0,0,0,20,8,0,0,0,0,4,5769,312,188,40,23,6332,385,5,8,4,3,402,390,0,7,0,4,402,375,8,12,5,0,409,446,22,40,19,3,525,428,29,45,11,3,521,427,27,32,12,7,506,379,33,45,10,6,479,333,38,35,0,0,412,276,29,25,3,3,338,187,29,17,6,4,251,87,18,20,8,0,139,23,3,3,3,0,39,9,0,4,0,0,18,3762,245,302,91,34,4432,357,9,15,7,11,388,173,9,6,13,33,231,10059,568,499,156,106,11379,431,3,0,0,7,439,2120,19,18,3,4,2163,2911,80,50,16,20,3077,2961,161,94,8,13,3242,2976,203,110,7
30306,10,0,0,256,188,23,17,3,0,225,146,13,17,3,0,181,157,31,21,3,3,214,198,19,14,6,0,248,194,11,27,3,0,236,150,18,18,0,0,185,104,13,12,0,0,124,28,3,0,3,3,42,4,0,0,0,0,8,0,0,0,0,0,0,1557,147,131,28,12,1874,157,0,0,0,0,158,252,5,4,0,3,259,238,7,10,10,4,267,231,12,26,6,0,282,210,14,36,8,0,271,229,20,32,8,0,283,211,21,23,10,0,260,195,9,29,4,3,236,199,6,14,7,3,232,140,22,13,4,0,187,62,8,13,3,0,84,16,3,6,3,0,21,3,4,3,0,0,13,2141,123,215,69,18,2568,145,5,4,8,0,164,58,7,3,3,8,77,3901,285,352,104,32,4674,46,0,4,0,0,51,243,10,10,0,0,264,425,30,27,5,0,492,367,86,44,7,0,507,303,68,48,12
30401,9,0,0,241,161,7,3,0,0,172,140,7,18,3,0,163,181,22,13,4,0,225,201,38,23,8,0,270,162,30,24,4,6,222,123,19,17,0,0,166,65,6,8,0,0,84,26,0,9,0,0,38,4,0,0,0,0,4,0,0,0,0,0,0,1518,139,126,17,5,1804,421,0,0,0,3,423,384,4,6,0,4,395,172,10,9,3,0,190,171,6,17,12,0,213,190,12,28,10,0,237,194,16,25,14,0,251,225,10,32,8,0,286,179,12,28,6,0,220,187,14,20,7,0,224,124,15,15,3,0,159,63,8,12,7,0,97,12,12,9,3,0,34,3,0,0,0,0,3,2327,120,214,68,15,2732,155,4,11,0,4,168,51,0,10,0,5,64,4049,259,350,88,27,4773,74,0,0,0,0,75,405,12,4,0,0,420,505,23,22,0,0,546,411,44,36,0,3,495,348,61,51,8
30402,5,0,0,179,141,7,13,0,0,161,122,13,16,0,0,154,159,39,17,4,0,224,227,38,31,5,0,302,209,40,22,3,0,273,116,39,16,5,0,170,76,16,13,3,3,103,21,11,7,3,0,40,9,5,0,0,0,13,0,0,3,0,0,7,1444,201,138,17,10,1822,285,0,3,4,3,296,261,0,16,3,3,274,140,6,8,0,0,158,135,15,18,4,0,175,172,23,29,9,0,239,228,33,60,5,5,328,234,30,51,19,0,340,190,38,44,14,3,286,153,25,37,4,0,221,131,27,28,14,0,193,57,25,14,11,0,105,28,7,11,10,3,66,11,3,3,9,0,20,2028,226,327,99,15,2706,158,8,10,6,4,185,32,3,4,3,0,48,3663,443,486,134,35,4757,68,0,0,0,0,68,288,0,12,0,3,310,325,19,23,0,3,363,322,48,24,3,3,398,257,69,51,4
30403,16,0,0,899,850,19,18,4,3,894,681,26,19,0,3,735,587,39,13,8,5,646,669,34,31,3,5,734,646,36,33,0,3,720,529,25,23,3,3,583,284,19,16,3,0,332,91,0,6,3,0,99,16,3,5,0,0,20,4,0,0,0,0,5,5850,215,184,30,26,6300,1013,6,10,0,5,1032,1424,4,13,0,6,1446,616,0,20,4,0,647,546,13,27,9,4,601,531,20,42,4,7,594,540,28,36,10,0,617,497,31,41,8,5,581,433,24,41,7,7,512,386,22,49,12,0,463,270,21,31,6,6,327,165,17,28,8,4,214,42,7,14,3,0,65,12,3,9,6,0,36,6477,188,356,72,42,7137,553,15,14,3,0,588,165,6,11,3,12,208,13043,423,571,114,82,14230,135,0,0,0,3,140,1011,5,18,3,4,1045,1547,36,56,4,3,1648,1815,73,56,8,7,1954,1490,92,72,8
30404,6,0,0,456,361,11,9,0,0,387,277,21,24,0,0,320,311,24,32,3,3,374,355,30,23,0,0,409,314,29,26,3,0,375,248,18,18,0,0,285,141,18,11,3,0,178,59,3,3,0,0,71,5,3,3,0,0,13,0,0,0,0,0,0,2997,170,163,21,7,3358,565,3,4,0,0,575,454,3,11,0,0,474,228,3,12,0,0,249,215,8,20,4,0,247,296,21,62,12,0,386,339,34,51,9,0,428,350,23,54,10,0,440,287,14,28,4,3,333,245,9,24,9,0,285,188,14,27,5,4,237,69,5,10,3,0,96,17,3,9,0,0,35,7,3,5,0,0,14,3257,141,326,55,17,3797,288,3,12,4,6,308,84,6,9,4,7,111,6628,318,511,77,40,7568,247,0,3,0,3,256,1633,3,19,0,0,1662,1667,23,36,0,0,1732,1330,59,43,3,3,1432,894,84,59,4
30501,60,8,27,10775,9616,114,105,9,19,9867,7539,139,117,18,19,7829,7588,173,114,9,18,7916,7139,190,118,10,33,7492,5957,193,103,16,27,6293,4308,144,83,11,15,4556,2202,90,34,5,12,2349,566,45,11,7,0,626,78,11,10,5,4,106,14,3,0,0,0,26,62247,1174,779,107,202,64506,2212,7,25,6,14,2260,4888,7,60,3,15,4969,3319,19,88,11,17,3455,3751,69,105,12,21,3955,3808,70,128,23,8,4037,3480,90,116,32,12,3735,2652,95,90,23,11,2867,1994,71,71,8,14,2153,1672,54,65,17,10,1823,1090,47,70,16,12,1239,587,38,37,10,9,688,177,15,20,14,3,231,49,9,6,9,0,75,29679,594,891,186,149,31494,4693,53,47,10,33,4841,1025,32,37,51,121,1264,97649,1849,1758,353,501,102109,1165,3,8,0,7,1186,10515,58,72,8,30,10679,19570,255,200,15,37,20092,20854,558,311,29,55,21808,18369,728,381,43
30502,16,0,4,483,372,22,20,6,0,430,264,42,32,4,0,343,294,44,31,4,0,373,319,54,34,7,3,420,280,49,29,3,0,356,193,32,10,6,0,240,107,9,4,3,0,118,39,14,7,0,0,61,4,3,0,0,0,8,0,0,0,0,0,3,2717,288,194,32,15,3244,322,0,5,0,0,332,349,0,13,0,0,365,203,3,19,0,0,232,237,15,28,7,0,290,220,37,68,15,0,338,231,36,51,12,0,336,201,35,35,8,0,277,173,21,36,13,0,241,136,13,28,8,0,182,90,14,8,10,0,127,59,10,8,3,3,76,21,6,0,3,0,31,4,6,5,0,0,20,2245,198,295,84,11,2833,161,10,11,0,0,181,60,3,3,7,3,76,5185,490,504,122,29,6334,140,0,0,0,4,145,839,12,11,0,3,862,1103,50,46,0,6,1201,1055,107,64,10,7,1243,917,156,68,9
30503,49,6,11,2650,2335,58,53,3,7,2463,1791,84,69,3,9,1952,1815,110,73,4,3,2004,1839,155,75,9,3,2083,1655,104,65,19,10,1849,1251,73,27,14,0,1363,719,39,32,5,3,797,170,19,15,3,4,211,30,6,7,3,0,47,9,0,0,4,3,21,15963,696,480,78,60,17278,1004,4,14,5,5,1034,1537,5,31,4,7,1582,1095,13,56,12,0,1174,1167,30,66,10,8,1287,1197,48,97,15,5,1368,1213,60,103,20,3,1397,1021,79,95,23,3,1226,866,38,67,20,5,1002,705,43,61,13,4,829,535,30,39,18,3,627,262,23,36,14,3,346,87,12,12,8,0,125,33,3,10,3,4,61,10746,394,667,181,52,12038,1401,19,27,7,14,1462,305,12,22,12,41,403,28414,1129,1198,287,158,31180,449,0,3,0,3,458,3130,24,58,0,7,3226,5338,134,136,7,17,5631,5539,287,183,12,13,6040,4824,342,176,23
30504,42,0,0,1524,1244,38,43,5,4,1332,933,47,28,8,3,1026,898,97,55,4,7,1058,971,98,72,3,3,1151,908,80,51,10,0,1044,656,73,49,3,4,787,339,40,27,3,0,412,117,17,12,0,0,150,18,6,6,0,0,29,4,0,0,0,0,4,8628,535,402,50,27,9637,824,0,12,4,0,838,1098,3,45,0,4,1149,585,11,22,0,0,622,620,20,57,13,8,713,626,47,79,16,3,777,697,63,94,15,0,877,610,57,89,23,7,789,516,50,47,12,3,632,483,34,50,14,4,585,354,30,54,13,9,456,159,23,24,11,6,214,68,9,22,0,0,98,11,0,8,3,0,24,6660,343,594,116,45,7755,653,16,25,5,4,704,189,8,11,3,20,228,16130,904,1034,173,92,18334,238,0,7,0,0,250,1807,18,40,0,3,1868,2920,98,102,3,3,3132,2938,180,118,11,16,3261,2557,210,127,16
30601,13,0,0,301,285,14,18,0,0,321,289,17,21,6,0,326,342,34,36,6,0,421,359,37,30,15,3,446,372,36,42,10,4,472,249,30,35,3,0,314,135,18,24,3,0,182,31,9,5,3,0,48,3,0,6,0,0,16,3,0,0,0,0,3,2672,201,233,47,15,3165,448,0,0,4,9,463,250,0,14,0,0,267,204,0,14,3,0,226,235,7,39,11,3,294,308,14,57,10,0,388,314,17,67,8,3,419,300,27,50,11,0,388,262,22,42,7,0,335,196,16,40,10,3,261,183,3,36,3,3,230,72,3,30,12,0,117,23,6,7,0,0,38,8,0,3,0,0,13,2800,118,395,80,29,3419,251,6,11,6,9,289,80,5,11,6,10,108,5796,330,654,138,66,6982,142,0,0,0,0,146,522,4,9,7,4,539,657,14,47,0,0,725,723,52,64,3,0,844,759,63,64,5
30602,36,0,6,1687,1521,53,45,5,6,1635,1400,70,81,14,7,1573,1692,110,79,7,8,1900,1710,118,101,14,9,1951,1580,98,96,4,6,1792,1253,103,82,10,11,1462,653,69,46,9,0,781,180,26,22,5,4,238,26,16,19,3,0,62,9,5,0,3,0,22,13191,690,625,99,75,14676,1197,0,3,4,9,1216,877,3,6,0,6,901,898,16,37,8,10,970,991,24,50,13,6,1093,1208,32,82,12,10,1348,1184,41,90,28,10,1350,1080,44,71,26,6,1226,927,47,84,27,3,1085,851,30,69,16,9,977,647,32,43,23,6,753,286,21,39,17,3,370,72,12,18,10,3,110,22,4,8,5,0,45,10251,307,601,185,89,11429,972,27,27,8,17,1053,312,10,24,15,66,428,24723,1038,1276,310,242,27590,653,0,0,5,4,660,2567,16,30,5,16,2634,3413,52,123,3,17,3603,3465,168,161,17,23,3833,3254,270,210,29
30603,8,0,0,268,199,14,18,4,0,237,184,23,23,5,0,242,242,25,26,8,3,301,291,35,37,23,3,378,294,32,42,11,8,380,257,26,41,25,3,352,151,29,38,15,0,235,41,13,12,12,0,78,9,5,11,7,0,31,0,0,6,4,0,12,2230,200,266,108,20,2828,281,0,0,3,4,284,202,3,0,0,0,204,222,4,6,7,0,236,199,6,17,7,3,237,226,7,29,12,0,272,243,16,18,14,0,291,301,4,25,8,8,345,274,15,23,15,0,324,311,6,32,8,7,368,193,3,24,19,0,248,73,3,21,19,4,120,24,3,3,13,0,44,7,0,5,5,0,20,2572,74,187,121,31,2989,211,7,10,11,3,248,90,0,14,16,25,143,5102,294,475,253,84,6208,213,0,0,0,3,214,643,6,17,3,3,677,651,15,34,7,4,710,596,40,47,12,5,699,539,60,55,15
30604,9,0,4,184,132,9,4,3,0,145,105,6,12,0,3,131,119,25,21,9,3,179,137,17,13,3,0,168,120,22,26,3,0,174,98,18,22,0,0,140,54,11,16,4,0,87,14,6,11,3,0,40,3,0,5,3,0,14,3,0,0,0,0,4,1114,126,138,30,16,1422,82,0,0,0,3,83,58,0,0,0,0,61,79,0,6,0,0,80,97,3,8,0,0,107,95,3,13,6,3,126,97,6,18,0,0,120,104,12,17,3,0,138,125,5,17,0,0,154,106,3,23,6,0,142,82,5,15,5,0,105,29,3,14,5,0,50,9,4,0,3,5,21,5,5,0,3,0,17,970,49,137,39,17,1214,76,3,8,4,3,94,41,3,0,7,5,54,2200,184,286,81,35,2781,80,0,0,0,0,80,261,0,0,0,3,267,360,5,13,0,4,381,339,11,21,4,0,379,264,27,30,3
30605,21,0,4,273,217,8,8,3,0,238,217,17,17,13,3,266,287,24,50,13,9,384,358,31,70,22,4,480,326,43,57,17,10,454,313,37,63,21,0,438,171,19,32,10,6,241,48,5,33,9,4,101,5,7,17,3,3,41,3,0,3,8,0,13,2504,209,380,134,43,3274,394,0,3,5,6,410,184,0,3,0,0,195,213,3,17,6,3,236,238,17,28,12,3,296,270,17,23,6,0,326,331,12,46,15,0,407,354,20,42,10,6,432,346,25,33,17,8,431,316,21,44,10,6,399,282,16,34,26,0,359,100,3,28,21,0,149,31,6,6,18,0,68,19,4,9,6,0,31,3075,139,315,145,45,3725,294,4,29,7,3,337,99,4,10,18,22,153,5978,361,738,300,112,7491,224,0,3,3,3,235,611,3,16,6,5,639,614,11,44,9,12,689,557,35,60,4,8,666,543,72,64,25
30701,32,3,8,594,409,19,33,16,4,480,325,38,26,25,4,428,382,47,66,35,3,541,438,50,82,40,6,620,412,48,66,57,6,591,345,63,67,55,3,530,177,33,55,60,10,331,49,23,32,41,0,141,7,5,23,29,0,76,6,3,20,22,0,54,3666,350,513,405,59,4988,328,0,0,11,8,345,241,0,3,4,5,258,279,8,17,10,3,323,346,23,41,24,0,439,370,25,41,29,4,470,331,28,30,15,10,408,322,24,21,15,6,386,311,22,32,18,4,393,256,11,36,22,4,328,167,17,29,29,7,250,76,9,21,20,0,126,36,3,23,25,3,87,6,0,20,20,3,51,3069,166,320,244,60,3854,353,22,24,18,14,427,106,11,16,32,30,188,7193,545,867,694,155,9449,381,0,0,6,6,395,1110,21,33,15,10,1190,1561,39,97,11,15,1727,1463,101,117,37,11,1723,1193,125,125,51
30702,17,5,0,351,248,16,14,6,0,289,258,24,22,11,3,312,344,39,26,17,0,430,384,37,40,27,0,488,348,26,41,20,3,444,272,38,62,23,3,403,158,24,65,25,0,281,37,13,27,26,3,104,7,11,19,18,3,59,6,3,17,21,0,41,2848,240,357,204,26,3675,367,0,3,3,5,383,229,0,3,0,0,235,189,0,8,7,3,206,262,18,28,19,5,328,287,18,17,21,3,348,302,14,30,7,9,369,352,15,42,18,3,423,292,20,24,21,10,354,263,25,31,22,3,339,182,20,38,19,0,267,74,12,35,17,5,137,26,3,20,38,0,83,5,5,14,16,3,37,2836,137,286,212,42,3507,269,11,18,14,13,320,105,4,14,31,18,176,6060,384,677,461,101,7681,355,0,0,7,0,366,1043,9,21,5,10,1088,1112,33,55,12,6,1209,1008,84,80,28,3,1200,955,107,78,17
30703,5,0,0,263,169,13,18,3,0,205,180,21,30,8,0,240,270,30,28,15,3,348,320,34,40,11,4,417,345,36,46,29,4,452,277,23,59,25,8,393,146,14,44,22,3,229,45,13,30,25,0,119,12,0,13,14,0,37,3,3,5,7,0,24,2343,200,327,168,31,3067,381,0,3,3,4,389,201,3,5,3,3,216,191,5,11,5,0,213,224,18,18,8,0,269,268,18,31,8,0,323,365,10,29,10,0,417,326,20,33,15,0,403,336,20,34,19,3,408,311,14,35,17,7,376,258,7,30,18,0,320,93,8,30,24,0,158,24,4,9,11,3,50,9,3,8,12,0,39,3000,133,278,152,22,3585,271,15,9,10,4,324,89,3,11,29,25,160,5705,352,631,356,87,7131,274,0,3,6,5,293,661,4,22,9,4,701,632,26,49,10,8,724,528,51,59,11,5,660,562,78,84,22
30801,9,4,3,380,308,18,9,5,0,347,261,21,18,3,0,310,279,19,21,12,3,339,305,36,37,22,8,403,279,39,32,21,3,378,192,34,39,15,3,284,75,9,21,10,0,124,20,4,17,17,3,59,3,0,5,5,0,21,0,0,0,4,0,4,2515,198,230,125,37,3102,252,0,0,0,0,252,196,0,4,0,0,204,194,3,16,3,3,223,287,8,25,14,3,339,278,11,25,13,0,332,251,14,16,13,3,295,215,5,19,3,3,244,208,21,15,5,3,256,152,7,16,14,0,187,83,7,11,7,0,115,33,3,10,0,0,52,13,6,4,5,0,30,7,0,0,5,0,12,2166,87,168,91,30,2539,273,10,9,6,6,303,79,0,6,18,16,129,5034,294,419,242,87,6065,251,0,3,3,0,255,896,3,30,3,14,946,1237,24,36,7,11,1318,1390,71,52,17,8,1535,1248,66,54,18
30803,33,13,7,1366,1030,29,54,5,5,1126,968,54,57,25,0,1104,1165,73,71,16,6,1327,1320,75,91,24,13,1520,1303,99,84,37,7,1524,1076,56,80,25,12,1249,506,39,61,18,9,627,103,7,31,20,0,163,19,6,14,3,0,44,3,3,4,10,0,24,10235,464,596,195,62,11561,1455,3,4,11,13,1482,907,0,16,3,9,930,753,4,36,14,8,811,965,19,63,7,0,1059,964,33,68,15,3,1084,941,46,67,31,14,1100,999,54,55,27,7,1150,930,27,71,24,6,1058,805,36,70,34,6,945,561,38,53,19,10,676,231,11,30,20,4,300,60,11,18,12,3,96,25,0,20,15,0,61,9587,279,571,232,87,10752,985,21,29,17,17,1066,253,7,12,33,43,348,21053,769,1214,478,215,23724,694,0,6,0,8,712,2664,9,49,4,17,2738,2944,58,110,18,17,3146,2747,115,148,19,14,3048,2465,187,178,36
30804,7,10,0,186,116,6,9,6,0,141,142,6,13,11,4,174,139,16,14,10,3,178,137,9,15,11,4,180,146,13,28,16,5,204,113,8,24,16,0,168,44,10,29,15,0,94,20,7,14,9,0,55,3,0,12,19,0,25,7,0,12,9,0,20,1239,92,175,128,23,1652,116,0,4,4,7,126,67,0,5,3,0,71,100,0,5,5,0,108,137,3,10,14,0,166,136,3,11,9,0,161,135,7,9,5,0,151,127,6,16,8,0,161,127,3,4,12,0,144,91,3,13,5,6,119,55,4,8,4,3,77,13,0,5,6,0,28,6,3,3,6,0,15,0,0,9,4,0,17,1106,30,100,89,16,1346,120,3,8,3,0,135,45,0,5,19,4,73,2509,122,299,239,48,3212,170,0,3,0,3,183,418,0,12,8,4,441,510,17,34,13,3,575,554,33,30,6,3,627,522,33,41,21
30805,15,0,0,736,525,11,22,5,0,560,419,27,28,12,3,492,663,46,43,12,0,767,617,47,57,16,5,740,575,45,30,15,8,676,387,28,26,15,3,458,138,12,26,5,0,195,29,4,12,14,0,67,11,3,5,0,0,24,0,0,0,3,0,10,4783,245,273,105,34,5433,622,0,0,3,5,633,407,0,6,0,3,420,361,6,25,13,3,400,508,12,55,16,0,590,535,20,61,3,3,619,599,16,53,16,3,685,562,25,32,11,3,627,492,24,43,14,3,576,373,15,38,21,3,449,207,4,30,16,3,262,67,7,20,10,0,103,18,5,7,8,0,43,10,0,3,0,0,12,4780,128,363,131,32,5432,464,9,30,9,12,514,132,7,12,16,15,174,10149,388,677,253,87,11554,400,4,0,3,5,409,1468,4,16,3,8,1504,1886,28,34,3,3,1954,1892,60,56,8,6,2019,1815,77,62,12
