SA3_CODE_2016,Pvte_2000_2999_Mng,Pvte_2000_2999_Pro,Pvte_2000_2999_TecTW,Pvte_2000_2999_CoPSW,Pvte_2000_2999_ClAW,Pvte_2000_2999_SWks,Pvte_2000_2999_MaOpDv,Pvte_2000_2999_Lab,Pvte_2000_2999_IDNS,Pvte_2000_2999_Tot,Pvte_3000mo_Mng,Pvte_3000mo_Pro,Pvte_3000mo_TecTW,Pvte_3000mo_CoPSW,Pvte_3000mo_ClAW,Pvte_3000mo_SWks,Pvte_3000mo_MaOpDv,Pvte_3000mo_Lab,Pvte_3000mo_IDNS,Pvte_3000mo_Tot,Pvte_PINS_Mng,Pvte_PINS_Pro,Pvte_PINS_TecTW,Pvte_PINS_CoPSW,Pvte_PINS_ClAW,Pvte_PINS_SWks,Pvte_PINS_MaOpDv,Pvte_PINS_Lab,Pvte_PINS_IDNS,Pvte_PINS_Tot,Pvte_Tot_Mng,Pvte_Tot_Pro,Pvte_Tot_TecTW,Pvte_Tot_CoPSW,Pvte_Tot_ClAW,Pvte_Tot_SWks,Pvte_Tot_MaOpDv,Pvte_Tot_Lab,Pvte_Tot_IDNS,Pvte_Tot_Tot,NS_NNI_Mng,NS_NNI_Pro,NS_NNI_TecTW,NS_NNI_CoPSW,NS_NNI_ClAW,NS_NNI_SWks,NS_NNI_MaOpDv,NS_NNI_Lab,NS_NNI_IDNS,NS_NNI_Tot,NS_1_149_Mng,NS_1_149_Pro,NS_1_149_TecTW,NS_1_149_CoPSW,NS_1_149_ClAW,NS_1_149_SWks,NS_1_149_MaOpDv,NS_1_149_Lab,NS_1_149_IDNS,NS_1_149_Tot,NS_150_299_Mng,NS_150_299_Pro,NS_150_299_TecTW,NS_150_299_CoPSW,NS_150_299_ClAW,NS_150_299_SWks,NS_150_299_MaOpDv,NS_150_299_Lab,NS_150_299_IDNS,NS_150_299_Tot,NS_300_399_Mng,NS_300_399_Pro,NS_300_399_TecTW,NS_300_399_CoPSW,NS_300_399_ClAW,NS_300_399_SWks,NS_300_399_MaOpDv,NS_300_399_Lab,NS_300_399_IDNS,NS_300_399_Tot,NS_400_499_Mng,NS_400_499_Pro,NS_400_499_TecTW,NS_400_499_CoPSW,NS_400_499_ClAW,NS_400_499_SWks,NS_400_499_MaOpDv,NS_400_499_Lab,NS_400_499_IDNS,NS_400_499_Tot,NS_500_649_Mng,NS_500_649_Pro,NS_500_649_TecTW,NS_500_649_CoPSW,NS_500_649_ClAW,NS_500_649_SWks,NS_500_649_MaOpDv,NS_500_649_Lab,NS_500_649_IDNS,NS_500_649_Tot,NS_650_799_Mng,NS_650_799_Pro,NS_650_799_TecTW,NS_650_799_CoPSW,NS_650_799_ClAW,NS_650_799_SWks,NS_650_799_MaOpDv,NS_650_799_Lab,NS_650_799_IDNS,NS_650_799_Tot,NS_800_999_Mng,NS_800_999_Pro,NS_800_999_TecTW,NS_800_999_CoPSW,NS_800_999_ClAW,NS_800_999_SWks,NS_800_999_MaOpDv,NS_800_999_Lab,NS_800_999_IDNS,NS_800_999_Tot,NS_1000_1249_Mng,NS_1000_1249_Pro,NS_1000_1249_TecTW,NS_1000_1249_CoPSW,NS_1000_1249_ClAW,NS_1000_1249_SWks,NS_1000_1249_MaOpDv,NS_1000_1249_Lab,NS_1000_1249_IDNS,NS_1000_1249_Tot,NS_1250_1499_Mng,NS_1250_1499_Pro,NS_1250_1499_TecTW,NS_1250_1499_CoPSW,NS_1250_1499_ClAW,NS_1250_1499_SWks,NS_1250_1499_MaOpDv,NS_1250_1499_Lab,NS_1250_1499_IDNS,NS_1250_1499_Tot,NS_1500_1749_Mng,NS_1500_1749_Pro,NS_1500_1749_TecTW,NS_1500_1749_CoPSW,NS_1500_1749_ClAW,NS_1500_1749_SWks,NS_1500_1749_MaOpDv,NS_1500_1749_Lab,NS_1500_1749_IDNS,NS_1500_1749_Tot,NS_1750_1999_Mng,NS_1750_1999_Pro,NS_1750_1999_TecTW,NS_1750_1999_CoPSW,NS_1750_1999_ClAW,NS_1750_1999_SWks,NS_1750_1999_MaOpDv,NS_1750_1999_Lab,NS_1750_1999_IDNS,NS_1750_1999_Tot,NS_2000_2999_Mng,NS_2000_2999_Pro,NS_2000_2999_TecTW,NS_2000_2999_CoPSW,NS_2000_2999_ClAW,NS_2000_2999_SWks,NS_2000_2999_MaOpDv,NS_2000_2999_Lab,NS_2000_2999_IDNS,NS_2000_2999_Tot,NS_3000mo_Mng,NS_3000mo_Pro,NS_3000mo_TecTW,NS_3000mo_CoPSW,NS_3000mo_ClAW,NS_3000mo_SWks,NS_3000mo_MaOpDv,NS_3000mo_Lab,NS_3000mo_IDNS,NS_3000mo_Tot,NS_PINS_Mng,NS_PINS_Pro,NS_PINS_TecTW,NS_PINS_CoPSW,NS_PINS_ClAW,NS_PINS_SWks,NS_PINS_MaOpDv,NS_PINS_Lab,NS_PINS_IDNS,NS_PINS_Tot,NS_Tot_Mng,NS_Tot_Pro,NS_Tot_TecTW,NS_Tot_CoPSW,NS_Tot_ClAW,NS_Tot_SWks,NS_Tot_MaOpDv,NS_Tot_Lab,NS_Tot_IDNS,NS_Tot_Tot
12303,109,105,271,4,26,12,357,11,5,901,99,66,168,0,14,3,86,8,3,465,28,3,18,11,19,20,28,22,4,150,1078,851,1915,742,924,712,1471,1225,92,9000,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,7,10,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,0,3,0,7,12,0,0,3,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,3,6,16,35,6,5,9,7,9,9,11,11,67,134
12401,164,284,58,8,38,25,11,14,3,600,74,138,13,6,25,17,0,6,4,283,26,39,48,30,22,38,3,22,9,236,1726,3080,2118,2684,1668,1754,501,1703,132,15365,0,0,0,0,0,0,0,0,3,6,0,0,3,0,0,0,0,0,3,9,0,0,0,0,0,3,0,3,4,13,0,0,3,0,3,3,0,3,7,18,0,0,0,0,0,0,0,0,3,6,0,3,0,0,3,0,0,3,11,22,0,0,3,0,3,0,0,0,8,12,0,3,3,0,0,0,0,0,5,19,0,0,0,0,0,0,0,0,8,11,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,5,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,10,0,0,5,3,0,0,3,0,20,31,4,17,20,7,17,9,7,14,82,174
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,512,569,224,30,132,98,139,51,11,1767,279,398,63,23,67,49,23,18,16,933,81,63,96,62,61,81,48,54,26,574,4056,5440,5705,4191,4956,5651,2820,4029,393,37242,0,0,3,3,0,0,0,0,10,21,0,0,3,3,0,5,0,0,15,23,0,0,0,3,3,0,0,4,15,29,0,0,5,5,4,0,0,0,22,42,0,0,3,8,3,0,0,3,12,36,0,3,8,7,3,0,5,3,21,44,3,0,6,0,3,4,3,9,29,67,0,0,5,3,4,0,14,5,36,65,5,4,7,0,4,0,8,4,20,49,0,10,6,3,0,3,4,4,8,38,0,0,3,3,0,0,0,0,3,15,0,0,0,0,0,0,0,0,3,6,0,5,0,0,0,0,0,0,11,13,0,0,0,0,0,0,0,0,6,16,4,0,11,13,11,4,5,3,84,141,25,28,56,45,38,18,47,45,294,604
12404,187,175,136,5,43,31,27,14,7,624,81,135,27,4,15,13,9,8,0,286,38,20,41,30,33,29,15,30,15,244,1452,1753,2332,1545,1648,1522,1027,1587,148,13023,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,3,6,12,0,0,0,0,0,0,0,3,12,16,0,0,0,0,0,3,0,0,0,7,0,0,3,0,0,0,0,3,5,21,0,0,3,0,0,0,5,6,9,25,0,0,3,3,0,3,4,5,10,29,0,3,0,0,0,0,3,0,8,18,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,29,38,4,14,15,7,12,13,14,24,107,219
12405,334,149,102,6,66,37,85,26,8,817,206,83,16,3,21,14,9,11,8,371,27,12,43,15,17,31,49,27,15,241,1826,1446,2291,1110,2226,1443,3858,2096,212,16510,0,0,0,0,0,0,0,0,12,10,0,0,0,3,0,0,0,0,5,8,0,3,0,3,0,0,0,0,12,20,0,0,0,0,0,3,0,4,10,20,0,0,0,0,0,0,7,0,16,23,0,0,0,3,0,0,3,5,23,35,0,0,3,0,6,0,6,7,16,42,0,3,3,0,0,0,12,4,19,38,0,3,0,0,3,0,3,3,11,26,3,0,0,0,0,0,3,3,5,17,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,4,7,25,48,4,15,15,23,17,7,34,46,145,312
12501,1629,1460,464,50,381,254,111,120,36,4514,1336,549,82,48,162,106,15,22,17,2343,60,79,73,27,92,43,58,58,39,537,7440,8518,6677,2803,8179,4446,4506,4513,780,47861,0,0,5,0,0,0,0,0,19,23,0,0,3,5,0,3,0,0,21,39,0,0,0,11,0,0,0,9,23,41,0,0,14,5,0,7,3,11,27,66,0,3,12,11,5,4,9,14,35,82,4,3,10,4,5,3,7,16,44,98,3,6,14,9,4,3,4,14,53,115,4,4,17,3,8,0,11,15,46,109,4,8,8,0,3,0,7,8,54,87,0,12,6,4,3,3,0,0,12,42,3,9,8,0,0,0,0,0,15,34,0,4,0,0,0,3,0,0,9,23,3,0,0,0,0,3,0,0,5,12,0,0,0,0,3,0,0,0,9,11,7,12,10,8,5,5,8,11,110,171,30,63,108,61,43,38,55,93,461,957
12502,545,558,196,19,131,69,27,12,13,1567,507,261,39,0,30,32,3,11,3,879,27,34,41,14,31,21,12,21,12,209,2721,3419,2809,1300,2629,1662,1216,1721,245,17727,0,0,0,0,0,0,0,0,11,10,0,0,3,0,3,0,0,0,6,13,0,0,0,3,0,0,0,3,11,23,0,0,3,3,0,3,0,3,12,21,0,4,3,0,4,0,0,6,10,23,0,0,0,0,0,0,0,4,11,26,0,0,3,3,0,0,0,12,14,34,0,3,3,3,5,0,3,0,10,31,0,0,0,0,0,0,4,0,12,23,3,0,7,0,0,0,3,3,12,21,0,5,3,0,0,0,0,0,5,19,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,4,0,3,0,0,0,0,0,0,0,8,0,3,7,0,3,3,3,0,39,61,5,23,37,14,13,9,19,33,159,310
12503,1052,599,267,35,166,142,173,57,30,2532,701,244,44,10,58,39,33,17,12,1159,71,54,100,53,57,56,92,59,39,587,5652,4928,6838,3393,6346,4024,7967,5017,696,44858,0,0,3,0,0,0,0,5,35,48,0,3,0,0,4,3,0,3,11,28,0,0,3,6,0,7,8,13,20,63,3,3,6,4,4,0,0,10,37,62,0,3,17,5,0,3,9,16,33,77,8,4,10,9,4,3,9,7,37,87,11,12,10,3,7,0,13,18,60,141,7,3,17,3,8,3,8,14,44,102,6,8,10,3,3,3,12,8,22,73,0,0,3,0,4,0,5,8,20,36,4,0,3,3,0,0,4,6,11,29,0,5,4,0,0,0,0,0,7,21,0,4,0,0,0,0,0,0,15,21,3,0,0,0,0,0,0,0,4,6,9,12,14,7,3,5,6,12,108,172,39,61,99,51,34,30,88,107,449,950
12504,1552,2172,378,49,520,238,139,48,48,5151,1139,1140,80,23,193,109,30,18,17,2765,68,160,105,76,181,72,53,70,47,824,7985,14822,6290,6057,14668,6505,3845,5168,918,66262,0,3,7,3,3,0,3,4,44,63,0,4,6,4,3,3,0,4,28,49,3,7,4,5,3,3,0,10,48,83,3,4,12,10,6,4,0,17,50,99,3,6,12,7,3,3,11,10,51,112,3,9,15,9,6,4,17,14,76,153,6,8,17,11,14,7,15,18,77,157,9,15,30,15,12,8,11,20,67,181,10,12,17,3,8,3,6,12,60,133,4,17,12,3,3,0,3,0,37,74,3,16,6,3,11,0,3,3,25,67,4,3,3,0,0,0,0,0,20,26,10,7,4,0,0,0,0,0,17,34,3,7,0,0,0,0,0,0,11,22,3,15,15,9,7,7,4,14,191,275,48,127,151,83,84,45,84,129,794,1537
12601,197,406,60,12,56,48,17,14,10,815,150,214,19,7,35,30,5,7,10,479,13,19,14,14,23,15,0,4,3,98,1159,2746,958,1227,1516,866,161,512,116,9256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,4,6,0,3,4,0,3,0,3,0,3,13,0,5,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,6,16,3,0,3,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,9,10,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,16,26,11,15,5,12,8,4,3,8,69,135
12602,3580,6090,712,53,705,435,39,41,84,11742,4860,3153,155,12,404,371,5,16,62,9039,150,201,106,82,120,77,23,45,46,854,14621,24567,7823,5747,10913,6803,1468,4006,927,76875,4,0,0,3,0,0,0,4,42,52,0,0,3,3,0,4,0,6,25,42,0,4,5,4,0,5,5,7,35,69,0,0,6,4,3,8,3,13,42,85,0,6,10,13,0,0,0,10,29,63,3,0,11,12,4,9,11,11,57,124,8,11,18,10,12,5,7,10,52,122,10,11,15,4,3,0,3,15,55,115,5,14,18,3,9,0,3,4,50,113,3,15,9,4,5,0,0,0,31,71,3,7,0,0,4,0,0,0,18,43,7,13,0,0,0,0,0,4,13,35,12,21,5,0,4,0,0,0,15,50,6,5,3,0,0,4,0,0,13,28,11,13,12,6,4,4,9,7,137,207,72,120,112,66,59,42,45,95,613,1221
12701,172,232,99,17,40,20,44,12,3,643,94,93,15,9,19,23,8,7,4,275,21,26,35,22,26,22,20,22,5,193,1789,2081,2053,1595,1548,1486,1341,1593,156,13630,0,0,0,0,0,3,0,0,6,11,0,0,0,0,0,0,0,0,6,11,0,0,3,0,0,0,0,3,6,20,0,0,3,3,0,0,3,0,9,17,0,0,3,7,3,0,4,0,8,29,3,0,4,3,0,0,0,8,11,33,3,3,3,5,0,5,11,3,17,47,6,0,4,6,3,0,8,3,7,35,0,0,8,3,0,0,3,4,11,29,0,0,0,3,0,0,3,0,10,20,0,3,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,4,3,0,0,0,0,0,32,41,17,17,33,28,16,11,34,22,131,312
12702,840,542,276,11,146,131,145,51,21,2151,524,304,55,7,46,37,39,13,10,1041,87,51,112,67,87,83,70,85,30,671,5656,5643,7137,4313,6072,5317,5938,5416,697,46180,0,0,0,7,0,0,0,3,27,39,0,3,3,6,7,3,0,4,20,39,0,0,3,12,0,10,3,7,28,58,0,0,7,5,3,3,5,12,36,79,3,3,8,7,3,3,3,19,38,78,0,7,15,12,8,9,8,16,58,134,3,9,14,9,0,4,23,26,53,135,3,12,15,4,6,0,16,15,61,126,4,8,9,6,5,3,11,10,35,93,3,8,9,0,3,3,3,6,17,46,3,5,4,0,4,0,0,3,19,43,0,7,0,0,0,0,0,0,4,13,8,0,3,0,0,0,0,0,5,12,0,4,4,0,0,0,0,0,5,10,0,10,14,9,8,8,10,15,123,187,32,66,95,75,53,47,84,134,516,1097
12703,840,679,277,33,168,135,118,43,21,2315,571,419,71,18,74,70,23,12,24,1285,63,64,116,53,68,81,73,82,27,628,5029,5803,6263,3567,6355,5513,5692,4824,635,43680,0,3,0,0,0,0,0,3,31,35,0,0,6,0,0,4,4,3,18,32,0,0,3,6,5,4,4,11,28,61,0,0,8,0,6,3,3,11,37,73,0,4,4,7,0,0,8,4,29,62,3,3,13,6,7,4,3,13,51,113,6,3,16,8,3,3,14,22,47,111,0,6,12,7,5,3,17,11,55,125,3,9,7,7,5,0,10,9,41,85,3,3,4,0,3,0,0,3,19,33,3,3,4,0,0,0,4,0,12,29,0,0,0,0,0,0,3,0,3,6,5,3,0,0,3,0,0,0,11,20,3,0,3,0,0,0,0,0,4,17,8,4,17,7,10,3,8,7,118,185,34,48,100,57,44,36,81,98,494,989
12801,714,665,237,34,165,160,34,49,29,2079,511,558,74,35,79,78,11,20,23,1397,67,71,71,60,57,84,26,39,16,493,4916,5581,5094,4502,4877,5898,1598,2937,353,35756,0,3,0,0,0,0,0,0,6,11,0,0,3,3,0,3,0,0,11,22,0,0,5,0,0,0,0,5,11,20,0,0,0,0,0,3,0,3,17,24,0,0,0,3,3,3,3,0,14,32,0,3,3,5,8,0,4,8,18,41,0,4,3,3,4,0,6,3,19,47,3,3,0,0,0,0,4,3,24,43,0,6,9,3,5,0,3,0,12,37,3,3,4,0,5,3,0,0,6,22,4,0,0,0,0,0,0,3,8,26,0,4,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,3,7,8,12,6,0,7,11,3,3,82,118,17,44,31,19,34,29,30,32,248,486
12802,334,459,130,27,91,60,23,22,10,1154,208,267,41,8,58,39,12,9,5,648,36,39,48,46,44,41,14,28,8,310,2377,4059,3413,3186,3021,2565,804,1916,192,21537,0,0,0,0,0,0,0,0,8,13,0,0,0,0,0,0,0,0,4,10,0,0,3,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,7,17,0,3,0,3,0,0,0,4,7,17,0,0,0,0,0,3,3,0,15,21,0,4,0,3,3,3,0,0,10,21,0,3,7,3,3,0,0,3,11,27,4,0,4,0,3,3,3,3,7,19,0,3,0,0,0,0,0,0,4,5,4,3,0,0,0,0,0,0,10,14,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,4,0,0,8,3,0,0,0,3,45,58,11,20,21,20,9,18,9,16,130,255
19797,0,3,0,0,0,0,0,3,0,7,0,8,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,19,8,5,0,0,3,25,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,1065,1209,2254,95,190,194,538,582,113,6238,645,972,550,73,78,92,142,172,72,2790,226,174,842,163,105,76,234,465,108,2405,9649,12392,49218,11497,4715,5864,12907,27806,1843,135880,0,3,4,6,3,0,8,12,74,121,3,15,9,12,0,11,4,13,49,124,3,4,16,14,7,5,7,32,62,153,0,6,19,19,4,13,15,34,81,196,3,5,36,13,3,5,13,26,85,203,8,12,51,10,11,6,27,49,107,286,9,14,48,21,6,10,21,30,74,229,13,13,33,15,15,11,24,28,101,249,9,23,40,8,12,0,12,13,83,210,3,12,18,0,6,3,6,8,45,106,3,9,18,0,0,3,6,3,40,80,3,8,7,5,0,0,4,5,21,56,10,4,10,3,3,3,3,9,19,60,3,11,3,0,0,0,0,0,13,36,17,22,47,10,18,12,21,29,290,462,92,164,367,139,92,88,181,302,1149,2573
20101,514,503,228,16,104,70,69,55,7,1576,285,394,54,14,33,47,18,17,15,872,48,55,86,58,37,89,36,78,26,515,3956,6107,5866,4136,4248,5053,2235,4064,376,36039,0,0,0,0,0,0,0,3,13,25,0,0,3,3,0,4,0,3,18,29,0,0,5,3,0,7,0,4,20,36,0,0,3,3,3,0,0,5,21,35,0,0,3,0,5,3,3,5,18,37,0,3,3,3,0,0,0,3,20,46,3,0,5,3,3,0,3,4,18,37,3,5,3,0,5,3,4,7,19,46,3,0,0,3,0,0,0,3,17,29,0,4,0,3,0,3,5,0,7,28,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,6,9,4,3,10,6,0,3,7,5,74,111,13,18,43,32,17,24,18,45,268,486
20102,65,59,11,6,4,10,3,3,3,173,55,38,6,0,3,3,3,4,0,115,38,11,15,9,9,8,3,14,4,118,1510,757,905,714,560,529,326,939,76,6318,0,0,0,0,0,0,0,0,3,7,0,0,0,3,0,0,0,0,3,11,3,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,4,13,3,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,16,16,0,14,9,3,5,3,8,39,96
20103,55,29,18,0,3,3,21,0,0,132,36,25,5,0,5,0,3,0,0,73,31,7,18,3,5,14,12,18,0,103,1230,550,861,529,462,632,425,916,45,5655,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,11,16,0,0,0,0,0,0,0,0,6,7,0,0,0,4,0,0,0,0,3,6,0,0,0,0,0,0,0,0,9,8,6,0,3,3,0,0,0,3,4,14,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,13,19,18,0,9,11,4,3,3,3,55,100
20201,438,498,232,21,129,49,37,25,13,1433,260,352,40,12,42,43,3,12,7,767,46,45,90,63,62,72,37,63,15,496,3654,5332,5119,3876,4232,4716,1896,3619,314,32754,0,0,0,0,0,0,0,0,14,17,0,0,0,3,0,0,0,3,12,20,0,0,0,3,0,3,0,3,7,17,0,4,0,0,3,0,0,3,15,28,0,0,3,8,0,3,3,7,20,42,0,0,6,0,0,4,0,3,14,29,0,0,0,0,0,0,0,0,18,34,0,0,3,3,0,0,3,4,19,35,0,0,7,0,0,7,3,0,15,27,0,0,4,0,0,0,0,0,3,12,0,0,3,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,10,3,0,0,0,0,0,0,0,3,8,5,8,5,0,0,0,3,7,55,81,12,19,29,26,13,17,16,26,208,359
20202,140,162,64,5,21,16,30,10,12,454,112,92,14,5,16,12,11,8,9,279,44,25,49,20,23,24,17,43,7,252,1991,1847,2000,1223,1109,1152,834,2880,147,13189,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,3,0,0,8,16,0,0,3,4,0,0,0,3,4,15,3,0,0,0,0,0,0,0,5,19,0,0,0,0,0,0,0,5,9,17,0,0,0,0,0,0,0,3,3,12,0,0,3,3,3,0,0,3,3,15,0,3,0,0,0,0,0,0,13,19,0,0,0,0,0,0,0,0,6,6,3,0,0,0,0,0,0,0,3,10,0,3,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,0,0,8,0,3,0,0,3,3,0,6,15,26,10,12,13,17,11,6,3,25,78,169
20203,54,40,68,0,4,0,58,4,0,229,31,8,4,0,6,0,15,0,0,66,31,4,14,0,3,0,6,14,4,74,1252,257,407,133,216,180,442,561,31,3481,3,0,0,0,0,0,0,0,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,4,7,4,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,11,4,4,0,0,0,0,4,39,68
20301,40,31,14,0,7,5,6,0,0,106,63,20,4,0,5,0,0,3,0,104,22,4,9,10,3,4,3,5,0,59,928,319,481,281,290,257,185,587,26,3356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,4,4,8,3,0,0,0,4,21,49
20302,1056,1271,575,43,199,228,124,127,43,3668,722,802,202,54,101,104,40,26,20,2072,107,142,157,126,110,124,103,140,59,1065,7751,11919,10533,8040,7963,9292,4872,7575,666,68610,0,0,0,3,0,0,0,0,25,34,0,0,0,6,0,3,0,13,33,59,0,3,7,7,4,0,5,10,37,74,3,0,7,4,5,5,11,4,29,68,0,4,9,8,0,6,4,15,32,78,0,3,15,4,3,0,3,8,41,90,3,4,19,12,3,3,9,10,32,85,3,3,17,10,8,0,12,8,26,79,3,8,9,4,4,0,8,3,43,83,0,5,3,3,0,4,5,0,11,43,3,3,3,0,3,3,0,0,10,23,0,0,0,0,0,0,0,0,6,13,0,0,0,0,0,0,0,0,6,12,0,3,0,0,3,0,0,0,10,16,6,14,14,17,0,5,8,13,159,233,38,48,103,82,31,35,58,88,496,988
