SA3_CODE_2016,CoPSW_2000_2999_H_0,CoPSW_2000_2999_H_1_15,CoPSW_2000_2999_H_16_24,CoPSW_2000_2999_H_25_34,CoPSW_2000_2999_H_35_39,CoPSW_2000_2999_H_40,CoPSW_2000_2999_H_41_48,CoPSW_2000_2999_H_49mo,CoPSW_2000_2999_H_NS,CoPSW_2000_2999_H_Tot,CoPSW_3000mo_H_0,CoPSW_3000mo_H_1_15,CoPSW_3000mo_H_16_24,CoPSW_3000mo_H_25_34,CoPSW_3000mo_H_35_39,CoPSW_3000mo_H_40,CoPSW_3000mo_H_41_48,CoPSW_3000mo_H_49mo,CoPSW_3000mo_H_NS,CoPSW_3000mo_H_Tot,CoPSW_PINS_H_0,CoPSW_PINS_H_1_15,CoPSW_PINS_H_16_24,CoPSW_PINS_H_25_34,CoPSW_PINS_H_35_39,CoPSW_PINS_H_40,CoPSW_PINS_H_41_48,CoPSW_PINS_H_49mo,CoPSW_PINS_H_NS,CoPSW_PINS_H_Tot,CoPSW_Tot_H_0,CoPSW_Tot_H_1_15,CoPSW_Tot_H_16_24,CoPSW_Tot_H_25_34,CoPSW_Tot_H_35_39,CoPSW_Tot_H_40,CoPSW_Tot_H_41_48,CoPSW_Tot_H_49mo,CoPSW_Tot_H_NS,CoPSW_Tot_H_Tot,ClAW_NNI_H_0,ClAW_NNI_H_1_15,ClAW_NNI_H_16_24,ClAW_NNI_H_25_34,ClAW_NNI_H_35_39,ClAW_NNI_H_40,ClAW_NNI_H_41_48,ClAW_NNI_H_49mo,ClAW_NNI_H_NS,ClAW_NNI_H_Tot,ClAW_1_149_H_0,ClAW_1_149_H_1_15,ClAW_1_149_H_16_24,ClAW_1_149_H_25_34,ClAW_1_149_H_35_39,ClAW_1_149_H_40,ClAW_1_149_H_41_48,ClAW_1_149_H_49mo,ClAW_1_149_H_NS,ClAW_1_149_H_Tot,ClAW_150_299_H_0,ClAW_150_299_H_1_15,ClAW_150_299_H_16_24,ClAW_150_299_H_25_34,ClAW_150_299_H_35_39,ClAW_150_299_H_40,ClAW_150_299_H_41_48,ClAW_150_299_H_49mo,ClAW_150_299_H_NS,ClAW_150_299_H_Tot,ClAW_300_399_H_0,ClAW_300_399_H_1_15,ClAW_300_399_H_16_24,ClAW_300_399_H_25_34,ClAW_300_399_H_35_39,ClAW_300_399_H_40,ClAW_300_399_H_41_48,ClAW_300_399_H_49mo,ClAW_300_399_H_NS,ClAW_300_399_H_Tot,ClAW_400_499_H_0,ClAW_400_499_H_1_15,ClAW_400_499_H_16_24,ClAW_400_499_H_25_34,ClAW_400_499_H_35_39,ClAW_400_499_H_40,ClAW_400_499_H_41_48,ClAW_400_499_H_49mo,ClAW_400_499_H_NS,ClAW_400_499_H_Tot,ClAW_500_649_H_0,ClAW_500_649_H_1_15,ClAW_500_649_H_16_24,ClAW_500_649_H_25_34,ClAW_500_649_H_35_39,ClAW_500_649_H_40,ClAW_500_649_H_41_48,ClAW_500_649_H_49mo,ClAW_500_649_H_NS,ClAW_500_649_H_Tot,ClAW_650_799_H_0,ClAW_650_799_H_1_15,ClAW_650_799_H_16_24,ClAW_650_799_H_25_34,ClAW_650_799_H_35_39,ClAW_650_799_H_40,ClAW_650_799_H_41_48,ClAW_650_799_H_49mo,ClAW_650_799_H_NS,ClAW_650_799_H_Tot,ClAW_800_999_H_0,ClAW_800_999_H_1_15,ClAW_800_999_H_16_24,ClAW_800_999_H_25_34,ClAW_800_999_H_35_39,ClAW_800_999_H_40,ClAW_800_999_H_41_48,ClAW_800_999_H_49mo,ClAW_800_999_H_NS,ClAW_800_999_H_Tot,ClAW_1000_1249_H_0,ClAW_1000_1249_H_1_15,ClAW_1000_1249_H_16_24,ClAW_1000_1249_H_25_34,ClAW_1000_1249_H_35_39,ClAW_1000_1249_H_40,ClAW_1000_1249_H_41_48,ClAW_1000_1249_H_49mo,ClAW_1000_1249_H_NS,ClAW_1000_1249_H_Tot,ClAW_1250_1499_H_0,ClAW_1250_1499_H_1_15,ClAW_1250_1499_H_16_24,ClAW_1250_1499_H_25_34,ClAW_1250_1499_H_35_39,ClAW_1250_1499_H_40,ClAW_1250_1499_H_41_48,ClAW_1250_1499_H_49mo,ClAW_1250_1499_H_NS,ClAW_1250_1499_H_Tot,ClAW_1500_1749_H_0,ClAW_1500_1749_H_1_15,ClAW_1500_1749_H_16_24,ClAW_1500_1749_H_25_34,ClAW_1500_1749_H_35_39,ClAW_1500_1749_H_40,ClAW_1500_1749_H_41_48,ClAW_1500_1749_H_49mo,ClAW_1500_1749_H_NS,ClAW_1500_1749_H_Tot,ClAW_1750_1999_H_0,ClAW_1750_1999_H_1_15,ClAW_1750_1999_H_16_24,ClAW_1750_1999_H_25_34,ClAW_1750_1999_H_35_39,ClAW_1750_1999_H_40,ClAW_1750_1999_H_41_48,ClAW_1750_1999_H_49mo,ClAW_1750_1999_H_NS,ClAW_1750_1999_H_Tot,ClAW_2000_2999_H_0,ClAW_2000_2999_H_1_15,ClAW_2000_2999_H_16_24,ClAW_2000_2999_H_25_34,ClAW_2000_2999_H_35_39,ClAW_2000_2999_H_40,ClAW_2000_2999_H_41_48,ClAW_2000_2999_H_49mo,ClAW_2000_2999_H_NS,ClAW_2000_2999_H_Tot,ClAW_3000mo_H_0,ClAW_3000mo_H_1_15,ClAW_3000mo_H_16_24,ClAW_3000mo_H_25_34,ClAW_3000mo_H_35_39,ClAW_3000mo_H_40,ClAW_3000mo_H_41_48,ClAW_3000mo_H_49mo,ClAW_3000mo_H_NS,ClAW_3000mo_H_Tot,ClAW_PINS_H_0,ClAW_PINS_H_1_15,ClAW_PINS_H_16_24,ClAW_PINS_H_25_34,ClAW_PINS_H_35_39,ClAW_PINS_H_40,ClAW_PINS_H_41_48,ClAW_PINS_H_49mo,ClAW_PINS_H_NS,ClAW_PINS_H_Tot,ClAW_Tot_H_0,ClAW_Tot_H_1_15,ClAW_Tot_H_16_24,ClAW_Tot_H_25_34,ClAW_Tot_H_35_39,ClAW_Tot_H_40,ClAW_Tot_H_41_48,ClAW_Tot_H_49mo,ClAW_Tot_H_NS,ClAW_Tot_H_Tot
30305,3,0,0,0,6,13,6,8,0,34,0,0,0,0,0,0,0,0,0,4,3,5,0,4,0,3,3,0,3,23,60,322,316,374,363,184,105,125,35,1878,3,10,6,3,0,0,0,3,4,30,3,33,4,0,0,0,0,0,0,54,0,69,15,6,4,4,0,3,0,104,5,73,45,14,4,3,3,0,3,151,4,49,76,38,7,3,4,3,0,188,15,46,111,109,68,62,11,7,3,436,21,42,57,147,212,135,38,26,7,695,31,24,54,117,427,331,119,83,10,1181,30,9,32,67,419,360,190,126,3,1247,13,5,17,24,180,200,123,123,4,691,7,6,15,12,77,93,69,111,3,400,9,3,7,10,38,32,29,61,0,181,9,3,7,11,26,34,29,57,0,177,0,8,0,6,4,11,3,18,0,48,5,3,11,8,20,16,10,8,6,78,157,387,460,560,1498,1289,630,633,50,5657
30306,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,7,5,3,0,0,0,0,3,13,46,285,297,326,258,116,46,66,18,1458,0,0,0,0,0,0,0,0,0,8,0,29,0,0,0,0,0,0,0,31,0,36,11,0,0,0,0,0,3,52,3,28,25,8,0,0,0,0,0,69,0,25,34,19,3,0,0,4,0,85,0,19,38,38,19,3,0,5,0,123,0,4,25,42,27,21,3,8,0,131,5,5,10,34,53,20,11,4,0,149,0,7,9,16,51,19,16,6,0,132,3,0,3,8,17,14,6,6,0,64,3,6,0,5,9,9,0,5,0,38,0,3,3,3,3,6,3,3,0,22,0,0,0,0,3,9,4,0,0,15,0,5,0,0,0,0,4,0,0,9,0,0,3,3,3,0,0,3,0,12,26,163,166,173,191,111,49,39,10,936
30401,0,0,0,0,3,7,8,8,0,28,0,0,0,0,0,0,0,0,0,6,0,4,0,6,7,0,0,0,3,19,48,360,212,251,215,110,69,60,19,1348,0,4,0,4,0,0,0,0,0,10,0,38,0,3,0,0,0,0,0,42,0,31,11,3,0,0,0,0,4,42,0,24,22,7,0,0,0,0,0,60,3,28,28,10,3,3,0,0,0,70,0,19,44,45,6,3,3,0,0,123,7,11,35,39,27,27,3,4,0,148,4,6,12,29,50,39,10,4,3,158,0,10,15,14,54,39,20,3,0,160,0,4,7,10,19,5,9,8,0,67,3,7,7,3,3,8,8,8,0,51,0,0,0,3,0,3,3,8,0,21,0,0,0,3,3,3,3,3,0,22,0,3,0,3,3,0,0,5,0,18,0,4,0,0,7,0,0,0,3,14,21,198,162,172,185,141,56,51,13,1003
30402,0,3,0,0,4,3,3,3,0,16,0,5,0,4,0,0,0,0,0,7,0,0,0,3,3,0,0,0,0,11,58,332,254,277,199,80,58,67,11,1333,0,8,0,0,0,0,0,0,0,15,3,23,4,0,0,3,0,0,0,27,0,60,8,8,0,0,0,0,0,76,0,37,15,3,3,0,0,0,0,65,3,19,18,3,3,4,0,0,0,54,0,39,32,30,4,3,0,0,0,109,6,30,31,26,22,16,3,9,0,140,4,9,16,25,43,23,4,7,0,126,3,11,12,25,42,25,9,16,0,140,3,14,3,5,23,16,10,6,0,79,0,5,6,13,13,11,4,6,0,63,0,5,0,7,5,5,0,10,0,34,0,0,4,5,3,10,4,12,0,44,0,9,3,4,0,3,3,6,0,29,0,4,3,0,0,0,0,0,0,8,28,277,152,153,172,126,49,68,6,1029
30403,3,3,0,0,3,11,5,15,0,37,0,0,0,0,3,0,0,4,0,8,3,9,0,5,0,0,0,0,4,28,117,916,478,438,370,215,87,128,51,2800,0,17,0,0,0,0,0,0,0,20,6,59,11,0,0,0,0,0,5,87,13,104,14,5,3,0,0,3,7,151,6,75,32,11,6,0,0,0,0,130,7,43,71,16,8,4,0,0,0,149,13,52,72,63,22,10,4,3,3,233,12,30,55,82,86,23,5,4,0,313,16,12,31,74,168,68,25,18,3,427,23,14,17,53,266,86,43,33,0,545,23,14,10,29,176,80,29,21,3,383,3,12,3,28,84,46,28,16,3,224,5,7,4,9,31,12,16,7,0,86,0,4,3,7,14,18,17,23,0,94,0,13,4,3,3,3,0,16,0,46,0,0,4,0,4,6,0,3,3,25,135,452,337,374,873,378,170,145,34,2903
30404,4,0,3,0,13,31,18,35,0,109,0,0,0,0,0,3,4,8,3,12,3,4,5,3,4,8,3,3,4,45,221,557,412,438,524,848,638,589,59,4286,0,7,0,0,0,0,0,0,0,14,0,29,0,4,0,0,0,0,0,31,3,38,10,3,0,0,0,0,0,51,0,30,26,10,0,3,0,0,0,72,4,36,40,27,3,4,0,3,0,108,4,24,51,40,15,8,3,3,3,154,4,13,39,45,51,14,8,11,0,193,14,9,14,40,81,64,30,10,0,255,13,15,15,19,111,99,37,24,3,329,14,3,3,19,51,59,39,33,0,229,4,9,0,7,22,44,27,23,0,135,4,5,3,3,14,19,12,18,0,67,0,6,3,4,10,19,7,16,0,62,0,0,0,0,3,0,3,7,0,23,0,0,0,6,4,0,0,0,3,14,67,211,208,218,361,342,162,148,15,1739
30501,42,0,14,14,116,275,137,245,4,844,5,4,3,5,9,20,6,49,3,96,7,13,24,17,18,26,7,16,42,172,541,2386,2534,2439,2577,2525,1228,1191,260,15688,27,32,14,14,14,10,3,10,3,117,30,229,39,10,7,3,3,0,12,331,36,343,166,25,22,3,0,3,10,621,32,314,291,61,31,21,3,9,13,769,56,275,464,131,95,41,16,15,10,1093,130,267,768,431,315,140,29,38,16,2142,140,195,624,695,1242,544,121,74,19,3650,238,136,474,853,3005,1316,374,197,46,6638,375,162,327,808,4464,2062,701,377,58,9329,306,78,149,453,2953,1741,650,420,33,6783,212,58,100,255,1692,1168,528,393,23,4424,129,22,48,111,826,661,336,300,11,2428,94,29,54,103,757,904,501,574,12,3027,25,26,29,37,99,341,225,503,5,1291,16,31,26,39,132,70,30,35,40,418,1836,2198,3554,4010,15655,9021,3527,2944,306,43061
30502,3,0,0,0,5,4,3,4,0,21,0,3,3,3,0,0,3,0,0,10,0,3,3,4,3,0,0,0,3,18,54,374,259,256,232,115,67,65,26,1443,0,0,3,5,0,3,0,3,0,12,0,29,5,0,0,0,0,0,0,39,0,46,10,4,3,0,0,3,0,64,3,30,30,9,0,0,0,0,0,76,0,37,44,22,8,3,0,3,3,112,5,24,46,34,23,10,3,3,0,148,3,14,46,59,69,50,6,3,0,256,7,12,17,54,130,79,40,22,0,363,11,11,17,47,110,102,52,25,4,366,3,9,7,8,52,50,37,28,0,204,0,9,4,10,17,28,16,32,0,113,0,3,0,6,8,10,11,8,0,44,3,3,3,11,5,14,5,40,0,83,0,3,3,3,4,13,4,18,0,42,0,5,3,0,5,5,3,0,3,23,33,232,239,262,424,368,186,189,10,1946
30503,9,5,3,4,22,47,21,43,0,163,0,3,4,10,10,13,4,16,0,52,4,9,6,15,13,7,0,3,11,66,255,1172,984,983,1040,718,319,401,97,5967,4,15,3,0,5,0,0,0,0,31,7,111,9,5,3,3,0,0,0,139,13,169,44,10,7,3,7,4,6,254,11,132,92,32,16,3,0,0,3,286,21,101,146,40,29,11,5,3,5,356,25,107,238,165,99,43,13,14,11,725,32,67,201,240,296,154,57,39,6,1098,49,48,104,214,620,362,117,82,10,1613,79,37,65,170,810,489,192,150,19,2003,57,29,42,77,579,388,175,152,11,1508,36,23,32,48,260,274,95,95,8,871,8,10,7,21,131,128,72,83,5,462,18,8,13,32,130,180,107,130,3,638,5,15,11,17,19,55,40,90,3,250,6,7,6,8,30,29,10,9,8,108,370,876,998,1091,3047,2118,884,850,92,10335
30504,3,3,0,3,5,11,7,15,0,46,3,6,3,7,3,8,3,11,0,41,0,9,5,3,6,0,0,3,7,41,144,1006,626,617,470,276,166,174,48,3531,3,15,0,5,7,4,0,0,0,24,8,74,10,0,0,0,0,0,0,92,5,114,49,12,0,0,0,3,3,187,5,95,123,19,8,3,0,0,4,258,10,75,150,39,12,5,6,4,4,303,21,79,187,129,64,28,5,7,7,529,17,34,121,157,203,96,23,16,11,677,28,30,80,150,409,203,86,45,3,1038,27,31,50,121,482,283,120,67,3,1183,23,13,17,42,221,178,89,75,0,662,15,9,8,31,115,95,52,71,3,394,3,6,15,8,22,57,21,45,0,181,7,12,10,21,35,71,47,90,0,291,5,9,12,8,16,32,28,71,0,185,0,4,10,7,14,10,7,3,8,63,177,598,842,760,1615,1068,486,491,41,6079
30601,0,0,3,0,9,7,12,5,0,26,0,0,0,0,0,0,0,3,0,8,3,3,3,0,3,3,0,3,4,17,83,322,307,485,404,217,129,138,21,2106,0,10,3,0,0,0,0,0,0,12,0,25,4,3,0,0,0,0,0,29,0,35,10,7,3,0,0,0,0,63,0,34,25,6,4,3,0,0,0,73,0,27,36,21,3,3,0,3,0,91,7,23,44,38,10,10,3,6,3,138,5,11,16,57,63,28,7,12,0,204,3,11,17,40,92,46,20,21,3,254,10,5,9,24,79,48,36,23,0,235,4,4,11,10,32,24,10,20,0,124,0,10,3,7,25,16,11,29,0,102,0,0,3,0,12,14,7,10,0,48,0,6,0,3,6,16,3,17,0,43,0,3,0,0,0,0,0,5,0,11,0,0,0,3,4,4,0,3,0,13,39,212,182,220,330,211,102,143,13,1458
30602,7,5,5,4,32,60,23,58,0,190,0,0,0,0,5,9,3,5,0,28,5,16,5,22,12,7,3,9,20,100,276,859,1009,1521,1529,867,460,602,115,7231,8,14,8,6,0,3,4,4,0,46,6,58,7,4,5,0,0,0,0,81,8,90,19,12,4,3,0,0,5,137,11,89,74,28,18,11,3,3,3,242,7,76,118,56,37,30,3,10,0,341,23,86,179,229,130,46,19,9,4,725,43,64,107,280,416,145,55,43,5,1167,51,30,71,216,634,276,141,79,10,1512,37,23,54,139,678,338,161,116,11,1562,38,11,23,67,372,217,93,80,8,908,24,8,18,33,179,148,77,74,3,562,11,6,5,15,65,69,21,38,0,228,6,9,4,11,44,51,32,46,4,203,0,5,7,5,12,13,5,20,0,72,3,5,12,19,27,19,8,3,6,105,262,582,712,1111,2631,1372,618,525,69,7879
30603,0,0,0,3,3,12,5,10,0,35,0,0,0,3,0,0,0,0,0,4,0,3,0,3,0,0,0,0,3,14,54,174,225,322,223,135,78,140,27,1376,0,9,0,0,3,0,0,3,0,20,0,13,3,5,0,3,0,3,0,28,0,26,9,7,5,3,0,3,0,52,4,32,22,12,3,0,0,0,3,79,4,23,39,18,11,0,3,4,0,105,5,20,43,49,26,9,0,8,3,165,10,10,31,60,61,39,8,11,0,224,7,9,7,26,91,40,18,10,0,217,9,5,10,26,71,50,18,18,0,206,0,4,5,6,29,24,6,19,0,93,4,3,3,3,18,20,0,14,0,69,0,0,0,0,10,3,7,9,0,26,0,0,3,3,5,6,0,8,0,28,0,3,3,0,4,0,0,6,0,17,0,6,5,3,3,3,0,0,3,25,51,152,191,219,328,197,72,115,23,1344
30604,0,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,4,5,0,0,0,0,3,24,21,83,115,196,154,108,83,105,23,896,0,0,0,0,0,0,0,4,0,11,0,4,0,3,0,0,0,0,0,10,0,13,5,4,0,0,0,0,0,26,0,8,3,4,3,0,0,3,0,22,0,9,14,8,0,0,0,3,0,38,0,7,17,19,8,7,0,3,0,74,0,7,4,29,32,19,11,7,4,109,3,4,9,18,31,22,17,4,0,109,0,0,0,17,30,22,17,15,0,98,0,0,3,4,4,9,4,3,0,32,3,0,3,0,5,5,0,8,0,28,0,0,0,0,0,0,0,4,0,5,0,3,0,0,0,3,0,3,0,12,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,8,11,63,57,116,124,92,57,50,5,574
30605,3,0,0,0,10,13,6,14,0,45,0,0,0,0,0,0,0,0,0,6,0,3,5,3,4,3,0,4,0,25,93,287,286,361,290,184,90,126,26,1743,3,8,3,3,0,0,0,3,0,24,3,25,4,7,3,4,0,0,0,48,0,43,8,4,0,0,0,6,3,64,3,57,18,13,3,3,0,4,0,103,3,31,51,24,3,0,0,6,3,129,5,39,65,50,31,12,3,5,4,203,11,22,32,67,76,32,17,18,0,270,9,11,24,51,119,63,22,22,0,316,13,15,10,42,97,46,33,27,0,272,10,6,7,12,38,18,9,9,3,108,3,3,3,5,16,16,8,12,0,62,0,4,3,3,11,4,0,9,0,35,4,0,3,0,0,6,3,4,0,27,0,0,4,0,0,0,0,5,0,13,0,6,5,6,0,0,0,0,3,17,64,268,248,285,393,208,97,120,16,1696
30701,3,0,0,3,6,15,9,19,0,62,0,0,0,0,0,0,0,7,0,7,0,3,8,4,3,3,0,5,4,30,88,245,261,363,296,195,119,210,37,1824,0,12,7,3,3,3,0,5,0,37,3,16,3,3,0,4,0,4,3,34,3,52,16,6,0,3,0,5,6,96,5,37,22,18,0,4,3,8,0,92,6,27,44,21,5,12,3,4,0,130,11,28,67,61,35,20,4,12,3,247,5,16,43,60,82,56,24,26,7,310,10,10,26,76,114,69,27,29,4,362,9,15,14,39,135,92,36,53,3,390,11,9,10,14,46,53,20,56,0,227,7,5,3,7,23,27,19,31,0,137,11,0,4,3,3,11,0,31,0,65,8,0,0,6,11,15,11,39,0,88,3,7,4,8,0,9,3,26,0,60,0,8,3,0,3,3,3,7,0,33,87,260,263,327,468,382,160,339,29,2315
30702,4,0,0,0,10,13,8,12,0,49,0,0,0,0,0,0,0,3,0,3,0,0,3,3,4,3,0,3,9,20,65,197,247,300,221,140,101,133,34,1446,0,11,0,3,0,0,0,5,0,17,3,38,8,3,0,3,0,0,4,56,0,44,14,7,0,0,0,6,0,79,5,48,16,4,7,3,0,3,0,88,8,27,44,21,11,8,0,3,0,124,11,31,49,51,33,15,7,14,0,210,7,15,33,57,66,39,23,16,0,258,8,24,16,28,101,77,41,25,3,319,11,3,12,36,99,71,38,39,0,309,11,8,0,12,58,28,24,19,0,158,3,3,0,10,15,18,14,21,0,77,0,3,0,3,14,9,4,12,0,42,0,3,0,3,9,8,4,12,0,50,0,0,3,6,0,5,0,8,0,22,0,3,3,6,4,8,0,3,0,25,62,256,204,248,423,285,156,187,11,1842
30703,3,0,0,0,0,10,7,7,0,28,0,3,3,0,0,0,0,0,0,5,0,8,3,4,5,3,0,3,10,31,82,283,279,360,228,132,70,97,31,1567,0,8,3,0,3,0,0,3,0,21,0,36,3,0,0,0,0,5,4,50,3,53,3,3,3,0,3,9,0,76,4,54,17,10,3,3,0,6,0,95,6,22,51,25,8,3,5,10,0,134,4,32,62,63,37,14,3,9,3,238,16,18,29,57,76,22,15,14,0,251,4,15,21,39,111,51,32,17,3,286,5,15,6,26,79,45,29,25,0,223,8,5,5,13,27,19,12,9,0,98,0,3,0,5,11,6,6,8,0,46,0,0,3,3,0,0,8,4,0,18,0,3,3,0,0,7,0,5,0,25,0,0,0,0,3,5,0,3,0,13,4,0,3,0,0,4,0,0,3,18,56,266,214,254,368,190,108,125,26,1601
30801,3,0,0,0,0,9,0,10,0,30,0,0,0,0,0,0,0,0,0,4,0,3,4,7,3,0,0,0,0,14,56,169,153,187,161,107,48,113,14,1008,0,12,4,0,0,3,0,4,0,30,6,24,7,3,3,0,0,0,0,40,3,36,6,4,3,0,0,0,0,54,5,22,21,5,4,0,0,0,0,74,4,16,48,15,3,3,4,4,3,102,8,8,37,24,32,16,3,9,3,139,4,12,18,54,57,21,14,13,0,194,9,19,11,29,71,58,29,27,3,256,9,0,7,19,67,43,34,28,4,209,4,10,3,6,36,17,34,32,0,140,3,4,0,5,10,25,11,14,0,80,3,3,0,0,4,5,7,12,0,37,0,0,6,0,5,5,18,37,0,79,0,0,3,0,5,3,9,19,0,38,0,4,3,3,5,3,0,3,3,22,56,176,185,172,308,203,167,201,21,1498
30803,3,0,0,3,27,34,25,39,0,142,0,0,3,0,5,10,3,7,0,24,3,11,9,7,8,6,3,4,6,59,283,899,861,1244,1080,618,335,439,85,5835,5,22,3,7,4,5,0,12,0,56,3,57,8,7,0,3,0,0,3,85,12,113,27,10,7,0,3,4,3,187,15,118,63,32,15,4,0,3,3,246,14,81,119,60,37,11,3,6,3,331,22,58,164,182,106,54,14,14,3,627,23,52,101,228,286,123,31,25,4,877,39,44,56,175,443,231,84,52,3,1118,38,33,41,100,506,239,95,89,7,1149,42,21,16,46,283,159,70,71,3,711,18,9,15,31,151,113,33,52,0,427,8,7,8,8,69,40,43,30,0,204,8,4,3,7,65,48,29,49,0,216,0,7,8,5,12,9,3,13,0,56,3,11,7,16,14,17,0,6,12,79,256,636,637,908,1985,1059,399,433,49,6363
30804,0,0,0,0,3,5,0,5,0,18,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,3,15,27,80,77,115,66,50,25,44,7,493,0,5,4,0,0,0,0,0,0,7,0,5,3,3,0,0,0,3,0,19,0,21,6,3,0,0,0,0,0,29,0,22,16,10,3,6,0,3,0,48,0,10,21,16,7,3,0,0,0,50,4,10,19,26,15,7,4,0,3,85,6,6,6,23,30,11,15,7,3,103,0,3,10,21,23,13,11,6,0,84,11,6,3,11,26,25,18,16,0,119,3,3,3,5,11,15,3,13,0,55,0,6,0,7,5,3,9,13,0,38,0,0,3,0,5,3,4,6,0,18,0,0,0,3,3,3,3,18,0,37,0,0,0,0,0,0,0,11,0,14,0,0,3,3,3,3,0,5,3,18,29,89,90,126,130,99,70,94,8,727
30805,3,0,0,0,8,21,14,20,0,66,4,0,0,3,0,5,0,3,0,19,0,3,7,9,3,4,0,3,5,32,116,442,382,500,389,228,164,182,34,2434,0,13,3,4,0,0,0,0,0,27,0,45,6,0,4,0,0,0,0,55,4,60,8,5,7,3,4,4,0,91,6,58,33,8,8,3,0,5,0,129,12,38,45,21,12,10,0,0,0,139,13,33,84,76,39,15,7,5,5,275,13,19,56,97,122,60,16,17,0,390,13,12,21,66,152,89,37,27,0,415,10,22,14,29,148,103,55,40,3,424,5,13,12,17,95,66,35,36,0,283,9,5,4,7,40,53,24,32,0,189,3,6,0,7,21,31,13,39,0,120,8,0,3,6,20,52,36,76,0,207,0,3,3,4,8,12,11,52,3,95,4,0,0,3,5,4,4,3,3,31,102,320,307,355,675,498,253,347,38,2886
30901,5,0,0,3,8,14,12,8,0,56,3,3,0,0,3,4,0,13,0,27,4,5,12,14,19,8,0,0,9,75,147,908,773,943,755,539,258,230,81,4632,0,13,7,0,0,0,3,0,0,21,4,42,4,3,3,0,0,3,0,58,9,92,30,11,0,0,0,0,3,135,5,101,59,16,3,4,0,0,7,201,12,73,95,46,14,8,6,3,0,250,15,77,138,169,60,20,7,16,4,504,18,45,84,181,195,93,24,16,3,661,16,15,41,143,324,170,77,38,7,828,11,16,21,70,221,202,71,45,3,666,9,15,10,35,71,75,32,39,7,282,14,6,13,17,42,41,29,21,3,184,7,3,8,8,3,20,9,18,0,77,0,8,5,11,17,23,13,26,3,106,0,15,10,16,5,8,0,17,0,66,0,12,0,10,21,3,3,0,10,56,100,533,511,721,975,675,284,250,48,4095
30902,9,3,4,3,4,9,0,9,0,34,0,0,0,3,4,4,0,3,0,13,0,10,8,7,5,0,0,0,3,34,120,561,509,716,435,284,104,148,34,2908,0,11,0,0,0,0,0,3,0,21,3,32,4,0,0,0,0,0,3,46,5,58,14,4,0,0,0,0,0,80,3,57,37,12,0,6,0,6,0,127,5,39,67,18,6,8,0,8,3,157,16,42,90,83,32,14,4,6,3,283,12,21,67,95,92,47,11,0,4,347,11,26,33,79,123,71,33,14,3,402,5,15,13,34,136,92,26,21,3,339,9,11,13,20,66,43,27,12,4,193,5,9,11,5,29,34,12,28,0,131,0,0,5,4,14,13,7,13,0,58,3,6,3,5,10,9,6,8,3,46,0,4,3,3,3,3,0,4,0,19,0,5,3,3,6,3,3,0,3,27,77,330,361,380,512,338,139,119,22,2275
30903,0,0,0,0,4,3,4,11,0,19,0,0,0,0,0,3,3,0,0,12,0,11,5,9,4,4,0,3,3,34,67,416,349,568,417,186,104,133,42,2287,0,16,3,5,0,5,0,3,0,30,0,36,6,3,0,0,0,0,3,49,3,60,13,3,3,0,0,0,0,85,0,74,43,14,3,3,0,0,4,133,3,33,54,29,5,3,0,3,0,125,3,41,67,97,43,26,4,11,7,304,6,24,48,100,169,65,12,7,4,446,9,30,18,79,176,95,23,17,4,449,10,16,13,34,118,74,34,37,0,339,6,3,8,14,50,39,22,18,0,159,0,4,13,13,16,25,14,19,0,109,0,3,6,0,5,18,8,13,0,47,0,3,10,3,8,7,4,16,0,47,0,6,7,3,3,8,0,5,0,41,0,0,4,9,11,4,0,0,4,34,48,352,314,406,609,369,127,145,22,2390
30904,0,0,0,0,0,0,3,6,0,15,0,0,0,0,0,0,0,0,0,3,0,4,0,0,5,0,0,0,0,14,22,153,117,123,86,57,45,65,8,669,0,5,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,7,0,21,5,0,0,0,0,0,0,31,0,18,17,0,0,3,0,3,0,40,0,16,22,0,5,4,0,3,0,53,6,13,19,22,0,4,0,4,0,66,0,14,12,22,11,8,0,4,0,69,0,7,9,20,14,11,9,3,0,64,3,3,7,5,16,15,0,10,0,56,3,4,0,5,5,9,4,3,0,37,0,3,0,5,3,9,3,3,0,29,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,4,0,7,0,15,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,3,10,18,118,91,82,63,67,22,33,17,510
