SA3_CODE_2016,P_M3_Trn_and_2_oth_Ms_15_24,P_M3_Trn_and_2_oth_Ms_25_34,P_M3_Trn_and_2_oth_Ms_35_44,P_M3_Trn_and_2_oth_Ms_45_54,P_M3_Trn_and_2_oth_Ms_55_64,P_M3_Trn_and_2_oth_Ms_65_74,P_M3_Trn_and_2_oth_Ms_75ov,P_M3_Trn_and_2_oth_Ms_Tot,P_M3_Bus2othMs_ex_tn_15_24,P_M3_Bus2othMs_ex_tn_25_34,P_M3_Bus2othMs_ex_tn_35_44,P_M3_Bus2othMs_ex_tn_45_54,P_M3_Bus2othMs_ex_tn_55_64,P_M3_Bus2othMs_ex_tn_65_74,P_M3_Bus2othMs_ex_tn_75ov,P_M3_Bus2othMs_ex_tn_Tot,P_M3_Other_M3_15_24,P_M3_Other_M3_25_34,P_M3_Other_M3_35_44,P_M3_Other_M3_45_54,P_M3_Other_M3_55_64,P_M3_Other_M3_65_74,P_M3_Other_M3_75ov,P_M3_Other_M3_Tot,P_M3_Tot_M3_15_24,P_M3_Tot_M3_25_34,P_M3_Tot_M3_35_44,P_M3_Tot_M3_45_54,P_M3_Tot_M3_55_64,P_M3_Tot_M3_65_74,P_M3_Tot_M3_75ov,P_M3_Tot_M3_Tot,P_Wkd_at_home_15_24,P_Wkd_at_home_25_34,P_Wkd_at_home_35_44,P_Wkd_at_home_45_54,P_Wkd_at_home_55_64,P_Wkd_at_home_65_74,P_Wkd_at_home_75ov,P_Wkd_at_home_Tot,P_Did_not_go_to_work_15_24,P_Did_not_go_to_work_25_34,P_Did_not_go_to_work_35_44,P_Did_not_go_to_work_45_54,P_Did_not_go_to_work_55_64,P_Did_not_go_to_work_65_74,P_Did_not_go_to_work_75ov,P_Did_not_go_to_work_Tot,P_MT_NS_15_24,P_MT_NS_25_34,P_MT_NS_35_44,P_MT_NS_45_54,P_MT_NS_55_64,P_MT_NS_65_74,P_MT_NS_75ov,P_MT_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75ov,P_Tot_Tot
40601,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,3,6,5,0,0,18,3,4,3,3,5,0,0,18,31,172,302,346,363,177,44,1439,446,549,453,530,463,131,15,2590,49,28,44,63,42,18,14,263,3065,4383,4494,5396,4145,938,165,22594
40602,0,7,6,3,0,0,0,11,3,4,7,5,0,0,0,17,0,4,6,3,0,0,0,23,3,14,13,13,0,0,0,53,24,50,79,101,114,50,5,423,276,509,453,477,324,78,6,2127,47,29,37,42,29,10,7,199,1713,3226,2926,3270,2305,480,62,13987
40701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,25,103,219,337,457,306,82,1525,404,295,306,329,399,126,27,1887,28,21,22,29,26,13,11,154,1923,2111,2630,3284,3186,1065,210,14400
40702,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,15,4,3,4,0,0,3,0,18,52,162,321,468,558,375,130,2062,601,510,491,579,549,228,38,3000,77,38,52,73,76,37,30,374,4065,4852,5578,6693,5338,1628,355,28512
40703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,6,0,0,0,14,5,3,3,6,0,0,0,14,67,144,293,502,596,384,116,2108,559,476,411,508,512,152,31,2646,69,56,51,57,53,41,26,342,3897,4870,5139,6473,5461,1532,319,27691
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,3,0,0,22,0,0,0,0,0,0,0,0,0,5,13,25,8,0,0,64
49999,8,9,0,3,3,0,0,26,3,4,3,3,3,0,0,16,3,3,8,0,5,0,0,19,12,17,12,11,11,3,0,65,31,91,102,113,95,39,8,480,546,753,706,828,844,287,36,4006,66,52,63,70,60,21,18,354,4229,6992,6837,8214,6315,1538,185,34311
50101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,7,3,0,0,3,3,0,0,10,27,187,406,409,359,208,57,1653,444,376,431,368,414,154,25,2218,48,28,47,43,34,18,15,231,2538,3367,4482,4505,3436,960,164,19460
50102,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,11,0,4,0,4,0,0,0,8,4,5,0,4,3,0,0,15,36,209,325,391,363,214,50,1587,883,859,912,989,907,220,22,4802,95,79,76,102,64,39,13,471,6160,7967,9027,10182,7284,1563,211,42390
50103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,14,69,143,224,293,214,76,1034,145,118,156,192,262,92,16,981,19,11,21,25,27,14,8,132,944,1086,1569,2065,1991,757,159,8572
50201,24,9,4,6,4,0,0,41,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,26,11,10,6,4,0,0,45,48,173,309,362,336,172,44,1441,697,554,518,595,506,157,15,3042,54,48,44,49,26,26,12,259,4661,4681,5351,6159,4323,1033,161,26378
50301,47,67,74,54,41,3,0,281,3,7,0,0,0,0,0,11,0,4,0,9,4,0,0,9,48,74,74,57,43,3,0,306,91,153,409,646,518,342,111,2266,953,955,726,599,592,243,49,4111,63,69,62,60,37,25,12,322,6032,9578,7931,8081,6107,1873,331,39927
50302,408,797,645,528,298,43,3,2722,25,48,33,19,7,0,0,127,3,16,15,13,6,0,0,54,432,854,693,561,311,43,3,2899,72,592,981,893,626,314,73,3554,2752,4882,3948,2688,2200,706,54,17235,252,439,346,295,211,80,39,1661,19915,52916,45801,38493,24218,5540,564,187451
50401,16,24,7,4,5,0,0,62,0,4,0,0,0,0,0,6,4,0,0,0,0,0,0,5,24,27,12,10,5,0,0,74,30,183,323,285,227,113,18,1171,651,461,315,335,320,132,8,2231,41,60,41,52,32,11,10,245,4349,5726,5027,5261,3893,1072,116,25443
50402,3,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,5,0,0,0,0,13,20,85,179,258,212,105,31,896,201,129,151,161,174,68,8,895,23,10,6,20,12,12,0,85,1406,1544,1774,2191,1704,521,61,9214
50403,27,26,12,3,3,0,0,72,4,4,0,0,0,0,0,11,5,0,0,3,3,0,0,9,33,33,15,8,5,0,0,91,70,358,489,530,398,154,31,2028,1265,980,824,760,676,224,23,4753,85,104,91,98,71,34,4,488,8665,12135,11470,12036,7858,1796,192,54150
50501,54,49,13,11,6,3,0,134,0,0,0,0,0,0,0,6,5,0,0,0,3,0,0,6,63,49,13,12,13,3,0,143,94,374,761,910,803,320,44,3301,1851,1033,910,734,709,219,19,5474,104,75,73,70,60,28,6,417,9966,8706,8663,9878,7047,1678,158,46089
50502,62,62,46,48,29,3,0,249,10,3,5,0,0,0,0,21,3,3,3,3,0,0,0,17,67,70,53,48,27,4,0,279,87,468,875,838,626,352,84,3335,1466,1304,1053,891,881,365,42,6006,96,133,93,121,79,38,14,577,10381,16833,15126,14707,10314,2841,363,70563
50503,39,18,3,3,0,0,0,67,9,0,0,0,0,0,0,14,3,3,3,3,0,0,0,11,52,24,8,4,3,0,0,91,82,513,752,727,449,172,18,2713,1122,791,654,555,466,159,13,3764,109,103,74,75,42,14,6,419,7918,9804,9506,9544,5725,1349,139,43987
50601,16,3,0,8,0,0,0,30,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,17,3,4,6,0,0,0,34,24,175,255,246,215,101,25,1034,550,414,288,255,291,99,9,1911,34,27,28,29,24,10,5,160,3452,3935,3566,3351,2573,654,78,17605
50602,45,43,31,15,16,0,0,141,6,4,8,7,0,0,0,15,3,3,4,7,0,0,0,17,53,47,39,27,16,0,0,181,36,213,281,222,179,98,19,1047,898,1417,1064,805,653,198,23,5068,89,138,103,79,76,35,10,522,7440,15722,13140,11742,7735,1739,174,57696
50603,63,41,43,29,29,4,0,205,8,3,7,0,3,0,0,21,0,0,3,0,0,0,0,10,74,41,49,31,29,4,0,235,49,193,338,367,297,151,21,1407,1240,1016,826,729,740,257,18,4822,92,146,107,99,59,32,11,553,9170,15273,13923,13625,9613,2204,191,63997
50604,15,9,7,3,3,0,0,42,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,5,16,21,8,3,3,0,0,51,30,234,340,292,247,123,21,1279,535,413,376,375,365,131,10,2208,47,59,33,34,32,12,5,215,3976,5251,5124,5098,3750,1010,101,24306
50605,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,0,0,0,0,0,10,22,140,220,257,237,113,32,1030,341,200,179,199,228,97,6,1250,32,14,23,27,20,13,5,138,2319,2768,3003,3182,2414,694,103,14475
50606,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,21,69,120,160,128,48,13,553,95,86,67,85,86,25,5,451,7,6,13,4,8,0,5,36,711,934,930,1044,739,198,32,4583
50607,12,9,8,6,9,0,0,49,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,3,14,14,8,9,7,0,0,54,31,100,175,234,252,131,18,946,265,285,226,173,187,75,5,1214,16,20,12,20,19,10,3,93,1893,2964,2669,2715,2152,660,62,13119
50701,28,19,16,18,6,0,0,87,5,0,0,0,0,0,0,7,4,0,3,0,4,0,0,9,38,23,14,20,6,0,0,105,37,262,453,391,257,117,19,1535,788,701,571,506,437,120,17,3153,88,87,76,84,45,18,10,399,6315,10056,9577,8800,5311,1123,126,41309
50702,24,17,11,7,3,0,0,61,3,3,4,4,0,0,0,14,0,0,3,5,0,0,0,9,28,27,11,10,5,0,0,86,13,121,225,271,250,138,28,1045,715,611,511,480,418,182,17,2929,53,45,43,42,25,17,12,234,4051,6088,5415,5775,4230,1222,147,26931
50703,6,3,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,6,3,7,0,3,0,0,25,12,80,115,83,65,22,0,378,167,225,254,252,220,44,3,1176,25,23,13,25,10,0,0,103,1389,2712,3087,3097,1999,341,30,12657
50704,46,42,32,38,27,4,0,199,6,3,6,6,0,0,0,17,0,0,0,3,0,0,0,4,54,46,34,44,27,4,0,218,42,247,494,608,599,287,69,2340,1169,1014,821,695,656,188,25,4564,68,82,55,69,51,18,3,343,6817,8838,8153,8442,6216,1552,192,40209
50705,27,16,16,14,6,3,0,77,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,8,29,15,18,17,7,3,0,91,44,320,405,336,245,93,18,1458,1066,728,590,520,402,102,11,3418,55,52,41,52,31,9,11,243,6360,6455,6187,6431,3772,754,97,30054
50901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,7,0,0,3,0,0,0,0,11,57,187,352,522,549,395,129,2194,392,388,363,497,570,215,28,2454,35,27,44,75,52,30,25,296,3202,3831,4550,5751,4877,1551,298,24069
50902,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,13,0,0,0,7,4,0,0,17,77,236,399,544,603,421,175,2450,312,403,350,469,509,208,35,2277,46,54,55,70,60,30,20,336,2323,3815,4002,5050,4526,1646,407,21766
50903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,5,3,0,0,0,5,30,126,237,297,323,216,82,1310,108,253,250,224,243,100,18,1202,27,28,23,40,30,21,15,187,936,1822,2116,2461,2105,778,193,10401
51001,0,0,0,0,0,0,0,5,0,3,0,3,0,0,0,5,0,6,4,0,3,0,0,10,5,7,6,3,3,0,0,23,24,77,111,112,101,49,3,487,153,345,273,271,226,54,4,1320,74,61,53,60,50,10,0,307,1691,3693,3219,3047,2393,499,49,14587
51002,0,6,7,4,3,0,0,23,3,27,17,16,4,0,0,67,0,8,3,3,3,0,0,23,4,41,29,30,15,0,0,111,9,55,53,40,12,18,0,194,270,1292,1139,987,545,57,3,4291,68,235,210,194,108,14,0,832,1839,7252,6019,5213,2785,363,23,23495
51003,0,8,4,10,0,0,0,28,8,24,26,16,10,0,0,89,3,17,6,3,0,0,0,28,16,48,37,36,11,0,0,149,16,105,92,65,39,17,0,345,309,1796,1738,1585,777,81,4,6282,90,247,262,221,128,17,3,971,2438,10589,9922,8648,4439,457,32,36533
51101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,3,21,89,123,171,122,72,27,629,121,151,109,153,140,57,12,746,20,18,25,27,20,13,3,125,919,1252,1415,1695,1222,370,79,6952
51102,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,3,0,0,9,10,43,71,67,75,20,9,292,53,135,113,119,78,28,3,526,13,20,19,20,13,13,4,97,520,1019,1000,1044,789,214,35,4616
51103,0,3,0,0,0,0,0,10,0,11,13,10,4,0,0,36,0,3,3,4,3,0,0,10,4,19,12,15,11,0,0,53,5,63,91,86,75,29,9,365,264,756,662,589,368,72,5,2721,49,128,106,89,64,19,3,463,2805,6030,5329,5096,3206,548,58,23072
51104,0,3,0,0,0,0,0,3,0,4,4,3,3,0,0,13,0,3,0,3,0,0,0,10,3,7,7,9,3,0,0,25,31,130,244,320,345,192,45,1304,393,581,508,549,499,150,16,2699,50,94,102,111,72,31,12,473,3086,4723,4990,5849,4289,1107,158,24199
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,3,42,57,56,22,0,0,178,0,18,25,15,8,0,0,72,58,405,453,444,219,14,4,1595
59999,20,18,10,10,10,3,0,74,0,8,3,3,0,0,0,17,4,4,12,3,8,3,0,29,22,35,21,18,14,3,0,119,40,157,194,179,117,52,20,766,789,1530,1415,1406,1237,381,50,6808,104,171,165,147,99,31,16,734,7185,13018,11675,11951,8291,2019,229,54379
60101,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,25,39,40,38,10,5,166,72,68,62,45,51,13,3,314,10,0,3,13,6,0,4,30,421,600,594,640,473,104,14,2838
60102,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,7,3,3,0,3,8,0,0,12,13,81,156,168,173,94,21,716,471,327,279,286,272,83,10,1729,23,22,25,32,20,7,4,126,2350,2795,2979,3372,2650,573,76,14804
60103,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,11,0,0,0,0,0,0,0,4,3,3,6,3,0,0,0,16,8,60,120,106,91,72,9,469,491,430,354,390,383,83,9,2151,45,34,31,46,51,17,11,250,2859,3981,4368,4845,3723,718,95,20581
60104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,80,164,176,156,96,20,710,260,140,139,128,152,53,0,872,10,16,10,12,13,7,3,66,1387,1450,1608,1652,1362,340,44,7840
60105,0,0,0,4,0,0,0,7,10,13,11,4,8,0,0,53,4,3,3,5,3,0,0,26,22,21,13,16,11,0,0,85,46,174,311,353,344,199,48,1478,1223,1354,1156,1028,969,270,27,6030,72,78,52,66,71,24,24,390,6558,10851,11043,11607,8228,1711,195,50197
60106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,23,64,75,79,62,7,322,112,68,60,56,81,25,7,416,9,5,5,7,5,0,3,33,505,516,577,701,594,182,31,3102
60201,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,10,0,3,3,3,3,0,0,19,4,7,5,3,3,0,0,27,21,135,237,286,259,114,36,1085,1011,852,761,694,722,220,29,4290,58,56,54,52,67,37,14,332,6133,7082,7589,8871,6661,1356,154,37848
60202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,58,86,156,211,130,28,693,100,98,103,127,148,50,3,621,16,15,8,11,16,4,0,74,606,726,964,1267,1166,365,73,5169
60203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,10,29,64,147,229,285,188,64,1009,220,197,207,280,297,93,14,1304,28,15,18,23,34,15,12,144,1441,1955,2255,2947,2637,715,158,12110
60301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,30,52,79,105,75,21,379,29,29,39,33,43,24,3,208,0,0,5,6,6,9,0,33,204,338,412,525,497,193,50,2207
60302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,4,29,92,147,185,88,24,573,102,94,118,107,105,39,3,561,11,10,7,8,15,10,8,72,563,775,984,1161,1046,298,57,4886
60303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,36,43,78,51,12,236,46,49,44,66,84,31,6,331,9,0,7,7,3,6,6,41,225,299,390,514,530,178,35,2170
60401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,3,15,72,136,165,211,115,27,743,446,410,343,400,404,94,12,2110,45,27,19,37,36,18,12,198,2899,3128,3557,4651,3455,652,107,18442
60402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,6,0,0,3,3,3,0,0,7,12,82,122,179,191,134,46,765,427,324,323,405,364,98,5,1953,33,35,20,40,26,21,16,191,2524,2907,3360,4047,3068,730,118,16756
60403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,27,57,85,131,163,72,29,561,143,184,174,203,166,48,7,923,21,19,21,24,22,11,7,117,954,1355,1340,1724,1422,335,82,7211
69797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,9,10,13,12,3,0,55
69999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,5,3,0,0,11,7,24,28,43,36,5,4,141,119,192,188,263,262,71,11,1111,21,16,14,30,31,17,4,128,1029,1839,1777,2226,1841,369,54,9138
70101,0,0,0,0,0,0,0,0,7,5,9,6,6,0,0,34,3,3,10,3,3,0,0,20,6,14,19,13,6,0,0,61,9,64,101,98,96,57,10,431,279,561,432,307,278,71,11,1938,57,100,52,44,29,13,9,302,3490,7680,6197,5581,3547,821,82,27391
70102,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,16,0,3,0,4,0,0,0,9,7,4,5,9,4,0,0,24,19,96,168,172,139,64,11,659,320,485,357,311,244,76,6,1792,44,68,54,58,35,16,0,282,2966,5642,5230,4663,3163,731,61,22456
70103,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,22,3,3,3,0,3,0,0,13,3,13,10,3,3,0,0,38,13,49,107,127,101,54,10,454,236,324,282,243,199,37,4,1326,40,37,31,46,31,4,6,185,1967,4314,3417,2992,1798,342,39,14865
70104,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,9,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,9,12,56,80,42,30,11,0,226,156,135,102,78,54,20,0,550,13,15,10,9,9,5,0,63,1352,1847,1746,1432,835,174,19,7409
70201,0,0,0,0,0,0,0,3,3,7,8,6,0,0,0,20,0,4,8,0,5,0,0,19,7,14,13,7,3,0,0,40,25,68,78,91,88,35,10,386,183,337,238,254,246,51,3,1324,38,54,49,38,28,12,3,207,2003,4051,3369,3505,2695,603,61,16290
70202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,10,10,7,7,3,86,20,30,31,20,30,0,0,131,15,18,3,9,9,0,0,55,333,477,340,370,314,83,6,1919
70203,0,0,0,0,0,0,0,7,3,6,4,7,0,0,0,13,0,0,3,0,0,0,0,11,3,10,9,7,0,0,0,26,3,23,43,44,25,18,7,170,28,71,66,83,58,12,4,314,40,39,37,25,25,10,3,172,485,1089,954,1014,722,153,23,4430
70204,0,0,0,0,0,0,0,5,0,8,7,3,0,0,0,18,0,0,0,3,0,0,0,3,0,8,7,6,0,0,0,27,0,18,11,10,11,3,0,51,23,104,119,112,92,14,0,464,11,34,23,23,13,0,3,98,383,1040,1163,1038,685,140,12,4456
70205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,4,0,3,0,0,0,9,28,43,42,53,45,29,8,250,74,133,85,80,73,29,4,483,40,35,36,17,17,0,0,144,943,1791,1325,1412,986,274,36,6759
79797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,6,0,0,11,0,0,0,0,0,0,0,3,3,30,18,24,22,3,0,91
79999,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,11,9,10,18,26,14,4,3,83,30,103,88,92,105,31,3,445,12,19,10,12,16,9,0,82,373,1013,837,761,546,126,20,3679
80101,0,0,0,0,0,0,0,4,9,3,3,4,0,0,0,24,0,7,6,0,0,0,0,9,9,15,9,4,0,0,0,35,70,185,316,226,256,164,29,1239,906,705,546,388,377,117,17,3058,39,38,25,30,13,5,3,160,5171,6750,6432,5529,3506,891,87,28370
80103,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,6,0,0,4,0,0,0,0,7,0,4,0,3,3,0,0,16,3,14,32,41,11,13,0,111,179,333,283,233,146,33,3,1211,17,21,20,18,19,7,0,98,1540,3681,3815,3718,1896,286,27,14962
80104,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,11,0,0,0,0,0,0,0,4,5,3,0,3,0,0,0,17,21,185,258,170,110,52,7,805,502,291,199,134,118,45,5,1302,19,21,16,13,10,3,3,94,3037,3619,3119,2486,1396,371,45,14083
80105,0,3,0,3,0,0,0,10,16,17,17,13,5,0,0,73,0,16,9,11,4,0,0,42,18,38,33,29,14,0,0,129,157,197,281,289,213,87,28,1260,1347,1716,1332,935,717,216,22,6285,73,89,86,60,43,7,19,375,9254,17519,16462,14531,7948,1495,147,67354
80106,0,3,0,3,0,0,0,13,6,10,16,6,0,0,0,34,0,11,3,3,3,0,0,22,6,20,21,14,11,0,0,66,17,108,195,207,172,135,51,883,865,1153,1003,708,608,224,25,4578,58,62,49,54,36,23,6,288,6010,12443,11781,10732,6414,1569,174,49122
80107,0,0,4,0,0,0,0,4,3,0,0,0,0,0,0,8,0,0,0,0,3,0,0,7,4,4,5,0,3,0,0,16,30,122,231,245,268,139,12,1042,630,398,254,267,241,80,8,1872,30,27,27,30,17,7,3,146,3608,4029,3937,3940,2588,552,53,18710
80108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,42,85,82,73,70,9,371,158,97,81,61,50,27,7,481,3,6,4,3,9,4,0,36,804,869,957,782,545,219,25,4202
80109,0,0,0,0,0,0,0,0,7,4,3,3,0,0,0,15,0,0,3,0,0,0,0,5,6,4,7,3,0,0,0,29,8,66,146,158,154,97,28,657,490,714,566,381,349,94,15,2610,40,27,31,20,12,10,10,151,3187,5782,5280,4883,3093,709,100,23027
80110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,0,5,4,0,39,17,7,8,4,0,3,0,36,0,0,0,0,0,0,0,3,71,83,76,43,28,13,0,322
80111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,4,3,0,20,18,9,3,4,3,0,0,36,0,0,0,0,0,0,0,0,74,106,86,137,65,18,0,495
89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,27,32,23,17,7,0,110,196,119,121,103,92,42,5,678,12,12,17,16,6,6,4,67,1256,1681,1424,1278,896,251,32,6819
90101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,3,0,0,22,8,34,15,31,23,9,0,125,0,5,0,0,0,0,0,10,71,207,201,243,183,87,5,996
90102,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,5,4,0,5,3,0,0,0,15,0,0,0,0,3,4,0,8,0,4,3,0,7,0,0,18,0,0,0,3,3,0,0,8,23,43,48,50,54,12,0,237
90103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,3,5,0,0,16,4,6,12,8,18,5,0,52,0,3,0,0,3,0,0,10,67,113,108,87,87,9,0,473
90104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,10,18,3,5,54,4,12,9,10,23,5,3,65,3,3,3,4,3,3,0,21,76,103,202,239,225,105,33,986
99797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,12,3,14,10,11,8,4,0,43,0,0,0,0,0,0,0,3,7,26,23,33,17,4,0,118
