SA3_CODE_2016,P_Philippines_E,P_Philippines_OM_IE,P_Philippines_OM_UIE,P_Philippines_CFW,P_Philippines_ES_NS,P_Philippines_Tot,P_Poland_E,P_Poland_OM_IE,P_Poland_OM_UIE,P_Poland_CFW,P_Poland_ES_NS,P_Poland_Tot,P_Singapore_E,P_Singapore_OM_IE,P_Singapore_OM_UIE,P_Singapore_CFW,P_Singapore_ES_NS,P_Singapore_Tot,P_SthAfrica_E,P_SthAfrica_OM_IE,P_SthAfrica_OM_UIE,P_SthAfrica_CFW,P_SthAfrica_ES_NS,P_SthAfrica_Tot,P_SriLanka_E,P_SriLanka_OM_IE,P_SriLanka_OM_UIE,P_SriLanka_CFW,P_SriLanka_ES_NS,P_SriLanka_Tot,P_Thailand_E,P_Thailand_OM_IE,P_Thailand_OM_UIE,P_Thailand_CFW,P_Thailand_ES_NS,P_Thailand_Tot,P_Turkey_E,P_Turkey_OM_IE,P_Turkey_OM_UIE,P_Turkey_CFW,P_Turkey_ES_NS,P_Turkey_Tot,P_UK_E,P_UK_OM_IE,P_UK_OM_UIE,P_UK_CFW,P_UK_ES_NS,P_UK_Tot,P_USA_E,P_USA_OM_IE,P_USA_OM_UIE,P_USA_CFW,P_USA_ES_NS,P_USA_Tot,P_Vietnam_E,P_Vietnam_OM_IE,P_Vietnam_OM_UIE,P_Vietnam_CFW,P_Vietnam_ES_NS,P_Vietnam_Tot,P_Zimbabwe_E,P_Zimbabwe_OM_IE,P_Zimbabwe_OM_UIE,P_Zimbabwe_CFW,P_Zimbabwe_ES_NS,P_Zimbabwe_Tot,P_Elsewhere_E,P_Elsewhere_OM_IE,P_Elsewhere_OM_UIE,P_Elsewhere_CFW,P_Elsewhere_ES_NS,P_Elsewhere_Tot,P_COB_NS_E,P_COB_NS_OM_IE,P_COB_NS_OM_UIE,P_COB_NS_CFW,P_COB_NS_ES_NS,P_COB_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
31104,33,0,0,0,0,35,3,0,4,0,0,9,0,0,0,0,0,7,33,9,9,3,0,52,9,0,0,0,0,6,11,4,7,0,0,17,0,0,0,0,0,0,229,40,81,32,9,386,8,0,7,0,0,17,23,8,22,10,0,65,10,3,0,0,0,15,145,29,39,3,5,225,63,14,11,7,7,101,4519,881,1080,278,83,6836
31105,261,9,10,4,8,285,26,3,3,0,0,36,29,0,3,3,0,35,287,37,16,3,3,347,78,5,7,0,0,89,50,3,3,0,0,59,5,3,0,0,0,6,1100,150,93,20,8,1378,75,9,3,0,0,93,80,11,28,3,5,123,43,10,4,0,0,55,955,79,84,18,16,1161,169,9,8,3,12,210,19492,1575,1344,287,191,22879
31106,264,15,14,4,9,301,37,6,6,0,0,48,45,5,3,4,0,55,339,52,27,11,0,428,85,12,3,3,0,107,84,5,11,5,3,103,15,7,5,0,0,22,1258,143,103,16,12,1541,72,15,5,0,0,88,141,20,51,5,0,218,110,22,12,0,0,140,1798,204,215,54,30,2301,246,30,12,9,17,310,25589,2223,1923,410,279,30427
31201,286,0,8,0,3,294,4,0,0,0,0,4,9,0,0,0,0,15,199,5,5,0,0,209,25,6,0,0,0,30,35,0,3,0,0,42,4,0,0,3,0,4,581,19,26,10,0,637,42,3,0,0,0,47,17,3,3,3,0,25,73,4,0,0,0,80,425,17,3,8,7,463,426,23,25,19,17,512,23179,953,963,496,269,25850
31202,767,13,19,3,3,801,24,0,0,0,0,20,18,4,0,0,0,24,589,26,37,3,6,660,43,4,7,0,3,57,73,3,9,0,0,89,3,0,0,0,0,3,1056,67,95,23,7,1249,84,5,6,0,0,101,39,5,0,3,0,42,201,25,4,0,3,229,625,54,66,15,3,758,501,35,56,31,46,662,38831,2648,2753,964,509,45703
31203,118,0,0,0,0,121,11,3,0,0,0,12,4,0,0,0,0,6,72,9,7,0,0,91,5,0,0,0,0,5,37,0,3,0,0,41,0,0,0,0,0,0,417,38,57,22,3,532,28,4,3,0,0,38,19,3,5,0,0,27,23,5,3,0,0,30,265,16,17,3,3,305,161,18,23,13,12,234,7416,695,815,248,112,9288
31301,31,4,0,0,0,36,0,0,0,0,0,3,3,0,0,0,0,3,18,4,10,3,0,32,3,3,0,0,0,7,7,3,0,0,0,11,0,0,0,0,0,0,234,46,65,19,7,361,14,0,8,0,0,26,11,0,3,0,0,12,0,3,0,3,0,5,110,15,13,3,0,145,61,7,13,3,7,93,3931,432,737,149,77,5335
31302,210,6,5,6,6,233,12,0,3,0,0,13,26,0,0,0,0,30,164,13,10,3,0,189,41,3,4,0,0,47,28,0,3,0,0,36,0,3,0,0,0,3,1039,82,115,20,9,1261,54,3,4,0,0,60,38,5,14,3,3,58,36,4,0,0,0,41,747,43,33,8,6,839,236,10,16,10,12,291,20114,1240,1493,329,217,23390
31303,230,0,0,0,6,240,3,0,0,0,0,3,0,0,0,0,0,0,17,0,0,0,0,13,0,0,0,0,0,0,17,0,0,0,0,15,0,0,0,0,0,0,124,12,22,10,3,173,9,0,3,0,0,15,6,0,0,0,0,6,7,0,0,0,0,7,85,0,3,0,0,92,68,4,8,0,4,93,3037,238,438,165,69,3949
31304,102,5,0,8,0,115,0,0,0,0,0,3,7,0,0,0,0,5,131,18,9,0,0,164,6,6,4,0,0,19,12,0,0,0,0,10,0,0,0,0,0,0,601,91,80,24,3,801,29,0,3,0,0,31,15,5,6,0,0,27,28,3,0,0,3,33,233,28,34,9,5,310,138,11,16,0,12,180,10828,1149,1195,260,118,13541
31305,303,3,3,0,3,314,18,6,3,0,0,24,16,0,4,0,0,19,186,15,21,4,0,224,36,3,3,0,0,47,30,10,3,0,0,38,3,0,0,0,0,3,1030,90,147,31,9,1307,55,3,4,3,0,65,28,10,24,3,0,60,36,3,4,0,0,41,506,45,47,9,6,616,158,18,16,4,13,215,15818,1279,1441,317,178,19027
31401,69,5,4,0,0,80,8,4,12,3,0,23,11,5,6,0,0,14,160,34,73,9,3,266,16,5,3,0,0,28,22,3,8,6,0,47,0,0,0,0,0,4,530,152,170,37,12,897,31,7,19,0,0,59,20,4,5,0,7,41,18,16,4,3,0,44,260,64,60,15,0,396,80,20,36,4,6,144,9478,1975,2052,437,127,14068
31402,139,4,3,0,0,150,18,0,4,0,0,21,9,3,4,0,0,13,252,41,40,9,0,349,25,3,6,0,0,36,32,8,4,0,0,39,0,0,0,0,0,0,824,93,98,11,7,1030,56,3,3,3,0,63,28,5,8,0,0,43,43,8,3,3,0,55,369,45,76,3,7,509,114,6,7,0,3,129,12914,1003,1230,241,101,15488
31403,165,8,6,9,0,187,19,3,0,0,0,24,19,3,0,0,0,24,283,33,21,3,0,343,27,0,3,0,0,32,33,0,4,0,0,41,3,0,0,0,0,4,944,77,67,10,10,1112,64,3,3,3,0,73,42,4,11,0,3,50,54,16,0,0,0,67,556,38,46,7,9,657,149,3,14,3,5,171,17631,1417,1072,202,140,20469
31501,77,0,4,0,3,83,5,0,0,0,0,5,9,0,0,0,0,6,59,7,3,0,0,72,10,0,0,0,0,11,19,0,4,0,3,26,0,0,0,0,0,0,265,17,24,12,3,315,25,0,4,0,0,29,3,0,0,0,0,9,14,0,0,0,0,18,271,15,29,7,7,330,184,20,14,19,12,246,9488,439,732,372,138,11173
31502,321,3,7,3,0,338,5,0,0,0,0,5,6,0,0,0,0,6,131,0,0,0,0,133,45,0,0,0,0,48,20,0,0,0,0,20,0,0,0,0,0,0,366,19,18,3,3,410,39,0,0,3,0,43,7,0,0,0,0,6,60,0,0,0,0,62,362,16,10,5,3,387,245,9,20,3,13,290,14888,634,680,301,182,16684
31503,40,0,0,0,0,36,0,0,0,0,0,0,6,0,0,0,0,6,29,0,0,0,0,29,3,0,0,0,0,3,8,0,0,0,0,8,0,0,0,0,0,0,134,6,6,6,4,156,9,0,0,0,0,10,81,0,0,0,0,80,17,0,3,0,0,18,69,3,3,0,3,76,159,10,29,26,12,227,6394,555,1108,719,140,8911
31601,89,3,9,0,0,98,13,0,5,0,0,21,9,3,3,0,0,11,217,53,41,8,3,328,14,4,3,0,0,22,18,0,8,3,0,31,0,0,0,0,0,0,1015,156,166,35,6,1379,97,12,14,0,0,121,5,0,0,0,0,7,67,7,14,0,0,91,344,58,46,12,3,462,120,18,13,7,10,157,14091,1795,1747,366,146,18146
31602,138,3,3,0,3,148,20,0,4,0,0,21,13,3,3,0,0,21,324,43,42,19,0,430,20,4,6,4,0,29,39,8,7,10,0,60,3,0,0,0,0,3,1635,210,212,30,10,2098,111,7,24,7,0,144,22,6,7,0,0,36,78,19,7,0,3,113,540,72,72,16,7,709,265,20,39,9,13,347,23283,2706,2572,544,275,29378
31603,174,3,13,0,6,198,21,3,0,0,0,29,26,0,0,0,0,27,262,52,38,5,3,353,15,3,3,0,0,22,62,11,19,3,0,96,3,0,3,0,0,7,1425,202,171,32,15,1839,112,18,23,4,3,161,31,7,9,0,0,52,72,9,14,3,0,92,534,65,68,13,5,688,225,22,22,3,20,290,23246,2538,2364,440,262,28849
31605,73,5,7,0,3,87,9,4,3,0,0,24,19,0,3,0,0,24,146,41,29,10,0,225,10,3,4,0,0,19,31,4,10,0,0,48,0,3,0,0,0,3,1039,238,234,34,11,1553,84,9,14,6,0,119,18,3,0,0,0,21,31,9,12,4,0,50,404,50,69,22,3,555,136,16,29,5,4,190,12636,1993,2011,381,159,17175
31606,49,0,5,0,3,64,3,0,0,0,0,11,14,0,8,0,0,18,78,18,25,11,0,124,6,0,0,0,0,7,12,0,3,0,0,16,0,0,0,0,0,0,491,127,179,43,17,858,38,11,16,7,0,71,4,3,0,0,0,5,23,4,4,0,0,34,261,44,57,10,3,375,123,31,41,9,8,221,8741,1286,2062,572,159,12819
31607,119,0,3,0,3,125,6,3,5,0,0,18,19,0,0,0,0,23,201,11,21,8,0,245,8,4,3,0,0,20,39,3,6,3,0,47,0,0,0,0,0,3,1131,109,129,25,12,1405,55,7,9,0,0,75,10,0,0,0,0,8,56,13,3,0,0,71,343,26,56,9,3,436,183,15,23,8,12,242,16100,1285,1709,385,170,19649
31608,3,0,4,0,0,11,3,0,0,0,0,3,3,0,4,0,0,3,28,7,5,3,0,46,5,0,0,0,0,6,3,0,0,0,0,6,0,0,0,0,0,0,206,65,95,26,4,390,20,7,12,0,0,38,0,0,0,0,0,0,8,3,12,0,0,21,60,10,32,5,6,107,46,13,16,6,3,86,3114,637,943,216,64,4974
31701,490,8,11,6,5,520,23,0,8,0,0,32,48,8,5,3,0,66,449,48,27,13,3,535,163,11,9,0,0,183,36,3,7,4,0,53,10,3,3,0,0,11,1396,82,126,33,22,1657,173,8,7,5,0,196,52,3,15,0,3,77,287,29,24,3,0,341,1532,54,83,30,24,1723,599,47,40,10,38,733,55026,3665,3721,1068,580,64066
31801,109,3,0,0,3,112,0,0,0,0,0,5,0,0,0,0,0,0,47,8,0,0,0,56,10,0,0,0,0,9,5,0,0,0,0,5,0,0,0,0,0,0,218,14,23,10,4,255,27,3,0,0,0,28,6,3,7,3,4,15,25,3,0,0,0,24,186,14,16,4,6,229,258,20,40,39,26,378,12966,1060,1502,743,278,16551
31802,903,12,30,7,10,955,41,3,10,0,3,49,77,0,3,3,0,87,547,40,29,10,3,631,137,3,9,0,3,147,124,3,34,10,0,170,3,3,0,0,0,11,2573,132,222,24,11,2964,288,8,23,5,0,332,96,13,31,8,4,146,194,13,14,3,0,223,1918,105,118,28,18,2184,662,45,43,13,31,798,72237,3722,4322,853,586,81722
31901,221,8,4,6,3,248,8,0,0,0,0,8,13,3,0,0,0,10,151,20,24,5,0,192,29,3,3,0,0,35,22,9,8,3,0,41,4,7,9,0,0,20,902,46,78,21,6,1059,55,6,3,0,0,64,42,13,3,3,4,63,38,8,0,3,0,56,479,26,37,21,3,568,334,14,37,11,31,426,25010,1685,2302,756,290,30037
31902,165,0,0,3,4,176,7,0,0,0,0,4,3,0,0,0,0,8,49,5,4,6,0,62,16,0,0,0,0,16,13,0,0,0,0,13,0,0,0,0,0,0,298,17,41,24,10,394,31,0,6,3,0,44,12,0,3,0,0,13,17,0,0,0,0,21,300,13,15,18,3,346,241,21,48,34,14,367,12772,866,1986,1116,300,17043
31903,91,0,8,0,0,100,4,0,0,0,0,3,8,0,0,0,0,7,76,18,21,8,0,116,12,0,0,0,0,12,15,0,3,0,0,19,3,0,0,0,0,0,411,43,84,26,7,576,28,5,9,5,0,47,11,0,3,0,0,15,18,0,0,0,0,28,150,12,34,10,3,213,211,12,38,23,6,289,12088,918,1821,672,188,15694
31904,123,7,3,0,6,139,3,0,0,0,0,4,11,0,0,0,0,16,119,9,9,4,3,145,27,3,3,0,0,35,23,0,3,0,3,30,0,0,0,0,0,0,674,58,103,14,15,857,44,3,0,0,0,51,4,4,3,3,0,13,23,8,0,0,0,30,256,25,30,11,5,325,192,17,21,3,9,239,13367,982,1291,323,183,16153
31905,78,0,0,0,0,86,6,0,3,0,0,12,0,0,0,0,0,0,30,5,10,0,0,48,11,0,0,0,0,9,14,0,3,0,0,20,0,0,0,0,0,0,324,27,54,16,3,416,21,0,3,0,0,28,3,0,0,0,0,9,10,0,0,4,0,13,93,21,22,9,5,145,157,17,30,14,9,225,10700,648,1087,369,194,12995
39797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,3,174,12,15,6,0,202
39999,255,28,75,5,0,365,53,11,53,0,3,119,69,17,25,0,4,115,456,87,195,7,5,750,67,14,16,0,3,98,56,3,52,3,3,123,11,3,21,0,0,31,2771,613,1956,61,79,5481,191,26,109,3,3,332,149,41,60,12,4,263,113,17,57,3,0,194,1887,342,1078,66,65,3435,888,134,400,34,94,1559,58038,10356,27349,1522,1566,98838
40101,1397,3,7,3,10,1429,422,15,11,3,3,452,338,6,10,3,0,359,735,22,18,0,4,785,467,8,11,3,3,492,320,13,8,7,0,358,37,3,0,0,0,41,8010,237,236,21,43,8546,535,17,5,0,0,557,981,46,60,26,9,1126,177,3,5,0,0,185,4613,140,156,30,56,5004,867,37,28,7,67,1003,109180,3744,3343,546,792,117609
40102,84,0,10,0,0,92,20,3,6,3,0,30,5,4,4,0,0,14,104,15,29,3,0,151,50,0,4,0,0,56,25,0,3,0,0,28,0,0,0,0,0,3,979,170,255,60,9,1464,61,9,14,0,0,86,67,0,4,0,3,73,12,0,3,0,0,15,335,32,62,15,9,447,204,22,40,11,16,297,14939,1681,2798,618,261,20295
40103,119,3,3,0,0,121,31,3,9,0,0,43,38,3,5,4,0,55,107,5,10,0,0,127,55,3,4,4,0,66,38,4,8,0,0,44,5,0,0,0,0,9,960,94,102,13,0,1182,49,7,7,3,0,72,71,12,10,3,0,93,33,0,0,0,0,31,461,43,52,14,10,582,91,13,19,3,9,129,13537,1371,1454,260,130,16760
40104,64,0,9,0,0,73,23,3,0,0,0,29,19,0,8,0,0,26,39,5,5,0,0,49,49,3,10,0,0,64,16,0,5,0,0,17,3,0,0,0,0,3,396,37,56,8,4,497,23,3,6,0,0,35,51,9,13,3,4,69,10,0,3,0,0,14,359,31,51,10,9,467,76,13,14,0,3,114,7388,737,1118,176,84,9500
40105,190,5,8,0,3,204,80,3,7,0,0,87,46,10,6,0,0,65,128,9,14,3,0,146,89,6,6,0,0,104,44,6,6,0,0,52,5,0,0,0,0,8,1095,120,104,12,15,1337,65,10,19,3,0,90,133,8,28,0,3,176,23,3,0,0,0,25,766,70,56,8,14,913,175,20,17,3,6,219,18909,1914,1730,285,206,23048
40106,63,0,0,0,0,62,27,5,0,0,0,31,10,3,0,0,0,15,26,5,0,0,0,35,23,3,0,0,0,24,11,8,3,0,0,25,5,0,0,0,0,4,353,41,54,8,9,467,27,0,0,0,0,27,61,12,26,4,0,104,6,0,0,0,0,6,300,33,39,11,5,385,67,11,17,0,0,95,6378,717,788,136,70,8081
40107,149,0,3,0,0,154,47,10,6,0,0,61,39,4,7,6,0,61,125,5,3,3,0,140,57,3,4,0,0,64,32,3,7,0,3,43,4,0,3,0,0,11,1075,102,115,11,7,1313,63,7,7,0,0,83,97,6,12,0,0,121,38,0,3,0,0,40,743,33,61,10,11,856,140,15,10,3,13,183,16079,1470,1466,245,125,19383
40201,61,0,3,3,0,66,10,0,0,0,0,11,5,0,0,0,0,5,23,3,4,0,0,28,14,0,3,0,0,20,9,0,0,0,0,9,0,0,0,0,0,0,610,57,120,22,9,821,21,7,3,0,3,30,31,3,53,15,0,102,11,0,0,0,0,11,309,10,27,9,7,359,98,14,22,0,4,143,7666,514,965,189,110,9445
40202,284,4,11,0,5,297,62,4,7,0,0,72,28,4,0,0,0,33,76,3,6,0,0,81,47,0,3,0,0,50,45,0,3,0,0,55,13,0,0,0,0,13,1918,71,176,15,16,2200,50,0,5,5,0,60,304,78,291,114,10,804,48,0,0,0,0,50,952,57,101,40,34,1169,288,15,41,16,34,392,21522,845,1641,421,271,24701
40203,301,3,8,3,0,318,80,5,6,3,0,103,38,4,3,0,0,46,105,5,0,0,0,110,63,3,8,5,0,75,43,0,5,0,0,48,10,0,3,0,0,14,1466,60,83,14,12,1630,60,0,3,0,0,62,302,22,62,13,0,407,29,0,3,0,0,31,931,81,149,25,21,1205,239,18,14,4,12,284,20519,1102,1475,239,203,23530
40204,484,9,20,3,0,524,122,5,23,0,0,159,45,6,5,0,0,64,234,8,8,0,0,253,130,10,3,0,0,146,94,0,12,3,0,105,13,0,3,0,0,16,3005,172,237,30,30,3475,95,3,5,3,3,111,648,60,151,28,10,896,58,0,3,0,0,63,2047,121,209,37,27,2445,443,34,45,4,34,564,39428,1997,2611,455,414,44910
40205,209,6,7,0,0,224,50,5,18,5,3,75,34,0,3,0,0,39,85,8,12,0,0,101,64,7,9,0,3,79,33,0,0,0,0,37,6,0,0,0,0,4,1470,148,245,27,9,1904,35,3,3,0,0,45,103,15,22,0,0,140,21,4,5,0,0,30,568,46,71,23,10,714,174,10,14,3,9,213,17773,1277,2001,310,175,21526
40301,129,0,0,0,0,124,27,3,6,0,0,37,17,3,0,0,0,16,72,7,11,0,0,88,25,0,0,0,0,32,30,4,8,0,0,46,0,0,0,0,0,3,794,94,96,15,14,1011,30,7,6,0,0,45,49,3,9,0,3,61,10,0,0,0,0,8,347,36,42,5,6,438,90,10,13,0,4,120,9720,979,1161,205,123,12187
40302,208,0,3,3,4,215,61,11,7,0,0,87,21,0,4,4,0,34,115,14,17,4,0,151,48,0,3,0,0,51,31,0,9,0,0,42,6,4,3,0,0,9,1685,89,195,15,11,1999,65,5,8,0,0,80,96,9,12,3,3,125,17,0,4,0,0,26,650,32,104,18,12,812,163,12,21,6,16,218,18163,1219,1992,283,194,21844
40303,211,0,4,0,3,217,89,3,6,3,4,107,69,4,3,0,0,80,168,10,10,0,0,193,83,7,5,0,0,98,38,0,0,5,0,44,6,0,0,0,0,10,2144,101,174,25,16,2463,127,7,7,0,0,145,74,6,8,9,3,97,47,0,0,0,3,50,868,35,47,5,11,959,205,7,22,7,10,255,23809,1227,1823,294,201,27353
40304,275,13,10,5,3,297,104,11,17,3,4,145,35,3,5,0,0,46,217,21,29,0,0,270,39,3,6,0,0,53,21,3,3,0,0,22,3,0,0,0,0,9,3533,280,629,96,38,4569,77,3,11,0,3,101,71,11,22,0,0,105,30,0,4,0,0,34,570,66,84,17,6,748,356,30,49,3,26,463,30405,2262,4096,707,374,37846
40401,411,3,7,0,4,428,155,9,15,0,0,176,55,11,0,0,0,59,187,0,10,0,0,203,95,3,5,0,0,113,91,10,12,4,0,106,13,4,0,0,0,13,2002,119,183,18,18,2338,82,3,15,0,0,97,680,69,137,14,16,919,49,0,0,0,0,48,1590,130,162,27,28,1938,398,47,34,0,24,501,33280,2403,2887,427,386,39378
40402,510,0,8,0,7,524,131,6,19,5,0,158,33,3,4,0,0,47,187,11,3,3,0,199,82,4,0,0,0,87,74,0,7,3,0,82,12,0,0,0,0,17,2679,116,111,25,23,2957,83,3,5,3,0,93,637,63,146,25,13,881,45,0,0,0,0,43,1536,60,99,25,19,1752,462,25,36,3,37,560,35437,1687,1682,300,376,39487
40403,453,9,9,0,0,471,140,10,11,3,0,167,66,3,3,0,0,76,243,3,13,0,0,262,161,10,12,0,0,175,63,0,8,0,0,80,10,3,0,0,0,13,2894,117,129,11,29,3177,114,9,4,0,0,126,305,9,28,0,8,358,42,0,0,0,0,45,1598,72,122,14,14,1821,354,29,28,3,26,435,38752,2004,2033,270,367,43418
40501,40,4,0,3,0,49,3,0,0,0,0,5,9,0,0,0,0,11,36,0,3,0,3,38,9,3,0,0,0,10,10,0,3,0,0,16,3,0,0,0,0,3,651,47,83,25,9,812,33,0,3,3,0,46,17,0,3,8,0,32,10,0,0,0,0,11,157,5,23,6,0,193,204,17,33,9,12,280,10955,869,1450,495,177,13942
40502,89,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,15,0,3,0,0,16,5,0,0,0,0,9,3,0,0,0,0,8,0,0,0,0,0,0,264,21,47,18,10,360,7,0,3,0,0,10,5,0,3,0,0,14,10,0,0,0,0,7,90,7,6,0,4,99,131,22,21,17,14,196,6097,675,1370,571,148,8860
40503,55,3,0,3,3,64,4,0,0,0,0,4,5,0,0,0,0,5,46,0,0,0,0,46,4,0,3,0,0,12,6,0,0,0,0,10,0,0,0,0,0,0,233,7,35,11,4,292,8,0,3,0,0,17,3,3,3,0,0,11,8,0,0,0,0,14,60,3,7,0,3,69,114,3,27,13,12,164,7823,537,1052,485,144,10046
40504,21,0,3,0,0,29,7,0,0,0,0,7,0,0,0,0,0,0,25,0,7,0,0,31,6,0,0,0,0,6,4,0,3,4,0,8,0,0,0,0,0,0,228,22,57,3,10,320,7,0,0,0,0,8,3,0,0,0,0,3,3,0,0,0,0,3,37,7,13,4,0,55,115,8,32,13,22,195,5598,606,1283,433,184,8105
40601,215,3,0,0,3,222,11,0,0,0,0,11,11,0,0,0,0,11,125,3,8,0,0,136,10,0,0,0,0,11,17,0,3,3,0,25,3,0,0,0,0,3,954,50,88,17,12,1118,30,0,3,0,0,34,9,0,3,0,0,14,38,3,0,0,0,39,184,24,17,3,4,231,345,23,47,22,26,466,17792,1305,2286,869,342,22594
40602,101,0,3,0,3,106,10,0,3,0,0,17,3,0,0,0,0,5,68,0,0,0,0,74,73,0,0,0,0,71,5,0,0,0,0,5,0,0,0,0,0,0,465,10,22,7,6,511,22,0,3,0,0,23,24,0,0,3,0,27,36,0,3,0,0,36,199,3,10,3,0,220,223,7,12,9,17,258,12692,379,575,177,170,13987
40701,58,0,3,5,0,67,8,0,3,0,0,5,6,3,0,0,0,6,30,5,9,0,0,51,3,0,0,0,0,10,17,0,0,0,0,16,0,0,0,0,0,3,727,85,203,44,15,1075,28,0,14,0,0,45,13,3,6,0,0,18,6,3,0,0,0,14,107,16,31,4,5,156,167,16,39,11,17,250,10150,1019,2354,667,207,14400
40702,238,0,3,0,7,245,5,3,3,0,0,8,3,0,0,0,0,3,81,4,7,3,0,98,23,0,0,0,0,30,38,3,5,7,0,49,0,0,0,0,0,0,601,38,75,35,9,761,39,8,9,3,0,52,34,7,7,0,0,45,29,0,0,0,3,34,480,16,23,10,29,561,446,41,70,34,21,607,22123,1793,2966,1210,413,28512
40703,322,4,3,4,7,329,4,0,0,0,0,4,8,0,4,0,0,11,69,5,13,0,0,85,39,0,0,0,0,39,16,4,0,0,0,25,8,3,8,4,0,20,768,25,100,26,12,924,42,8,5,3,0,56,80,10,5,10,7,107,31,3,0,0,0,31,578,17,23,8,21,648,479,38,79,50,44,682,21465,1554,2940,1261,468,27691
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,4,0,0,64
49999,99,0,24,0,4,127,57,17,44,3,0,123,19,5,6,0,0,32,87,8,39,5,0,136,31,0,19,0,0,49,31,0,15,0,3,42,0,0,7,0,0,8,1373,236,1229,21,37,2897,44,3,27,0,3,78,100,16,60,3,0,181,25,0,0,0,0,28,656,107,368,23,23,1175,312,43,213,12,46,626,18810,2837,11595,492,577,34311
50101,117,0,4,0,4,124,11,0,0,3,0,18,21,0,4,4,0,28,211,25,30,10,0,283,23,3,0,0,0,29,28,3,4,3,0,35,0,0,0,0,0,4,1311,129,282,66,19,1800,58,10,15,6,0,93,28,0,10,3,0,38,53,8,4,4,0,71,463,35,56,10,0,567,200,42,67,11,17,339,14281,1540,2734,666,237,19460
50102,665,0,11,7,6,687,38,8,3,0,0,44,66,0,4,0,0,82,798,41,56,14,12,917,35,0,7,0,0,41,43,4,4,4,0,53,3,0,0,0,0,4,2736,120,276,54,34,3217,113,8,12,3,0,141,41,5,10,11,0,61,284,24,23,3,0,334,792,34,50,7,10,883,501,23,47,19,36,635,36431,1905,2849,770,436,42390
50103,41,0,3,3,4,50,7,0,3,3,0,12,3,0,3,3,0,8,49,3,8,6,0,68,3,0,0,0,0,3,12,0,0,0,0,8,0,0,0,0,0,0,475,40,129,51,12,711,16,3,3,3,0,29,8,0,0,0,0,11,14,0,3,0,0,20,150,7,27,14,3,200,136,18,29,18,6,212,5897,579,1296,645,157,8572
50201,387,3,15,0,4,416,21,0,0,0,0,22,59,16,4,0,0,71,452,43,56,12,3,567,58,3,9,0,3,73,77,7,7,0,0,86,0,0,0,0,0,0,3163,237,400,67,25,3896,65,5,11,4,0,89,34,3,7,0,0,53,117,14,12,7,0,147,556,41,62,8,10,676,276,15,28,6,9,337,21708,1580,2352,495,249,26378
50301,419,3,3,0,3,435,130,5,14,0,0,155,458,28,22,4,0,516,839,82,63,12,8,999,190,5,6,0,0,211,105,3,5,0,0,114,18,3,3,0,0,26,3756,282,317,50,23,4424,279,9,16,6,3,314,198,18,18,10,0,239,245,24,13,6,0,288,2681,120,129,22,21,2978,233,14,21,3,26,294,34210,2513,2465,506,231,39927
50302,2080,16,18,8,11,2140,557,31,33,3,4,631,1927,108,57,19,7,2119,4569,246,149,16,22,5007,1005,19,15,3,4,1047,609,25,18,7,3,657,75,0,14,5,0,94,20052,961,782,78,91,21959,1081,52,41,8,0,1177,1305,115,152,53,14,1640,1381,57,36,5,3,1481,12233,407,419,77,90,13222,1225,56,64,16,75,1442,170490,8479,6457,991,1041,187451
50401,511,3,16,5,5,532,91,11,22,3,0,130,115,21,18,0,0,164,376,48,45,3,7,478,112,8,11,0,0,131,92,4,11,0,0,109,12,0,3,0,0,20,1753,188,264,12,18,2238,83,9,4,0,0,101,402,54,118,19,11,604,122,9,13,3,0,142,1543,120,175,42,32,1912,248,14,19,6,19,307,20544,1929,2351,364,259,25443
50402,111,0,5,0,3,117,11,6,0,3,0,20,21,0,3,0,0,18,91,12,15,4,0,120,4,0,5,3,0,13,8,0,3,0,0,18,0,0,0,0,0,5,787,109,202,33,11,1146,28,9,6,0,0,43,20,3,12,0,0,37,28,10,4,3,0,50,330,19,40,16,4,409,81,6,20,0,11,113,6896,788,1205,247,71,9214
50403,894,7,13,6,4,933,122,8,22,0,0,150,327,10,11,0,0,350,1057,107,66,9,4,1242,171,16,4,0,0,195,143,0,7,0,3,157,18,4,3,0,0,21,4840,382,401,75,39,5732,161,9,11,7,0,195,682,66,147,32,7,945,364,24,24,3,0,420,2732,204,247,42,33,3251,486,40,49,12,29,617,45834,3481,3574,825,430,54150
