SA3_CODE_2016,M_Australia_E,M_Australia_OM_IE,M_Australia_OM_UIE,M_Australia_CFW,M_Australia_ES_NS,M_Australia_Tot,M_Canada_E,M_Canada_OM_IE,M_Canada_OM_UIE,M_Canada_CFW,M_Canada_ES_NS,M_Canada_Tot,M_China_E,M_China_OM_IE,M_China_OM_UIE,M_China_CFW,M_China_ES_NS,M_China_Tot,M_Croatia_E,M_Croatia_OM_IE,M_Croatia_OM_UIE,M_Croatia_CFW,M_Croatia_ES_NS,M_Croatia_Tot,M_Egypt_E,M_Egypt_OM_IE,M_Egypt_OM_UIE,M_Egypt_CFW,M_Egypt_ES_NS,M_Egypt_Tot,M_Fiji_E,M_Fiji_OM_IE,M_Fiji_OM_UIE,M_Fiji_CFW,M_Fiji_ES_NS,M_Fiji_Tot,M_FYROM_E,M_FYROM_OM_IE,M_FYROM_OM_UIE,M_FYROM_CFW,M_FYROM_ES_NS,M_FYROM_Tot,M_Germany_E,M_Germany_OM_IE,M_Germany_OM_UIE,M_Germany_CFW,M_Germany_ES_NS,M_Germany_Tot,M_Greece_E,M_Greece_OM_IE,M_Greece_OM_UIE,M_Greece_CFW,M_Greece_ES_NS,M_Greece_Tot,M_HongKong_E,M_HongKong_OM_IE,M_HongKong_OM_UIE,M_HongKong_CFW,M_HongKong_ES_NS,M_HongKong_Tot,M_India_E,M_India_OM_IE,M_India_OM_UIE,M_India_CFW,M_India_ES_NS,M_India_Tot,M_Indonesia_E,M_Indonesia_OM_IE,M_Indonesia_OM_UIE,M_Indonesia_CFW,M_Indonesia_ES_NS,M_Indonesia_Tot,M_Iran_E,M_Iran_OM_IE,M_Iran_OM_UIE,M_Iran_CFW,M_Iran_ES_NS,M_Iran_Tot,M_Iraq_E,M_Iraq_OM_IE,M_Iraq_OM_UIE,M_Iraq_CFW,M_Iraq_ES_NS,M_Iraq_Tot,M_Ireland_E,M_Ireland_OM_IE,M_Ireland_OM_UIE,M_Ireland_CFW,M_Ireland_ES_NS,M_Ireland_Tot,M_Italy_E,M_Italy_OM_IE,M_Italy_OM_UIE,M_Italy_CFW,M_Italy_ES_NS,M_Italy_Tot,M_Japan_E,M_Japan_OM_IE,M_Japan_OM_UIE,M_Japan_CFW,M_Japan_ES_NS,M_Japan_Tot,M_KoreaSouth_E,M_KoreaSouth_OM_IE,M_KoreaSouth_OM_UIE,M_KoreaSouth_CFW,M_KoreaSouth_ES_NS,M_KoreaSouth_Tot,M_Lebanon_E,M_Lebanon_OM_IE,M_Lebanon_OM_UIE,M_Lebanon_CFW,M_Lebanon_ES_NS,M_Lebanon_Tot,M_Malaysia_E,M_Malaysia_OM_IE,M_Malaysia_OM_UIE,M_Malaysia_CFW,M_Malaysia_ES_NS,M_Malaysia_Tot,M_Malta_E,M_Malta_OM_IE,M_Malta_OM_UIE,M_Malta_CFW,M_Malta_ES_NS,M_Malta_Tot,M_Netherlands_E,M_Netherlands_OM_IE,M_Netherlands_OM_UIE,M_Netherlands_CFW,M_Netherlands_ES_NS,M_Netherlands_Tot,M_NZ_E,M_NZ_OM_IE,M_NZ_OM_UIE,M_NZ_CFW,M_NZ_ES_NS,M_NZ_Tot,M_Pakistan_E,M_Pakistan_OM_IE,M_Pakistan_OM_UIE,M_Pakistan_CFW,M_Pakistan_ES_NS,M_Pakistan_Tot,M_Philippines_E,M_Philippines_OM_IE,M_Philippines_OM_UIE,M_Philippines_CFW,M_Philippines_ES_NS,M_Philippines_Tot,M_Poland_E,M_Poland_OM_IE,M_Poland_OM_UIE,M_Poland_CFW,M_Poland_ES_NS,M_Poland_Tot,M_Singapore_E,M_Singapore_OM_IE,M_Singapore_OM_UIE,M_Singapore_CFW,M_Singapore_ES_NS,M_Singapore_Tot,M_SthAfrica_E,M_SthAfrica_OM_IE,M_SthAfrica_OM_UIE,M_SthAfrica_CFW,M_SthAfrica_ES_NS,M_SthAfrica_Tot,M_SriLanka_E,M_SriLanka_OM_IE,M_SriLanka_OM_UIE,M_SriLanka_CFW,M_SriLanka_ES_NS,M_SriLanka_Tot,M_Thailand_E,M_Thailand_OM_IE,M_Thailand_OM_UIE,M_Thailand_CFW,M_Thailand_ES_NS,M_Thailand_Tot,M_Turkey_E,M_Turkey_OM_IE,M_Turkey_OM_UIE,M_Turkey_CFW,M_Turkey_ES_NS,M_Turkey_Tot,M_UK_E,M_UK_OM_IE,M_UK_OM_UIE,M_UK_CFW,M_UK_ES_NS,M_UK_Tot,M_USA_E,M_USA_OM_IE,M_USA_OM_UIE,M_USA_CFW,M_USA_ES_NS,M_USA_Tot,M_Vietnam_E,M_Vietnam_OM_IE
11601,12080,1230,740,93,131,14268,20,3,3,0,0,24,522,122,79,22,7,741,57,10,9,0,0,76,92,24,20,4,0,141,336,41,23,5,5,414,26,3,0,0,0,34,62,5,3,0,0,71,24,5,3,3,0,39,130,18,20,0,0,161,1366,265,198,19,20,1865,75,9,7,0,0,92,109,32,14,6,3,164,104,18,15,3,0,143,71,18,5,0,3,97,78,22,12,3,0,117,13,0,0,0,0,15,147,41,42,0,0,232,125,56,49,3,9,243,99,22,16,0,0,141,85,9,16,0,0,113,34,9,3,0,0,45,634,56,26,6,6,733,175,16,20,5,3,213,884,38,42,4,4,971,47,3,5,0,0,59,25,6,6,0,0,37,157,23,7,0,0,197,302,56,41,6,0,406,68,3,0,0,0,73,58,11,16,5,3,102,621,64,42,6,0,737,62,9,8,0,0,81,297,25
11602,3505,561,428,44,36,4581,10,4,0,0,0,15,70,41,45,13,0,160,13,3,0,0,0,21,20,6,8,0,0,36,66,17,11,0,0,99,0,0,0,0,0,0,14,4,6,0,0,20,3,4,3,0,0,14,25,5,5,0,0,42,340,129,148,17,3,638,15,3,6,0,0,25,32,17,18,3,0,65,27,0,3,0,0,30,39,13,7,0,0,58,17,7,5,0,0,32,4,0,0,0,0,4,25,7,15,0,0,48,31,9,16,3,0,59,31,7,10,3,0,47,19,3,11,0,0,36,12,0,6,0,0,14,148,14,16,5,3,194,50,22,17,0,0,91,167,17,28,4,4,221,11,10,4,0,0,27,9,0,4,0,0,8,51,8,9,0,0,70,42,11,9,3,0,75,14,0,0,0,0,13,11,3,3,0,0,17,176,42,38,4,0,259,26,4,0,0,0,32,35,3
11603,14647,685,420,59,152,15976,19,6,0,0,0,29,358,44,37,6,0,446,62,5,3,0,0,70,80,30,10,0,0,122,484,69,39,4,9,599,42,3,10,0,0,56,43,3,0,0,0,46,23,6,4,3,0,36,84,8,3,0,0,88,1178,114,79,16,9,1388,79,3,10,0,0,94,76,3,3,0,0,94,236,44,20,0,4,303,89,11,0,0,0,98,87,13,8,0,3,108,17,3,0,0,0,19,113,11,6,0,0,134,170,37,34,0,4,240,82,11,4,0,0,100,84,9,4,0,0,109,38,3,0,0,0,37,1033,15,15,3,12,1074,224,40,69,8,8,350,1101,41,51,4,6,1198,50,9,3,0,0,56,15,0,0,0,0,16,139,10,3,0,0,155,206,8,8,0,0,219,63,0,0,3,0,66,95,15,18,3,0,125,810,54,25,0,10,903,59,3,0,0,3,64,406,27
11701,18643,1044,455,59,168,20369,88,0,0,0,0,95,907,96,80,15,6,1101,55,11,4,0,4,75,193,23,12,3,3,220,364,15,8,0,3,388,203,15,0,0,0,218,142,5,6,3,0,160,167,25,21,3,3,215,330,13,12,0,3,357,1299,41,31,3,11,1381,496,26,28,3,5,560,98,8,11,0,0,118,116,16,9,3,0,136,275,21,6,0,3,308,200,16,15,3,3,234,100,4,4,0,0,115,190,22,11,3,5,235,250,41,21,3,3,321,217,11,6,4,0,241,46,3,3,0,0,53,52,3,0,0,0,56,1212,46,27,3,8,1295,228,3,13,0,6,252,695,3,11,0,5,717,70,6,7,0,0,81,103,6,7,0,0,114,277,40,8,0,4,326,222,7,0,0,5,228,189,4,3,0,0,198,99,13,12,0,4,130,1519,105,62,0,11,1689,130,6,3,0,0,144,433,24
11702,5300,819,633,68,58,6879,20,4,0,0,0,23,583,128,84,17,3,821,14,4,0,0,0,27,49,15,8,4,0,69,59,3,8,0,0,73,56,5,3,0,0,67,37,4,6,0,0,47,117,39,25,3,3,193,111,15,5,3,0,128,355,28,32,3,9,428,202,8,21,0,0,229,34,5,7,0,0,50,39,5,8,0,0,49,57,15,10,0,0,83,95,22,16,5,4,149,26,7,3,0,0,30,59,14,8,0,0,86,108,34,33,0,0,178,61,10,12,0,0,83,15,3,3,0,0,22,9,0,0,0,0,9,303,49,25,0,3,378,89,11,24,0,3,127,218,3,6,0,0,232,20,7,6,0,0,31,16,3,0,0,0,26,66,25,8,0,0,106,60,0,0,0,0,64,105,3,11,4,4,125,37,5,4,3,0,50,396,90,69,9,3,574,54,6,14,0,0,75,377,74
11703,115990,8937,6103,396,828,132252,1013,91,55,3,3,1161,10805,1143,589,200,77,12811,334,34,17,0,3,394,645,72,36,9,7,769,1340,50,23,3,8,1426,389,33,9,3,10,446,1181,83,52,6,5,1332,434,84,48,3,11,568,3559,224,142,19,17,3961,12887,444,174,21,50,13570,3299,118,76,18,18,3532,961,99,66,5,10,1135,399,27,30,0,3,463,2250,193,71,4,15,2537,1489,117,90,18,20,1734,936,96,44,4,6,1093,2514,277,161,30,21,3009,946,162,126,13,20,1272,2431,179,98,8,10,2726,129,16,9,0,3,154,585,50,23,0,4,664,6163,517,272,21,61,7031,1609,56,54,9,17,1740,4402,61,56,10,13,4543,543,53,61,12,6,672,942,59,35,6,0,1035,3410,448,167,10,20,4050,1996,64,35,9,14,2120,1868,49,66,15,34,2029,452,56,46,5,5,568,16837,1486,791,50,89,19260,2360,135,90,4,11,2608,2798,155
11801,8813,2028,1441,195,116,12594,75,19,9,0,0,110,453,98,71,22,3,641,19,4,3,0,0,28,46,20,10,3,0,78,63,15,3,0,0,85,27,5,0,0,0,30,90,21,25,3,3,139,47,13,17,6,3,84,113,20,5,4,0,144,517,33,21,4,4,573,286,6,9,0,3,304,60,14,7,0,0,81,28,8,6,3,0,44,202,51,19,0,0,277,233,44,21,3,6,313,43,20,5,0,0,65,150,29,27,3,3,208,76,25,22,3,0,126,114,10,9,0,0,130,15,0,0,0,0,18,30,15,9,0,0,55,468,128,93,6,9,700,81,3,3,3,0,84,260,3,10,0,0,269,53,19,36,3,0,104,38,4,3,0,0,48,297,301,142,16,10,761,72,6,7,0,4,82,201,3,11,4,3,221,40,8,5,3,0,49,1048,292,221,35,12,1609,178,29,28,0,0,240,135,15
11802,7171,1072,948,85,82,9359,61,5,4,0,0,74,765,81,88,39,8,975,13,3,3,0,0,17,49,21,14,4,0,84,75,0,0,0,0,81,27,4,0,0,0,31,86,9,4,0,0,101,64,15,7,4,4,96,180,27,19,3,0,226,600,32,15,3,3,649,322,38,44,5,3,413,109,4,8,7,0,125,38,3,11,0,0,48,164,60,27,0,0,253,106,16,25,0,0,141,40,3,7,0,0,57,114,9,9,0,3,141,67,22,33,4,3,127,174,30,27,5,5,231,10,0,3,0,0,18,41,3,7,0,0,46,365,47,58,5,4,483,87,5,3,0,0,93,324,11,5,0,0,336,44,11,15,0,0,73,72,5,3,0,0,81,130,74,38,0,0,241,88,3,0,0,0,87,103,12,6,0,0,121,25,0,7,0,0,34,824,149,119,3,8,1105,146,10,19,0,0,170,174,13
11901,13875,1618,984,118,179,16770,33,4,4,0,0,40,1126,306,145,35,12,1622,55,11,4,0,0,73,167,59,34,5,0,272,356,32,16,5,0,415,212,47,20,7,0,286,76,13,15,0,0,113,124,41,30,8,3,192,178,22,16,3,3,220,977,79,41,11,12,1118,165,15,22,4,6,205,122,14,8,3,0,146,242,38,41,0,10,337,99,13,3,0,0,108,151,45,24,3,3,226,12,3,3,0,0,15,195,34,30,6,0,260,912,434,375,25,37,1779,125,22,9,3,0,156,34,0,3,0,0,42,28,4,0,0,0,29,593,49,19,3,9,677,307,43,88,7,11,454,609,7,18,4,8,647,71,8,8,0,0,91,27,6,0,0,0,37,140,22,7,0,0,175,215,10,3,0,0,224,91,3,9,4,3,103,75,12,20,3,0,117,745,53,45,6,6,849,61,6,6,0,0,73,1676,196
11902,4946,765,562,90,101,6457,12,0,3,0,0,18,853,300,195,54,12,1413,15,3,0,0,0,21,82,36,16,0,7,149,107,10,9,0,3,138,73,10,5,0,0,92,20,0,3,0,0,28,114,55,45,8,3,217,130,29,27,0,0,177,352,53,81,9,11,499,113,15,28,0,0,155,38,6,6,0,0,45,68,6,10,0,0,87,39,10,0,0,0,51,84,21,21,3,0,125,11,4,0,0,0,16,193,84,89,10,6,379,388,201,174,18,25,810,104,20,10,0,0,133,12,0,0,0,0,14,6,5,0,0,0,14,226,12,10,0,6,261,196,42,141,6,10,400,211,9,7,0,3,235,13,3,3,0,0,21,17,7,6,0,0,28,52,17,4,0,0,74,62,10,0,0,0,77,40,3,3,0,0,54,28,5,5,0,0,41,210,34,18,3,3,267,25,3,4,0,0,34,425,62
11903,5269,1045,686,93,60,7149,11,3,3,0,0,16,922,384,290,81,9,1688,20,8,6,0,0,39,48,29,24,4,3,102,67,8,12,0,0,83,75,22,17,4,3,119,13,3,3,0,0,21,58,22,25,8,0,120,191,67,44,9,3,310,204,32,14,3,0,249,76,20,12,4,0,112,18,3,8,0,0,28,24,0,3,0,0,34,38,4,3,0,0,47,44,25,10,0,0,79,8,5,3,0,0,17,61,10,6,3,0,85,116,62,58,9,7,253,63,23,9,7,0,103,11,0,5,0,0,14,8,0,0,0,0,8,176,12,26,3,3,217,58,5,3,3,0,69,124,7,6,0,4,135,13,0,8,0,0,20,15,3,0,0,0,21,43,7,3,0,0,63,35,4,3,0,0,36,31,4,4,3,0,44,13,0,4,0,0,20,250,56,39,13,8,358,20,0,0,0,0,19,143,25
11904,6185,1019,740,85,73,8115,18,9,0,0,0,25,514,191,173,31,11,917,31,6,3,0,0,42,116,45,31,3,6,201,81,15,3,0,0,102,139,40,41,4,0,234,22,8,10,0,0,46,96,45,52,3,3,204,141,24,28,4,3,192,618,33,30,3,3,685,98,9,13,0,3,126,35,9,11,0,0,53,18,13,7,3,0,41,57,13,13,0,0,77,58,20,19,0,0,97,3,0,5,0,0,11,49,18,9,3,0,80,220,128,126,9,10,500,67,15,14,0,3,99,8,4,6,3,0,25,12,0,0,0,0,15,249,32,22,0,3,311,93,7,13,0,7,119,250,5,10,0,0,267,20,7,7,0,0,37,24,3,3,0,0,30,67,6,5,3,0,91,59,8,5,0,0,76,68,3,4,5,0,77,26,7,10,0,0,44,353,46,49,8,7,463,33,7,6,0,0,44,136,17
12001,6724,959,633,61,79,8457,26,0,4,3,0,38,701,158,100,36,3,996,19,3,3,0,0,25,54,14,6,0,3,74,139,5,3,0,3,155,20,4,0,0,0,24,38,4,3,0,0,47,35,8,6,0,3,56,200,21,11,3,0,234,928,48,28,4,4,1019,140,5,7,0,0,159,80,18,5,3,0,109,54,4,5,0,0,66,100,14,6,0,0,120,171,75,64,12,3,328,26,3,0,0,0,27,238,78,43,3,3,364,122,41,28,0,4,197,139,8,8,0,0,153,15,0,0,0,0,15,20,3,0,0,0,33,289,42,17,7,8,357,155,7,24,0,6,195,384,3,7,0,3,393,33,3,7,0,0,40,34,6,3,0,0,36,144,19,17,0,0,176,159,17,9,0,0,178,71,3,3,0,0,75,47,4,11,0,0,65,525,70,50,4,3,657,65,9,3,0,0,76,182,7
12002,4379,1001,658,81,46,6164,16,6,4,0,0,36,222,40,29,11,3,308,5,8,3,0,0,13,21,13,0,0,3,35,44,3,0,0,0,43,11,4,0,0,0,10,19,8,12,0,0,44,30,7,9,0,0,44,58,12,3,0,3,77,293,16,8,0,3,315,84,3,0,0,0,91,21,7,9,3,0,39,26,3,3,0,3,31,79,16,23,0,0,119,177,44,30,8,5,257,11,8,3,0,0,23,76,22,16,0,0,125,50,10,16,0,0,82,37,12,3,0,0,45,3,0,0,0,0,6,14,3,9,0,0,33,228,66,39,7,0,343,46,0,0,0,0,45,134,3,3,0,0,143,13,6,3,0,0,26,21,4,0,3,0,27,48,17,10,0,0,78,51,3,3,0,3,55,62,11,3,0,3,76,23,4,9,0,0,35,424,149,119,8,5,707,37,12,23,9,0,74,96,12
12003,10212,1249,930,102,122,12621,34,8,4,0,0,47,1449,448,321,75,18,2307,56,3,5,0,0,70,103,19,6,0,0,129,203,9,7,3,5,227,44,4,3,0,3,57,51,8,14,0,0,77,69,26,23,3,0,126,262,45,46,3,0,363,1288,102,69,7,11,1477,134,16,16,0,3,160,89,14,12,3,3,118,98,10,5,0,0,114,148,46,7,0,0,203,297,64,51,9,3,435,25,7,10,0,0,36,568,172,136,40,11,931,337,155,103,18,10,629,147,20,28,0,3,196,26,3,4,0,0,37,15,3,3,0,0,23,443,37,42,10,5,537,176,16,20,0,0,216,546,13,16,3,5,580,34,10,8,0,0,56,40,3,7,0,0,48,101,9,10,0,0,122,265,31,34,3,0,339,101,6,13,0,3,119,65,20,20,3,0,105,585,68,66,3,6,731,73,0,6,0,0,78,549,79
12101,17313,2142,1144,133,137,20866,148,16,7,0,0,167,2026,329,163,50,14,2586,67,6,11,0,3,87,82,21,10,3,0,118,162,7,6,0,3,174,39,10,3,0,0,45,138,13,12,0,3,168,48,11,10,4,3,77,579,95,63,12,0,753,1608,85,25,9,10,1731,401,14,16,3,0,434,294,50,28,3,6,390,65,4,4,0,3,79,256,32,14,0,0,308,185,38,19,3,3,245,167,41,15,6,0,230,573,124,89,27,5,814,159,39,26,0,0,230,333,44,30,3,0,413,17,0,3,0,0,22,87,7,0,0,0,99,848,122,71,6,3,1044,268,3,15,0,0,285,712,13,11,0,4,741,84,9,15,4,0,112,93,29,15,3,0,136,493,108,38,8,0,646,352,12,4,0,0,366,213,14,6,3,0,238,58,14,5,4,0,76,2224,306,134,20,14,2691,254,32,13,4,0,311,309,24
12102,6811,929,646,87,81,8560,37,12,3,0,0,43,389,84,82,20,3,578,12,0,0,0,0,13,18,7,3,0,0,26,42,0,0,3,0,48,3,0,0,0,0,4,31,11,6,0,0,47,5,0,0,0,0,12,117,11,23,3,0,159,369,53,28,5,4,460,41,7,3,0,0,51,100,24,33,3,4,166,16,3,3,0,0,29,49,11,6,0,0,65,33,8,15,0,0,52,15,4,5,3,0,22,134,41,56,4,4,242,27,20,11,0,0,57,56,15,10,0,0,82,9,0,0,0,0,7,17,7,3,0,0,28,215,42,28,4,4,287,40,9,7,0,0,58,210,5,7,3,0,230,16,10,3,0,0,35,27,5,6,0,0,32,115,44,15,0,0,182,56,10,3,0,0,71,40,0,3,0,0,43,17,4,0,0,0,21,484,100,82,15,4,688,59,11,6,4,0,80,65,6
12103,4832,1299,837,132,59,7161,17,4,4,0,0,24,314,173,101,39,0,625,13,4,3,0,3,27,19,3,3,0,0,28,43,4,3,0,0,49,11,0,3,0,0,16,36,6,5,4,0,56,20,7,7,0,0,35,122,29,33,11,0,191,259,48,16,4,4,342,54,8,6,0,0,72,59,28,27,4,0,121,9,0,4,0,0,13,40,16,10,0,0,66,52,19,14,3,0,83,28,12,5,0,0,43,144,58,49,11,3,263,31,25,18,8,5,88,50,24,16,3,0,98,4,0,0,0,0,3,19,5,0,0,0,26,190,83,42,7,3,326,30,14,0,0,0,43,155,4,7,0,0,170,19,7,4,0,0,28,30,10,3,3,0,43,198,128,61,7,3,402,68,6,3,3,0,82,58,4,4,0,0,70,12,3,3,0,0,16,478,222,124,21,4,845,46,18,11,0,0,81,43,19
12104,16666,2519,1157,183,124,20644,165,24,8,0,0,210,1242,138,74,40,3,1498,54,3,10,0,0,66,89,21,10,0,0,121,148,13,5,3,0,171,44,5,0,0,0,46,165,28,7,4,0,203,42,10,14,0,0,63,474,36,17,7,8,534,2704,85,45,3,8,2844,329,14,9,0,3,356,191,32,19,6,0,252,43,5,6,0,0,55,342,38,16,4,0,398,189,41,18,3,9,259,156,34,16,0,4,206,318,52,32,9,3,415,108,27,28,3,3,166,297,22,13,3,0,340,10,3,3,0,0,10,87,21,5,3,3,119,901,166,78,5,11,1160,276,11,4,4,3,297,639,7,8,0,3,661,83,14,17,4,0,115,109,13,5,0,0,132,638,101,46,5,4,791,325,15,7,0,4,351,245,7,9,8,4,274,49,10,6,0,0,64,2804,496,195,28,18,3548,360,44,19,0,8,428,293,20
12201,2302,734,465,66,23,3596,17,17,3,0,0,36,93,19,23,6,0,141,7,0,0,0,0,11,3,0,3,3,3,10,8,0,3,0,0,12,0,0,0,0,0,0,27,13,3,0,0,47,3,3,0,0,0,6,25,7,8,0,0,42,112,10,11,0,0,136,26,0,3,0,0,28,15,0,6,0,0,15,9,0,0,0,0,6,32,8,3,6,0,44,61,17,7,5,0,88,20,5,3,0,0,32,58,14,13,0,0,87,13,3,9,0,0,21,16,4,0,0,0,18,0,0,0,0,0,0,10,3,7,0,0,17,97,55,42,3,3,201,14,0,0,0,0,15,45,0,0,0,0,49,11,0,4,0,0,18,12,4,5,0,0,21,56,26,14,3,0,99,18,0,0,0,0,20,49,0,4,0,0,54,6,0,4,0,0,10,316,147,72,20,5,551,63,16,20,0,0,94,27,3
12202,4273,1480,974,133,61,6920,23,11,9,0,0,44,121,22,18,8,0,166,24,3,6,0,0,31,3,4,0,0,0,13,10,3,0,0,0,18,0,0,0,0,0,0,30,27,15,4,0,78,4,3,0,0,0,9,28,4,0,0,0,31,160,12,13,0,0,184,21,3,3,0,0,28,31,4,6,0,0,37,6,3,0,0,0,4,32,7,3,0,0,49,36,15,15,0,3,64,8,0,4,3,0,13,30,7,7,5,0,53,9,6,4,0,0,18,17,5,0,0,0,24,0,3,0,0,0,3,12,10,3,4,0,34,158,65,61,3,0,290,10,3,4,0,0,13,71,5,0,0,0,74,14,3,3,0,0,23,12,3,0,0,0,16,97,41,20,4,0,158,22,3,0,0,0,25,25,0,4,0,0,33,3,0,0,0,0,8,493,233,135,25,9,893,53,18,12,0,0,90,17,4
12203,12008,2555,1649,169,129,16503,76,22,9,5,0,109,604,80,78,18,15,802,56,4,4,0,0,66,41,13,7,0,0,58,61,7,0,0,0,70,12,5,0,0,0,18,111,29,18,3,0,162,15,4,3,0,0,31,157,21,15,3,0,197,687,62,58,4,4,814,132,3,6,0,0,144,132,34,27,3,0,192,20,3,6,0,0,34,116,37,19,0,0,175,146,36,29,4,4,221,63,4,7,0,0,77,138,15,41,5,3,201,35,16,12,0,4,72,105,18,13,0,0,134,9,0,3,0,0,10,48,12,6,0,0,74,700,163,93,5,5,963,72,3,3,0,0,79,357,7,6,0,3,376,38,13,5,0,0,57,31,4,3,0,0,42,311,105,43,11,0,468,81,5,3,0,3,92,98,5,3,0,0,113,25,8,6,0,0,40,1392,458,244,30,13,2136,156,24,28,3,0,219,99,13
12301,6424,992,541,55,89,8108,6,0,0,0,0,11,55,13,16,4,0,84,10,3,3,0,0,14,13,4,3,0,0,28,67,10,6,0,3,83,18,3,0,0,0,20,17,3,3,0,0,24,7,3,0,0,0,5,12,3,0,0,0,18,117,20,14,3,0,149,14,3,0,0,0,14,9,0,3,0,0,15,43,10,13,0,0,65,38,12,6,0,0,58,36,9,7,0,0,55,0,0,0,0,0,3,22,6,0,0,0,33,39,16,7,0,0,62,13,0,3,0,0,17,14,3,3,0,0,25,7,0,3,0,0,9,208,25,11,0,3,247,18,8,3,0,0,26,95,0,4,0,0,97,15,7,4,0,0,26,4,0,0,0,0,9,41,12,0,0,0,51,3,0,0,0,0,11,19,0,0,0,0,20,12,3,0,0,0,19,316,62,43,6,3,430,23,6,0,0,0,24,72,9
12302,12735,1190,858,101,149,15029,22,0,4,0,0,30,259,64,35,9,5,376,39,10,3,0,0,53,68,29,22,3,0,115,407,50,28,3,5,486,47,9,4,0,0,63,46,6,3,0,0,56,34,4,9,4,0,59,67,13,5,0,0,89,664,79,45,4,8,794,64,6,7,0,0,77,41,6,7,0,0,55,107,25,25,3,0,160,65,16,0,0,0,89,88,17,11,0,4,123,10,3,0,0,0,12,48,16,11,0,0,74,88,43,58,6,8,199,65,17,3,0,0,85,33,5,7,0,0,47,22,3,4,0,0,32,510,29,25,3,6,576,152,29,25,0,0,206,486,17,20,4,9,525,51,14,11,0,0,75,14,5,0,0,0,17,144,17,15,0,5,183,105,7,7,0,0,122,59,3,7,0,0,73,26,3,3,0,0,33,663,80,57,8,7,822,70,4,3,0,0,77,449,38
12303,3696,527,479,67,71,4831,13,0,4,0,0,13,13,4,11,3,0,37,6,3,0,0,0,9,6,0,0,0,0,6,20,0,0,0,0,20,7,0,0,0,0,8,8,0,3,0,0,18,0,0,3,0,0,3,0,0,0,0,0,3,29,15,0,0,0,39,7,0,0,0,0,3,3,0,0,0,0,3,8,0,0,0,0,9,15,9,0,0,0,24,9,3,10,0,0,14,0,0,0,0,0,0,4,0,0,0,0,4,13,8,8,6,4,38,3,0,0,0,0,3,4,0,7,3,0,16,14,0,0,0,0,14,69,11,4,0,5,95,10,0,0,0,0,10,20,0,0,0,0,20,3,0,0,0,0,3,0,0,0,0,0,0,14,8,4,0,0,31,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,167,36,35,7,0,242,9,3,0,0,0,14,16,0
12401,4267,681,1047,120,60,6173,11,8,3,3,0,23,32,11,10,3,0,54,4,0,0,0,0,4,8,5,3,0,0,15,11,0,3,0,0,17,0,0,0,0,0,4,24,11,21,0,0,55,12,0,0,0,0,13,9,0,4,0,0,22,70,7,7,3,0,90,8,0,0,0,0,14,5,3,0,0,0,10,3,0,0,0,0,6,25,6,10,3,0,40,14,3,11,3,0,28,4,3,0,0,0,8,8,3,0,0,0,12,3,3,11,0,0,18,14,3,3,0,3,26,0,4,0,0,0,9,15,4,6,3,0,33,98,16,35,3,3,162,13,3,0,0,0,20,44,4,0,0,0,45,7,0,3,0,0,18,10,0,0,0,0,10,20,3,7,3,0,34,3,8,0,0,0,13,22,4,0,0,0,19,3,0,0,0,0,6,287,100,134,20,0,533,30,3,11,0,0,52,31,3
12402,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,13426,1585,1235,125,120,16489,27,4,3,0,0,30,189,38,27,9,3,265,26,12,6,0,0,45,58,13,5,0,0,79,148,8,10,3,0,173,8,0,5,0,0,21,54,3,12,0,0,79,15,3,5,0,0,21,40,12,6,0,0,59,541,72,56,3,10,681,32,0,0,0,0,39,58,13,6,0,0,83,77,21,12,0,3,111,68,23,11,0,0,102,48,18,12,8,0,83,10,0,0,0,0,12,46,21,6,4,0,78,66,24,17,5,0,107,50,15,5,0,4,67,56,13,32,3,0,104,37,11,13,3,0,64,351,41,30,3,0,427,93,8,16,0,3,118,316,14,9,0,0,336,26,11,3,0,0,40,16,5,3,0,0,25,73,12,9,0,0,96,118,8,5,3,0,138,39,3,3,0,0,41,23,3,8,0,3,37,708,117,104,15,6,953,55,4,4,0,0,65,125,14
