SA3_CODE_2016,MaOpD_Tot_A_20_24,MaOpD_Tot_A_25_34,MaOpD_Tot_A_35_44,MaOpD_Tot_A_45_54,MaOpD_Tot_A_55_64,MaOpD_Tot_A_65_74,MaOpD_Tot_A_75ov,MaOpD_Tot_Tot,Lab_NNI_A_15_19,Lab_NNI_A_20_24,Lab_NNI_A_25_34,Lab_NNI_A_35_44,Lab_NNI_A_45_54,Lab_NNI_A_55_64,Lab_NNI_A_65_74,Lab_NNI_A_75ov,Lab_NNI_Tot,Lab_1_149_A_15_19,Lab_1_149_A_20_24,Lab_1_149_A_25_34,Lab_1_149_A_35_44,Lab_1_149_A_45_54,Lab_1_149_A_55_64,Lab_1_149_A_65_74,Lab_1_149_A_75ov,Lab_1_149_Tot,Lab_150_299_A_15_19,Lab_150_299_A_20_24,Lab_150_299_A_25_34,Lab_150_299_A_35_44,Lab_150_299_A_45_54,Lab_150_299_A_55_64,Lab_150_299_A_65_74,Lab_150_299_A_75ov,Lab_150_299_Tot,Lab_300_399_A_15_19,Lab_300_399_A_20_24,Lab_300_399_A_25_34,Lab_300_399_A_35_44,Lab_300_399_A_45_54,Lab_300_399_A_55_64,Lab_300_399_A_65_74,Lab_300_399_A_75ov,Lab_300_399_Tot,Lab_400_499_A_15_19,Lab_400_499_A_20_24,Lab_400_499_A_25_34,Lab_400_499_A_35_44,Lab_400_499_A_45_54,Lab_400_499_A_55_64,Lab_400_499_A_65_74,Lab_400_499_A_75ov,Lab_400_499_Tot,Lab_500_649_A_15_19,Lab_500_649_A_20_24,Lab_500_649_A_25_34,Lab_500_649_A_35_44,Lab_500_649_A_45_54,Lab_500_649_A_55_64,Lab_500_649_A_65_74,Lab_500_649_A_75ov,Lab_500_649_Tot,Lab_650_799_A_15_19,Lab_650_799_A_20_24,Lab_650_799_A_25_34,Lab_650_799_A_35_44,Lab_650_799_A_45_54,Lab_650_799_A_55_64,Lab_650_799_A_65_74,Lab_650_799_A_75ov,Lab_650_799_Tot,Lab_800_999_A_15_19,Lab_800_999_A_20_24,Lab_800_999_A_25_34,Lab_800_999_A_35_44,Lab_800_999_A_45_54,Lab_800_999_A_55_64,Lab_800_999_A_65_74,Lab_800_999_A_75ov,Lab_800_999_Tot,Lab_1000_1249_A_15_19,Lab_1000_1249_A_20_24,Lab_1000_1249_A_25_34,Lab_1000_1249_A_35_44,Lab_1000_1249_A_45_54,Lab_1000_1249_A_55_64,Lab_1000_1249_A_65_74,Lab_1000_1249_A_75ov,Lab_1000_1249_Tot,Lab_1250_1499_A_15_19,Lab_1250_1499_A_20_24,Lab_1250_1499_A_25_34,Lab_1250_1499_A_35_44,Lab_1250_1499_A_45_54,Lab_1250_1499_A_55_64,Lab_1250_1499_A_65_74,Lab_1250_1499_A_75ov,Lab_1250_1499_Tot,Lab_1500_1749_A_15_19,Lab_1500_1749_A_20_24,Lab_1500_1749_A_25_34,Lab_1500_1749_A_35_44,Lab_1500_1749_A_45_54,Lab_1500_1749_A_55_64,Lab_1500_1749_A_65_74,Lab_1500_1749_A_75ov,Lab_1500_1749_Tot,Lab_1750_1999_A_15_19,Lab_1750_1999_A_20_24,Lab_1750_1999_A_25_34,Lab_1750_1999_A_35_44,Lab_1750_1999_A_45_54,Lab_1750_1999_A_55_64,Lab_1750_1999_A_65_74,Lab_1750_1999_A_75ov,Lab_1750_1999_Tot,Lab_2000_2999_A_15_19,Lab_2000_2999_A_20_24,Lab_2000_2999_A_25_34,Lab_2000_2999_A_35_44,Lab_2000_2999_A_45_54,Lab_2000_2999_A_55_64,Lab_2000_2999_A_65_74,Lab_2000_2999_A_75ov,Lab_2000_2999_Tot,Lab_3000mo_A_15_19,Lab_3000mo_A_20_24,Lab_3000mo_A_25_34,Lab_3000mo_A_35_44,Lab_3000mo_A_45_54,Lab_3000mo_A_55_64,Lab_3000mo_A_65_74,Lab_3000mo_A_75ov,Lab_3000mo_Tot,Lab_PINS_A_15_19,Lab_PINS_A_20_24,Lab_PINS_A_25_34,Lab_PINS_A_35_44,Lab_PINS_A_45_54,Lab_PINS_A_55_64,Lab_PINS_A_65_74,Lab_PINS_A_75ov,Lab_PINS_Tot,Lab_Tot_A_15_19,Lab_Tot_A_20_24,Lab_Tot_A_25_34,Lab_Tot_A_35_44,Lab_Tot_A_45_54,Lab_Tot_A_55_64,Lab_Tot_A_65_74,Lab_Tot_A_75ov,Lab_Tot_Tot,OIDNS_NNI_A_15_19,OIDNS_NNI_A_20_24,OIDNS_NNI_A_25_34,OIDNS_NNI_A_35_44,OIDNS_NNI_A_45_54,OIDNS_NNI_A_55_64,OIDNS_NNI_A_65_74,OIDNS_NNI_A_75ov,OIDNS_NNI_T,OIDNS_1_149_A_15_19,OIDNS_1_149_A_20_24,OIDNS_1_149_A_25_34,OIDNS_1_149_A_35_44,OIDNS_1_149_A_45_54,OIDNS_1_149_A_55_64,OIDNS_1_149_A_65_74,OIDNS_1_149_A_75ov,OIDNS_1_149_T,OIDNS_150_299_A_15_19,OIDNS_150_299_A_20_24,OIDNS_150_299_A_25_34,OIDNS_150_299_A_35_44,OIDNS_150_299_A_45_54,OIDNS_150_299_A_55_64,OIDNS_150_299_A_65_74,OIDNS_150_299_A_75ov,OIDNS_150_299_T,OIDNS_300_399_A_15_19,OIDNS_300_399_A_20_24,OIDNS_300_399_A_25_34,OIDNS_300_399_A_35_44,OIDNS_300_399_A_45_54,OIDNS_300_399_A_55_64,OIDNS_300_399_A_65_74,OIDNS_300_399_A_75ov,OIDNS_300_399_T,OIDNS_400_499_A_15_19,OIDNS_400_499_A_20_24,OIDNS_400_499_A_25_34,OIDNS_400_499_A_35_44,OIDNS_400_499_A_45_54,OIDNS_400_499_A_55_64,OIDNS_400_499_A_65_74,OIDNS_400_499_A_75ov,OIDNS_400_499_T,OIDNS_500_649_A_15_19,OIDNS_500_649_A_20_24,OIDNS_500_649_A_25_34
30304,158,423,381,372,266,50,4,1675,6,3,3,3,0,0,0,0,11,69,9,3,4,11,0,4,0,101,36,23,24,11,9,12,0,0,112,19,31,39,16,21,17,0,0,144,16,32,35,20,24,13,7,0,145,11,38,61,39,37,40,7,0,238,11,46,94,53,85,55,6,0,350,10,45,74,56,67,39,9,0,299,3,20,37,53,38,26,5,0,189,0,6,26,23,17,9,3,0,82,0,0,7,15,11,3,4,0,36,0,0,3,5,3,0,0,0,8,0,0,3,4,0,0,0,0,8,0,0,0,7,0,0,0,0,7,0,0,7,0,3,4,0,0,15,174,260,419,310,321,223,46,3,1754,3,3,7,3,3,0,0,0,20,5,4,0,0,0,0,0,0,13,0,4,0,0,3,0,0,0,19,0,4,3,6,0,3,0,0,18,0,3,3,4,9,0,0,4,18,3,6,6
30305,769,2022,2025,2168,1384,237,8,8778,3,4,0,0,3,3,0,0,21,109,25,14,11,3,9,0,0,176,64,47,28,21,15,23,4,0,200,31,29,41,25,23,28,9,7,195,21,44,51,43,53,24,14,4,255,37,64,89,82,74,61,16,6,424,19,122,167,107,132,87,18,0,651,16,86,199,138,150,84,15,0,682,8,43,126,106,99,68,5,0,459,0,17,68,42,41,37,5,0,213,0,8,20,25,21,11,0,0,90,0,3,15,16,17,15,0,0,70,0,0,8,14,16,8,0,0,57,0,0,0,7,3,3,0,0,20,9,7,5,11,16,7,3,0,58,312,498,844,646,683,472,103,13,3560,0,4,4,3,4,6,0,0,18,5,3,8,4,0,0,0,0,20,3,0,3,0,4,0,0,0,21,3,11,9,0,10,3,0,0,26,7,3,8,0,3,6,3,0,25,0,11,19
30306,35,70,62,58,51,6,0,292,3,0,4,3,0,0,0,0,9,28,7,3,4,10,4,0,0,62,7,10,12,10,14,12,0,0,67,3,25,28,7,20,6,10,3,95,3,10,14,19,14,13,5,0,85,0,20,27,22,22,24,10,3,129,0,11,23,12,20,10,8,0,91,0,3,7,23,30,14,0,0,82,0,3,13,10,12,8,5,0,46,0,0,0,3,3,0,0,0,15,0,0,0,0,6,0,0,0,13,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,3,12,48,104,147,111,159,109,38,10,717,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,8,0,4,3,0,0,3,0,0,15,0,0,3,4,4,4,0,0,14,0,0,3,3,0,0,0,0,7,0,3,3
30401,41,93,79,73,59,17,0,381,4,0,0,0,3,0,0,0,10,90,7,4,3,4,0,0,0,109,27,21,8,0,11,10,3,0,79,17,10,14,7,8,11,3,0,68,5,10,11,14,14,7,7,0,71,5,13,18,14,16,15,3,0,81,7,21,33,21,24,16,8,0,123,0,8,26,16,16,14,6,0,89,0,8,14,19,16,11,4,0,62,0,0,8,3,3,3,0,0,21,0,0,9,9,3,0,0,0,18,0,0,0,3,3,3,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,3,0,0,0,16,157,106,138,113,117,88,35,0,757,3,0,0,0,0,0,3,0,9,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,8,0,0,0,0,0,0,0,0,3,0,0,4
30402,18,26,22,34,32,7,0,158,4,0,0,0,0,0,0,0,3,65,10,0,5,3,4,0,0,94,28,22,5,3,20,3,3,0,86,11,20,14,6,7,8,0,0,67,3,17,15,12,7,4,4,3,71,4,6,16,18,14,14,5,0,79,0,16,9,11,31,14,3,0,80,0,5,15,17,25,14,0,0,72,0,0,10,7,11,11,0,0,41,0,0,4,8,3,11,4,0,31,0,0,0,0,0,3,0,0,5,0,0,5,0,3,0,0,0,7,0,0,0,3,0,0,0,0,9,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,7,131,94,104,98,121,85,20,10,652,0,0,0,0,0,0,0,0,7,3,0,0,0,3,0,0,0,13,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,4,0,4,0,0,0
30403,56,84,95,100,93,23,3,478,11,6,3,0,0,0,0,0,18,137,41,11,9,6,5,3,0,203,58,71,25,10,10,15,0,0,183,32,51,40,16,11,10,0,3,164,12,41,62,26,20,10,4,0,167,10,38,43,36,27,25,12,0,195,4,27,52,39,40,39,9,0,211,0,10,46,37,30,38,9,0,167,0,15,15,26,26,20,5,3,104,0,3,3,10,8,4,0,0,29,0,3,3,0,5,6,0,0,22,0,0,0,3,0,3,0,0,10,0,0,3,4,5,0,0,0,14,0,0,0,0,3,0,0,0,4,4,3,0,0,4,0,0,0,11,262,303,315,226,191,177,50,7,1515,5,0,3,4,0,0,0,0,12,6,7,0,0,0,3,0,0,15,0,5,0,3,0,0,0,0,20,0,4,4,0,0,0,0,3,12,0,5,0,0,0,0,0,0,9,0,3,6
30404,120,203,111,101,61,29,0,663,5,0,0,0,0,0,0,0,9,140,9,0,4,6,7,0,0,164,49,28,8,7,3,10,0,0,105,16,11,18,12,10,8,9,0,79,9,21,12,8,16,13,7,0,78,6,32,29,24,30,23,7,3,161,0,16,25,18,37,31,5,3,134,3,24,29,28,26,22,5,0,145,0,4,20,24,9,7,5,0,70,0,0,4,8,4,3,0,0,20,0,0,0,3,10,5,0,0,22,0,0,3,3,0,0,0,0,7,0,0,0,0,8,0,0,0,12,0,0,0,0,0,0,0,0,3,3,0,3,6,6,3,0,0,15,227,152,153,139,162,137,46,10,1033,0,3,4,0,3,0,0,0,7,3,4,3,5,0,0,0,0,16,6,4,4,0,0,0,4,0,17,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,10,0,0,0
30501,200,484,412,432,300,53,0,1943,10,17,25,0,0,6,3,0,68,240,77,49,18,12,6,3,0,403,179,195,151,46,47,37,16,3,680,81,213,344,85,46,53,20,0,848,60,282,510,150,89,69,23,4,1190,48,231,426,195,173,145,44,4,1258,14,157,320,222,233,215,38,6,1206,14,99,265,192,180,140,28,5,924,5,50,148,128,139,110,15,0,595,3,23,84,68,77,55,9,0,313,0,15,57,55,61,34,3,0,230,0,5,48,50,59,26,4,0,191,0,11,55,48,47,33,5,0,197,0,0,5,5,13,3,0,0,25,13,13,24,18,26,13,3,3,110,667,1385,2509,1281,1203,943,225,27,8241,10,15,24,15,14,9,3,3,92,28,21,12,12,4,8,0,0,87,25,24,24,10,6,3,4,3,105,14,22,22,14,10,10,3,6,104,12,25,32,23,17,5,14,9,119,6,35,42
30502,93,210,255,182,144,37,0,934,4,0,0,0,0,0,0,0,12,52,5,0,3,3,3,0,0,73,22,12,22,9,9,12,0,0,82,14,24,36,15,13,9,8,0,107,6,22,38,6,17,11,6,0,113,13,26,42,26,27,18,4,0,158,21,43,84,59,61,42,8,0,319,7,43,119,60,40,29,7,0,305,0,10,63,40,34,16,4,0,165,0,6,18,27,15,13,3,0,80,0,0,12,11,9,3,0,0,46,0,0,0,4,3,0,0,0,7,0,3,3,3,3,0,0,0,15,0,0,0,0,0,0,0,0,4,0,0,4,3,0,3,0,0,8,133,211,447,271,226,154,45,3,1485,0,0,0,7,0,0,0,0,11,0,0,0,3,0,0,0,0,5,0,0,0,6,0,0,0,0,5,0,0,0,0,0,3,0,0,4,0,0,4,0,3,0,0,0,8,0,0,3
30503,176,469,385,373,294,96,11,1864,7,8,14,3,0,6,0,0,37,146,33,14,5,8,9,3,3,231,78,71,46,25,13,29,11,3,275,40,80,78,28,37,25,7,0,298,24,70,121,40,35,34,10,0,331,19,95,128,64,71,57,16,3,448,14,73,126,80,77,70,12,0,457,3,52,136,102,109,76,18,0,505,6,27,89,63,99,68,13,4,371,0,8,54,49,48,31,7,3,204,0,3,39,47,42,35,3,0,171,0,6,35,50,46,29,0,0,155,0,7,37,36,33,26,3,0,146,0,0,5,7,7,7,3,0,28,3,9,10,17,13,7,0,0,58,345,539,938,614,638,516,108,18,3715,4,3,6,10,5,3,0,0,33,13,3,4,0,3,4,0,0,29,3,4,5,5,3,3,0,0,28,4,3,13,9,5,6,0,3,36,0,10,14,4,11,4,3,3,45,3,7,14
30504,63,134,133,168,163,60,4,750,4,4,0,5,3,3,0,0,14,120,32,9,3,7,3,3,0,175,52,54,21,13,15,13,0,0,159,23,41,37,15,22,14,8,5,165,17,52,48,14,18,11,8,0,177,10,52,60,31,27,38,9,0,234,5,33,60,32,45,33,14,0,227,3,23,57,38,42,29,8,0,210,3,9,39,29,23,17,0,0,125,0,3,17,11,14,9,7,0,63,0,3,18,8,14,14,3,0,64,0,0,13,19,8,15,3,0,61,0,0,18,14,12,3,0,0,42,0,0,5,7,0,3,0,0,11,5,0,6,3,5,5,0,0,19,240,317,409,248,259,212,57,10,1758,5,0,0,3,10,0,0,0,17,3,3,0,0,0,0,0,0,14,7,8,0,3,3,3,4,0,24,0,3,5,8,4,0,0,0,22,0,3,3,3,0,0,3,0,17,0,4,7
30601,47,108,150,232,142,60,3,760,6,5,0,0,0,0,0,0,16,113,5,8,4,4,3,3,0,143,38,7,10,10,11,25,3,0,99,16,18,21,19,29,14,3,0,124,7,13,22,21,28,19,6,0,124,10,13,26,46,55,42,12,0,204,8,21,46,48,61,60,9,0,248,5,22,34,50,50,43,7,0,210,0,6,18,30,33,16,3,0,107,0,0,13,17,5,10,0,0,45,0,0,6,13,16,11,0,0,43,0,0,5,3,3,4,0,0,12,0,0,0,3,3,3,0,0,6,0,0,0,0,0,3,0,0,0,4,4,3,3,5,4,3,0,26,213,120,205,267,295,246,61,4,1412,0,0,0,0,3,3,3,0,13,8,0,0,0,0,0,0,0,5,0,0,5,4,0,0,0,0,4,3,3,0,3,0,3,0,0,10,0,0,4,0,3,3,4,3,15,0,0,0
30602,148,460,509,657,539,161,8,2539,7,3,6,6,3,3,0,0,32,240,13,9,15,15,14,4,3,313,77,38,31,38,37,31,13,3,267,47,65,54,57,50,67,26,3,365,29,68,87,105,93,83,25,3,495,24,105,166,165,203,149,38,4,853,16,116,168,167,184,145,29,0,832,6,86,148,177,171,132,27,3,752,0,24,66,99,129,69,22,0,404,0,3,30,37,50,28,7,0,157,0,4,20,22,33,12,3,0,99,0,0,11,7,19,6,0,0,38,0,0,7,3,8,8,3,0,30,0,0,6,7,7,0,3,0,18,12,12,14,13,13,20,4,0,86,462,536,812,912,1008,774,208,21,4733,6,3,7,5,3,4,3,0,34,12,0,3,3,0,0,0,0,23,7,4,9,5,7,10,6,0,40,7,3,13,7,7,5,6,6,52,0,7,13,5,6,0,3,3,41,4,9,11
30603,70,149,176,267,301,78,8,1079,7,3,4,0,0,8,0,0,20,71,0,5,3,12,8,0,0,103,21,12,22,13,28,36,13,0,144,22,24,41,21,36,48,12,0,202,21,27,43,38,31,43,9,3,223,17,56,94,68,69,76,6,0,399,23,121,200,79,117,73,19,0,638,11,63,106,74,108,78,20,0,454,0,6,36,46,67,55,5,0,219,0,0,16,23,27,26,4,0,96,0,0,10,14,17,8,0,0,46,0,0,3,3,3,0,0,0,16,0,0,3,6,4,3,0,0,17,0,0,0,0,3,0,0,0,9,5,3,9,15,9,4,4,0,52,205,328,591,403,530,476,98,11,2633,0,0,0,0,0,3,0,0,8,5,3,0,0,0,0,0,0,6,0,4,3,0,0,0,3,0,14,0,0,3,0,4,3,3,5,19,0,3,4,3,3,0,3,0,16,0,0,7
30604,12,21,41,82,90,31,3,284,3,0,0,0,0,0,4,0,10,34,0,0,5,0,0,0,0,40,10,3,4,3,11,4,3,0,38,4,6,13,3,15,14,6,0,52,5,16,18,12,21,24,5,0,89,3,8,25,14,33,37,3,0,130,7,15,35,24,36,33,4,0,148,0,13,29,25,39,26,7,0,138,3,3,14,8,18,17,0,0,70,0,0,5,3,7,6,0,0,26,0,0,3,11,3,3,0,0,18,0,0,4,3,3,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,3,3,0,0,4,5,7,0,0,22,68,65,152,113,179,181,34,3,799,0,4,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,3
30605,39,108,147,216,225,73,12,833,3,0,4,4,7,3,0,0,24,105,3,9,7,9,11,3,0,150,28,13,13,14,23,30,8,0,131,24,17,14,26,26,41,12,3,167,17,20,29,19,45,43,12,4,186,15,47,59,59,70,65,24,3,338,21,83,110,80,72,71,25,0,459,9,58,103,49,75,60,14,0,371,0,13,37,41,41,33,3,0,175,0,0,8,7,17,17,4,0,63,0,3,3,10,3,11,0,0,31,0,0,3,0,3,3,0,0,12,0,0,3,0,3,0,0,0,12,0,0,3,0,0,0,0,0,5,11,3,8,6,13,8,4,0,58,234,272,406,324,411,414,102,15,2174,6,0,0,0,3,0,0,0,13,4,0,0,4,0,0,0,0,7,3,0,0,0,4,0,3,3,11,3,0,3,0,3,4,9,3,25,0,0,0,0,3,0,5,0,12,0,0,7
30701,159,513,502,625,471,120,8,2435,10,3,9,7,8,8,4,0,41,109,3,14,12,22,13,12,0,188,39,21,34,23,36,25,12,0,190,22,20,24,31,37,37,18,7,199,21,29,30,22,35,40,23,3,204,34,40,75,43,70,73,30,7,374,21,54,101,66,71,75,13,3,407,23,67,114,83,106,68,13,0,474,5,52,105,57,90,79,18,3,398,0,16,44,52,43,34,3,0,195,0,12,27,19,20,20,4,0,101,0,4,14,15,15,6,0,3,59,0,0,19,21,16,6,4,0,66,0,0,4,3,10,11,9,0,35,6,3,13,15,8,26,5,0,70,286,327,622,470,592,514,155,29,2996,3,0,3,5,4,3,3,0,24,7,0,0,0,0,0,0,0,9,4,3,0,0,6,0,4,0,19,0,3,0,4,0,3,4,3,21,0,0,0,0,0,8,3,5,23,0,0,6
30702,98,296,367,486,363,107,15,1764,14,3,4,4,0,5,0,0,31,101,10,13,12,13,11,6,0,164,38,14,18,24,29,23,12,4,171,23,24,18,30,47,28,19,0,193,24,20,26,26,43,34,11,0,194,28,44,64,61,68,46,21,4,330,41,97,131,87,121,82,19,3,586,32,99,178,160,177,100,24,0,768,8,40,115,130,103,69,15,0,476,0,18,43,45,33,25,3,0,170,0,8,14,12,17,7,7,0,60,3,3,9,5,3,0,0,0,25,0,5,3,3,9,0,3,0,20,0,3,4,4,3,3,0,0,17,7,5,4,3,14,16,4,3,54,310,392,645,618,679,459,140,22,3258,3,0,0,0,7,0,0,0,15,7,3,0,5,0,0,0,0,15,5,0,0,0,4,10,0,0,17,0,0,0,0,0,8,3,3,15,0,0,0,3,7,4,5,0,14,0,0,3
30703,64,163,213,322,292,85,4,1169,4,0,0,4,5,5,4,0,26,129,3,5,7,10,18,4,0,188,46,14,17,24,43,23,10,0,167,22,15,25,34,34,47,7,4,194,28,23,25,31,50,35,22,3,218,21,49,67,72,74,70,24,0,378,26,79,111,107,104,95,11,0,528,19,60,104,86,100,89,11,3,471,4,15,49,47,56,36,8,0,214,0,9,23,18,23,18,6,0,99,0,0,0,7,4,11,0,0,30,0,0,3,3,3,0,0,0,12,0,0,3,3,0,3,5,0,13,0,0,0,0,3,0,0,0,10,0,4,13,7,7,3,0,0,40,304,285,450,447,513,449,110,13,2578,5,0,0,0,0,3,0,0,10,4,0,0,0,0,3,0,0,15,3,0,0,0,7,3,4,0,25,0,0,6,0,0,8,5,3,23,0,4,0,0,5,6,0,8,27,4,4,3
30801,171,875,1013,1031,635,89,3,3850,3,3,5,0,3,0,0,0,11,76,5,10,20,6,3,0,0,124,20,14,15,20,17,11,0,0,103,16,19,24,22,20,16,9,3,129,15,14,27,27,24,32,6,0,151,15,36,27,42,28,27,11,0,191,15,52,64,33,45,31,11,0,249,7,42,58,42,52,27,0,3,236,6,39,44,34,30,32,11,0,193,3,11,31,9,17,13,5,3,94,0,9,23,6,15,4,3,0,62,0,3,15,9,3,3,0,0,37,0,0,13,7,14,4,0,0,40,0,0,3,9,8,0,0,0,23,6,3,3,0,12,4,4,0,39,186,255,361,282,302,224,60,12,1674,0,0,4,4,0,3,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,8,4,0,0,0,3,0,0,0,7,0,0,3
30803,206,566,578,764,639,135,9,2971,23,8,5,12,10,6,0,0,61,313,20,13,23,18,21,3,0,413,135,52,40,40,54,74,17,0,407,64,46,41,65,68,61,19,3,366,53,63,66,72,88,89,29,7,465,40,96,111,101,125,117,20,3,619,20,150,246,207,202,139,28,8,1003,15,88,222,235,194,121,26,0,908,6,47,139,153,121,92,10,3,571,3,10,46,41,61,48,4,0,216,0,0,32,31,23,22,0,0,107,0,0,7,17,19,10,3,0,67,0,0,8,24,16,11,3,0,62,0,3,8,8,12,5,3,0,37,18,8,14,19,26,12,6,3,98,691,600,1007,1041,1030,832,173,31,5401,7,5,3,0,8,3,0,0,23,11,3,0,5,5,0,0,3,28,3,0,5,0,3,6,0,3,22,0,6,0,3,6,4,3,9,25,3,3,3,3,6,9,0,0,32,0,3,8
30804,56,218,349,423,254,66,3,1379,6,3,0,3,6,0,0,0,23,22,3,3,0,0,6,3,0,43,10,8,12,11,17,8,3,0,64,7,7,10,15,11,17,3,0,67,12,6,12,8,19,14,3,3,86,18,17,34,16,20,17,3,0,130,11,38,51,33,37,31,3,3,206,7,20,48,49,29,28,7,0,185,5,14,42,49,22,18,4,0,147,0,0,21,19,13,8,0,0,68,0,4,5,7,10,9,0,0,35,0,3,14,9,5,0,0,0,36,0,0,8,3,7,3,4,0,28,0,0,3,3,0,3,0,0,13,0,3,3,3,7,0,0,0,17,103,129,263,227,207,171,35,5,1148,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,12,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0
30805,175,577,759,919,701,85,5,3256,4,6,5,4,5,7,0,0,28,209,10,16,15,20,14,0,0,285,53,25,19,37,38,35,3,0,221,48,23,25,35,47,51,9,3,238,22,29,39,46,57,37,9,0,242,12,53,63,52,75,47,10,6,310,7,47,40,51,78,46,14,0,278,10,33,63,58,65,58,4,0,294,6,30,70,52,63,40,5,0,268,0,18,78,44,46,35,6,0,222,0,14,32,33,33,30,4,0,151,0,15,40,40,38,32,4,0,161,0,17,113,115,102,45,3,0,404,0,3,67,54,56,32,3,0,215,14,8,8,10,9,8,3,0,58,380,326,678,640,745,520,76,8,3373,0,3,3,0,5,0,0,0,13,10,0,0,6,0,0,0,0,20,3,0,7,0,4,0,0,0,17,3,0,3,0,8,0,3,0,20,3,0,0,6,3,9,8,0,27,3,8,3
30901,132,276,258,293,283,94,12,1423,6,8,7,3,3,4,0,0,20,231,19,6,3,6,12,7,0,286,90,65,52,16,29,26,0,0,289,30,75,78,39,34,47,15,0,316,37,91,110,36,47,48,27,0,393,29,83,117,84,99,78,26,3,514,17,79,131,98,122,89,26,0,563,4,49,105,90,74,72,16,0,413,0,16,70,74,63,61,13,0,295,0,12,26,30,31,18,3,0,115,0,3,16,18,17,14,3,0,66,0,4,12,18,8,5,0,0,50,0,4,9,8,9,3,3,0,34,0,0,3,0,0,3,0,0,10,12,10,6,10,8,11,0,0,58,455,514,749,526,550,485,134,16,3428,3,3,6,3,3,3,3,0,21,8,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,10,0,3,8,5,0,3,0,0,27,0,7,9,4,3,3,4,4,29,0,10,7
30902,62,115,151,168,141,45,5,718,5,0,6,0,6,0,0,0,19,121,8,0,12,11,3,0,0,154,49,32,23,6,19,16,10,0,153,18,37,28,15,28,24,4,0,152,13,27,30,24,26,46,10,6,182,9,32,47,40,61,60,32,0,286,9,27,45,45,79,72,19,0,295,3,22,43,54,68,52,10,0,250,0,4,31,27,29,33,11,0,137,3,0,11,12,10,10,0,0,40,0,0,7,6,7,4,0,0,24,0,3,4,3,3,4,0,0,19,0,0,0,3,3,3,0,0,16,0,0,0,3,3,5,0,0,7,3,7,3,4,7,5,3,0,38,232,197,272,252,355,344,105,7,1771,0,4,0,0,3,0,5,0,12,9,3,0,0,4,0,0,0,13,6,3,0,5,0,8,0,0,15,0,3,3,3,3,3,3,3,16,0,0,0,5,0,3,0,3,19,3,4,6
30903,75,159,184,239,165,70,4,944,9,0,0,0,7,0,0,0,24,119,11,3,4,3,3,0,0,141,40,14,17,14,15,11,3,0,115,28,20,22,28,20,24,10,5,168,13,25,33,14,19,32,13,3,156,14,52,39,42,44,51,13,0,265,3,25,52,58,59,51,16,0,273,6,19,55,57,62,49,10,0,257,0,8,31,49,39,20,7,0,158,0,7,16,21,17,0,0,0,69,0,4,10,10,13,3,3,0,44,0,0,3,13,0,3,0,0,24,0,0,6,3,9,0,0,0,20,0,0,0,0,3,0,0,0,7,0,5,0,3,3,0,0,0,17,241,199,302,311,328,251,90,12,1736,3,0,3,3,0,4,3,0,18,8,0,0,0,0,0,0,0,18,0,0,0,0,5,4,0,0,13,3,7,3,5,4,3,0,0,24,0,3,0,3,0,3,3,0,21,0,3,4
30904,9,20,26,47,33,11,0,151,0,0,0,0,0,3,0,0,9,44,4,7,3,7,4,0,0,72,17,10,9,8,9,13,0,0,65,12,4,7,10,16,12,7,0,63,0,7,0,11,4,7,6,0,40,4,14,16,10,18,17,8,0,82,3,12,10,9,27,27,3,0,86,0,8,7,10,13,12,0,0,54,0,0,9,5,4,13,3,0,34,0,0,3,7,6,0,0,0,15,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,10,77,57,62,86,111,114,32,10,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,6,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,4,0,0,0
